ID;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;RegioS;Perioden;MedischGeschoolden_1
8763;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Flevoland (RA);2020;0
8764;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Flevoland (RA);2021;0
8765;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Flevoland (RA);2022;0
8766;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Flevoland (RA);2023;0
8767;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2013;0
8768;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2014;0
8769;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2015;0
8770;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2016;0
8771;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2017;0
8772;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2018;0
8773;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2019;0
8774;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2020;0
8775;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2021;0
8776;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2022;0
8777;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Gooi- en Vechtstreek (RA);2023;0
8778;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2013;0
8779;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2014;0
8780;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2015;0
8781;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2016;0
8782;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2017;0
8783;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2018;0
8784;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2019;0
8785;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2020;0
8786;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2021;0
8787;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2022;0
8788;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Utrecht en omgeving (RA);2023;0
8789;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2013;0
8790;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2014;0
8791;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2015;0
8792;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2016;0
8793;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2017;0
8794;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2018;0
8795;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2019;0
8796;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2020;0
8797;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2021;0
8798;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2022;0
8799;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amersfoort en omgeving (RA);2023;0
8800;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2013;0
8801;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2014;0
8802;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2015;0
8803;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2016;0
8804;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2017;0
8805;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2018;0
8806;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2019;0
8807;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2020;0
8808;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2021;0
8809;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2022;0
8810;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord-Holland Noord (RA);2023;0
8811;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2013;0
8812;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2014;0
8813;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2015;0
8814;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2016;0
8815;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2017;0
8816;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2018;0
8817;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2019;0
8818;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2020;0
8819;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2021;0
8820;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2022;0
8821;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zaanstreek en Waterland (RA);2023;0
8822;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2013;0
8823;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2014;0
8824;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2015;0
8825;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2016;0
8826;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2017;0
8827;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2018;0
8828;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2019;0
8829;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2020;0
8830;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2021;0
8831;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2022;0
8832;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amsterdam (RA);2023;0
8833;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2013;0
8834;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2014;0
8835;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2015;0
8836;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2016;0
8837;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2017;0
8838;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2018;0
8839;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2019;0
8840;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2020;0
8841;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2021;0
8842;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2022;0
8843;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Amstelland, Kennemerland en Meerl. (RA);2023;0
8844;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2013;0
8845;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2014;0
8846;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2015;0
8847;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2016;0
8848;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2017;0
8849;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2018;0
8850;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2019;0
8851;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2020;0
8852;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2021;0
8853;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2022;0
8854;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnstreek (RA);2023;0
8855;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2013;0
8856;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2014;0
8857;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2015;0
8858;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2016;0
8859;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2017;0
8860;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2018;0
8861;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2019;0
8862;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2020;0
8863;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2021;0
8864;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2022;0
8865;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Rijnmond (RA);2023;0
8866;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2013;0
8867;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2014;0
8868;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2015;0
8869;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2016;0
8870;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2017;0
8871;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2018;0
8872;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2019;0
8873;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2020;0
8874;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2021;0
8875;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2022;0
8876;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Haaglanden en Nieuwe Waterweg Noord (RA);2023;0
8877;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2013;0
8878;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2014;0
8879;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2015;0
8880;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2016;0
8881;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2017;0
8882;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2018;0
8883;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2019;0
8884;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2020;0
8885;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2021;0
8886;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2022;0
8887;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Holland Zuid (RA);2023;0
8888;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2013;0
8889;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2014;0
8890;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2015;0
8891;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2016;0
8892;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2017;0
8893;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2018;0
8894;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2019;0
8895;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2020;0
8896;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2021;0
8897;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2022;0
8898;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zeeland (RA);2023;0
8899;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2013;0
8900;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2014;0
8901;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2015;0
8902;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2016;0
8903;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2017;0
8904;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2018;0
8905;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2019;0
8906;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2020;0
8907;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2021;0
8908;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2022;0
8909;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);West-Brabant (RA);2023;0
8910;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2013;0
8911;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2014;0
8912;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2015;0
8913;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2016;0
8914;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2017;0
8915;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2018;0
8916;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2019;0
8917;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2020;0
8918;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2021;0
8919;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2022;0
8920;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Midden-Brabant (RA);2023;0
8921;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2013;0
8922;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2014;0
8923;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2015;0
8924;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2016;0
8925;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2017;0
8926;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2018;0
8927;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2019;0
8928;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2020;0
8929;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2021;0
8930;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2022;0
8931;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noordoost-Brabant (RA);2023;0
8932;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2013;0
8933;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2014;0
8934;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2015;0
8935;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2016;0
8936;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2017;0
8937;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2018;0
8938;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2019;0
8939;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2020;0
8940;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2021;0
8941;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2022;0
8942;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuidoost-Brabant (RA);2023;0
8943;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2013;0
8944;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2014;0
8945;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2015;0
8946;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2016;0
8947;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2017;0
8948;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2018;0
8949;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2019;0
8950;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2020;0
8951;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2021;0
8952;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2022;0
8953;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Noord- en Midden-Limburg (RA);2023;0
8954;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2013;0
8955;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2014;0
8956;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2015;0
8957;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2016;0
8958;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2017;0
8959;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2018;0
8960;Werknemer of zelfstandige;Totaal BIG-geregistreerde beroepen;Geen sector (geen econ. activiteit);Zuid-Limburg (RA);2019;0
