ID;LeeftijdMoederBijGeboorteKind;AantalKinderenInHetHuishouden;SamenstellingHuishouden;MigratieachtergrondKind;Perioden;LevendGeborenKinderen_1
7202;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2012;0
7203;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2013;0
7204;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2014;0
7205;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2015;0
7206;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2016;0
7207;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2017;0
7208;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2018;0
7209;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2019;0
7210;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2020;0
7211;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Europese Unie (excl. Nederlandse acht...;2021;0
7212;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2010;0
7213;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2011;0
7214;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2012;0
7215;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2013;0
7216;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2014;0
7217;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2015;0
7218;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2016;0
7219;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2017;0
7220;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2018;0
7221;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2019;0
7222;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2020;0
7223;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;België;2021;0
7224;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2010;0
7225;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2011;0
7226;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2012;0
7227;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2013;0
7228;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2014;0
7229;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2015;0
7230;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2016;0
7231;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2017;0
7232;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2018;0
7233;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2019;0
7234;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2020;0
7235;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Duitsland;2021;0
7236;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2010;0
7237;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2011;0
7238;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2012;0
7239;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2013;0
7240;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2014;0
7241;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2015;0
7242;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2016;0
7243;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2017;0
7244;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2018;0
7245;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2019;0
7246;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2020;0
7247;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Indonesië;2021;0
7248;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2010;0
7249;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2011;0
7250;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2012;0
7251;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2013;0
7252;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2014;0
7253;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2015;0
7254;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2016;0
7255;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2017;0
7256;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2018;0
7257;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2019;0
7258;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2020;0
7259;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Marokko;2021;0
7260;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2010;0
7261;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2011;0
7262;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2012;0
7263;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2013;0
7264;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2014;0
7265;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2015;0
7266;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2016;0
7267;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2017;0
7268;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2018;0
7269;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2019;0
7270;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2020;0
7271;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Voormalige Nederlandse Antillen, Aruba;2021;0
7272;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2010;0
7273;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2011;0
7274;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2012;0
7275;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2013;0
7276;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2014;0
7277;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2015;0
7278;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2016;0
7279;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2017;0
7280;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2018;0
7281;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2019;0
7282;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2020;0
7283;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Polen;2021;0
7284;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2010;0
7285;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2011;0
7286;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2012;0
7287;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2013;0
7288;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2014;0
7289;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2015;0
7290;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2016;0
7291;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2017;0
7292;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2018;0
7293;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2019;0
7294;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2020;0
7295;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Suriname;2021;0
7296;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2010;0
7297;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2011;0
7298;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2012;0
7299;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2013;0
7300;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2014;0
7301;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2015;0
7302;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2016;0
7303;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2017;0
7304;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2018;0
7305;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2019;0
7306;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2020;0
7307;Totaal leeftijd;Overig, onbekend;Niet-gehuwd paar;Turkije;2021;0
7308;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2010;4279
7309;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2011;4166
7310;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2012;4046
7311;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2013;4068
7312;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2014;4189
7313;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2015;3804
7314;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2016;4303
7315;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2017;3913
7316;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2018;3950
7317;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2019;4246
7318;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2020;4111
7319;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal;2021;3822
7320;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2010;2523
7321;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2011;2594
7322;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2012;2614
7323;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2013;2536
7324;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2014;2512
7325;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2015;2278
7326;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2016;2402
7327;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2017;2252
7328;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2018;2257
7329;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2019;2299
7330;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2020;2245
7331;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met Nederlandse achtergrond;2021;2119
7332;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2010;1756
7333;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2011;1572
7334;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2012;1432
7335;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2013;1532
7336;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2014;1677
7337;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2015;1526
7338;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2016;1901
7339;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2017;1661
7340;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2018;1693
7341;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2019;1947
7342;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2020;1866
7343;Totaal leeftijd;Overig, onbekend;Overig huishouden;Totaal met migratieachtergrond;2021;1703
7344;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2010;438
7345;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2011;389
7346;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2012;373
7347;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2013;407
7348;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2014;459
7349;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2015;358
7350;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2016;381
7351;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2017;374
7352;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2018;354
7353;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2019;420
7354;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2020;358
7355;Totaal leeftijd;Overig, onbekend;Overig huishouden;Westerse migratieachtergrond;2021;343
7356;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2010;1318
7357;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2011;1183
7358;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2012;1059
7359;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2013;1125
7360;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2014;1218
7361;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2015;1168
7362;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2016;1520
7363;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2017;1287
7364;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2018;1339
7365;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2019;1527
7366;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2020;1508
7367;Totaal leeftijd;Overig, onbekend;Overig huishouden;Niet-westerse migratieachtergrond;2021;1360
7368;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2010;778
7369;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2011;607
7370;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2012;562
7371;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2013;678
7372;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2014;717
7373;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2015;746
7374;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2016;1062
7375;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2017;802
7376;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2018;854
7377;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2019;969
7378;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2020;988
7379;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige niet-westerse migratieachterg...;2021;936
7380;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2010;296
7381;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2011;235
7382;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2012;214
7383;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2013;262
7384;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2014;270
7385;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2015;226
7386;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2016;226
7387;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2017;230
7388;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2018;221
7389;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2019;242
7390;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2020;221
7391;Totaal leeftijd;Overig, onbekend;Overig huishouden;Overige westerse migratieachtergrond;2021;205
7392;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2010;501
7393;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2011;370
7394;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2012;371
7395;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2013;415
7396;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2014;441
7397;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2015;424
7398;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2016;499
7399;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2017;414
7400;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2018;482
7401;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2019;568
7402;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2020;545
7403;Totaal leeftijd;Overig, onbekend;Overig huishouden;Afrika;2021;537
7404;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2010;437
7405;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2011;505
7406;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2012;410
7407;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2013;374
7408;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2014;380
7409;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2015;305
7410;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2016;346
7411;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2017;379
7412;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2018;363
7413;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2019;393
7414;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2020;404
7415;Totaal leeftijd;Overig, onbekend;Overig huishouden;Amerika;2021;343
7416;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2010;294
7417;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2011;239
7418;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2012;214
7419;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2013;280
7420;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2014;322
7421;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2015;372
7422;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2016;602
7423;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2017;416
7424;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2018;412
7425;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2019;476
7426;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2020;464
7427;Totaal leeftijd;Overig, onbekend;Overig huishouden;Azië;2021;421
7428;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2010;519
7429;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2011;450
7430;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2012;433
7431;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2013;459
7432;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2014;531
7433;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2015;418
7434;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2016;450
7435;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2017;448
7436;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2018;432
7437;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2019;502
7438;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2020;449
7439;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europa (excl. Nederlandse achtergrond);2021;397
7440;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2010;5
7441;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2011;8
7442;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2012;4
7443;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2013;4
7444;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2014;3
7445;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2015;7
7446;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2016;4
7447;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2017;4
7448;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2018;4
7449;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2019;8
7450;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2020;4
7451;Totaal leeftijd;Overig, onbekend;Overig huishouden;Oceanië;2021;5
7452;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2010;224
7453;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2011;238
7454;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2012;248
7455;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2013;249
7456;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2014;293
7457;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2015;203
7458;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2016;242
7459;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2017;245
7460;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2018;232
7461;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2019;272
7462;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2020;239
7463;Totaal leeftijd;Overig, onbekend;Overig huishouden;Europese Unie (excl. Nederlandse acht...;2021;222
7464;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2010;13
7465;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2011;25
7466;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2012;21
7467;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2013;23
7468;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2014;27
7469;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2015;22
7470;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2016;34
7471;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2017;37
7472;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2018;18
7473;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2019;30
7474;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2020;19
7475;Totaal leeftijd;Overig, onbekend;Overig huishouden;België;2021;22
7476;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2010;52
7477;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2011;35
7478;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2012;34
7479;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2013;32
7480;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2014;47
7481;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2015;27
7482;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2016;25
7483;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2017;24
7484;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2018;31
7485;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2019;43
7486;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2020;31
7487;Totaal leeftijd;Overig, onbekend;Overig huishouden;Duitsland;2021;32
7488;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2010;11
7489;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2011;18
7490;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2012;7
7491;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2013;9
7492;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2014;12
7493;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2015;10
7494;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2016;12
7495;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2017;12
7496;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2018;14
7497;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2019;24
7498;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2020;12
7499;Totaal leeftijd;Overig, onbekend;Overig huishouden;Indonesië;2021;12
7500;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2010;93
7501;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2011;112
7502;Totaal leeftijd;Overig, onbekend;Overig huishouden;Marokko;2012;111
