ID;Woonplaatsen;Woonplaatscode_1;Naam_2;Code_3;Naam_4;Code_5;Naam_6;Code_7
1642;Oudezijl;WP1423    ;Oldambt                            ;GM1895    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1643;Oudheusden;WP3519    ;Heusden                            ;GM0797    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1644;Oudkarspel;WP1119    ;Dijk en Waard                      ;GM1980    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1645;Oudkarspel;WP3290    ;Schagen                            ;GM0441    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1646;Oudorp;WP2350    ;Alkmaar                            ;GM0361    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1647;Oud-Vossemeer;WP2077    ;Tholen                             ;GM0716    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1648;Oudwoude;WP3313    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1649;Ouwerkerk;WP2684    ;Schouwen-Duiveland                 ;GM1676    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1650;Ouwsterhaule;WP2500    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1651;Ouwster-Nijega;WP2501    ;De Fryske Marren                   ;GM1940    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1652;Overasselt;WP3496    ;Heumen                             ;GM0252    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1653;Overberg;WP3588    ;Utrechtse Heuvelrug                ;GM1581    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1654;Overdinkel;WP1715    ;Losser                             ;GM0168    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1655;Overlangel;WP3263    ;Oss                                ;GM0828    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1656;Overloon;WP1220    ;Land van Cuijk                     ;GM1982    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1657;Overschild;WP1354    ;Midden-Groningen                   ;GM1952    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1658;Overslag;WP1132    ;Terneuzen                          ;GM0715    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1659;Overveen;WP2653    ;Bloemendaal                        ;GM0377    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1660;Ovezande;WP1262    ;Borsele                            ;GM0654    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1661;Paasloo;WP2710    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1662;Paesens;WP3409    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1663;Pannerden;WP2979    ;Zevenaar                           ;GM0299    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1664;Panningen;WP3443    ;Peel en Maas                       ;GM1894    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1665;Papekop;WP1911    ;Oudewater                          ;GM0589    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1666;Papendrecht;WP1477    ;Papendrecht                        ;GM0590    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1667;Papenhoven;WP2818    ;Sittard-Geleen                     ;GM1883    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1668;Papenvoort;WP1176    ;Aa en Hunze                        ;GM1680    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1669;Parrega;WP2319    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1670;Paterswolde;WP2910    ;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1671;Peest;WP1645    ;Noordenveld                        ;GM1699    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1672;Peins;WP1368    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1673;Peize;WP1646    ;Noordenveld                        ;GM1699    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1674;Peperga;WP1736    ;Weststellingwerf                   ;GM0098    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1675;Pernis Rotterdam;WP3085    ;Rotterdam                          ;GM0599    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1676;Persingen;WP2878    ;Berg en Dal                        ;GM1945    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1677;Pesse;WP3118    ;Westerveld                         ;GM1701    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1678;Pesse;WP1818    ;Hoogeveen                          ;GM0118    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1679;Petten;WP2761    ;Schagen                            ;GM0441    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1680;Philippine;WP1133    ;Terneuzen                          ;GM0715    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1681;Piaam;WP2320    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1682;Piershil;WP2888    ;Hoeksche Waard                     ;GM1963    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1683;Pieterburen;WP3423    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1684;Pietersbierum;WP1374    ;Waadhoeke                          ;GM1949    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1685;Pieterzijl;WP2125    ;Westerkwartier                     ;GM1969    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1686;Pijnacker;WP1141    ;Pijnacker-Nootdorp                 ;GM1926    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1687;Pingjum;WP2321    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1688;Plasmolen;WP2804    ;Mook en Middelaar                  ;GM0944    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1689;Poederoijen;WP2635    ;Zaltbommel                         ;GM0297    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1690;Poeldijk;WP2661    ;Westland                           ;GM1783    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1691;De Pol;WP2698    ;Steenwijkerland                    ;GM1708    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1692;Polsbroek;WP1962    ;Lopik                              ;GM0331    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1693;Poortugaal;WP2363    ;Albrandswaard                      ;GM0613    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1694;Poortvliet;WP2072    ;Tholen                             ;GM0716    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1695;Poppenwier;WP2533    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1696;Ten Post;WP1830    ;Groningen                          ;GM0014    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1697;Posterholt;WP2593    ;Roerdalen                          ;GM1669    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1698;Prinsenbeek;WP1705    ;Breda                              ;GM0758    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1699;Puiflijk;WP2906    ;Druten                             ;GM0225    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1700;De Punt;WP2915    ;Tynaarlo                           ;GM1730    ;Drenthe                  ;PV22      ;Noord-Nederland          ;LD01      
1701;Punthorst;WP1049    ;Staphorst                          ;GM0180    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1702;Purmer;WP1946    ;Waterland                          ;GM0852    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1703;Purmer;WP1749    ;Edam-Volendam                      ;GM0385    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1704;Purmerend;WP3103    ;Purmerend                          ;GM0439    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1705;Purmerland;WP1330    ;Landsmeer                          ;GM0415    ;Noord-Holland            ;PV27      ;West-Nederland           ;LD03      
1706;Puth;WP2102    ;Beekdaelen                         ;GM1954    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1707;Putte;WP1003    ;Woensdrecht                        ;GM0873    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1708;Putten;WP3580    ;Putten                             ;GM0273    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1709;Puttershoek;WP2384    ;Hoeksche Waard                     ;GM1963    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1710;Raalte;WP1491    ;Raalte                             ;GM0177    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1711;Raamsdonk;WP1752    ;Geertruidenberg                    ;GM0779    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1712;Raamsdonksveer;WP1750    ;Geertruidenberg                    ;GM0779    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1713;Raard;WP3410    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1714;Radewijk;WP1559    ;Hardenberg                         ;GM0160    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1715;Radio Kootwijk;WP3563    ;Apeldoorn                          ;GM0200    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1716;Raerd;WP2534    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1717;Randwijk;WP1870    ;Overbetuwe                         ;GM1734    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1718;Ransdaal;WP1854    ;Voerendaal                         ;GM0986    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1719;Rasquert;WP2470    ;Het Hogeland                       ;GM1966    ;Groningen                ;PV20      ;Noord-Nederland          ;LD01      
1720;Ravenstein;WP3254    ;Oss                                ;GM0828    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1721;Ravenswaaij;WP3382    ;Buren                              ;GM0214    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1722;Ravenswoud;WP1764    ;Ooststellingwerf                   ;GM0085    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1723;Readtsjerk;WP3272    ;Dantumadiel                        ;GM1891    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1724;Reahûs;WP2028    ;Súdwest-Fryslân                    ;GM1900    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1725;Reduzum;WP2535    ;Leeuwarden                         ;GM0080    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1726;Reek;WP1852    ;Maashorst                          ;GM1991    ;Noord-Brabant            ;PV30      ;Zuid-Nederland           ;LD04      
1727;Reeuwijk;WP2476    ;Bodegraven-Reeuwijk                ;GM1901    ;Zuid-Holland             ;PV28      ;West-Nederland           ;LD03      
1728;Reeve;WP3559    ;Kampen                             ;GM0166    ;Overijssel               ;PV23      ;Oost-Nederland           ;LD02      
1729;Reijmerstok;WP1227    ;Gulpen-Wittem                      ;GM1729    ;Limburg                  ;PV31      ;Zuid-Nederland           ;LD04      
1730;Reitsum;WP3209    ;Noardeast-Fryslân                  ;GM1970    ;Fryslân                  ;PV21      ;Noord-Nederland          ;LD01      
1731;Rekken;WP1663    ;Berkelland                         ;GM1859    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1732;Renesse;WP2685    ;Schouwen-Duiveland                 ;GM1676    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
1733;Renkum;WP2991    ;Renkum                             ;GM0274    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1734;Renswoude;WP2141    ;Renswoude                          ;GM0339    ;Utrecht                  ;PV26      ;West-Nederland           ;LD03      
1735;Ressen;WP3137    ;Lingewaard                         ;GM1705    ;Gelderland               ;PV25      ;Oost-Nederland           ;LD02      
1736;Retranchement;WP2970    ;Sluis                              ;GM1714    ;Zeeland                  ;PV29      ;West-Nederland           ;LD03      
