ID;Studierichting;LeeftijdEnHerkomst;Geslacht;Perioden;TotaalVoltijdIngeschrevenen_1;IngeschrevenenZonderBijbaan_2;IngeschrevenenMetBijbaanTotaal_3;TotaalWerknemers_4;k_0105ABLandbouwEnVisserij_5;k_1045CFNijverheid_6;k_5052GHandel_7;k_55HHoreca_8;k_6064IVervoerEnCommunicatie_9;k_6567JFinancieleInstellingen_10;k_7074K1ZakDienstExclUitzendbranch_11;k_745K2Uitzendbranche_12;k_75LOpenbaarBestuur_13;k_80KOnderwijs_14;k_85NGezondheidsEnWelzijnszorg_15;k_90OCultuurEnOvDienstenIncl99_16;k_95PParticuliereHuishoudens_17;BedrijfstakSBIOnbekend_18;TotaalZelfstandigen_19;k_0105ABLandbouwEnVisserij_20;k_1045CFNijverheid_21;k_5052GHandel_22;k_55HHoreca_23;k_6064IVervoerEnCommunicatie_24;k_6567JFinancieleInstellingen_25;k_7074K1ZakDienstExclUitzendbranch_26;k_745K2Uitzendbranche_27;k_75LOpenbaarBestuur_28;k_80KOnderwijs_29;k_85NGezondheidsEnWelzijnszorg_30;k_90OCultuurEnOvDienstenIncl99_31;k_95PParticuliereHuishoudens_32;BedrijfstakSBIOnbekend_33
2398;Recht;26 jaar;Mannen;1999/'00;460.0;210.0;250.0;240.0;0.0;0.0;40.0;20.0;20.0;10.0;70.0;50.0;10.0;10.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2399;Recht;26 jaar;Mannen;2000/'01;450.0;210.0;250.0;240.0;0.0;10.0;40.0;20.0;20.0;10.0;80.0;40.0;10.0;10.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2400;Recht;26 jaar;Vrouwen;1998/'99;340.0;170.0;160.0;160.0;0.0;10.0;20.0;10.0;10.0;10.0;40.0;40.0;10.0;10.0;10.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2401;Recht;26 jaar;Vrouwen;1999/'00;340.0;160.0;180.0;180.0;0.0;10.0;20.0;10.0;10.0;10.0;60.0;30.0;10.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2402;Recht;26 jaar;Vrouwen;2000/'01;350.0;150.0;200.0;200.0;0.0;10.0;30.0;10.0;0.0;10.0;60.0;30.0;10.0;10.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2403;Recht;27 jaar en ouder;Totaal geslacht;1998/'99;1660.0;710.0;950.0;920.0;0.0;20.0;90.0;40.0;50.0;60.0;260.0;120.0;130.0;50.0;50.0;40.0;0.0;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2404;Recht;27 jaar en ouder;Totaal geslacht;1999/'00;1700.0;620.0;1070.0;1030.0;0.0;30.0;80.0;40.0;60.0;70.0;330.0;150.0;140.0;40.0;50.0;40.0;0.0;10.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2405;Recht;27 jaar en ouder;Totaal geslacht;2000/'01;1440.0;560.0;870.0;840.0;0.0;30.0;80.0;40.0;50.0;60.0;260.0;90.0;110.0;40.0;40.0;40.0;0.0;10.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2406;Recht;27 jaar en ouder;Mannen;1998/'99;1040.0;450.0;590.0;560.0;0.0;20.0;50.0;20.0;30.0;30.0;170.0;70.0;90.0;30.0;20.0;30.0;0.0;;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2407;Recht;27 jaar en ouder;Mannen;1999/'00;1050.0;380.0;670.0;630.0;0.0;30.0;50.0;20.0;40.0;50.0;190.0;80.0;100.0;30.0;20.0;20.0;0.0;10.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2408;Recht;27 jaar en ouder;Mannen;2000/'01;860.0;310.0;540.0;520.0;0.0;20.0;50.0;30.0;40.0;40.0;160.0;60.0;70.0;20.0;20.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2409;Recht;27 jaar en ouder;Vrouwen;1998/'99;620.0;260.0;370.0;360.0;0.0;10.0;30.0;20.0;20.0;30.0;90.0;50.0;40.0;20.0;30.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2410;Recht;27 jaar en ouder;Vrouwen;1999/'00;640.0;240.0;400.0;400.0;0.0;0.0;30.0;20.0;20.0;20.0;140.0;70.0;50.0;10.0;30.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2411;Recht;27 jaar en ouder;Vrouwen;2000/'01;580.0;250.0;330.0;320.0;0.0;10.0;30.0;20.0;10.0;30.0;100.0;30.0;40.0;20.0;20.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2412;Recht;Autochtoon;Totaal geslacht;1998/'99;16050.0;8970.0;7080.0;7000.0;90.0;190.0;1710.0;840.0;350.0;170.0;1380.0;1090.0;210.0;320.0;370.0;280.0;0.0;;90.0;0.0;10.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
2413;Recht;Autochtoon;Totaal geslacht;1999/'00;16250.0;7860.0;8390.0;8310.0;70.0;230.0;1840.0;980.0;420.0;240.0;1800.0;1390.0;220.0;270.0;370.0;330.0;0.0;130.0;80.0;0.0;0.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
2414;Recht;Autochtoon;Totaal geslacht;2000/'01;15110.0;7060.0;8040.0;7980.0;60.0;220.0;1780.0;900.0;430.0;230.0;1950.0;1130.0;220.0;250.0;410.0;330.0;0.0;70.0;70.0;0.0;0.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
2415;Recht;Autochtoon;Mannen;1998/'99;7550.0;4240.0;3300.0;3230.0;50.0;90.0;680.0;360.0;240.0;80.0;680.0;520.0;120.0;130.0;130.0;140.0;0.0;;70.0;0.0;0.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
2416;Recht;Autochtoon;Mannen;1999/'00;7600.0;3710.0;3890.0;3820.0;40.0;120.0;760.0;420.0;280.0;130.0;850.0;650.0;130.0;120.0;120.0;150.0;0.0;50.0;70.0;0.0;0.0;10.0;0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
2417;Recht;Autochtoon;Mannen;2000/'01;6740.0;3170.0;3580.0;3520.0;40.0;110.0;690.0;380.0;280.0;110.0;850.0;530.0;100.0;110.0;140.0;150.0;0.0;40.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
2418;Recht;Autochtoon;Vrouwen;1998/'99;8500.0;4720.0;3780.0;3770.0;40.0;100.0;1030.0;480.0;100.0;90.0;700.0;580.0;90.0;190.0;240.0;140.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2419;Recht;Autochtoon;Vrouwen;1999/'00;8650.0;4160.0;4500.0;4490.0;30.0;110.0;1080.0;570.0;140.0;110.0;950.0;750.0;100.0;160.0;250.0;180.0;0.0;80.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2420;Recht;Autochtoon;Vrouwen;2000/'01;8360.0;3890.0;4470.0;4460.0;30.0;100.0;1080.0;520.0;160.0;130.0;1100.0;600.0;120.0;140.0;270.0;180.0;0.0;40.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2421;Recht;Westers allochtoon;Totaal geslacht;1998/'99;2220.0;1310.0;910.0;890.0;10.0;10.0;210.0;100.0;30.0;20.0;170.0;190.0;20.0;40.0;40.0;50.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2422;Recht;Westers allochtoon;Totaal geslacht;1999/'00;2200.0;1160.0;1050.0;1030.0;10.0;30.0;200.0;130.0;50.0;20.0;220.0;210.0;30.0;30.0;40.0;50.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2423;Recht;Westers allochtoon;Totaal geslacht;2000/'01;2080.0;1020.0;1070.0;1050.0;10.0;30.0;220.0;140.0;60.0;40.0;230.0;170.0;30.0;40.0;40.0;50.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2424;Recht;Westers allochtoon;Mannen;1998/'99;1020.0;610.0;410.0;400.0;10.0;10.0;90.0;40.0;20.0;10.0;80.0;90.0;10.0;20.0;10.0;20.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2425;Recht;Westers allochtoon;Mannen;1999/'00;1010.0;540.0;470.0;450.0;0.0;10.0;80.0;60.0;30.0;10.0;100.0;100.0;10.0;10.0;20.0;20.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2426;Recht;Westers allochtoon;Mannen;2000/'01;920.0;450.0;470.0;460.0;0.0;20.0;80.0;70.0;40.0;20.0;100.0;70.0;10.0;20.0;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2427;Recht;Westers allochtoon;Vrouwen;1998/'99;1190.0;700.0;490.0;490.0;10.0;10.0;120.0;70.0;10.0;10.0;90.0;100.0;10.0;20.0;30.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2428;Recht;Westers allochtoon;Vrouwen;1999/'00;1190.0;610.0;580.0;570.0;0.0;10.0;120.0;70.0;20.0;10.0;120.0;110.0;20.0;20.0;30.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2429;Recht;Westers allochtoon;Vrouwen;2000/'01;1160.0;570.0;600.0;590.0;10.0;10.0;140.0;70.0;20.0;20.0;130.0;100.0;20.0;30.0;30.0;20.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2430;Recht;Niet-westers allochtoon;Totaal geslacht;1998/'99;2100.0;1190.0;910.0;900.0;10.0;10.0;210.0;90.0;60.0;20.0;180.0;200.0;30.0;20.0;50.0;30.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2431;Recht;Niet-westers allochtoon;Totaal geslacht;1999/'00;2260.0;1090.0;1170.0;1150.0;0.0;20.0;250.0;100.0;70.0;40.0;240.0;280.0;30.0;20.0;50.0;40.0;0.0;10.0;20.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2432;Recht;Niet-westers allochtoon;Totaal geslacht;2000/'01;2270.0;1080.0;1190.0;1170.0;10.0;20.0;280.0;100.0;60.0;40.0;300.0;220.0;40.0;20.0;40.0;50.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2433;Recht;Niet-westers allochtoon;Mannen;1998/'99;800.0;450.0;350.0;350.0;10.0;10.0;60.0;40.0;40.0;10.0;60.0;80.0;10.0;10.0;20.0;10.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2434;Recht;Niet-westers allochtoon;Mannen;1999/'00;820.0;390.0;430.0;420.0;0.0;10.0;70.0;40.0;40.0;10.0;80.0;100.0;20.0;10.0;20.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2435;Recht;Niet-westers allochtoon;Mannen;2000/'01;790.0;380.0;410.0;400.0;0.0;10.0;80.0;40.0;30.0;10.0;110.0;70.0;20.0;10.0;10.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2436;Recht;Niet-westers allochtoon;Vrouwen;1998/'99;1310.0;740.0;560.0;560.0;10.0;10.0;150.0;50.0;20.0;10.0;120.0;120.0;10.0;10.0;30.0;20.0;0.0;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2437;Recht;Niet-westers allochtoon;Vrouwen;1999/'00;1440.0;700.0;740.0;730.0;0.0;10.0;180.0;60.0;30.0;30.0;160.0;180.0;10.0;10.0;40.0;20.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2438;Recht;Niet-westers allochtoon;Vrouwen;2000/'01;1480.0;700.0;780.0;770.0;10.0;10.0;200.0;60.0;20.0;30.0;190.0;150.0;20.0;20.0;30.0;30.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2439;Recht;Herkomst onbekend;Totaal geslacht;1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2440;Recht;Herkomst onbekend;Totaal geslacht;1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2441;Recht;Herkomst onbekend;Totaal geslacht;2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2442;Recht;Herkomst onbekend;Mannen;1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2443;Recht;Herkomst onbekend;Mannen;1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2444;Recht;Herkomst onbekend;Mannen;2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2445;Recht;Herkomst onbekend;Vrouwen;1998/'99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2446;Recht;Herkomst onbekend;Vrouwen;1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2447;Recht;Herkomst onbekend;Vrouwen;2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2448;Gedrag en maatschappij;Totaal leeftijd en herkomst;Totaal geslacht;1998/'99;25630.0;14130.0;11500.0;11420.0;110.0;280.0;2480.0;1250.0;490.0;120.0;1610.0;2060.0;470.0;740.0;1290.0;540.0;0.0;;90.0;0.0;0.0;10.0;0.0;10.0;0.0;40.0;0.0;0.0;0.0;10.0;10.0;0.0;10.0
2449;Gedrag en maatschappij;Totaal leeftijd en herkomst;Totaal geslacht;1999/'00;26070.0;12600.0;13480.0;13380.0;100.0;390.0;2790.0;1630.0;630.0;270.0;1880.0;2350.0;430.0;730.0;1390.0;630.0;0.0;150.0;100.0;0.0;0.0;10.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;10.0;20.0;0.0;10.0
2450;Gedrag en maatschappij;Totaal leeftijd en herkomst;Totaal geslacht;2000/'01;27040.0;12300.0;14740.0;14640.0;110.0;410.0;2930.0;1730.0;720.0;280.0;2350.0;2220.0;500.0;740.0;1770.0;750.0;0.0;150.0;110.0;0.0;0.0;10.0;0.0;0.0;0.0;50.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0
2451;Gedrag en maatschappij;Totaal leeftijd en herkomst;Mannen;1998/'99;8700.0;4720.0;3980.0;3930.0;50.0;100.0;710.0;360.0;280.0;50.0;630.0;750.0;300.0;250.0;270.0;200.0;0.0;;50.0;0.0;0.0;10.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2452;Gedrag en maatschappij;Totaal leeftijd en herkomst;Mannen;1999/'00;8490.0;3990.0;4500.0;4440.0;50.0;130.0;840.0;460.0;360.0;90.0;680.0;830.0;240.0;220.0;270.0;210.0;0.0;50.0;70.0;0.0;0.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0
2453;Gedrag en maatschappij;Totaal leeftijd en herkomst;Mannen;2000/'01;8550.0;3890.0;4660.0;4590.0;60.0;130.0;820.0;480.0;410.0;90.0;780.0;750.0;280.0;220.0;290.0;240.0;0.0;50.0;70.0;0.0;0.0;10.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
2454;Gedrag en maatschappij;Totaal leeftijd en herkomst;Vrouwen;1998/'99;16930.0;9400.0;7520.0;7490.0;60.0;180.0;1770.0;890.0;210.0;80.0;980.0;1310.0;170.0;490.0;1020.0;340.0;0.0;;40.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0
2455;Gedrag en maatschappij;Totaal leeftijd en herkomst;Vrouwen;1999/'00;17580.0;8610.0;8970.0;8940.0;50.0;260.0;1960.0;1170.0;270.0;180.0;1200.0;1510.0;190.0;510.0;1120.0;430.0;0.0;100.0;40.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
2456;Gedrag en maatschappij;Totaal leeftijd en herkomst;Vrouwen;2000/'01;18500.0;8410.0;10080.0;10040.0;50.0;280.0;2100.0;1240.0;310.0;190.0;1570.0;1470.0;220.0;520.0;1480.0;510.0;0.0;100.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;10.0
2457;Gedrag en maatschappij;17 jaar en jonger;Totaal geslacht;1998/'99;100.0;60.0;40.0;40.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2458;Gedrag en maatschappij;17 jaar en jonger;Totaal geslacht;1999/'00;120.0;70.0;50.0;50.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2459;Gedrag en maatschappij;17 jaar en jonger;Totaal geslacht;2000/'01;110.0;70.0;40.0;40.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2460;Gedrag en maatschappij;17 jaar en jonger;Mannen;1998/'99;30.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2461;Gedrag en maatschappij;17 jaar en jonger;Mannen;1999/'00;30.0;20.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2462;Gedrag en maatschappij;17 jaar en jonger;Mannen;2000/'01;20.0;10.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2463;Gedrag en maatschappij;17 jaar en jonger;Vrouwen;1998/'99;80.0;40.0;30.0;30.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2464;Gedrag en maatschappij;17 jaar en jonger;Vrouwen;1999/'00;90.0;50.0;40.0;40.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2465;Gedrag en maatschappij;17 jaar en jonger;Vrouwen;2000/'01;90.0;60.0;40.0;40.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2466;Gedrag en maatschappij;18 jaar;Totaal geslacht;1998/'99;1990.0;1270.0;720.0;720.0;20.0;30.0;320.0;110.0;30.0;10.0;60.0;80.0;0.0;0.0;40.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2467;Gedrag en maatschappij;18 jaar;Totaal geslacht;1999/'00;2140.0;1220.0;920.0;910.0;30.0;40.0;380.0;140.0;30.0;20.0;70.0;120.0;0.0;10.0;50.0;20.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2468;Gedrag en maatschappij;18 jaar;Totaal geslacht;2000/'01;2020.0;1050.0;970.0;970.0;20.0;40.0;380.0;160.0;30.0;20.0;100.0;110.0;0.0;0.0;80.0;30.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2469;Gedrag en maatschappij;18 jaar;Mannen;1998/'99;490.0;330.0;150.0;150.0;10.0;10.0;60.0;20.0;10.0;0.0;20.0;20.0;0.0;0.0;10.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2470;Gedrag en maatschappij;18 jaar;Mannen;1999/'00;470.0;270.0;200.0;200.0;10.0;10.0;70.0;20.0;10.0;10.0;20.0;40.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2471;Gedrag en maatschappij;18 jaar;Mannen;2000/'01;430.0;230.0;200.0;200.0;10.0;10.0;80.0;20.0;10.0;0.0;20.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2472;Gedrag en maatschappij;18 jaar;Vrouwen;1998/'99;1500.0;940.0;560.0;560.0;10.0;20.0;260.0;80.0;20.0;10.0;50.0;60.0;0.0;0.0;30.0;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2473;Gedrag en maatschappij;18 jaar;Vrouwen;1999/'00;1660.0;950.0;710.0;710.0;10.0;30.0;310.0;120.0;20.0;20.0;60.0;80.0;0.0;10.0;40.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2474;Gedrag en maatschappij;18 jaar;Vrouwen;2000/'01;1580.0;810.0;770.0;770.0;10.0;30.0;300.0;140.0;10.0;20.0;80.0;80.0;0.0;0.0;70.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2475;Gedrag en maatschappij;19 jaar;Totaal geslacht;1998/'99;2980.0;1900.0;1080.0;1080.0;20.0;30.0;400.0;150.0;50.0;10.0;120.0;180.0;0.0;10.0;70.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2476;Gedrag en maatschappij;19 jaar;Totaal geslacht;1999/'00;3160.0;1650.0;1520.0;1520.0;20.0;60.0;500.0;240.0;50.0;30.0;160.0;280.0;10.0;20.0;90.0;60.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2477;Gedrag en maatschappij;19 jaar;Totaal geslacht;2000/'01;3320.0;1660.0;1660.0;1660.0;30.0;40.0;540.0;240.0;80.0;30.0;230.0;270.0;10.0;20.0;120.0;50.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2478;Gedrag en maatschappij;19 jaar;Mannen;1998/'99;840.0;550.0;300.0;300.0;10.0;10.0;100.0;30.0;20.0;0.0;40.0;50.0;0.0;0.0;20.0;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2479;Gedrag en maatschappij;19 jaar;Mannen;1999/'00;900.0;480.0;410.0;410.0;10.0;10.0;140.0;50.0;20.0;20.0;40.0;90.0;0.0;10.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2480;Gedrag en maatschappij;19 jaar;Mannen;2000/'01;820.0;430.0;400.0;400.0;10.0;10.0;110.0;60.0;40.0;10.0;60.0;70.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2481;Gedrag en maatschappij;19 jaar;Vrouwen;1998/'99;2140.0;1350.0;780.0;780.0;10.0;20.0;310.0;120.0;30.0;10.0;80.0;120.0;0.0;10.0;50.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2482;Gedrag en maatschappij;19 jaar;Vrouwen;1999/'00;2270.0;1160.0;1100.0;1100.0;20.0;50.0;360.0;190.0;20.0;10.0;120.0;190.0;0.0;10.0;80.0;50.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2483;Gedrag en maatschappij;19 jaar;Vrouwen;2000/'01;2500.0;1240.0;1260.0;1260.0;10.0;30.0;430.0;190.0;40.0;20.0;180.0;190.0;0.0;10.0;110.0;40.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
