ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
8533;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2020 1e kwartaal;1920;280;272;150;97;53;122;105;14;3;0;208;133;100;33;75;44;31;65;8;2.9;1639;14.6;14.2
8534;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2020 2e kwartaal;1929;267;260;139;99;40;121;103;16;2;0;190;116;89;27;74;45;30;69;8;2.8;1662;13.9;13.5
8535;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2020 3e kwartaal;1939;281;275;142;99;43;133;109;20;3;0;198;124;93;31;74;45;28;77;7;2.3;1657;14.5;14.2
8536;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2020 4e kwartaal;1948;282;274;144;97;48;130;103;23;3;0;204;126;96;30;78;50;29;70;7;2.6;1667;14.4;14.1
8537;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2020;1934;278;270;144;98;46;126;105;18;3;0;200;125;94;30;75;46;29;70;7;2.6;1656;14.4;14.0
8538;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2021 1e kwartaal;1956;285;274;135;69;67;139;113;19;7;0;219;127;87;40;92;57;36;55;11;3.9;1671;14.6;14.0
8539;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2021 2e kwartaal;1951;297;289;159;82;76;130;109;18;4;0;214;126;86;40;88;51;37;75;8;2.8;1653;15.2;14.8
8540;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2021 3e kwartaal;1942;297;284;154;82;72;130;100;22;8;0;206;129;85;44;77;45;33;78;13;4.3;1645;15.3;14.6
8541;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2021 4e kwartaal;1938;287;274;145;85;60;128;99;21;8;0;190;113;73;40;77;46;31;84;14;4.7;1651;14.8;14.1
8542;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2021;1947;292;280;148;79;69;132;105;20;7;0;207;124;83;41;84;50;34;73;11;3.9;1655;15.0;14.4
8543;Totaal mannen en vrouwen;65 tot 75 jaar;Totaal ;2022 1e kwartaal;1934;308;290;160;91;69;130;106;18;6;0;205;115;72;43;90;55;35;84;18;6.0;1626;15.9;15.0
8544;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2003 1e kwartaal;1064;57;56;22;8;14;35;29;5;1;0;44;31;23;8;12;8;4;13;1;1.9;1007;5.4;5.3
8545;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2003 2e kwartaal;1074;57;56;24;10;14;32;28;4;1;0;44;32;26;6;12;7;4;13;1;1.7;1017;5.3;5.2
8546;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2003 3e kwartaal;1075;62;61;26;11;14;35;29;5;1;0;46;33;27;6;13;7;6;14;1;2.0;1013;5.8;5.6
8547;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2003 4e kwartaal;1083;65;63;28;12;16;35;28;7;0;0;48;35;27;8;13;8;5;15;2;2.3;1018;6.0;5.8
8548;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2003;1074;60;59;25;10;15;34;28;5;1;0;45;33;26;7;13;8;5;14;1;2.0;1014;5.6;5.5
8549;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2004 1e kwartaal;1083;66;64;30;13;17;35;28;6;1;0;52;38;29;9;14;9;4;13;1;2.2;1017;6.1;5.9
8550;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2004 2e kwartaal;1087;66;64;28;14;15;35;29;6;0;0;48;33;25;8;15;11;4;15;2;3.5;1021;6.1;5.9
8551;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2004 3e kwartaal;1089;65;62;26;12;14;36;29;7;0;0;47;33;25;8;14;11;4;15;3;4.2;1024;6.0;5.7
8552;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2004 4e kwartaal;1088;68;64;28;12;16;36;29;6;0;0;47;34;24;10;13;10;3;16;4;5.7;1020;6.2;5.9
8553;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2004;1087;66;64;28;13;15;35;29;6;1;0;49;35;26;9;14;10;4;15;3;3.9;1021;6.1;5.8
8554;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2005 1e kwartaal;1088;69;66;28;13;16;38;32;6;1;0;51;35;24;12;15;11;4;15;3;5.0;1018;6.4;6.1
8555;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2005 2e kwartaal;1092;74;71;29;14;15;42;35;6;1;0;51;35;25;10;16;12;4;20;3;4.2;1018;6.8;6.5
8556;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2005 3e kwartaal;1103;72;70;31;15;16;39;33;5;1;0;55;40;28;12;15;10;4;16;2;3.2;1031;6.6;6.4
8557;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2005 4e kwartaal;1099;74;73;32;15;17;41;35;6;1;0;57;41;29;12;16;12;4;16;1;1.8;1025;6.8;6.6
8558;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2005;1096;73;70;30;14;16;40;34;6;1;0;53;38;26;11;16;11;4;17;3;3.5;1023;6.6;6.4
8559;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2006 1e kwartaal;1105;74;72;31;13;17;42;34;6;1;0;57;41;28;12;16;12;4;16;2;2.2;1031;6.7;6.5
8560;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2006 2e kwartaal;1108;73;70;28;12;16;42;35;6;1;0;56;39;29;10;17;13;4;14;3;3.7;1035;6.6;6.3
8561;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2006 3e kwartaal;1113;75;72;32;14;18;40;32;6;1;0;56;37;28;10;19;13;5;16;3;4.1;1038;6.7;6.5
8562;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2006 4e kwartaal;1124;78;76;34;13;21;42;35;5;1;0;61;42;31;11;19;12;7;15;2;2.8;1046;6.9;6.7
8563;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2006;1113;75;72;31;13;18;41;34;6;1;0;57;40;29;11;18;13;5;15;2;3.2;1038;6.7;6.5
8564;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2007 1e kwartaal;1127;82;81;38;14;24;43;36;5;2;0;65;45;33;11;20;16;4;16;2;2.1;1045;7.3;7.1
8565;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2007 2e kwartaal;1129;89;88;41;18;22;47;39;7;1;0;71;49;38;12;22;16;6;17;1;1.2;1040;7.9;7.8
8566;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2007 3e kwartaal;1132;89;89;38;17;21;51;41;8;1;0;72;50;36;13;22;16;6;17;0;0.5;1042;7.9;7.9
8567;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2007 4e kwartaal;1138;88;87;40;17;23;47;38;8;1;0;72;53;38;15;19;14;5;16;0;0.5;1050;7.7;7.7
8568;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2007;1132;87;86;39;16;23;47;39;7;1;0;70;49;36;13;21;15;5;17;1;1.1;1045;7.7;7.6
8569;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2008 1e kwartaal;1142;88;86;37;14;23;50;41;7;1;0;72;52;36;17;20;15;5;14;1;1.4;1055;7.7;7.6
8570;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2008 2e kwartaal;1153;86;85;38;15;23;47;39;7;1;0;70;50;33;17;20;14;5;15;1;1.5;1067;7.5;7.4
8571;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2008 3e kwartaal;1159;91;87;40;12;28;48;41;6;0;0;72;53;32;21;19;14;5;15;4;4.2;1068;7.9;7.5
8572;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2008 4e kwartaal;1169;101;97;48;16;33;49;43;6;0;0;77;57;36;21;20;13;7;20;4;3.6;1068;8.6;8.3
8573;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2008;1156;91;89;41;14;27;48;41;7;1;0;72;53;34;19;19;14;5;16;3;2.8;1064;7.9;7.7
8574;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2009 1e kwartaal;1173;108;105;55;21;33;50;44;6;1;0;83;61;39;22;22;15;7;23;2;2.3;1065;9.2;9.0
8575;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2009 2e kwartaal;1180;110;108;54;19;35;54;47;6;1;0;85;60;39;21;25;16;9;23;2;1.6;1070;9.3;9.2
8576;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2009 3e kwartaal;1193;108;106;54;20;34;52;44;7;1;0;83;57;38;19;26;19;7;23;2;1.7;1085;9.1;8.9
8577;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2009 4e kwartaal;1192;114;112;58;24;33;54;47;6;1;0;89;63;45;18;26;19;7;23;2;1.8;1078;9.6;9.4
8578;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2009;1185;110;108;55;21;34;53;46;6;1;0;85;60;40;20;25;17;8;23;2;1.9;1075;9.3;9.1
8579;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2010 1e kwartaal;1194;112;110;54;23;31;56;48;6;2;0;88;66;47;19;22;17;5;23;2;1.6;1082;9.4;9.3
8580;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2010 2e kwartaal;1209;116;114;54;22;31;61;54;5;2;0;92;69;47;22;22;17;5;23;1;1.2;1093;9.6;9.5
8581;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2010 3e kwartaal;1232;113;110;56;24;32;54;47;5;2;0;91;64;46;18;28;21;7;19;3;2.7;1119;9.2;8.9
8582;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2010 4e kwartaal;1238;115;111;55;23;32;56;48;6;2;0;92;67;48;19;25;20;5;19;4;3.3;1123;9.3;9.0
8583;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2010;1218;114;111;55;23;31;57;49;6;2;0;91;66;47;19;24;19;6;21;3;2.2;1104;9.4;9.1
8584;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2011 1e kwartaal;1248;112;110;51;21;30;59;49;7;3;0;91;64;48;16;27;20;7;19;3;2.2;1136;9.0;8.8
8585;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2011 2e kwartaal;1272;112;110;53;21;31;57;49;6;2;0;92;64;49;15;28;21;6;18;3;2.4;1160;8.8;8.6
8586;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2011 3e kwartaal;1285;122;118;51;19;32;67;58;7;2;0;96;66;54;13;30;23;7;21;5;3.7;1163;9.5;9.1
8587;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2011 4e kwartaal;1298;128;124;57;21;36;67;59;7;1;0;105;74;59;15;31;23;8;19;5;3.7;1169;9.9;9.5
8588;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2011;1276;119;115;53;21;32;62;54;7;2;0;96;67;52;15;29;22;7;19;4;3.0;1157;9.3;9.0
8589;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2012 1e kwartaal;1321;138;132;57;19;37;75;64;9;1;0;106;75;55;20;31;24;7;26;6;4.5;1183;10.4;10.0
8590;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2012 2e kwartaal;1336;141;135;60;23;38;74;62;10;2;0;104;73;53;20;31;22;9;31;6;4.1;1195;10.5;10.1
8591;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2012 3e kwartaal;1358;144;140;71;26;45;69;57;12;1;0;111;80;61;19;31;21;10;29;4;2.8;1214;10.6;10.3
8592;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2012 4e kwartaal;1383;143;137;70;27;42;68;57;10;1;0;112;83;63;20;30;21;9;25;6;4.0;1240;10.4;9.9
8593;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2012;1349;141;136;64;24;40;72;60;10;1;0;108;78;58;20;31;22;9;28;5;3.8;1208;10.5;10.1
8594;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2013 1e kwartaal;1398;147;144;70;24;46;74;62;11;1;0;120;85;63;22;35;23;12;23;3;2.3;1251;10.5;10.3
8595;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2013 2e kwartaal;1414;139;135;69;23;46;66;58;6;1;0;117;83;64;19;33;22;11;19;4;2.7;1275;9.8;9.6
8596;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2013 3e kwartaal;1433;150;145;72;27;46;73;64;7;2;0;125;94;73;22;31;21;10;20;4;2.9;1284;10.4;10.1
8597;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2013 4e kwartaal;1452;158;149;74;23;52;75;68;6;2;0;129;95;71;24;34;24;10;20;9;5.6;1294;10.9;10.3
8598;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2013;1424;149;143;71;24;47;72;63;7;2;0;123;90;68;22;33;22;11;21;5;3.4;1276;10.4;10.1
8599;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2014 1e kwartaal;1473;167;161;80;26;54;81;71;8;2;0;136;99;71;28;37;24;13;24;6;3.7;1306;11.3;10.9
8600;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2014 2e kwartaal;1482;171;164;76;25;51;88;79;9;1;0;137;99;73;26;38;24;14;27;7;4.0;1311;11.5;11.1
8601;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2014 3e kwartaal;1504;181;171;76;27;48;95;85;9;1;0;140;100;75;25;40;26;14;31;10;5.7;1323;12.0;11.3
8602;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2014 4e kwartaal;1507;190;179;75;25;50;104;89;11;4;0;146;104;78;26;42;29;13;34;10;5.5;1318;12.6;11.9
8603;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2014;1492;177;169;76;26;51;92;81;9;2;0;140;100;74;26;39;26;13;29;8;4.8;1315;11.9;11.3
8604;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2015 1e kwartaal;1510;173;162;75;29;46;87;76;8;3;0;133;94;72;22;39;27;13;29;11;6.1;1337;11.4;10.7
8605;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2015 2e kwartaal;1521;168;161;74;30;44;87;75;8;4;0;131;93;69;24;38;26;11;30;7;4.1;1353;11.0;10.6
8606;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2015 3e kwartaal;1540;177;167;72;28;44;94;82;10;3;0;137;102;81;21;34;24;10;30;10;5.7;1363;11.5;10.8
8607;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2015 4e kwartaal;1546;169;161;73;31;42;88;78;8;2;0;133;92;66;25;41;29;12;28;8;4.8;1377;10.9;10.4
8608;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2015;1529;172;163;74;30;44;89;78;8;3;0;133;95;72;23;38;27;11;29;9;5.2;1358;11.2;10.6
8609;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2016 1e kwartaal;1548;163;157;76;32;44;81;74;7;1;0;133;95;72;22;38;27;12;24;6;3.5;1385;10.5;10.2
8610;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2016 2e kwartaal;1557;167;158;78;35;43;80;70;8;1;0;130;89;67;22;40;27;13;29;8;5.1;1391;10.7;10.2
8611;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2016 3e kwartaal;1582;171;164;84;38;46;80;68;10;2;0;133;95;72;23;38;24;14;30;8;4.5;1410;10.8;10.3
8612;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2016 4e kwartaal;1586;178;171;83;41;42;88;78;8;2;0;140;93;69;24;47;31;16;31;7;3.8;1408;11.2;10.8
8613;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2016;1568;170;162;80;36;44;82;73;8;2;0;134;93;70;23;41;27;14;29;7;4.2;1398;10.8;10.4
8614;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2017 1e kwartaal;1603;180;174;89;48;41;85;75;8;1;0;142;96;68;28;45;27;19;32;6;3.5;1422;11.2;10.9
8615;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2017 2e kwartaal;1611;185;177;90;51;39;88;77;10;1;0;138;96;64;31;42;25;17;39;8;4.3;1426;11.5;11.0
8616;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2017 3e kwartaal;1617;199;190;94;53;41;96;82;14;0;0;152;103;73;30;49;28;21;38;9;4.7;1417;12.3;11.8
8617;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2017 4e kwartaal;1629;196;187;89;55;34;98;84;13;1;0;147;95;66;28;52;32;20;40;9;4.7;1433;12.1;11.5
8618;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2017;1615;190;182;90;52;39;92;80;11;1;0;145;98;68;30;47;28;19;37;8;4.3;1425;11.8;11.3
8619;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2018 1e kwartaal;1633;201;193;97;59;38;96;81;15;0;0;146;98;72;26;48;30;18;47;7;3.7;1432;12.3;11.8
8620;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2018 2e kwartaal;1632;207;197;110;66;44;87;72;14;1;0;147;96;67;29;52;33;19;49;10;4.8;1425;12.7;12.0
8621;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2018 3e kwartaal;1646;214;204;111;64;47;93;79;14;1;0;152;100;71;29;53;36;16;52;10;4.5;1432;13.0;12.4
8622;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2018 4e kwartaal;1662;217;209;114;65;49;94;81;12;1;0;160;106;74;32;55;37;17;48;8;3.9;1445;13.1;12.5
8623;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2018;1643;209;201;108;64;45;93;78;14;1;0;152;100;71;29;52;34;18;49;9;4.2;1434;12.7;12.2
8624;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2019 1e kwartaal;1667;227;218;124;73;51;94;82;11;2;0;173;115;77;38;58;38;20;45;9;3.9;1440;13.6;13.1
8625;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2019 2e kwartaal;1661;234;226;133;82;51;93;82;10;1;0;177;120;83;37;57;37;20;49;8;3.4;1427;14.1;13.6
8626;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2019 3e kwartaal;1676;237;230;138;87;51;92;80;9;3;0;180;114;81;33;66;40;26;50;7;3.0;1438;14.2;13.7
8627;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2019 4e kwartaal;1666;246;239;133;84;49;106;91;11;4;0;179;114;86;28;65;39;27;59;7;2.8;1421;14.7;14.3
8628;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2019;1668;236;228;132;82;50;96;84;10;3;0;177;116;82;34;61;38;23;51;8;3.2;1432;14.1;13.7
8629;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2020 1e kwartaal;1678;241;234;125;82;43;109;93;12;3;0;178;111;83;28;67;40;27;56;7;2.9;1437;14.4;13.9
8630;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2020 2e kwartaal;1664;225;219;114;81;33;105;90;14;2;0;160;96;72;24;63;40;24;59;6;2.8;1439;13.5;13.1
8631;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2020 3e kwartaal;1668;237;231;119;81;39;112;93;16;3;0;167;103;77;26;63;40;23;65;6;2.4;1431;14.2;13.9
8632;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2020 4e kwartaal;1679;242;236;122;80;42;114;91;21;3;0;177;110;83;27;67;41;26;59;5;2.3;1437;14.4;14.1
8633;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2020;1672;236;230;120;81;39;110;92;16;3;0;170;105;79;26;65;40;25;60;6;2.6;1436;14.1;13.8
8634;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2021 1e kwartaal;1616;241;233;117;60;57;116;95;15;7;0;190;110;73;37;80;49;31;43;7;3.1;1375;14.9;14.4
8635;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2021 2e kwartaal;1608;237;229;120;62;58;110;93;15;2;0;179;107;72;35;72;40;32;50;7;3.0;1371;14.7;14.3
8636;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2021 3e kwartaal;1602;239;229;122;67;55;108;83;20;5;0;173;107;69;38;67;41;26;56;10;4.3;1363;14.9;14.3
8637;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2021 4e kwartaal;1612;244;234;126;74;52;108;84;19;6;0;165;100;65;35;65;40;25;69;10;4.2;1367;15.2;14.5
8638;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2021;1609;240;231;121;66;56;110;89;17;5;0;177;106;70;36;71;43;28;55;9;3.7;1369;14.9;14.4
8639;Totaal mannen en vrouwen;65 tot 75 jaar;Nederlandse achtergrond;2022 1e kwartaal;1617;256;243;133;76;57;111;91;15;4;0;173;96;61;35;77;48;29;70;12;4.9;1361;15.8;15.0
8640;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2003 1e kwartaal;143;8;7;4;2;2;3;3;0;0;0;6;4;2;2;2;2;0;1;1;;135;5.8;5.1
8641;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2003 2e kwartaal;137;8;7;4;1;2;3;3;0;0;0;6;5;4;1;1;1;0;1;1;;130;5.6;5.0
8642;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2003 3e kwartaal;140;8;7;4;2;2;3;3;0;0;0;5;4;3;1;2;1;0;2;1;;132;5.4;5.0
8643;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2003 4e kwartaal;136;8;7;4;1;2;4;3;1;0;0;6;4;2;1;2;1;1;2;1;;128;6.0;5.4
8644;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2003;139;8;7;4;2;2;3;3;0;0;0;6;4;3;1;2;1;0;1;1;;131;5.7;5.1
8645;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2004 1e kwartaal;140;7;7;3;1;2;4;4;0;0;0;6;4;2;1;2;1;1;1;1;;133;5.3;5.0
8646;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2004 2e kwartaal;141;8;8;4;1;3;4;3;0;0;0;7;5;3;2;2;2;0;1;0;;133;5.8;5.6
8647;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2004 3e kwartaal;144;9;8;4;1;4;4;3;0;0;0;6;4;2;2;3;2;1;2;1;;134;6.5;5.6
8648;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2004 4e kwartaal;150;9;8;4;1;3;4;4;0;0;0;7;5;3;2;3;2;0;1;1;;141;5.9;5.4
8649;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2004;144;8;8;4;1;3;4;3;0;0;0;7;4;3;2;2;2;1;1;1;;135;5.9;5.4
8650;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2005 1e kwartaal;155;10;9;5;1;4;4;4;0;0;0;8;6;3;2;2;2;0;1;1;;145;6.5;5.7
8651;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2005 2e kwartaal;155;11;10;4;1;3;6;4;1;0;0;7;6;4;2;1;1;0;2;1;;144;7.2;6.4
8652;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2005 3e kwartaal;149;8;7;3;1;2;4;3;0;0;0;6;5;4;1;1;1;0;1;1;;141;5.5;4.5
8653;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2005 4e kwartaal;158;7;7;3;1;2;4;4;1;0;0;5;4;3;1;1;1;0;2;0;;151;4.7;4.4
8654;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2005;154;9;8;4;1;3;4;4;1;0;0;6;5;4;2;1;1;0;2;1;;145;6.0;5.3
8655;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2006 1e kwartaal;157;9;9;3;1;1;6;5;0;0;0;6;5;4;1;1;0;1;3;1;;148;6.0;5.6
8656;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2006 2e kwartaal;159;11;10;3;1;2;7;7;0;0;0;7;6;5;1;1;1;0;3;1;;148;6.8;6.2
8657;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2006 3e kwartaal;158;11;10;3;1;2;7;6;1;0;0;7;6;5;1;1;1;0;4;1;;147;7.0;6.6
8658;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2006 4e kwartaal;152;11;11;3;1;2;7;6;1;0;0;7;6;4;2;1;1;0;4;0;;141;7.4;7.2
8659;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2006;156;11;10;3;1;2;7;6;1;0;0;7;6;4;1;1;1;0;3;1;;146;6.8;6.4
8660;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2007 1e kwartaal;153;14;14;4;2;3;9;7;2;0;0;9;8;7;2;1;1;0;4;0;;139;9.0;8.9
8661;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2007 2e kwartaal;157;13;12;5;2;3;7;6;2;0;0;9;8;6;2;1;1;0;3;0;;144;8.0;7.9
8662;Totaal mannen en vrouwen;65 tot 75 jaar;Met migratieachtergrond;2007 3e kwartaal;160;12;12;5;2;3;7;5;2;0;0;9;7;5;2;1;1;0;3;0;;148;7.6;7.6
