ID;Geslacht;Zwangerschapsduur;Perioden;Geborenen_1;Levendgeborenen_2;Doodgeborenen_3;Overleden1eWeek_4;PerinataleSterfteTMDag7_5;DoodgeborenenPer1000Geborenen_6;Overleden1eWeek1000Levendgeborenen_7;PerinatStTMDag71000Geborenen_8;Geborenen_9;Levendgeborenen_10;Doodgeborenen_11;NeonataleSterfte_12;PerinataleSterfteTMDag28_13;DoodgeborenenPer1000Geborenen_14;NeonataleSterfte1000Levendgeborenen_15;PerinatStTMDag281000Geborenen_16;Levendgeborenen_17;Overleden1eWeek_18;NeonataleSterfte_19;Zuigelingensterfte_20;Overleden1eWeek1000Levendgeborenen_21;NeonataleSterfte1000Levendgeborenen_22;Zuigelingensterfte1000Levendgeborenen_23
524;Jongens;39 weken;2008;22315;22278;36.0;11.0;47.0;1.6;0.5;2.1;22315;22278;36.0;14.0;50.0;1.6;0.6;2.3;22278;11.0;14.0;33.0;0.5;0.6;1.5
525;Jongens;39 weken;2009;22569;22542;27.0;15.0;42.0;1.2;0.7;1.9;22569;22542;27.0;21.0;48.0;1.2;0.9;2.1;22542;15.0;21.0;36.0;0.7;0.9;1.6
526;Jongens;39 weken;2010;22548;22524;25.0;13.0;37.0;1.1;0.6;1.7;22548;22524;25.0;17.0;42.0;1.1;0.8;1.9;22524;13.0;17.0;33.0;0.6;0.8;1.5
527;Jongens;39 weken;2011;22212;22181;32.0;9.0;40.0;1.4;0.4;1.8;22212;22181;32.0;14.0;46.0;1.4;0.6;2.1;22181;9.0;14.0;30.0;0.4;0.6;1.4
528;Jongens;39 weken;2012;21543;21520;23.0;9.0;31.0;1.1;0.4;1.5;21543;21520;23.0;10.0;32.0;1.1;0.4;1.5;21520;9.0;10.0;20.0;0.4;0.4;0.9
529;Jongens;39 weken;2013;21444;21428;16.0;6.0;22.0;0.7;0.3;1.0;21444;21428;16.0;9.0;25.0;0.7;0.4;1.2;21428;6.0;9.0;17.0;0.3;0.4;0.8
530;Jongens;39 weken;2014;21900;21869;31.0;8.0;38.0;1.4;0.3;1.7;21900;21869;31.0;16.0;46.0;1.4;0.7;2.1;21869;8.0;16.0;34.0;0.3;0.7;1.6
531;Jongens;39 weken;2015;21630;21607;22.0;;26.0;1.0;;1.2;21630;21607;22.0;8.0;31.0;1.0;0.4;1.4;21607;;8.0;20.0;;0.4;0.9
532;Jongens;39 weken;2016;21970;21945;25.0;8.0;33.0;1.1;0.4;1.5;21970;21945;25.0;14.0;39.0;1.1;0.6;1.8;21945;8.0;14.0;26.0;0.4;0.6;1.2
533;Jongens;40 weken;2004;26179;26149;29.0;17.0;46.0;1.1;0.7;1.8;26179;26149;29.0;25.0;55.0;1.1;1.0;2.1;26149;17.0;25.0;42.0;0.7;1.0;1.6
534;Jongens;40 weken;2005;25684;25649;35.0;18.0;53.0;1.3;0.7;2.1;25684;25649;35.0;24.0;58.0;1.3;0.9;2.3;25649;18.0;24.0;34.0;0.7;0.9;1.3
535;Jongens;40 weken;2006;25342;25315;27.0;23.0;51.0;1.1;0.9;2.0;25342;25315;27.0;29.0;56.0;1.1;1.1;2.2;25315;23.0;29.0;42.0;0.9;1.1;1.6
536;Jongens;40 weken;2007;24461;24429;32.0;15.0;47.0;1.3;0.6;1.9;24461;24429;32.0;20.0;51.0;1.3;0.8;2.1;24429;15.0;20.0;36.0;0.6;0.8;1.5
537;Jongens;40 weken;2008;25195;25170;26.0;12.0;38.0;1.0;0.5;1.5;25195;25170;26.0;22.0;48.0;1.0;0.9;1.9;25170;12.0;22.0;32.0;0.5;0.9;1.3
538;Jongens;40 weken;2009;24910;24883;28.0;14.0;42.0;1.1;0.6;1.7;24910;24883;28.0;19.0;47.0;1.1;0.8;1.9;24883;14.0;19.0;31.0;0.6;0.8;1.2
539;Jongens;40 weken;2010;24998;24977;21.0;9.0;30.0;0.8;0.4;1.2;24998;24977;21.0;14.0;35.0;0.8;0.6;1.4;24977;9.0;14.0;30.0;0.4;0.6;1.2
540;Jongens;40 weken;2011;24935;24916;19.0;14.0;33.0;0.8;0.6;1.3;24935;24916;19.0;17.0;37.0;0.8;0.7;1.5;24916;14.0;17.0;32.0;0.6;0.7;1.3
541;Jongens;40 weken;2012;24249;24227;22.0;9.0;30.0;0.9;0.4;1.2;24249;24227;22.0;11.0;32.0;0.9;0.4;1.3;24227;9.0;11.0;24.0;0.4;0.4;1.0
542;Jongens;40 weken;2013;23414;23394;20.0;10.0;30.0;0.9;0.4;1.3;23414;23394;20.0;13.0;33.0;0.9;0.6;1.4;23394;10.0;13.0;23.0;0.4;0.6;1.0
543;Jongens;40 weken;2014;23743;23725;18.0;5.0;24.0;0.8;0.2;1.0;23743;23725;18.0;9.0;28.0;0.8;0.4;1.2;23725;5.0;9.0;24.0;0.2;0.4;1.0
544;Jongens;40 weken;2015;23307;23290;17.0;6.0;23.0;0.7;0.3;1.0;23307;23290;17.0;9.0;26.0;0.7;0.4;1.1;23290;6.0;9.0;16.0;0.3;0.4;0.7
545;Jongens;40 weken;2016;23662;23643;20.0;;24.0;0.8;;1.0;23662;23643;20.0;10.0;30.0;0.8;0.4;1.3;23643;;10.0;22.0;;0.4;0.9
546;Jongens;41 weken;2004;16857;16836;21.0;17.0;38.0;1.3;1.0;2.3;16857;16836;21.0;26.0;47.0;1.3;1.6;2.8;16836;17.0;26.0;35.0;1.0;1.6;2.1
547;Jongens;41 weken;2005;17023;16996;27.0;21.0;48.0;1.6;1.2;2.8;17023;16996;27.0;28.0;55.0;1.6;1.6;3.2;16996;21.0;28.0;42.0;1.2;1.6;2.4
548;Jongens;41 weken;2006;16423;16400;23.0;20.0;43.0;1.4;1.2;2.6;16423;16400;23.0;24.0;48.0;1.4;1.5;2.9;16400;20.0;24.0;34.0;1.2;1.5;2.1
549;Jongens;41 weken;2007;15903;15883;19.0;12.0;31.0;1.2;0.7;2.0;15903;15883;19.0;16.0;35.0;1.2;1.0;2.2;15883;12.0;16.0;24.0;0.7;1.0;1.5
550;Jongens;41 weken;2008;16270;16253;17.0;8.0;26.0;1.1;0.5;1.6;16270;16253;17.0;15.0;32.0;1.1;0.9;2.0;16253;8.0;15.0;21.0;0.5;0.9;1.3
551;Jongens;41 weken;2009;15852;15841;11.0;;15.0;0.7;;1.0;15852;15841;11.0;11.0;22.0;0.7;0.7;1.4;15841;;11.0;26.0;;0.7;1.7
552;Jongens;41 weken;2010;15675;15664;10.0;6.0;16.0;0.7;0.4;1.0;15675;15664;10.0;10.0;20.0;0.7;0.6;1.3;15664;6.0;10.0;17.0;0.4;0.6;1.1
553;Jongens;41 weken;2011;15700;15682;18.0;6.0;24.0;1.1;0.4;1.6;15700;15682;18.0;10.0;28.0;1.1;0.6;1.8;15682;6.0;10.0;18.0;0.4;0.6;1.1
554;Jongens;41 weken;2012;14835;14821;13.0;;16.0;0.9;;1.1;14835;14821;13.0;;18.0;0.9;;1.2;14821;;;15.0;;;1.0
555;Jongens;41 weken;2013;14173;14159;14.0;8.0;22.0;1.0;0.6;1.6;14173;14159;14.0;10.0;24.0;1.0;0.7;1.7;14159;8.0;10.0;14.0;0.6;0.7;1.0
556;Jongens;41 weken;2014;14432;14422;10.0;7.0;16.0;0.7;0.5;1.1;14432;14422;10.0;10.0;19.0;0.7;0.7;1.3;14422;7.0;10.0;20.0;0.5;0.7;1.4
557;Jongens;41 weken;2015;13710;13701;9.0;;11.0;0.6;;0.8;13710;13701;9.0;;13.0;0.6;;1.0;13701;;;12.0;;;0.8
558;Jongens;41 weken;2016;14206;14196;10.0;6.0;16.0;0.7;0.4;1.1;14206;14196;10.0;10.0;20.0;0.7;0.7;1.4;14196;6.0;10.0;16.0;0.4;0.7;1.2
559;Jongens;42 weken of meer;2004;5114;5108;6.0;6.0;12.0;1.3;1.1;2.4;5114;5108;6.0;9.0;15.0;1.3;1.7;3.0;5108;6.0;9.0;14.0;1.1;1.7;2.7
560;Jongens;42 weken of meer;2005;4939;4933;6.0;6.0;13.0;1.3;1.3;2.6;4939;4933;6.0;8.0;15.0;1.3;1.7;3.0;4933;6.0;8.0;11.0;1.3;1.7;2.3
561;Jongens;42 weken of meer;2006;4483;4475;8.0;6.0;14.0;1.8;1.4;3.2;4483;4475;8.0;8.0;16.0;1.8;1.8;3.6;4475;6.0;8.0;10.0;1.4;1.8;2.3
562;Jongens;42 weken of meer;2007;4053;4047;6.0;;8.0;1.5;;2.0;4053;4047;6.0;;9.0;1.5;;2.3;4047;;;5.0;;;1.3
563;Jongens;42 weken of meer;2008;3473;3467;5.0;;8.0;1.4;;2.3;3473;3467;5.0;;8.0;1.4;;2.3;3467;;;;;;
564;Jongens;42 weken of meer;2009;2770;2767;;;;;;;2770;2767;;;5.0;;;1.8;2767;;;5.0;;;1.9
565;Jongens;42 weken of meer;2010;1801;1799;;;;;;;1801;1799;;;6.0;;;3.5;1799;;;6.0;;;3.4
566;Jongens;42 weken of meer;2011;1519;1517;;;;;;;1519;1517;;;5.0;;;3.5;1517;;;;;;
567;Jongens;42 weken of meer;2012;1310;1309;;;;;;;1310;1309;;;;;;;1309;;;;;;
568;Jongens;42 weken of meer;2013;1128;1126;;;;;;;1128;1126;;;;;;;1126;;;;;;
569;Jongens;42 weken of meer;2014;1155;1155;;;;;;;1155;1155;;;;;;;1155;;;;;;
570;Jongens;42 weken of meer;2015;1127;1125;;;;;;;1127;1125;;;;;;;1125;;;;;;
571;Jongens;42 weken of meer;2016;1203;1201;;;5.0;;;4.1;1203;1201;;;5.0;;;4.1;1201;;;5.0;;;3.8
572;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2004;95185;94589;596.0;225.0;821.0;6.3;2.4;8.6;95185;94589;596.0;286.0;882.0;6.3;3.0;9.3;94589;225.0;286.0;376.0;2.4;3.0;4.0
573;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2005;91746;91158;588.0;286.0;874.0;6.4;3.1;9.5;91746;91158;588.0;344.0;932.0;6.4;3.8;10.2;91158;286.0;344.0;454.0;3.1;3.8;5.0
574;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2006;90289;89759;530.0;218.0;748.0;5.9;2.4;8.3;90289;89759;530.0;283.0;813.0;5.9;3.2;9.0;89759;218.0;283.0;364.0;2.4;3.2;4.1
575;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2007;88932;88382;550.0;215.0;765.0;6.2;2.4;8.6;88932;88382;550.0;274.0;824.0;6.2;3.1;9.3;88382;215.0;274.0;328.0;2.4;3.1;3.7
576;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2008;89966;89421;545.0;213.0;758.0;6.1;2.4;8.4;89966;89421;545.0;271.0;816.0;6.1;3.0;9.1;89421;213.0;271.0;342.0;2.4;3.0;3.8
577;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2009;90347;89833;514.0;213.0;727.0;5.7;2.4;8.1;90347;89833;514.0;269.0;783.0;5.7;3.0;8.7;89833;213.0;269.0;365.0;2.4;3.0;4.1
578;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2010;90248;89742;506.0;192.0;698.0;5.6;2.1;7.7;90248;89742;506.0;248.0;754.0;5.6;2.8;8.4;89742;192.0;248.0;324.0;2.1;2.8;3.6
579;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2011;87642;87224;418.0;193.0;611.0;4.8;2.2;7.0;87642;87224;418.0;245.0;664.0;4.8;2.8;7.6;87224;193.0;245.0;312.0;2.2;2.8;3.6
580;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2012;85848;85379;468.0;177.0;645.0;5.5;2.1;7.5;85848;85379;468.0;239.0;707.0;5.5;2.8;8.2;85379;177.0;239.0;327.0;2.1;2.8;3.8
581;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2013;83365;82980;385.0;185.0;569.0;4.6;2.2;6.8;83365;82980;385.0;237.0;622.0;4.6;2.9;7.5;82980;185.0;237.0;307.0;2.2;2.9;3.7
582;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2014;85648;85232;416.0;182.0;597.0;4.9;2.1;7.0;85648;85232;416.0;246.0;662.0;4.9;2.9;7.7;85232;182.0;246.0;307.0;2.1;2.9;3.6
583;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2015;83300;82895;405.0;157.0;562.0;4.9;1.9;6.7;83300;82895;405.0;219.0;623.0;4.9;2.6;7.5;82895;157.0;219.0;278.0;1.9;2.6;3.3
584;Meisjes;Totaal zwangerschapsduur 22 wkn of meer;2016;83883;83501;382.0;176.0;558.0;4.6;2.1;6.7;83883;83501;382.0;213.0;596.0;4.6;2.6;7.1;83501;176.0;213.0;290.0;2.1;2.6;3.5
585;Meisjes;22 weken;2004;82;18;64.0;18.0;82.0;780.5;1000.0;1000.0;82;18;64.0;18.0;82.0;780.5;1000.0;1000.0;18;18.0;18.0;18.0;1000.0;1000.0;1000.0
586;Meisjes;22 weken;2005;84;35;49.0;35.0;84.0;583.3;1000.0;1000.0;84;35;49.0;35.0;84.0;583.3;1000.0;1000.0;35;35.0;35.0;35.0;1000.0;1000.0;1000.0
587;Meisjes;22 weken;2006;81;22;59.0;22.0;81.0;728.4;1000.0;1000.0;81;22;59.0;22.0;81.0;728.4;1000.0;1000.0;22;22.0;22.0;22.0;1000.0;1000.0;1000.0
588;Meisjes;22 weken;2007;108;26;82.0;26.0;108.0;759.3;1000.0;1000.0;108;26;82.0;26.0;108.0;759.3;1000.0;1000.0;26;26.0;26.0;26.0;1000.0;1000.0;1000.0
589;Meisjes;22 weken;2008;116;34;82.0;34.0;116.0;706.9;1000.0;1000.0;116;34;82.0;34.0;116.0;706.9;1000.0;1000.0;34;34.0;34.0;34.0;1000.0;1000.0;1000.0
590;Meisjes;22 weken;2009;140;35;105.0;35.0;140.0;750.0;1000.0;1000.0;140;35;105.0;35.0;140.0;750.0;1000.0;1000.0;35;35.0;35.0;35.0;1000.0;1000.0;1000.0
591;Meisjes;22 weken;2010;118;29;89.0;29.0;118.0;754.2;1000.0;1000.0;118;29;89.0;29.0;118.0;754.2;1000.0;1000.0;29;29.0;29.0;29.0;1000.0;1000.0;1000.0
592;Meisjes;22 weken;2011;100;32;68.0;32.0;100.0;680.0;1000.0;1000.0;100;32;68.0;32.0;100.0;680.0;1000.0;1000.0;32;32.0;32.0;32.0;1000.0;1000.0;1000.0
593;Meisjes;22 weken;2012;109;27;82.0;27.0;109.0;752.3;1000.0;1000.0;109;27;82.0;27.0;109.0;752.3;1000.0;1000.0;27;27.0;27.0;27.0;1000.0;1000.0;1000.0
594;Meisjes;22 weken;2013;120;35;85.0;35.0;120.0;708.3;1000.0;1000.0;120;35;85.0;35.0;120.0;708.3;1000.0;1000.0;35;35.0;35.0;35.0;1000.0;1000.0;1000.0
595;Meisjes;22 weken;2014;99;39;60.0;39.0;99.0;606.1;1000.0;1000.0;99;39;60.0;39.0;99.0;606.1;1000.0;1000.0;39;39.0;39.0;39.0;1000.0;1000.0;1000.0
596;Meisjes;22 weken;2015;92;22;70.0;22.0;92.0;760.9;1000.0;1000.0;92;22;70.0;22.0;92.0;760.9;1000.0;1000.0;22;22.0;22.0;22.0;1000.0;1000.0;1000.0
597;Meisjes;22 weken;2016;110;34;76.0;34.0;110.0;690.9;1000.0;1000.0;110;34;76.0;34.0;110.0;690.9;1000.0;1000.0;34;34.0;34.0;34.0;1000.0;1000.0;1000.0
598;Meisjes;23 weken;2004;82;25;57.0;25.0;82.0;695.1;1000.0;1000.0;82;25;57.0;25.0;82.0;695.1;1000.0;1000.0;25;25.0;25.0;25.0;1000.0;1000.0;1000.0
599;Meisjes;23 weken;2005;105;48;57.0;47.0;104.0;542.9;979.2;990.5;105;48;57.0;47.0;104.0;542.9;979.2;990.5;48;47.0;47.0;47.0;979.2;979.2;979.2
600;Meisjes;23 weken;2006;95;29;66.0;28.0;94.0;694.7;965.5;989.5;95;29;66.0;28.0;94.0;694.7;965.5;989.5;29;28.0;28.0;28.0;965.5;965.5;965.5
601;Meisjes;23 weken;2007;109;36;73.0;36.0;109.0;669.7;1000.0;1000.0;109;36;73.0;36.0;109.0;669.7;1000.0;1000.0;36;36.0;36.0;36.0;1000.0;1000.0;1000.0
602;Meisjes;23 weken;2008;111;35;76.0;35.0;111.0;684.7;1000.0;1000.0;111;35;76.0;35.0;111.0;684.7;1000.0;1000.0;35;35.0;35.0;35.0;1000.0;1000.0;1000.0
603;Meisjes;23 weken;2009;112;32;80.0;31.0;111.0;714.3;968.8;991.1;112;32;80.0;31.0;111.0;714.3;968.8;991.1;32;31.0;31.0;31.0;968.8;968.8;968.8
604;Meisjes;23 weken;2010;107;33;74.0;31.0;105.0;691.6;939.4;981.3;107;33;74.0;31.0;105.0;691.6;939.4;981.3;33;31.0;31.0;31.0;939.4;939.4;939.4
605;Meisjes;23 weken;2011;96;37;59.0;37.0;96.0;614.6;1000.0;1000.0;96;37;59.0;37.0;96.0;614.6;1000.0;1000.0;37;37.0;37.0;37.0;1000.0;1000.0;1000.0
606;Meisjes;23 weken;2012;114;35;79.0;34.0;113.0;693.0;971.4;991.2;114;35;79.0;34.0;113.0;693.0;971.4;991.2;35;34.0;34.0;35.0;971.4;971.4;1000.0
607;Meisjes;23 weken;2013;96;33;63.0;31.0;94.0;656.3;939.4;979.2;96;33;63.0;31.0;94.0;656.3;939.4;979.2;33;31.0;31.0;31.0;939.4;939.4;939.4
608;Meisjes;23 weken;2014;115;38;77.0;37.0;114.0;669.6;973.7;991.3;115;38;77.0;37.0;114.0;669.6;973.7;991.3;38;37.0;37.0;38.0;973.7;973.7;1000.0
609;Meisjes;23 weken;2015;116;42;74.0;42.0;116.0;637.9;1000.0;1000.0;116;42;74.0;42.0;116.0;637.9;1000.0;1000.0;42;42.0;42.0;42.0;1000.0;1000.0;1000.0
610;Meisjes;23 weken;2016;77;31;46.0;29.0;75.0;597.4;935.5;974.0;77;31;46.0;29.0;75.0;597.4;935.5;974.0;31;29.0;29.0;30.0;935.5;935.5;967.7
611;Meisjes;24 weken;2004;60;27;33.0;21.0;54.0;546.6;772.9;897.0;60;27;33.0;21.0;54.0;546.6;772.9;897.0;27;21.0;21.0;21.0;772.9;772.9;772.9
612;Meisjes;24 weken;2005;69;27;41.0;26.0;68.0;601.9;963.3;985.4;69;27;41.0;26.0;68.0;601.9;963.3;985.4;27;26.0;26.0;26.0;963.3;963.3;963.3
613;Meisjes;24 weken;2006;54;24;29.0;20.0;50.0;545.7;833.2;924.2;54;24;29.0;23.0;53.0;545.7;958.1;981.0;24;20.0;23.0;23.0;833.2;958.1;958.1
614;Meisjes;24 weken;2007;55;33;22.0;25.0;47.0;404.2;747.0;849.3;55;33;22.0;26.0;48.0;404.2;778.4;868.0;33;25.0;26.0;26.0;747.0;778.4;778.4
615;Meisjes;24 weken;2008;58;27;31.0;20.0;51.0;531.8;738.4;877.5;58;27;31.0;21.0;52.0;531.8;775.4;894.9;27;20.0;21.0;22.0;738.4;775.4;812.7
616;Meisjes;24 weken;2009;67;41;26.0;30.0;56.0;394.2;740.6;842.8;67;41;26.0;33.0;60.0;394.2;823.6;893.2;41;30.0;33.0;34.0;740.6;823.6;848.3
617;Meisjes;24 weken;2010;61;35;25.0;19.0;44.0;417.4;535.8;729.5;61;35;25.0;22.0;47.0;417.4;623.6;780.7;35;19.0;22.0;22.0;535.8;623.6;623.6
618;Meisjes;24 weken;2011;66;45;21.0;17.0;38.0;321.3;382.4;580.8;66;45;21.0;23.0;44.0;321.3;516.8;672.1;45;17.0;23.0;27.0;382.4;516.8;611.2
619;Meisjes;24 weken;2012;74;44;31.0;20.0;51.0;412.6;460.5;683.1;74;44;31.0;26.0;57.0;412.6;599.7;764.9;44;20.0;26.0;30.0;460.5;599.7;694.1
620;Meisjes;24 weken;2013;62;49;13.0;19.0;33.0;209.7;387.8;532.3;62;49;13.0;25.0;39.0;209.7;510.2;629.0;49;19.0;25.0;28.0;387.8;510.2;571.4
621;Meisjes;24 weken;2014;84;55;30.0;14.0;43.0;351.2;250.8;513.9;84;55;30.0;23.0;52.0;351.2;416.5;621.4;55;14.0;23.0;26.0;250.8;416.5;472.0
622;Meisjes;24 weken;2015;60;39;22.0;13.0;34.0;361.5;325.7;569.4;60;39;22.0;17.0;38.0;361.5;430.4;636.3;39;13.0;17.0;18.0;325.7;430.4;457.9
623;Meisjes;24 weken;2016;80;53;27.0;21.0;49.0;337.1;402.5;604.0;80;53;27.0;30.0;57.0;337.1;564.4;711.3;53;21.0;30.0;32.0;402.5;564.4;601.9
624;Meisjes;25 weken;2004;70;41;29.0;18.0;47.0;417.4;441.2;674.5;70;41;29.0;19.0;48.0;417.4;469.0;690.6;41;18.0;19.0;20.0;441.2;469.0;495.8
625;Meisjes;25 weken;2005;55;27;28.0;12.0;39.0;504.5;430.4;717.8;55;27;28.0;13.0;40.0;504.5;470.1;737.4;27;12.0;13.0;14.0;430.4;470.1;506.9
626;Meisjes;25 weken;2006;77;38;39.0;10.0;49.0;502.6;261.6;632.7;77;38;39.0;14.0;53.0;502.6;365.9;684.6;38;10.0;14.0;17.0;261.6;365.9;444.7
627;Meisjes;25 weken;2007;66;51;15.0;16.0;32.0;231.6;316.3;474.6;66;51;15.0;22.0;38.0;231.6;436.0;566.6;51;16.0;22.0;24.0;316.3;436.0;477.7
628;Meisjes;25 weken;2008;58;42;16.0;8.0;24.0;277.7;178.2;406.4;58;42;16.0;13.0;29.0;277.7;298.6;493.4;42;8.0;13.0;14.0;178.2;298.6;323.9
629;Meisjes;25 weken;2009;75;53;21.0;14.0;36.0;286.4;270.4;479.3;75;53;21.0;19.0;41.0;286.4;364.6;546.5;53;14.0;19.0;22.0;270.4;364.6;422.0
630;Meisjes;25 weken;2010;74;53;21.0;7.0;28.0;283.4;134.0;379.5;74;53;21.0;12.0;34.0;283.4;233.3;450.6;53;7.0;12.0;14.0;134.0;233.3;271.4
631;Meisjes;25 weken;2011;57;43;14.0;6.0;20.0;247.0;148.1;358.5;57;43;14.0;12.0;26.0;247.0;288.0;463.9;43;6.0;12.0;15.0;148.1;288.0;358.6
632;Meisjes;25 weken;2012;66;42;24.0;5.0;30.0;368.4;124.5;447.0;66;42;24.0;11.0;36.0;368.4;267.8;537.5;42;5.0;11.0;12.0;124.5;267.8;292.4
633;Meisjes;25 weken;2013;55;39;16.0;9.0;25.0;290.9;230.8;454.5;55;39;16.0;15.0;31.0;290.9;384.6;563.6;39;9.0;15.0;16.0;230.8;384.6;410.3
634;Meisjes;25 weken;2014;65;44;22.0;7.0;29.0;331.8;167.1;443.4;65;44;22.0;9.0;31.0;331.8;215.1;475.5;44;7.0;9.0;13.0;167.1;215.1;288.0
635;Meisjes;25 weken;2015;68;43;25.0;;28.0;366.3;;421.2;68;43;25.0;12.0;37.0;366.3;275.4;540.8;43;;12.0;17.0;;275.4;396.3
636;Meisjes;25 weken;2016;59;42;16.0;5.0;21.0;276.9;121.1;364.4;59;42;16.0;6.0;22.0;276.9;145.7;382.2;42;5.0;6.0;9.0;121.1;145.7;217.1
637;Meisjes;26 weken;2004;91;62;28.0;8.0;37.0;313.5;131.7;403.9;91;62;28.0;10.0;39.0;313.5;166.8;428.0;62;8.0;10.0;10.0;131.7;166.8;166.8
638;Meisjes;26 weken;2005;81;51;31.0;7.0;38.0;377.5;145.3;467.9;81;51;31.0;10.0;40.0;377.5;188.2;494.6;51;7.0;10.0;11.0;145.3;188.2;208.2
639;Meisjes;26 weken;2006;78;58;20.0;10.0;31.0;259.1;177.1;390.3;78;58;20.0;13.0;34.0;259.1;229.5;429.1;58;10.0;13.0;15.0;177.1;229.5;264.0
640;Meisjes;26 weken;2007;75;52;23.0;6.0;29.0;303.0;121.5;387.7;75;52;23.0;7.0;30.0;303.0;141.3;401.5;52;6.0;7.0;7.0;121.5;141.3;141.3
641;Meisjes;26 weken;2008;93;71;22.0;5.0;27.0;235.7;69.1;288.5;93;71;22.0;9.0;31.0;235.7;126.0;332.0;71;5.0;9.0;10.0;69.1;126.0;141.3
642;Meisjes;26 weken;2009;76;60;15.0;5.0;21.0;201.0;90.6;273.4;76;60;15.0;10.0;25.0;201.0;159.9;328.8;60;5.0;10.0;11.0;90.6;159.9;176.5
643;Meisjes;26 weken;2010;80;60;19.0;;24.0;244.3;;295.0;80;60;19.0;6.0;26.0;244.3;101.3;320.9;60;;6.0;7.0;;101.3;118.0
644;Meisjes;26 weken;2011;93;77;16.0;9.0;25.0;173.5;112.8;266.7;93;77;16.0;14.0;30.0;173.5;177.9;320.5;77;9.0;14.0;14.0;112.8;177.9;177.9
645;Meisjes;26 weken;2012;82;65;17.0;5.0;23.0;210.6;81.5;275.0;82;65;17.0;10.0;28.0;210.6;159.1;336.2;65;5.0;10.0;15.0;81.5;159.1;239.1
646;Meisjes;26 weken;2013;88;79;8.0;5.0;14.0;90.9;63.3;159.1;88;79;8.0;8.0;17.0;90.9;101.3;193.2;79;5.0;8.0;13.0;63.3;101.3;164.6
647;Meisjes;26 weken;2014;83;69;14.0;;19.0;172.3;;223.1;83;69;14.0;11.0;26.0;172.3;165.0;308.8;69;;11.0;15.0;;165.0;224.6
648;Meisjes;26 weken;2015;69;58;11.0;5.0;16.0;157.5;81.9;226.4;69;58;11.0;12.0;23.0;157.5;203.1;328.6;58;5.0;12.0;15.0;81.9;203.1;256.1
649;Meisjes;26 weken;2016;86;70;17.0;;21.0;192.4;;238.8;86;70;17.0;6.0;23.0;192.4;86.6;262.4;70;;6.0;8.0;;86.6;115.3
650;Meisjes;27 weken;2004;106;79;27.0;6.0;34.0;255.8;81.3;316.3;106;79;27.0;10.0;37.0;255.8;123.2;347.5;79;6.0;10.0;11.0;81.3;123.2;135.6
651;Meisjes;27 weken;2005;88;67;20.0;;23.0;229.8;;266.6;88;67;20.0;9.0;29.0;229.8;133.2;332.4;67;;9.0;9.0;;133.2;133.2
652;Meisjes;27 weken;2006;82;66;15.0;5.0;21.0;188.5;77.7;251.5;82;66;15.0;12.0;28.0;188.5;186.9;340.1;66;5.0;12.0;16.0;77.7;186.9;247.2
653;Meisjes;27 weken;2007;89;73;16.0;7.0;24.0;184.1;99.2;265.0;89;73;16.0;14.0;30.0;184.1;185.5;335.5;73;7.0;14.0;15.0;99.2;185.5;199.5
654;Meisjes;27 weken;2008;100;80;20.0;;24.0;204.0;;237.3;100;80;20.0;7.0;28.0;204.0;92.9;278.0;80;;7.0;10.0;;92.9;119.5
655;Meisjes;27 weken;2009;90;71;18.0;6.0;24.0;204.2;85.5;272.3;90;71;18.0;10.0;28.0;204.2;141.8;317.1;71;6.0;10.0;13.0;85.5;141.8;183.9
656;Meisjes;27 weken;2010;93;70;23.0;5.0;28.0;250.6;73.0;305.3;93;70;23.0;8.0;31.0;250.6;117.1;338.4;70;5.0;8.0;11.0;73.0;117.1;161.8
657;Meisjes;27 weken;2011;88;78;10.0;;13.0;115.0;;151.1;88;78;10.0;6.0;16.0;115.0;80.3;186.1;78;;6.0;7.0;;80.3;93.2
658;Meisjes;27 weken;2012;112;95;16.0;7.0;24.0;145.8;76.9;211.5;112;95;16.0;12.0;29.0;145.8;130.1;257.0;95;7.0;12.0;16.0;76.9;130.1;163.4
659;Meisjes;27 weken;2013;88;81;6.0;9.0;16.0;68.2;111.1;181.8;88;81;6.0;13.0;20.0;68.2;160.5;227.3;81;9.0;13.0;18.0;111.1;160.5;222.2
660;Meisjes;27 weken;2014;86;77;9.0;5.0;14.0;101.6;66.1;161.1;86;77;9.0;8.0;17.0;101.6;105.2;196.2;77;5.0;8.0;12.0;66.1;105.2;158.0
661;Meisjes;27 weken;2015;84;76;9.0;5.0;13.0;102.9;62.0;158.5;84;76;9.0;10.0;18.0;102.9;128.3;218.0;76;5.0;10.0;12.0;62.0;128.3;154.8
