ID;Geslacht;Leeftijd;Migratieachtergrond;Verblijfstitel;Strafduur;Perioden;GedetineerdenOp30September_1
7417;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2006;0.0
7418;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2007;0.0
7419;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2008;0.0
7420;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2009;0.0
7421;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2010;0.0
7422;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2011;0.0
7423;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2012;0.0
7424;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2013;0.0
7425;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2014;0.0
7426;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2015;0.0
7427;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2016;0.0
7428;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2017;0.0
7429;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2018;0.0
7430;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2019;0.0
7431;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2020;0.0
7432;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2021;0.0
7433;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Inrichting voor Stelselmatige Daders;Overig en onbekend;2022;0.0
7434;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2005;10.0
7435;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2006;10.0
7436;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2007;10.0
7437;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2008;10.0
7438;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2009;10.0
7439;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2010;10.0
7440;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2011;20.0
7441;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2012;10.0
7442;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2013;10.0
7443;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2014;10.0
7444;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2015;10.0
7445;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2016;10.0
7446;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2017;10.0
7447;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2018;10.0
7448;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2019;10.0
7449;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2020;10.0
7450;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2021;10.0
7451;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Totaal;2022;10.0
7452;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2005;0.0
7453;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2006;0.0
7454;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2007;0.0
7455;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2008;0.0
7456;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2009;0.0
7457;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2010;0.0
7458;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2011;0.0
7459;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2012;0.0
7460;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2013;0.0
7461;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2014;0.0
7462;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2015;0.0
7463;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2016;0.0
7464;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2017;0.0
7465;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2018;0.0
7466;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2019;0.0
7467;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2020;0.0
7468;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2021;0.0
7469;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Minder dan 1 maand;2022;0.0
7470;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2005;0.0
7471;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2006;0.0
7472;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2007;0.0
7473;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2008;0.0
7474;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2009;0.0
7475;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2010;0.0
7476;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2011;0.0
7477;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2012;0.0
7478;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2013;0.0
7479;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2014;0.0
7480;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2015;0.0
7481;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2016;0.0
7482;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2017;0.0
7483;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2018;0.0
7484;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2019;0.0
7485;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2020;0.0
7486;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2021;0.0
7487;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 6 maanden;2022;0.0
7488;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2005;0.0
7489;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2006;0.0
7490;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2007;0.0
7491;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2008;0.0
7492;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2009;0.0
7493;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2010;0.0
7494;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2011;0.0
7495;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2012;0.0
7496;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2013;0.0
7497;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2014;0.0
7498;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2015;0.0
7499;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2016;0.0
7500;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2017;0.0
7501;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2018;0.0
7502;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2019;0.0
7503;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2020;0.0
7504;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2021;0.0
7505;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;6 maanden tot 1 jaar;2022;0.0
7506;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2005;0.0
7507;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2006;0.0
7508;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2007;0.0
7509;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2008;0.0
7510;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2009;0.0
7511;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2010;0.0
7512;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2011;0.0
7513;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2012;0.0
7514;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2013;0.0
7515;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2014;0.0
7516;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2015;0.0
7517;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2016;0.0
7518;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2017;0.0
7519;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2018;0.0
7520;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2019;0.0
7521;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2020;0.0
7522;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2021;0.0
7523;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;1 tot 3 jaren;2022;0.0
7524;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2005;0.0
7525;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2006;0.0
7526;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2007;0.0
7527;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2008;0.0
7528;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2009;0.0
7529;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2010;0.0
7530;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2011;0.0
7531;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2012;0.0
7532;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2013;0.0
7533;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2014;0.0
7534;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2015;0.0
7535;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2016;0.0
7536;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2017;0.0
7537;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2018;0.0
7538;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2019;0.0
7539;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2020;0.0
7540;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2021;0.0
7541;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;3 jaren of langer;2022;0.0
7542;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2005;10.0
7543;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2006;10.0
7544;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2007;10.0
7545;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2008;10.0
7546;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2009;10.0
7547;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2010;10.0
7548;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2011;20.0
7549;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2012;10.0
7550;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2013;10.0
7551;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2014;10.0
7552;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2015;10.0
7553;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2016;10.0
7554;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2017;10.0
7555;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2018;10.0
7556;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2019;10.0
7557;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2020;10.0
7558;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2021;10.0
7559;Totaal mannen en vrouwen;18 tot 25 jaar;Westerse migratieachtergrond;Overig/onbekend;Overig en onbekend;2022;10.0
7560;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2005;1900.0
7561;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2006;1650.0
7562;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2007;1420.0
7563;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2008;1320.0
7564;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2009;1560.0
7565;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2010;1580.0
7566;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2011;1500.0
7567;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2012;1410.0
7568;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2013;1240.0
7569;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2014;1070.0
7570;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2015;900.0
7571;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2016;810.0
7572;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2017;840.0
7573;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2018;810.0
7574;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2019;920.0
7575;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2020;800.0
7576;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2021;820.0
7577;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Totaal;2022;820.0
7578;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2005;80.0
7579;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2006;70.0
7580;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2007;70.0
7581;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2008;50.0
7582;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2009;80.0
7583;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2010;80.0
7584;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2011;80.0
7585;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2012;70.0
7586;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2013;80.0
7587;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2014;80.0
7588;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2015;50.0
7589;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2016;50.0
7590;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2017;40.0
7591;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2018;60.0
7592;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2019;40.0
7593;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2020;10.0
7594;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2021;40.0
7595;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;Minder dan 1 maand;2022;40.0
7596;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2005;210.0
7597;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2006;170.0
7598;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2007;160.0
7599;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2008;130.0
7600;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2009;130.0
7601;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2010;110.0
7602;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2011;120.0
7603;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2012;110.0
7604;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2013;100.0
7605;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2014;100.0
7606;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2015;110.0
7607;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2016;80.0
7608;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2017;110.0
7609;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2018;110.0
7610;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2019;80.0
7611;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2020;60.0
7612;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2021;70.0
7613;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;1 tot 6 maanden;2022;90.0
7614;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2005;130.0
7615;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2006;100.0
7616;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2007;70.0
7617;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2008;90.0
7618;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2009;100.0
7619;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2010;120.0
7620;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2011;100.0
7621;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2012;80.0
7622;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2013;70.0
7623;Totaal mannen en vrouwen;18 tot 25 jaar;Niet-westerse migratieachtergrond;Totaal;6 maanden tot 1 jaar;2014;60.0
