ID;Geslacht;Sector;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na4Jaar_2;Na5Jaar_3;Na6Jaar_4;Na7Jaar_5;Na8Jaar_6;Na9JaarOfMeer_7;Na4Jaar_8;Na5Jaar_9;Na6Jaar_10;Na7Jaar_11;Na8Jaar_12;Na9JaarOfMeer_13;Na4Jaar_14;Na5Jaar_15;Na6Jaar_16;Na7Jaar_17;Na8Jaar_18;Na9JaarOfMeer_19;Na1Jaar_20;Na2Jaar_21;Na3Jaar_22;Na4Jaar_23;Na5Jaar_24;Na6Jaar_25;Na7Jaar_26;Na8Jaar_27;Na9JaarOfMeer_28;InJaar2_29;InJaar3_30;InJaar4_31;InJaar5_32;InJaar6_33;InJaar7_34;InJaar8_35;InJaar9_36;InJaar10OfMeer_37;InJaar2_38;InJaar3_39;InJaar4_40;InJaar5_41;InJaar6_42;InJaar7_43;InJaar8_44;InJaar9_45;InJaar10OfMeer_46;InJaar2_47;InJaar3_48;InJaar4_49;InJaar5_50;InJaar6_51;InJaar7_52;InJaar8_53;InJaar9_54;InJaar10OfMeer_55;InJaar2_56;InJaar3_57;InJaar4_58;InJaar5_59;InJaar6_60;InJaar7_61;InJaar8_62;InJaar9_63;InJaar10OfMeer_64
167;Totaal mannen en vrouwen;Kunstonderwijs;Andere vooropleiding;Cohort 1994;160.0;8.0;33.0;42.0;44.0;46.0;;8.0;33.0;42.0;44.0;45.0;;;;;;1.0;;28.0;37.0;43.0;46.0;48.0;51.0;52.0;51.0;;71.0;62.0;54.0;46.0;19.0;6.0;4.0;3.0;;71.0;62.0;53.0;45.0;17.0;5.0;2.0;2.0;;;;;1.0;1.0;1.0;2.0;1.0;;;;1.0;1.0;1.0;;;;
168;Totaal mannen en vrouwen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1991;1920.0;38.0;46.0;49.0;51.0;52.0;53.0;37.0;46.0;48.0;50.0;51.0;51.0;1.0;1.0;1.0;2.0;2.0;2.0;25.0;34.0;38.0;42.0;43.0;44.0;44.0;44.0;43.0;74.0;60.0;47.0;20.0;10.0;7.0;5.0;4.0;3.0;72.0;58.0;45.0;17.0;8.0;5.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0
169;Totaal mannen en vrouwen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1992;2230.0;39.0;47.0;51.0;53.0;53.0;54.0;38.0;46.0;49.0;50.0;51.0;51.0;1.0;1.0;2.0;2.0;3.0;3.0;25.0;33.0;37.0;40.0;42.0;42.0;43.0;43.0;43.0;74.0;60.0;45.0;21.0;11.0;7.0;4.0;4.0;3.0;72.0;58.0;42.0;19.0;9.0;5.0;3.0;3.0;2.0;1.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
170;Totaal mannen en vrouwen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1993;2220.0;39.0;47.0;50.0;52.0;53.0;54.0;38.0;46.0;49.0;51.0;51.0;52.0;0.0;0.0;1.0;1.0;2.0;2.0;24.0;34.0;38.0;40.0;42.0;42.0;42.0;43.0;43.0;74.0;59.0;47.0;21.0;11.0;7.0;5.0;4.0;3.0;73.0;57.0;45.0;19.0;9.0;6.0;4.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
171;Totaal mannen en vrouwen;Pedagogisch onderwijs;Totaal alle vooropleidingen;Cohort 1994;1420.0;33.0;42.0;46.0;47.0;49.0;;32.0;41.0;45.0;45.0;46.0;;1.0;1.0;1.0;2.0;2.0;;27.0;35.0;39.0;43.0;44.0;45.0;47.0;47.0;;71.0;60.0;51.0;25.0;14.0;9.0;7.0;4.0;;69.0;58.0;49.0;22.0;11.0;7.0;5.0;3.0;;1.0;1.0;1.0;2.0;1.0;2.0;1.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;
172;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1991;370.0;32.0;43.0;45.0;47.0;48.0;49.0;32.0;42.0;44.0;45.0;46.0;47.0;1.0;1.0;1.0;2.0;2.0;2.0;30.0;39.0;42.0;47.0;48.0;49.0;49.0;48.0;48.0;70.0;56.0;48.0;21.0;9.0;6.0;4.0;4.0;3.0;69.0;54.0;46.0;19.0;7.0;5.0;3.0;2.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;;0.0;;1.0;0.0;;;;0.0
173;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1992;360.0;35.0;43.0;50.0;52.0;53.0;54.0;34.0;42.0;48.0;48.0;49.0;49.0;0.0;1.0;2.0;4.0;4.0;4.0;26.0;32.0;39.0;41.0;42.0;42.0;44.0;43.0;43.0;74.0;65.0;52.0;24.0;14.0;8.0;4.0;4.0;4.0;71.0;60.0;48.0;20.0;11.0;4.0;2.0;2.0;2.0;1.0;4.0;3.0;3.0;2.0;3.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;1.0
174;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1993;250.0;34.0;44.0;48.0;50.0;51.0;51.0;34.0;44.0;48.0;49.0;49.0;49.0;;;0.0;1.0;2.0;2.0;24.0;36.0;41.0;43.0;45.0;44.0;45.0;48.0;48.0;76.0;61.0;51.0;23.0;11.0;8.0;6.0;1.0;1.0;73.0;59.0;48.0;19.0;8.0;5.0;3.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;2.0;2.0;0.0;0.0;2.0;2.0;2.0;2.0;2.0;2.0;1.0;;
175;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding havo;Cohort 1994;150.0;33.0;42.0;44.0;44.0;46.0;;33.0;41.0;43.0;43.0;44.0;;;1.0;1.0;1.0;1.0;;30.0;37.0;41.0;46.0;48.0;48.0;52.0;53.0;;70.0;61.0;55.0;21.0;10.0;8.0;4.0;1.0;;69.0;61.0;54.0;19.0;8.0;6.0;3.0;1.0;;1.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;;;;;;;;;;
176;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding vwo;Cohort 1991;200.0;44.0;52.0;56.0;58.0;58.0;59.0;43.0;51.0;56.0;57.0;57.0;57.0;1.0;1.0;1.0;1.0;1.0;2.0;21.0;29.0;32.0;36.0;37.0;38.0;39.0;39.0;38.0;78.0;65.0;54.0;20.0;12.0;6.0;3.0;3.0;3.0;76.0;62.0;51.0;17.0;9.0;3.0;;;;2.0;1.0;2.0;1.0;2.0;2.0;2.0;2.0;3.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;
177;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding vwo;Cohort 1992;170.0;34.0;47.0;51.0;55.0;56.0;57.0;34.0;46.0;50.0;52.0;52.0;53.0;;1.0;2.0;3.0;4.0;4.0;20.0;28.0;32.0;36.0;40.0;38.0;40.0;39.0;39.0;80.0;67.0;59.0;30.0;13.0;10.0;5.0;5.0;4.0;77.0;62.0;56.0;26.0;10.0;7.0;5.0;5.0;3.0;1.0;2.0;;;1.0;1.0;;1.0;1.0;2.0;3.0;4.0;4.0;2.0;2.0;1.0;;
178;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding vwo;Cohort 1993;100.0;39.0;48.0;51.0;55.0;55.0;57.0;39.0;48.0;51.0;54.0;54.0;56.0;;;;1.0;1.0;1.0;26.0;33.0;35.0;39.0;41.0;42.0;42.0;43.0;42.0;73.0;60.0;47.0;23.0;11.0;7.0;3.0;2.0;1.0;73.0;60.0;47.0;23.0;10.0;6.0;3.0;2.0;;;;;;1.0;1.0;;;;;;;;;;;;1.0
179;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding vwo;Cohort 1994;80.0;28.0;40.0;45.0;45.0;49.0;;27.0;36.0;41.0;41.0;44.0;;1.0;4.0;4.0;4.0;5.0;;27.0;37.0;42.0;44.0;45.0;42.0;44.0;44.0;;72.0;62.0;54.0;28.0;15.0;13.0;12.0;8.0;;71.0;59.0;51.0;22.0;13.0;8.0;8.0;5.0;;1.0;1.0;1.0;4.0;1.0;4.0;3.0;3.0;;;1.0;1.0;3.0;1.0;1.0;1.0;;
180;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1991;520.0;41.0;50.0;54.0;55.0;57.0;58.0;41.0;50.0;53.0;54.0;55.0;56.0;0.0;1.0;1.0;2.0;2.0;2.0;21.0;30.0;35.0;39.0;39.0;39.0;39.0;39.0;39.0;79.0;67.0;47.0;20.0;11.0;7.0;5.0;4.0;3.0;77.0;65.0;45.0;18.0;9.0;6.0;4.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
181;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1992;570.0;43.0;49.0;52.0;53.0;53.0;54.0;43.0;49.0;51.0;51.0;52.0;52.0;;0.0;1.0;1.0;2.0;3.0;26.0;34.0;39.0;41.0;42.0;42.0;44.0;44.0;44.0;74.0;64.0;39.0;16.0;9.0;6.0;4.0;3.0;2.0;72.0;63.0;37.0;14.0;7.0;4.0;2.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;2.0;1.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;
182;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1993;240.0;36.0;41.0;47.0;49.0;49.0;50.0;36.0;41.0;45.0;47.0;47.0;47.0;;1.0;1.0;2.0;2.0;3.0;31.0;40.0;43.0;44.0;45.0;47.0;45.0;47.0;46.0;69.0;55.0;44.0;19.0;13.0;7.0;6.0;4.0;4.0;68.0;53.0;42.0;16.0;11.0;5.0;5.0;3.0;3.0;0.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;;0.0
183;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding mbo;Cohort 1994;540.0;31.0;43.0;46.0;47.0;49.0;;31.0;42.0;45.0;45.0;47.0;;0.0;1.0;1.0;1.0;1.0;;29.0;36.0;40.0;44.0;44.0;46.0;48.0;47.0;;71.0;63.0;56.0;26.0;13.0;8.0;6.0;4.0;;69.0;61.0;54.0;23.0;11.0;6.0;5.0;3.0;;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;;1.0;1.0;0.0;0.0;0.0;;;;
184;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1991;240.0;38.0;45.0;47.0;48.0;49.0;50.0;37.0;43.0;45.0;45.0;45.0;47.0;2.0;3.0;3.0;3.0;4.0;4.0;29.0;35.0;40.0;42.0;45.0;47.0;46.0;46.0;45.0;66.0;49.0;38.0;20.0;10.0;6.0;5.0;5.0;5.0;63.0;45.0;34.0;16.0;7.0;4.0;4.0;4.0;3.0;;0.0;0.0;1.0;0.0;;0.0;1.0;0.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0;;2.0
185;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1992;290.0;39.0;44.0;48.0;49.0;50.0;51.0;35.0;40.0;43.0;43.0;44.0;45.0;4.0;5.0;5.0;6.0;6.0;6.0;20.0;31.0;35.0;40.0;43.0;45.0;45.0;45.0;45.0;75.0;51.0;38.0;22.0;13.0;7.0;6.0;4.0;4.0;68.0;46.0;35.0;19.0;10.0;6.0;5.0;3.0;3.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;6.0;3.0;2.0;1.0;1.0;;;;
186;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1993;300.0;42.0;50.0;51.0;53.0;53.0;55.0;40.0;48.0;48.0;50.0;50.0;51.0;2.0;3.0;3.0;4.0;4.0;4.0;22.0;32.0;38.0;39.0;42.0;43.0;43.0;42.0;42.0;69.0;48.0;32.0;18.0;7.0;6.0;4.0;5.0;3.0;67.0;45.0;30.0;16.0;5.0;4.0;2.0;3.0;2.0;1.0;0.0;1.0;1.0;2.0;2.0;1.0;1.0;0.0;2.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0
187;Totaal mannen en vrouwen;Pedagogisch onderwijs;Vooropleiding wo;Cohort 1994;220.0;42.0;47.0;51.0;53.0;55.0;;40.0;43.0;47.0;48.0;49.0;;3.0;4.0;4.0;5.0;5.0;;25.0;34.0;35.0;36.0;37.0;37.0;37.0;38.0;;69.0;47.0;33.0;22.0;16.0;11.0;10.0;7.0;;66.0;45.0;29.0;17.0;12.0;8.0;5.0;4.0;;;1.0;3.0;3.0;2.0;2.0;2.0;0.0;;3.0;1.0;2.0;2.0;2.0;2.0;3.0;3.0;
188;Totaal mannen en vrouwen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1991;590.0;36.0;45.0;48.0;49.0;51.0;52.0;36.0;44.0;47.0;48.0;49.0;50.0;0.0;1.0;1.0;2.0;2.0;2.0;26.0;36.0;39.0;45.0;46.0;45.0;46.0;47.0;45.0;74.0;59.0;48.0;19.0;10.0;7.0;5.0;3.0;3.0;73.0;58.0;45.0;16.0;8.0;5.0;4.0;2.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
189;Totaal mannen en vrouwen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1992;840.0;38.0;47.0;51.0;53.0;54.0;56.0;37.0;47.0;50.0;52.0;52.0;54.0;0.0;0.0;1.0;1.0;2.0;2.0;26.0;34.0;38.0;40.0;42.0;42.0;42.0;42.0;41.0;74.0;58.0;45.0;22.0;11.0;7.0;5.0;4.0;3.0;73.0;57.0;43.0;20.0;9.0;5.0;3.0;3.0;2.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
190;Totaal mannen en vrouwen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1993;1330.0;39.0;48.0;51.0;53.0;53.0;54.0;39.0;48.0;50.0;52.0;52.0;53.0;;0.0;0.0;1.0;1.0;1.0;23.0;32.0;36.0;39.0;41.0;41.0;41.0;42.0;42.0;76.0;61.0;50.0;22.0;11.0;8.0;6.0;5.0;4.0;75.0;60.0;49.0;20.0;10.0;7.0;4.0;3.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
191;Totaal mannen en vrouwen;Pedagogisch onderwijs;Andere vooropleiding;Cohort 1994;430.0;31.0;40.0;44.0;45.0;47.0;;30.0;39.0;43.0;44.0;45.0;;0.0;1.0;1.0;1.0;2.0;;25.0;34.0;39.0;44.0;45.0;46.0;49.0;49.0;;74.0;61.0;51.0;25.0;15.0;10.0;6.0;4.0;;71.0;58.0;50.0;23.0;12.0;8.0;4.0;2.0;;1.0;1.0;1.0;1.0;1.0;1.0;2.0;1.0;;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;
192;Mannen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1991;3700.0;25.0;35.0;39.0;41.0;43.0;45.0;25.0;35.0;39.0;41.0;42.0;43.0;0.0;0.0;0.0;1.0;1.0;1.0;27.0;39.0;46.0;49.0;51.0;52.0;52.0;53.0;53.0;72.0;56.0;44.0;26.0;14.0;9.0;6.0;5.0;2.0;71.0;55.0;42.0;24.0;13.0;8.0;5.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
193;Mannen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1992;3680.0;24.0;35.0;40.0;42.0;43.0;45.0;24.0;34.0;39.0;40.0;42.0;43.0;0.0;1.0;1.0;1.0;2.0;2.0;26.0;38.0;45.0;47.0;49.0;50.0;51.0;52.0;52.0;74.0;59.0;47.0;28.0;16.0;10.0;7.0;5.0;3.0;72.0;57.0;45.0;26.0;14.0;8.0;5.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
194;Mannen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1993;3360.0;26.0;36.0;41.0;44.0;46.0;47.0;26.0;36.0;40.0;43.0;45.0;46.0;0.0;1.0;1.0;1.0;1.0;1.0;26.0;36.0;42.0;45.0;47.0;48.0;49.0;49.0;49.0;74.0;60.0;50.0;29.0;16.0;11.0;7.0;5.0;4.0;73.0;58.0;48.0;27.0;15.0;9.0;5.0;4.0;3.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
195;Mannen;Totaal alle sectoren;Totaal alle vooropleidingen;Cohort 1994;2790.0;27.0;38.0;42.0;45.0;46.0;;27.0;37.0;42.0;44.0;45.0;;0.0;1.0;1.0;1.0;1.0;;27.0;36.0;41.0;45.0;46.0;48.0;49.0;49.0;;73.0;59.0;50.0;28.0;16.0;10.0;6.0;5.0;;72.0;58.0;48.0;26.0;15.0;9.0;5.0;4.0;;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;
196;Mannen;Totaal alle sectoren;Vooropleiding havo;Cohort 1991;560.0;21.0;31.0;34.0;37.0;39.0;39.0;21.0;31.0;34.0;36.0;38.0;38.0;;0.0;0.0;1.0;1.0;1.0;31.0;45.0;52.0;53.0;55.0;56.0;58.0;57.0;58.0;69.0;51.0;43.0;26.0;14.0;10.0;5.0;4.0;2.0;68.0;50.0;41.0;25.0;12.0;8.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
197;Mannen;Totaal alle sectoren;Vooropleiding havo;Cohort 1992;550.0;23.0;34.0;39.0;41.0;42.0;44.0;23.0;33.0;38.0;40.0;41.0;42.0;;1.0;1.0;1.0;1.0;2.0;26.0;39.0;46.0;48.0;50.0;51.0;52.0;53.0;53.0;74.0;59.0;49.0;29.0;16.0;10.0;7.0;5.0;3.0;73.0;58.0;48.0;27.0;14.0;8.0;6.0;3.0;1.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
198;Mannen;Totaal alle sectoren;Vooropleiding havo;Cohort 1993;170.0;27.0;37.0;39.0;43.0;44.0;45.0;27.0;36.0;39.0;42.0;43.0;44.0;;1.0;1.0;1.0;1.0;1.0;24.0;37.0;46.0;48.0;49.0;49.0;52.0;53.0;53.0;76.0;57.0;43.0;25.0;14.0;11.0;5.0;3.0;2.0;74.0;56.0;41.0;22.0;12.0;9.0;3.0;2.0;1.0;1.0;;;2.0;1.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;;;
199;Mannen;Totaal alle sectoren;Vooropleiding havo;Cohort 1994;250.0;27.0;38.0;45.0;49.0;50.0;;27.0;38.0;45.0;49.0;50.0;;;;0.0;0.0;1.0;;26.0;35.0;40.0;44.0;45.0;45.0;44.0;46.0;;74.0;64.0;56.0;29.0;18.0;10.0;6.0;4.0;;73.0;63.0;54.0;28.0;16.0;9.0;5.0;3.0;;1.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;
200;Mannen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1991;240.0;28.0;38.0;42.0;42.0;44.0;45.0;27.0;38.0;41.0;41.0;43.0;44.0;0.0;0.0;1.0;1.0;1.0;1.0;23.0;31.0;39.0;45.0;45.0;46.0;50.0;52.0;51.0;76.0;66.0;55.0;27.0;16.0;12.0;8.0;5.0;3.0;74.0;63.0;52.0;25.0;14.0;11.0;7.0;3.0;1.0;1.0;2.0;1.0;0.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;2.0;2.0;1.0;0.0;;;0.0
201;Mannen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1992;180.0;23.0;31.0;37.0;41.0;42.0;42.0;23.0;31.0;36.0;39.0;40.0;40.0;;1.0;1.0;2.0;2.0;2.0;25.0;34.0;43.0;44.0;49.0;50.0;52.0;54.0;54.0;75.0;63.0;52.0;33.0;20.0;13.0;7.0;4.0;4.0;74.0;60.0;49.0;28.0;16.0;9.0;6.0;4.0;2.0;;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;2.0;3.0;2.0;2.0;1.0;;1.0
202;Mannen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1993;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;Mannen;Totaal alle sectoren;Vooropleiding vwo;Cohort 1994;130.0;29.0;36.0;39.0;45.0;45.0;;29.0;36.0;39.0;45.0;45.0;;;;;;;;17.0;32.0;35.0;43.0;43.0;46.0;47.0;49.0;;82.0;61.0;55.0;28.0;21.0;15.0;8.0;6.0;;82.0;60.0;54.0;27.0;20.0;15.0;8.0;6.0;;;2.0;2.0;1.0;;;;;;;;;;1.0;;;;
204;Mannen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1991;1610.0;25.0;37.0;40.0;42.0;44.0;46.0;25.0;36.0;40.0;42.0;43.0;45.0;0.0;0.0;0.0;1.0;1.0;1.0;26.0;38.0;46.0;49.0;50.0;51.0;51.0;51.0;52.0;74.0;56.0;42.0;26.0;13.0;9.0;6.0;5.0;2.0;73.0;55.0;41.0;24.0;12.0;8.0;5.0;4.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
205;Mannen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1992;1530.0;26.0;37.0;42.0;45.0;46.0;48.0;26.0;36.0;41.0;44.0;45.0;47.0;0.0;0.0;1.0;1.0;1.0;2.0;24.0;36.0;43.0;46.0;47.0;47.0;48.0;48.0;49.0;76.0;62.0;46.0;28.0;17.0;11.0;7.0;6.0;3.0;75.0;61.0;44.0;27.0;15.0;10.0;6.0;4.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
206;Mannen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1993;400.0;25.0;37.0;44.0;48.0;49.0;50.0;24.0;36.0;43.0;46.0;47.0;48.0;0.0;1.0;1.0;1.0;2.0;2.0;28.0;36.0;41.0;43.0;44.0;45.0;46.0;45.0;46.0;72.0;61.0;50.0;32.0;19.0;11.0;6.0;6.0;4.0;71.0;60.0;49.0;31.0;17.0;10.0;5.0;5.0;3.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0
207;Mannen;Totaal alle sectoren;Vooropleiding mbo;Cohort 1994;1340.0;29.0;42.0;46.0;49.0;50.0;;29.0;42.0;46.0;48.0;50.0;;0.0;0.0;0.0;0.0;0.0;;26.0;34.0;39.0;42.0;42.0;44.0;45.0;45.0;;74.0;59.0;50.0;30.0;16.0;9.0;6.0;5.0;;74.0;59.0;50.0;29.0;15.0;9.0;5.0;4.0;;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
208;Mannen;Totaal alle sectoren;Vooropleiding wo;Cohort 1991;380.0;26.0;35.0;39.0;41.0;44.0;45.0;25.0;34.0;38.0;40.0;42.0;43.0;0.0;1.0;1.0;1.0;2.0;2.0;24.0;35.0;44.0;45.0;48.0;49.0;50.0;51.0;51.0;74.0;60.0;46.0;29.0;17.0;12.0;9.0;6.0;4.0;71.0;57.0;43.0;25.0;14.0;10.0;7.0;4.0;2.0;;0.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;3.0;3.0;3.0;3.0;2.0;2.0;2.0;1.0;1.0
209;Mannen;Totaal alle sectoren;Vooropleiding wo;Cohort 1992;360.0;25.0;34.0;39.0;41.0;41.0;41.0;22.0;30.0;35.0;36.0;37.0;37.0;2.0;3.0;4.0;4.0;4.0;4.0;26.0;37.0;40.0;45.0;48.0;51.0;52.0;53.0;53.0;72.0;57.0;51.0;31.0;18.0;10.0;8.0;6.0;5.0;66.0;50.0;46.0;26.0;15.0;8.0;6.0;4.0;3.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;5.0;4.0;4.0;3.0;2.0;2.0;1.0;1.0;2.0
210;Mannen;Totaal alle sectoren;Vooropleiding wo;Cohort 1993;380.0;27.0;35.0;41.0;43.0;45.0;47.0;26.0;33.0;39.0;40.0;42.0;43.0;2.0;2.0;3.0;3.0;3.0;4.0;22.0;32.0;41.0;43.0;46.0;47.0;49.0;50.0;51.0;74.0;60.0;45.0;30.0;19.0;12.0;8.0;6.0;3.0;71.0;58.0;43.0;27.0;17.0;11.0;7.0;4.0;2.0;0.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;0.0;3.0;2.0;1.0;2.0;1.0;1.0;1.0;1.0;
211;Mannen;Totaal alle sectoren;Vooropleiding wo;Cohort 1994;350.0;24.0;34.0;36.0;39.0;42.0;;22.0;31.0;32.0;35.0;36.0;;2.0;3.0;4.0;4.0;5.0;;28.0;38.0;44.0;49.0;51.0;52.0;54.0;54.0;;70.0;54.0;43.0;27.0;16.0;12.0;7.0;5.0;;67.0;51.0;37.0;22.0;12.0;9.0;5.0;3.0;;0.0;1.0;3.0;2.0;1.0;1.0;1.0;0.0;;3.0;1.0;3.0;3.0;3.0;2.0;1.0;2.0;
212;Mannen;Totaal alle sectoren;Andere vooropleiding;Cohort 1991;910.0;27.0;35.0;39.0;41.0;43.0;45.0;26.0;35.0;39.0;41.0;42.0;44.0;0.0;0.0;0.0;1.0;1.0;1.0;29.0;41.0;47.0;50.0;51.0;53.0;53.0;54.0;54.0;71.0;56.0;45.0;24.0;14.0;8.0;5.0;3.0;2.0;69.0;55.0;43.0;23.0;13.0;6.0;5.0;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
213;Mannen;Totaal alle sectoren;Andere vooropleiding;Cohort 1992;1060.0;23.0;33.0;37.0;39.0;41.0;42.0;23.0;33.0;36.0;38.0;39.0;40.0;0.0;0.0;1.0;1.0;2.0;2.0;30.0;42.0;48.0;51.0;53.0;54.0;55.0;55.0;55.0;70.0;55.0;45.0;27.0;14.0;9.0;5.0;4.0;3.0;69.0;53.0;43.0;24.0;12.0;7.0;4.0;3.0;3.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0
