ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalDeelnemersVavo_1;VavoDeelnemersVmboT_2;VavoDeelnemersHavo_3;VavoDeelnemersVwo_4
4486;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2012/'13;1687;361;878;448
4487;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2013/'14;1812;373;1006;433
4488;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2014/'15;1802;386;916;500
4489;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2015/'16;1772;334;944;494
4490;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2016/'17;1996;396;1048;552
4491;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2017/'18;2181;507;1115;559
4492;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2018/'19;2266;486;1234;546
4493;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2019/'20;2237;413;1200;624
4494;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2020/'21;1285;234;705;346
4495;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2021/'22;1897;269;1040;588
4496;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2006/'07;4;1;1;2
4497;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2007/'08;4;1;3;0
4498;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2008/'09;7;5;0;2
4499;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2009/'10;8;4;2;2
4500;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2010/'11;12;7;1;4
4501;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2011/'12;14;8;6;0
4502;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2012/'13;17;9;6;2
4503;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2013/'14;6;3;1;2
4504;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2014/'15;10;6;3;1
4505;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2015/'16;15;10;5;0
4506;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2016/'17;9;7;1;1
4507;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2017/'18;4;2;2;0
4508;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2018/'19;5;1;3;1
4509;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2019/'20;10;6;2;2
4510;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2020/'21;3;0;2;1
4511;Vrouwen;Jonger dan 25 jaar;Onbekende migratieachtergrond;2021/'22;8;5;2;1
4512;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2006/'07;630;313;240;77
4513;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2007/'08;573;246;251;76
4514;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2008/'09;496;231;202;63
4515;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2009/'10;445;180;209;56
4516;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2010/'11;286;127;111;48
4517;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2011/'12;172;64;73;35
4518;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2012/'13;139;52;59;28
4519;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2013/'14;245;83;96;66
4520;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2014/'15;412;104;188;120
4521;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2015/'16;569;132;250;187
4522;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2016/'17;483;113;243;127
4523;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2017/'18;393;79;208;106
4524;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2018/'19;336;55;169;112
4525;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2019/'20;299;52;147;100
4526;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2020/'21;249;36;133;80
4527;Vrouwen;25 tot 65 jaar;Totaal migratieachtergrond;2021/'22;274;49;119;106
4528;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2006/'07;418;207;154;57
4529;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2007/'08;366;146;163;57
4530;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2008/'09;299;144;111;44
4531;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2009/'10;248;107;102;39
4532;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2010/'11;178;73;73;32
4533;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2011/'12;95;28;43;24
4534;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2012/'13;74;21;33;20
4535;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2013/'14;134;40;50;44
4536;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2014/'15;231;56;95;80
4537;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2015/'16;337;74;140;123
4538;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2016/'17;281;61;151;69
4539;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2017/'18;225;39;122;64
4540;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2018/'19;176;26;85;65
4541;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2019/'20;172;25;87;60
4542;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2020/'21;141;19;78;44
4543;Vrouwen;25 tot 65 jaar;Nederlandse achtergrond;2021/'22;141;19;70;52
4544;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2006/'07;210;104;86;20
4545;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2007/'08;206;99;88;19
4546;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2008/'09;197;87;91;19
4547;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2009/'10;193;73;103;17
4548;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2010/'11;107;53;38;16
4549;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2011/'12;77;36;30;11
4550;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2012/'13;65;31;26;8
4551;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2013/'14;111;43;46;22
4552;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2014/'15;181;48;93;40
4553;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2015/'16;232;58;110;64
4554;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2016/'17;201;52;91;58
4555;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2017/'18;168;40;86;42
4556;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2018/'19;160;29;84;47
4557;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2019/'20;127;27;60;40
4558;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2020/'21;108;17;55;36
4559;Vrouwen;25 tot 65 jaar;Met migratieachtergrond;2021/'22;133;30;49;54
4560;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2006/'07;69;32;31;6
4561;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2007/'08;80;34;37;9
4562;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2008/'09;78;33;34;11
4563;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2009/'10;57;21;30;6
4564;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2010/'11;32;15;14;3
4565;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2011/'12;25;10;12;3
4566;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2012/'13;21;8;10;3
4567;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2013/'14;28;11;12;5
4568;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2014/'15;60;15;27;18
4569;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2015/'16;61;12;26;23
4570;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2016/'17;56;11;32;13
4571;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2017/'18;55;8;41;6
4572;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2018/'19;43;6;29;8
4573;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2019/'20;35;3;23;9
4574;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2020/'21;26;2;18;6
4575;Vrouwen;25 tot 65 jaar;Westerse migratieachtergrond;2021/'22;42;6;18;18
4576;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2006/'07;141;72;55;14
4577;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2007/'08;126;65;51;10
4578;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2008/'09;119;54;57;8
4579;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2009/'10;136;52;73;11
4580;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2010/'11;75;38;24;13
4581;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2011/'12;52;26;18;8
4582;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2012/'13;44;23;16;5
4583;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2013/'14;83;32;34;17
4584;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2014/'15;121;33;66;22
4585;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2015/'16;171;46;84;41
4586;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2016/'17;145;41;59;45
4587;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2017/'18;113;32;45;36
4588;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2018/'19;117;23;55;39
4589;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2019/'20;92;24;37;31
4590;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2020/'21;82;15;37;30
4591;Vrouwen;25 tot 65 jaar;Niet-westerse migratieachtergrond;2021/'22;91;24;31;36
4592;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2006/'07;2;2;0;0
4593;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2007/'08;1;1;0;0
4594;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4595;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2009/'10;4;0;4;0
4596;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2010/'11;1;1;0;0
4597;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4598;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4599;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4600;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4601;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4602;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2016/'17;1;0;1;0
4603;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4604;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4605;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4606;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4607;Vrouwen;25 tot 65 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
4608;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2006/'07;216;98;93;25
4609;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2007/'08;213;86;93;34
4610;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2008/'09;176;68;76;32
4611;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2009/'10;193;59;99;35
4612;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2010/'11;122;37;56;29
4613;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2011/'12;97;29;45;23
4614;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2012/'13;80;28;35;17
4615;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2013/'14;136;52;55;29
4616;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2014/'15;196;37;105;54
4617;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2015/'16;251;47;124;80
4618;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2016/'17;215;47;100;68
4619;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2017/'18;189;36;91;62
4620;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2018/'19;171;30;79;62
4621;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2019/'20;156;21;76;59
4622;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2020/'21;133;11;68;54
4623;Vrouwen;25 tot 35 jaar;Totaal migratieachtergrond;2021/'22;160;29;61;70
4624;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2006/'07;110;39;54;17
4625;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2007/'08;105;30;49;26
4626;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2008/'09;78;27;31;20
4627;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2009/'10;78;20;37;21
4628;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2010/'11;59;12;32;15
4629;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2011/'12;49;9;27;13
4630;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2012/'13;42;11;19;12
4631;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2013/'14;60;22;23;15
4632;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2014/'15;86;18;41;27
4633;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2015/'16;119;23;57;39
4634;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2016/'17;104;24;52;28
4635;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2017/'18;98;20;46;32
4636;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2018/'19;79;13;35;31
4637;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2019/'20;86;7;42;37
4638;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2020/'21;73;6;37;30
4639;Vrouwen;25 tot 35 jaar;Nederlandse achtergrond;2021/'22;83;11;38;34
4640;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2006/'07;104;57;39;8
4641;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2007/'08;107;55;44;8
4642;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2008/'09;98;41;45;12
4643;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2009/'10;112;39;59;14
4644;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2010/'11;63;25;24;14
4645;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2011/'12;48;20;18;10
4646;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2012/'13;38;17;16;5
4647;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2013/'14;76;30;32;14
4648;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2014/'15;110;19;64;27
4649;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2015/'16;132;24;67;41
4650;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2016/'17;110;23;47;40
4651;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2017/'18;91;16;45;30
4652;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2018/'19;92;17;44;31
4653;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2019/'20;70;14;34;22
4654;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2020/'21;60;5;31;24
4655;Vrouwen;25 tot 35 jaar;Met migratieachtergrond;2021/'22;77;18;23;36
4656;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2006/'07;26;15;10;1
4657;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2007/'08;29;13;13;3
4658;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2008/'09;28;11;12;5
4659;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2009/'10;23;6;13;4
4660;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2010/'11;12;2;7;3
4661;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2011/'12;15;7;6;2
4662;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2012/'13;9;5;3;1
4663;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2013/'14;19;10;7;2
4664;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2014/'15;31;7;16;8
4665;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2015/'16;23;3;12;8
4666;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2016/'17;20;5;9;6
4667;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2017/'18;23;2;19;2
4668;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2018/'19;23;4;14;5
4669;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2019/'20;16;2;11;3
4670;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2020/'21;7;0;5;2
4671;Vrouwen;25 tot 35 jaar;Westerse migratieachtergrond;2021/'22;17;1;7;9
4672;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2006/'07;78;42;29;7
4673;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2007/'08;78;42;31;5
4674;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2008/'09;70;30;33;7
4675;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2009/'10;89;33;46;10
4676;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2010/'11;51;23;17;11
4677;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2011/'12;33;13;12;8
4678;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2012/'13;29;12;13;4
4679;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2013/'14;57;20;25;12
4680;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2014/'15;79;12;48;19
4681;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2015/'16;109;21;55;33
4682;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2016/'17;90;18;38;34
4683;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2017/'18;68;14;26;28
4684;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2018/'19;69;13;30;26
4685;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2019/'20;54;12;23;19
4686;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2020/'21;53;5;26;22
4687;Vrouwen;25 tot 35 jaar;Niet-westerse migratieachtergrond;2021/'22;60;17;16;27
4688;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2006/'07;2;2;0;0
4689;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2007/'08;1;1;0;0
4690;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2008/'09;0;0;0;0
4691;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2009/'10;3;0;3;0
4692;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2010/'11;0;0;0;0
4693;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2011/'12;0;0;0;0
4694;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2012/'13;0;0;0;0
4695;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2013/'14;0;0;0;0
4696;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2014/'15;0;0;0;0
4697;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2015/'16;0;0;0;0
4698;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2016/'17;1;0;1;0
4699;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2017/'18;0;0;0;0
4700;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2018/'19;0;0;0;0
4701;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2019/'20;0;0;0;0
4702;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2020/'21;0;0;0;0
4703;Vrouwen;25 tot 35 jaar;Onbekende migratieachtergrond;2021/'22;0;0;0;0
4704;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2006/'07;156;75;66;15
4705;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2007/'08;128;48;67;13
4706;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2008/'09;114;51;54;9
4707;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2009/'10;84;37;42;5
4708;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2010/'11;59;25;28;6
4709;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2011/'12;41;18;17;6
4710;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2012/'13;27;11;11;5
4711;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2013/'14;39;13;13;13
4712;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2014/'15;59;21;24;14
4713;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2015/'16;78;18;38;22
4714;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2016/'17;66;12;34;20
4715;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2017/'18;47;10;23;14
4716;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2018/'19;49;11;30;8
4717;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2019/'20;46;10;24;12
4718;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2020/'21;42;12;21;9
4719;Vrouwen;35 tot 45 jaar;Totaal migratieachtergrond;2021/'22;34;10;16;8
4720;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2006/'07;94;45;37;12
4721;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2007/'08;72;22;41;9
4722;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2008/'09;64;27;31;6
4723;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2009/'10;45;20;20;5
4724;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2010/'11;34;10;19;5
4725;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2011/'12;17;5;7;5
4726;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2012/'13;12;3;6;3
4727;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2013/'14;22;6;8;8
4728;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2014/'15;34;11;11;12
4729;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2015/'16;42;9;17;16
4730;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2016/'17;36;4;19;13
4731;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2017/'18;21;2;14;5
4732;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2018/'19;20;4;13;3
4733;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2019/'20;27;5;15;7
4734;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2020/'21;15;5;8;2
4735;Vrouwen;35 tot 45 jaar;Nederlandse achtergrond;2021/'22;13;4;7;2
4736;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2006/'07;62;30;29;3
4737;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2007/'08;56;26;26;4
4738;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2008/'09;50;24;23;3
4739;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2009/'10;39;17;22;0
4740;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2010/'11;24;14;9;1
4741;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2011/'12;24;13;10;1
4742;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2012/'13;15;8;5;2
4743;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2013/'14;17;7;5;5
4744;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2014/'15;25;10;13;2
4745;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2015/'16;36;9;21;6
4746;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2016/'17;30;8;15;7
4747;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2017/'18;26;8;9;9
4748;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2018/'19;29;7;17;5
4749;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2019/'20;19;5;9;5
4750;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2020/'21;27;7;13;7
4751;Vrouwen;35 tot 45 jaar;Met migratieachtergrond;2021/'22;21;6;9;6
4752;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2006/'07;21;8;11;2
4753;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2007/'08;21;10;9;2
4754;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2008/'09;18;8;8;2
4755;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2009/'10;14;7;7;0
4756;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2010/'11;9;5;4;0
4757;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2011/'12;8;2;5;1
4758;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2012/'13;6;1;4;1
4759;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2013/'14;1;0;1;0
4760;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2014/'15;3;1;2;0
4761;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2015/'16;7;0;4;3
4762;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2016/'17;7;2;3;2
4763;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2017/'18;7;2;2;3
4764;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2018/'19;5;1;4;0
4765;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2019/'20;4;0;3;1
4766;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2020/'21;10;2;6;2
4767;Vrouwen;35 tot 45 jaar;Westerse migratieachtergrond;2021/'22;8;2;3;3
4768;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2006/'07;41;22;18;1
4769;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2007/'08;35;16;17;2
4770;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2008/'09;32;16;15;1
4771;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2009/'10;25;10;15;0
4772;Vrouwen;35 tot 45 jaar;Niet-westerse migratieachtergrond;2010/'11;15;9;5;1
