ID;TypeMaatwerkvoorziening;Wijken;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijken_4;WmoClienten_5;WmoClientenPer1000Inwoners_6
219;Totaal;Hoogland-West;1e halfjaar 2024;Hoogland-West                           ;Wijk     ;WK030727;1.0;25.0;50.0
220;Totaal;Vathorst-De Velden;1e halfjaar 2024;Vathorst-De Velden                      ;Wijk     ;WK030728;1.0;200.0;30.0
221;Totaal;Vathorst-Centrum;1e halfjaar 2024;Vathorst-Centrum                        ;Wijk     ;WK030729;1.0;145.0;39.0
222;Totaal;Vathorst-De Bron;1e halfjaar 2024;Vathorst-De Bron                        ;Wijk     ;WK030730;1.0;80.0;20.0
223;Totaal;Vathorst-De Laak;1e halfjaar 2024;Vathorst-De Laak                        ;Wijk     ;WK030731;1.0;350.0;35.0
224;Totaal;Vathorst-Bovenduist;1e halfjaar 2024;Vathorst-Bovenduist                     ;Wijk     ;WK030732;1.0;;
225;Totaal;Bedrijventerrein Vathorst;1e halfjaar 2024;Bedrijventerrein Vathorst               ;Wijk     ;WK030733;1.0;;
226;Totaal;Bosgebied;1e halfjaar 2024;Bosgebied                               ;Wijk     ;WK030734;1.0;255.0;143.0
227;Totaal;Amstelveen;1e halfjaar 2024;Amstelveen                              ;Gemeente ;GM0362  ;1.0;1060.0;11.0
228;Totaal;Randwijck;1e halfjaar 2024;Randwijck                               ;Wijk     ;WK036201;1.0;50.0;8.0
229;Totaal;Patrimonium;1e halfjaar 2024;Patrimonium                             ;Wijk     ;WK036202;1.0;55.0;17.0
230;Totaal;Elsrijk;1e halfjaar 2024;Elsrijk                                 ;Wijk     ;WK036203;1.0;115.0;10.0
231;Totaal;Stadshart;1e halfjaar 2024;Stadshart                               ;Wijk     ;WK036204;1.0;50.0;14.0
232;Totaal;Uilenstede, Kronenburg;1e halfjaar 2024;Uilenstede, Kronenburg                  ;Wijk     ;WK036205;1.0;;
233;Totaal;Bankras, Kostverloren;1e halfjaar 2024;Bankras, Kostverloren                   ;Wijk     ;WK036206;1.0;140.0;13.0
234;Totaal;Buitengebied Noord;1e halfjaar 2024;Buitengebied Noord                      ;Wijk     ;WK036207;1.0;;
235;Totaal;Keizer Karelpark;1e halfjaar 2024;Keizer Karelpark                        ;Wijk     ;WK036208;1.0;225.0;17.0
236;Totaal;Groenelaan;1e halfjaar 2024;Groenelaan                              ;Wijk     ;WK036209;1.0;165.0;20.0
237;Totaal;Waardhuizen, Middenhoven;1e halfjaar 2024;Waardhuizen, Middenhoven                ;Wijk     ;WK036210;1.0;145.0;11.0
238;Totaal;Bovenkerk - Westwijk Noord;1e halfjaar 2024;Bovenkerk - Westwijk Noord              ;Wijk     ;WK036211;1.0;140.0;13.0
239;Totaal;Westwijk Zuid;1e halfjaar 2024;Westwijk Zuid                           ;Wijk     ;WK036212;1.0;35.0;5.0
240;Totaal;Buitengebied Zuid;1e halfjaar 2024;Buitengebied Zuid                       ;Wijk     ;WK036213;1.0;;
241;Totaal;Amsterdamse Bos;1e halfjaar 2024;Amsterdamse Bos                         ;Wijk     ;WK036214;1.0;;
242;Totaal;Amsterdam;1e halfjaar 2024;Amsterdam                               ;Gemeente ;GM0363  ;1.0;64355.0;69.0
243;Totaal;Haarlemmerbuurt;1e halfjaar 2024;Haarlemmerbuurt                         ;Wijk     ;WK0363AA;1.0;610.0;67.0
244;Totaal;Jordaan;1e halfjaar 2024;Jordaan                                 ;Wijk     ;WK0363AB;1.0;1265.0;64.0
245;Totaal;Grachtengordel-West;1e halfjaar 2024;Grachtengordel-West                     ;Wijk     ;WK0363AC;1.0;140.0;21.0
246;Totaal;Burgwallen-Nieuwe Zijde;1e halfjaar 2024;Burgwallen-Nieuwe Zijde                 ;Wijk     ;WK0363AD;1.0;70.0;16.0
247;Totaal;Burgwallen-Oude Zijde;1e halfjaar 2024;Burgwallen-Oude Zijde                   ;Wijk     ;WK0363AE;1.0;115.0;25.0
248;Totaal;Nieuwmarkt/Lastage;1e halfjaar 2024;Nieuwmarkt/Lastage                      ;Wijk     ;WK0363AF;1.0;575.0;57.0
249;Totaal;Grachtengordel-Zuid;1e halfjaar 2024;Grachtengordel-Zuid                     ;Wijk     ;WK0363AG;1.0;115.0;19.0
250;Totaal;De Weteringschans;1e halfjaar 2024;De Weteringschans                       ;Wijk     ;WK0363AH;1.0;240.0;32.0
251;Totaal;Weesperbuurt/Plantage;1e halfjaar 2024;Weesperbuurt/Plantage                   ;Wijk     ;WK0363AJ;1.0;490.0;61.0
252;Totaal;Oostelijke Eilanden/Kadijken;1e halfjaar 2024;Oostelijke Eilanden/Kadijken            ;Wijk     ;WK0363AK;1.0;1095.0;71.0
253;Totaal;Havens-West;1e halfjaar 2024;Havens-West                             ;Wijk     ;WK0363BA;1.0;;
254;Totaal;Coenhaven/Minervahaven;1e halfjaar 2024;Coenhaven/Minervahaven                  ;Wijk     ;WK0363BB;1.0;;
255;Totaal;Sloterdijk-West;1e halfjaar 2024;Sloterdijk-West                         ;Wijk     ;WK0363EA;1.0;20.0;18.0
256;Totaal;Spaarndammerbuurt/Zeeheldenbuurt;1e halfjaar 2024;Spaarndammerbuurt/Zeeheldenbuurt        ;Wijk     ;WK0363EB;1.0;1015.0;93.0
257;Totaal;Houthavens;1e halfjaar 2024;Houthavens                              ;Wijk     ;WK0363EC;1.0;115.0;22.0
258;Totaal;De Kolenkit;1e halfjaar 2024;De Kolenkit                             ;Wijk     ;WK0363ED;1.0;850.0;70.0
259;Totaal;Landlust;1e halfjaar 2024;Landlust                                ;Wijk     ;WK0363EE;1.0;1210.0;65.0
260;Totaal;Erasmuspark;1e halfjaar 2024;Erasmuspark                             ;Wijk     ;WK0363EF;1.0;245.0;43.0
261;Totaal;Centrale Markt;1e halfjaar 2024;Centrale Markt                          ;Wijk     ;WK0363EG;1.0;185.0;79.0
262;Totaal;Staatsliedenbuurt;1e halfjaar 2024;Staatsliedenbuurt                       ;Wijk     ;WK0363EH;1.0;835.0;64.0
263;Totaal;Frederik Hendrikbuurt;1e halfjaar 2024;Frederik Hendrikbuurt                   ;Wijk     ;WK0363EJ;1.0;575.0;70.0
264;Totaal;Van Galenbuurt;1e halfjaar 2024;Van Galenbuurt                          ;Wijk     ;WK0363EK;1.0;735.0;95.0
265;Totaal;Geuzenbuurt;1e halfjaar 2024;Geuzenbuurt                             ;Wijk     ;WK0363EL;1.0;315.0;47.0
266;Totaal;Hoofdweg e.o.;1e halfjaar 2024;Hoofdweg e.o.                           ;Wijk     ;WK0363EM;1.0;720.0;70.0
267;Totaal;Chassébuurt;1e halfjaar 2024;Chassebuurt                             ;Wijk     ;WK0363EN;1.0;300.0;50.0
268;Totaal;Bellamybuurt;1e halfjaar 2024;Bellamybuurt                            ;Wijk     ;WK0363EP;1.0;310.0;49.0
269;Totaal;Da Costabuurt;1e halfjaar 2024;Da Costabuurt                           ;Wijk     ;WK0363EQ;1.0;225.0;47.0
270;Totaal;Westindische Buurt;1e halfjaar 2024;Westindische Buurt                      ;Wijk     ;WK0363ER;1.0;290.0;43.0
271;Totaal;Van Lennepbuurt;1e halfjaar 2024;Van Lennepbuurt                         ;Wijk     ;WK0363ES;1.0;665.0;96.0
272;Totaal;Overtoomse Sluis;1e halfjaar 2024;Overtoomse Sluis                        ;Wijk     ;WK0363ET;1.0;350.0;44.0
273;Totaal;Helmersbuurt;1e halfjaar 2024;Helmersbuurt                            ;Wijk     ;WK0363EU;1.0;325.0;43.0
274;Totaal;Vondelparkbuurt;1e halfjaar 2024;Vondelparkbuurt                         ;Wijk     ;WK0363EV;1.0;90.0;49.0
275;Totaal;Sloterdijk Nieuw-West;1e halfjaar 2024;Sloterdijk Nieuw-West                   ;Wijk     ;WK0363FA;1.0;45.0;33.0
276;Totaal;Geuzenveld;1e halfjaar 2024;Geuzenveld                              ;Wijk     ;WK0363FB;1.0;1590.0;83.0
277;Totaal;Slotermeer-West;1e halfjaar 2024;Slotermeer-West                         ;Wijk     ;WK0363FC;1.0;875.0;81.0
278;Totaal;Slotermeer-Noordoost;1e halfjaar 2024;Slotermeer-Noordoost                    ;Wijk     ;WK0363FD;1.0;650.0;70.0
279;Totaal;Slotermeer-Zuidoost;1e halfjaar 2024;Slotermeer-Zuidoost                     ;Wijk     ;WK0363FE;1.0;490.0;72.0
280;Totaal;Lutkemeer/Ookmeer;1e halfjaar 2024;Lutkemeer/Ookmeer                       ;Wijk     ;WK0363FF;1.0;50.0;41.0
281;Totaal;De Aker;1e halfjaar 2024;De Aker                                 ;Wijk     ;WK0363FG;1.0;900.0;63.0
282;Totaal;De Punt;1e halfjaar 2024;De Punt                                 ;Wijk     ;WK0363FH;1.0;625.0;99.0
283;Totaal;Osdorp-Midden;1e halfjaar 2024;Osdorp-Midden                           ;Wijk     ;WK0363FJ;1.0;1460.0;94.0
284;Totaal;Osdorp-Oost;1e halfjaar 2024;Osdorp-Oost                             ;Wijk     ;WK0363FK;1.0;1935.0;106.0
285;Totaal;Slotervaart-Noord;1e halfjaar 2024;Slotervaart-Noord                       ;Wijk     ;WK0363FL;1.0;715.0;92.0
286;Totaal;Overtoomse Veld;1e halfjaar 2024;Overtoomse Veld                         ;Wijk     ;WK0363FM;1.0;675.0;46.0
287;Totaal;Slotervaart-Zuid;1e halfjaar 2024;Slotervaart-Zuid                        ;Wijk     ;WK0363FN;1.0;1075.0;95.0
288;Totaal;Westlandgracht;1e halfjaar 2024;Westlandgracht                          ;Wijk     ;WK0363FP;1.0;580.0;44.0
289;Totaal;Sloten/Nieuw-Sloten;1e halfjaar 2024;Sloten/Nieuw-Sloten                     ;Wijk     ;WK0363FQ;1.0;905.0;62.0
290;Totaal;Hoofddorppleinbuurt;1e halfjaar 2024;Hoofddorppleinbuurt                     ;Wijk     ;WK0363KA;1.0;455.0;38.0
291;Totaal;Schinkelbuurt;1e halfjaar 2024;Schinkelbuurt                           ;Wijk     ;WK0363KB;1.0;235.0;61.0
292;Totaal;Willemspark;1e halfjaar 2024;Willemspark                             ;Wijk     ;WK0363KC;1.0;130.0;23.0
293;Totaal;Museumkwartier;1e halfjaar 2024;Museumkwartier                          ;Wijk     ;WK0363KD;1.0;435.0;34.0
294;Totaal;Oude Pijp;1e halfjaar 2024;Oude Pijp                               ;Wijk     ;WK0363KE;1.0;570.0;38.0
295;Totaal;Nieuwe Pijp;1e halfjaar 2024;Nieuwe Pijp                             ;Wijk     ;WK0363KF;1.0;845.0;67.0
296;Totaal;Zuid Pijp;1e halfjaar 2024;Zuid Pijp                               ;Wijk     ;WK0363KG;1.0;830.0;105.0
297;Totaal;Stadionbuurt;1e halfjaar 2024;Stadionbuurt                            ;Wijk     ;WK0363KH;1.0;915.0;77.0
298;Totaal;Apollobuurt;1e halfjaar 2024;Apollobuurt                             ;Wijk     ;WK0363KJ;1.0;280.0;32.0
299;Totaal;Scheldebuurt;1e halfjaar 2024;Scheldebuurt                            ;Wijk     ;WK0363KK;1.0;795.0;52.0
300;Totaal;IJselbuurt;1e halfjaar 2024;IJselbuurt                              ;Wijk     ;WK0363KL;1.0;320.0;62.0
301;Totaal;Rijnbuurt;1e halfjaar 2024;Rijnbuurt                               ;Wijk     ;WK0363KM;1.0;640.0;71.0
302;Totaal;Prinses Irenebuurt e.o.;1e halfjaar 2024;Prinses Irenebuurt e.o.                 ;Wijk     ;WK0363KN;1.0;40.0;30.0
303;Totaal;Zuidas;1e halfjaar 2024;Zuidas                                  ;Wijk     ;WK0363KP;1.0;45.0;8.0
304;Totaal;Buitenveldert-West;1e halfjaar 2024;Buitenveldert-West                      ;Wijk     ;WK0363KQ;1.0;1265.0;88.0
305;Totaal;Buitenveldert-Oost;1e halfjaar 2024;Buitenveldert-Oost                      ;Wijk     ;WK0363KR;1.0;865.0;105.0
306;Totaal;Oostelijk Havengebied;1e halfjaar 2024;Oostelijk Havengebied                   ;Wijk     ;WK0363MA;1.0;865.0;42.0
307;Totaal;Weesperzijde;1e halfjaar 2024;Weesperzijde                            ;Wijk     ;WK0363MB;1.0;210.0;35.0
308;Totaal;Oosterparkbuurt;1e halfjaar 2024;Oosterparkbuurt                         ;Wijk     ;WK0363MC;1.0;830.0;77.0
309;Totaal;Transvaalbuurt;1e halfjaar 2024;Transvaalbuurt                          ;Wijk     ;WK0363MD;1.0;760.0;86.0
310;Totaal;Dapperbuurt;1e halfjaar 2024;Dapperbuurt                             ;Wijk     ;WK0363ME;1.0;970.0;96.0
311;Totaal;Indische Buurt-West;1e halfjaar 2024;Indische Buurt-West                     ;Wijk     ;WK0363MF;1.0;990.0;81.0
312;Totaal;Indische Buurt-Oost;1e halfjaar 2024;Indische Buurt-Oost                     ;Wijk     ;WK0363MG;1.0;1125.0;114.0
313;Totaal;Zeeburgereiland/Bovendiep;1e halfjaar 2024;Zeeburgereiland/Bovendiep               ;Wijk     ;WK0363MH;1.0;140.0;25.0
314;Totaal;IJburg-West;1e halfjaar 2024;IJburg-West                             ;Wijk     ;WK0363MJ;1.0;765.0;47.0
315;Totaal;IJburg-Oost;1e halfjaar 2024;IJburg-Oost                             ;Wijk     ;WK0363MK;1.0;25.0;22.0
316;Totaal;IJburg-Zuid;1e halfjaar 2024;IJburg-Zuid                             ;Wijk     ;WK0363ML;1.0;425.0;50.0
317;Totaal;Frankendael;1e halfjaar 2024;Frankendael                             ;Wijk     ;WK0363MM;1.0;1040.0;78.0
318;Totaal;Middenmeer;1e halfjaar 2024;Middenmeer                              ;Wijk     ;WK0363MN;1.0;675.0;44.0
319;Totaal;Betondorp;1e halfjaar 2024;Betondorp                               ;Wijk     ;WK0363MP;1.0;415.0;138.0
320;Totaal;Omval/Overamstel;1e halfjaar 2024;Omval/Overamstel                        ;Wijk     ;WK0363MQ;1.0;90.0;15.0
321;Totaal;Oostzanerwerf;1e halfjaar 2024;Oostzanerwerf                           ;Wijk     ;WK0363NA;1.0;680.0;75.0
322;Totaal;Noordelijke IJ-oevers-West;1e halfjaar 2024;Noordelijke IJ-oevers-West              ;Wijk     ;WK0363NB;1.0;235.0;23.0
323;Totaal;Tuindorp Oostzaan;1e halfjaar 2024;Tuindorp Oostzaan                       ;Wijk     ;WK0363NC;1.0;1265.0;104.0
324;Totaal;Kadoelen;1e halfjaar 2024;Kadoelen                                ;Wijk     ;WK0363ND;1.0;205.0;58.0
325;Totaal;Banne Buiksloot;1e halfjaar 2024;Banne Buiksloot                         ;Wijk     ;WK0363NE;1.0;1575.0;107.0
326;Totaal;Nieuwendammerdijk/Buiksloterdijk;1e halfjaar 2024;Nieuwendammerdijk/Buiksloterdijk        ;Wijk     ;WK0363NF;1.0;45.0;27.0
327;Totaal;Elzenhagen;1e halfjaar 2024;Elzenhagen                              ;Wijk     ;WK0363NG;1.0;275.0;51.0
328;Totaal;Buikslotermeer;1e halfjaar 2024;Buikslotermeer                          ;Wijk     ;WK0363NH;1.0;1595.0;132.0
329;Totaal;Waterlandpleinbuurt;1e halfjaar 2024;Waterlandpleinbuurt                     ;Wijk     ;WK0363NJ;1.0;1100.0;78.0
330;Totaal;Volewijck;1e halfjaar 2024;Volewijck                               ;Wijk     ;WK0363NK;1.0;1020.0;108.0
331;Totaal;IJplein/Vogelbuurt;1e halfjaar 2024;IJplein/Vogelbuurt                      ;Wijk     ;WK0363NL;1.0;805.0;102.0
332;Totaal;Tuindorp Buiksloot;1e halfjaar 2024;Tuindorp Buiksloot                      ;Wijk     ;WK0363NM;1.0;220.0;115.0
333;Totaal;Tuindorp Nieuwendam;1e halfjaar 2024;Tuindorp Nieuwendam                     ;Wijk     ;WK0363NN;1.0;435.0;126.0
334;Totaal;Noordelijke IJ-oevers-Oost;1e halfjaar 2024;Noordelijke IJ-oevers-Oost              ;Wijk     ;WK0363NP;1.0;10.0;27.0
335;Totaal;Waterland;1e halfjaar 2024;Waterland                               ;Wijk     ;WK0363NQ;1.0;130.0;54.0
336;Totaal;Driemond;1e halfjaar 2024;Driemond                                ;Wijk     ;WK0363SA;3.0;75.0;43.0
337;Totaal;Bloemendalerpolder;1e halfjaar 2024;Bloemendalerpolder                      ;Wijk     ;WK0363SB;1.0;35.0;6.0
338;Totaal;Weesp-Noordwest;1e halfjaar 2024;Weesp-Noordwest                         ;Wijk     ;WK0363SC;1.0;625.0;78.0
339;Totaal;Weesp Binnenstad/Zuid;1e halfjaar 2024;Weesp Binnenstad/Zuid                   ;Wijk     ;WK0363SD;1.0;475.0;82.0
340;Totaal;Aetsveld/Oostelijke Vechtoever;1e halfjaar 2024;Aetsveld/Oostelijke Vechtoever          ;Wijk     ;WK0363SE;1.0;200.0;46.0
341;Totaal;Amstel III/Bullewijk;1e halfjaar 2024;Amstel III/Bullewijk                    ;Wijk     ;WK0363TA;1.0;20.0;5.0
342;Totaal;Venserpolder;1e halfjaar 2024;Venserpolder                            ;Wijk     ;WK0363TB;1.0;925.0;109.0
343;Totaal;Amsterdamse Poort e.o.;1e halfjaar 2024;Amsterdamse Poort e.o.                  ;Wijk     ;WK0363TC;1.0;600.0;62.0
344;Totaal;H-buurt;1e halfjaar 2024;H-buurt                                 ;Wijk     ;WK0363TD;1.0;595.0;78.0
345;Totaal;Ganzenhoef e.o.;1e halfjaar 2024;Ganzenhoef e.o.                         ;Wijk     ;WK0363TE;1.0;495.0;64.0
346;Totaal;Geerdinkhof/Kantershof;1e halfjaar 2024;Geerdinkhof/Kantershof                  ;Wijk     ;WK0363TF;1.0;760.0;106.0
347;Totaal;Bijlmermuseum;1e halfjaar 2024;Bijlmermuseum                           ;Wijk     ;WK0363TG;1.0;760.0;98.0
348;Totaal;K-buurt;1e halfjaar 2024;K-buurt                                 ;Wijk     ;WK0363TH;1.0;780.0;104.0
349;Totaal;Holendrecht;1e halfjaar 2024;Holendrecht                             ;Wijk     ;WK0363TJ;1.0;1265.0;130.0
350;Totaal;Nellestein;1e halfjaar 2024;Nellestein                              ;Wijk     ;WK0363TK;3.0;190.0;61.0
351;Totaal;Reigersbos;1e halfjaar 2024;Reigersbos                              ;Wijk     ;WK0363TL;1.0;950.0;110.0
352;Totaal;Gein;1e halfjaar 2024;Gein                                    ;Wijk     ;WK0363TM;1.0;970.0;87.0
353;Totaal;Apeldoorn;1e halfjaar 2024;Apeldoorn                               ;Gemeente ;GM0200  ;1.0;13365.0;79.0
354;Totaal;Centrum;1e halfjaar 2024;Centrum                                 ;Wijk     ;WK020001;1.0;750.0;93.0
355;Totaal;West;1e halfjaar 2024;West                                    ;Wijk     ;WK020002;1.0;1745.0;79.0
356;Totaal;Zuidwest;1e halfjaar 2024;Zuidwest                                ;Wijk     ;WK020003;1.0;1070.0;68.0
357;Totaal;Zuid;1e halfjaar 2024;Zuid                                    ;Wijk     ;WK020004;1.0;1830.0;99.0
358;Totaal;Zuidoost;1e halfjaar 2024;Zuidoost                                ;Wijk     ;WK020005;1.0;2070.0;82.0
359;Totaal;Oost;1e halfjaar 2024;Oost                                    ;Wijk     ;WK020006;1.0;1525.0;80.0
360;Totaal;Noordoost;1e halfjaar 2024;Noordoost                               ;Wijk     ;WK020007;1.0;1960.0;75.0
361;Totaal;Noord;1e halfjaar 2024;Noord                                   ;Wijk     ;WK020008;1.0;1135.0;85.0
362;Totaal;Uddel en omgeving;1e halfjaar 2024;Uddel en omgeving                       ;Wijk     ;WK020010;1.0;110.0;33.0
363;Totaal;Hoog Soeren en Radio Kootwijk;1e halfjaar 2024;Hoog Soeren en Radio Kootwijk           ;Wijk     ;WK020011;1.0;15.0;48.0
364;Totaal;Hoenderloo en omgeving;1e halfjaar 2024;Hoenderloo en omgeving                  ;Wijk     ;WK020012;1.0;125.0;87.0
365;Totaal;Loenen en omgeving;1e halfjaar 2024;Loenen en omgeving                      ;Wijk     ;WK020013;1.0;200.0;59.0
366;Totaal;Beekbergen en omgeving;1e halfjaar 2024;Beekbergen en omgeving                  ;Wijk     ;WK020014;1.0;425.0;86.0
367;Totaal;Lieren en omgeving;1e halfjaar 2024;Lieren en omgeving                      ;Wijk     ;WK020015;1.0;55.0;40.0
368;Totaal;Klarenbeek en omgeving;1e halfjaar 2024;Klarenbeek en omgeving                  ;Wijk     ;WK020016;1.0;85.0;42.0
369;Totaal;Wenum Wiesel Beemte;1e halfjaar 2024;Wenum Wiesel Beemte                     ;Wijk     ;WK020017;1.0;105.0;33.0
370;Totaal;Arnhem;1e halfjaar 2024;Arnhem                                  ;Gemeente ;GM0202  ;1.0;12455.0;74.0
371;Totaal;Centrum;1e halfjaar 2024;Centrum                                 ;Wijk     ;WK020201;1.0;430.0;57.0
372;Totaal;Spijkerkwartier;1e halfjaar 2024;Spijkerkwartier                         ;Wijk     ;WK020202;1.0;430.0;63.0
373;Totaal;Arnhemse Broek;1e halfjaar 2024;Arnhemse Broek                          ;Wijk     ;WK020203;1.0;585.0;89.0
374;Totaal;Presikhaaf-West;1e halfjaar 2024;Presikhaaf-West                         ;Wijk     ;WK020204;1.0;980.0;110.0
375;Totaal;Presikhaaf-Oost;1e halfjaar 2024;Presikhaaf-Oost                         ;Wijk     ;WK020205;1.0;680.0;90.0
376;Totaal;St. Marten/Sonsbeek;1e halfjaar 2024;St. Marten/Sonsbeek                     ;Wijk     ;WK020206;1.0;210.0;37.0
377;Totaal;Klarendal;1e halfjaar 2024;Klarendal                               ;Wijk     ;WK020207;1.0;680.0;94.0
378;Totaal;Velperweg e.o.;1e halfjaar 2024;Velperweg e.o.                          ;Wijk     ;WK020208;1.0;445.0;47.0
379;Totaal;Alteveer/Cranevelt;1e halfjaar 2024;Alteveer/Cranevelt                      ;Wijk     ;WK020209;1.0;220.0;63.0
380;Totaal;Geitenkamp;1e halfjaar 2024;Geitenkamp                              ;Wijk     ;WK020210;1.0;455.0;120.0
381;Totaal;Monnikenhuizen;1e halfjaar 2024;Monnikenhuizen                          ;Wijk     ;WK020211;1.0;370.0;83.0
382;Totaal;Burgemeesterswijk/Hoogkamp;1e halfjaar 2024;Burgemeesterswijk/Hoogkamp              ;Wijk     ;WK020212;1.0;305.0;39.0
383;Totaal;Schaarsbergen;1e halfjaar 2024;Schaarsbergen                           ;Wijk     ;WK020213;1.0;80.0;34.0
384;Totaal;Heijenoord/Lombok;1e halfjaar 2024;Heijenoord/Lombok                       ;Wijk     ;WK020214;1.0;185.0;48.0
385;Totaal;Klingelbeek e.o.;1e halfjaar 2024;Klingelbeek e.o.                        ;Wijk     ;WK020215;1.0;85.0;61.0
