ID;RegioS;Perioden;AccommodatiesTotaal_1;OpenAccommodaties_2;SlaapplaatsenTotaal_3;SlaapplaatsenInOpenAccommodaties_4;AccommodatiesTotaal_5;OpenAccommodaties_6;KamersTotaal_7;KamersInOpenAccommodaties_8;SlaapplaatsenTotaal_9;SlaapplaatsenInOpenAccommodaties_10;AccommodatiesTotaal_11;OpenAccommodaties_12;SlaapplaatsenTotaal_13;SlaapplaatsenInOpenAccommodaties_14;AccommodatiesTotaal_15;OpenAccommodaties_16;SlaapplaatsenTotaal_17;SlaapplaatsenInOpenAccommodaties_18;AccommodatiesPer1Januari_19;OpenAccommodaties_20;SlaapplaatsenTotaal_21;SlaapplaatsenInOpenAccommodaties_22;AccommodatiesPer1Januari_23;OpenAccommodaties_24;SlaapplaatsenTotaal_25;SlaapplaatsenInOpenAccommodaties_26
3052;Limburg (PV);2012 mei;715.0;703.0;123037.0;122078.0;394.0;385.0;9373.0;9167.0;19140.0;18701.0;321.0;318.0;103897.0;103377.0;155.0;154.0;60279.0;59979.0;108.0;107.0;39589.0;39469.0;58.0;57.0;4029.0;3929.0
3053;Limburg (PV);2012 juni;715.0;701.0;123037.0;122036.0;394.0;383.0;9373.0;9143.0;19140.0;18659.0;321.0;318.0;103897.0;103377.0;155.0;154.0;60279.0;59979.0;108.0;107.0;39589.0;39469.0;58.0;57.0;4029.0;3929.0
3054;Limburg (PV);2012 juli;715.0;701.0;123037.0;122076.0;394.0;384.0;9373.0;9165.0;19140.0;18719.0;321.0;317.0;103897.0;103357.0;155.0;154.0;60279.0;59979.0;108.0;107.0;39589.0;39469.0;58.0;56.0;4029.0;3909.0
3055;Limburg (PV);2012 augustus;715.0;698.0;123037.0;122026.0;394.0;381.0;9373.0;9138.0;19140.0;18669.0;321.0;317.0;103897.0;103357.0;155.0;154.0;60279.0;59979.0;108.0;107.0;39589.0;39469.0;58.0;56.0;4029.0;3909.0
3056;Limburg (PV);2012 september;715.0;699.0;123037.0;122063.0;394.0;382.0;9373.0;9159.0;19140.0;18706.0;321.0;317.0;103897.0;103357.0;155.0;154.0;60279.0;59979.0;108.0;107.0;39589.0;39469.0;58.0;56.0;4029.0;3909.0
3057;Limburg (PV);2012 oktober;715.0;666.0;123037.0;112261.0;394.0;378.0;9373.0;9113.0;19140.0;18614.0;321.0;288.0;103897.0;93647.0;155.0;127.0;60279.0;50347.0;108.0;106.0;39589.0;39421.0;58.0;55.0;4029.0;3879.0
3058;Limburg (PV);2012 november;715.0;561.0;123037.0;76396.0;394.0;374.0;9373.0;9075.0;19140.0;18526.0;321.0;187.0;103897.0;57870.0;155.0;36.0;60279.0;19985.0;108.0;101.0;39589.0;34298.0;58.0;50.0;4029.0;3587.0
3059;Limburg (PV);2012 december;715.0;546.0;123037.0;73760.0;394.0;366.0;9373.0;8979.0;19140.0;18318.0;321.0;180.0;103897.0;55442.0;155.0;30.0;60279.0;17595.0;108.0;100.0;39589.0;34260.0;58.0;50.0;4029.0;3587.0
3060;Oost-Groningen (CR);1998 januari;;;;;;;;;;;;;;;;;;;;;;;;;;
3061;Oost-Groningen (CR);1998 februari;;;;;;;;;;;;;;;;;;;;;;;;;;
3062;Oost-Groningen (CR);1998 maart;;;;;;;;;;;;;;;;;;;;;;;;;;
3063;Oost-Groningen (CR);1998 april;;;;;;;;;;;;;;;;;;;;;;;;;;
3064;Oost-Groningen (CR);1998 mei;;;;;;;;;;;;;;;;;;;;;;;;;;
3065;Oost-Groningen (CR);1998 juni;;;;;;;;;;;;;;;;;;;;;;;;;;
3066;Oost-Groningen (CR);1998 juli;;;;;;;;;;;;;;;;;;;;;;;;;;
3067;Oost-Groningen (CR);1998 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;
3068;Oost-Groningen (CR);1998 september;;;;;;;;;;;;;;;;;;;;;;;;;;
3069;Oost-Groningen (CR);1998 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;
3070;Oost-Groningen (CR);1998 november;;;;;;;;;;;;;;;;;;;;;;;;;;
3071;Oost-Groningen (CR);1998 december;;;;;;;;;;;;;;;;;;;;;;;;;;
3072;Oost-Groningen (CR);1999 januari;;;;;;;;;;;;;;;;;;;;;;;;;;
3073;Oost-Groningen (CR);1999 februari;;;;;;;;;;;;;;;;;;;;;;;;;;
3074;Oost-Groningen (CR);1999 maart;;;;;;;;;;;;;;;;;;;;;;;;;;
3075;Oost-Groningen (CR);1999 april;;;;;;;;;;;;;;;;;;;;;;;;;;
3076;Oost-Groningen (CR);1999 mei;;;;;;;;;;;;;;;;;;;;;;;;;;
3077;Oost-Groningen (CR);1999 juni;;;;;;;;;;;;;;;;;;;;;;;;;;
3078;Oost-Groningen (CR);1999 juli;;;;;;;;;;;;;;;;;;;;;;;;;;
3079;Oost-Groningen (CR);1999 augustus;;;;;;;;;;;;;;;;;;;;;;;;;;
3080;Oost-Groningen (CR);1999 september;;;;;;;;;;;;;;;;;;;;;;;;;;
3081;Oost-Groningen (CR);1999 oktober;;;;;;;;;;;;;;;;;;;;;;;;;;
3082;Oost-Groningen (CR);1999 november;;;;;;;;;;;;;;;;;;;;;;;;;;
3083;Oost-Groningen (CR);1999 december;;;;;;;;;;;;;;;;;;;;;;;;;;
3084;Oost-Groningen (CR);2000 januari;49.0;28.0;9590.0;4822.0;22.0;21.0;;;1080.0;1066.0;27.0;7.0;8510.0;3756.0;21.0;1.0;5645.0;;4.0;4.0;;;2.0;2.0;;
3085;Oost-Groningen (CR);2000 februari;49.0;29.0;9590.0;4836.0;22.0;22.0;;;1080.0;1080.0;27.0;7.0;8510.0;3756.0;21.0;1.0;5645.0;;4.0;4.0;;;2.0;2.0;;
3086;Oost-Groningen (CR);2000 maart;49.0;32.0;9590.0;5357.0;22.0;22.0;;;1080.0;1080.0;27.0;10.0;8510.0;4277.0;21.0;4.0;5645.0;;4.0;4.0;;;2.0;2.0;;
3087;Oost-Groningen (CR);2000 april;49.0;49.0;9590.0;9590.0;22.0;22.0;;;1080.0;1080.0;27.0;27.0;8510.0;8510.0;21.0;21.0;5645.0;5645.0;4.0;4.0;;;2.0;2.0;;
3088;Oost-Groningen (CR);2000 mei;49.0;49.0;9590.0;9590.0;22.0;22.0;;;1080.0;1080.0;27.0;27.0;8510.0;8510.0;21.0;21.0;5645.0;5645.0;4.0;4.0;;;2.0;2.0;;
3089;Oost-Groningen (CR);2000 juni;49.0;49.0;9590.0;9590.0;22.0;22.0;;;1080.0;1080.0;27.0;27.0;8510.0;8510.0;21.0;21.0;5645.0;5645.0;4.0;4.0;;;2.0;2.0;;
3090;Oost-Groningen (CR);2000 juli;49.0;49.0;9590.0;9590.0;22.0;22.0;;;1080.0;1080.0;27.0;27.0;8510.0;8510.0;21.0;21.0;5645.0;5645.0;4.0;4.0;;;2.0;2.0;;
3091;Oost-Groningen (CR);2000 augustus;49.0;49.0;9590.0;9590.0;22.0;22.0;;;1080.0;1080.0;27.0;27.0;8510.0;8510.0;21.0;21.0;5645.0;5645.0;4.0;4.0;;;2.0;2.0;;
3092;Oost-Groningen (CR);2000 september;49.0;49.0;9590.0;9590.0;22.0;22.0;;;1080.0;1080.0;27.0;27.0;8510.0;8510.0;21.0;21.0;5645.0;5645.0;4.0;4.0;;;2.0;2.0;;
3093;Oost-Groningen (CR);2000 oktober;49.0;40.0;9590.0;7484.0;22.0;22.0;;;1080.0;1080.0;27.0;18.0;8510.0;6404.0;21.0;12.0;5645.0;3539.0;4.0;4.0;;;2.0;2.0;;
3094;Oost-Groningen (CR);2000 november;49.0;29.0;9590.0;4836.0;22.0;22.0;;;1080.0;1080.0;27.0;7.0;8510.0;3756.0;21.0;1.0;5645.0;;4.0;4.0;;;2.0;2.0;;
3095;Oost-Groningen (CR);2000 december;49.0;29.0;9590.0;4836.0;22.0;22.0;;;1080.0;1080.0;27.0;7.0;8510.0;3756.0;21.0;1.0;5645.0;;4.0;4.0;;;2.0;2.0;;
3096;Oost-Groningen (CR);2001 januari;51.0;33.0;9282.0;5037.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;10.0;8203.0;3958.0;22.0;4.0;5385.0;;4.0;4.0;;;2.0;2.0;;
3097;Oost-Groningen (CR);2001 februari;51.0;33.0;9282.0;5037.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;10.0;8203.0;3958.0;22.0;4.0;5385.0;;4.0;4.0;;;2.0;2.0;;
3098;Oost-Groningen (CR);2001 maart;51.0;35.0;9282.0;5483.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;12.0;8203.0;4404.0;22.0;6.0;5385.0;1586.0;4.0;4.0;;;2.0;2.0;;
3099;Oost-Groningen (CR);2001 april;51.0;51.0;9282.0;9282.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;28.0;8203.0;8203.0;22.0;22.0;5385.0;5385.0;4.0;4.0;;;2.0;2.0;;
3100;Oost-Groningen (CR);2001 mei;51.0;51.0;9282.0;9282.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;28.0;8203.0;8203.0;22.0;22.0;5385.0;5385.0;4.0;4.0;;;2.0;2.0;;
3101;Oost-Groningen (CR);2001 juni;51.0;51.0;9282.0;9282.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;28.0;8203.0;8203.0;22.0;22.0;5385.0;5385.0;4.0;4.0;;;2.0;2.0;;
3102;Oost-Groningen (CR);2001 juli;51.0;51.0;9282.0;9282.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;28.0;8203.0;8203.0;22.0;22.0;5385.0;5385.0;4.0;4.0;;;2.0;2.0;;
3103;Oost-Groningen (CR);2001 augustus;51.0;51.0;9282.0;9282.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;28.0;8203.0;8203.0;22.0;22.0;5385.0;5385.0;4.0;4.0;;;2.0;2.0;;
3104;Oost-Groningen (CR);2001 september;51.0;51.0;9282.0;9282.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;28.0;8203.0;8203.0;22.0;22.0;5385.0;5385.0;4.0;4.0;;;2.0;2.0;;
3105;Oost-Groningen (CR);2001 oktober;51.0;43.0;9282.0;7650.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;20.0;8203.0;6571.0;22.0;14.0;5385.0;3753.0;4.0;4.0;;;2.0;2.0;;
3106;Oost-Groningen (CR);2001 november;51.0;33.0;9282.0;5037.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;10.0;8203.0;3958.0;22.0;4.0;5385.0;;4.0;4.0;;;2.0;2.0;;
3107;Oost-Groningen (CR);2001 december;51.0;33.0;9282.0;5037.0;23.0;23.0;502.0;502.0;1079.0;1079.0;28.0;10.0;8203.0;3958.0;22.0;4.0;5385.0;;4.0;4.0;;;2.0;2.0;;
3108;Oost-Groningen (CR);2002 januari;56.0;32.0;10168.0;4065.0;25.0;24.0;519.0;508.0;1107.0;1023.0;31.0;8.0;9061.0;3042.0;25.0;2.0;;;4.0;4.0;;;2.0;2.0;;
3109;Oost-Groningen (CR);2002 februari;56.0;32.0;10168.0;4065.0;25.0;24.0;519.0;508.0;1107.0;1023.0;31.0;8.0;9061.0;3042.0;25.0;2.0;;;4.0;4.0;;;2.0;2.0;;
3110;Oost-Groningen (CR);2002 maart;56.0;35.0;10168.0;4536.0;25.0;24.0;519.0;508.0;1107.0;1023.0;31.0;11.0;9061.0;3513.0;25.0;5.0;6243.0;695.0;4.0;4.0;;;2.0;2.0;;
3111;Oost-Groningen (CR);2002 april;56.0;53.0;10168.0;9508.0;25.0;25.0;519.0;519.0;1107.0;1107.0;31.0;28.0;9061.0;8401.0;25.0;22.0;6243.0;5583.0;4.0;4.0;;;2.0;2.0;;
3112;Oost-Groningen (CR);2002 mei;56.0;54.0;10168.0;9608.0;25.0;25.0;519.0;519.0;1107.0;1107.0;31.0;29.0;9061.0;8501.0;25.0;23.0;6243.0;5683.0;4.0;4.0;;;2.0;2.0;;
3113;Oost-Groningen (CR);2002 juni;56.0;54.0;10168.0;9608.0;25.0;25.0;519.0;519.0;1107.0;1107.0;31.0;29.0;9061.0;8501.0;25.0;23.0;6243.0;5683.0;4.0;4.0;;;2.0;2.0;;
3114;Oost-Groningen (CR);2002 juli;56.0;54.0;10168.0;9608.0;25.0;25.0;519.0;519.0;1107.0;1107.0;31.0;29.0;9061.0;8501.0;25.0;23.0;6243.0;5683.0;4.0;4.0;;;2.0;2.0;;
3115;Oost-Groningen (CR);2002 augustus;56.0;54.0;10168.0;9608.0;25.0;25.0;519.0;519.0;1107.0;1107.0;31.0;29.0;9061.0;8501.0;25.0;23.0;6243.0;5683.0;4.0;4.0;;;2.0;2.0;;
3116;Oost-Groningen (CR);2002 september;56.0;54.0;10168.0;9608.0;25.0;25.0;519.0;519.0;1107.0;1107.0;31.0;29.0;9061.0;8501.0;25.0;23.0;6243.0;5683.0;4.0;4.0;;;2.0;2.0;;
3117;Oost-Groningen (CR);2002 oktober;56.0;45.0;10168.0;7145.0;25.0;25.0;519.0;519.0;1107.0;1107.0;31.0;20.0;9061.0;6038.0;25.0;14.0;6243.0;3220.0;4.0;4.0;;;2.0;2.0;;
3118;Oost-Groningen (CR);2002 november;56.0;33.0;10168.0;4956.0;25.0;24.0;519.0;508.0;1107.0;1023.0;31.0;9.0;9061.0;3933.0;25.0;3.0;;;4.0;4.0;;;2.0;2.0;;
3119;Oost-Groningen (CR);2002 december;56.0;33.0;10168.0;4956.0;25.0;24.0;519.0;508.0;1107.0;1023.0;31.0;9.0;9061.0;3933.0;25.0;3.0;;;4.0;4.0;;;2.0;2.0;;
3120;Oost-Groningen (CR);2003 januari;59.0;36.0;10177.0;4176.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;8.0;9019.0;3018.0;25.0;2.0;6225.0;;4.0;4.0;;;2.0;2.0;;
3121;Oost-Groningen (CR);2003 februari;59.0;36.0;10177.0;4176.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;8.0;9019.0;3018.0;25.0;2.0;6225.0;;4.0;4.0;;;2.0;2.0;;
3122;Oost-Groningen (CR);2003 maart;59.0;39.0;10177.0;4647.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;11.0;9019.0;3489.0;25.0;5.0;6225.0;695.0;4.0;4.0;;;2.0;2.0;;
3123;Oost-Groningen (CR);2003 april;59.0;58.0;10177.0;10077.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;30.0;9019.0;8919.0;25.0;24.0;6225.0;6125.0;4.0;4.0;;;2.0;2.0;;
3124;Oost-Groningen (CR);2003 mei;59.0;59.0;10177.0;10177.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;31.0;9019.0;9019.0;25.0;25.0;6225.0;6225.0;4.0;4.0;;;2.0;2.0;;
3125;Oost-Groningen (CR);2003 juni;59.0;59.0;10177.0;10177.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;31.0;9019.0;9019.0;25.0;25.0;6225.0;6225.0;4.0;4.0;;;2.0;2.0;;
3126;Oost-Groningen (CR);2003 juli;59.0;59.0;10177.0;10177.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;31.0;9019.0;9019.0;25.0;25.0;6225.0;6225.0;4.0;4.0;;;2.0;2.0;;
3127;Oost-Groningen (CR);2003 augustus;59.0;59.0;10177.0;10177.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;31.0;9019.0;9019.0;25.0;25.0;6225.0;6225.0;4.0;4.0;;;2.0;2.0;;
3128;Oost-Groningen (CR);2003 september;59.0;59.0;10177.0;10177.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;31.0;9019.0;9019.0;25.0;25.0;6225.0;6225.0;4.0;4.0;;;2.0;2.0;;
3129;Oost-Groningen (CR);2003 oktober;59.0;48.0;10177.0;7657.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;20.0;9019.0;6499.0;25.0;14.0;6225.0;3705.0;4.0;4.0;;;2.0;2.0;;
3130;Oost-Groningen (CR);2003 november;59.0;36.0;10177.0;4176.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;8.0;9019.0;3018.0;25.0;2.0;6225.0;;4.0;4.0;;;2.0;2.0;;
3131;Oost-Groningen (CR);2003 december;59.0;36.0;10177.0;4176.0;28.0;28.0;563.0;563.0;1158.0;1158.0;31.0;8.0;9019.0;3018.0;25.0;2.0;6225.0;;4.0;4.0;;;2.0;2.0;;
3132;Oost-Groningen (CR);2004 januari;76.0;43.0;11474.0;4211.0;34.0;33.0;589.0;581.0;1228.0;1212.0;42.0;10.0;10246.0;2999.0;31.0;2.0;7133.0;;5.0;4.0;;;6.0;4.0;;
3133;Oost-Groningen (CR);2004 februari;76.0;43.0;11474.0;4211.0;34.0;33.0;589.0;581.0;1228.0;1212.0;42.0;10.0;10246.0;2999.0;31.0;2.0;7133.0;;5.0;4.0;;;6.0;4.0;;
3134;Oost-Groningen (CR);2004 maart;76.0;46.0;11474.0;4682.0;34.0;33.0;589.0;581.0;1228.0;1212.0;42.0;13.0;10246.0;3470.0;31.0;5.0;7133.0;;5.0;4.0;;;6.0;4.0;;
3135;Oost-Groningen (CR);2004 april;76.0;72.0;11474.0;11224.0;34.0;33.0;589.0;581.0;1228.0;1212.0;42.0;39.0;10246.0;10012.0;31.0;29.0;7133.0;;5.0;5.0;;;6.0;5.0;;
3136;Oost-Groningen (CR);2004 mei;76.0;75.0;11474.0;11394.0;34.0;34.0;589.0;589.0;1228.0;1228.0;42.0;41.0;10246.0;10166.0;31.0;31.0;7133.0;;5.0;5.0;;;6.0;5.0;;
3137;Oost-Groningen (CR);2004 juni;76.0;74.0;11474.0;11373.0;34.0;34.0;589.0;589.0;1228.0;1228.0;42.0;40.0;10246.0;10145.0;31.0;31.0;7133.0;;5.0;4.0;;;6.0;5.0;;
3138;Oost-Groningen (CR);2004 juli;76.0;73.0;11474.0;10517.0;34.0;34.0;589.0;589.0;1228.0;1228.0;42.0;39.0;10246.0;9289.0;31.0;30.0;7133.0;;5.0;4.0;;;6.0;5.0;;
3139;Oost-Groningen (CR);2004 augustus;76.0;73.0;11474.0;10517.0;34.0;34.0;589.0;589.0;1228.0;1228.0;42.0;39.0;10246.0;9289.0;31.0;30.0;7133.0;;5.0;4.0;;;6.0;5.0;;
3140;Oost-Groningen (CR);2004 september;76.0;73.0;11474.0;10517.0;34.0;34.0;589.0;589.0;1228.0;1228.0;42.0;39.0;10246.0;9289.0;31.0;30.0;7133.0;;5.0;4.0;;;6.0;5.0;;
3141;Oost-Groningen (CR);2004 oktober;76.0;61.0;11474.0;8361.0;34.0;34.0;589.0;589.0;1228.0;1228.0;42.0;27.0;10246.0;7133.0;31.0;18.0;7133.0;;5.0;4.0;;;6.0;5.0;;
3142;Oost-Groningen (CR);2004 november;76.0;43.0;11474.0;4206.0;34.0;34.0;589.0;589.0;1228.0;1228.0;42.0;9.0;10246.0;2978.0;31.0;2.0;7133.0;;5.0;3.0;;;6.0;4.0;;
3143;Oost-Groningen (CR);2004 december;76.0;43.0;11474.0;4206.0;34.0;34.0;589.0;;1228.0;;42.0;9.0;10246.0;2978.0;31.0;2.0;7133.0;;5.0;3.0;;;6.0;4.0;;
3144;Oost-Groningen (CR);2005 januari;74.0;41.0;11674.0;3553.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;9.0;10500.0;2379.0;32.0;2.0;7185.0;;5.0;3.0;3116.0;;5.0;4.0;199.0;
3145;Oost-Groningen (CR);2005 februari;74.0;41.0;11674.0;3553.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;9.0;10500.0;2379.0;32.0;2.0;7185.0;;5.0;3.0;3116.0;;5.0;4.0;199.0;
3146;Oost-Groningen (CR);2005 maart;74.0;44.0;11674.0;4024.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;12.0;10500.0;2850.0;32.0;5.0;7185.0;661.0;5.0;3.0;3116.0;;5.0;4.0;199.0;
3147;Oost-Groningen (CR);2005 april;74.0;72.0;11674.0;10654.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;40.0;10500.0;9480.0;32.0;31.0;7185.0;7085.0;5.0;4.0;3116.0;;5.0;5.0;199.0;
3148;Oost-Groningen (CR);2005 mei;74.0;73.0;11674.0;10754.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;41.0;10500.0;9580.0;32.0;32.0;7185.0;7185.0;5.0;4.0;3116.0;;5.0;5.0;199.0;
3149;Oost-Groningen (CR);2005 juni;74.0;72.0;11674.0;10733.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;40.0;10500.0;9559.0;32.0;32.0;7185.0;7185.0;5.0;3.0;3116.0;;5.0;5.0;199.0;
3150;Oost-Groningen (CR);2005 juli;74.0;72.0;11674.0;10733.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;40.0;10500.0;9559.0;32.0;32.0;7185.0;7185.0;5.0;3.0;3116.0;;5.0;5.0;199.0;
3151;Oost-Groningen (CR);2005 augustus;74.0;72.0;11674.0;10733.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;40.0;10500.0;9559.0;32.0;32.0;7185.0;7185.0;5.0;3.0;3116.0;;5.0;5.0;199.0;
3152;Oost-Groningen (CR);2005 september;74.0;72.0;11674.0;10733.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;40.0;10500.0;9559.0;32.0;32.0;7185.0;7185.0;5.0;3.0;3116.0;;5.0;5.0;199.0;
3153;Oost-Groningen (CR);2005 oktober;74.0;59.0;11674.0;8365.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;27.0;10500.0;7191.0;32.0;19.0;7185.0;4817.0;5.0;3.0;3116.0;;5.0;5.0;199.0;
3154;Oost-Groningen (CR);2005 november;74.0;40.0;11674.0;3532.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;8.0;10500.0;2358.0;32.0;2.0;7185.0;;5.0;2.0;3116.0;;5.0;4.0;199.0;
3155;Oost-Groningen (CR);2005 december;74.0;40.0;11674.0;3532.0;32.0;32.0;562.0;562.0;1174.0;1174.0;42.0;8.0;10500.0;2358.0;32.0;2.0;7185.0;;5.0;2.0;3116.0;;5.0;4.0;199.0;
3156;Oost-Groningen (CR);2006 januari;72.0;41.0;10353.0;3168.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;11.0;9209.0;2024.0;31.0;2.0;7109.0;;6.0;5.0;1901.0;1733.0;5.0;4.0;199.0;
3157;Oost-Groningen (CR);2006 februari;72.0;41.0;10353.0;3168.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;11.0;9209.0;2024.0;31.0;2.0;7109.0;;6.0;5.0;1901.0;1733.0;5.0;4.0;199.0;
3158;Oost-Groningen (CR);2006 maart;72.0;44.0;10353.0;3674.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;14.0;9209.0;2530.0;31.0;5.0;7109.0;636.0;6.0;5.0;1901.0;;5.0;4.0;199.0;
3159;Oost-Groningen (CR);2006 april;72.0;72.0;10353.0;10353.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;42.0;9209.0;9209.0;31.0;31.0;7109.0;7109.0;6.0;6.0;1901.0;1901.0;5.0;5.0;199.0;199.0
3160;Oost-Groningen (CR);2006 mei;72.0;72.0;10353.0;10353.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;42.0;9209.0;9209.0;31.0;31.0;7109.0;7109.0;6.0;6.0;1901.0;1901.0;5.0;5.0;199.0;199.0
3161;Oost-Groningen (CR);2006 juni;72.0;72.0;10353.0;10353.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;42.0;9209.0;9209.0;31.0;31.0;7109.0;7109.0;6.0;6.0;1901.0;1901.0;5.0;5.0;199.0;199.0
3162;Oost-Groningen (CR);2006 juli;72.0;72.0;10353.0;10353.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;42.0;9209.0;9209.0;31.0;31.0;7109.0;7109.0;6.0;6.0;1901.0;1901.0;5.0;5.0;199.0;199.0
3163;Oost-Groningen (CR);2006 augustus;72.0;72.0;10353.0;10353.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;42.0;9209.0;9209.0;31.0;31.0;7109.0;7109.0;6.0;6.0;1901.0;1901.0;5.0;5.0;199.0;199.0
3164;Oost-Groningen (CR);2006 september;72.0;72.0;10353.0;10353.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;42.0;9209.0;9209.0;31.0;31.0;7109.0;7109.0;6.0;6.0;1901.0;1901.0;5.0;5.0;199.0;199.0
3165;Oost-Groningen (CR);2006 oktober;72.0;60.0;10353.0;8036.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;30.0;9209.0;6892.0;31.0;19.0;7109.0;4792.0;6.0;6.0;1901.0;1901.0;5.0;5.0;199.0;199.0
3166;Oost-Groningen (CR);2006 november;72.0;41.0;10353.0;3168.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;11.0;9209.0;2024.0;31.0;2.0;7109.0;;6.0;5.0;1901.0;1733.0;5.0;4.0;199.0;
3167;Oost-Groningen (CR);2006 december;72.0;41.0;10353.0;3168.0;30.0;30.0;547.0;547.0;1144.0;1144.0;42.0;11.0;9209.0;2024.0;31.0;2.0;7109.0;;6.0;5.0;1901.0;1733.0;5.0;4.0;199.0;
3168;Oost-Groningen (CR);2007 januari;76.0;44.0;11086.0;3623.0;32.0;30.0;545.0;533.0;1127.0;1103.0;44.0;14.0;9959.0;2520.0;32.0;4.0;7608.0;;6.0;5.0;2093.0;1533.0;6.0;5.0;258.0;
3169;Oost-Groningen (CR);2007 februari;76.0;45.0;11086.0;3625.0;32.0;31.0;545.0;535.0;1127.0;1105.0;44.0;14.0;9959.0;2520.0;32.0;4.0;7608.0;;6.0;5.0;2093.0;1533.0;6.0;5.0;258.0;
3170;Oost-Groningen (CR);2007 maart;76.0;48.0;11086.0;4068.0;32.0;32.0;545.0;545.0;1127.0;1127.0;44.0;16.0;9959.0;2941.0;32.0;6.0;7608.0;1188.0;6.0;5.0;2093.0;1533.0;6.0;5.0;258.0;220.0
3171;Oost-Groningen (CR);2007 april;76.0;74.0;11086.0;10276.0;32.0;32.0;545.0;545.0;1127.0;1127.0;44.0;42.0;9959.0;9149.0;32.0;31.0;7608.0;7358.0;6.0;5.0;2093.0;1533.0;6.0;6.0;258.0;258.0
3172;Oost-Groningen (CR);2007 mei;76.0;74.0;11086.0;10276.0;32.0;32.0;545.0;545.0;1127.0;1127.0;44.0;42.0;9959.0;9149.0;32.0;31.0;7608.0;7358.0;6.0;5.0;2093.0;1533.0;6.0;6.0;258.0;258.0
3173;Oost-Groningen (CR);2007 juni;76.0;74.0;11086.0;10276.0;32.0;32.0;545.0;545.0;1127.0;1127.0;44.0;42.0;9959.0;9149.0;32.0;31.0;7608.0;7358.0;6.0;5.0;2093.0;1533.0;6.0;6.0;258.0;258.0
3174;Oost-Groningen (CR);2007 juli;76.0;74.0;11086.0;10276.0;32.0;32.0;545.0;545.0;1127.0;1127.0;44.0;42.0;9959.0;9149.0;32.0;31.0;7608.0;7358.0;6.0;5.0;2093.0;1533.0;6.0;6.0;258.0;258.0
3175;Oost-Groningen (CR);2007 augustus;76.0;72.0;11086.0;10256.0;32.0;30.0;545.0;535.0;1127.0;1107.0;44.0;42.0;9959.0;9149.0;32.0;31.0;7608.0;7358.0;6.0;5.0;2093.0;1533.0;6.0;6.0;258.0;258.0
3176;Oost-Groningen (CR);2007 september;76.0;71.0;11086.0;10231.0;32.0;30.0;545.0;535.0;1127.0;1107.0;44.0;41.0;9959.0;9124.0;32.0;31.0;7608.0;7358.0;6.0;5.0;2093.0;1533.0;6.0;5.0;258.0;233.0
