ID;Geslacht;Leeftijd;Herkomst;GeneesmiddelengroepATC;Perioden;PersonenMetVerstrekteGeneesmiddelen_1;PersonenMetGeneesmiddelenRelatief_2;GedefinieerdeDagdosesDDD_3;GedefinieerdeDagdosesDDDRelatief_4
9149;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A03E Ov spasmolytica en parasympath.comb;2021;0.0;0.0;0.0;0.0
9150;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A03E Ov spasmolytica en parasympath.comb;2022;0.0;0.0;0.0;0.0
9151;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A03E Ov spasmolytica en parasympath.comb;2023;0.0;0.0;0.0;0.0
9152;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A03F Motiliteitsbevorderende middelen;2020;44315.0;1.71;728.0;281.0
9153;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A03F Motiliteitsbevorderende middelen;2021;47045.0;1.76;730.0;273.0
9154;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A03F Motiliteitsbevorderende middelen;2022;46990.0;1.61;704.0;241.0
9155;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A03F Motiliteitsbevorderende middelen;2023;47990.0;1.56;695.0;226.0
9156;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A04 Anti-emetica;2020;8705.0;0.34;107.0;41.0
9157;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A04 Anti-emetica;2021;11260.0;0.42;121.0;45.0
9158;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A04 Anti-emetica;2022;14105.0;0.48;136.0;47.0
9159;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A04 Anti-emetica;2023;15090.0;0.49;141.0;46.0
9160;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A04A Anti-emetica;2020;8705.0;0.34;107.0;41.0
9161;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A04A Anti-emetica;2021;11260.0;0.42;121.0;45.0
9162;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A04A Anti-emetica;2022;14105.0;0.48;136.0;47.0
9163;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A04A Anti-emetica;2023;15090.0;0.49;141.0;46.0
9164;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05 Gal- en levertherapeutica;2020;2355.0;0.09;611.0;236.0
9165;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05 Gal- en levertherapeutica;2021;2505.0;0.09;638.0;239.0
9166;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05 Gal- en levertherapeutica;2022;2795.0;0.1;689.0;236.0
9167;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05 Gal- en levertherapeutica;2023;2840.0;0.09;724.0;235.0
9168;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05A Galtherapeutica;2020;2355.0;0.09;611.0;236.0
9169;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05A Galtherapeutica;2021;2505.0;0.09;638.0;239.0
9170;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05A Galtherapeutica;2022;2795.0;0.1;689.0;236.0
9171;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05A Galtherapeutica;2023;2840.0;0.09;724.0;235.0
9172;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05B Levertherapeutica, lipotrope midd.;2020;0.0;0.0;0.0;0.0
9173;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05B Levertherapeutica, lipotrope midd.;2021;0.0;0.0;0.0;0.0
9174;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05B Levertherapeutica, lipotrope midd.;2022;0.0;0.0;0.0;0.0
9175;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05B Levertherapeutica, lipotrope midd.;2023;0.0;0.0;0.0;0.0
9176;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05C Galtherapeutica met lipotrope midd.;2020;0.0;0.0;0.0;0.0
9177;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05C Galtherapeutica met lipotrope midd.;2021;0.0;0.0;0.0;0.0
9178;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05C Galtherapeutica met lipotrope midd.;2022;0.0;0.0;0.0;0.0
9179;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A05C Galtherapeutica met lipotrope midd.;2023;0.0;0.0;0.0;0.0
9180;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A06 Laxantia;2020;184945.0;7.15;18231.0;7049.0
9181;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A06 Laxantia;2021;201150.0;7.52;19059.0;7126.0
9182;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A06 Laxantia;2022;204705.0;7.0;18405.0;6297.0
9183;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A06 Laxantia;2023;210535.0;6.84;12382.0;4022.0
9184;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A06A Laxantia;2020;184945.0;7.15;18231.0;7049.0
9185;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A06A Laxantia;2021;201150.0;7.52;19059.0;7126.0
9186;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A06A Laxantia;2022;204705.0;7.0;18405.0;6297.0
9187;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A06A Laxantia;2023;210535.0;6.84;12382.0;4022.0
9188;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07 Antidiarr/-inflamm/-microb. darmmidd;2020;22660.0;0.88;8895.0;3439.0
9189;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07 Antidiarr/-inflamm/-microb. darmmidd;2021;22730.0;0.85;8765.0;3277.0
9190;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07 Antidiarr/-inflamm/-microb. darmmidd;2022;17260.0;0.59;8603.0;2943.0
9191;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07 Antidiarr/-inflamm/-microb. darmmidd;2023;20525.0;0.67;8620.0;2800.0
9192;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07A Antimicrobiële darmmiddelen;2020;11785.0;0.46;170.0;66.0
9193;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07A Antimicrobiële darmmiddelen;2021;11520.0;0.43;174.0;65.0
9194;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07A Antimicrobiële darmmiddelen;2022;5640.0;0.19;156.0;53.0
9195;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07A Antimicrobiële darmmiddelen;2023;8475.0;0.28;203.0;66.0
9196;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07B Adsorberende darmmiddelen;2020;0.0;0.0;0.0;0.0
9197;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07B Adsorberende darmmiddelen;2021;0.0;0.0;0.0;0.0
9198;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07B Adsorberende darmmiddelen;2022;25.0;0.0;0.0;0.0
9199;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07B Adsorberende darmmiddelen;2023;55.0;0.0;0.0;0.0
9200;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07C Elektrolyten met koolhydraten;2020;0.0;0.0;0.0;0.0
9201;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07C Elektrolyten met koolhydraten;2021;0.0;0.0;0.0;0.0
9202;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07C Elektrolyten met koolhydraten;2022;0.0;0.0;0.0;0.0
9203;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07C Elektrolyten met koolhydraten;2023;0.0;0.0;0.0;0.0
9204;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07D Motiliteitsremmende middelen;2020;1785.0;0.07;141.0;55.0
9205;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07D Motiliteitsremmende middelen;2021;1865.0;0.07;157.0;59.0
9206;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07D Motiliteitsremmende middelen;2022;1890.0;0.06;157.0;54.0
9207;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07D Motiliteitsremmende middelen;2023;1920.0;0.06;157.0;51.0
9208;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07E Anti-inflammatoire darmmiddelen;2020;9440.0;0.37;8584.0;3319.0
9209;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07E Anti-inflammatoire darmmiddelen;2021;9680.0;0.36;8433.0;3153.0
9210;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07E Anti-inflammatoire darmmiddelen;2022;9975.0;0.34;8289.0;2836.0
9211;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07E Anti-inflammatoire darmmiddelen;2023;10380.0;0.34;8259.0;2683.0
9212;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07F Micro-organismen tegen diarree;2020;0.0;0.0;0.0;0.0
9213;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07F Micro-organismen tegen diarree;2021;0.0;0.0;0.0;0.0
9214;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07F Micro-organismen tegen diarree;2022;0.0;0.0;0.0;0.0
9215;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07F Micro-organismen tegen diarree;2023;0.0;0.0;0.0;0.0
9216;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07X Overige antidiarrhoïca;2020;0.0;0.0;0.0;0.0
9217;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07X Overige antidiarrhoïca;2021;0.0;0.0;0.0;0.0
9218;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07X Overige antidiarrhoïca;2022;0.0;0.0;0.0;0.0
9219;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A07X Overige antidiarrhoïca;2023;0.0;0.0;0.0;0.0
9220;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A08 Vermageringsmidd,excl dieetproducten;2020;0.0;0.0;0.0;0.0
9221;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A08 Vermageringsmidd,excl dieetproducten;2021;0.0;0.0;0.0;0.0
9222;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A08 Vermageringsmidd,excl dieetproducten;2022;60.0;0.0;4.0;1.0
9223;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A08 Vermageringsmidd,excl dieetproducten;2023;230.0;0.01;22.0;7.0
9224;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A08A Vermageringsmiddelen,excl dieetprod;2020;0.0;0.0;0.0;0.0
9225;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A08A Vermageringsmiddelen,excl dieetprod;2021;0.0;0.0;0.0;0.0
9226;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A08A Vermageringsmiddelen,excl dieetprod;2022;60.0;0.0;4.0;1.0
9227;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A08A Vermageringsmiddelen,excl dieetprod;2023;230.0;0.01;22.0;7.0
9228;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A09 Digestiva, inclusief enzymen;2020;2015.0;0.08;474.0;183.0
9229;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A09 Digestiva, inclusief enzymen;2021;2240.0;0.08;505.0;189.0
9230;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A09 Digestiva, inclusief enzymen;2022;2425.0;0.08;580.0;198.0
9231;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A09 Digestiva, inclusief enzymen;2023;2530.0;0.08;660.0;214.0
9232;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A09A Digestiva, inclusief enzymen;2020;2015.0;0.08;474.0;183.0
9233;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A09A Digestiva, inclusief enzymen;2021;2240.0;0.08;505.0;189.0
9234;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A09A Digestiva, inclusief enzymen;2022;2425.0;0.08;580.0;198.0
9235;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A09A Digestiva, inclusief enzymen;2023;2530.0;0.08;660.0;214.0
9236;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10 Diabetesmiddelen;2020;172915.0;6.69;106258.0;41085.0
9237;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10 Diabetesmiddelen;2021;180525.0;6.75;111199.0;41574.0
9238;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10 Diabetesmiddelen;2022;187650.0;6.42;116339.0;39803.0
9239;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10 Diabetesmiddelen;2023;197435.0;6.41;122200.0;39692.0
9240;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10A Insulines en analogen;2020;52635.0;2.04;25881.0;10007.0
9241;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10A Insulines en analogen;2021;53830.0;2.01;25980.0;9713.0
9242;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10A Insulines en analogen;2022;52920.0;1.81;25569.0;8748.0
9243;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10A Insulines en analogen;2023;53260.0;1.73;25085.0;8148.0
9244;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10B Bloedgluc.verlag.midd ex. insulines;2020;158420.0;6.13;80377.0;31078.0
9245;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10B Bloedgluc.verlag.midd ex. insulines;2021;165970.0;6.21;85219.0;31861.0
9246;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10B Bloedgluc.verlag.midd ex. insulines;2022;173845.0;5.95;90769.0;31055.0
9247;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10B Bloedgluc.verlag.midd ex. insulines;2023;183800.0;5.97;97115.0;31544.0
9248;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10X Overige diabetesmiddelen;2020;0.0;0.0;0.0;0.0
9249;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10X Overige diabetesmiddelen;2021;0.0;0.0;0.0;0.0
9250;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10X Overige diabetesmiddelen;2022;0.0;0.0;0.0;0.0
9251;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A10X Overige diabetesmiddelen;2023;0.0;0.0;0.0;0.0
9252;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11 Vitaminen;2020;263495.0;10.19;111915.0;43272.0
9253;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11 Vitaminen;2021;282260.0;10.55;119237.0;44579.0
9254;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11 Vitaminen;2022;284745.0;9.74;126358.0;43231.0
9255;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11 Vitaminen;2023;6375.0;0.21;974.0;316.0
9256;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11A Multivitaminen, combinat.preparaten;2020;0.0;0.0;0.0;0.0
9257;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11A Multivitaminen, combinat.preparaten;2021;0.0;0.0;0.0;0.0
9258;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11A Multivitaminen, combinat.preparaten;2022;0.0;0.0;0.0;0.0
9259;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11A Multivitaminen, combinat.preparaten;2023;0.0;0.0;0.0;0.0
9260;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11B Multivitaminen;2020;0.0;0.0;0.0;0.0
9261;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11B Multivitaminen;2021;0.0;0.0;0.0;0.0
9262;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11B Multivitaminen;2022;0.0;0.0;0.0;0.0
9263;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11B Multivitaminen;2023;0.0;0.0;0.0;0.0
9264;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11C Vit A en D, incl comb. v deze twee;2020;263325.0;10.18;111904.0;43268.0
9265;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11C Vit A en D, incl comb. v deze twee;2021;282110.0;10.55;119230.0;44577.0
9266;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11C Vit A en D, incl comb. v deze twee;2022;284615.0;9.74;126352.0;43228.0
9267;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11C Vit A en D, incl comb. v deze twee;2023;6150.0;0.2;967.0;314.0
9268;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11D Vit B1, enkelv. en met B6 en/of B12;2020;275.0;0.01;6.0;2.0
9269;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11D Vit B1, enkelv. en met B6 en/of B12;2021;240.0;0.01;6.0;2.0
9270;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11D Vit B1, enkelv. en met B6 en/of B12;2022;220.0;0.01;6.0;2.0
9271;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11D Vit B1, enkelv. en met B6 en/of B12;2023;215.0;0.01;6.0;2.0
9272;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11E Vitamine B complex, incl comb.prep;2020;0.0;0.0;0.0;0.0
9273;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11E Vitamine B complex, incl comb.prep;2021;0.0;0.0;0.0;0.0
9274;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11E Vitamine B complex, incl comb.prep;2022;0.0;0.0;0.0;0.0
9275;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11E Vitamine B complex, incl comb.prep;2023;0.0;0.0;0.0;0.0
9276;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11G Ascorbinezuur, incl comb.preparaten;2020;10.0;0.0;5.0;2.0
9277;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11G Ascorbinezuur, incl comb.preparaten;2021;5.0;0.0;0.0;0.0
9278;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11G Ascorbinezuur, incl comb.preparaten;2022;10.0;0.0;1.0;0.0
9279;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11G Ascorbinezuur, incl comb.preparaten;2023;5.0;0.0;0.0;0.0
9280;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11H Ov enkelv. vitaminepreparaten;2020;0.0;0.0;0.0;0.0
9281;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11H Ov enkelv. vitaminepreparaten;2021;5.0;0.0;0.0;0.0
9282;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11H Ov enkelv. vitaminepreparaten;2022;0.0;0.0;0.0;0.0
9283;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11H Ov enkelv. vitaminepreparaten;2023;5.0;0.0;0.0;0.0
9284;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11J Ov vitam.prod, combinatiepreparaten;2020;0.0;0.0;0.0;0.0
9285;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11J Ov vitam.prod, combinatiepreparaten;2021;0.0;0.0;0.0;0.0
9286;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11J Ov vitam.prod, combinatiepreparaten;2022;0.0;0.0;0.0;0.0
9287;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A11J Ov vitam.prod, combinatiepreparaten;2023;0.0;0.0;0.0;0.0
9288;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12 Mineraalsupplementen;2020;80385.0;3.11;21054.0;8141.0
9289;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12 Mineraalsupplementen;2021;82590.0;3.09;21837.0;8164.0
9290;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12 Mineraalsupplementen;2022;83900.0;2.87;23587.0;8070.0
9291;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12 Mineraalsupplementen;2023;4280.0;0.14;307.0;100.0
9292;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12A Calcium;2020;76980.0;2.98;20777.0;8033.0
9293;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12A Calcium;2021;79055.0;2.96;21539.0;8053.0
9294;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12A Calcium;2022;80385.0;2.75;23272.0;7962.0
9295;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12A Calcium;2023;10.0;0.0;2.0;1.0
9296;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12B Kalium;2020;3590.0;0.14;240.0;93.0
9297;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12B Kalium;2021;3665.0;0.14;248.0;93.0
9298;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12B Kalium;2022;3485.0;0.12;257.0;88.0
9299;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12B Kalium;2023;3430.0;0.11;256.0;83.0
9300;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12C Overige mineraalsupplementen;2020;805.0;0.03;38.0;15.0
9301;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12C Overige mineraalsupplementen;2021;970.0;0.04;50.0;19.0
9302;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12C Overige mineraalsupplementen;2022;1085.0;0.04;57.0;20.0
9303;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A12C Overige mineraalsupplementen;2023;985.0;0.03;49.0;16.0
9304;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A13 Tonica;2020;0.0;0.0;0.0;0.0
9305;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A13 Tonica;2021;0.0;0.0;0.0;0.0
9306;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A13 Tonica;2022;0.0;0.0;0.0;0.0
9307;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A13 Tonica;2023;0.0;0.0;0.0;0.0
9308;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A13A Tonica;2020;0.0;0.0;0.0;0.0
9309;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A13A Tonica;2021;0.0;0.0;0.0;0.0
9310;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A13A Tonica;2022;0.0;0.0;0.0;0.0
9311;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A13A Tonica;2023;0.0;0.0;0.0;0.0
9312;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14 Anabolica voor systemisch gebruik;2020;30.0;0.0;21.0;8.0
9313;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14 Anabolica voor systemisch gebruik;2021;35.0;0.0;14.0;5.0
9314;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14 Anabolica voor systemisch gebruik;2022;25.0;0.0;10.0;4.0
9315;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14 Anabolica voor systemisch gebruik;2023;25.0;0.0;3.0;1.0
9316;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14A Anabole steroïden;2020;30.0;0.0;21.0;8.0
9317;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14A Anabole steroïden;2021;35.0;0.0;14.0;5.0
9318;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14A Anabole steroïden;2022;25.0;0.0;10.0;4.0
9319;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14A Anabole steroïden;2023;25.0;0.0;3.0;1.0
9320;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14B Overige anabole middelen;2020;0.0;0.0;0.0;0.0
9321;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14B Overige anabole middelen;2021;0.0;0.0;0.0;0.0
9322;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14B Overige anabole middelen;2022;0.0;0.0;0.0;0.0
9323;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A14B Overige anabole middelen;2023;0.0;0.0;0.0;0.0
9324;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A15 Eetlustbevorderende middelen;2020;0.0;0.0;0.0;0.0
9325;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A15 Eetlustbevorderende middelen;2021;0.0;0.0;0.0;0.0
9326;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A15 Eetlustbevorderende middelen;2022;0.0;0.0;0.0;0.0
9327;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A15 Eetlustbevorderende middelen;2023;0.0;0.0;0.0;0.0
9328;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A16 Ov maagdarmkanaal-/metabolismeprod.;2020;180.0;0.01;39.0;15.0
9329;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A16 Ov maagdarmkanaal-/metabolismeprod.;2021;170.0;0.01;38.0;14.0
9330;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A16 Ov maagdarmkanaal-/metabolismeprod.;2022;175.0;0.01;41.0;14.0
9331;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A16 Ov maagdarmkanaal-/metabolismeprod.;2023;170.0;0.01;46.0;15.0
9332;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A16A Ov maagdarmkanaal- en metabol.prod.;2020;180.0;0.01;39.0;15.0
9333;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A16A Ov maagdarmkanaal- en metabol.prod.;2021;170.0;0.01;38.0;14.0
9334;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A16A Ov maagdarmkanaal- en metabol.prod.;2022;175.0;0.01;41.0;14.0
9335;Totaal mannen en vrouwen;10000;Herkomst: geboren buiten Nederland;A16A Ov maagdarmkanaal- en metabol.prod.;2023;170.0;0.01;46.0;15.0
