ID;Gemeenten;Code_1;Naam_2;AfkortingNaam_3;SorteringNaam_4;Code_5;Naam_6;Code_7;Naam_8;Code_9;Naam_10;Code_11;Naam_12;Code_13;Naam_14;Code_15;Naam_16;Code_17;Naam_18;Code_19;Naam_20;Code_21;Naam_22;Code_23;Naam_24;Code_25;Naam_26;Code_27;Naam_28;Code_29;Naam_30;Code_31;Naam_32;Code_33;Naam_34;Code_35;Naam_36;Code_37;Naam_38;Code_39;Naam_40;Code_41;Naam_42;Code_43;Naam_44;Code_45;Naam_46;Code_47;Naam_48;Code_49;Naam_50;Code_51;Naam_52;Code_53;Naam_54;Code_55;Naam_56;Code_57;Code_58;Naam_59;Code_60;Naam_61;Code_62;Naam_63;Code_64;Omschrijving_65;Code_66;Omschrijving_67;Inwonertal_68;Omgevingsadressendichtheid_69
321;584;584;Oud-Beijerland             ;OUD;Oud-Beijerland             ;11;Dordrecht       ;10;Zuid-Holland zuid             ;28;Rotterdam-Schiedam                 ;29;Groot-Rijnmond                     ;90;Hoeksche Waard                          ;3;'s-Gravenhage   ;17;Rijnmond          ;19;Rijnmond         ;49;GGD Zuid-Hollandse Eilanden             ;38;Oud-Beijerland     ;14;Dordrecht       ;3;West-Nederland ;2801;Voorne-Putten en Hoeksche Waard         ;11;Zuidwestelijk akkerbouwgebied ;55;Oud-Beijerland        ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland              ;23;Rijnmond                           ;4;Deltagebied                             ;30;Zuid-Holland-Zuid                       ;22;Drechtsteden/Hoekse Waard/Goeree Overfl.;30;Drechtsteden/Hoekse Waard/Goeree Overfl.;282;292;Overig Groot-Rijnmond         ;0;Niet van toepassing ;0;Niet van toepassing ;4;20 000 - < 50 000 inwoners              ;3;Matig stedelijk     ;22569;1243
322;437;437;Ouder-Amstel               ;OAL;Ouder-Amstel               ;13;Amsterdam       ;51;Amsterdam e.o.                ;21;Amsterdam-Purmerend                ;23;Groot-Amsterdam                    ;64;Zuidelijk randgebied Amsterdam          ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;35;GGD Amstelland - De Meerlanden          ;44;Amsterdam          ;10;Haarlem         ;3;West-Nederland ;2707;'t Gein en Gooiland                     ;9;Hollands/Utrechts weidegebied ;44;Amsterdam             ;NL3;West-Nederland ;NL32;Noord-Holland             ;NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;13;Amsterdam-Amstelland     ;27;Noord-Holland             ;20;Zuidelijk Noord-Holland            ;17;Overig Nederland                        ;21;Agglomeratie Amsterdam                  ;16;Zaanstreek/Waterland/Amstelland/Meerland;23;Amstelland/Meerlanden                   ;211;232;Overig Groot-Amsterdam        ;0;Niet van toepassing ;10;Amsterdam           ;3;10 000 - < 20 000 inwoners              ;3;Matig stedelijk     ;13024;1185
323;644;644;Ouderkerk                  ;ORK;Ouderkerk                  ;9;'s-Gravenhage   ;16;Midden-Holland                ;28;Rotterdam-Schiedam                 ;29;Groot-Rijnmond                     ;75;Krimpenerwaard                          ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden-Holland                      ;34;Gouda              ;15;Leiden          ;3;West-Nederland ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied ;54;Rotterdam             ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL335;Groot-Rijnmond                     ;17;Rijnmond groot                  ;16;Hollands Midden          ;28;Zuid-Holland              ;21;Rijnstreek                         ;17;Overig Nederland                        ;27;Zuid-Holland-Oost                       ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;281;292;Overig Groot-Rijnmond         ;0;Niet van toepassing ;0;Niet van toepassing ;2;5 000 - < 10 000 inwoners               ;4;Weinig stedelijk    ;8169;544
324;589;589;Oudewater                  ;OWR;Oudewater                  ;16;Utrecht         ;37;Utrecht                       ;19;Utrecht-Zeist-Woerden              ;17;Utrecht                            ;49;Utrechts weidegebied                    ;4;Amsterdam       ;9;Utrecht           ;9;Utrecht          ;25;GGD West-Utrecht                        ;51;Utrecht            ;8;Utrecht         ;3;West-Nederland ;2602;Westelijk weidegebied in Utrecht        ;9;Hollands/Utrechts weidegebied ;48;Woerden               ;NL3;West-Nederland ;NL31;Utrecht                   ;NL311;Utrecht                            ;13;Utrecht en omstreken            ;9;Utrecht                  ;26;Utrecht                   ;21;Rijnstreek                         ;17;Overig Nederland                        ;19;Utrecht                                 ;14;West-Utrecht                            ;17;West-Utrecht                            ;193;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;2;5 000 - < 10 000 inwoners               ;4;Weinig stedelijk    ;9706;776
325;Overbetuwe;1734;Overbetuwe                 ;OBE;Overbetuwe                 ;5;Arnhem          ;45;Arnhem e.o.                   ;14;Arnhem-Doetinchem                  ;15;Arnhem/Nijmegen                    ;37;Oostelijke Betuwe                       ;2;Arnhem          ;7;Nijmegen          ;7;Arnhem           ;19;Dienst Welzijn en Volksgezondheid Arnhem;17;Nijmegen           ;7;Arnhem          ;2;Oost-Nederland ;2505;Veluwezoom en Betuwe                    ;10;Rivierengebied                ;26;Arnhem                ;NL2;Oost-Nederland ;NL22;Gelderland                ;NL223;Arnhem/Nijmegen                    ;9;Arnhem en omstreken             ;7;Gelderland-Midden        ;25;Gelderland                ;11;Arnhem                             ;9;Gelders Rivierengebied                  ;14;Arnhem/Nijmegen                         ;10;Arnhem e.o.                             ;13;Arnhem e.o.                             ;141;-  ;-                             ;0;Niet van toepassing ;6;Arnhem              ;4;20 000 - < 50 000 inwoners              ;4;Weinig stedelijk    ;40261;634
326;590;590;Papendrecht                ;PDT;Papendrecht                ;11;Dordrecht       ;10;Zuid-Holland zuid             ;32;Dordrecht                          ;30;Zuidoost-Zuid-Holland              ;76;Industriegebied Alblasserwaard          ;3;'s-Gravenhage   ;18;Dordrecht         ;20;Dordrecht        ;48;GGD Regio Dordrecht                     ;37;Dordrecht          ;14;Dordrecht       ;3;West-Nederland ;2807;Alblasserwaard en Vijfherenlanden       ;9;Hollands/Utrechts weidegebied ;53;Dordrecht/Zwijndrecht ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL336;Zuidoost-Zuid-Holland              ;18;Dordrecht-Gorinchem             ;18;Zuid-Holland-Zuid        ;28;Zuid-Holland              ;23;Rijnmond                           ;4;Deltagebied                             ;30;Zuid-Holland-Zuid                       ;22;Drechtsteden/Hoekse Waard/Goeree Overfl.;30;Drechtsteden/Hoekse Waard/Goeree Overfl.;  -;-  ;-                             ;15;Dordrecht           ;15;Dordrecht           ;4;20 000 - < 50 000 inwoners              ;2;Sterk stedelijk     ;30223;1749
327;765;765;Pekela                     ;PLA;Pekela                     ;18;Groningen       ;34;Groningen                     ;2;Winschoten-Veendam                 ;1;Oost-Groningen                     ;4;Groninger Veenkoloniën                  ;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;59;Winschoten         ;1;Groningen       ;1;Noord-Nederland;2004;Westerwolde en Groninger Veenkoloniën   ;2;Veenkoloniën en Oldambt       ;5;Winschoten            ;NL1;Noord-Nederland;NL11;Groningen                 ;NL111;Oost-Groningen                     ;2;Oost-Groningen                  ;1;Groningen                ;20;Groningen                 ;2;Oost Groningen                     ;17;Overig Nederland                        ;1;Oost-Groningen                          ;1;Ommelanden                              ;1;Ommelanden                              ;021;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;3;10 000 - < 20 000 inwoners              ;5;Niet stedelijk      ;13495;499
328;Pijnacker-Nootdorp;1926;Pijnacker-Nootdorp         ;PNP;Pijnacker-Nootdorp         ;9;'s-Gravenhage   ;46;Haaglanden                    ;29;'s-Gravenhage                      ;26;Agglomeratie 's-Gravenhage         ;83;Midden Zuid-Holland                     ;3;'s-Gravenhage   ;15;'s-Gravenhage     ;17;Delft en Westland;44;GGD Delftland                           ;29;Delft              ;15;Leiden          ;3;West-Nederland ;2809;Westland en Zuidhollandse Droogmakerijen;7;Westelijk Holland             ;49;'s-Gravenhage         ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL332;Agglomeratie 's-Gravenhage         ;16;Noord-Zuid-Holland              ;15;Haaglanden               ;28;Zuid-Holland              ;22;Haaglanden                         ;17;Overig Nederland                        ;28;Haaglanden                              ;20;'s-Gravenhage/Westland                  ;27;'s-Gravenhage                           ;  -;-  ;-                             ;0;Niet van toepassing ;13;'s-Gravenhage       ;4;20 000 - < 50 000 inwoners              ;4;Weinig stedelijk    ;35166;939
329;439;439;Purmerend                  ;PRD;Purmerend                  ;15;Haarlem         ;21;Waterland                     ;21;Amsterdam-Purmerend                ;23;Groot-Amsterdam                    ;57;Waterland                               ;4;Amsterdam       ;13;Amsterdam         ;14;Amsterdam        ;73;GGD Zaanstreek/Waterland                ;50;Zaandam            ;11;Den Helder      ;3;West-Nederland ;2706;Waterland en N.-Hollandse Droogmakerijen;8;Waterland en Droogmakerijen   ;44;Amsterdam             ;NL3;West-Nederland ;NL32;Noord-Holland             ;NL326;Groot-Amsterdam                    ;15;Zuid-Noord-Holland              ;11;Zaanstreek-Waterland     ;27;Noord-Holland             ;20;Zuidelijk Noord-Holland            ;17;Overig Nederland                        ;21;Agglomeratie Amsterdam                  ;16;Zaanstreek/Waterland/Amstelland/Meerland;20;Zaanstreek/Waterland                    ;212;232;Overig Groot-Amsterdam        ;0;Niet van toepassing ;10;Amsterdam           ;5;50 000 - < 100 000 inwoners             ;2;Sterk stedelijk     ;73504;2103
330;273;273;Putten                     ;PTN;Putten                     ;6;Zutphen         ;31;Noord-West Veluwe             ;20;Amersfoort                         ;13;Veluwe                             ;32;IJsselmeerkust                          ;2;Arnhem          ;8;Amersfoort        ;4;Zwolle           ;16;GGD Noordwest-Veluwe                    ;25;Harderwijk         ;7;Arnhem          ;2;Oost-Nederland ;2507;Westelijke Veluwe                       ;5;Centraal Veehouderijgebied    ;28;Harderwijk            ;NL2;Oost-Nederland ;NL22;Gelderland                ;NL221;Veluwe                             ;10;Harderwijk-Amersfoort           ;6;Noord- en Oost-Gelderland;25;Gelderland                ;8;Noordwest Veluwe                   ;8;Veluwe en Veluwerand                    ;17;Noordwest-Veluwe                        ;9;Veluwe                                  ;10;West-Veluwe/Noordwest-Veluwe            ;202;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;4;20 000 - < 50 000 inwoners              ;4;Weinig stedelijk    ;23164;771
331;177;177;Raalte                     ;RTE;Raalte                     ;7;Zwolle          ;41;IJssel-Vecht                  ;13;Deventer                           ;11;Zuidwest-Overijssel                ;22;Zuidwest-Overijssel                     ;2;Arnhem          ;5;Stedendriehoek    ;6;Stedendriehoek   ;10;GGD Regio IJssel-Vecht                  ;22;Deventer           ;4;Zwolle          ;2;Oost-Nederland ;2304;Salland                                 ;4;Oostelijk Veehouderijgebied   ;20;Deventer              ;NL2;Oost-Nederland ;NL21;Overijssel                ;NL212;Zuidwest-Overijssel                ;7;Apeldoorn en midden-IJsselgebied;4;IJsselland               ;23;Overijssel                ;6;Ijssel Vecht                       ;11;Twente, Salland en Vechtstreek          ;10;IJssel-Vecht                            ;8;IJsselvallei                            ;9;IJsselvallei                            ;  -;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;4;20 000 - < 50 000 inwoners              ;4;Weinig stedelijk    ;36597;569
332;835;835;Ravenstein                 ;RVN;Ravenstein                 ;1;'s-Hertogenbosch;72;Noord-Oost Noord-Brabant (0.2);41;'s-Hertogenbosch                   ;35;Noordoost-Noord-Brabant            ;111;Maaskant                                ;1;'s-Hertogenbosch;22;'s-Hertogenbosch  ;24;'s-Hertogenbosch ;54;GGD Hart van Brabant                    ;1;'s-Hertogenbosch   ;18;'s-Hertogenbosch;4;Zuid-Nederland ;3009;Maaskant en Land van Cuijk              ;13;Zuidelijk veehouderijgebied   ;72;Oss                   ;NL4;Zuid-Nederland ;NL41;Noord-Brabant             ;NL413;Noordoost-Noord-Brabant            ;12;Noord-Noord-Brabant             ;21;Brabant-Noord            ;30;Noord-Brabant             ;27;Noordoost Brabant                  ;14;O.-Brabant, N.- en M.-Limburg, Nijmegen ;36;Noordoost-Brabant                       ;27;'s-Hertogenbosch + Noordoost Brabant    ;40;Noordoost-Brabant                       ;413;352;Overig Noordoost-Noord-Brabant;0;Niet van toepassing ;0;Niet van toepassing ;2;5 000 - < 10 000 inwoners               ;5;Niet stedelijk      ;8471;271
333;595;595;Reeuwijk                   ;RWK;Reeuwijk                   ;9;'s-Gravenhage   ;16;Midden-Holland                ;33;Gouda                              ;28;Oost-Zuid-Holland                  ;74;Gouda en omstreken                      ;3;'s-Gravenhage   ;16;Gouda             ;18;Midden Holland   ;45;GGD Midden-Holland                      ;34;Gouda              ;15;Leiden          ;3;West-Nederland ;2806;Krimpenerwaard en Oostelijk Rijnland    ;9;Hollands/Utrechts weidegebied ;51;Gouda                 ;NL3;West-Nederland ;NL33;Zuid-Holland              ;NL334;Oost-Zuid-Holland                  ;16;Noord-Zuid-Holland              ;16;Hollands Midden          ;28;Zuid-Holland              ;21;Rijnstreek                         ;6;Hollands-Utrechtse meren                ;27;Zuid-Holland-Oost                       ;21;Rijnstreek/Midden-Holland/Alblasserwaard;29;Rijnstreek/Midden-Holland/Alblasserwaard;  -;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;3;10 000 - < 20 000 inwoners              ;4;Weinig stedelijk    ;12884;538
334;Reiderland;1661;Reiderland                 ;RDD;Reiderland                 ;18;Groningen       ;34;Groningen                     ;2;Winschoten-Veendam                 ;1;Oost-Groningen                     ;3;Groninger Oldambt                       ;5;Leeuwarden      ;1;Groningen-Drenthe ;1;Groningen        ;1;GGD Groningen                           ;59;Winschoten         ;1;Groningen       ;1;Noord-Nederland;2003;Oostelijke bouwstreek in Groningen      ;2;Veenkoloniën en Oldambt       ;5;Winschoten            ;NL1;Noord-Nederland;NL11;Groningen                 ;NL111;Oost-Groningen                     ;2;Oost-Groningen                  ;1;Groningen                ;20;Groningen                 ;2;Oost Groningen                     ;17;Overig Nederland                        ;1;Oost-Groningen                          ;1;Ommelanden                              ;1;Ommelanden                              ;021;-  ;-                             ;0;Niet van toepassing ;0;Niet van toepassing ;2;5 000 - < 10 000 inwoners               ;5;Niet stedelijk      ;7008;189
