ID;CoalAndCoalProducts;Periods;TotalEnergySupply_1;Production_2;RecoveredProducts_3;ImportsTotal_4;OfWhichFromOutsideEU_5;Exports_6;StocksBeginningOfPeriod_7;StocksEndOfPeriod_8;StockChange_9;StatisticalDifferences_10;TotalConsumption_11;TotalEnergyCompanies_12;CokeOvenPlants_13;IndustryTotal_14;OfWhichIronAndSteel_15;TotalOtherConsumers_16
1245;Coke-oven cokes;2004 November;;182.0;;51.0;;53.0;;;;;;;;;176.0;
1246;Coke-oven cokes;2004 December;;190.0;;19.0;;10.0;;583.0;;;;;;;185.0;
1247;Coke-oven cokes;2004 4th quarter;;559.0;;91.0;;63.0;;583.0;;;;;;;534.0;
1248;Coke-oven cokes;2005 January;;197.0;;42.0;;17.0;583.0;;;;;;;;192.0;
1249;Coke-oven cokes;2005 February;;175.0;;45.0;;8.0;;;;;;;;;171.0;
1250;Coke-oven cokes;2005 March;;195.0;;37.0;;36.0;;;;;;;;;190.0;
1251;Coke-oven cokes;2005 1st quarter;;567.0;;124.0;;61.0;583.0;;;;;;;;553.0;
1252;Coke-oven cokes;2005 April;;180.0;;17.0;;22.0;;;;;;;;;169.0;
1253;Coke-oven cokes;2005 May;;188.0;;14.0;;3.0;;;;;;;;;148.0;
1254;Coke-oven cokes;2005 June;;181.0;;31.0;;96.0;;;;;;;;;151.0;
1255;Coke-oven cokes;2005 2nd quarter;;549.0;;62.0;;120.0;;;;;;;;;467.0;
1256;Coke-oven cokes;2005 July;;190.0;;83.0;;39.0;;;;;;;;;153.0;
1257;Coke-oven cokes;2005 August;;191.0;;18.0;;9.0;;;;;;;;;166.0;
1258;Coke-oven cokes;2005 September;;186.0;;24.0;;39.0;;;;;;;;;136.0;
1259;Coke-oven cokes;2005 3rd quarter;;567.0;;124.0;;88.0;;;;;;;;;454.0;
1260;Coke-oven cokes;2005 October;;195.0;;5.0;;47.0;;;;;;;;;172.0;
1261;Coke-oven cokes;2005 November;;184.0;;14.0;;0.0;;;;;;;;;159.0;
1262;Coke-oven cokes;2005 December;;188.0;;13.0;;41.0;;734.0;;;;;;;166.0;
1263;Coke-oven cokes;2005 4th quarter;;567.0;;31.0;;88.0;;734.0;;;;;;;497.0;
1264;Coke-oven cokes;2006 January;;191.0;;21.0;;63.0;734.0;;;;;;;;175.0;
1265;Coke-oven cokes;2006 February;;176.0;;21.0;;56.0;;;;;;;;;165.0;
1266;Coke-oven cokes;2006 March;;195.0;;71.0;;48.0;;;;;;;;;180.0;
1267;Coke-oven cokes;2006 1st quarter;;562.0;;112.0;;168.0;734.0;;;;;;;;520.0;
1268;Coke-oven cokes;2006 April;;193.0;;16.0;;38.0;;;;;;;;;170.0;
1269;Coke-oven cokes;2006 May;;199.0;;39.0;;16.0;;;;;;;;;172.0;
1270;Coke-oven cokes;2006 June;;189.0;;39.0;;47.0;;;;;;;;;174.0;
1271;Coke-oven cokes;2006 2nd quarter;;581.0;;94.0;;101.0;;;;;;;;;516.0;
1272;Coke-oven cokes;2006 July;;182.0;;25.0;;43.0;;;;;;;;;170.0;
1273;Coke-oven cokes;2006 August;;184.0;;28.0;;50.0;;;;;;;;;177.0;
1274;Coke-oven cokes;2006 September;;178.0;;59.0;;108.0;;;;;;;;;78.0;
1275;Coke-oven cokes;2006 3rd quarter;;544.0;;112.0;;201.0;;;;;;;;;424.0;
1276;Coke-oven cokes;2006 October;;163.0;;50.0;;91.0;;;;;;;;;85.0;
1277;Coke-oven cokes;2006 November;;159.0;;24.0;;94.0;;;;;;;;;84.0;
1278;Coke-oven cokes;2006 December;;165.0;;38.0;;83.0;;697.0;;;;;;;162.0;
1279;Coke-oven cokes;2006 4th quarter;;487.0;;112.0;;268.0;;697.0;;;;;;;330.0;
1280;Coke-oven cokes;2007 January;;182.0;;62.0;;29.0;697.0;;;;;;;;165.0;
1281;Coke-oven cokes;2007 February;;167.0;;93.0;;103.0;;;;;;;;;156.0;
1282;Coke-oven cokes;2007 March;;181.0;;25.0;;47.0;;;;;;;;;175.0;
1283;Coke-oven cokes;2007 1st quarter;;530.0;;181.0;;179.0;697.0;;;;;;;;496.0;
1284;Coke-oven cokes;2007 April;;174.0;;19.0;;47.0;;;;;;;;;168.0;
1285;Coke-oven cokes;2007 May;;178.0;;76.0;;56.0;;;;;;;;;166.0;
1286;Coke-oven cokes;2007 June;;178.0;;26.0;;17.0;;;;;;;;;168.0;
1287;Coke-oven cokes;2007 2nd quarter;;530.0;;121.0;;120.0;;;;;;;;;502.0;
1288;Coke-oven cokes;2007 July;;186.0;;76.0;;35.0;;;;;;;;;177.0;
1289;Coke-oven cokes;2007 August;;184.0;;25.0;;64.0;;;;;;;;;170.0;
1290;Coke-oven cokes;2007 September;;177.0;;20.0;;21.0;;;;;;;;;160.0;
1291;Coke-oven cokes;2007 3rd quarter;;547.0;;121.0;;120.0;;;;;;;;;507.0;
1292;Coke-oven cokes;2007 October;;190.0;;23.0;;78.0;;;;;;;;;173.0;
1293;Coke-oven cokes;2007 November;;182.0;;39.0;;9.0;;;;;;;;;162.0;
1294;Coke-oven cokes;2007 December;;193.0;;29.0;;63.0;;664.0;;;;;;;181.0;
1295;Coke-oven cokes;2007 4th quarter;;565.0;;91.0;;150.0;;664.0;;;;;;;516.0;
1296;Coke-oven cokes;2008 January;;186.0;;15.0;;7.0;664.0;;;;;;;;180.0;
1297;Coke-oven cokes;2008 February;;175.0;;15.0;;12.0;;;;;;;;;157.0;
1298;Coke-oven cokes;2008 March;;186.0;;20.0;;36.0;;;;;;;;;173.0;
1299;Coke-oven cokes;2008 1st quarter;;547.0;;50.0;;55.0;664.0;;;;;;;;510.0;
1300;Coke-oven cokes;2008 April;;181.0;;28.0;;37.0;;;;;;;;;159.0;
1301;Coke-oven cokes;2008 May;;187.0;;41.0;;37.0;;;;;;;;;172.0;
1302;Coke-oven cokes;2008 June;;192.0;;30.0;;46.0;;;;;;;;;170.0;
1303;Coke-oven cokes;2008 2nd quarter;;560.0;;99.0;;119.0;;;;;;;;;501.0;
1304;Coke-oven cokes;2008 July;;187.0;;19.0;;69.0;;;;;;;;;171.0;
1305;Coke-oven cokes;2008 August;;187.0;;14.0;;2.0;;;;;;;;;215.0;
1306;Coke-oven cokes;2008 September;;186.0;;17.0;;14.0;;;;;;;;;163.0;
1307;Coke-oven cokes;2008 3rd quarter;;560.0;;50.0;;85.0;;;;;;;;;549.0;
1308;Coke-oven cokes;2008 October;;173.0;;21.0;;27.0;;;;;;;;;172.0;
1309;Coke-oven cokes;2008 November;;133.0;;34.0;;15.0;;;;;;;;;177.0;
1310;Coke-oven cokes;2008 December;;126.0;;18.0;;13.0;;577.0;;;;;;;102.0;
1311;Coke-oven cokes;2008 4th quarter;;432.0;;74.0;;55.0;;577.0;;;;;;;451.0;
1312;Coke-oven cokes;2009 January;;125.0;;7.0;;0.0;577.0;;;;;;;;141.0;
1313;Coke-oven cokes;2009 February;;112.0;;3.0;;0.0;;;;;;;;;99.0;
1314;Coke-oven cokes;2009 March;;123.0;;0.0;;0.0;;;;;;;;;105.0;
1315;Coke-oven cokes;2009 1st quarter;;360.0;;10.0;;0.0;577.0;;;;;;;;345.0;
1316;Coke-oven cokes;2009 April;;124.0;;8.0;;0.0;;;;;;;;;105.0;
1317;Coke-oven cokes;2009 May;;126.0;;2.0;;0.0;;;;;;;;;102.0;
1318;Coke-oven cokes;2009 June;;128.0;;0.0;;0.0;;;;;;;;;107.0;
1319;Coke-oven cokes;2009 2nd quarter;;378.0;;10.0;;0.0;;;;;;;;;314.0;
1320;Coke-oven cokes;2009 July;;154.0;;2.0;;0.0;;;;;;;;;167.0;
1321;Coke-oven cokes;2009 August;;160.0;;3.0;;54.0;;;;;;;;;173.0;
1322;Coke-oven cokes;2009 September;;153.0;;24.0;;13.0;;;;;;;;;176.0;
1323;Coke-oven cokes;2009 3rd quarter;;467.0;;29.0;;67.0;;;;;;;;;515.0;
1324;Coke-oven cokes;2009 October;;159.0;;4.0;;55.0;;;;;;;;;162.0;
1325;Coke-oven cokes;2009 November;;155.0;;13.0;;11.0;;;;;;;;;178.0;
1326;Coke-oven cokes;2009 December;;171.0;;12.0;;1.0;;452.0;;;;;;;166.0;
1327;Coke-oven cokes;2009 4th quarter;;485.0;;29.0;;67.0;;452.0;;;;;;;506.0;
1328;Coke-oven cokes;2010 January;;162.0;;10.0;;0.0;452.0;;;;;;;;191.0;
1329;Coke-oven cokes;2010 February;;146.0;;10.0;;0.0;;;;;;;;;161.0;
1330;Coke-oven cokes;2010 March;;166.0;;34.0;;0.0;;;;;;;;;156.0;
1331;Coke-oven cokes;2010 1st quarter;;474.0;;54.0;;0.0;452.0;;;;;;;;508.0;
1332;Coke-oven cokes;2010 April;;165.0;;31.0;;64.0;;;;;;;;;148.0;
1333;Coke-oven cokes;2010 May;;178.0;;18.0;;2.0;;;;;;;;;178.0;
1334;Coke-oven cokes;2010 June;;171.0;;5.0;;7.0;;;;;;;;;168.0;
1335;Coke-oven cokes;2010 2nd quarter;;514.0;;54.0;;74.0;;;;;;;;;494.0;
1336;Coke-oven cokes;2010 July;;179.0;;32.0;;4.0;;;;;;;;;182.0;
1337;Coke-oven cokes;2010 August;;174.0;;35.0;;3.0;;;;;;;;;191.0;
1338;Coke-oven cokes;2010 September;;175.0;;13.0;;30.0;;;;;;;;;190.0;
1339;Coke-oven cokes;2010 3rd quarter;;528.0;;81.0;;37.0;;;;;;;;;563.0;
1340;Coke-oven cokes;2010 October;;172.0;;35.0;;8.0;;;;;;;;;171.0;
1341;Coke-oven cokes;2010 November;;170.0;;10.0;;25.0;;;;;;;;;157.0;
1342;Coke-oven cokes;2010 December;;172.0;;8.0;;5.0;;432.0;;;;;;;180.0;
1343;Coke-oven cokes;2010 4th quarter;;514.0;;54.0;;37.0;;432.0;;;;;;;507.0;
1344;Coke-oven cokes;2011 January;;175.0;;20.0;;0.0;432.0;;;;;;;;189.0;
1345;Coke-oven cokes;2011 February;;158.0;;6.0;;15.0;;;;;;;;;174.0;
1346;Coke-oven cokes;2011 March;;175.0;;19.0;;6.0;;;;;;;;;172.0;
1347;Coke-oven cokes;2011 1st quarter;;508.0;;45.0;;21.0;432.0;;;;;;;;535.0;
1348;Coke-oven cokes;2011 April;;168.0;;19.0;;0.0;;;;;;;;;181.0;
1349;Coke-oven cokes;2011 May;;175.0;;15.0;;0.0;;;;;;;;;173.0;
1350;Coke-oven cokes;2011 June;;165.0;;10.0;;0.0;;;;;;;;;159.0;
1351;Coke-oven cokes;2011 2nd quarter;;508.0;;45.0;;0.0;;;;;;;;;513.0;
1352;Coke-oven cokes;2011 July;;168.0;;7.0;;4.0;;;;;;;;;184.0;
1353;Coke-oven cokes;2011 August;;173.0;;10.0;;7.0;;;;;;;;;151.0;
1354;Coke-oven cokes;2011 September;;167.0;;29.0;;10.0;;;;;;;;;164.0;
1355;Coke-oven cokes;2011 3rd quarter;;508.0;;45.0;;21.0;;;;;;;;;498.0;
1356;Coke-oven cokes;2011 October;;173.0;;8.0;;0.0;;;;;;;;;180.0;
1357;Coke-oven cokes;2011 November;;161.0;;5.0;;0.0;;;;;;;;;174.0;
1358;Coke-oven cokes;2011 December;;157.0;;10.0;;0.0;;402.0;;;;;;;183.0;
1359;Coke-oven cokes;2011 4th quarter;;491.0;;23.0;;0.0;;402.0;;;;;;;536.0;
1360;Coke-oven cokes;2012 January;;156.0;;8.0;;0.0;402.0;;;;;;;;188.0;
1361;Coke-oven cokes;2012 February;;148.0;;7.0;;0.0;;;;;;;;;157.0;
1362;Coke-oven cokes;2012 March;;158.0;;12.0;;0.0;;;;;;;;;178.0;
1363;Coke-oven cokes;2012 1st quarter;;462.0;;26.0;;0.0;402.0;;;;;;;;523.0;
1364;Coke-oven cokes;2012 April;;151.0;;17.0;;0.0;;;;;;;;;176.0;
1365;Coke-oven cokes;2012 May;;157.0;;20.0;;0.0;;;;;;;;;161.0;
1366;Coke-oven cokes;2012 June;;154.0;;15.0;;0.0;;;;;;;;;161.0;
1367;Coke-oven cokes;2012 2nd quarter;;462.0;;52.0;;0.0;;;;;;;;;499.0;
1368;Coke-oven cokes;2012 July;;160.0;;74.0;;0.0;;;;;;;;;172.0;
1369;Coke-oven cokes;2012 August;;155.0;;28.0;;43.0;;;;;;;;;172.0;
1370;Coke-oven cokes;2012 September;;164.0;;2.0;;49.0;;;;;;;;;160.0;
1371;Coke-oven cokes;2012 3rd quarter;;479.0;;104.0;;92.0;;;;;;;;;505.0;
1372;Coke-oven cokes;2012 October;;160.0;;6.0;;0.0;;;;;;;;;157.0;
1373;Coke-oven cokes;2012 November;;156.0;;40.0;;0.0;;;;;;;;;171.0;
1374;Coke-oven cokes;2012 December;;163.0;;6.0;;0.0;;321.0;;;;;;;184.0;
1375;Coke-oven cokes;2012 4th quarter;;479.0;;52.0;;0.0;;321.0;;;;;;;512.0;
1376;Coke-oven cokes;2013 January;;158.0;;21.0;;13.0;321.0;;;;;;;;178.0;
1377;Coke-oven cokes;2013 February;;143.0;;26.0;;24.0;;;;;;;;;141.0;
1378;Coke-oven cokes;2013 March;;159.0;;12.0;;16.0;;;;;;;;;129.0;
1379;Coke-oven cokes;2013 1st quarter;;460.0;;51.0;;53.0;321.0;;;;;;;;449.0;
1380;Coke-oven cokes;2013 April;;161.0;;1.0;;82.0;;;;;;;;;159.0;
1381;Coke-oven cokes;2013 May;;171.0;;24.0;;18.0;;;;;;;;;174.0;
1382;Coke-oven cokes;2013 June;;165.0;;1.0;;6.0;;;;;;;;;183.0;
1383;Coke-oven cokes;2013 2nd quarter;;495.0;;26.0;;106.0;;;;;;;;;516.0;
1384;Coke-oven cokes;2013 July;;173.0;;1.0;;1.0;;;;;;;;;188.0;
1385;Coke-oven cokes;2013 August;;174.0;;1.0;;23.0;;;;;;;;;163.0;
1386;Coke-oven cokes;2013 September;;170.0;;24.0;;29.0;;;;;;;;;160.0;
1387;Coke-oven cokes;2013 3rd quarter;;515.0;;26.0;;53.0;;;;;;;;;511.0;
1388;Coke-oven cokes;2013 October;;174.0;;21.0;;48.0;;;;;;;;;168.0;
1389;Coke-oven cokes;2013 November;;167.0;;16.0;;12.0;;;;;;;;;161.0;
1390;Coke-oven cokes;2013 December;;174.0;;13.0;;46.0;;116.0;;;;;;;178.0;
1391;Coke-oven cokes;2013 4th quarter;;515.0;;51.0;;106.0;;116.0;;;;;;;507.0;
1392;Coke-oven cokes;2014 January;;47.0;;23.0;;39.0;116.0;;;;;;;;169.0;
1393;Coke-oven cokes;2014 February;;210.0;;58.0;;79.0;;;;;;;;;151.0;
1394;Coke-oven cokes;2014 March;;241.0;;19.0;;22.0;;;;;;;;;175.0;
1395;Coke-oven cokes;2014 1st quarter;;498.0;;100.0;;140.0;116.0;;;;;;;;494.0;
1396;Coke-oven cokes;2014 April;;165.0;;34.0;;32.0;;;;;;;;;155.0;
1397;Coke-oven cokes;2014 May;;168.0;;87.0;;53.0;;;;;;;;;160.0;
1398;Coke-oven cokes;2014 June;;165.0;;12.0;;55.0;;;;;;;;;152.0;
1399;Coke-oven cokes;2014 2nd quarter;;498.0;;134.0;;140.0;;;;;;;;;468.0;
1400;Coke-oven cokes;2014 July;;169.0;;12.0;;99.0;;;;;;;;;168.0;
1401;Coke-oven cokes;2014 August;;167.0;;102.0;;21.0;;;;;;;;;173.0;
1402;Coke-oven cokes;2014 September;;162.0;;20.0;;21.0;;;;;;;;;149.0;
1403;Coke-oven cokes;2014 3rd quarter;;498.0;;134.0;;140.0;;;;;;;;;490.0;
1404;Coke-oven cokes;2014 October;;174.0;;20.0;;65.0;;;;;;;;;172.0;
1405;Coke-oven cokes;2014 November;;168.0;;35.0;;21.0;;;;;;;;;166.0;
1406;Coke-oven cokes;2014 December;;174.0;;44.0;;29.0;;56.0;;;;;;;173.0;
1407;Coke-oven cokes;2014 4th quarter;;516.0;;100.0;;115.0;;56.0;;;;;;;511.0;
1408;Coke-oven cokes;2015 January;166.0;168.0;;9.0;8.0;0.0;56.0;67.0;-10.0;0.0;166.0;;;166.0;164.0;
1409;Coke-oven cokes;2015 February;147.0;154.0;;4.0;3.0;9.0;67.0;69.0;-2.0;0.0;147.0;;;147.0;144.0;
1410;Coke-oven cokes;2015 March;166.0;168.0;;4.0;0.0;0.0;69.0;76.0;-7.0;0.0;166.0;;;166.0;163.0;
1411;Coke-oven cokes;2015 1st quarter;479.0;490.0;;17.0;11.0;9.0;56.0;76.0;-19.0;0.0;479.0;;;479.0;471.0;
1412;Coke-oven cokes;2015 April;171.0;166.0;;8.0;0.0;0.0;76.0;78.0;-3.0;0.0;171.0;;;171.0;168.0;
1413;Coke-oven cokes;2015 May;173.0;174.0;;8.0;3.0;14.0;78.0;74.0;5.0;0.0;173.0;;;173.0;170.0;
1414;Coke-oven cokes;2015 June;165.0;170.0;;4.0;3.0;22.0;74.0;60.0;13.0;0.0;165.0;;;165.0;162.0;
1415;Coke-oven cokes;2015 2nd quarter;509.0;509.0;;20.0;6.0;36.0;76.0;60.0;15.0;0.0;509.0;;;509.0;500.0;
1416;Coke-oven cokes;2015 July;174.0;177.0;;12.0;8.0;7.0;60.0;69.0;-9.0;0.0;174.0;;;174.0;171.0;
1417;Coke-oven cokes;2015 August;166.0;176.0;;4.0;1.0;28.0;69.0;56.0;14.0;0.0;166.0;;;166.0;163.0;
1418;Coke-oven cokes;2015 September;161.0;169.0;;3.0;3.0;8.0;56.0;59.0;-4.0;0.0;161.0;;;161.0;158.0;
1419;Coke-oven cokes;2015 3rd quarter;501.0;523.0;;19.0;12.0;43.0;60.0;59.0;1.0;0.0;501.0;;;501.0;492.0;
1420;Coke-oven cokes;2015 October;166.0;172.0;;4.0;1.0;0.0;59.0;69.0;-10.0;0.0;166.0;;;166.0;162.0;
1421;Coke-oven cokes;2015 November;151.0;164.0;;4.0;3.0;24.0;69.0;62.0;7.0;0.0;151.0;;;151.0;147.0;
1422;Coke-oven cokes;2015 December;156.0;176.0;;4.0;0.0;16.0;62.0;69.0;-8.0;0.0;156.0;;;156.0;152.0;
1423;Coke-oven cokes;2015 4th quarter;474.0;513.0;;12.0;3.0;41.0;59.0;69.0;-10.0;0.0;474.0;;;474.0;462.0;
1424;Coke-oven cokes;2016 January;174.0;177.0;;4.0;4.0;12.0;69.0;64.0;5.0;0.0;174.0;;;174.0;171.0;
1425;Coke-oven cokes;2016 February;163.0;166.0;;4.0;3.0;8.0;64.0;63.0;1.0;0.0;163.0;;;163.0;160.0;
1426;Coke-oven cokes;2016 March;177.0;176.0;;4.0;4.0;17.0;63.0;49.0;14.0;0.0;177.0;;;177.0;174.0;
1427;Coke-oven cokes;2016 1st quarter;514.0;519.0;;11.0;10.0;37.0;69.0;49.0;20.0;0.0;514.0;;;514.0;506.0;
1428;Coke-oven cokes;2016 April;147.0;164.0;;4.0;3.0;14.0;49.0;56.0;-7.0;0.0;147.0;;;147.0;144.0;
1429;Coke-oven cokes;2016 May;175.0;161.0;;8.0;4.0;13.0;56.0;38.0;18.0;0.0;175.0;;;175.0;172.0;
1430;Coke-oven cokes;2016 June;157.0;155.0;;8.0;5.0;0.0;38.0;44.0;-5.0;0.0;157.0;;;157.0;154.0;
1431;Coke-oven cokes;2016 2nd quarter;478.0;479.0;;20.0;12.0;26.0;49.0;44.0;5.0;0.0;478.0;;;478.0;470.0;
1432;Coke-oven cokes;2016 July;155.0;168.0;;9.0;5.0;0.0;44.0;66.0;-22.0;0.0;155.0;;;155.0;152.0;
1433;Coke-oven cokes;2016 August;195.0;174.0;;4.0;4.0;0.0;66.0;49.0;17.0;0.0;195.0;;;195.0;192.0;
1434;Coke-oven cokes;2016 September;156.0;169.0;;9.0;0.0;0.0;49.0;71.0;-22.0;0.0;156.0;;;156.0;153.0;
1435;Coke-oven cokes;2016 3rd quarter;505.0;512.0;;21.0;8.0;0.0;44.0;71.0;-28.0;0.0;505.0;;;505.0;496.0;
1436;Coke-oven cokes;2016 October;172.0;177.0;;10.0;9.0;0.0;71.0;86.0;-14.0;0.0;172.0;;;172.0;168.0;
1437;Coke-oven cokes;2016 November;155.0;169.0;;5.0;4.0;5.0;86.0;99.0;-14.0;0.0;155.0;;;155.0;151.0;
1438;Coke-oven cokes;2016 December;153.0;177.0;;5.0;4.0;10.0;99.0;118.0;-19.0;0.0;153.0;;;153.0;149.0;
1439;Coke-oven cokes;2016 4th quarter;481.0;523.0;;19.0;17.0;15.0;71.0;118.0;-47.0;0.0;481.0;;;481.0;468.0;
1440;Coke-oven cokes;2017 January;160.0;175.0;;8.0;7.0;6.0;118.0;135.0;-16.0;0.0;160.0;;;160.0;157.0;
1441;Coke-oven cokes;2017 February;149.0;154.0;;3.0;3.0;19.0;135.0;124.0;10.0;0.0;149.0;;;149.0;146.0;
1442;Coke-oven cokes;2017 March;162.0;168.0;;8.0;7.0;30.0;124.0;109.0;16.0;0.0;162.0;;;162.0;158.0;
1443;Coke-oven cokes;2017 1st quarter;471.0;497.0;;20.0;17.0;55.0;118.0;109.0;10.0;0.0;471.0;;;471.0;461.0;
1444;Coke-oven cokes;2017 April;150.0;163.0;;7.0;0.0;21.0;109.0;108.0;1.0;0.0;150.0;;;150.0;147.0;
1445;Coke-oven cokes;2017 May;173.0;165.0;;8.0;8.0;34.0;108.0;75.0;33.0;0.0;173.0;;;173.0;169.0;
1446;Coke-oven cokes;2017 June;168.0;159.0;;14.0;13.0;22.0;75.0;58.0;17.0;0.0;168.0;;;168.0;164.0;
1447;Coke-oven cokes;2017 2nd quarter;491.0;488.0;;29.0;21.0;77.0;109.0;58.0;51.0;0.0;491.0;;;491.0;480.0;
1448;Coke-oven cokes;2017 July;169.0;163.0;;4.0;4.0;2.0;58.0;54.0;4.0;0.0;169.0;;;169.0;165.0;
1449;Coke-oven cokes;2017 August;183.0;166.0;;12.0;6.0;18.0;54.0;31.0;23.0;0.0;183.0;;;183.0;179.0;
1450;Coke-oven cokes;2017 September;149.0;161.0;;7.0;6.0;6.0;31.0;45.0;-14.0;0.0;149.0;;;149.0;145.0;
1451;Coke-oven cokes;2017 3rd quarter;501.0;491.0;;23.0;16.0;25.0;58.0;45.0;13.0;0.0;501.0;;;501.0;490.0;
1452;Coke-oven cokes;2017 October;179.0;165.0;;16.0;6.0;6.0;45.0;41.0;4.0;0.0;179.0;;;179.0;174.0;
1453;Coke-oven cokes;2017 November;172.0;162.0;;6.0;5.0;5.0;41.0;32.0;9.0;0.0;172.0;;;172.0;167.0;
1454;Coke-oven cokes;2017 December;170.0;162.0;;20.0;15.0;6.0;32.0;37.0;-6.0;0.0;170.0;;;170.0;166.0;
1455;Coke-oven cokes;2017 4th quarter;521.0;489.0;;42.0;26.0;17.0;45.0;37.0;7.0;0.0;521.0;;;521.0;507.0;
1456;Coke-oven cokes;2018 January;171.0;172.0;;11.0;9.0;0.0;36.0;48.0;-12.0;0.0;171.0;;;171.0;168.0;
1457;Coke-oven cokes;2018 February;157.0;152.0;;9.0;7.0;3.0;48.0;49.0;0.0;0.0;157.0;;;157.0;154.0;
1458;Coke-oven cokes;2018 March;176.0;168.0;;8.0;7.0;7.0;49.0;42.0;7.0;0.0;176.0;;;176.0;173.0;
1459;Coke-oven cokes;2018 1st quarter;505.0;492.0;;28.0;23.0;10.0;36.0;42.0;-5.0;0.0;505.0;;;505.0;495.0;
1460;Coke-oven cokes;2018 April;159.0;163.0;;5.0;0.0;9.0;42.0;41.0;1.0;0.0;159.0;;;159.0;156.0;
1461;Coke-oven cokes;2018 May;171.0;166.0;;9.0;8.0;11.0;41.0;34.0;8.0;0.0;171.0;;;171.0;167.0;
1462;Coke-oven cokes;2018 June;160.0;161.0;;13.0;12.0;5.0;34.0;42.0;-8.0;0.0;160.0;;;160.0;157.0;
1463;Coke-oven cokes;2018 2nd quarter;490.0;489.0;;26.0;20.0;26.0;42.0;42.0;0.0;0.0;490.0;;;490.0;480.0;
1464;Coke-oven cokes;2018 July;173.0;170.0;;8.0;8.0;3.0;42.0;45.0;-3.0;0.0;173.0;;;173.0;169.0;
1465;Coke-oven cokes;2018 August;159.0;175.0;;8.0;4.0;0.0;45.0;69.0;-24.0;0.0;159.0;;;159.0;155.0;
1466;Coke-oven cokes;2018 September;134.0;167.0;;11.0;9.0;5.0;69.0;107.0;-39.0;0.0;134.0;;;134.0;131.0;
1467;Coke-oven cokes;2018 3rd quarter;465.0;512.0;;27.0;21.0;7.0;42.0;107.0;-66.0;0.0;465.0;;;465.0;455.0;
1468;Coke-oven cokes;2018 October;168.0;172.0;;8.0;3.0;0.0;107.0;119.0;-12.0;0.0;168.0;;;168.0;165.0;
1469;Coke-oven cokes;2018 November;177.0;154.0;;9.0;8.0;14.0;120.0;92.0;27.0;0.0;177.0;;;177.0;173.0;
