ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1445;Houten;Totaal particulier huishouden;15.9;35.4
1446;Houten;Loon;10.9;39.2
1447;Houten;Winst;1.2;38.8
1448;Houten;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.4
1449;Houten;Pensioen;2.7;24.4
1450;Huizen;Totaal particulier huishouden;16.9;33.3
1451;Huizen;Loon;9.6;37.5
1452;Huizen;Winst;1.7;35.9
1453;Huizen;Werkloosheid,bijstand,arbeidsongeschikt;1.4;19.2
1454;Huizen;Pensioen;4.0;26.6
1455;Hulst;Totaal particulier huishouden;11.7;30.1
1456;Hulst;Loon;6.2;35.9
1457;Hulst;Winst;1.3;33.4
1458;Hulst;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.0
1459;Hulst;Pensioen;3.5;21.1
1460;Hunsel;Totaal particulier huishouden;2.3;30.0
1461;Hunsel;Loon;1.3;35.1
1462;Hunsel;Winst;0.3;24.2
1463;Hunsel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;24.4
1464;Hunsel;Pensioen;0.5;22.5
1465;IJsselstein;Totaal particulier huishouden;13.1;32.3
1466;IJsselstein;Loon;8.6;36.1
1467;IJsselstein;Winst;1.0;35.9
1468;IJsselstein;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.6
1469;IJsselstein;Pensioen;2.5;23.5
1470;Jacobswoude;Totaal particulier huishouden;4.1;33.5
1471;Jacobswoude;Loon;2.3;37.5
1472;Jacobswoude;Winst;0.6;35.8
1473;Jacobswoude;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.6
1474;Jacobswoude;Pensioen;1.0;24.6
1475;Kampen;Totaal particulier huishouden;18.7;27.2
1476;Kampen;Loon;10.7;31.0
1477;Kampen;Winst;1.8;30.0
1478;Kampen;Werkloosheid,bijstand,arbeidsongeschikt;1.4;17.4
1479;Kampen;Pensioen;4.5;21.1
1480;Kapelle;Totaal particulier huishouden;4.4;31.7
1481;Kapelle;Loon;2.5;36.1
1482;Kapelle;Winst;0.5;37.1
1483;Kapelle;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.8
1484;Kapelle;Pensioen;1.2;22.5
1485;Katwijk;Totaal particulier huishouden;15.8;30.7
1486;Katwijk;Loon;9.9;34.7
1487;Katwijk;Winst;1.0;34.6
1488;Katwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.9
1489;Katwijk;Pensioen;3.9;22.2
1490;Kerkrade;Totaal particulier huishouden;22.2;25.8
1491;Kerkrade;Loon;11.0;31.1
1492;Kerkrade;Winst;1.1;28.0
1493;Kerkrade;Werkloosheid,bijstand,arbeidsongeschikt;3.2;16.6
1494;Kerkrade;Pensioen;6.6;21.1
1495;Kessel;Totaal particulier huishouden;1.7;30.2
1496;Kessel;Loon;0.9;34.8
1497;Kessel;Winst;0.2;30.3
1498;Kessel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.2
1499;Kessel;Pensioen;0.4;21.4
1500;Kollumerland en Nieuwkruisland;Totaal particulier huishouden;5.1;25.5
1501;Kollumerland en Nieuwkruisland;Loon;2.6;29.3
1502;Kollumerland en Nieuwkruisland;Winst;0.7;28.0
1503;Kollumerland en Nieuwkruisland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;15.0
1504;Kollumerland en Nieuwkruisland;Pensioen;1.3;20.6
1505;Korendijk;Totaal particulier huishouden;4.1;32.0
1506;Korendijk;Loon;2.4;37.4
1507;Korendijk;Winst;0.5;30.6
1508;Korendijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.4
1509;Korendijk;Pensioen;1.1;23.3
1510;Krimpen aan den IJssel;Totaal particulier huishouden;11.2;32.5
1511;Krimpen aan den IJssel;Loon;6.3;36.5
1512;Krimpen aan den IJssel;Winst;1.0;37.7
1513;Krimpen aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.2
1514;Krimpen aan den IJssel;Pensioen;3.2;25.7
1515;Laarbeek;Totaal particulier huishouden;8.2;31.2
1516;Laarbeek;Loon;4.6;35.9
1517;Laarbeek;Winst;1.0;35.0
1518;Laarbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.6
1519;Laarbeek;Pensioen;1.9;22.5
1520;Landerd;Totaal particulier huishouden;5.3;32.0
1521;Landerd;Loon;3.0;36.3
1522;Landerd;Winst;0.7;34.9
1523;Landerd;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.2
1524;Landerd;Pensioen;1.2;23.1
1525;Landgraaf;Totaal particulier huishouden;16.8;27.2
1526;Landgraaf;Loon;8.9;32.0
1527;Landgraaf;Winst;1.0;30.2
1528;Landgraaf;Werkloosheid,bijstand,arbeidsongeschikt;2.1;16.5
1529;Landgraaf;Pensioen;4.6;22.2
1530;Landsmeer;Totaal particulier huishouden;4.1;35.1
1531;Landsmeer;Loon;2.2;42.2
1532;Landsmeer;Winst;0.6;34.8
1533;Landsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.6
1534;Landsmeer;Pensioen;1.2;25.1
1535;Langedijk;Totaal particulier huishouden;9.8;32.6
1536;Langedijk;Loon;5.7;36.4
1537;Langedijk;Winst;1.2;35.1
1538;Langedijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.2
1539;Langedijk;Pensioen;2.2;23.9
1540;Laren (NH.);Totaal particulier huishouden;5.0;39.1
1541;Laren (NH.);Loon;2.2;45.6
1542;Laren (NH.);Winst;0.6;37.1
1543;Laren (NH.);Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.5
1544;Laren (NH.);Pensioen;1.6;33.7
1545;Leek;Totaal particulier huishouden;7.6;28.0
1546;Leek;Loon;4.2;32.0
1547;Leek;Winst;0.7;30.2
1548;Leek;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.9
1549;Leek;Pensioen;2.1;21.9
1550;Leerdam;Totaal particulier huishouden;8.0;29.4
1551;Leerdam;Loon;4.5;33.8
1552;Leerdam;Winst;0.7;32.2
1553;Leerdam;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.6
1554;Leerdam;Pensioen;2.1;22.2
1555;Leersum;Totaal particulier huishouden;3.1;31.3
1556;Leersum;Loon;1.6;35.1
1557;Leersum;Winst;0.4;28.9
1558;Leersum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.1
1559;Leersum;Pensioen;1.0;28.6
1560;Leeuwarden;Totaal particulier huishouden;40.5;24.6
1561;Leeuwarden;Loon;21.3;28.1
1562;Leeuwarden;Winst;2.7;26.6
1563;Leeuwarden;Werkloosheid,bijstand,arbeidsongeschikt;5.7;14.7
1564;Leeuwarden;Pensioen;10.2;22.5
1565;Leeuwarderadeel;Totaal particulier huishouden;4.0;29.4
1566;Leeuwarderadeel;Loon;2.4;32.4
1567;Leeuwarderadeel;Winst;0.4;31.8
1568;Leeuwarderadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.7
1569;Leeuwarderadeel;Pensioen;1.0;23.7
1570;Leiden;Totaal particulier huishouden;50.0;28.7
1571;Leiden;Loon;30.7;32.3
1572;Leiden;Winst;3.6;33.5
1573;Leiden;Werkloosheid,bijstand,arbeidsongeschikt;5.0;15.6
1574;Leiden;Pensioen;10.0;23.1
1575;Leiderdorp;Totaal particulier huishouden;10.8;33.4
1576;Leiderdorp;Loon;6.3;37.5
1577;Leiderdorp;Winst;0.8;36.9
1578;Leiderdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.6;16.8
1579;Leiderdorp;Pensioen;2.9;27.2
1580;Leidschendam-Voorburg;Totaal particulier huishouden;33.7;31.5
1581;Leidschendam-Voorburg;Loon;17.8;36.2
1582;Leidschendam-Voorburg;Winst;2.3;33.5
1583;Leidschendam-Voorburg;Werkloosheid,bijstand,arbeidsongeschikt;2.6;16.7
1584;Leidschendam-Voorburg;Pensioen;10.5;26.9
1585;Lelystad;Totaal particulier huishouden;29.1;27.4
1586;Lelystad;Loon;17.7;30.9
1587;Lelystad;Winst;2.2;27.9
1588;Lelystad;Werkloosheid,bijstand,arbeidsongeschikt;3.6;16.9
1589;Lelystad;Pensioen;5.3;23.1
1590;Lemsterland;Totaal particulier huishouden;5.4;27.4
1591;Lemsterland;Loon;2.6;31.0
1592;Lemsterland;Winst;0.8;29.2
1593;Lemsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.1
1594;Lemsterland;Pensioen;1.3;22.1
1595;Leusden;Totaal particulier huishouden;11.5;34.4
1596;Leusden;Loon;6.7;38.3
1597;Leusden;Winst;1.2;36.8
1598;Leusden;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.1
1599;Leusden;Pensioen;2.9;27.7
1600;Liemeer;Totaal particulier huishouden;2.3;33.0
1601;Liemeer;Loon;1.4;35.9
1602;Liemeer;Winst;0.4;33.7
1603;Liemeer;Werkloosheid,bijstand,arbeidsongeschikt;;
1604;Liemeer;Pensioen;0.4;21.8
1605;Liesveld;Totaal particulier huishouden;3.5;32.0
1606;Liesveld;Loon;2.1;35.3
1607;Liesveld;Winst;0.5;36.9
1608;Liesveld;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.2
1609;Liesveld;Pensioen;0.8;22.5
1610;Lingewaal;Totaal particulier huishouden;4.0;31.7
1611;Lingewaal;Loon;2.3;34.8
1612;Lingewaal;Winst;0.5;35.8
1613;Lingewaal;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.7
1614;Lingewaal;Pensioen;1.0;22.7
1615;Lingewaard;Totaal particulier huishouden;16.6;30.7
1616;Lingewaard;Loon;10.1;34.6
1617;Lingewaard;Winst;1.5;30.3
1618;Lingewaard;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.7
1619;Lingewaard;Pensioen;3.8;22.5
1620;Lisse;Totaal particulier huishouden;8.8;31.5
1621;Lisse;Loon;5.3;35.7
1622;Lisse;Winst;0.7;33.5
1623;Lisse;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.8
1624;Lisse;Pensioen;2.4;24.0
1625;Lith;Totaal particulier huishouden;2.3;31.6
1626;Lith;Loon;1.2;36.7
1627;Lith;Winst;0.4;32.4
1628;Lith;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.4
1629;Lith;Pensioen;0.5;22.0
1630;Littenseradiel;Totaal particulier huishouden;4.1;28.5
1631;Littenseradiel;Loon;2.1;31.9
1632;Littenseradiel;Winst;0.8;30.2
1633;Littenseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.8
1634;Littenseradiel;Pensioen;0.9;22.0
1635;Lochem;Totaal particulier huishouden;13.0;32.1
1636;Lochem;Loon;6.1;36.1
1637;Lochem;Winst;1.8;35.5
1638;Lochem;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.2
1639;Lochem;Pensioen;4.2;27.1
1640;Loenen;Totaal particulier huishouden;3.3;37.9
1641;Loenen;Loon;1.8;44.3
1642;Loenen;Winst;0.5;41.0
1643;Loenen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.5
1644;Loenen;Pensioen;0.9;26.4
1645;Loon op Zand;Totaal particulier huishouden;8.9;31.5
1646;Loon op Zand;Loon;5.2;36.1
1647;Loon op Zand;Winst;0.8;30.2
1648;Loon op Zand;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.9
1649;Loon op Zand;Pensioen;2.2;23.0
1650;Lopik;Totaal particulier huishouden;5.0;32.6
1651;Lopik;Loon;3.0;35.5
1652;Lopik;Winst;0.7;36.8
1653;Lopik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.8
1654;Lopik;Pensioen;1.0;22.9
1655;Loppersum;Totaal particulier huishouden;4.4;26.5
1656;Loppersum;Loon;2.2;31.6
1657;Loppersum;Winst;0.7;25.4
1658;Loppersum;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.3
1659;Loppersum;Pensioen;1.1;20.1
1660;Losser;Totaal particulier huishouden;8.4;29.4
1661;Losser;Loon;4.6;34.1
1662;Losser;Winst;0.8;31.2
1663;Losser;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.1
1664;Losser;Pensioen;2.2;22.0
1665;Maarn;Totaal particulier huishouden;2.5;37.6
1666;Maarn;Loon;1.1;43.3
1667;Maarn;Winst;0.3;40.4
1668;Maarn;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.8
1669;Maarn;Pensioen;0.9;31.2
1670;Maarssen;Totaal particulier huishouden;15.9;33.4
1671;Maarssen;Loon;10.0;37.6
1672;Maarssen;Winst;1.4;34.2
1673;Maarssen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.6
1674;Maarssen;Pensioen;3.2;24.7
1675;Maasbracht;Totaal particulier huishouden;5.6;29.3
1676;Maasbracht;Loon;2.9;34.6
1677;Maasbracht;Winst;0.5;31.2
1678;Maasbracht;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.8
1679;Maasbracht;Pensioen;1.6;22.2
1680;Maasbree;Totaal particulier huishouden;4.8;31.3
1681;Maasbree;Loon;2.8;36.1
1682;Maasbree;Winst;0.6;30.0
1683;Maasbree;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.0
1684;Maasbree;Pensioen;1.0;22.6
1685;Maasdonk;Totaal particulier huishouden;4.0;32.0
1686;Maasdonk;Loon;2.2;36.4
1687;Maasdonk;Winst;0.6;37.2
1688;Maasdonk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.7
1689;Maasdonk;Pensioen;0.9;21.5
1690;Maasdriel;Totaal particulier huishouden;8.8;31.4
1691;Maasdriel;Loon;4.8;36.1
1692;Maasdriel;Winst;1.4;33.4
1693;Maasdriel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.6
1694;Maasdriel;Pensioen;2.0;22.0
1695;Maassluis;Totaal particulier huishouden;13.6;30.0
1696;Maassluis;Loon;7.7;34.5
1697;Maassluis;Winst;0.9;32.5
1698;Maassluis;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.3
1699;Maassluis;Pensioen;3.6;24.2
1700;Maastricht;Totaal particulier huishouden;51.9;26.4
1701;Maastricht;Loon;26.0;31.1
1702;Maastricht;Winst;3.4;28.6
1703;Maastricht;Werkloosheid,bijstand,arbeidsongeschikt;6.9;16.4
1704;Maastricht;Pensioen;14.6;22.6
1705;Margraten;Totaal particulier huishouden;5.2;32.5
1706;Margraten;Loon;2.8;37.1
1707;Margraten;Winst;0.6;35.0
1708;Margraten;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.8
1709;Margraten;Pensioen;1.4;25.3
1710;Marum;Totaal particulier huishouden;3.8;28.5
1711;Marum;Loon;2.1;32.7
1712;Marum;Winst;0.4;29.2
1713;Marum;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.6
1714;Marum;Pensioen;0.9;20.9
1715;Medemblik;Totaal particulier huishouden;3.5;27.7
1716;Medemblik;Loon;1.8;30.6
1717;Medemblik;Winst;0.4;35.7
1718;Medemblik;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.1
1719;Medemblik;Pensioen;0.9;21.5
1720;Meerlo-Wanssum;Totaal particulier huishouden;2.9;30.8
1721;Meerlo-Wanssum;Loon;1.7;34.8
1722;Meerlo-Wanssum;Winst;0.3;30.7
1723;Meerlo-Wanssum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.9
1724;Meerlo-Wanssum;Pensioen;0.7;22.5
1725;Meerssen;Totaal particulier huishouden;8.1;30.8
1726;Meerssen;Loon;4.3;36.1
1727;Meerssen;Winst;0.7;30.1
1728;Meerssen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.3
1729;Meerssen;Pensioen;2.3;25.0
1730;Meijel;Totaal particulier huishouden;2.2;29.6
1731;Meijel;Loon;1.2;35.0
1732;Meijel;Winst;0.3;24.9
1733;Meijel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.0
1734;Meijel;Pensioen;0.5;21.8
1735;Menaldumadeel;Totaal particulier huishouden;5.5;28.9
1736;Menaldumadeel;Loon;3.0;32.7
1737;Menaldumadeel;Winst;0.7;31.4
1738;Menaldumadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.2
1739;Menaldumadeel;Pensioen;1.4;21.1
1740;Menterwolde;Totaal particulier huishouden;5.1;26.5
1741;Menterwolde;Loon;2.8;31.7
1742;Menterwolde;Winst;0.5;24.9
1743;Menterwolde;Werkloosheid,bijstand,arbeidsongeschikt;0.6;17.8
1744;Menterwolde;Pensioen;1.2;19.8
1745;Meppel;Totaal particulier huishouden;12.8;27.8
1746;Meppel;Loon;7.3;31.2
1747;Meppel;Winst;1.0;32.1
1748;Meppel;Werkloosheid,bijstand,arbeidsongeschikt;1.1;16.8
1749;Meppel;Pensioen;3.3;23.4
1750;Middelburg (Z.);Totaal particulier huishouden;20.1;27.5
1751;Middelburg (Z.);Loon;10.8;30.9
1752;Middelburg (Z.);Winst;1.5;31.6
1753;Middelburg (Z.);Werkloosheid,bijstand,arbeidsongeschikt;1.6;16.1
1754;Middelburg (Z.);Pensioen;5.7;23.9
1755;Middelharnis;Totaal particulier huishouden;6.8;30.0
1756;Middelharnis;Loon;3.9;34.5
1757;Middelharnis;Winst;0.6;29.5
1758;Middelharnis;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.9
1759;Middelharnis;Pensioen;2.0;22.2
1760;Midden-Delfland;Totaal particulier huishouden;6.3;34.0
1761;Midden-Delfland;Loon;3.6;38.3
1762;Midden-Delfland;Winst;0.8;33.0
1763;Midden-Delfland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.7
1764;Midden-Delfland;Pensioen;1.5;25.5
1765;Midden-Drenthe;Totaal particulier huishouden;13.2;28.1
1766;Midden-Drenthe;Loon;6.8;32.8
1767;Midden-Drenthe;Winst;1.5;27.9
1768;Midden-Drenthe;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.6
1769;Midden-Drenthe;Pensioen;3.9;22.7
1770;Mill en Sint Hubert;Totaal particulier huishouden;4.2;29.4
1771;Mill en Sint Hubert;Loon;2.3;34.3
1772;Mill en Sint Hubert;Winst;0.5;32.4
1773;Mill en Sint Hubert;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
1774;Mill en Sint Hubert;Pensioen;1.0;20.5
1775;Millingen aan de Rijn;Totaal particulier huishouden;2.3;28.6
1776;Millingen aan de Rijn;Loon;1.4;33.2
1777;Millingen aan de Rijn;Winst;0.2;30.5
1778;Millingen aan de Rijn;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.5
1779;Millingen aan de Rijn;Pensioen;0.5;20.4
1780;Moerdijk;Totaal particulier huishouden;14.6;30.4
1781;Moerdijk;Loon;8.5;35.1
1782;Moerdijk;Winst;1.6;30.4
1783;Moerdijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.9
1784;Moerdijk;Pensioen;3.6;22.6
1785;Montferland;Totaal particulier huishouden;13.4;30.1
1786;Montferland;Loon;7.4;34.4
1787;Montferland;Winst;1.3;33.0
1788;Montferland;Werkloosheid,bijstand,arbeidsongeschikt;1.2;20.7
1789;Montferland;Pensioen;3.4;22.3
1790;Montfoort;Totaal particulier huishouden;5.0;34.4
1791;Montfoort;Loon;3.0;38.5
1792;Montfoort;Winst;0.7;33.0
1793;Montfoort;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.8
1794;Montfoort;Pensioen;1.0;24.6
1795;Mook en Middelaar;Totaal particulier huishouden;3.3;33.5
1796;Mook en Middelaar;Loon;1.7;38.6
1797;Mook en Middelaar;Winst;0.3;34.4
1798;Mook en Middelaar;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.5
1799;Mook en Middelaar;Pensioen;0.9;27.5
1800;Moordrecht;Totaal particulier huishouden;3.0;32.1
1801;Moordrecht;Loon;1.8;36.4
1802;Moordrecht;Winst;0.3;31.5
1803;Moordrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.3
1804;Moordrecht;Pensioen;0.6;23.7
1805;Muiden;Totaal particulier huishouden;2.8;37.6
1806;Muiden;Loon;1.4;43.5
1807;Muiden;Winst;0.4;35.3
1808;Muiden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.4
1809;Muiden;Pensioen;0.7;27.9
1810;Naarden;Totaal particulier huishouden;7.0;40.4
1811;Naarden;Loon;3.5;47.0
1812;Naarden;Winst;0.7;46.6
1813;Naarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.0
1814;Naarden;Pensioen;2.3;31.6
1815;Neder-Betuwe;Totaal particulier huishouden;7.6;30.4
1816;Neder-Betuwe;Loon;4.3;34.9
1817;Neder-Betuwe;Winst;1.0;32.0
1818;Neder-Betuwe;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.7
1819;Neder-Betuwe;Pensioen;1.8;20.9
1820;Nederlek;Totaal particulier huishouden;5.9;31.7
1821;Nederlek;Loon;3.3;36.5
1822;Nederlek;Winst;0.6;34.6
1823;Nederlek;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.5
1824;Nederlek;Pensioen;1.7;22.4
1825;Nederweert;Totaal particulier huishouden;6.1;30.6
1826;Nederweert;Loon;3.4;35.0
1827;Nederweert;Winst;0.7;33.6
1828;Nederweert;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.8
1829;Nederweert;Pensioen;1.5;22.1
1830;Neerijnen;Totaal particulier huishouden;4.3;32.6
1831;Neerijnen;Loon;2.3;36.8
1832;Neerijnen;Winst;0.7;34.5
1833;Neerijnen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.2
1834;Neerijnen;Pensioen;0.9;21.0
1835;Niedorp;Totaal particulier huishouden;4.4;30.8
1836;Niedorp;Loon;2.4;35.1
1837;Niedorp;Winst;0.7;33.6
1838;Niedorp;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.2
1839;Niedorp;Pensioen;1.0;21.5
1840;Nieuwegein;Totaal particulier huishouden;25.8;31.1
1841;Nieuwegein;Loon;16.7;34.6
1842;Nieuwegein;Winst;1.5;31.8
1843;Nieuwegein;Werkloosheid,bijstand,arbeidsongeschikt;2.1;17.4
1844;Nieuwegein;Pensioen;5.2;24.2
1845;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.4;33.9
1846;Nieuwerkerk aan den IJssel;Loon;5.3;38.5
1847;Nieuwerkerk aan den IJssel;Winst;0.8;35.1
1848;Nieuwerkerk aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.1
1849;Nieuwerkerk aan den IJssel;Pensioen;1.7;23.9
1850;Nieuwkoop;Totaal particulier huishouden;4.2;34.7
1851;Nieuwkoop;Loon;2.4;38.5
1852;Nieuwkoop;Winst;0.5;38.9
1853;Nieuwkoop;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.9
1854;Nieuwkoop;Pensioen;1.0;26.7
1855;Nieuw-Lekkerland;Totaal particulier huishouden;3.2;31.2
1856;Nieuw-Lekkerland;Loon;2.1;34.5
1857;Nieuw-Lekkerland;Winst;0.3;32.8
1858;Nieuw-Lekkerland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.0
1859;Nieuw-Lekkerland;Pensioen;0.8;22.7
1860;Nijefurd;Totaal particulier huishouden;4.5;26.0
1861;Nijefurd;Loon;1.8;30.3
1862;Nijefurd;Winst;0.8;29.3
1863;Nijefurd;Werkloosheid,bijstand,arbeidsongeschikt;0.4;15.3
1864;Nijefurd;Pensioen;1.4;21.9
1865;Nijkerk;Totaal particulier huishouden;14.5;31.9
1866;Nijkerk;Loon;8.4;35.4
1867;Nijkerk;Winst;1.7;36.6
1868;Nijkerk;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.2
1869;Nijkerk;Pensioen;3.3;24.7
1870;Nijmegen;Totaal particulier huishouden;68.4;26.2
1871;Nijmegen;Loon;37.7;30.1
1872;Nijmegen;Winst;5.0;29.1
1873;Nijmegen;Werkloosheid,bijstand,arbeidsongeschikt;9.3;15.4
1874;Nijmegen;Pensioen;15.4;22.5
1875;Noord-Beveland;Totaal particulier huishouden;3.1;26.9
1876;Noord-Beveland;Loon;1.4;31.2
1877;Noord-Beveland;Winst;0.4;25.9
1878;Noord-Beveland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.8
1879;Noord-Beveland;Pensioen;1.0;23.0
1880;Noordenveld;Totaal particulier huishouden;13.0;29.7
1881;Noordenveld;Loon;6.6;34.4
1882;Noordenveld;Winst;1.3;32.0
1883;Noordenveld;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.8
1884;Noordenveld;Pensioen;4.1;24.2
1885;Noorder-Koggenland;Totaal particulier huishouden;4.1;31.0
1886;Noorder-Koggenland;Loon;2.2;35.0
1887;Noorder-Koggenland;Winst;0.7;32.8
1888;Noorder-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.5
1889;Noorder-Koggenland;Pensioen;0.9;23.2
1890;Noordoostpolder;Totaal particulier huishouden;17.7;26.8
1891;Noordoostpolder;Loon;9.5;30.2
1892;Noordoostpolder;Winst;2.4;25.8
1893;Noordoostpolder;Werkloosheid,bijstand,arbeidsongeschikt;1.2;21.6
1894;Noordoostpolder;Pensioen;4.3;21.8
1895;Noordwijk;Totaal particulier huishouden;9.7;32.8
1896;Noordwijk;Loon;5.5;36.9
1897;Noordwijk;Winst;1.0;36.0
1898;Noordwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.9
1899;Noordwijk;Pensioen;2.5;24.5
1900;Noordwijkerhout;Totaal particulier huishouden;5.5;32.4
1901;Noordwijkerhout;Loon;2.9;36.9
1902;Noordwijkerhout;Winst;0.8;34.9
1903;Noordwijkerhout;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.4
1904;Noordwijkerhout;Pensioen;1.5;23.8
1905;Nuenen, Gerwen en Nederwetten;Totaal particulier huishouden;9.0;35.7
1906;Nuenen, Gerwen en Nederwetten;Loon;5.0;40.6
1907;Nuenen, Gerwen en Nederwetten;Winst;1.0;31.9
1908;Nuenen, Gerwen en Nederwetten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.9
1909;Nuenen, Gerwen en Nederwetten;Pensioen;2.4;30.2
1910;Nunspeet;Totaal particulier huishouden;9.5;31.2
1911;Nunspeet;Loon;5.1;34.8
1912;Nunspeet;Winst;1.0;36.2
1913;Nunspeet;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.4
1914;Nunspeet;Pensioen;2.7;24.8
1915;Nuth;Totaal particulier huishouden;6.5;30.1
1916;Nuth;Loon;3.3;36.1
1917;Nuth;Winst;0.6;33.6
1918;Nuth;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.2
1919;Nuth;Pensioen;1.9;22.6
1920;Obdam;Totaal particulier huishouden;2.5;34.1
1921;Obdam;Loon;1.6;36.9
1922;Obdam;Winst;0.3;44.4
1923;Obdam;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.9
1924;Obdam;Pensioen;0.5;22.5
1925;Oegstgeest;Totaal particulier huishouden;8.3;38.9
1926;Oegstgeest;Loon;4.7;43.2
1927;Oegstgeest;Winst;0.7;41.0
1928;Oegstgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.4
1929;Oegstgeest;Pensioen;2.4;33.3
1930;Oirschot;Totaal particulier huishouden;6.7;32.1
1931;Oirschot;Loon;3.6;37.6
1932;Oirschot;Winst;0.9;29.0
1933;Oirschot;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.9
1934;Oirschot;Pensioen;1.7;23.1
1935;Oisterwijk;Totaal particulier huishouden;10.3;32.5
1936;Oisterwijk;Loon;5.4;37.6
1937;Oisterwijk;Winst;1.1;36.8
