ID;Geslacht;TypeZelfstandigeInStartjaar;SociaaleconomischePositieJaarEerder;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StartendeZelfstandigen_1
7124;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: Jonger dan 25 jaar;SBI-code onbekend;2012;2.8
7125;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: Jonger dan 25 jaar;SBI-code onbekend;2013;3.0
7126;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: Jonger dan 25 jaar;SBI-code onbekend;2014;2.3
7127;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: Jonger dan 25 jaar;SBI-code onbekend;2015;1.9
7128;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: Jonger dan 25 jaar;SBI-code onbekend;2016;1.7
7129;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: Jonger dan 25 jaar;SBI-code onbekend;2017;2.1
7130;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2008;44.1
7131;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2009;40.7
7132;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2010;38.1
7133;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2011;38.1
7134;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2012;35.5
7135;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2013;36.5
7136;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2014;35.9
7137;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2015;38.2
7138;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2016;37.5
7139;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A-U Alle economische activiteiten;2017;40.4
7140;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2008;0.6
7141;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2009;0.4
7142;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2010;0.6
7143;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2011;0.7
7144;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2012;0.7
7145;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2013;0.6
7146;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2014;0.7
7147;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2015;0.9
7148;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2016;0.9
7149;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-E Nijverheid (geen bouw) en energie;2017;1.0
7150;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2008;3.7
7151;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2009;2.5
7152;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2010;3.1
7153;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2011;3.6
7154;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2012;2.9
7155;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2013;3.0
7156;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2014;3.3
7157;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2015;3.8
7158;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2016;3.8
7159;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B-F Nijverheid en energie;2017;4.6
7160;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2008;3.9
7161;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2009;3.8
7162;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2010;5.3
7163;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2011;5.7
7164;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2012;5.0
7165;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2013;4.9
7166;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2014;5.2
7167;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2015;5.7
7168;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2016;5.8
7169;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-I Handel, vervoer en horeca;2017;5.8
7170;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2008;10.8
7171;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2009;9.7
7172;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2010;13.6
7173;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2011;14.5
7174;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2012;12.9
7175;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2013;12.7
7176;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2014;13.5
7177;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2015;15.4
7178;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2016;14.8
7179;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G-N Commerciële dienstverlening;2017;15.8
7180;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2008;4.5
7181;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2009;3.9
7182;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2010;5.9
7183;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2011;6.3
7184;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2012;5.7
7185;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2013;5.6
7186;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2014;6.0
7187;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2015;7.1
7188;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2016;6.3
7189;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;M-N Zakelijke dienstverlening;2017;7.3
7190;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2008;5.0
7191;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2009;4.5
7192;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2010;5.1
7193;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2011;5.2
7194;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2012;5.7
7195;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2013;6.8
7196;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2014;7.3
7197;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2015;7.9
7198;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2016;7.7
7199;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-Q Overheid en zorg;2017;7.8
7200;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2008;6.7
7201;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2009;6.3
7202;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2010;7.6
7203;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2011;7.8
7204;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2012;8.1
7205;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2013;9.3
7206;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2014;10.0
7207;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2015;11.1
7208;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2016;10.9
7209;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;O-U Niet-commerciële dienstverlening;2017;11.1
7210;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2008;1.7
7211;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2009;1.8
7212;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2010;2.4
7213;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2011;2.6
7214;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2012;2.5
7215;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2013;2.5
7216;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2014;2.7
7217;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2015;3.2
7218;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2016;3.2
7219;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;R-U Cultuur, recreatie, overige diensten;2017;3.3
7220;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2008;0.8
7221;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2009;0.7
7222;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2010;0.7
7223;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2011;0.8
7224;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2012;0.7
7225;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2013;0.7
7226;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2014;0.7
7227;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2015;0.8
7228;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2016;0.8
7229;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;A Landbouw, bosbouw en visserij;2017;0.8
7230;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2008;0.0
7231;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2009;0.0
7232;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2010;0.0
7233;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2011;0.0
7234;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2012;0.0
7235;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2013;0.0
7236;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2014;0.0
7237;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2015;0.0
7238;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2016;0.0
7239;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;B Delfstoffenwinning;2017;0.0
7240;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2008;0.6
7241;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2009;0.4
7242;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2010;0.6
7243;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2011;0.7
7244;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2012;0.6
7245;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2013;0.6
7246;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2014;0.7
7247;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2015;0.8
7248;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2016;0.9
7249;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;C Industrie;2017;0.9
7250;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2008;0.0
7251;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2009;0.0
7252;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2010;0.0
7253;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2011;0.0
7254;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2012;0.0
7255;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2013;0.0
7256;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2014;0.0
7257;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2015;0.0
7258;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2016;0.0
7259;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;D Energievoorziening;2017;0.0
7260;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2008;0.0
7261;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2009;0.0
7262;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2010;0.0
7263;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2011;0.0
7264;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2012;0.0
7265;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2013;0.0
7266;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2014;0.0
7267;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2015;0.1
7268;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2016;0.0
7269;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;E Waterbedrijven en afvalbeheer;2017;0.0
7270;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2008;3.1
7271;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2009;2.1
7272;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2010;2.4
7273;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2011;2.8
7274;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2012;2.3
7275;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2013;2.3
7276;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2014;2.6
7277;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2015;3.0
7278;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2016;2.9
7279;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;F Bouwnijverheid;2017;3.6
7280;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2008;2.5
7281;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2009;2.4
7282;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2010;3.5
7283;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2011;3.7
7284;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2012;3.2
7285;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2013;3.2
7286;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2014;3.4
7287;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2015;3.7
7288;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2016;3.6
7289;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;G Handel;2017;3.5
7290;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2008;0.6
7291;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2009;0.6
7292;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2010;0.7
7293;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2011;0.7
7294;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2012;0.7
7295;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2013;0.6
7296;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2014;0.7
7297;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2015;0.7
7298;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2016;0.9
7299;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;H Vervoer en opslag;2017;0.9
7300;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2008;0.8
7301;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2009;0.9
7302;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2010;1.1
7303;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2011;1.2
7304;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2012;1.1
7305;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2013;1.1
7306;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2014;1.2
7307;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2015;1.3
7308;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2016;1.4
7309;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;I Horeca;2017;1.4
7310;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2008;1.1
7311;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2009;1.0
7312;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2010;1.5
7313;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2011;1.6
7314;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2012;1.4
7315;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2013;1.4
7316;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2014;1.5
7317;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2015;1.8
7318;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2016;1.8
7319;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;J Informatie en communicatie;2017;1.7
7320;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2008;1.1
7321;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 25 tot 35 jaar;K Financiële dienstverlening;2009;0.8
