ID;Geslacht;Leeftijd;Herkomstgroepering;Perioden;TotaleBevolking_1;PersonenMetArbeidTotaal_2;Werknemers_3;ZelfstandigenWinstUitOnderneming_4;ZelfstandigenOverigeArbeid_5;PersonenMetArbeidInBuitenland_6;PersonenMetEenUitkeringTotaal_7;PersonenMetEenAOUitkering_8;PersonenMetEenWWUitkering_9;PersonenMetEenBijstandsuitkering_10;PersonenMetEenAndereUitkering_11;PersonenMetPensioenTotaal_12;PersonenMetEenAOWUitkering_13;PersonenMetEenOverigPensioen_14
6453;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2004, vrijdag 24 september;66.4;24.9;24.1;0.7;0.5;0.0;14.3;1.9;1.4;10.4;1.2;2.6;2.0;1.1
6454;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2005, vrijdag 30 september;65.8;25.3;24.4;0.8;0.6;0.0;13.8;1.9;1.4;9.9;1.2;2.8;2.0;1.3
6455;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2006, vrijdag 29 september;65.9;26.8;25.8;0.8;0.7;0.0;12.9;1.9;1.2;9.0;1.3;3.0;2.2;1.5
6456;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2007, vrijdag 28 september;66.6;29.0;28.0;0.9;0.8;0.0;12.0;2.0;1.0;8.2;1.4;3.3;2.4;1.7
6457;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2008, vrijdag 26 september;67.9;30.4;29.1;1.0;1.0;0.0;11.4;2.1;0.9;7.5;1.5;3.5;2.5;1.8
6458;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2009, vrijdag 25 september;69.5;30.6;29.0;1.2;1.1;0.0;12.3;2.2;1.5;7.7;1.6;3.8;2.7;2.1
6459;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2010, vrijdag 24 september;71.0;30.9;29.3;1.3;1.1;0.0;13.6;2.4;1.6;8.5;2.1;4.1;3.0;2.3
6460;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2011, vrijdag 30 september;72.3;31.1;29.3;1.6;1.1;0.0;14.3;2.6;1.7;8.9;1.8;4.3;3.3;2.5
6461;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2012, vrijdag 28 september;73.1;30.8;28.9;1.7;1.2;0.1;15.0;2.8;2.0;9.1;2.0;4.7;3.6;2.8
6462;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2013. vrijdag 27 september;73.7;30.0;28.0;1.8;1.2;0.1;16.2;2.9;2.5;9.5;2.2;5.0;4.0;3.0
6463;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2014, vrijdag 26 september;74.4;30.0;27.8;1.9;1.3;0.1;16.7;3.1;2.5;10.0;2.0;5.1;4.2;3.1
6464;Vrouwen;Totaal leeftijd;(voormalige) Nederlandse Antillen, Aruba;2015, vrijdag 25 september;75.2;30.8;28.6;2.1;1.2;0.0;16.7;3.2;2.3;10.1;1.9;5.4;4.6;3.2
6465;Vrouwen;Totaal leeftijd;Overig niet-westers;2001, vrijdag 28 september;231.8;63.8;57.9;5.8;1.3;0.1;37.8;3.2;1.1;30.6;3.9;4.3;3.5;1.7
6466;Vrouwen;Totaal leeftijd;Overig niet-westers;2002, vrijdag 27 september;248.6;68.6;62.4;6.1;1.4;0.1;40.1;3.7;1.6;32.3;3.6;4.8;3.8;1.9
6467;Vrouwen;Totaal leeftijd;Overig niet-westers;2003, vrijdag 26 september;261.4;71.0;64.2;6.5;1.7;0.1;43.9;4.1;2.6;34.8;3.5;5.2;4.2;2.1
6468;Vrouwen;Totaal leeftijd;Overig niet-westers;2004, vrijdag 24 september;269.5;72.2;65.0;6.6;2.0;0.1;45.9;4.3;3.5;36.0;3.3;5.7;4.5;2.4
6469;Vrouwen;Totaal leeftijd;Overig niet-westers;2005, vrijdag 30 september;276.7;76.0;68.3;7.1;2.3;0.1;47.3;4.2;3.6;37.2;3.5;6.3;4.9;2.6
6470;Vrouwen;Totaal leeftijd;Overig niet-westers;2006, vrijdag 29 september;282.1;82.6;74.0;7.7;2.7;0.2;46.5;4.2;3.1;36.8;3.5;6.8;5.2;2.9
6471;Vrouwen;Totaal leeftijd;Overig niet-westers;2007, vrijdag 28 september;289.0;92.1;83.1;7.8;3.2;0.2;45.8;4.5;2.6;36.2;3.6;7.4;5.7;3.2
6472;Vrouwen;Totaal leeftijd;Overig niet-westers;2008, vrijdag 26 september;299.5;100.8;90.8;8.7;3.8;0.2;46.3;4.9;2.5;36.3;3.5;8.1;6.3;3.5
6473;Vrouwen;Totaal leeftijd;Overig niet-westers;2009, vrijdag 25 september;313.5;103.8;92.5;9.6;4.2;0.2;50.9;5.5;4.2;38.6;3.7;8.8;6.8;3.9
6474;Vrouwen;Totaal leeftijd;Overig niet-westers;2010, vrijdag 24 september;326.9;107.8;96.3;10.3;3.9;0.2;55.6;5.9;4.1;42.7;5.9;9.8;7.6;4.3
6475;Vrouwen;Totaal leeftijd;Overig niet-westers;2011, vrijdag 30 september;340.8;113.6;101.1;11.4;4.1;0.2;59.9;6.6;4.3;46.2;4.0;10.6;8.3;4.7
6476;Vrouwen;Totaal leeftijd;Overig niet-westers;2012, vrijdag 28 september;351.4;116.4;103.1;12.2;4.4;0.3;63.4;7.1;5.2;48.2;4.2;11.6;9.2;5.2
6477;Vrouwen;Totaal leeftijd;Overig niet-westers;2013. vrijdag 27 september;362.7;117.6;103.3;12.9;4.5;0.3;68.2;7.7;6.6;51.2;4.3;12.6;10.1;5.6
6478;Vrouwen;Totaal leeftijd;Overig niet-westers;2014, vrijdag 26 september;377.3;122.1;106.4;13.8;5.1;0.4;72.5;8.3;6.8;55.0;4.1;13.6;11.1;6.1
6479;Vrouwen;Totaal leeftijd;Overig niet-westers;2015, vrijdag 25 september;397.6;128.4;112.2;15.1;4.9;0.3;77.7;8.6;6.6;60.1;3.7;14.7;12.1;6.4
6480;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2001, vrijdag 28 september;1461.0;12.7;12.7;0.0;0.0;0.0;0.5;0.0;0.0;0.1;0.4;;;
6481;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2002, vrijdag 27 september;1467.5;12.4;12.3;0.0;0.0;0.0;0.5;0.0;0.0;0.1;0.4;;;
6482;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2003, vrijdag 26 september;1471.4;9.0;8.9;0.0;0.0;0.0;0.5;0.0;0.0;0.1;0.4;;;
6483;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2004, vrijdag 24 september;1468.7;7.2;7.2;0.0;0.0;0.0;0.5;0.0;0.0;0.1;0.4;;;
6484;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2005, vrijdag 30 september;1460.9;6.0;6.0;0.0;0.0;0.0;0.5;0.0;0.0;0.1;0.4;;;
6485;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2006, vrijdag 29 september;1447.2;4.8;4.8;0.0;0.0;0.0;0.5;0.0;0.0;0.1;0.4;;;
6486;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2007, vrijdag 28 september;1435.6;5.7;5.7;0.0;0.0;0.0;0.5;0.0;0.0;0.1;0.4;;;
6487;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2008, vrijdag 26 september;1427.6;6.1;6.1;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.3;;;
6488;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2009, vrijdag 25 september;1422.8;5.6;5.6;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.3;;;
6489;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2010, vrijdag 24 september;1418.2;4.9;4.9;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.3;;;
6490;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2011, vrijdag 30 september;1417.2;4.9;4.9;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.3;;;
6491;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2012, vrijdag 28 september;1407.2;4.6;4.6;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.3;;;
6492;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2013. vrijdag 27 september;1394.3;4.1;4.0;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.3;;;
6493;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2014, vrijdag 26 september;1382.0;4.0;3.9;0.0;0.0;0.0;0.4;0.0;0.0;0.1;0.3;;;
6494;Vrouwen;Jonger dan 15 jaar;Totaal herkomst;2015, vrijdag 25 september;1368.5;4.3;4.3;0.0;0.0;0.0;0.3;0.0;0.0;0.1;0.3;;;
6495;Vrouwen;Jonger dan 15 jaar;Autochtoon;2001, vrijdag 28 september;1141.2;11.2;11.2;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;;;
6496;Vrouwen;Jonger dan 15 jaar;Autochtoon;2002, vrijdag 27 september;1141.7;11.0;11.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;;;
6497;Vrouwen;Jonger dan 15 jaar;Autochtoon;2003, vrijdag 26 september;1142.6;8.0;8.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;;;
6498;Vrouwen;Jonger dan 15 jaar;Autochtoon;2004, vrijdag 24 september;1140.0;6.5;6.5;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;;;
6499;Vrouwen;Jonger dan 15 jaar;Autochtoon;2005, vrijdag 30 september;1133.6;5.4;5.4;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;;;
6500;Vrouwen;Jonger dan 15 jaar;Autochtoon;2006, vrijdag 29 september;1122.2;4.4;4.4;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.3;;;
6501;Vrouwen;Jonger dan 15 jaar;Autochtoon;2007, vrijdag 28 september;1111.4;5.2;5.2;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.2;;;
6502;Vrouwen;Jonger dan 15 jaar;Autochtoon;2008, vrijdag 26 september;1101.8;5.5;5.5;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.2;;;
6503;Vrouwen;Jonger dan 15 jaar;Autochtoon;2009, vrijdag 25 september;1094.3;5.1;5.1;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;;;
6504;Vrouwen;Jonger dan 15 jaar;Autochtoon;2010, vrijdag 24 september;1087.1;4.4;4.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;;;
6505;Vrouwen;Jonger dan 15 jaar;Autochtoon;2011, vrijdag 30 september;1082.2;4.5;4.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;;;
6506;Vrouwen;Jonger dan 15 jaar;Autochtoon;2012, vrijdag 28 september;1071.3;4.2;4.1;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;;;
6507;Vrouwen;Jonger dan 15 jaar;Autochtoon;2013. vrijdag 27 september;1058.2;3.7;3.6;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;;;
6508;Vrouwen;Jonger dan 15 jaar;Autochtoon;2014, vrijdag 26 september;1043.9;3.6;3.5;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;;;
6509;Vrouwen;Jonger dan 15 jaar;Autochtoon;2015, vrijdag 25 september;1027.8;3.8;3.8;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.2;;;
6510;Vrouwen;Jonger dan 15 jaar;Allochtoon;2001, vrijdag 28 september;319.9;1.5;1.5;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6511;Vrouwen;Jonger dan 15 jaar;Allochtoon;2002, vrijdag 27 september;325.8;1.4;1.4;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6512;Vrouwen;Jonger dan 15 jaar;Allochtoon;2003, vrijdag 26 september;328.8;1.0;1.0;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6513;Vrouwen;Jonger dan 15 jaar;Allochtoon;2004, vrijdag 24 september;328.7;0.7;0.7;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6514;Vrouwen;Jonger dan 15 jaar;Allochtoon;2005, vrijdag 30 september;327.3;0.6;0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6515;Vrouwen;Jonger dan 15 jaar;Allochtoon;2006, vrijdag 29 september;325.0;0.4;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6516;Vrouwen;Jonger dan 15 jaar;Allochtoon;2007, vrijdag 28 september;324.2;0.5;0.5;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6517;Vrouwen;Jonger dan 15 jaar;Allochtoon;2008, vrijdag 26 september;325.7;0.6;0.6;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6518;Vrouwen;Jonger dan 15 jaar;Allochtoon;2009, vrijdag 25 september;328.5;0.5;0.5;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6519;Vrouwen;Jonger dan 15 jaar;Allochtoon;2010, vrijdag 24 september;331.1;0.5;0.5;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6520;Vrouwen;Jonger dan 15 jaar;Allochtoon;2011, vrijdag 30 september;334.9;0.5;0.5;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6521;Vrouwen;Jonger dan 15 jaar;Allochtoon;2012, vrijdag 28 september;335.9;0.5;0.5;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6522;Vrouwen;Jonger dan 15 jaar;Allochtoon;2013. vrijdag 27 september;336.1;0.4;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1;;;
6523;Vrouwen;Jonger dan 15 jaar;Allochtoon;2014, vrijdag 26 september;338.0;0.4;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.1;;;
6524;Vrouwen;Jonger dan 15 jaar;Allochtoon;2015, vrijdag 25 september;340.6;0.5;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6525;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2001, vrijdag 28 september;54.5;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6526;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2002, vrijdag 27 september;53.7;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6527;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2003, vrijdag 26 september;51.0;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6528;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2004, vrijdag 24 september;47.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6529;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2005, vrijdag 30 september;43.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6530;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2006, vrijdag 29 september;39.9;0.1;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6531;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2007, vrijdag 28 september;37.6;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6532;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2008, vrijdag 26 september;37.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6533;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2009, vrijdag 25 september;37.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6534;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2010, vrijdag 24 september;37.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6535;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2011, vrijdag 30 september;38.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6536;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2012, vrijdag 28 september;37.8;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6537;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2013. vrijdag 27 september;38.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6538;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2014, vrijdag 26 september;40.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6539;Vrouwen;Jonger dan 15 jaar;Allochtoon, 1e generatie;2015, vrijdag 25 september;44.4;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6540;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2001, vrijdag 28 september;265.4;1.1;1.1;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6541;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2002, vrijdag 27 september;272.1;1.0;1.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6542;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2003, vrijdag 26 september;277.7;0.7;0.7;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6543;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2004, vrijdag 24 september;281.7;0.5;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6544;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2005, vrijdag 30 september;284.3;0.5;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6545;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2006, vrijdag 29 september;285.1;0.3;0.3;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6546;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2007, vrijdag 28 september;286.5;0.4;0.4;0.0;0.0;0.0;0.2;0.0;0.0;0.1;0.1;;;
6547;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2008, vrijdag 26 september;288.6;0.5;0.5;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6548;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2009, vrijdag 25 september;291.4;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6549;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2010, vrijdag 24 september;293.8;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6550;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2011, vrijdag 30 september;296.9;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.1;0.1;;;
6551;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2012, vrijdag 28 september;298.1;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6552;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2013. vrijdag 27 september;297.8;0.3;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6553;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2014, vrijdag 26 september;297.6;0.4;0.3;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6554;Vrouwen;Jonger dan 15 jaar;Allochtoon, 2e generatie;2015, vrijdag 25 september;296.2;0.4;0.4;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.1;;;
6555;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2001, vrijdag 28 september;94.2;0.6;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6556;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2002, vrijdag 27 september;94.4;0.6;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6557;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2003, vrijdag 26 september;94.1;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6558;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2004, vrijdag 24 september;93.4;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6559;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2005, vrijdag 30 september;92.6;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6560;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2006, vrijdag 29 september;91.7;0.2;0.2;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;;;
6561;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2007, vrijdag 28 september;91.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6562;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2008, vrijdag 26 september;92.7;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6563;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2009, vrijdag 25 september;94.3;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6564;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2010, vrijdag 24 september;95.9;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6565;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2011, vrijdag 30 september;98.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6566;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2012, vrijdag 28 september;100.4;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6567;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2013. vrijdag 27 september;102.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6568;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2014, vrijdag 26 september;104.1;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6569;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon;2015, vrijdag 25 september;105.9;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6570;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2001, vrijdag 28 september;19.3;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6571;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2002, vrijdag 27 september;19.1;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6572;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2003, vrijdag 26 september;18.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6573;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2004, vrijdag 24 september;17.5;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6574;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2005, vrijdag 30 september;16.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6575;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2006, vrijdag 29 september;16.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6576;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2007, vrijdag 28 september;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6577;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2008, vrijdag 26 september;16.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6578;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2009, vrijdag 25 september;17.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6579;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2010, vrijdag 24 september;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6580;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2011, vrijdag 30 september;19.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6581;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2012, vrijdag 28 september;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6582;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2013. vrijdag 27 september;20.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6583;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2014, vrijdag 26 september;21.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6584;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 1e generatie;2015, vrijdag 25 september;22.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6585;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2001, vrijdag 28 september;74.9;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6586;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2002, vrijdag 27 september;75.3;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6587;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2003, vrijdag 26 september;75.6;0.3;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6588;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2004, vrijdag 24 september;75.9;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6589;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2005, vrijdag 30 september;76.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6590;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2006, vrijdag 29 september;75.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6591;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2007, vrijdag 28 september;75.6;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6592;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2008, vrijdag 26 september;76.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6593;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2009, vrijdag 25 september;77.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
6594;Vrouwen;Jonger dan 15 jaar;Westerse allochtoon, 2e generatie;2010, vrijdag 24 september;77.9;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
