ID;IndicatieGrondslag;LeveringsvormZorg;Zorgzwaartepakket;Perioden;PersonenMetIndicatieOpPeildatum_1;PersonenMetIndicatieOpPeildatum_2
7123;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LVG Wonen met behandeling en be..;2019;0.0;0.0
7124;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LVG Wonen met behandeling en be..;2020;0.0;0.0
7125;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LVG Wonen met behandeling en be..;2021;0.0;0.0
7126;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LVG Wonen met behandeling en be..;2022;0.0;0.0
7127;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LVG Wonen met behandeling en be..;2023;0.0;0.0
7128;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LVG Wonen met intensieve behand..;2015;0.0;0.0
7129;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LVG Wonen met intensieve behand..;2016;0.0;0.0
7130;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LVG Wonen met intensieve behand..;2017;0.0;0.0
7131;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LVG Wonen met intensieve behand..;2018;0.0;0.0
7132;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LVG Wonen met intensieve behand..;2019;0.0;0.0
7133;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LVG Wonen met intensieve behand..;2020;0.0;0.0
7134;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LVG Wonen met intensieve behand..;2021;0.0;0.0
7135;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LVG Wonen met intensieve behand..;2022;0.0;0.0
7136;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LVG Wonen met intensieve behand..;2023;0.0;0.0
7137;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LVG Wonen met zeer intensieve b..;2015;0.0;0.0
7138;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LVG Wonen met zeer intensieve b..;2016;0.0;0.0
7139;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LVG Wonen met zeer intensieve b..;2017;0.0;0.0
7140;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LVG Wonen met zeer intensieve b..;2018;0.0;0.0
7141;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LVG Wonen met zeer intensieve b..;2019;0.0;0.0
7142;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LVG Wonen met zeer intensieve b..;2020;0.0;0.0
7143;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LVG Wonen met zeer intensieve b..;2021;0.0;0.0
7144;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LVG Wonen met zeer intensieve b..;2022;0.0;0.0
7145;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LVG Wonen met zeer intensieve b..;2023;0.0;0.0
7146;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LVG Besloten wonen met zeer int..;2015;0.0;0.0
7147;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LVG Besloten wonen met zeer int..;2016;0.0;0.0
7148;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LVG Besloten wonen met zeer int..;2017;0.0;0.0
7149;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LVG Besloten wonen met zeer int..;2018;0.0;0.0
7150;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LVG Besloten wonen met zeer int..;2019;0.0;0.0
7151;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LVG Besloten wonen met zeer int..;2020;0.0;0.0
7152;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LVG Besloten wonen met zeer int..;2021;0.0;0.0
7153;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LVG Besloten wonen met zeer int..;2022;0.0;0.0
7154;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LVG Besloten wonen met zeer int..;2023;0.0;0.0
7155;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 SGLVG Behandeling in een SGLVG ..;2015;0.0;0.0
7156;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 SGLVG Behandeling in een SGLVG ..;2016;0.0;0.0
7157;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 SGLVG Behandeling in een SGLVG ..;2017;0.0;0.0
7158;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 SGLVG Behandeling in een SGLVG ..;2018;0.0;0.0
7159;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 SGLVG Behandeling in een SGLVG ..;2019;0.0;0.0
7160;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 SGLVG Behandeling in een SGLVG ..;2020;0.0;0.0
7161;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 SGLVG Behandeling in een SGLVG ..;2021;0.0;0.0
7162;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 SGLVG Behandeling in een SGLVG ..;2022;0.0;0.0
7163;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 SGLVG Behandeling in een SGLVG ..;2023;0.0;0.0
7164;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 LG  Wonen met enige begeleiding..;2015;0.0;0.0
7165;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 LG  Wonen met enige begeleiding..;2016;0.0;0.0
7166;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 LG  Wonen met enige begeleiding..;2017;0.0;0.0
7167;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 LG  Wonen met enige begeleiding..;2018;0.0;0.0
7168;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 LG  Wonen met enige begeleiding..;2019;0.0;0.0
7169;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 LG  Wonen met enige begeleiding..;2020;0.0;0.0
7170;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 LG  Wonen met enige begeleiding..;2021;0.0;0.0
7171;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 LG  Wonen met enige begeleiding..;2022;0.0;0.0
7172;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 LG  Wonen met enige begeleiding..;2023;0.0;0.0
7173;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LG Wonen met begeleiding en eni..;2015;0.0;0.0
7174;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LG Wonen met begeleiding en eni..;2016;0.0;0.0
7175;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LG Wonen met begeleiding en eni..;2017;0.0;0.0
7176;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LG Wonen met begeleiding en eni..;2018;0.0;0.0
7177;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LG Wonen met begeleiding en eni..;2019;0.0;0.0
7178;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LG Wonen met begeleiding en eni..;2020;0.0;0.0
7179;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LG Wonen met begeleiding en eni..;2021;0.0;0.0
7180;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LG Wonen met begeleiding en eni..;2022;0.0;0.0
7181;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 LG Wonen met begeleiding en eni..;2023;0.0;0.0
7182;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LG Wonen met enige begeleiding ..;2015;0.0;0.0
7183;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LG Wonen met enige begeleiding ..;2016;0.0;0.0
7184;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LG Wonen met enige begeleiding ..;2017;0.0;0.0
7185;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LG Wonen met enige begeleiding ..;2018;0.0;0.0
7186;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LG Wonen met enige begeleiding ..;2019;0.0;0.0
7187;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LG Wonen met enige begeleiding ..;2020;0.0;0.0
7188;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LG Wonen met enige begeleiding ..;2021;0.0;0.0
7189;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LG Wonen met enige begeleiding ..;2022;0.0;0.0
7190;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 LG Wonen met enige begeleiding ..;2023;0.0;0.0
7191;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LG Wonen met begeleiding en ver..;2015;0.0;0.0
7192;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LG Wonen met begeleiding en ver..;2016;0.0;0.0
7193;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LG Wonen met begeleiding en ver..;2017;0.0;0.0
7194;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LG Wonen met begeleiding en ver..;2018;0.0;0.0
7195;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LG Wonen met begeleiding en ver..;2019;0.0;0.0
7196;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LG Wonen met begeleiding en ver..;2020;0.0;0.0
7197;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LG Wonen met begeleiding en ver..;2021;0.0;0.0
7198;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LG Wonen met begeleiding en ver..;2022;0.0;0.0
7199;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 LG Wonen met begeleiding en ver..;2023;0.0;0.0
7200;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LG Wonen met begeleiding en int..;2015;0.0;0.0
7201;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LG Wonen met begeleiding en int..;2016;0.0;0.0
7202;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LG Wonen met begeleiding en int..;2017;0.0;0.0
7203;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LG Wonen met begeleiding en int..;2018;0.0;0.0
7204;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LG Wonen met begeleiding en int..;2019;0.0;0.0
7205;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LG Wonen met begeleiding en int..;2020;0.0;0.0
7206;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LG Wonen met begeleiding en int..;2021;0.0;0.0
7207;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LG Wonen met begeleiding en int..;2022;0.0;0.0
7208;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 LG Wonen met begeleiding en int..;2023;0.0;0.0
7209;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6 LG Wonen met intensieve begelei..;2015;0.0;0.0
7210;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6 LG Wonen met intensieve begelei..;2016;0.0;0.0
7211;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6 LG Wonen met intensieve begelei..;2017;0.0;0.0
7212;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6 LG Wonen met intensieve begelei..;2018;0.0;0.0
7213;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6 LG Wonen met intensieve begelei..;2019;0.0;0.0
7214;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6 LG Wonen met intensieve begelei..;2020;0.0;0.0
7215;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6 LG Wonen met intensieve begelei..;2021;0.0;0.0
7216;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6 LG Wonen met intensieve begelei..;2022;0.0;0.0
7217;Somatische aandoening;Zin leveringsvorm onbekend;zzp 6 LG Wonen met intensieve begelei..;2023;0.0;0.0
7218;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7 LG Wonen met zeer intensieve be..;2015;0.0;0.0
7219;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7 LG Wonen met zeer intensieve be..;2016;0.0;0.0
7220;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7 LG Wonen met zeer intensieve be..;2017;0.0;0.0
7221;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7 LG Wonen met zeer intensieve be..;2018;0.0;0.0
7222;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7 LG Wonen met zeer intensieve be..;2019;0.0;0.0
7223;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7 LG Wonen met zeer intensieve be..;2020;0.0;0.0
7224;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7 LG Wonen met zeer intensieve be..;2021;0.0;0.0
7225;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7 LG Wonen met zeer intensieve be..;2022;0.0;0.0
7226;Somatische aandoening;Zin leveringsvorm onbekend;zzp 7 LG Wonen met zeer intensieve be..;2023;0.0;0.0
7227;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG visueel Wonen met enige bege..;2015;0.0;0.0
7228;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG visueel Wonen met enige bege..;2016;0.0;0.0
7229;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG visueel Wonen met enige bege..;2017;0.0;0.0
7230;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG visueel Wonen met enige bege..;2018;0.0;0.0
7231;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG visueel Wonen met enige bege..;2019;0.0;0.0
7232;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG visueel Wonen met enige bege..;2020;0.0;0.0
7233;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG visueel Wonen met enige bege..;2021;0.0;0.0
7234;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG visueel Wonen met enige bege..;2022;0.0;0.0
7235;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG visueel Wonen met enige bege..;2023;0.0;0.0
7236;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG visueel Wonen met begeleidin..;2015;0.0;0.0
7237;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG visueel Wonen met begeleidin..;2016;0.0;0.0
7238;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG visueel Wonen met begeleidin..;2017;0.0;0.0
7239;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG visueel Wonen met begeleidin..;2018;0.0;0.0
7240;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG visueel Wonen met begeleidin..;2019;0.0;0.0
7241;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG visueel Wonen met begeleidin..;2020;0.0;0.0
7242;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG visueel Wonen met begeleidin..;2021;0.0;0.0
7243;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG visueel Wonen met begeleidin..;2022;0.0;0.0
7244;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG visueel Wonen met begeleidin..;2023;0.0;0.0
7245;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG visueel Wonen met intensieve..;2015;0.0;0.0
7246;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG visueel Wonen met intensieve..;2016;0.0;0.0
7247;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG visueel Wonen met intensieve..;2017;0.0;0.0
7248;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG visueel Wonen met intensieve..;2018;0.0;0.0
7249;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG visueel Wonen met intensieve..;2019;0.0;0.0
7250;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG visueel Wonen met intensieve..;2020;0.0;0.0
7251;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG visueel Wonen met intensieve..;2021;0.0;0.0
7252;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG visueel Wonen met intensieve..;2022;0.0;0.0
7253;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG visueel Wonen met intensieve..;2023;0.0;0.0
7254;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG visueel Wonen met intensieve..;2015;0.0;0.0
7255;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG visueel Wonen met intensieve..;2016;0.0;0.0
7256;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG visueel Wonen met intensieve..;2017;0.0;0.0
7257;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG visueel Wonen met intensieve..;2018;0.0;0.0
7258;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG visueel Wonen met intensieve..;2019;0.0;0.0
7259;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG visueel Wonen met intensieve..;2020;0.0;0.0
7260;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG visueel Wonen met intensieve..;2021;0.0;0.0
7261;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG visueel Wonen met intensieve..;2022;0.0;0.0
7262;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG visueel Wonen met intensieve..;2023;0.0;0.0
7263;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 ZG visueel Wonen met zeer inten..;2015;0.0;0.0
7264;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 ZG visueel Wonen met zeer inten..;2016;0.0;0.0
7265;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 ZG visueel Wonen met zeer inten..;2017;0.0;0.0
7266;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 ZG visueel Wonen met zeer inten..;2018;0.0;0.0
7267;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 ZG visueel Wonen met zeer inten..;2019;0.0;0.0
7268;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 ZG visueel Wonen met zeer inten..;2020;0.0;0.0
7269;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 ZG visueel Wonen met zeer inten..;2021;0.0;0.0
7270;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 ZG visueel Wonen met zeer inten..;2022;0.0;0.0
7271;Somatische aandoening;Zin leveringsvorm onbekend;zzp 5 ZG visueel Wonen met zeer inten..;2023;0.0;0.0
7272;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG auditief Wonen met begeleidi..;2015;0.0;0.0
7273;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG auditief Wonen met begeleidi..;2016;0.0;0.0
7274;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG auditief Wonen met begeleidi..;2017;0.0;0.0
7275;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG auditief Wonen met begeleidi..;2018;0.0;0.0
7276;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG auditief Wonen met begeleidi..;2019;0.0;0.0
7277;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG auditief Wonen met begeleidi..;2020;0.0;0.0
7278;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG auditief Wonen met begeleidi..;2021;0.0;0.0
7279;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG auditief Wonen met begeleidi..;2022;0.0;0.0
7280;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1 ZG auditief Wonen met begeleidi..;2023;0.0;0.0
7281;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG auditief Wonen met intensiev..;2015;0.0;0.0
7282;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG auditief Wonen met intensiev..;2016;0.0;0.0
7283;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG auditief Wonen met intensiev..;2017;0.0;0.0
7284;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG auditief Wonen met intensiev..;2018;0.0;0.0
7285;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG auditief Wonen met intensiev..;2019;0.0;0.0
7286;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG auditief Wonen met intensiev..;2020;0.0;0.0
7287;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG auditief Wonen met intensiev..;2021;0.0;0.0
7288;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG auditief Wonen met intensiev..;2022;0.0;0.0
7289;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2 ZG auditief Wonen met intensiev..;2023;0.0;0.0
7290;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG auditief Wonen met intensiev..;2015;0.0;0.0
7291;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG auditief Wonen met intensiev..;2016;0.0;0.0
7292;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG auditief Wonen met intensiev..;2017;0.0;0.0
7293;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG auditief Wonen met intensiev..;2018;0.0;0.0
7294;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG auditief Wonen met intensiev..;2019;0.0;0.0
7295;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG auditief Wonen met intensiev..;2020;0.0;0.0
7296;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG auditief Wonen met intensiev..;2021;0.0;0.0
7297;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG auditief Wonen met intensiev..;2022;0.0;0.0
7298;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3 ZG auditief Wonen met intensiev..;2023;0.0;0.0
7299;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG auditief Wonen met intensiev..;2015;0.0;0.0
7300;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG auditief Wonen met intensiev..;2016;0.0;0.0
7301;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG auditief Wonen met intensiev..;2017;0.0;0.0
7302;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG auditief Wonen met intensiev..;2018;0.0;0.0
7303;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG auditief Wonen met intensiev..;2019;0.0;0.0
7304;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG auditief Wonen met intensiev..;2020;0.0;0.0
7305;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG auditief Wonen met intensiev..;2021;0.0;0.0
7306;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG auditief Wonen met intensiev..;2022;0.0;0.0
7307;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4 ZG auditief Wonen met intensiev..;2023;0.0;0.0
7308;Somatische aandoening;Zin leveringsvorm onbekend;Totaal zzp Geestelijke gezondheidszorg;2015;0.0;0.0
7309;Somatische aandoening;Zin leveringsvorm onbekend;Totaal zzp Geestelijke gezondheidszorg;2016;0.0;0.0
7310;Somatische aandoening;Zin leveringsvorm onbekend;Totaal zzp Geestelijke gezondheidszorg;2017;0.0;0.0
7311;Somatische aandoening;Zin leveringsvorm onbekend;Totaal zzp Geestelijke gezondheidszorg;2018;0.0;0.0
7312;Somatische aandoening;Zin leveringsvorm onbekend;Totaal zzp Geestelijke gezondheidszorg;2019;0.0;0.0
7313;Somatische aandoening;Zin leveringsvorm onbekend;Totaal zzp Geestelijke gezondheidszorg;2020;0.0;0.0
7314;Somatische aandoening;Zin leveringsvorm onbekend;Totaal zzp Geestelijke gezondheidszorg;2021;0.0;0.0
7315;Somatische aandoening;Zin leveringsvorm onbekend;Totaal zzp Geestelijke gezondheidszorg;2022;0.0;0.0
7316;Somatische aandoening;Zin leveringsvorm onbekend;Totaal zzp Geestelijke gezondheidszorg;2023;0.0;0.0
7317;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1B GGZ Voortgezet verblijf met be..;2015;0.0;0.0
7318;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1B GGZ Voortgezet verblijf met be..;2016;0.0;0.0
7319;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1B GGZ Voortgezet verblijf met be..;2017;0.0;0.0
7320;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1B GGZ Voortgezet verblijf met be..;2018;0.0;0.0
7321;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1B GGZ Voortgezet verblijf met be..;2019;0.0;0.0
7322;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1B GGZ Voortgezet verblijf met be..;2020;0.0;0.0
7323;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1B GGZ Voortgezet verblijf met be..;2021;0.0;0.0
7324;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1B GGZ Voortgezet verblijf met be..;2022;0.0;0.0
7325;Somatische aandoening;Zin leveringsvorm onbekend;zzp 1B GGZ Voortgezet verblijf met be..;2023;0.0;0.0
7326;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2B GGZ Voortgezet verblijf met st..;2015;0.0;0.0
7327;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2B GGZ Voortgezet verblijf met st..;2016;0.0;0.0
7328;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2B GGZ Voortgezet verblijf met st..;2017;0.0;0.0
7329;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2B GGZ Voortgezet verblijf met st..;2018;0.0;0.0
7330;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2B GGZ Voortgezet verblijf met st..;2019;0.0;0.0
7331;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2B GGZ Voortgezet verblijf met st..;2020;0.0;0.0
7332;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2B GGZ Voortgezet verblijf met st..;2021;0.0;0.0
7333;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2B GGZ Voortgezet verblijf met st..;2022;0.0;0.0
7334;Somatische aandoening;Zin leveringsvorm onbekend;zzp 2B GGZ Voortgezet verblijf met st..;2023;0.0;0.0
7335;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3B GGZ Voortgezet verblijf met in..;2015;0.0;0.0
7336;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3B GGZ Voortgezet verblijf met in..;2016;0.0;0.0
7337;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3B GGZ Voortgezet verblijf met in..;2017;0.0;0.0
7338;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3B GGZ Voortgezet verblijf met in..;2018;0.0;0.0
7339;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3B GGZ Voortgezet verblijf met in..;2019;0.0;0.0
7340;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3B GGZ Voortgezet verblijf met in..;2020;0.0;0.0
7341;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3B GGZ Voortgezet verblijf met in..;2021;0.0;0.0
7342;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3B GGZ Voortgezet verblijf met in..;2022;0.0;0.0
7343;Somatische aandoening;Zin leveringsvorm onbekend;zzp 3B GGZ Voortgezet verblijf met in..;2023;0.0;0.0
7344;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4B GGZ Voortgezet verblijf met in..;2015;0.0;0.0
7345;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4B GGZ Voortgezet verblijf met in..;2016;0.0;0.0
7346;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4B GGZ Voortgezet verblijf met in..;2017;0.0;0.0
7347;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4B GGZ Voortgezet verblijf met in..;2018;0.0;0.0
7348;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4B GGZ Voortgezet verblijf met in..;2019;0.0;0.0
7349;Somatische aandoening;Zin leveringsvorm onbekend;zzp 4B GGZ Voortgezet verblijf met in..;2020;0.0;0.0
