ID;Zorgaanbieders;Zorgfinanciering;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
8533;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2006;0.0
8534;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2007;0.0
8535;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2008;0.0
8536;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2009;0.0
8537;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2010;0.0
8538;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2011;0.0
8539;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2012;0.0
8540;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2013;0.0
8541;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2014;0.0
8542;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2015;0.0
8543;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2016;0.0
8544;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2017;0.0
8545;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2018;0.0
8546;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2019;0.0
8547;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2020;0.0
8548;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2021;0.0
8549;HP72: Zorgverzekeraars, ziekenfondsen;HF23: Financiering door ondernemingen;2022;0.0
8550;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;1998;0.0
8551;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;1999;0.0
8552;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2000;0.0
8553;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2001;0.0
8554;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2002;0.0
8555;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2003;0.0
8556;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2004;0.0
8557;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2005;0.0
8558;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2006;0.0
8559;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2007;0.0
8560;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2008;0.0
8561;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2009;0.0
8562;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2010;0.0
8563;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2011;0.0
8564;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2012;0.0
8565;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2013;0.0
8566;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2014;0.0
8567;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2015;0.0
8568;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2016;0.0
8569;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2017;0.0
8570;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2018;0.0
8571;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2019;0.0
8572;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2020;0.0
8573;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2021;0.0
8574;HP72: Zorgverzekeraars, ziekenfondsen;HF3: Eigen betalingen;2022;0.0
8575;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;1998;0.0
8576;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;1999;0.0
8577;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2000;0.0
8578;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2001;0.0
8579;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2002;0.0
8580;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2003;0.0
8581;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2004;0.0
8582;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2005;0.0
8583;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2006;0.0
8584;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2007;0.0
8585;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2008;0.0
8586;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2009;0.0
8587;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2010;0.0
8588;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2011;0.0
8589;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2012;0.0
8590;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2013;0.0
8591;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2014;0.0
8592;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2015;0.0
8593;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2016;0.0
8594;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2017;0.0
8595;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2018;0.0
8596;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2019;0.0
8597;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2020;0.0
8598;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2021;0.0
8599;HP72: Zorgverzekeraars, ziekenfondsen;HF31: Directe eigen betalingen;2022;0.0
8600;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;1998;0.0
8601;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;1999;0.0
8602;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2000;0.0
8603;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2001;0.0
8604;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2002;0.0
8605;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2003;0.0
8606;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2004;0.0
8607;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2005;0.0
8608;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2006;0.0
8609;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2007;0.0
8610;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2008;0.0
8611;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2009;0.0
8612;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2010;0.0
8613;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2011;0.0
8614;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2012;0.0
8615;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2013;0.0
8616;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2014;0.0
8617;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2015;0.0
8618;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2016;0.0
8619;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2017;0.0
8620;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2018;0.0
8621;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2019;0.0
8622;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2020;0.0
8623;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2021;0.0
8624;HP72: Zorgverzekeraars, ziekenfondsen;HF32: Eigen risico en bijdragen;2022;0.0
8625;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;1998;629.0
8626;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;1999;683.0
8627;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2000;720.0
8628;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2001;804.0
8629;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2002;882.0
8630;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2003;908.0
8631;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2004;962.0
8632;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2005;1099.0
8633;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2006;510.0
8634;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2007;518.0
8635;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2008;514.0
8636;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2009;559.0
8637;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2010;579.0
8638;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2011;601.0
8639;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2012;598.0
8640;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2013;603.0
8641;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2014;597.0
8642;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2015;536.0
8643;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2016;516.0
8644;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2017;504.0
8645;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2018;502.0
8646;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2019;502.0
8647;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2020;478.0
8648;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2021;479.0
8649;HP73: Particuliere verzekeraars;Totaal financiering van ingezetenen;2022;505.0
8650;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;1998;0.0
8651;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;1999;0.0
8652;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2000;0.0
8653;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2001;0.0
8654;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2002;0.0
8655;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2003;0.0
8656;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2004;0.0
8657;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2005;0.0
8658;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2006;0.0
8659;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2007;0.0
8660;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2008;0.0
8661;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2009;0.0
8662;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2010;0.0
8663;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2011;0.0
8664;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2012;0.0
8665;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2013;0.0
8666;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2014;0.0
8667;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2015;0.0
8668;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2016;0.0
8669;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2017;0.0
8670;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2018;0.0
8671;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2019;0.0
8672;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2020;0.0
8673;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2021;0.0
8674;HP73: Particuliere verzekeraars;HF1: Overheid en soc. verzekering;2022;0.0
8675;HP73: Particuliere verzekeraars;HF11: Overheid;1998;0.0
8676;HP73: Particuliere verzekeraars;HF11: Overheid;1999;0.0
8677;HP73: Particuliere verzekeraars;HF11: Overheid;2000;0.0
8678;HP73: Particuliere verzekeraars;HF11: Overheid;2001;0.0
8679;HP73: Particuliere verzekeraars;HF11: Overheid;2002;0.0
8680;HP73: Particuliere verzekeraars;HF11: Overheid;2003;0.0
8681;HP73: Particuliere verzekeraars;HF11: Overheid;2004;0.0
8682;HP73: Particuliere verzekeraars;HF11: Overheid;2005;0.0
8683;HP73: Particuliere verzekeraars;HF11: Overheid;2006;0.0
8684;HP73: Particuliere verzekeraars;HF11: Overheid;2007;0.0
8685;HP73: Particuliere verzekeraars;HF11: Overheid;2008;0.0
8686;HP73: Particuliere verzekeraars;HF11: Overheid;2009;0.0
8687;HP73: Particuliere verzekeraars;HF11: Overheid;2010;0.0
8688;HP73: Particuliere verzekeraars;HF11: Overheid;2011;0.0
8689;HP73: Particuliere verzekeraars;HF11: Overheid;2012;0.0
8690;HP73: Particuliere verzekeraars;HF11: Overheid;2013;0.0
8691;HP73: Particuliere verzekeraars;HF11: Overheid;2014;0.0
8692;HP73: Particuliere verzekeraars;HF11: Overheid;2015;0.0
8693;HP73: Particuliere verzekeraars;HF11: Overheid;2016;0.0
8694;HP73: Particuliere verzekeraars;HF11: Overheid;2017;0.0
8695;HP73: Particuliere verzekeraars;HF11: Overheid;2018;0.0
8696;HP73: Particuliere verzekeraars;HF11: Overheid;2019;0.0
8697;HP73: Particuliere verzekeraars;HF11: Overheid;2020;0.0
8698;HP73: Particuliere verzekeraars;HF11: Overheid;2021;0.0
8699;HP73: Particuliere verzekeraars;HF11: Overheid;2022;0.0
8700;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;1998;0.0
8701;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;1999;0.0
8702;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2000;0.0
8703;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2001;0.0
8704;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2002;0.0
8705;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2003;0.0
8706;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2004;0.0
8707;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2005;0.0
8708;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2006;0.0
8709;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2007;0.0
8710;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2008;0.0
8711;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2009;0.0
8712;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2010;0.0
8713;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2011;0.0
8714;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2012;0.0
8715;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2013;0.0
8716;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2014;0.0
8717;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2015;0.0
8718;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2016;0.0
8719;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2017;0.0
8720;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2018;0.0
8721;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2019;0.0
8722;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2020;0.0
8723;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2021;0.0
8724;HP73: Particuliere verzekeraars;HF12: Verplichte premiegeb verzekeringen;2022;0.0
8725;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;1998;0.0
8726;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;1999;0.0
8727;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2000;0.0
8728;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2001;0.0
8729;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2002;0.0
8730;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2003;0.0
8731;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2004;0.0
8732;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2005;0.0
8733;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2006;0.0
8734;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2007;0.0
8735;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2008;0.0
8736;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2009;0.0
8737;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2010;0.0
8738;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2011;0.0
8739;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2012;0.0
8740;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2013;0.0
8741;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2014;0.0
8742;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2015;0.0
8743;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2016;0.0
8744;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2017;0.0
8745;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2018;0.0
8746;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2019;0.0
8747;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2020;0.0
8748;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2021;0.0
8749;HP73: Particuliere verzekeraars;HF121a: Wlz, AWBZ;2022;0.0
8750;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;1998;0.0
8751;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;1999;0.0
8752;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2000;0.0
8753;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2001;0.0
8754;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2002;0.0
8755;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2003;0.0
8756;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2004;0.0
8757;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2005;0.0
8758;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2006;
8759;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2007;
8760;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2008;
8761;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2009;
8762;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2010;
8763;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2011;
8764;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2012;
8765;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2013;
8766;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2014;
8767;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2015;
8768;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2016;
8769;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2017;
8770;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2018;
8771;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2019;
8772;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2020;
8773;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2021;
8774;HP73: Particuliere verzekeraars;HF121b: Ziekenfonds;2022;
8775;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;1998;
8776;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;1999;
8777;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2000;
8778;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2001;
8779;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2002;
8780;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2003;
8781;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2004;
8782;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2005;
8783;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2006;0.0
8784;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2007;0.0
8785;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2008;0.0
8786;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2009;0.0
8787;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2010;0.0
8788;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2011;0.0
8789;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2012;0.0
8790;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2013;0.0
8791;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2014;0.0
8792;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2015;0.0
8793;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2016;0.0
8794;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2017;0.0
8795;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2018;0.0
8796;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2019;0.0
8797;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2020;0.0
8798;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2021;0.0
8799;HP73: Particuliere verzekeraars;HF122: Zorgverzekeringswet;2022;0.0
8800;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;1998;629.0
8801;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;1999;683.0
8802;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2000;720.0
8803;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2001;804.0
8804;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2002;882.0
8805;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2003;908.0
8806;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2004;962.0
8807;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2005;1099.0
8808;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2006;510.0
8809;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2007;518.0
8810;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2008;514.0
8811;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2009;559.0
8812;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2010;579.0
8813;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2011;601.0
8814;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2012;598.0
8815;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2013;603.0
8816;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2014;597.0
8817;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2015;536.0
8818;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2016;516.0
8819;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2017;504.0
8820;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2018;502.0
8821;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2019;502.0
8822;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2020;478.0
8823;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2021;479.0
8824;HP73: Particuliere verzekeraars;Vrijwillige financiering, eigen betaling;2022;505.0
8825;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;1998;629.0
8826;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;1999;683.0
8827;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2000;720.0
8828;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2001;804.0
8829;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2002;882.0
8830;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2003;908.0
8831;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2004;962.0
8832;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2005;1099.0
8833;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2006;510.0
8834;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2007;518.0
8835;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2008;514.0
8836;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2009;559.0
8837;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2010;579.0
8838;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2011;601.0
8839;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2012;598.0
8840;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2013;603.0
8841;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2014;597.0
8842;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2015;536.0
8843;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2016;516.0
8844;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2017;504.0
8845;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2018;502.0
8846;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2019;502.0
8847;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2020;478.0
8848;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2021;479.0
8849;HP73: Particuliere verzekeraars;HF2: Vrijwillige financieringsvormen;2022;505.0
