ID;Vervoerwijzen;Populatie;Marges;RegioS;Perioden;Vervoersprestatie_1
5396;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2020;0.9
5397;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2021;1.0
5398;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2022;1.0
5399;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Matig stedelijk;2023;1.0
5400;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2018;0.8
5401;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2019;0.9
5402;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2020;1.2
5403;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2021;1.5
5404;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2022;1.3
5405;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Weinig stedelijk;2023;1.2
5406;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2018;0.3
5407;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2019;0.3
5408;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2020;0.4
5409;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2021;0.5
5410;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2022;0.4
5411;Lopen;Populatie: 12 jaar of ouder;Ondergrens 95%-interval;Niet stedelijk;2023;0.4
5412;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Nederland;2018;4.9
5413;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Nederland;2019;4.9
5414;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Nederland;2020;6.4
5415;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Nederland;2021;7.8
5416;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Nederland;2022;7.0
5417;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Nederland;2023;6.7
5418;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2018;0.4
5419;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2019;0.5
5420;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2020;0.6
5421;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2021;0.7
5422;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2022;0.7
5423;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Nederland (LD);2023;0.7
5424;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2018;1.0
5425;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2019;1.0
5426;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2020;1.3
5427;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2021;1.6
5428;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2022;1.4
5429;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Oost-Nederland (LD);2023;1.4
5430;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2018;2.5
5431;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2019;2.5
5432;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2020;3.1
5433;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2021;3.8
5434;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2022;3.4
5435;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;West-Nederland (LD);2023;3.3
5436;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2018;1.1
5437;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2019;1.1
5438;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2020;1.5
5439;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2021;1.8
5440;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2022;1.5
5441;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Nederland (LD);2023;1.5
5442;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2018;0.2
5443;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2019;0.2
5444;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2020;0.2
5445;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2021;0.3
5446;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2022;0.2
5447;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Groningen (PV);2023;0.3
5448;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2018;0.2
5449;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2019;0.2
5450;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2020;0.3
5451;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2021;0.3
5452;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2022;0.3
5453;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Friesland (PV);2023;0.3
5454;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2018;0.1
5455;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2019;0.2
5456;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2020;0.2
5457;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2021;0.2
5458;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2022;0.2
5459;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Drenthe (PV);2023;0.2
5460;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2018;0.3
5461;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2019;0.3
5462;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2020;0.4
5463;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2021;0.5
5464;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2022;0.5
5465;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Overijssel (PV);2023;0.4
5466;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2018;0.1
5467;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2019;0.1
5468;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2020;0.1
5469;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2021;0.2
5470;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2022;0.2
5471;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Flevoland (PV);2023;0.2
5472;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2018;0.6
5473;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2019;0.6
5474;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2020;0.8
5475;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2021;1.0
5476;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2022;0.8
5477;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Gelderland (PV);2023;0.8
5478;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Utrecht (PV);2018;0.4
5479;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Utrecht (PV);2019;0.4
5480;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Utrecht (PV);2020;0.5
5481;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Utrecht (PV);2021;0.6
5482;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Utrecht (PV);2022;0.6
5483;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Utrecht (PV);2023;0.5
5484;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Holland (PV);2018;0.9
5485;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Holland (PV);2019;0.9
5486;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Holland (PV);2020;1.1
5487;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Holland (PV);2021;1.4
5488;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Holland (PV);2022;1.3
5489;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Holland (PV);2023;1.2
5490;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Holland (PV);2018;1.2
5491;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Holland (PV);2019;1.1
5492;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Holland (PV);2020;1.4
5493;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Holland (PV);2021;1.7
5494;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Holland (PV);2022;1.5
5495;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zuid-Holland (PV);2023;1.5
5496;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeeland (PV);2018;0.1
5497;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeeland (PV);2019;0.1
5498;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeeland (PV);2020;0.2
5499;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeeland (PV);2021;0.2
5500;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeeland (PV);2022;0.2
5501;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeeland (PV);2023;0.2
5502;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Brabant (PV);2018;0.7
5503;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Brabant (PV);2019;0.7
5504;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Brabant (PV);2020;1.0
5505;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Brabant (PV);2021;1.2
5506;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Brabant (PV);2022;1.0
5507;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Noord-Brabant (PV);2023;1.0
5508;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Limburg (PV);2018;0.4
5509;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Limburg (PV);2019;0.4
5510;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Limburg (PV);2020;0.5
5511;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Limburg (PV);2021;0.6
5512;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Limburg (PV);2022;0.5
5513;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Limburg (PV);2023;0.5
5514;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeer sterk stedelijk;2018;1.5
5515;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeer sterk stedelijk;2019;1.5
5516;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeer sterk stedelijk;2020;1.7
5517;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeer sterk stedelijk;2021;2.3
5518;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeer sterk stedelijk;2022;2.0
5519;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Zeer sterk stedelijk;2023;2.0
5520;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Sterk stedelijk;2018;1.6
5521;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Sterk stedelijk;2019;1.5
5522;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Sterk stedelijk;2020;2.0
5523;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Sterk stedelijk;2021;2.4
5524;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Sterk stedelijk;2022;2.1
5525;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Sterk stedelijk;2023;2.1
5526;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Matig stedelijk;2018;0.8
5527;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Matig stedelijk;2019;0.7
5528;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Matig stedelijk;2020;1.0
5529;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Matig stedelijk;2021;1.1
5530;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Matig stedelijk;2022;1.1
5531;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Matig stedelijk;2023;1.1
5532;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Weinig stedelijk;2018;0.9
5533;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Weinig stedelijk;2019;1.0
5534;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Weinig stedelijk;2020;1.3
5535;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Weinig stedelijk;2021;1.7
5536;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Weinig stedelijk;2022;1.4
5537;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Weinig stedelijk;2023;1.3
5538;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Niet stedelijk;2018;0.3
5539;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Niet stedelijk;2019;0.3
5540;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Niet stedelijk;2020;0.5
5541;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Niet stedelijk;2021;0.6
5542;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Niet stedelijk;2022;0.4
5543;Lopen;Populatie: 12 jaar of ouder;Bovengrens 95%-interval;Niet stedelijk;2023;0.4
5544;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Nederland;2018;17.6
5545;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Nederland;2019;17.9
5546;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Nederland;2020;12.1
5547;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Nederland;2021;14.7
5548;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Nederland;2022;15.0
5549;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Nederland;2023;13.4
5550;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Nederland (LD);2018;2.5
5551;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Nederland (LD);2019;2.3
5552;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Nederland (LD);2020;1.5
5553;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Nederland (LD);2021;1.8
5554;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Nederland (LD);2022;2.0
5555;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Nederland (LD);2023;1.9
5556;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Oost-Nederland (LD);2018;4.2
5557;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Oost-Nederland (LD);2019;4.7
5558;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Oost-Nederland (LD);2020;3.0
5559;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Oost-Nederland (LD);2021;4.0
5560;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Oost-Nederland (LD);2022;3.5
5561;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Oost-Nederland (LD);2023;3.3
5562;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;West-Nederland (LD);2018;6.8
5563;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;West-Nederland (LD);2019;7.6
5564;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;West-Nederland (LD);2020;5.3
5565;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;West-Nederland (LD);2021;6.1
5566;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;West-Nederland (LD);2022;6.1
5567;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;West-Nederland (LD);2023;5.7
5568;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Nederland (LD);2018;4.1
5569;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Nederland (LD);2019;3.4
5570;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Nederland (LD);2020;2.3
5571;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Nederland (LD);2021;2.8
5572;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Nederland (LD);2022;3.3
5573;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Nederland (LD);2023;2.5
5574;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Groningen (PV);2018;0.8
5575;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Groningen (PV);2019;0.5
5576;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Groningen (PV);2020;0.4
5577;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Groningen (PV);2021;0.5
5578;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Groningen (PV);2022;0.6
5579;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Groningen (PV);2023;
5580;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Friesland (PV);2018;1.1
5581;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Friesland (PV);2019;1.0
5582;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Friesland (PV);2020;0.7
5583;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Friesland (PV);2021;0.6
5584;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Friesland (PV);2022;0.8
5585;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Friesland (PV);2023;0.8
5586;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2018;0.6
5587;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2019;0.7
5588;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2020;
5589;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2021;0.7
5590;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2022;
5591;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Drenthe (PV);2023;0.7
5592;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2018;1.6
5593;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2019;1.6
5594;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2020;0.9
5595;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2021;1.1
5596;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2022;1.3
5597;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Overijssel (PV);2023;1.1
5598;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2018;0.5
5599;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2019;
5600;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2020;
5601;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2021;0.5
5602;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2022;
5603;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Flevoland (PV);2023;0.4
5604;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2018;2.1
5605;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2019;2.6
5606;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2020;1.7
5607;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2021;2.4
5608;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2022;1.8
5609;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Gelderland (PV);2023;1.8
5610;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2018;0.9
5611;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2019;1.1
5612;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2020;1.0
5613;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2021;1.0
5614;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2022;1.0
5615;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Utrecht (PV);2023;0.8
5616;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2018;2.4
5617;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2019;2.7
5618;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2020;1.7
5619;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2021;1.6
5620;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2022;2.1
5621;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Holland (PV);2023;2.0
5622;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2018;3.1
5623;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2019;3.4
5624;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2020;2.1
5625;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2021;2.9
5626;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2022;2.5
5627;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zuid-Holland (PV);2023;2.6
5628;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2018;0.4
5629;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2019;0.3
5630;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2020;
5631;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2021;0.6
5632;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2022;0.5
5633;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeeland (PV);2023;0.3
5634;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2018;3.1
5635;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2019;2.3
5636;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2020;1.6
5637;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2021;2.0
5638;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2022;2.7
5639;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Noord-Brabant (PV);2023;1.8
5640;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2018;1.0
5641;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2019;1.1
5642;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2020;0.7
5643;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2021;0.8
5644;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2022;0.6
5645;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Limburg (PV);2023;0.7
5646;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2018;2.7
5647;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2019;2.9
5648;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2020;1.8
5649;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2021;2.3
5650;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2022;2.2
5651;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Zeer sterk stedelijk;2023;2.3
5652;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2018;4.6
5653;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2019;4.9
5654;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2020;3.5
5655;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2021;4.2
5656;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2022;4.9
5657;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Sterk stedelijk;2023;3.9
5658;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2018;2.9
5659;Overige vervoerwijze;Populatie: 6 jaar of ouder;Waarde;Matig stedelijk;2019;3.1
