ID;Geslacht;Migratieachtergrond;Onderwijssoort;Leeftijd;OnderwijsVertragingInSchoolloopbaan;Perioden;AantalLeerlingenVoortgezetOnderwijs_1;AantalVsvErsVoorgezetOnderwijs_2;AantalNietVsvErsVoortgezetOnderwijs_3;PercentageVsvErsVoortgezetOnderwijs_4
7022;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2006/'07;22490.0;1240.0;21260.0;5.5
7023;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2007/'08;22320.0;940.0;21380.0;4.2
7024;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2008/'09;22070.0;800.0;21270.0;3.6
7025;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2009/'10;21800.0;770.0;21030.0;3.5
7026;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2010/'11;21640.0;750.0;20900.0;3.4
7027;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2011/'12;21630.0;670.0;20970.0;3.1
7028;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2012/'13 Oude methode;22050.0;630.0;21420.0;2.8
7029;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;21790.0;400.0;21380.0;1.8
7030;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2013/'14;21520.0;450.0;21070.0;2.1
7031;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2014/'15;21090.0;370.0;20720.0;1.7
7032;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2015/'16;20980.0;350.0;20630.0;1.6
7033;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2016/'17;20450.0;280.0;20170.0;1.4
7034;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;1 jaar vertraging;2017/'18;19480.0;260.0;19220.0;1.3
7035;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2004/'05;2350.0;230.0;2120.0;9.8
7036;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2005/'06;2320.0;160.0;2160.0;6.7
7037;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2006/'07;2190.0;140.0;2060.0;6.2
7038;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2007/'08;2050.0;110.0;1940.0;5.2
7039;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2008/'09;1940.0;90.0;1850.0;4.4
7040;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2009/'10;1890.0;110.0;1780.0;5.8
7041;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2010/'11;1820.0;100.0;1720.0;5.7
7042;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2011/'12;1970.0;90.0;1890.0;4.5
7043;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;2030.0;100.0;1930.0;4.7
7044;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;1960.0;50.0;1920.0;2.4
7045;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2013/'14;1970.0;30.0;1940.0;1.7
7046;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2014/'15;1870.0;20.0;1850.0;1.3
7047;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2015/'16;1900.0;20.0;1880.0;1.1
7048;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2016/'17;1790.0;30.0;1760.0;1.5
7049;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;Jonger dan 18 jaar;2 jaar of meer vertraging;2017/'18;1780.0;30.0;1750.0;1.9
7050;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2004/'05;3020.0;560.0;2460.0;18.4
7051;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2005/'06;2770.0;450.0;2320.0;16.4
7052;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2006/'07;2610.0;430.0;2180.0;16.5
7053;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2007/'08;2470.0;400.0;2070.0;16.3
7054;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2008/'09;2340.0;350.0;1990.0;15.0
7055;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2009/'10;2330.0;350.0;1980.0;15.0
7056;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2010/'11;2410.0;400.0;2010.0;16.5
7057;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2011/'12;2410.0;380.0;2040.0;15.5
7058;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2012/'13 Oude methode;2690.0;390.0;2300.0;14.6
7059;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2012/'13 Nieuwe methode;2680.0;390.0;2290.0;14.5
7060;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2013/'14;2750.0;350.0;2400.0;12.8
7061;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2014/'15;2770.0;400.0;2360.0;14.6
7062;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2015/'16;2530.0;430.0;2100.0;17.0
7063;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2016/'17;2500.0;330.0;2170.0;13.1
7064;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Totaal;2017/'18;2400.0;350.0;2050.0;14.5
7065;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2004/'05;0.0;0.0;0.0;0.0
7066;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2005/'06;0.0;0.0;0.0;0.0
7067;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2006/'07;0.0;0.0;0.0;0.0
7068;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2007/'08;0.0;0.0;0.0;0.0
7069;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2008/'09;0.0;0.0;0.0;0.0
7070;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2009/'10;0.0;0.0;0.0;0.0
7071;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2010/'11;0.0;0.0;0.0;0.0
7072;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2011/'12;0.0;0.0;0.0;0.0
7073;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
7074;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
7075;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2013/'14;0.0;0.0;0.0;0.0
7076;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2014/'15;0.0;0.0;0.0;0.0
7077;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2015/'16;0.0;0.0;0.0;0.0
7078;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2016/'17;0.0;0.0;0.0;0.0
7079;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Geen vertraging;2017/'18;0.0;0.0;0.0;0.0
7080;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2004/'05;3020.0;560.0;2460.0;18.4
7081;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2005/'06;2770.0;450.0;2320.0;16.4
7082;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2006/'07;2610.0;430.0;2180.0;16.5
7083;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2007/'08;2470.0;400.0;2070.0;16.3
7084;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2008/'09;2340.0;350.0;1990.0;15.0
7085;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2009/'10;2330.0;350.0;1980.0;15.0
7086;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2010/'11;2410.0;400.0;2010.0;16.5
7087;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2011/'12;2410.0;380.0;2040.0;15.5
7088;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2012/'13 Oude methode;2690.0;390.0;2300.0;14.6
7089;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2012/'13 Nieuwe methode;2680.0;390.0;2290.0;14.5
7090;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2013/'14;2750.0;350.0;2400.0;12.8
7091;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2014/'15;2770.0;400.0;2360.0;14.6
7092;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2015/'16;2530.0;430.0;2100.0;17.0
7093;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2016/'17;2500.0;330.0;2170.0;13.1
7094;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;Wel vertraging;2017/'18;2400.0;350.0;2050.0;14.5
7095;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2004/'05;60.0;;60.0;
7096;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2005/'06;0.0;0.0;0.0;0.0
7097;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2006/'07;;0.0;;0.0
7098;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2007/'08;;0.0;;0.0
7099;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2008/'09;0.0;0.0;0.0;0.0
7100;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2009/'10;0.0;0.0;0.0;0.0
7101;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2010/'11;0.0;0.0;0.0;0.0
7102;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2011/'12;0.0;0.0;0.0;0.0
7103;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
7104;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
7105;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2013/'14;0.0;0.0;0.0;0.0
7106;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2014/'15;0.0;0.0;0.0;0.0
7107;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2015/'16;0.0;0.0;0.0;0.0
7108;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2016/'17;0.0;0.0;0.0;0.0
7109;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;1 jaar vertraging;2017/'18;0.0;0.0;0.0;0.0
7110;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2004/'05;2960.0;550.0;2410.0;18.7
7111;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2005/'06;2770.0;450.0;2320.0;16.4
7112;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2006/'07;2610.0;430.0;2180.0;16.5
7113;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2007/'08;2470.0;400.0;2070.0;16.3
7114;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2008/'09;2340.0;350.0;1990.0;15.0
7115;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2009/'10;2330.0;350.0;1980.0;15.0
7116;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2010/'11;2410.0;400.0;2010.0;16.5
7117;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2011/'12;2410.0;380.0;2040.0;15.5
7118;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2012/'13 Oude methode;2690.0;390.0;2300.0;14.6
7119;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2012/'13 Nieuwe methode;2680.0;390.0;2290.0;14.5
7120;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2013/'14;2750.0;350.0;2400.0;12.8
7121;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2014/'15;2770.0;400.0;2360.0;14.6
7122;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2015/'16;2530.0;430.0;2100.0;17.0
7123;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2016/'17;2500.0;330.0;2170.0;13.1
7124;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 20 jaar;2 jaar of meer vertraging;2017/'18;2400.0;350.0;2050.0;14.5
7125;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2004/'05;3160.0;610.0;2560.0;19.1
7126;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2005/'06;2890.0;490.0;2400.0;17.1
7127;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2006/'07;2700.0;450.0;2240.0;16.8
7128;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2007/'08;2550.0;430.0;2120.0;17.0
7129;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2008/'09;2400.0;360.0;2030.0;15.1
7130;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2009/'10;2380.0;360.0;2020.0;15.2
7131;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2010/'11;2470.0;410.0;2050.0;16.7
7132;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2011/'12;2460.0;390.0;2070.0;15.8
7133;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2012/'13 Oude methode;2740.0;400.0;2340.0;14.7
7134;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2012/'13 Nieuwe methode;2730.0;400.0;2330.0;14.7
7135;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2013/'14;2810.0;380.0;2440.0;13.3
7136;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2014/'15;2800.0;420.0;2380.0;15.1
7137;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2015/'16;2580.0;440.0;2130.0;17.2
7138;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2016/'17;2530.0;340.0;2190.0;13.3
7139;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Totaal;2017/'18;2420.0;350.0;2070.0;14.5
7140;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2004/'05;0.0;0.0;0.0;0.0
7141;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2005/'06;0.0;0.0;0.0;0.0
7142;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2006/'07;0.0;0.0;0.0;0.0
7143;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2007/'08;0.0;0.0;0.0;0.0
7144;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2008/'09;0.0;0.0;0.0;0.0
7145;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2009/'10;0.0;0.0;0.0;0.0
7146;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2010/'11;0.0;0.0;0.0;0.0
7147;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2011/'12;0.0;0.0;0.0;0.0
7148;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
7149;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
7150;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2013/'14;0.0;0.0;0.0;0.0
7151;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2014/'15;0.0;0.0;0.0;0.0
7152;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2015/'16;0.0;0.0;0.0;0.0
7153;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2016/'17;0.0;0.0;0.0;0.0
7154;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Geen vertraging;2017/'18;0.0;0.0;0.0;0.0
7155;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2004/'05;3160.0;610.0;2560.0;19.1
7156;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2005/'06;2890.0;490.0;2400.0;17.1
7157;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2006/'07;2700.0;450.0;2240.0;16.8
7158;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2007/'08;2550.0;430.0;2120.0;17.0
7159;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2008/'09;2400.0;360.0;2030.0;15.1
7160;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2009/'10;2380.0;360.0;2020.0;15.2
7161;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2010/'11;2470.0;410.0;2050.0;16.7
7162;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2011/'12;2460.0;390.0;2070.0;15.8
7163;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2012/'13 Oude methode;2740.0;400.0;2340.0;14.7
7164;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2012/'13 Nieuwe methode;2730.0;400.0;2330.0;14.7
7165;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2013/'14;2810.0;380.0;2440.0;13.3
7166;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2014/'15;2800.0;420.0;2380.0;15.1
7167;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2015/'16;2580.0;440.0;2130.0;17.2
7168;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2016/'17;2530.0;340.0;2190.0;13.3
7169;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;Wel vertraging;2017/'18;2420.0;350.0;2070.0;14.5
7170;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2004/'05;60.0;;60.0;
7171;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2005/'06;0.0;0.0;0.0;0.0
7172;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2006/'07;;0.0;;0.0
7173;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2007/'08;;0.0;;0.0
7174;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2008/'09;0.0;0.0;0.0;0.0
7175;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2009/'10;0.0;0.0;0.0;0.0
7176;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2010/'11;0.0;0.0;0.0;0.0
7177;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2011/'12;0.0;0.0;0.0;0.0
7178;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2012/'13 Oude methode;0.0;0.0;0.0;0.0
7179;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2012/'13 Nieuwe methode;0.0;0.0;0.0;0.0
7180;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2013/'14;0.0;0.0;0.0;0.0
7181;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2014/'15;0.0;0.0;0.0;0.0
7182;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2015/'16;0.0;0.0;0.0;0.0
7183;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2016/'17;0.0;0.0;0.0;0.0
7184;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;1 jaar vertraging;2017/'18;0.0;0.0;0.0;0.0
7185;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2004/'05;3100.0;600.0;2500.0;19.4
7186;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2005/'06;2890.0;490.0;2400.0;17.1
7187;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2006/'07;2700.0;450.0;2240.0;16.8
7188;Totaal mannen en vrouwen;Met migratieachtergrond;Vmbo 3-4;18 tot 23 jaar;2 jaar of meer vertraging;2007/'08;2550.0;430.0;2110.0;17.0
