ID;Geslacht;WelGeenInternationaleStudent;UitstromersHoMetEnZonderDiploma;Uitkeringen;Studierichting;Peilmoment;Perioden;UitstromersHo_1
8084;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2010/'11;250.0
8085;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2011/'12;270.0
8086;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2012/'13;230.0
8087;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2013/'14;240.0
8088;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2014/'15;170.0
8089;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2015/'16;140.0
8090;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2016/'17;120.0
8091;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2017/'18;100.0
8092;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2018/'19;1270.0
8093;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2019/'20;470.0
8094;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2020/'21;120.0
8095;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;1 jaar na verlaten onderwijs;2021/'22;
8096;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2006/'07;130.0
8097;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2007/'08;150.0
8098;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2008/'09;160.0
8099;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2009/'10;200.0
8100;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2010/'11;270.0
8101;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2011/'12;260.0
8102;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2012/'13;220.0
8103;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2013/'14;230.0
8104;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2014/'15;150.0
8105;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2015/'16;130.0
8106;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2016/'17;100.0
8107;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2017/'18;1270.0
8108;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2018/'19;550.0
8109;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2019/'20;130.0
8110;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2020/'21;
8111;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;2 jaar na verlaten onderwijs;2021/'22;
8112;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2006/'07;130.0
8113;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2007/'08;150.0
8114;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2008/'09;170.0
8115;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2009/'10;230.0
8116;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2010/'11;240.0
8117;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2011/'12;260.0
8118;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2012/'13;200.0
8119;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2013/'14;210.0
8120;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2014/'15;140.0
8121;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2015/'16;110.0
8122;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2016/'17;1390.0
8123;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2017/'18;550.0
8124;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2018/'19;160.0
8125;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2019/'20;
8126;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2020/'21;
8127;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;3 jaar na verlaten onderwijs;2021/'22;
8128;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2006/'07;130.0
8129;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2007/'08;160.0
8130;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2008/'09;180.0
8131;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2009/'10;210.0
8132;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2010/'11;250.0
8133;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2011/'12;260.0
8134;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2012/'13;180.0
8135;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2013/'14;210.0
8136;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2014/'15;140.0
8137;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2015/'16;1390.0
8138;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2016/'17;570.0
8139;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2017/'18;140.0
8140;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2018/'19;
8141;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2019/'20;
8142;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2020/'21;
8143;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;4 jaar na verlaten onderwijs;2021/'22;
8144;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2006/'07;140.0
8145;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2007/'08;180.0
8146;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2008/'09;150.0
8147;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2009/'10;210.0
8148;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2010/'11;240.0
8149;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2011/'12;250.0
8150;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2012/'13;160.0
8151;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2013/'14;200.0
8152;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2014/'15;1640.0
8153;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2015/'16;580.0
8154;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2016/'17;160.0
8155;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2017/'18;
8156;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2018/'19;
8157;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2019/'20;
8158;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2020/'21;
8159;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;5 jaar na verlaten onderwijs;2021/'22;
8160;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2006/'07;160.0
8161;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2007/'08;160.0
8162;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2008/'09;170.0
8163;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2009/'10;1500.0
8164;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2010/'11;530.0
8165;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2011/'12;230.0
8166;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2012/'13;
8167;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2013/'14;
8168;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2014/'15;
8169;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2015/'16;
8170;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2016/'17;
8171;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2017/'18;
8172;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2018/'19;
8173;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2019/'20;
8174;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2020/'21;
8175;Totaal;Totaal;Totaal;Overige uitkeringen;Economie;10 jaar na verlaten onderwijs;2021/'22;
8176;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2006/'07;30.0
8177;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2007/'08;20.0
8178;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2008/'09;20.0
8179;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2009/'10;20.0
8180;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2010/'11;40.0
8181;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2011/'12;40.0
8182;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2012/'13;40.0
8183;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2013/'14;40.0
8184;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2014/'15;40.0
8185;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2015/'16;50.0
8186;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2016/'17;30.0
8187;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2017/'18;30.0
8188;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2018/'19;30.0
8189;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2019/'20;110.0
8190;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2020/'21;40.0
8191;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;Direct na verlaten onderwijs;2021/'22;30.0
8192;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2006/'07;30.0
8193;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2007/'08;20.0
8194;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2008/'09;20.0
8195;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2009/'10;20.0
8196;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2010/'11;30.0
8197;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2011/'12;40.0
8198;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2012/'13;30.0
8199;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2013/'14;30.0
8200;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2014/'15;20.0
8201;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2015/'16;30.0
8202;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2016/'17;10.0
8203;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2017/'18;20.0
8204;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2018/'19;90.0
8205;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2019/'20;30.0
8206;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2020/'21;20.0
8207;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;1 jaar na verlaten onderwijs;2021/'22;
8208;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2006/'07;30.0
8209;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2007/'08;20.0
8210;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2008/'09;10.0
8211;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2009/'10;30.0
8212;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2010/'11;30.0
8213;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2011/'12;30.0
8214;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2012/'13;30.0
8215;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2013/'14;30.0
8216;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2014/'15;20.0
8217;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2015/'16;30.0
8218;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2016/'17;10.0
8219;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2017/'18;110.0
8220;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2018/'19;30.0
8221;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2019/'20;10.0
8222;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2020/'21;
8223;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;2 jaar na verlaten onderwijs;2021/'22;
8224;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2006/'07;20.0
8225;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2007/'08;20.0
8226;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2008/'09;20.0
8227;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2009/'10;30.0
8228;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2010/'11;30.0
8229;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2011/'12;40.0
8230;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2012/'13;20.0
8231;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2013/'14;20.0
8232;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2014/'15;20.0
8233;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2015/'16;30.0
8234;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2016/'17;120.0
8235;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2017/'18;40.0
8236;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2018/'19;10.0
8237;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2019/'20;
8238;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2020/'21;
8239;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;3 jaar na verlaten onderwijs;2021/'22;
8240;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2006/'07;30.0
8241;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2007/'08;20.0
8242;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2008/'09;20.0
8243;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2009/'10;30.0
8244;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2010/'11;30.0
8245;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2011/'12;30.0
8246;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2012/'13;20.0
8247;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2013/'14;30.0
8248;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2014/'15;30.0
8249;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2015/'16;160.0
8250;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2016/'17;40.0
8251;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2017/'18;20.0
8252;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2018/'19;
8253;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2019/'20;
8254;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2020/'21;
8255;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;4 jaar na verlaten onderwijs;2021/'22;
8256;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2006/'07;20.0
8257;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2007/'08;20.0
8258;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2008/'09;20.0
8259;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2009/'10;20.0
8260;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2010/'11;30.0
8261;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2011/'12;40.0
8262;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2012/'13;20.0
8263;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2013/'14;30.0
8264;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2014/'15;160.0
8265;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2015/'16;50.0
8266;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2016/'17;20.0
8267;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2017/'18;
8268;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2018/'19;
8269;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2019/'20;
8270;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2020/'21;
8271;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;5 jaar na verlaten onderwijs;2021/'22;
8272;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2006/'07;20.0
8273;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2007/'08;30.0
8274;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2008/'09;20.0
8275;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2009/'10;160.0
8276;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2010/'11;60.0
8277;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2011/'12;30.0
8278;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2012/'13;
8279;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2013/'14;
8280;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2014/'15;
8281;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2015/'16;
8282;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2016/'17;
8283;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2017/'18;
8284;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2018/'19;
8285;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2019/'20;
8286;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2020/'21;
8287;Totaal;Totaal;Totaal;Overige uitkeringen;Recht;10 jaar na verlaten onderwijs;2021/'22;
8288;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2006/'07;180.0
8289;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2007/'08;200.0
8290;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2008/'09;200.0
8291;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2009/'10;230.0
8292;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2010/'11;250.0
8293;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2011/'12;300.0
8294;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2012/'13;330.0
8295;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2013/'14;360.0
8296;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2014/'15;300.0
8297;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2015/'16;290.0
8298;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2016/'17;210.0
8299;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2017/'18;190.0
8300;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2018/'19;170.0
8301;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2019/'20;530.0
8302;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2020/'21;220.0
8303;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;Direct na verlaten onderwijs;2021/'22;120.0
8304;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2006/'07;190.0
8305;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2007/'08;190.0
8306;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2008/'09;190.0
8307;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2009/'10;230.0
8308;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2010/'11;250.0
8309;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2011/'12;300.0
8310;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2012/'13;340.0
8311;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2013/'14;300.0
8312;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2014/'15;210.0
8313;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2015/'16;210.0
8314;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2016/'17;170.0
8315;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2017/'18;130.0
8316;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2018/'19;610.0
8317;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2019/'20;210.0
8318;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2020/'21;100.0
8319;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;1 jaar na verlaten onderwijs;2021/'22;
8320;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2006/'07;180.0
8321;Totaal;Totaal;Totaal;Overige uitkeringen;Gedrag en Maatschappij;2 jaar na verlaten onderwijs;2007/'08;180.0
