ID;Zorgfuncties;Zorgfinanciering;Perioden;UitgavenGezondheidsEnWelzijnszorg_1
2868;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2016;0.0
2869;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2017;0.0
2870;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2018;0.0
2871;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2019;0.0
2872;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2020;0.0
2873;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2021;0.0
2874;HCR11: Langdurige zorg,welzijn,in natura;HF23: Financiering door ondernemingen;2022;0.0
2875;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;1998;269.0
2876;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;1999;277.0
2877;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2000;277.0
2878;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2001;274.0
2879;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2002;282.0
2880;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2003;290.0
2881;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2004;343.0
2882;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2005;364.0
2883;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2006;254.0
2884;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2007;377.0
2885;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2008;387.0
2886;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2009;422.0
2887;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2010;502.0
2888;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2011;566.0
2889;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2012;573.0
2890;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2013;605.0
2891;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2014;615.0
2892;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2015;620.0
2893;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2016;566.0
2894;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2017;513.0
2895;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2018;530.0
2896;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2019;498.0
2897;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2020;536.0
2898;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2021;526.0
2899;HCR11: Langdurige zorg,welzijn,in natura;HF3: Eigen betalingen;2022;549.0
2900;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;1998;0.0
2901;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;1999;0.0
2902;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2000;0.0
2903;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2001;0.0
2904;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2002;0.0
2905;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2003;0.0
2906;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2004;0.0
2907;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2005;0.0
2908;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2006;0.0
2909;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2007;0.0
2910;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2008;0.0
2911;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2009;0.0
2912;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2010;0.0
2913;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2011;0.0
2914;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2012;0.0
2915;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2013;0.0
2916;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2014;0.0
2917;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2015;0.0
2918;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2016;0.0
2919;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2017;0.0
2920;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2018;0.0
2921;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2019;0.0
2922;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2020;0.0
2923;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2021;0.0
2924;HCR11: Langdurige zorg,welzijn,in natura;HF31: Directe eigen betalingen;2022;0.0
2925;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;1998;269.0
2926;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;1999;277.0
2927;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2000;277.0
2928;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2001;274.0
2929;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2002;282.0
2930;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2003;290.0
2931;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2004;343.0
2932;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2005;364.0
2933;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2006;254.0
2934;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2007;377.0
2935;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2008;387.0
2936;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2009;422.0
2937;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2010;502.0
2938;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2011;566.0
2939;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2012;573.0
2940;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2013;605.0
2941;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2014;615.0
2942;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2015;620.0
2943;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2016;566.0
2944;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2017;513.0
2945;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2018;530.0
2946;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2019;498.0
2947;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2020;536.0
2948;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2021;526.0
2949;HCR11: Langdurige zorg,welzijn,in natura;HF32: Eigen risico en bijdragen;2022;549.0
2950;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";1998;0.0
2951;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";1999;0.0
2952;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2000;0.0
2953;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2001;0.0
2954;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2002;0.0
2955;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2003;0.0
2956;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2004;0.0
2957;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2005;0.0
2958;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2006;0.0
2959;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2007;0.0
2960;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2008;0.0
2961;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2009;0.0
2962;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2010;0.0
2963;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2011;0.0
2964;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2012;0.0
2965;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2013;0.0
2966;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2014;0.0
2967;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2015;0.0
2968;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2016;0.0
2969;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2017;0.0
2970;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2018;0.0
2971;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2019;0.0
2972;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2020;0.0
2973;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2021;0.0
2974;HCR11: Langdurige zorg,welzijn,in natura;"Buitenland; uitvoer";2022;0.0
2975;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;1998;72.0
2976;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;1999;80.0
2977;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2000;112.0
2978;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2001;185.0
2979;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2002;308.0
2980;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2003;447.0
2981;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2004;549.0
2982;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2005;669.0
2983;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2006;865.0
2984;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2007;1246.0
2985;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2008;1567.0
2986;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2009;1856.0
2987;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2010;2093.0
2988;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2011;2154.0
2989;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2012;2218.0
2990;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2013;2312.0
2991;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2014;2369.0
2992;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2015;2072.0
2993;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2016;1905.0
2994;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2017;1954.0
2995;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2018;2048.0
2996;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2019;2177.0
2997;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2020;2343.0
2998;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2021;2419.0
2999;HCR12: Langdurige zorg, uitkeringen;Totaal alle financieringsvormen;2022;2461.0
3000;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;1998;72.0
3001;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;1999;80.0
3002;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2000;112.0
3003;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2001;185.0
3004;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2002;308.0
3005;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2003;447.0
3006;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2004;549.0
3007;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2005;669.0
3008;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2006;865.0
3009;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2007;1246.0
3010;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2008;1567.0
3011;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2009;1856.0
3012;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2010;2093.0
3013;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2011;2154.0
3014;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2012;2218.0
3015;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2013;2312.0
3016;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2014;2369.0
3017;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2015;2072.0
3018;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2016;1905.0
3019;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2017;1954.0
3020;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2018;2048.0
3021;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2019;2177.0
3022;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2020;2343.0
3023;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2021;2419.0
3024;HCR12: Langdurige zorg, uitkeringen;Totaal financiering van ingezetenen;2022;2461.0
3025;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;1998;72.0
3026;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;1999;80.0
3027;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2000;112.0
3028;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2001;185.0
3029;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2002;308.0
3030;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2003;447.0
3031;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2004;549.0
3032;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2005;669.0
3033;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2006;865.0
3034;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2007;1246.0
3035;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2008;1567.0
3036;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2009;1856.0
3037;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2010;2093.0
3038;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2011;2154.0
3039;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2012;2218.0
3040;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2013;2312.0
3041;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2014;2369.0
3042;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2015;2012.0
3043;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2016;1849.0
3044;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2017;1908.0
3045;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2018;2023.0
3046;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2019;2167.0
3047;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2020;2325.0
3048;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2021;2400.0
3049;HCR12: Langdurige zorg, uitkeringen;HF1: Overheid en soc. verzekering;2022;2441.0
3050;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;1998;0.0
3051;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;1999;0.0
3052;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2000;0.0
3053;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2001;0.0
3054;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2002;0.0
3055;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2003;0.0
3056;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2004;0.0
3057;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2005;0.0
3058;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2006;0.0
3059;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2007;229.0
3060;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2008;285.0
3061;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2009;302.0
3062;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2010;334.0
3063;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2011;320.0
3064;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2012;324.0
3065;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2013;332.0
3066;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2014;338.0
3067;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2015;962.0
3068;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2016;646.0
3069;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2017;471.0
3070;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2018;487.0
3071;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2019;468.0
3072;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2020;460.0
3073;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2021;356.0
3074;HCR12: Langdurige zorg, uitkeringen;HF11: Overheid;2022;282.0
3075;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;1998;72.0
3076;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;1999;80.0
3077;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2000;112.0
3078;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2001;185.0
3079;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2002;308.0
3080;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2003;447.0
3081;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2004;549.0
3082;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2005;669.0
3083;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2006;865.0
3084;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2007;1017.0
3085;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2008;1282.0
3086;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2009;1554.0
3087;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2010;1759.0
3088;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2011;1834.0
3089;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2012;1894.0
3090;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2013;1980.0
3091;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2014;2031.0
3092;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2015;1049.0
3093;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2016;1203.0
3094;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2017;1437.0
3095;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2018;1536.0
3096;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2019;1699.0
3097;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2020;1865.0
3098;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2021;2044.0
3099;HCR12: Langdurige zorg, uitkeringen;HF12: Verplichte premiegeb verzekeringen;2022;2160.0
3100;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;1998;72.0
3101;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;1999;80.0
3102;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2000;112.0
3103;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2001;185.0
3104;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2002;308.0
3105;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2003;447.0
3106;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2004;549.0
3107;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2005;669.0
3108;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2006;865.0
3109;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2007;1017.0
3110;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2008;1282.0
3111;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2009;1554.0
3112;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2010;1759.0
3113;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2011;1834.0
3114;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2012;1894.0
3115;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2013;1980.0
3116;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2014;2031.0
3117;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2015;904.0
3118;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2016;1038.0
3119;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2017;1254.0
3120;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2018;1342.0
3121;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2019;1498.0
3122;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2020;1683.0
3123;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2021;1886.0
3124;HCR12: Langdurige zorg, uitkeringen;HF121a: Wlz, AWBZ;2022;2021.0
3125;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;1998;0.0
3126;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;1999;0.0
3127;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2000;0.0
3128;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2001;0.0
3129;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2002;0.0
3130;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2003;0.0
3131;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2004;0.0
3132;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2005;0.0
3133;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2006;
3134;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2007;
3135;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2008;
3136;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2009;
3137;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2010;
3138;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2011;
3139;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2012;
3140;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2013;
3141;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2014;
3142;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2015;
3143;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2016;
3144;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2017;
3145;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2018;
3146;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2019;
3147;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2020;
3148;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2021;
3149;HCR12: Langdurige zorg, uitkeringen;HF121b: Ziekenfonds;2022;
3150;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;1998;
3151;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;1999;
3152;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2000;
3153;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2001;
3154;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2002;
3155;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2003;
3156;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2004;
3157;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2005;
3158;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2006;0.0
3159;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2007;0.0
3160;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2008;0.0
3161;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2009;0.0
3162;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2010;0.0
3163;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2011;0.0
3164;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2012;0.0
3165;HCR12: Langdurige zorg, uitkeringen;HF122: Zorgverzekeringswet;2013;0.0
