ID;Geslacht;Leeftijd;BurgerlijkeStaat;Migratieachtergrond;Perioden;PersonenMetAansprakenPartnerpensioen_1;PartnerOntvangtTotAOWDatum_2;PartnerOntvangtVanafAOWDatum_3;PartnerOntvangtTotAOWDatum_4;PartnerOntvangtVanafAOWDatum_5
4550;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Niet-westerse migratieachtergrond;2017;3640;9949.0;8513.0;4253.0;6442.0
4551;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Niet-westerse migratieachtergrond;2018;3880;10607.0;9373.0;4600.0;7113.0
4552;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Niet-westerse migratieachtergrond;2019;4140;12044.0;10196.0;5043.0;7640.0
4553;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Niet-westerse migratieachtergrond;2020;4340;12931.0;10884.0;5333.0;8159.0
4554;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Niet-westerse migratieachtergrond;2021;4580;13701.0;11423.0;7760.0;8766.0
4555;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
4556;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
4557;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
4558;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
4559;Vrouwen;55 jaar tot AOW-leeftijd;Verweduwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
4560;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Totaal;2017;163760;788727.0;652589.0;340599.0;527269.0
4561;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Totaal;2018;174460;845460.0;732016.0;376434.0;591573.0
4562;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Totaal;2019;184500;940147.0;772932.0;391344.0;618955.0
4563;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Totaal;2020;191580;999703.0;821643.0;415249.0;664829.0
4564;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Totaal;2021;198310;1075920.0;880928.0;647772.0;713332.0
4565;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Nederlandse achtergrond;2017;125210;640501.0;528125.0;276479.0;426640.0
4566;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Nederlandse achtergrond;2018;133180;687010.0;592925.0;305783.0;479526.0
4567;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Nederlandse achtergrond;2019;140830;763333.0;626181.0;317454.0;501805.0
4568;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Nederlandse achtergrond;2020;146140;811642.0;665831.0;337031.0;539645.0
4569;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Nederlandse achtergrond;2021;150980;873183.0;713812.0;525392.0;578015.0
4570;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Met migratieachtergrond;2017;38560;148226.0;124464.0;64120.0;100629.0
4571;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Met migratieachtergrond;2018;41270;158450.0;139091.0;70651.0;112046.0
4572;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Met migratieachtergrond;2019;43670;176814.0;146751.0;73890.0;117150.0
4573;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Met migratieachtergrond;2020;45430;188061.0;155811.0;78218.0;125183.0
4574;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Met migratieachtergrond;2021;47330;202737.0;167115.0;122380.0;135318.0
4575;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Westerse migratieachtergrond;2017;20000;82753.0;71442.0;39165.0;60854.0
4576;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Westerse migratieachtergrond;2018;21060;87345.0;79117.0;42564.0;67024.0
4577;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Westerse migratieachtergrond;2019;21990;96961.0;82321.0;43901.0;69097.0
4578;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Westerse migratieachtergrond;2020;22640;102475.0;86561.0;46092.0;73369.0
4579;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Westerse migratieachtergrond;2021;23470;111198.0;93284.0;72000.0;79040.0
4580;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Niet-westerse migratieachtergrond;2017;18550;65473.0;53022.0;24955.0;39775.0
4581;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Niet-westerse migratieachtergrond;2018;20210;71105.0;59974.0;28087.0;45023.0
4582;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Niet-westerse migratieachtergrond;2019;21690;79852.0;64430.0;29989.0;48052.0
4583;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Niet-westerse migratieachtergrond;2020;22790;85587.0;69250.0;32126.0;51815.0
4584;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Niet-westerse migratieachtergrond;2021;23870;91539.0;73832.0;50380.0;56278.0
4585;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
4586;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
4587;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
4588;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
4589;Vrouwen;55 jaar tot AOW-leeftijd;Gescheiden;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
4590;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Totaal;2017;13520;37664.0;35211.0;29324.0;32878.0
4591;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Totaal;2018;14910;18079.0;16996.0;10393.0;14794.0
4592;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Totaal;2019;15730;56786.0;53069.0;45091.0;50981.0
4593;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Totaal;2020;17490;23667.0;20517.0;13957.0;18022.0
4594;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Totaal;2021;19180;25346.0;21367.0;17567.0;19268.0
4595;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Nederlandse achtergrond;2017;1410;3569.0;2816.0;1884.0;2481.0
4596;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Nederlandse achtergrond;2018;1390;3194.0;3173.0;1603.0;2770.0
4597;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Nederlandse achtergrond;2019;1100;3480.0;3005.0;1504.0;2504.0
4598;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Nederlandse achtergrond;2020;1180;3669.0;3251.0;1742.0;2753.0
4599;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Nederlandse achtergrond;2021;1270;3820.0;3312.0;2242.0;2728.0
4600;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Met migratieachtergrond;2017;2230;1686.0;1552.0;1239.0;1381.0
4601;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Met migratieachtergrond;2018;2770;1721.0;1805.0;1343.0;1584.0
4602;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Met migratieachtergrond;2019;13030;16188.0;13817.0;9439.0;12278.0
4603;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Met migratieachtergrond;2020;14600;18091.0;15616.0;10477.0;13572.0
4604;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Met migratieachtergrond;2021;16160;19530.0;16233.0;13197.0;14392.0
4605;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Westerse migratieachtergrond;2017;2120;1581.0;1458.0;1157.0;1288.0
4606;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Westerse migratieachtergrond;2018;2670;1625.0;1716.0;1283.0;1504.0
4607;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Westerse migratieachtergrond;2019;12860;16022.0;13661.0;9359.0;12159.0
4608;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Westerse migratieachtergrond;2020;14440;17923.0;15467.0;10392.0;13453.0
4609;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Westerse migratieachtergrond;2021;15990;19295.0;16071.0;13088.0;14262.0
4610;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2017;110;105.0;95.0;82.0;93.0
4611;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2018;110;96.0;89.0;60.0;80.0
4612;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2019;160;166.0;156.0;80.0;119.0
4613;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2020;160;168.0;150.0;85.0;119.0
4614;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Niet-westerse migratieachtergrond;2021;170;235.0;162.0;109.0;130.0
4615;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2017;9880;32408.0;30843.0;26201.0;29016.0
4616;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2018;10750;13164.0;12018.0;7446.0;10441.0
4617;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2019;1610;37118.0;36247.0;34147.0;36198.0
4618;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2020;1710;1907.0;1650.0;1738.0;1697.0
4619;Vrouwen;55 jaar tot AOW-leeftijd;Onbekende burgerlijke staat;Onbekende migratieachtergrond;2021;1750;1996.0;1822.0;2127.0;2147.0
4620;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Totaal;2017;45000;68534.0;59385.0;71523.0;69117.0
4621;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Totaal;2018;45630;52920.0;50736.0;62319.0;66620.0
4622;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Totaal;2019;40970;58273.0;52931.0;51249.0;57962.0
4623;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Totaal;2020;40480;65033.0;58774.0;60175.0;62788.0
4624;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Totaal;2021;44450;67899.0;61931.0;66410.0;67045.0
4625;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Nederlandse achtergrond;2017;36590;58015.0;50483.0;60836.0;58870.0
4626;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Nederlandse achtergrond;2018;36510;44730.0;42934.0;52796.0;56304.0
4627;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Nederlandse achtergrond;2019;32580;49178.0;44865.0;43328.0;49102.0
4628;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Nederlandse achtergrond;2020;32180;54874.0;49672.0;50826.0;52846.0
4629;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Nederlandse achtergrond;2021;35440;56867.0;51957.0;55685.0;56113.0
4630;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Met migratieachtergrond;2017;7810;10404.0;8808.0;10557.0;10127.0
4631;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Met migratieachtergrond;2018;8280;7999.0;7626.0;9318.0;10098.0
4632;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Met migratieachtergrond;2019;8220;9076.0;8047.0;7902.0;8836.0
4633;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Met migratieachtergrond;2020;8150;10137.0;9080.0;9327.0;9917.0
4634;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Met migratieachtergrond;2021;8820;10981.0;9923.0;10668.0;10875.0
4635;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Westerse migratieachtergrond;2017;5780;8331.0;7084.0;8789.0;8442.0
4636;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Westerse migratieachtergrond;2018;5980;6292.0;6095.0;7722.0;8265.0
4637;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Westerse migratieachtergrond;2019;5940;7132.0;6432.0;6479.0;7063.0
4638;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Westerse migratieachtergrond;2020;5690;7653.0;6995.0;7432.0;7822.0
4639;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Westerse migratieachtergrond;2021;6160;8333.0;7690.0;8334.0;8486.0
4640;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2017;2030;2073.0;1724.0;1768.0;1685.0
4641;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2018;2300;1707.0;1531.0;1597.0;1833.0
4642;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2019;2280;1944.0;1615.0;1423.0;1774.0
4643;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2020;2460;2484.0;2085.0;1895.0;2096.0
4644;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2021;2660;2648.0;2233.0;2334.0;2388.0
4645;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Onbekende migratieachtergrond;2017;590;115.0;94.0;129.0;121.0
4646;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Onbekende migratieachtergrond;2018;840;191.0;175.0;204.0;218.0
4647;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Onbekende migratieachtergrond;2019;170;19.0;19.0;19.0;24.0
4648;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Onbekende migratieachtergrond;2020;160;21.0;21.0;22.0;24.0
4649;Vrouwen;AOW-leeftijd of ouder;Totaal burgerlijke staat;Onbekende migratieachtergrond;2021;200;52.0;52.0;57.0;57.0
4650;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Totaal;2017;25810;40027.0;36022.0;38559.0;37468.0
4651;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Totaal;2018;25390;34063.0;33515.0;35770.0;37942.0
4652;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Totaal;2019;24610;36009.0;33962.0;34579.0;38199.0
4653;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Totaal;2020;25670;41436.0;38705.0;42244.0;42518.0
4654;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Totaal;2021;28250;43575.0;40730.0;43963.0;44503.0
4655;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Nederlandse achtergrond;2017;21990;34510.0;31113.0;33323.0;32419.0
4656;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Nederlandse achtergrond;2018;21520;29407.0;28951.0;30881.0;32785.0
4657;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Nederlandse achtergrond;2019;20840;30954.0;29198.0;29614.0;32843.0
4658;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Nederlandse achtergrond;2020;21680;35729.0;33339.0;36241.0;36450.0
4659;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Nederlandse achtergrond;2021;23900;37173.0;34791.0;37631.0;37995.0
4660;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Met migratieachtergrond;2017;3820;5517.0;4909.0;5236.0;5049.0
4661;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Met migratieachtergrond;2018;3870;4655.0;4565.0;4889.0;5157.0
4662;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Met migratieachtergrond;2019;3770;5056.0;4764.0;4965.0;5356.0
4663;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Met migratieachtergrond;2020;3990;5707.0;5367.0;6003.0;6069.0
4664;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Met migratieachtergrond;2021;4350;6403.0;5940.0;6333.0;6508.0
4665;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Westerse migratieachtergrond;2017;2880;4464.0;3961.0;4318.0;4157.0
4666;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Westerse migratieachtergrond;2018;2880;3786.0;3712.0;4043.0;4260.0
4667;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Westerse migratieachtergrond;2019;2740;4070.0;3893.0;4088.0;4350.0
4668;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Westerse migratieachtergrond;2020;2790;4488.0;4280.0;4866.0;4905.0
4669;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Westerse migratieachtergrond;2021;3030;5062.0;4721.0;5072.0;5194.0
4670;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Niet-westerse migratieachtergrond;2017;940;1053.0;947.0;919.0;892.0
4671;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Niet-westerse migratieachtergrond;2018;980;870.0;853.0;845.0;897.0
4672;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Niet-westerse migratieachtergrond;2019;1030;985.0;870.0;877.0;1006.0
4673;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Niet-westerse migratieachtergrond;2020;1200;1219.0;1086.0;1138.0;1164.0
4674;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Niet-westerse migratieachtergrond;2021;1320;1340.0;1218.0;1261.0;1314.0
4675;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Onbekende migratieachtergrond;2017;0;0.0;0.0;0.0;0.0
4676;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Onbekende migratieachtergrond;2018;0;0.0;0.0;0.0;0.0
4677;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
4678;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
4679;Vrouwen;AOW-leeftijd of ouder;Gehuwd;Onbekende migratieachtergrond;2021;0;0.0;0.0;0.0;0.0
4680;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Totaal;2017;17950;27818.0;22829.0;32174.0;30953.0
4681;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Totaal;2018;18390;18308.0;16672.0;25837.0;27874.0
4682;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Totaal;2019;14840;21785.0;18551.0;16272.0;19315.0
4683;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Totaal;2020;13490;23026.0;19544.0;17427.0;19719.0
4684;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Totaal;2021;14910;23678.0;20607.0;21807.0;21901.0
4685;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Nederlandse achtergrond;2017;14240;23149.0;19109.0;27095.0;26079.0
4686;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Nederlandse achtergrond;2018;14360;15086.0;13745.0;21567.0;23121.0
4687;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Nederlandse achtergrond;2019;11400;18057.0;15515.0;13580.0;16093.0
4688;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Nederlandse achtergrond;2020;10200;18843.0;16072.0;14354.0;16137.0
4689;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Nederlandse achtergrond;2021;11260;19426.0;16916.0;17784.0;17846.0
4690;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Met migratieachtergrond;2017;3660;4625.0;3678.0;5049.0;4842.0
4691;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Met migratieachtergrond;2018;3940;3155.0;2860.0;4212.0;4692.0
4692;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Met migratieachtergrond;2019;3440;3727.0;3037.0;2693.0;3222.0
4693;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Met migratieachtergrond;2020;3290;4182.0;3472.0;3073.0;3582.0
4694;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Met migratieachtergrond;2021;3640;4248.0;3688.0;4019.0;4051.0
4695;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Westerse migratieachtergrond;2017;2600;3610.0;2906.0;4205.0;4054.0
4696;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Westerse migratieachtergrond;2018;2680;2321.0;2184.0;3464.0;3765.0
4697;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Westerse migratieachtergrond;2019;2260;2778.0;2300.0;2155.0;2468.0
4698;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Westerse migratieachtergrond;2020;2100;2930.0;2484.0;2325.0;2663.0
4699;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Westerse migratieachtergrond;2021;2350;2946.0;2679.0;2955.0;2985.0
4700;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Niet-westerse migratieachtergrond;2017;1070;1015.0;772.0;844.0;788.0
4701;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Niet-westerse migratieachtergrond;2018;1260;834.0;675.0;748.0;927.0
4702;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Niet-westerse migratieachtergrond;2019;1190;950.0;737.0;538.0;754.0
4703;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Niet-westerse migratieachtergrond;2020;1190;1252.0;988.0;748.0;919.0
4704;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Niet-westerse migratieachtergrond;2021;1290;1302.0;1009.0;1064.0;1066.0
4705;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Onbekende migratieachtergrond;2017;50;44.0;42.0;31.0;32.0
4706;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Onbekende migratieachtergrond;2018;90;67.0;67.0;59.0;61.0
4707;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
4708;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
4709;Vrouwen;AOW-leeftijd of ouder;Niet-gehuwd;Onbekende migratieachtergrond;2021;10;3.0;3.0;3.0;3.0
4710;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Totaal;2017;2220;7131.0;5576.0;5549.0;5044.0
4711;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Totaal;2018;2410;5120.0;4599.0;4301.0;5054.0
4712;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Totaal;2019;2730;6196.0;5214.0;4907.0;6296.0
4713;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Totaal;2020;2930;7535.0;6327.0;6081.0;7041.0
4714;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Totaal;2021;3390;7780.0;6760.0;7955.0;7998.0
4715;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Nederlandse achtergrond;2017;1550;6009.0;4732.0;4735.0;4310.0
4716;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Nederlandse achtergrond;2018;1590;4305.0;3851.0;3581.0;4172.0
4717;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Nederlandse achtergrond;2019;1840;5095.0;4349.0;4134.0;5298.0
4718;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Nederlandse achtergrond;2020;1980;6119.0;5201.0;5011.0;5788.0
4719;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Nederlandse achtergrond;2021;2270;6280.0;5461.0;6418.0;6441.0
4720;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Met migratieachtergrond;2017;630;1077.0;802.0;782.0;701.0
4721;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Met migratieachtergrond;2018;730;748.0;681.0;662.0;820.0
4722;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Met migratieachtergrond;2019;890;1101.0;865.0;773.0;998.0
4723;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Met migratieachtergrond;2020;950;1416.0;1126.0;1070.0;1253.0
4724;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Met migratieachtergrond;2021;1110;1496.0;1297.0;1534.0;1553.0
4725;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Westerse migratieachtergrond;2017;410;725.0;537.0;603.0;532.0
4726;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Westerse migratieachtergrond;2018;470;546.0;505.0;530.0;640.0
4727;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Westerse migratieachtergrond;2019;600;798.0;649.0;616.0;775.0
4728;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Westerse migratieachtergrond;2020;620;950.0;763.0;758.0;875.0
4729;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Westerse migratieachtergrond;2021;740;989.0;909.0;1099.0;1108.0
4730;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Niet-westerse migratieachtergrond;2017;220;352.0;265.0;179.0;170.0
4731;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Niet-westerse migratieachtergrond;2018;250;203.0;176.0;132.0;180.0
4732;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Niet-westerse migratieachtergrond;2019;290;303.0;215.0;156.0;223.0
4733;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Niet-westerse migratieachtergrond;2020;330;465.0;362.0;311.0;378.0
4734;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Niet-westerse migratieachtergrond;2021;370;507.0;387.0;435.0;446.0
4735;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Onbekende migratieachtergrond;2017;50;44.0;42.0;31.0;32.0
4736;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Onbekende migratieachtergrond;2018;90;67.0;67.0;59.0;61.0
4737;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Onbekende migratieachtergrond;2019;0;0.0;0.0;0.0;0.0
4738;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Onbekende migratieachtergrond;2020;0;0.0;0.0;0.0;0.0
4739;Vrouwen;AOW-leeftijd of ouder;Ongehuwd;Onbekende migratieachtergrond;2021;10;3.0;3.0;3.0;3.0
4740;Vrouwen;AOW-leeftijd of ouder;Verweduwd;Totaal;2017;5260;6907.0;6057.0;6544.0;6518.0
4741;Vrouwen;AOW-leeftijd of ouder;Verweduwd;Totaal;2018;5350;5730.0;5443.0;5876.0;6464.0
4742;Vrouwen;AOW-leeftijd of ouder;Verweduwd;Totaal;2019;5050;7030.0;6294.0;5750.0;6582.0
4743;Vrouwen;AOW-leeftijd of ouder;Verweduwd;Totaal;2020;5150;7126.0;6504.0;6043.0;6689.0
