ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
7285;Mannen;443 Aardwetenschappen;HBO;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7286;Mannen;443 Aardwetenschappen;HBO;Cohort 1999;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7287;Mannen;443 Aardwetenschappen;HBO;Cohort 2000;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7288;Mannen;443 Aardwetenschappen;HBO;Cohort 2001;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7289;Mannen;443 Aardwetenschappen;HBO;Cohort 2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7290;Mannen;443 Aardwetenschappen;HBO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7291;Mannen;443 Aardwetenschappen;HBO;Cohort 2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7292;Mannen;443 Aardwetenschappen;HBO;Cohort 2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7293;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 1995;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7294;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 1996;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7295;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 1997;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7296;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7297;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 1999;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7298;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 2000;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7299;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7300;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 2002;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7301;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 2003;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7302;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 2004;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7303;Mannen;443 Aardwetenschappen;Overige vooropleidingen;Cohort 2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7304;Mannen;46;Totaal alle vooropleidingen;Cohort 1995;80.0;4.0;11.0;37.0;48.0;53.0;60.0;61.0;2.0;8.0;29.0;35.0;40.0;47.0;47.0;2.0;8.0;29.0;35.0;37.0;43.0;43.0;0.0;0.0;0.0;0.0;2.0;4.0;4.0;1.0;2.0;8.0;13.0;13.0;13.0;14.0;14.0;18.0;22.0;22.0;28.0;28.0;28.0;29.0;83.0;78.0;75.0;67.0;35.0;24.0;19.0;11.0;71.0;66.0;63.0;55.0;25.0;20.0;16.0;7.0;63.0;57.0;52.0;45.0;17.0;12.0;11.0;5.0;8.0;10.0;11.0;11.0;8.0;8.0;5.0;2.0;12.0;12.0;12.0;12.0;10.0;4.0;4.0;4.0
7305;Mannen;46;Totaal alle vooropleidingen;Cohort 1996;100.0;4.0;8.0;28.0;50.0;59.0;63.0;68.0;2.0;6.0;22.0;41.0;50.0;55.0;59.0;2.0;6.0;21.0;35.0;43.0;45.0;47.0;0.0;0.0;1.0;6.0;7.0;10.0;12.0;2.0;2.0;7.0;9.0;9.0;8.0;9.0;3.0;5.0;9.0;13.0;15.0;17.0;16.0;18.0;97.0;92.0;87.0;79.0;57.0;33.0;25.0;20.0;86.0;81.0;75.0;69.0;51.0;30.0;22.0;15.0;79.0;69.0;64.0;57.0;40.0;23.0;15.0;11.0;7.0;13.0;12.0;12.0;11.0;8.0;7.0;4.0;11.0;11.0;12.0;11.0;6.0;3.0;4.0;5.0
7306;Mannen;46;Totaal alle vooropleidingen;Cohort 1997;90.0;3.0;8.0;28.0;45.0;54.0;63.0;67.0;1.0;6.0;22.0;34.0;43.0;49.0;53.0;1.0;6.0;17.0;28.0;33.0;38.0;40.0;0.0;0.0;5.0;7.0;9.0;11.0;13.0;2.0;2.0;6.0;10.0;11.0;14.0;14.0;9.0;10.0;18.0;22.0;20.0;20.0;21.0;23.0;91.0;86.0;78.0;70.0;53.0;36.0;25.0;14.0;77.0;75.0;67.0;56.0;43.0;31.0;22.0;13.0;71.0;66.0;49.0;39.0;26.0;20.0;14.0;8.0;6.0;9.0;17.0;17.0;16.0;11.0;8.0;5.0;14.0;11.0;11.0;14.0;10.0;5.0;3.0;1.0
7307;Mannen;46;Totaal alle vooropleidingen;Cohort 1998;70.0;1.0;7.0;20.0;36.0;45.0;54.0;;1.0;5.0;14.0;31.0;39.0;49.0;;1.0;5.0;14.0;28.0;31.0;36.0;;0.0;0.0;0.0;3.0;8.0;12.0;;0.0;1.0;7.0;5.0;5.0;5.0;;9.0;15.0;19.0;16.0;18.0;20.0;22.0;20.0;91.0;85.0;80.0;77.0;62.0;43.0;34.0;26.0;78.0;70.0;68.0;65.0;54.0;34.0;23.0;16.0;68.0;55.0;47.0;49.0;38.0;19.0;14.0;9.0;11.0;15.0;20.0;16.0;16.0;15.0;9.0;7.0;12.0;15.0;12.0;12.0;8.0;9.0;11.0;9.0
7308;Mannen;46;Totaal alle vooropleidingen;Cohort 1999;90.0;7.0;13.0;31.0;49.0;63.0;;;7.0;12.0;27.0;45.0;56.0;;;7.0;11.0;22.0;37.0;47.0;;;0.0;1.0;4.0;8.0;9.0;;;0.0;1.0;4.0;4.0;7.0;;;7.0;10.0;11.0;11.0;9.0;10.0;12.0;;88.0;84.0;82.0;75.0;60.0;40.0;25.0;;82.0;79.0;76.0;71.0;57.0;38.0;25.0;;69.0;63.0;56.0;49.0;39.0;24.0;13.0;;13.0;16.0;20.0;21.0;18.0;15.0;11.0;;6.0;6.0;6.0;4.0;2.0;2.0;0.0;
7309;Mannen;46;Totaal alle vooropleidingen;Cohort 2000;110.0;4.0;12.0;26.0;43.0;;;;4.0;10.0;19.0;35.0;;;;4.0;9.0;16.0;28.0;;;;0.0;1.0;3.0;6.0;;;;1.0;2.0;7.0;9.0;;;;6.0;9.0;10.0;11.0;11.0;16.0;;;94.0;90.0;86.0;78.0;64.0;41.0;;;87.0;81.0;76.0;67.0;58.0;36.0;;;78.0;67.0;62.0;51.0;42.0;25.0;;;9.0;13.0;14.0;16.0;15.0;12.0;;;7.0;10.0;10.0;11.0;6.0;4.0;;
7310;Mannen;46;Totaal alle vooropleidingen;Cohort 2001;100.0;21.0;24.0;31.0;;;;;20.0;22.0;27.0;;;;;20.0;22.0;26.0;;;;;0.0;0.0;1.0;;;;;1.0;2.0;4.0;;;;;11.0;11.0;16.0;16.0;20.0;;;;75.0;75.0;64.0;61.0;49.0;;;;70.0;67.0;56.0;52.0;45.0;;;;59.0;54.0;43.0;39.0;33.0;;;;11.0;13.0;13.0;13.0;12.0;;;;6.0;9.0;8.0;9.0;4.0;;;
7311;Mannen;46;Totaal alle vooropleidingen;Cohort 2002;90.0;20.0;36.0;;;;;;17.0;34.0;;;;;;17.0;33.0;;;;;;0.0;1.0;;;;;;2.0;2.0;;;;;;5.0;9.0;9.0;10.0;;;;;84.0;79.0;71.0;53.0;;;;;78.0;73.0;64.0;48.0;;;;;66.0;62.0;51.0;36.0;;;;;12.0;12.0;13.0;12.0;;;;;6.0;6.0;7.0;6.0;;;;
7312;Mannen;46;Totaal alle vooropleidingen;Cohort 2003;90.0;11.0;;;;;;;11.0;;;;;;;9.0;;;;;;;2.0;;;;;;;0.0;;;;;;;3.0;6.0;11.0;;;;;;97.0;94.0;78.0;;;;;;90.0;89.0;73.0;;;;;;78.0;71.0;55.0;;;;;;12.0;18.0;18.0;;;;;;6.0;4.0;5.0;;;;;
7313;Mannen;46;Totaal alle vooropleidingen;Cohort 2004;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.0;8.0;;;;;;;97.0;90.0;;;;;;;91.0;86.0;;;;;;;78.0;70.0;;;;;;;13.0;16.0;;;;;;;5.0;4.0;;;;;;
7314;Mannen;46;Totaal alle vooropleidingen;Cohort 2005;80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.0;;;;;;;;90.0;;;;;;;;85.0;;;;;;;;77.0;;;;;;;;9.0;;;;;;;;5.0;;;;;;;
7315;Mannen;46;VWO;Cohort 1995;60.0;0.0;8.0;40.0;53.0;60.0;68.0;69.0;0.0;6.0;32.0;40.0;47.0;55.0;55.0;0.0;6.0;32.0;40.0;44.0;50.0;50.0;0.0;0.0;0.0;0.0;3.0;5.0;5.0;0.0;2.0;8.0;13.0;13.0;13.0;15.0;6.0;10.0;13.0;13.0;18.0;18.0;18.0;19.0;94.0;90.0;87.0;79.0;42.0;29.0;23.0;13.0;79.0;76.0;73.0;66.0;32.0;26.0;19.0;10.0;69.0;66.0;61.0;55.0;21.0;15.0;13.0;6.0;10.0;10.0;11.0;11.0;11.0;11.0;6.0;3.0;15.0;15.0;15.0;13.0;10.0;3.0;3.0;3.0
7316;Mannen;46;VWO;Cohort 1996;80.0;0.0;2.0;28.0;54.0;63.0;68.0;73.0;0.0;2.0;22.0;45.0;55.0;60.0;65.0;0.0;2.0;21.0;38.0;46.0;48.0;50.0;0.0;0.0;1.0;7.0;9.0;12.0;15.0;0.0;0.0;6.0;9.0;9.0;9.0;9.0;0.0;2.0;5.0;9.0;11.0;12.0;10.0;12.0;100.0;98.0;95.0;89.0;61.0;34.0;27.0;20.0;87.0;85.0;83.0;78.0;56.0;32.0;23.0;16.0;80.0;76.0;72.0;66.0;44.0;23.0;16.0;12.0;6.0;10.0;11.0;12.0;12.0;9.0;7.0;4.0;13.0;12.0;12.0;11.0;5.0;2.0;4.0;4.0
7317;Mannen;46;VWO;Cohort 1997;70.0;0.0;5.0;25.0;45.0;56.0;67.0;70.0;0.0;5.0;21.0;34.0;44.0;52.0;55.0;0.0;5.0;16.0;27.0;34.0;40.0;42.0;0.0;0.0;4.0;7.0;10.0;12.0;12.0;0.0;0.0;4.0;11.0;12.0;15.0;15.0;7.0;5.0;12.0;18.0;15.0;14.0;15.0;18.0;93.0;95.0;88.0;77.0;60.0;41.0;29.0;15.0;82.0;84.0;75.0;62.0;49.0;36.0;25.0;14.0;75.0;73.0;56.0;44.0;32.0;23.0;16.0;10.0;7.0;11.0;19.0;18.0;18.0;12.0;8.0;4.0;11.0;11.0;12.0;15.0;11.0;5.0;4.0;1.0
7318;Mannen;46;VWO;Cohort 1998;60.0;2.0;7.0;22.0;37.0;47.0;58.0;;2.0;5.0;15.0;32.0;42.0;53.0;;2.0;5.0;15.0;28.0;32.0;38.0;;0.0;0.0;0.0;3.0;10.0;15.0;;0.0;2.0;7.0;5.0;5.0;5.0;;7.0;12.0;13.0;13.0;13.0;15.0;15.0;13.0;93.0;88.0;85.0;80.0;65.0;48.0;38.0;28.0;82.0;73.0;73.0;68.0;57.0;38.0;28.0;20.0;68.0;55.0;50.0;48.0;37.0;20.0;17.0;12.0;13.0;18.0;23.0;20.0;20.0;18.0;12.0;8.0;12.0;15.0;12.0;12.0;8.0;10.0;10.0;8.0
7319;Mannen;46;VWO;Cohort 1999;70.0;0.0;8.0;27.0;48.0;62.0;;;0.0;6.0;21.0;42.0;53.0;;;0.0;5.0;17.0;35.0;44.0;;;0.0;2.0;5.0;8.0;9.0;;;0.0;2.0;6.0;6.0;9.0;;;6.0;9.0;9.0;9.0;6.0;5.0;6.0;;94.0;91.0;91.0;83.0;67.0;47.0;32.0;;86.0;83.0;83.0;77.0;64.0;44.0;32.0;;71.0;67.0;62.0;55.0;44.0;27.0;18.0;;15.0;17.0;21.0;23.0;20.0;17.0;14.0;;8.0;8.0;8.0;6.0;3.0;3.0;0.0;
7320;Mannen;46;VWO;Cohort 2000;90.0;2.0;9.0;26.0;44.0;;;;2.0;8.0;18.0;34.0;;;;2.0;6.0;15.0;28.0;;;;0.0;1.0;3.0;6.0;;;;0.0;1.0;8.0;10.0;;;;4.0;6.0;6.0;6.0;6.0;12.0;;;96.0;94.0;91.0;85.0;68.0;44.0;;;88.0;82.0;80.0;73.0;62.0;40.0;;;78.0;68.0;65.0;56.0;46.0;27.0;;;10.0;14.0;15.0;17.0;16.0;13.0;;;8.0;12.0;12.0;12.0;5.0;4.0;;
7321;Mannen;46;VWO;Cohort 2001;60.0;3.0;7.0;20.0;;;;;3.0;7.0;16.0;;;;;3.0;7.0;15.0;;;;;0.0;0.0;2.0;;;;;0.0;0.0;3.0;;;;;7.0;5.0;11.0;7.0;13.0;;;;93.0;95.0;85.0;87.0;67.0;;;;87.0;85.0;75.0;74.0;61.0;;;;72.0;67.0;57.0;54.0;44.0;;;;15.0;18.0;18.0;20.0;16.0;;;;7.0;10.0;10.0;13.0;7.0;;;
7322;Mannen;46;VWO;Cohort 2002;60.0;8.0;29.0;;;;;;8.0;29.0;;;;;;8.0;27.0;;;;;;0.0;2.0;;;;;;0.0;0.0;;;;;;2.0;8.0;6.0;8.0;;;;;98.0;92.0;85.0;63.0;;;;;94.0;87.0;79.0;56.0;;;;;77.0;71.0;61.0;40.0;;;;;16.0;16.0;18.0;16.0;;;;;5.0;5.0;6.0;6.0;;;;
7323;Mannen;46;VWO;Cohort 2003;70.0;13.0;;;;;;;13.0;;;;;;;10.0;;;;;;;3.0;;;;;;;0.0;;;;;;;1.0;3.0;7.0;;;;;;99.0;97.0;80.0;;;;;;92.0;93.0;75.0;;;;;;83.0;75.0;56.0;;;;;;8.0;18.0;18.0;;;;;;7.0;4.0;6.0;;;;;
7324;Mannen;46;VWO;Cohort 2004;70.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;1.0;;;;;;;100.0;99.0;;;;;;;97.0;94.0;;;;;;;84.0;76.0;;;;;;;13.0;18.0;;;;;;;3.0;4.0;;;;;;
7325;Mannen;46;VWO;Cohort 2005;60.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.0;;;;;;;;98.0;;;;;;;;95.0;;;;;;;;84.0;;;;;;;;11.0;;;;;;;;3.0;;;;;;;
7326;Mannen;46;HBO;Cohort 1995;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7327;Mannen;46;HBO;Cohort 1996;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7328;Mannen;46;HBO;Cohort 1997;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7329;Mannen;46;HBO;Cohort 1998;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7330;Mannen;46;HBO;Cohort 1999;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7331;Mannen;46;HBO;Cohort 2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7332;Mannen;46;HBO;Cohort 2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7333;Mannen;46;HBO;Cohort 2002;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7334;Mannen;46;HBO;Cohort 2003;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7335;Mannen;46;HBO;Cohort 2004;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7336;Mannen;46;HBO;Cohort 2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7337;Mannen;46;Overige vooropleidingen;Cohort 1995;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7338;Mannen;46;Overige vooropleidingen;Cohort 1996;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7339;Mannen;46;Overige vooropleidingen;Cohort 1997;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7340;Mannen;46;Overige vooropleidingen;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7341;Mannen;46;Overige vooropleidingen;Cohort 1999;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7342;Mannen;46;Overige vooropleidingen;Cohort 2000;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7343;Mannen;46;Overige vooropleidingen;Cohort 2001;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7344;Mannen;46;Overige vooropleidingen;Cohort 2002;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7345;Mannen;46;Overige vooropleidingen;Cohort 2003;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7346;Mannen;46;Overige vooropleidingen;Cohort 2004;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7347;Mannen;46;Overige vooropleidingen;Cohort 2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7348;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 1995;70.0;3.0;9.0;33.0;47.0;53.0;58.0;59.0;2.0;6.0;26.0;33.0;39.0;44.0;44.0;2.0;6.0;26.0;33.0;36.0;41.0;41.0;0.0;0.0;0.0;0.0;3.0;3.0;3.0;2.0;3.0;8.0;14.0;14.0;14.0;15.0;17.0;20.0;24.0;24.0;27.0;27.0;29.0;29.0;80.0;77.0;73.0;67.0;39.0;26.0;18.0;14.0;68.0;65.0;61.0;55.0;27.0;21.0;14.0;9.0;61.0;55.0;48.0;42.0;18.0;12.0;9.0;6.0;8.0;11.0;12.0;12.0;9.0;9.0;5.0;3.0;12.0;12.0;12.0;12.0;12.0;5.0;5.0;5.0
7349;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 1996;70.0;3.0;3.0;28.0;44.0;53.0;58.0;64.0;0.0;0.0;18.0;33.0;42.0;49.0;53.0;0.0;0.0;17.0;28.0;35.0;38.0;39.0;0.0;0.0;1.0;6.0;7.0;11.0;14.0;3.0;3.0;10.0;11.0;11.0;10.0;11.0;4.0;7.0;11.0;15.0;19.0;21.0;18.0;19.0;96.0;92.0;86.0;82.0;53.0;35.0;29.0;22.0;82.0;78.0;71.0;68.0;46.0;31.0;24.0;15.0;72.0;64.0;57.0;56.0;35.0;21.0;15.0;11.0;10.0;14.0;14.0;13.0;11.0;10.0;8.0;4.0;14.0;14.0;15.0;14.0;7.0;4.0;6.0;7.0
7350;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 1997;70.0;4.0;10.0;33.0;49.0;58.0;66.0;68.0;1.0;7.0;26.0;38.0;45.0;51.0;53.0;1.0;7.0;21.0;32.0;38.0;42.0;44.0;0.0;0.0;5.0;7.0;7.0;8.0;10.0;3.0;3.0;7.0;11.0;12.0;15.0;15.0;10.0;12.0;18.0;21.0;18.0;18.0;19.0;22.0;90.0;84.0;78.0;70.0;49.0;33.0;23.0;12.0;77.0;73.0;66.0;55.0;38.0;27.0;19.0;11.0;74.0;67.0;52.0;42.0;27.0;21.0;14.0;8.0;3.0;5.0;14.0;12.0;11.0;7.0;5.0;3.0;14.0;11.0;12.0;15.0;11.0;5.0;4.0;1.0
7351;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 1998;60.0;2.0;8.0;20.0;36.0;44.0;55.0;;2.0;6.0;13.0;30.0;38.0;48.0;;2.0;6.0;13.0;28.0;31.0;38.0;;0.0;0.0;0.0;2.0;6.0;11.0;;0.0;2.0;8.0;6.0;6.0;6.0;;11.0;16.0;20.0;17.0;19.0;22.0;20.0;20.0;89.0;84.0;78.0;75.0;61.0;42.0;36.0;25.0;77.0;69.0;66.0;63.0;53.0;34.0;25.0;16.0;67.0;56.0;48.0;48.0;39.0;19.0;14.0;9.0;9.0;13.0;17.0;14.0;14.0;16.0;11.0;6.0;13.0;16.0;13.0;13.0;8.0;8.0;11.0;9.0
7352;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 1999;70.0;8.0;11.0;22.0;44.0;59.0;;;8.0;10.0;18.0;40.0;52.0;;;8.0;10.0;16.0;34.0;45.0;;;0.0;0.0;1.0;5.0;7.0;;;0.0;1.0;4.0;4.0;7.0;;;8.0;12.0;14.0;14.0;11.0;11.0;12.0;;85.0;81.0;78.0;75.0;67.0;45.0;29.0;;79.0;75.0;73.0;71.0;64.0;42.0;29.0;;66.0;62.0;55.0;51.0;45.0;27.0;16.0;;14.0;14.0;18.0;21.0;19.0;15.0;12.0;;5.0;5.0;5.0;4.0;3.0;3.0;0.0;
7353;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 2000;100.0;3.0;8.0;22.0;40.0;;;;2.0;6.0;14.0;30.0;;;;2.0;6.0;12.0;25.0;;;;0.0;0.0;2.0;5.0;;;;1.0;2.0;8.0;10.0;;;;7.0;9.0;11.0;11.0;11.0;17.0;;;93.0;90.0;86.0;81.0;68.0;43.0;;;85.0;79.0;76.0;72.0;63.0;40.0;;;76.0;66.0;62.0;55.0;47.0;27.0;;;9.0;14.0;15.0;17.0;16.0;13.0;;;8.0;11.0;10.0;10.0;5.0;3.0;;
7354;Mannen;"461 Wiskunde; algemeen";Totaal alle vooropleidingen;Cohort 2001;100.0;21.0;24.0;33.0;;;;;20.0;22.0;28.0;;;;;20.0;22.0;27.0;;;;;0.0;0.0;1.0;;;;;1.0;2.0;4.0;;;;;11.0;11.0;16.0;17.0;21.0;;;;75.0;75.0;63.0;59.0;46.0;;;;71.0;67.0;57.0;51.0;43.0;;;;60.0;55.0;44.0;40.0;34.0;;;;11.0;13.0;13.0;11.0;9.0;;;;4.0;7.0;6.0;8.0;3.0;;;
