ID;Geslacht;Persoonskenmerken;PositieInDeWerkkring;ArbeidspositiePartner;Perioden;WerkzameBeroepsbevolkingMetPartner_1;WerkzameBeroepsbevolkingInkomen_2;GemiddeldPersoonlijkPrimairInkomen_3;GemiddeldPersoonlijkInkomen_4;GemiddeldGestandaardiseerdInkomen_5;WerkzBeroepsbevPartnerInkOnbekend_6
9533;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2018;227;216.0;40.0;39.4;37.0;11.0
9534;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2019;229;216.0;41.1;40.7;37.6;12.0
9535;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2020;247;228.0;41.6;42.0;39.6;19.0
9536;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2021;212;207.0;45.2;44.7;41.7;5.0
9537;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2022;229;224.0;50.7;49.9;54.4;5.0
9538;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2023;251;242.0;49.0;48.3;45.3;9.0
9539;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Beroepsbevolking;2024;251;;;;;
9540;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2013;227;220.0;31.3;30.7;29.9;7.0
9541;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2014;230;223.0;32.7;31.9;32.1;7.0
9542;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2015;222;214.0;34.2;33.7;31.7;8.0
9543;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2016;224;216.0;36.6;36.3;34.2;8.0
9544;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2017;227;214.0;41.4;41.2;36.8;13.0
9545;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2018;222;211.0;39.8;39.3;37.1;11.0
9546;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2019;222;210.0;41.1;40.7;37.5;12.0
9547;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2020;240;222.0;41.7;42.1;39.9;18.0
9548;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2021;207;202.0;45.2;44.6;41.9;5.0
9549;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2022;224;220.0;50.5;49.8;54.8;5.0
9550;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2023;245;236.0;49.0;48.3;45.5;8.0
9551;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkzame beroepsbevolking;2024;248;;;;;
9552;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2013;10;10.0;;;;0.0
9553;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2014;10;9.0;;;;1.0
9554;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2015;8;8.0;;;;0.0
9555;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2016;6;5.0;;;;0.0
9556;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2017;6;6.0;;;;0.0
9557;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2018;5;5.0;;;;0.0
9558;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2019;6;6.0;;;;0.0
9559;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2020;7;6.0;;;;1.0
9560;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2021;5;5.0;;;;1.0
9561;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2022;5;5.0;;;;0.0
9562;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2023;6;6.0;;;;0.0
9563;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Werkloze beroepsbevolking;2024;4;;;;;
9564;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2013;24;23.0;47.4;47.2;24.4;1.0
9565;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2014;22;21.0;45.1;44.1;22.4;1.0
9566;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2015;22;21.0;49.6;47.6;23.3;1.0
9567;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2016;18;17.0;47.0;46.4;24.6;1.0
9568;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2017;24;22.0;47.5;47.4;26.5;2.0
9569;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2018;22;21.0;51.1;50.0;29.5;1.0
9570;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2019;25;23.0;52.8;51.7;29.0;2.0
9571;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2020;20;19.0;52.6;52.7;30.8;2.0
9572;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2021;19;19.0;50.7;51.9;29.2;1.0
9573;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2022;23;22.0;57.2;57.2;31.1;1.0
9574;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2023;21;19.0;56.5;56.4;31.2;2.0
9575;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Arb.pos.: Niet-beroepsbevolking;2024;26;;;;;
9576;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2013;153;148.0;29.7;29.3;29.2;0.0
9577;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2014;161;156.0;32.7;32.0;32.0;0.0
9578;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2015;150;145.0;33.0;32.6;31.3;0.0
9579;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2016;158;154.0;36.9;36.7;33.8;0.0
9580;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2017;153;146.0;43.0;42.8;36.6;0.0
9581;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2018;155;148.0;39.9;39.2;37.0;0.0
9582;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2019;155;147.0;41.4;40.9;37.4;0.0
9583;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2020;168;155.0;42.4;42.5;40.2;0.0
9584;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2021;148;144.0;45.2;44.6;40.9;0.0
9585;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2022;163;160.0;51.1;50.2;58.3;0.0
9586;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2023;184;178.0;50.3;49.5;46.0;0.0
9587;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: werknemer;2024;183;;;;;
9588;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2013;118;114.0;28.9;28.5;29.8;0.0
9589;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2014;123;119.0;32.1;31.3;33.2;0.0
9590;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2015;116;113.0;33.5;33.0;32.5;0.0
9591;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2016;118;115.0;36.9;36.6;34.9;0.0
9592;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2017;116;110.0;44.1;43.7;37.0;0.0
9593;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2018;118;112.0;39.1;38.3;36.8;0.0
9594;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2019;122;115.0;41.7;41.0;38.6;0.0
9595;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2020;131;121.0;43.0;43.1;41.7;0.0
9596;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2021;118;115.0;43.6;43.1;41.1;0.0
9597;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2022;135;133.0;51.2;50.2;62.1;0.0
9598;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2023;145;141.0;51.0;50.0;46.5;0.0
9599;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: vaste arbeidsrelatie;2024;152;;;;;
9600;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2013;35;34.0;32.6;32.0;27.1;0.0
9601;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2014;38;37.0;34.6;34.3;28.0;0.0
9602;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2015;34;32.0;31.3;30.9;26.9;0.0
9603;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2016;40;39.0;37.0;37.0;30.4;0.0
9604;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2017;38;36.0;39.5;39.8;35.4;0.0
9605;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2018;38;37.0;42.2;41.7;37.6;0.0
9606;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2019;33;32.0;40.4;40.7;33.2;0.0
9607;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2020;36;33.0;40.2;40.5;34.6;0.0
9608;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2021;30;30.0;51.2;50.6;40.1;0.0
9609;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2022;28;27.0;50.5;50.2;39.4;0.0
9610;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2023;39;36.0;47.4;47.4;44.1;0.0
9611;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: flexibele arbeidsrelatie;2024;31;;;;;
9612;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2013;75;73.0;34.5;33.4;31.5;0.0
9613;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2014;69;67.0;32.8;31.7;32.3;0.0
9614;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2015;72;69.0;36.7;36.1;32.6;0.0
9615;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2016;66;62.0;35.7;35.2;35.1;0.0
9616;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2017;73;68.0;38.1;37.7;37.1;0.0
9617;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2018;66;62.0;39.7;39.4;37.3;0.0
9618;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2019;67;63.0;40.4;40.1;37.5;0.0
9619;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2020;72;67.0;40.0;41.1;39.1;0.0
9620;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2021;58;58.0;44.9;44.4;44.4;0.0
9621;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2022;61;59.0;49.1;48.6;45.3;0.0
9622;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2023;60;58.0;45.3;45.0;44.2;0.0
9623;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfstandige;2024;65;;;;;
9624;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2013;5;5.0;;;;0.0
9625;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2014;4;4.0;;;;0.0
9626;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2015;5;5.0;;;;0.0
9627;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2016;4;4.0;;;;0.0
9628;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2017;3;3.0;;;;0.0
9629;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2018;3;3.0;;;;0.0
9630;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2019;2;2.0;;;;0.0
9631;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2020;3;3.0;;;;0.0
9632;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2021;2;2.0;;;;0.0
9633;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2022;3;3.0;;;;0.0
9634;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2023;1;1.0;;;;0.0
9635;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: meewerkend gezinslid;2024;2;;;;;
9636;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2013;10;10.0;;;;0.0
9637;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2014;13;12.0;;;;0.0
9638;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2015;11;11.0;;;;0.0
9639;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2016;10;10.0;;;;0.0
9640;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2017;9;9.0;;;;0.0
9641;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2018;11;10.0;;;;0.0
9642;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2019;9;9.0;;;;0.0
9643;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2020;11;11.0;;;;0.0
9644;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2021;10;10.0;;;;0.0
9645;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2022;10;9.0;;;;0.0
9646;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2023;11;10.0;;;;0.0
9647;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. met personeel (zmp);2024;9;;;;;
9648;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2013;60;58.0;34.4;33.3;30.6;0.0
9649;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2014;53;50.0;32.9;31.4;29.5;0.0
9650;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2015;56;53.0;35.6;35.1;31.5;0.0
9651;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2016;51;48.0;38.2;37.6;35.4;0.0
9652;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2017;61;56.0;39.3;39.0;35.7;0.0
9653;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2018;53;50.0;42.0;41.5;37.2;0.0
9654;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2019;56;52.0;39.6;39.1;36.2;0.0
9655;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2020;57;53.0;38.8;39.8;37.8;0.0
9656;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2021;47;46.0;45.4;45.2;42.0;0.0
9657;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2022;49;47.0;51.9;51.4;45.1;0.0
9658;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2023;48;47.0;47.1;46.5;44.1;0.0
9659;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: zelfst. zonder personeel(zzp);2024;53;;;;;
9660;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2013;0;0.0;;;;0.0
9661;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2014;0;0.0;;;;0.0
9662;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2015;0;0.0;;;;0.0
9663;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2016;0;0.0;;;;0.0
9664;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2017;0;0.0;;;;0.0
9665;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2018;0;0.0;;;;0.0
9666;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2019;0;0.0;;;;0.0
9667;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2020;0;0.0;;;;0.0
9668;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2021;0;0.0;;;;0.0
9669;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2022;0;0.0;;;;0.0
9670;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2023;0;0.0;;;;0.0
9671;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Zelfstandige zonder personeel (zzp);Werkkring: positie onbekend;2024;0;;;;;
9672;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2013;0;0.0;;;;0.0
9673;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2014;0;0.0;;;;0.0
9674;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2015;0;0.0;;;;0.0
9675;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2016;0;0.0;;;;0.0
9676;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2017;0;0.0;;;;0.0
9677;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2018;0;0.0;;;;0.0
9678;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2019;0;0.0;;;;0.0
9679;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2020;0;0.0;;;;0.0
9680;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2021;3;3.0;;;;0.0
9681;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2022;2;1.0;;;;1.0
9682;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2023;3;3.0;;;;0.0
9683;Totaal mannen en vrouwen;Leeftijd: 25 tot 45 jaar;Positie in de werkkring onbekend;Totaal personen;2024;4;;;;;
