ID;Arbeidspositie;ArbeidspositieVoorgaandePeriode;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1
6871;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;20.0
6872;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;16.0
6873;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;21.0
6874;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;23.0
6875;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;18.0
6876;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;16.0
6877;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;22.0
6878;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;20.0
6879;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;19.0
6880;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;14.0
6881;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;17.0
6882;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;21.0
6883;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;17.0
6884;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;17.0
6885;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;15.0
6886;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;16.0
6887;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;21.0
6888;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;13.0
6889;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;19.0
6890;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;19.0
6891;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;14.0
6892;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;12.0
6893;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;12.0
6894;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;32.0
6895;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;17.0
6896;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;
6897;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;27.0
6898;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;24.0
6899;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;20.0
6900;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;13.0
6901;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;18.0
6902;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;12.0
6903;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;14.0
6904;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;20.0
6905;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;14.0
6906;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;17.0
6907;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;14.0
6908;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;15.0
6909;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;12.0
6910;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;15.0
6911;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;13.0
6912;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2013 1e kwartaal;11.0
6913;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2013 2e kwartaal;19.0
6914;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2013 3e kwartaal;10.0
6915;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2013 4e kwartaal;16.0
6916;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2014 1e kwartaal;11.0
6917;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2014 2e kwartaal;14.0
6918;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2014 3e kwartaal;11.0
6919;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2014 4e kwartaal;19.0
6920;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2015 1e kwartaal;14.0
6921;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2015 2e kwartaal;11.0
6922;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2015 3e kwartaal;12.0
6923;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2015 4e kwartaal;11.0
6924;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2016 1e kwartaal;10.0
6925;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2016 2e kwartaal;15.0
6926;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2016 3e kwartaal;13.0
6927;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2016 4e kwartaal;17.0
6928;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2017 1e kwartaal;10.0
6929;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2017 2e kwartaal;17.0
6930;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2017 3e kwartaal;14.0
6931;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2017 4e kwartaal;10.0
6932;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2018 1e kwartaal;12.0
6933;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2018 2e kwartaal;14.0
6934;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2018 3e kwartaal;10.0
6935;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2018 4e kwartaal;15.0
6936;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2019 1e kwartaal;12.0
6937;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2019 2e kwartaal;15.0
6938;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2019 3e kwartaal;14.0
6939;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2019 4e kwartaal;9.0
6940;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2020 1e kwartaal;10.0
6941;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2020 2e kwartaal;10.0
6942;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2020 3e kwartaal;24.0
6943;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2020 4e kwartaal;12.0
6944;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2021 1e kwartaal;
6945;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2021 2e kwartaal;16.0
6946;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2021 3e kwartaal;17.0
6947;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2021 4e kwartaal;11.0
6948;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2022 1e kwartaal;10.0
6949;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2022 2e kwartaal;14.0
6950;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2022 3e kwartaal;5.0
6951;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2022 4e kwartaal;11.0
6952;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2023 1e kwartaal;11.0
6953;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2023 2e kwartaal;11.0
6954;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2023 3e kwartaal;13.0
6955;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2023 4e kwartaal;13.0
6956;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2024 1e kwartaal;9.0
6957;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2024 2e kwartaal;9.0
6958;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2024 3e kwartaal;8.0
6959;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;2 Havo, vwo, mbo2-4;2024 4e kwartaal;11.0
6960;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2013 1e kwartaal;3.0
6961;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2013 2e kwartaal;8.0
6962;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2013 3e kwartaal;6.0
6963;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2013 4e kwartaal;9.0
6964;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2014 1e kwartaal;6.0
6965;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2014 2e kwartaal;9.0
6966;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2014 3e kwartaal;7.0
6967;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2014 4e kwartaal;7.0
6968;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2015 1e kwartaal;6.0
6969;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2015 2e kwartaal;6.0
6970;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2015 3e kwartaal;4.0
6971;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2015 4e kwartaal;7.0
6972;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2016 1e kwartaal;5.0
6973;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2016 2e kwartaal;6.0
6974;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2016 3e kwartaal;4.0
6975;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2016 4e kwartaal;6.0
6976;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2017 1e kwartaal;5.0
6977;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2017 2e kwartaal;6.0
6978;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2017 3e kwartaal;7.0
6979;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2017 4e kwartaal;6.0
6980;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2018 1e kwartaal;7.0
6981;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2018 2e kwartaal;9.0
6982;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2018 3e kwartaal;7.0
6983;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2018 4e kwartaal;6.0
6984;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2019 1e kwartaal;8.0
6985;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2019 2e kwartaal;9.0
6986;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2019 3e kwartaal;6.0
6987;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2019 4e kwartaal;7.0
6988;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2020 1e kwartaal;7.0
6989;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2020 2e kwartaal;1.0
6990;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2020 3e kwartaal;8.0
6991;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2020 4e kwartaal;13.0
6992;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2021 1e kwartaal;
6993;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2021 2e kwartaal;4.0
6994;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2021 3e kwartaal;10.0
6995;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2021 4e kwartaal;11.0
6996;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2022 1e kwartaal;6.0
6997;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2022 2e kwartaal;6.0
6998;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2022 3e kwartaal;8.0
6999;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2022 4e kwartaal;12.0
7000;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2023 1e kwartaal;3.0
7001;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2023 2e kwartaal;4.0
7002;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2023 3e kwartaal;6.0
7003;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2023 4e kwartaal;11.0
7004;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2024 1e kwartaal;5.0
7005;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2024 2e kwartaal;9.0
7006;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2024 3e kwartaal;6.0
7007;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;3 Hbo, wo;2024 4e kwartaal;9.0
7008;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2013 1e kwartaal;1.0
7009;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2013 2e kwartaal;1.0
7010;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2013 3e kwartaal;1.0
7011;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2013 4e kwartaal;0.0
7012;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2014 1e kwartaal;1.0
7013;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2014 2e kwartaal;0.0
7014;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2014 3e kwartaal;0.0
7015;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2014 4e kwartaal;1.0
7016;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2015 1e kwartaal;0.0
7017;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2015 2e kwartaal;0.0
7018;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2015 3e kwartaal;0.0
7019;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2015 4e kwartaal;0.0
7020;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2016 1e kwartaal;1.0
7021;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2016 2e kwartaal;0.0
7022;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2016 3e kwartaal;0.0
7023;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2016 4e kwartaal;0.0
7024;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2017 1e kwartaal;1.0
7025;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2017 2e kwartaal;0.0
7026;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2017 3e kwartaal;1.0
7027;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2017 4e kwartaal;0.0
7028;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2018 1e kwartaal;0.0
7029;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2018 2e kwartaal;1.0
7030;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2018 3e kwartaal;0.0
7031;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2018 4e kwartaal;1.0
7032;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2019 1e kwartaal;0.0
7033;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2019 2e kwartaal;0.0
7034;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2019 3e kwartaal;0.0
7035;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2019 4e kwartaal;0.0
7036;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2020 1e kwartaal;0.0
7037;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2020 2e kwartaal;0.0
7038;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2020 3e kwartaal;2.0
7039;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2020 4e kwartaal;0.0
7040;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2021 1e kwartaal;
7041;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2021 2e kwartaal;0.0
7042;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2021 3e kwartaal;0.0
7043;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2021 4e kwartaal;1.0
7044;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2022 1e kwartaal;0.0
7045;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2022 2e kwartaal;0.0
7046;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2022 3e kwartaal;0.0
7047;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2022 4e kwartaal;0.0
7048;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2023 1e kwartaal;0.0
7049;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2023 2e kwartaal;1.0
7050;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2023 3e kwartaal;1.0
7051;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2023 4e kwartaal;0.0
7052;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2024 1e kwartaal;0.0
7053;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2024 2e kwartaal;0.0
7054;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2024 3e kwartaal;1.0
7055;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Onderwijsniveau: onbekend;2024 4e kwartaal;0.0
7056;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;18.0
7057;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;25.0
7058;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;22.0
7059;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;25.0
7060;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;17.0
7061;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;26.0
7062;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;25.0
7063;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;29.0
7064;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;22.0
7065;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;24.0
7066;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;21.0
7067;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;23.0
7068;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;21.0
7069;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;27.0
7070;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;25.0
7071;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;27.0
7072;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;17.0
7073;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;23.0
7074;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;25.0
7075;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;17.0
7076;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;16.0
7077;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;25.0
7078;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;23.0
7079;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;26.0
7080;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;19.0
7081;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;25.0
7082;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;22.0
7083;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;20.0
7084;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;15.0
7085;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;15.0
7086;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;41.0
7087;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;27.0
7088;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;
7089;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;30.0
7090;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;33.0
7091;Werkzame beroepsbevolking;Beschikbaar, niet gezocht;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;22.0
