ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;Instromers_1;HerinstromersBinnenEenJaar_2;Uitstromers_3
5503;Vrouwen;Jonger dan 25 jaar;Totaal;2023 4e kwartaal;2280.0;340.0;1170.0
5504;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2008 1e kwartaal;1260.0;270.0;1020.0
5505;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2008 2e kwartaal;1020.0;230.0;940.0
5506;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2008 3e kwartaal;1080.0;220.0;1120.0
5507;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2008 4e kwartaal;1160.0;250.0;890.0
5508;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2009 1e kwartaal;1570.0;260.0;810.0
5509;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2009 2e kwartaal;1550.0;220.0;880.0
5510;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2009 3e kwartaal;1700.0;250.0;1130.0
5511;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2009 4e kwartaal;1440.0;230.0;1060.0
5512;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2010 1e kwartaal;2180.0;310.0;1120.0
5513;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2010 2e kwartaal;1680.0;250.0;1340.0
5514;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2010 3e kwartaal;1920.0;380.0;1580.0
5515;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2010 4e kwartaal;1800.0;350.0;1320.0
5516;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2011 1e kwartaal;2100.0;400.0;1320.0
5517;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2011 2e kwartaal;1400.0;330.0;1360.0
5518;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2011 3e kwartaal;1600.0;340.0;1670.0
5519;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2011 4e kwartaal;1640.0;340.0;1210.0
5520;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2012 1e kwartaal;1510.0;410.0;1460.0
5521;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2012 2e kwartaal;1300.0;380.0;1190.0
5522;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2012 3e kwartaal;1700.0;360.0;1540.0
5523;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2012 4e kwartaal;1920.0;420.0;1140.0
5524;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2013 1e kwartaal;2240.0;430.0;1200.0
5525;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2013 2e kwartaal;1740.0;350.0;1220.0
5526;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2013 3e kwartaal;2060.0;400.0;2140.0
5527;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2013 4e kwartaal;1980.0;420.0;1200.0
5528;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2014 1e kwartaal;2200.0;410.0;1340.0
5529;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2014 2e kwartaal;1570.0;390.0;1310.0
5530;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2014 3e kwartaal;1690.0;380.0;2050.0
5531;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2014 4e kwartaal;1750.0;380.0;1100.0
5532;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2015 1e kwartaal;1850.0;380.0;1190.0
5533;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2015 2e kwartaal;1410.0;320.0;1050.0
5534;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2015 3e kwartaal;1790.0;350.0;1710.0
5535;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2015 4e kwartaal;1630.0;370.0;950.0
5536;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2016 1e kwartaal;1750.0;380.0;1050.0
5537;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2016 2e kwartaal;1380.0;350.0;1030.0
5538;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2016 3e kwartaal;1690.0;310.0;1510.0
5539;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2016 4e kwartaal;1460.0;340.0;950.0
5540;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2017 1e kwartaal;1600.0;340.0;930.0
5541;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2017 2e kwartaal;1170.0;210.0;900.0
5542;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2017 3e kwartaal;1470.0;250.0;1510.0
5543;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2017 4e kwartaal;1220.0;290.0;890.0
5544;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2018 1e kwartaal;1230.0;260.0;820.0
5545;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2018 2e kwartaal;1030.0;260.0;830.0
5546;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2018 3e kwartaal;1270.0;220.0;1300.0
5547;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2018 4e kwartaal;1170.0;240.0;710.0
5548;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2019 1e kwartaal;1200.0;260.0;760.0
5549;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2019 2e kwartaal;940.0;230.0;710.0
5550;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2019 3e kwartaal;1250.0;220.0;1190.0
5551;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2019 4e kwartaal;1120.0;240.0;680.0
5552;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2020 1e kwartaal;1520.0;240.0;650.0
5553;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2020 2e kwartaal;1540.0;230.0;670.0
5554;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2020 3e kwartaal;1440.0;220.0;1630.0
5555;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2020 4e kwartaal;1400.0;260.0;840.0
5556;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2021 1e kwartaal;1390.0;260.0;820.0
5557;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2021 2e kwartaal;910.0;200.0;960.0
5558;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2021 3e kwartaal;1090.0;240.0;1390.0
5559;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2021 4e kwartaal;960.0;230.0;730.0
5560;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2022 1e kwartaal;920.0;220.0;740.0
5561;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2022 2e kwartaal;990.0;200.0;720.0
5562;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2022 3e kwartaal;1090.0;190.0;1000.0
5563;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2022 4e kwartaal;1030.0;200.0;720.0
5564;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2023 1e kwartaal;1040.0;190.0;660.0
5565;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2023 2e kwartaal;880.0;170.0;570.0
5566;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2023 3e kwartaal;;;
5567;Vrouwen;Jonger dan 25 jaar;Nederlandse achtergrond;2023 4e kwartaal;;;
5568;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2008 1e kwartaal;1200.0;230.0;820.0
5569;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2008 2e kwartaal;1100.0;180.0;750.0
5570;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2008 3e kwartaal;1110.0;200.0;1120.0
5571;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2008 4e kwartaal;1050.0;180.0;880.0
5572;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2009 1e kwartaal;1350.0;230.0;680.0
5573;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2009 2e kwartaal;1390.0;210.0;600.0
5574;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2009 3e kwartaal;1430.0;220.0;920.0
5575;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2009 4e kwartaal;1190.0;160.0;760.0
5576;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2010 1e kwartaal;1950.0;230.0;830.0
5577;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2010 2e kwartaal;1550.0;210.0;870.0
5578;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2010 3e kwartaal;1670.0;310.0;1340.0
5579;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2010 4e kwartaal;1570.0;270.0;1090.0
5580;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2011 1e kwartaal;2050.0;320.0;1170.0
5581;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2011 2e kwartaal;1650.0;350.0;1030.0
5582;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2011 3e kwartaal;1560.0;350.0;1600.0
5583;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2011 4e kwartaal;1460.0;300.0;1070.0
5584;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2012 1e kwartaal;1390.0;350.0;1180.0
5585;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2012 2e kwartaal;1350.0;360.0;870.0
5586;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2012 3e kwartaal;1340.0;300.0;1450.0
5587;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2012 4e kwartaal;1490.0;330.0;1000.0
5588;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2013 1e kwartaal;1800.0;350.0;950.0
5589;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2013 2e kwartaal;1540.0;340.0;820.0
5590;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2013 3e kwartaal;1580.0;360.0;1820.0
5591;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2013 4e kwartaal;1690.0;350.0;950.0
5592;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2014 1e kwartaal;1910.0;360.0;1000.0
5593;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2014 2e kwartaal;1560.0;330.0;900.0
5594;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2014 3e kwartaal;1520.0;340.0;1860.0
5595;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2014 4e kwartaal;1740.0;340.0;950.0
5596;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2015 1e kwartaal;1890.0;330.0;950.0
5597;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2015 2e kwartaal;1460.0;270.0;800.0
5598;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2015 3e kwartaal;1840.0;330.0;1650.0
5599;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2015 4e kwartaal;2110.0;340.0;840.0
5600;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2016 1e kwartaal;2150.0;340.0;930.0
5601;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2016 2e kwartaal;1690.0;280.0;820.0
5602;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2016 3e kwartaal;1920.0;290.0;1610.0
5603;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2016 4e kwartaal;2020.0;310.0;830.0
5604;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2017 1e kwartaal;2090.0;330.0;920.0
5605;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2017 2e kwartaal;1700.0;270.0;910.0
5606;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2017 3e kwartaal;1560.0;300.0;1620.0
5607;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2017 4e kwartaal;1500.0;280.0;860.0
5608;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2018 1e kwartaal;1410.0;310.0;970.0
5609;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2018 2e kwartaal;1250.0;270.0;780.0
5610;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2018 3e kwartaal;1240.0;280.0;1740.0
5611;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2018 4e kwartaal;1220.0;290.0;830.0
5612;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2019 1e kwartaal;1220.0;280.0;920.0
5613;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2019 2e kwartaal;980.0;240.0;740.0
5614;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2019 3e kwartaal;990.0;250.0;1670.0
5615;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2019 4e kwartaal;1140.0;280.0;680.0
5616;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2020 1e kwartaal;1390.0;250.0;740.0
5617;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2020 2e kwartaal;1300.0;200.0;520.0
5618;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2020 3e kwartaal;1200.0;190.0;1760.0
5619;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2020 4e kwartaal;1390.0;230.0;720.0
5620;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2021 1e kwartaal;1380.0;250.0;820.0
5621;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2021 2e kwartaal;1000.0;180.0;760.0
5622;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2021 3e kwartaal;1060.0;170.0;1480.0
5623;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2021 4e kwartaal;1140.0;210.0;630.0
5624;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2022 1e kwartaal;990.0;170.0;680.0
5625;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2022 2e kwartaal;1030.0;140.0;530.0
5626;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2022 3e kwartaal;1190.0;130.0;1040.0
5627;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2022 4e kwartaal;1190.0;150.0;530.0
5628;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2023 1e kwartaal;1280.0;180.0;600.0
5629;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2023 2e kwartaal;1110.0;170.0;520.0
5630;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2023 3e kwartaal;;;
5631;Vrouwen;Jonger dan 25 jaar;Met migratieachtergrond;2023 4e kwartaal;;;
5632;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2008 1e kwartaal;220.0;50.0;150.0
5633;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2008 2e kwartaal;180.0;30.0;170.0
5634;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2008 3e kwartaal;200.0;30.0;210.0
5635;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2008 4e kwartaal;190.0;30.0;150.0
5636;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2009 1e kwartaal;250.0;50.0;120.0
5637;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2009 2e kwartaal;260.0;50.0;150.0
5638;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2009 3e kwartaal;270.0;50.0;210.0
5639;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2009 4e kwartaal;220.0;40.0;170.0
5640;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2010 1e kwartaal;330.0;40.0;160.0
5641;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2010 2e kwartaal;260.0;50.0;190.0
5642;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2010 3e kwartaal;290.0;60.0;230.0
5643;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2010 4e kwartaal;290.0;50.0;230.0
5644;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2011 1e kwartaal;350.0;70.0;260.0
5645;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2011 2e kwartaal;270.0;70.0;220.0
5646;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2011 3e kwartaal;280.0;60.0;320.0
5647;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2011 4e kwartaal;260.0;60.0;180.0
5648;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2012 1e kwartaal;220.0;70.0;210.0
5649;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2012 2e kwartaal;240.0;80.0;190.0
5650;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2012 3e kwartaal;250.0;50.0;260.0
5651;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2012 4e kwartaal;260.0;60.0;150.0
5652;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2013 1e kwartaal;320.0;60.0;170.0
5653;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2013 2e kwartaal;290.0;50.0;160.0
5654;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2013 3e kwartaal;290.0;70.0;340.0
5655;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2013 4e kwartaal;300.0;50.0;170.0
5656;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2014 1e kwartaal;370.0;60.0;190.0
5657;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2014 2e kwartaal;270.0;70.0;210.0
5658;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2014 3e kwartaal;260.0;60.0;320.0
5659;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2014 4e kwartaal;300.0;70.0;180.0
5660;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2015 1e kwartaal;290.0;60.0;180.0
5661;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2015 2e kwartaal;230.0;50.0;180.0
5662;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2015 3e kwartaal;280.0;50.0;270.0
5663;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2015 4e kwartaal;270.0;60.0;150.0
5664;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2016 1e kwartaal;300.0;70.0;180.0
5665;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2016 2e kwartaal;200.0;50.0;170.0
5666;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2016 3e kwartaal;230.0;50.0;280.0
5667;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2016 4e kwartaal;250.0;60.0;150.0
5668;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2017 1e kwartaal;260.0;60.0;160.0
5669;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2017 2e kwartaal;190.0;50.0;150.0
5670;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2017 3e kwartaal;200.0;40.0;220.0
5671;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2017 4e kwartaal;190.0;50.0;130.0
5672;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2018 1e kwartaal;200.0;50.0;140.0
5673;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2018 2e kwartaal;160.0;30.0;110.0
5674;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2018 3e kwartaal;160.0;40.0;190.0
5675;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2018 4e kwartaal;150.0;40.0;110.0
5676;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2019 1e kwartaal;170.0;30.0;100.0
5677;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2019 2e kwartaal;150.0;30.0;100.0
5678;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2019 3e kwartaal;170.0;40.0;170.0
5679;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2019 4e kwartaal;160.0;30.0;80.0
5680;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2020 1e kwartaal;250.0;40.0;100.0
5681;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2020 2e kwartaal;240.0;30.0;120.0
5682;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2020 3e kwartaal;210.0;30.0;250.0
5683;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2020 4e kwartaal;240.0;30.0;120.0
5684;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2021 1e kwartaal;230.0;50.0;140.0
5685;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2021 2e kwartaal;150.0;40.0;160.0
5686;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2021 3e kwartaal;130.0;20.0;210.0
5687;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2021 4e kwartaal;140.0;40.0;100.0
5688;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2022 1e kwartaal;130.0;40.0;110.0
5689;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2022 2e kwartaal;130.0;30.0;100.0
5690;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2022 3e kwartaal;140.0;20.0;140.0
5691;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2022 4e kwartaal;140.0;30.0;70.0
5692;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2023 1e kwartaal;160.0;20.0;90.0
5693;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2023 2e kwartaal;140.0;30.0;80.0
5694;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2023 3e kwartaal;;;
5695;Vrouwen;Jonger dan 25 jaar;Westerse migratieachtergrond;2023 4e kwartaal;;;
5696;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2008 1e kwartaal;980.0;190.0;670.0
5697;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2008 2e kwartaal;920.0;150.0;580.0
5698;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2008 3e kwartaal;920.0;170.0;910.0
5699;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2008 4e kwartaal;860.0;160.0;740.0
5700;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2009 1e kwartaal;1110.0;180.0;560.0
5701;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2009 2e kwartaal;1140.0;170.0;460.0
5702;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2009 3e kwartaal;1160.0;160.0;720.0
5703;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2009 4e kwartaal;970.0;120.0;590.0
5704;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2010 1e kwartaal;1620.0;190.0;670.0
5705;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2010 2e kwartaal;1290.0;170.0;690.0
5706;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2010 3e kwartaal;1380.0;250.0;1120.0
5707;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2010 4e kwartaal;1280.0;230.0;870.0
5708;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2011 1e kwartaal;1700.0;260.0;910.0
5709;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2011 2e kwartaal;1390.0;280.0;810.0
5710;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2011 3e kwartaal;1280.0;290.0;1290.0
5711;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2011 4e kwartaal;1190.0;240.0;890.0
5712;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2012 1e kwartaal;1170.0;280.0;970.0
5713;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2012 2e kwartaal;1120.0;270.0;680.0
5714;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2012 3e kwartaal;1080.0;250.0;1190.0
5715;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2012 4e kwartaal;1230.0;270.0;850.0
5716;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2013 1e kwartaal;1480.0;290.0;770.0
5717;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2013 2e kwartaal;1250.0;280.0;660.0
5718;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2013 3e kwartaal;1290.0;290.0;1480.0
5719;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2013 4e kwartaal;1380.0;290.0;770.0
5720;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2014 1e kwartaal;1540.0;300.0;810.0
5721;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2014 2e kwartaal;1280.0;260.0;690.0
5722;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2014 3e kwartaal;1260.0;280.0;1540.0
5723;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2014 4e kwartaal;1440.0;270.0;780.0
5724;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2015 1e kwartaal;1600.0;270.0;770.0
5725;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2015 2e kwartaal;1230.0;220.0;620.0
5726;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2015 3e kwartaal;1560.0;280.0;1380.0
5727;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2015 4e kwartaal;1840.0;280.0;690.0
5728;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2016 1e kwartaal;1850.0;270.0;750.0
5729;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2016 2e kwartaal;1490.0;220.0;650.0
5730;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2016 3e kwartaal;1690.0;250.0;1330.0
5731;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2016 4e kwartaal;1760.0;250.0;680.0
5732;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2017 1e kwartaal;1830.0;270.0;760.0
5733;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2017 2e kwartaal;1510.0;220.0;760.0
5734;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2017 3e kwartaal;1360.0;260.0;1400.0
5735;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2017 4e kwartaal;1310.0;230.0;730.0
5736;Vrouwen;Jonger dan 25 jaar;Niet-westerse migratieachtergrond;2018 1e kwartaal;1200.0;260.0;830.0
