ID;Geslacht;Leeftijd;Arbeidskenmerken;LevenLangLeren;Perioden;WerkzameBeroepsbevolking15Tot75Jaar_1
8834;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt formeel onderwijs;2021;90.0
8835;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2003;
8836;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2004;
8837;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2005;
8838;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2006;
8839;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2007;
8840;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2008;
8841;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2009;
8842;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2010;
8843;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2011;175.0
8844;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2012;181.0
8845;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2013;211.0
8846;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2014;228.0
8847;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2015;237.0
8848;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2016;241.0
8849;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2017;247.0
8850;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2018;242.0
8851;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2019;242.0
8852;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2020;216.0
8853;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt niet-formeel onderwijs;2021;332.0
8854;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2003;
8855;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2004;
8856;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2005;
8857;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2006;
8858;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2007;
8859;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2008;
8860;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2009;
8861;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2010;
8862;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2011;1546.0
8863;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2012;1590.0
8864;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2013;1614.0
8865;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2014;1628.0
8866;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2015;1640.0
8867;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2016;1659.0
8868;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2017;1687.0
8869;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2018;1708.0
8870;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2019;1695.0
8871;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2020;1648.0
8872;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Volgt geen formeel onderwijs;2021;1498.0
8873;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2003;
8874;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2004;
8875;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2005;
8876;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2006;
8877;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2007;
8878;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2008;
8879;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2009;
8880;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2010;
8881;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2011;1371.0
8882;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2012;1409.0
8883;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2013;1403.0
8884;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2014;1400.0
8885;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2015;1403.0
8886;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2016;1418.0
8887;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2017;1440.0
8888;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2018;1466.0
8889;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2019;1454.0
8890;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2020;1432.0
8891;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 10 tot 20 jaar;Geen deelname leven lang leren;2021;1166.0
8892;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2003;
8893;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2004;
8894;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2005;
8895;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2006;
8896;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2007;
8897;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2008;
8898;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2009;
8899;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2010;
8900;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2011;1295.0
8901;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2012;1298.0
8902;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2013;1324.0
8903;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2014;1291.0
8904;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2015;1290.0
8905;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2016;1302.0
8906;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2017;1310.0
8907;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2018;1331.0
8908;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2019;1351.0
8909;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2020;1416.0
8910;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Totaal;2021;1239.0
8911;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2003;
8912;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2004;
8913;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2005;
8914;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2006;
8915;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2007;
8916;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2008;
8917;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2009;
8918;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2010;
8919;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2011;178.0
8920;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2012;181.0
8921;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2013;206.0
8922;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2014;218.0
8923;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2015;218.0
8924;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2016;217.0
8925;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2017;217.0
8926;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2018;218.0
8927;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2019;218.0
8928;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2020;207.0
8929;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Deelname leven lang leren;2021;291.0
8930;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2003;
8931;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2004;
8932;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2005;
8933;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2006;
8934;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2007;
8935;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2008;
8936;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2009;
8937;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2010;
8938;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2011;43.0
8939;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2012;46.0
8940;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2013;47.0
8941;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2014;44.0
8942;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2015;44.0
8943;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2016;42.0
8944;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2017;42.0
8945;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2018;44.0
8946;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2019;44.0
8947;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2020;42.0
8948;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt formeel onderwijs;2021;37.0
8949;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2003;
8950;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2004;
8951;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2005;
8952;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2006;
8953;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2007;
8954;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2008;
8955;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2009;
8956;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2010;
8957;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2011;135.0
8958;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2012;135.0
8959;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2013;159.0
8960;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2014;174.0
8961;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2015;174.0
8962;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2016;175.0
8963;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2017;175.0
8964;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2018;173.0
8965;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2019;174.0
8966;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2020;165.0
8967;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt niet-formeel onderwijs;2021;254.0
8968;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2003;
8969;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2004;
8970;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2005;
8971;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2006;
8972;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2007;
8973;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2008;
8974;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2009;
8975;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2010;
8976;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2011;1252.0
8977;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2012;1252.0
8978;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2013;1277.0
8979;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2014;1247.0
8980;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2015;1246.0
8981;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2016;1260.0
8982;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2017;1268.0
8983;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2018;1287.0
8984;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2019;1307.0
8985;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2020;1374.0
8986;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Volgt geen formeel onderwijs;2021;1202.0
8987;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2003;
8988;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2004;
8989;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2005;
8990;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2006;
8991;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2007;
8992;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2008;
8993;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2009;
8994;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2010;
8995;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2011;1117.0
8996;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2012;1117.0
8997;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2013;1118.0
8998;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2014;1073.0
8999;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2015;1072.0
9000;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2016;1085.0
9001;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2017;1093.0
9002;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2018;1114.0
9003;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2019;1133.0
9004;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2020;1209.0
9005;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: 20 jaar of langer;Geen deelname leven lang leren;2021;948.0
9006;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2003;
9007;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2004;
9008;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2005;
9009;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2006;
9010;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2007;
9011;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2008;
9012;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2009;
9013;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2010;
9014;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2011;1.0
9015;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2012;1.0
9016;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2013;8.0
9017;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2014;6.0
9018;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2015;8.0
9019;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2016;9.0
9020;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2017;9.0
9021;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2018;8.0
9022;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2019;7.0
9023;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2020;9.0
9024;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Totaal;2021;192.0
9025;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2003;
9026;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2004;
9027;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2005;
9028;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2006;
9029;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2007;
9030;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2008;
9031;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2009;
9032;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2010;
9033;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2011;0.0
9034;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2012;0.0
9035;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2013;1.0
9036;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2014;1.0
9037;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2015;1.0
9038;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2016;1.0
9039;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2017;1.0
9040;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2018;1.0
9041;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2019;1.0
9042;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2020;1.0
9043;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Deelname leven lang leren;2021;34.0
9044;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2003;
9045;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2004;
9046;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2005;
9047;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2006;
9048;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2007;
9049;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2008;
9050;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2009;
9051;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2010;
9052;Totaal mannen en vrouwen;25 tot 65 jaar;Anciënniteit: onbekend;Volgt formeel onderwijs;2011;0.0
