ID;Leeftijd;Geboortegeneratie;Kinderen_1;k_1eKinderen_2;k_2eKinderen_3;k_3eKinderen_4;k_4OfVolgendeKinderen_5
1280;28;2011;0.11791;0.06555;0.03932;0.01016;0.00288
1281;28;2012;0.11781;0.06541;0.03934;0.01017;0.00289
1282;28;2013;0.11769;0.06526;0.03936;0.01017;0.0029
1283;28;2014;0.11754;0.06509;0.03938;0.01017;0.0029
1284;28;2015;0.11737;0.06489;0.0394;0.01017;0.00291
1285;28;2016;0.11721;0.06468;0.03943;0.01018;0.00292
1286;28;2017;0.11699;0.06444;0.03945;0.01018;0.00292
1287;28;2018;0.11676;0.06418;0.03947;0.01018;0.00293
1288;28;2019;0.11649;0.06389;0.03949;0.01018;0.00293
1289;28;2020;0.11619;0.06356;0.03951;0.01018;0.00294
1290;29;1935;0.20182;0.04792;0.07505;0.04702;0.03183
1291;29;1936;0.19225;0.04746;0.0741;0.04373;0.02696
1292;29;1937;0.18745;0.04696;0.0753;0.04209;0.0231
1293;29;1938;0.17594;0.04439;0.07279;0.03908;0.01968
1294;29;1939;0.17135;0.04187;0.07331;0.03834;0.01783
1295;29;1940;0.17385;0.03897;0.07592;0.04051;0.01845
1296;29;1941;0.16528;0.03618;0.07428;0.03897;0.01585
1297;29;1942;0.15219;0.03393;0.0681;0.03616;0.014
1298;29;1943;0.13802;0.03301;0.06448;0.02976;0.01077
1299;29;1944;0.12473;0.03227;0.06091;0.02368;0.00787
1300;29;1945;0.11759;0.03117;0.05977;0.0201;0.00655
1301;29;1946;0.11766;0.03417;0.05963;0.01876;0.0051
1302;29;1947;0.11843;0.03485;0.05991;0.01862;0.00505
1303;29;1948;0.12102;0.03518;0.06133;0.0195;0.00501
1304;29;1949;0.12454;0.03789;0.0616;0.02038;0.00467
1305;29;1950;0.12807;0.03998;0.05973;0.02202;0.00634
1306;29;1951;0.13119;0.0413;0.06053;0.02332;0.00604
1307;29;1952;0.13235;0.04216;0.06031;0.02359;0.00629
1308;29;1953;0.12741;0.04174;0.05726;0.02172;0.00669
1309;29;1954;0.12766;0.04472;0.05536;0.02097;0.00661
1310;29;1955;0.12997;0.04827;0.05461;0.02036;0.00673
1311;29;1956;0.13441;0.0501;0.05738;0.02088;0.00605
1312;29;1957;0.14053;0.05437;0.05878;0.02107;0.00631
1313;29;1958;0.14331;0.05779;0.05839;0.02086;0.00627
1314;29;1959;0.13938;0.05859;0.0555;0.01941;0.00588
1315;29;1960;0.14113;0.05969;0.05555;0.01939;0.0065
1316;29;1961;0.14445;0.06395;0.05655;0.01836;0.00559
1317;29;1962;0.14151;0.06443;0.0542;0.0173;0.00558
1318;29;1963;0.13704;0.06423;0.05195;0.01588;0.00498
1319;29;1964;0.13658;0.0646;0.05231;0.01482;0.00485
1320;29;1965;0.1335;0.06507;0.04908;0.01481;0.00454
1321;29;1966;0.13029;0.06584;0.04752;0.0129;0.00403
1322;29;1967;0.12894;0.06708;0.04634;0.01205;0.00347
1323;29;1968;0.12849;0.06819;0.04485;0.01179;0.00366
1324;29;1969;0.13253;0.07295;0.04453;0.01132;0.00373
1325;29;1970;0.13225;0.07301;0.04427;0.01159;0.00338
1326;29;1971;0.13337;0.07374;0.0449;0.01131;0.00342
1327;29;1972;0.13229;0.07182;0.04497;0.01168;0.00382
1328;29;1973;0.1318;0.07129;0.04507;0.01168;0.00376
1329;29;1974;0.13131;0.07075;0.04516;0.01169;0.00371
1330;29;1975;0.13081;0.07022;0.04526;0.01169;0.00365
1331;29;1976;0.13032;0.06968;0.04535;0.01169;0.00359
1332;29;1977;0.12983;0.06915;0.04545;0.0117;0.00353
1333;29;1978;0.12934;0.06862;0.04555;0.0117;0.00348
1334;29;1979;0.12885;0.06808;0.04564;0.0117;0.00342
1335;29;1980;0.12835;0.06755;0.04574;0.0117;0.00336
1336;29;1981;0.12737;0.06648;0.04593;0.01171;0.00325
1337;29;1982;0.12726;0.06622;0.04605;0.01174;0.00325
1338;29;1983;0.12716;0.06598;0.04615;0.01177;0.00326
1339;29;1984;0.12708;0.06577;0.04625;0.0118;0.00326
1340;29;1985;0.12699;0.06557;0.04634;0.01182;0.00326
1341;29;1986;0.12691;0.06539;0.04642;0.01184;0.00326
1342;29;1987;0.12685;0.06523;0.0465;0.01185;0.00327
1343;29;1988;0.12681;0.06509;0.04658;0.01187;0.00327
1344;29;1989;0.12674;0.06495;0.04664;0.01188;0.00327
1345;29;1990;0.1267;0.06483;0.04671;0.01189;0.00327
1346;29;1991;0.12666;0.06472;0.04677;0.01189;0.00328
1347;29;1992;0.12663;0.06462;0.04683;0.0119;0.00328
1348;29;1993;0.12659;0.06453;0.04688;0.0119;0.00328
1349;29;1994;0.12657;0.06445;0.04693;0.0119;0.00329
1350;29;1995;0.12655;0.06438;0.04698;0.0119;0.00329
1351;29;1996;0.12653;0.06431;0.04703;0.0119;0.00329
1352;29;1997;0.12651;0.06425;0.04707;0.01189;0.0033
1353;29;1998;0.1265;0.06419;0.04712;0.01189;0.0033
1354;29;1999;0.12648;0.06414;0.04716;0.01188;0.0033
1355;29;2000;0.12648;0.06409;0.0472;0.01188;0.00331
1356;29;2001;0.12647;0.06405;0.04724;0.01187;0.00331
1357;29;2002;0.12646;0.06401;0.04728;0.01186;0.00331
1358;29;2003;0.12646;0.06398;0.04732;0.01185;0.00331
1359;29;2004;0.12646;0.06394;0.04736;0.01184;0.00332
1360;29;2005;0.12645;0.06391;0.04739;0.01183;0.00332
1361;29;2006;0.12645;0.06389;0.04743;0.01181;0.00332
1362;29;2007;0.12645;0.06386;0.04746;0.0118;0.00333
1363;29;2008;0.12646;0.06384;0.0475;0.01179;0.00333
1364;29;2009;0.12645;0.06382;0.04753;0.01177;0.00333
1365;29;2010;0.12647;0.0638;0.04757;0.01176;0.00334
1366;29;2011;0.12647;0.06379;0.0476;0.01174;0.00334
1367;29;2012;0.12648;0.06377;0.04763;0.01173;0.00335
1368;29;2013;0.12649;0.06376;0.04767;0.01171;0.00335
1369;29;2014;0.12649;0.06375;0.0477;0.01169;0.00335
1370;29;2015;0.12651;0.06374;0.04773;0.01168;0.00336
1371;29;2016;0.12652;0.06373;0.04777;0.01166;0.00336
1372;29;2017;0.12652;0.06372;0.0478;0.01164;0.00336
1373;29;2018;0.12653;0.06371;0.04783;0.01162;0.00337
1374;29;2019;0.12654;0.0637;0.04786;0.01161;0.00337
1375;29;2020;0.12654;0.06369;0.04789;0.01159;0.00337
1376;30;1935;0.17809;0.03442;0.0644;0.04603;0.03324
1377;30;1936;0.16912;0.03349;0.06376;0.04345;0.02842
1378;30;1937;0.16201;0.0325;0.06314;0.04137;0.025
1379;30;1938;0.15428;0.03019;0.06148;0.04002;0.02259
1380;30;1939;0.15754;0.02948;0.06316;0.04328;0.02162
1381;30;1940;0.14882;0.02621;0.0624;0.04136;0.01885
1382;30;1941;0.13586;0.0254;0.05684;0.03695;0.01667
1383;30;1942;0.12131;0.02425;0.05366;0.03089;0.01251
1384;30;1943;0.10756;0.02371;0.04953;0.02463;0.00969
1385;30;1944;0.10026;0.02244;0.04836;0.02224;0.00722
1386;30;1945;0.0969;0.02277;0.04802;0.01954;0.00657
1387;30;1946;0.09924;0.02422;0.04963;0.01946;0.00593
1388;30;1947;0.10074;0.02595;0.04959;0.01956;0.00564
1389;30;1948;0.10572;0.02676;0.05164;0.02121;0.00611
1390;30;1949;0.10833;0.02934;0.05096;0.02172;0.00631
1391;30;1950;0.11473;0.0306;0.05177;0.02425;0.00811
1392;30;1951;0.1142;0.03291;0.05026;0.02363;0.0074
1393;30;1952;0.11099;0.03219;0.04915;0.02208;0.00757
1394;30;1953;0.11369;0.03557;0.04923;0.02114;0.00775
1395;30;1954;0.11689;0.03911;0.04799;0.0219;0.00789
1396;30;1955;0.12312;0.04136;0.05191;0.02219;0.00766
1397;30;1956;0.13193;0.04689;0.05463;0.02302;0.00739
1398;30;1957;0.13493;0.04901;0.0558;0.02265;0.00747
1399;30;1958;0.13578;0.05099;0.0551;0.02212;0.00757
1400;30;1959;0.13619;0.0518;0.05524;0.02188;0.00727
1401;30;1960;0.1439;0.05805;0.05577;0.02247;0.00761
1402;30;1961;0.14209;0.05947;0.05546;0.0205;0.00666
1403;30;1962;0.13999;0.05816;0.05589;0.01926;0.00668
1404;30;1963;0.13867;0.06085;0.05457;0.01738;0.00587
1405;30;1964;0.1384;0.06135;0.05367;0.01729;0.00609
1406;30;1965;0.13604;0.06188;0.05334;0.0157;0.00512
1407;30;1966;0.13745;0.06484;0.05219;0.01549;0.00493
1408;30;1967;0.13822;0.06888;0.05114;0.01387;0.00433
1409;30;1968;0.14452;0.07433;0.05087;0.01453;0.00479
1410;30;1969;0.14272;0.0734;0.05162;0.01343;0.00427
1411;30;1970;0.14737;0.07542;0.05317;0.01416;0.00462
1412;30;1971;0.14293;0.07299;0.05225;0.01357;0.00412
1413;30;1972;0.14208;0.07124;0.05291;0.01375;0.00418
1414;30;1973;0.14068;0.06892;0.05396;0.01355;0.00425
1415;30;1974;0.14065;0.06834;0.0541;0.0139;0.00431
1416;30;1975;0.14002;0.06787;0.05434;0.01344;0.00438
1417;30;1976;0.13971;0.06747;0.05453;0.01327;0.00444
1418;30;1977;0.13944;0.06715;0.0547;0.01308;0.0045
1419;30;1978;0.13932;0.0669;0.05485;0.01301;0.00457
1420;30;1979;0.13925;0.06671;0.05498;0.01293;0.00463
1421;30;1980;0.13974;0.06701;0.05513;0.01284;0.00476
1422;30;1981;0.13918;0.0665;0.05516;0.01276;0.00476
1423;30;1982;0.13869;0.06604;0.05519;0.0127;0.00476
1424;30;1983;0.13825;0.06562;0.05521;0.01265;0.00477
1425;30;1984;0.13783;0.06523;0.05523;0.0126;0.00477
1426;30;1985;0.13746;0.06489;0.05524;0.01256;0.00477
1427;30;1986;0.13711;0.06457;0.05525;0.01252;0.00477
1428;30;1987;0.13681;0.06428;0.05527;0.01249;0.00477
1429;30;1988;0.13652;0.06402;0.05527;0.01246;0.00477
1430;30;1989;0.13626;0.06378;0.05528;0.01243;0.00477
1431;30;1990;0.13604;0.06357;0.05529;0.01241;0.00477
1432;30;1991;0.13582;0.06337;0.05529;0.01239;0.00477
1433;30;1992;0.13564;0.06319;0.0553;0.01238;0.00477
1434;30;1993;0.13547;0.06303;0.0553;0.01237;0.00477
1435;30;1994;0.13531;0.06288;0.0553;0.01236;0.00477
1436;30;1995;0.13518;0.06275;0.05531;0.01235;0.00477
1437;30;1996;0.13505;0.06262;0.05531;0.01235;0.00477
1438;30;1997;0.13493;0.06251;0.05531;0.01234;0.00477
1439;30;1998;0.13484;0.06241;0.05531;0.01235;0.00477
1440;30;1999;0.13475;0.06232;0.05531;0.01235;0.00477
1441;30;2000;0.13467;0.06224;0.05531;0.01235;0.00477
1442;30;2001;0.1346;0.06216;0.05531;0.01236;0.00477
1443;30;2002;0.13455;0.06209;0.05532;0.01237;0.00477
1444;30;2003;0.13449;0.06203;0.05532;0.01238;0.00476
1445;30;2004;0.13444;0.06197;0.05532;0.01239;0.00476
1446;30;2005;0.13441;0.06192;0.05532;0.01241;0.00476
1447;30;2006;0.13437;0.06187;0.05532;0.01242;0.00476
1448;30;2007;0.13435;0.06183;0.05532;0.01244;0.00476
1449;30;2008;0.13433;0.06179;0.05532;0.01246;0.00476
1450;30;2009;0.13431;0.06176;0.05532;0.01248;0.00475
1451;30;2010;0.1343;0.06173;0.05532;0.0125;0.00475
1452;30;2011;0.13429;0.0617;0.05532;0.01252;0.00475
1453;30;2012;0.13428;0.06167;0.05532;0.01254;0.00475
1454;30;2013;0.13428;0.06165;0.05532;0.01256;0.00475
1455;30;2014;0.13427;0.06162;0.05532;0.01259;0.00474
1456;30;2015;0.13428;0.0616;0.05532;0.01262;0.00474
1457;30;2016;0.13429;0.06159;0.05532;0.01264;0.00474
1458;30;2017;0.1343;0.06157;0.05532;0.01267;0.00474
1459;30;2018;0.1343;0.06155;0.05532;0.0127;0.00473
1460;30;2019;0.13432;0.06154;0.05532;0.01273;0.00473
1461;30;2020;0.13434;0.06153;0.05532;0.01276;0.00473
1462;31;1935;0.15095;0.02412;0.05077;0.04253;0.03353
1463;31;1936;0.14342;0.02327;0.05055;0.03985;0.02975
1464;31;1937;0.13754;0.02266;0.04903;0.03913;0.02672
1465;31;1938;0.14059;0.02188;0.05058;0.04123;0.0269
1466;31;1939;0.12958;0.01994;0.04876;0.03877;0.02211
1467;31;1940;0.11498;0.01899;0.04474;0.03356;0.01769
1468;31;1941;0.10297;0.01915;0.04133;0.0284;0.01409
1469;31;1942;0.08849;0.01686;0.03584;0.02432;0.01147
1470;31;1943;0.08264;0.01753;0.03613;0.02046;0.00852
1471;31;1944;0.07976;0.0178;0.03614;0.01845;0.00737
1472;31;1945;0.07898;0.01733;0.03524;0.0189;0.00751
1473;31;1946;0.08076;0.01805;0.03789;0.01864;0.00618
1474;31;1947;0.08409;0.01908;0.03909;0.01962;0.0063
1475;31;1948;0.08679;0.02094;0.03881;0.02047;0.00657
1476;31;1949;0.09332;0.02246;0.0404;0.02245;0.00801
1477;31;1950;0.09442;0.022;0.04014;0.02329;0.00899
1478;31;1951;0.0914;0.02319;0.03888;0.02097;0.00836
1479;31;1952;0.09346;0.02467;0.03924;0.02087;0.00868
1480;31;1953;0.10005;0.02873;0.04119;0.02168;0.00845
1481;31;1954;0.10664;0.03214;0.04425;0.0215;0.00875
1482;31;1955;0.11346;0.03479;0.04691;0.0231;0.00866
1483;31;1956;0.12173;0.03932;0.0502;0.02353;0.00868
1484;31;1957;0.12243;0.04172;0.04919;0.0229;0.00862
1485;31;1958;0.12522;0.0425;0.05169;0.02262;0.00841
1486;31;1959;0.133;0.04644;0.05413;0.02396;0.00847
1487;31;1960;0.13317;0.04751;0.05484;0.02272;0.0081
1488;31;1961;0.13394;0.04945;0.05494;0.02183;0.00772
1489;31;1962;0.13505;0.05139;0.05544;0.02082;0.0074
1490;31;1963;0.13792;0.05356;0.05724;0.02007;0.00705
1491;31;1964;0.13398;0.05461;0.05555;0.01781;0.00601
1492;31;1965;0.13452;0.0562;0.05493;0.01747;0.00592
1493;31;1966;0.13781;0.06088;0.05428;0.01693;0.00572
1494;31;1967;0.14486;0.0663;0.05634;0.01637;0.00585
1495;31;1968;0.14426;0.066;0.0562;0.01655;0.00551
1496;31;1969;0.14795;0.06723;0.05899;0.01648;0.00525
1497;31;1970;0.14345;0.06577;0.05683;0.01603;0.00482
1498;31;1971;0.14266;0.06537;0.05771;0.01527;0.00432
1499;31;1972;0.14296;0.06308;0.05898;0.01587;0.00503
1500;31;1973;0.1429;0.06326;0.05923;0.01536;0.00504
1501;31;1974;0.1441;0.06372;0.05957;0.01574;0.00507
1502;31;1975;0.14319;0.06304;0.05984;0.0152;0.00511
1503;31;1976;0.14272;0.06257;0.06007;0.01498;0.0051
1504;31;1977;0.14261;0.06249;0.06026;0.01476;0.0051
1505;31;1978;0.14224;0.06204;0.06043;0.01466;0.0051
1506;31;1979;0.14271;0.06246;0.06061;0.01453;0.00511
1507;31;1980;0.14277;0.06256;0.06066;0.01444;0.00511
1508;31;1981;0.14229;0.06214;0.0607;0.01433;0.00512
1509;31;1982;0.14189;0.06178;0.06074;0.01425;0.00512
1510;31;1983;0.14152;0.06146;0.06076;0.01418;0.00512
1511;31;1984;0.14119;0.06117;0.06078;0.01411;0.00513
1512;31;1985;0.1409;0.06092;0.0608;0.01405;0.00513
1513;31;1986;0.14062;0.06069;0.06081;0.01399;0.00513
1514;31;1987;0.14037;0.06048;0.06082;0.01394;0.00513
1515;31;1988;0.14015;0.06029;0.06083;0.01389;0.00514
1516;31;1989;0.13995;0.06012;0.06084;0.01385;0.00514
1517;31;1990;0.13977;0.05997;0.06085;0.01381;0.00514
1518;31;1991;0.13959;0.05982;0.06085;0.01378;0.00514
1519;31;1992;0.13942;0.05969;0.06085;0.01374;0.00514
1520;31;1993;0.13928;0.05957;0.06086;0.01371;0.00514
1521;31;1994;0.13915;0.05946;0.06086;0.01369;0.00514
1522;31;1995;0.13902;0.05935;0.06086;0.01367;0.00514
1523;31;1996;0.1389;0.05925;0.06086;0.01365;0.00514
1524;31;1997;0.13879;0.05915;0.06087;0.01363;0.00514
1525;31;1998;0.13869;0.05906;0.06087;0.01362;0.00514
1526;31;1999;0.13858;0.05897;0.06087;0.0136;0.00514
1527;31;2000;0.13848;0.05888;0.06087;0.01359;0.00514
1528;31;2001;0.1384;0.0588;0.06087;0.01359;0.00514
1529;31;2002;0.13831;0.05872;0.06087;0.01358;0.00514
1530;31;2003;0.13824;0.05865;0.06087;0.01358;0.00514
1531;31;2004;0.13815;0.05857;0.06087;0.01357;0.00514
1532;31;2005;0.13808;0.0585;0.06087;0.01357;0.00514
1533;31;2006;0.138;0.05842;0.06087;0.01357;0.00514
1534;31;2007;0.13794;0.05835;0.06087;0.01358;0.00514
1535;31;2008;0.13787;0.05828;0.06087;0.01358;0.00514
1536;31;2009;0.13781;0.05821;0.06087;0.01359;0.00514
1537;31;2010;0.13774;0.05814;0.06087;0.01359;0.00514
1538;31;2011;0.13767;0.05807;0.06087;0.0136;0.00513
1539;31;2012;0.13761;0.058;0.06087;0.01361;0.00513
1540;31;2013;0.13755;0.05793;0.06087;0.01362;0.00513
1541;31;2014;0.13749;0.05786;0.06087;0.01363;0.00513
1542;31;2015;0.13744;0.0578;0.06087;0.01364;0.00513
1543;31;2016;0.13739;0.05773;0.06087;0.01366;0.00513
1544;31;2017;0.13733;0.05766;0.06087;0.01367;0.00513
1545;31;2018;0.13727;0.05759;0.06087;0.01369;0.00512
1546;31;2019;0.13721;0.05752;0.06087;0.0137;0.00512
1547;31;2020;0.13721;0.05752;0.06087;0.0137;0.00512
1548;32;1935;0.12684;0.01774;0.03945;0.03686;0.03279
1549;32;1936;0.11841;0.01685;0.03737;0.03524;0.02895
1550;32;1937;0.12086;0.01635;0.03808;0.03715;0.02928
1551;32;1938;0.11309;0.01471;0.03634;0.03668;0.02536
1552;32;1939;0.10176;0.01421;0.03427;0.03188;0.0214
1553;32;1940;0.08802;0.01441;0.03186;0.02641;0.01534
1554;32;1941;0.0735;0.01299;0.02823;0.02074;0.01154
1555;32;1942;0.06718;0.01169;0.02752;0.01824;0.00973
1556;32;1943;0.0622;0.01271;0.02568;0.01586;0.00795
1557;32;1944;0.06288;0.01184;0.02663;0.0166;0.00781
1558;32;1945;0.06199;0.01206;0.02608;0.01587;0.00798
1559;32;1946;0.06523;0.01303;0.02846;0.01692;0.00682
1560;32;1947;0.06644;0.01354;0.02805;0.01766;0.00719
1561;32;1948;0.0726;0.01467;0.02986;0.02021;0.00786
1562;32;1949;0.07431;0.01554;0.02994;0.0202;0.00863
1563;32;1950;0.0753;0.01653;0.02912;0.02041;0.00924
1564;32;1951;0.07754;0.01901;0.03075;0.019;0.00878
1565;32;1952;0.08012;0.01972;0.03187;0.0195;0.00903
1566;32;1953;0.08873;0.02296;0.03574;0.02045;0.00958
1567;32;1954;0.09428;0.02568;0.03771;0.02151;0.00938
1568;32;1955;0.10029;0.02792;0.04112;0.02191;0.00934
1569;32;1956;0.10484;0.03083;0.04221;0.02219;0.00961
1570;32;1957;0.1078;0.03112;0.04446;0.02329;0.00893
1571;32;1958;0.11684;0.03581;0.04685;0.02431;0.00987
1572;32;1959;0.11814;0.03831;0.04796;0.02288;0.00899
1573;32;1960;0.1212;0.03822;0.05033;0.02321;0.00944
1574;32;1961;0.12177;0.04045;0.0514;0.02182;0.0081
1575;32;1962;0.12374;0.04205;0.05186;0.02206;0.00777
1576;32;1963;0.12362;0.04345;0.05346;0.01961;0.0071
1577;32;1964;0.12284;0.04512;0.05192;0.01897;0.00683
1578;32;1965;0.12867;0.05019;0.05365;0.01811;0.00672
1579;32;1966;0.13526;0.05417;0.05579;0.01881;0.00649
1580;32;1967;0.13787;0.05431;0.05815;0.01886;0.00655
1581;32;1968;0.1418;0.05611;0.06108;0.01836;0.00625
1582;32;1969;0.13951;0.05655;0.05951;0.01747;0.00598
1583;32;1970;0.14025;0.05584;0.06087;0.0181;0.00543
1584;32;1971;0.14096;0.0541;0.06212;0.01837;0.00637
1585;32;1972;0.14089;0.0535;0.06232;0.01871;0.00636
1586;32;1973;0.14081;0.05374;0.0626;0.01808;0.00639
1587;32;1974;0.14193;0.0542;0.06282;0.01849;0.00641
1588;32;1975;0.141;0.05372;0.06302;0.0178;0.00646
1589;32;1976;0.14054;0.05338;0.06319;0.01752;0.00645
1590;32;1977;0.14039;0.05339;0.06333;0.01721;0.00646
1591;32;1978;0.14039;0.05342;0.06349;0.01702;0.00646
1592;32;1979;0.14002;0.05316;0.06352;0.01687;0.00647
1593;32;1980;0.14008;0.05332;0.06354;0.01674;0.00648
1594;32;1981;0.13965;0.05303;0.06356;0.01658;0.00648
1595;32;1982;0.1393;0.05279;0.06357;0.01645;0.00649
1596;32;1983;0.13898;0.05258;0.06358;0.01633;0.00649
1597;32;1984;0.13871;0.0524;0.06359;0.01622;0.0065
1598;32;1985;0.13847;0.05225;0.0636;0.01611;0.00651
1599;32;1986;0.13825;0.05213;0.0636;0.01601;0.00651
1600;32;1987;0.13805;0.05202;0.0636;0.01592;0.00651
1601;32;1988;0.13789;0.05193;0.06361;0.01583;0.00652
1602;32;1989;0.13772;0.05185;0.06361;0.01574;0.00652
1603;32;1990;0.13759;0.05179;0.06361;0.01566;0.00653
1604;32;1991;0.13746;0.05173;0.06361;0.01559;0.00653
1605;32;1992;0.13734;0.05169;0.06361;0.01551;0.00653
1606;32;1993;0.13725;0.05165;0.06362;0.01545;0.00653
1607;32;1994;0.13717;0.05163;0.06362;0.01538;0.00654
1608;32;1995;0.13708;0.0516;0.06362;0.01532;0.00654
1609;32;1996;0.13701;0.05159;0.06362;0.01526;0.00654
1610;32;1997;0.13695;0.05158;0.06362;0.01521;0.00654
1611;32;1998;0.13688;0.05157;0.06362;0.01515;0.00654
1612;32;1999;0.13683;0.05156;0.06362;0.0151;0.00655
1613;32;2000;0.13679;0.05156;0.06362;0.01506;0.00655
1614;32;2001;0.13675;0.05157;0.06362;0.01501;0.00655
1615;32;2002;0.13671;0.05157;0.06362;0.01497;0.00655
1616;32;2003;0.13668;0.05158;0.06362;0.01493;0.00655
1617;32;2004;0.13665;0.05159;0.06362;0.01489;0.00655
1618;32;2005;0.13662;0.0516;0.06362;0.01485;0.00655
1619;32;2006;0.13659;0.05161;0.06362;0.01481;0.00655
1620;32;2007;0.13657;0.05162;0.06362;0.01478;0.00655
1621;32;2008;0.13655;0.05164;0.06362;0.01474;0.00655
1622;32;2009;0.13653;0.05165;0.06362;0.01471;0.00655
1623;32;2010;0.13652;0.05167;0.06362;0.01468;0.00655
1624;32;2011;0.13651;0.05169;0.06362;0.01465;0.00655
1625;32;2012;0.13649;0.0517;0.06362;0.01462;0.00655
1626;32;2013;0.13648;0.05172;0.06362;0.01459;0.00655
1627;32;2014;0.13647;0.05174;0.06362;0.01456;0.00655
1628;32;2015;0.13646;0.05176;0.06362;0.01453;0.00655
1629;32;2016;0.13646;0.05178;0.06362;0.01451;0.00655
1630;32;2017;0.13645;0.0518;0.06362;0.01448;0.00655
1631;32;2018;0.13645;0.05182;0.06362;0.01446;0.00655
1632;32;2019;0.13645;0.05182;0.06362;0.01446;0.00655
1633;32;2020;0.13645;0.05182;0.06362;0.01446;0.00655
1634;33;1935;0.1056;0.01316;0.0294;0.03145;0.03159
1635;33;1936;0.10558;0.01227;0.02953;0.03257;0.03121
1636;33;1937;0.09874;0.01138;0.02893;0.03187;0.02656
1637;33;1938;0.08669;0.01059;0.02592;0.02723;0.02295
1638;33;1939;0.07338;0.00996;0.02366;0.02249;0.01727
1639;33;1940;0.06169;0.01049;0.02108;0.01763;0.01249
1640;33;1941;0.05528;0.00914;0.02088;0.01555;0.00971
1641;33;1942;0.05069;0.00906;0.01893;0.01367;0.00903
1642;33;1943;0.05017;0.00908;0.01947;0.01339;0.00823
1643;33;1944;0.04908;0.00884;0.01902;0.01354;0.00768
1644;33;1945;0.04961;0.00858;0.01984;0.01351;0.00768
1645;33;1946;0.05072;0.00989;0.0204;0.0135;0.00693
1646;33;1947;0.05545;0.01051;0.02105;0.01612;0.00777
1647;33;1948;0.05795;0.01065;0.02158;0.01707;0.00865
1648;33;1949;0.05719;0.01123;0.0217;0.01625;0.00801
1649;33;1950;0.06163;0.01306;0.02247;0.01606;0.01004
1650;33;1951;0.06327;0.01425;0.02331;0.01675;0.00896
1651;33;1952;0.07031;0.01662;0.02646;0.01786;0.00937
1652;33;1953;0.07666;0.01824;0.02929;0.01912;0.01001
1653;33;1954;0.08098;0.02046;0.03148;0.01903;0.01001
1654;33;1955;0.08445;0.02252;0.03321;0.01926;0.00946
1655;33;1956;0.09043;0.02383;0.03584;0.02108;0.00968
1656;33;1957;0.09739;0.02725;0.03772;0.02246;0.00996
1657;33;1958;0.09968;0.02761;0.04041;0.02217;0.00949
1658;33;1959;0.10338;0.03;0.04174;0.02217;0.00947
1659;33;1960;0.10692;0.0311;0.04405;0.02217;0.0096
1660;33;1961;0.10699;0.03176;0.04515;0.02171;0.00837
1661;33;1962;0.10682;0.03218;0.04663;0.02062;0.00739
1662;33;1963;0.11133;0.03531;0.048;0.0207;0.00732
1663;33;1964;0.11431;0.03865;0.04862;0.01967;0.00737
1664;33;1965;0.12066;0.04119;0.05167;0.02049;0.00731
1665;33;1966;0.1228;0.04268;0.05381;0.01974;0.00657
1666;33;1967;0.12746;0.04438;0.05605;0.02011;0.00692
1667;33;1968;0.12685;0.04429;0.05647;0.01892;0.00717
1668;33;1969;0.12901;0.0456;0.05818;0.019;0.00623
1669;33;1970;0.13144;0.045;0.05984;0.01928;0.00732
1670;33;1971;0.13163;0.04468;0.06037;0.01922;0.00736
1671;33;1972;0.13208;0.04425;0.0609;0.01958;0.00735
1672;33;1973;0.13212;0.04451;0.06132;0.01892;0.00738
1673;33;1974;0.13333;0.04495;0.06165;0.01932;0.0074
1674;33;1975;0.13259;0.0446;0.06192;0.0186;0.00747
1675;33;1976;0.13226;0.04438;0.06214;0.01829;0.00746
1676;33;1977;0.13247;0.04472;0.06235;0.01794;0.00746
1677;33;1978;0.13189;0.04422;0.06242;0.01777;0.00748
1678;33;1979;0.13164;0.04406;0.06248;0.01761;0.00749
1679;33;1980;0.13172;0.04424;0.06252;0.01746;0.0075
1680;33;1981;0.1314;0.04405;0.06255;0.01729;0.00751
1681;33;1982;0.13114;0.0439;0.06257;0.01715;0.00752
1682;33;1983;0.13092;0.04378;0.06259;0.01702;0.00753
1683;33;1984;0.13073;0.04368;0.06261;0.0169;0.00754
1684;33;1985;0.13056;0.04361;0.06262;0.01678;0.00755
1685;33;1986;0.1304;0.04355;0.06262;0.01667;0.00756
1686;33;1987;0.13028;0.04351;0.06263;0.01657;0.00757
1687;33;1988;0.13015;0.04348;0.06263;0.01647;0.00757
1688;33;1989;0.13007;0.04347;0.06264;0.01638;0.00758
1689;33;1990;0.12999;0.04347;0.06264;0.01629;0.00759
1690;33;1991;0.1299;0.04347;0.06264;0.0162;0.00759
1691;33;1992;0.12985;0.04349;0.06264;0.01612;0.0076
1692;33;1993;0.1298;0.04351;0.06264;0.01605;0.0076
1693;33;1994;0.12978;0.04354;0.06265;0.01598;0.00761
1694;33;1995;0.12974;0.04357;0.06265;0.01591;0.00761
1695;33;1996;0.12972;0.04361;0.06265;0.01584;0.00762
1696;33;1997;0.1297;0.04365;0.06265;0.01578;0.00762
1697;33;1998;0.1297;0.0437;0.06265;0.01572;0.00763
1698;33;1999;0.12968;0.04374;0.06265;0.01566;0.00763
1699;33;2000;0.1297;0.0438;0.06265;0.01561;0.00764
1700;33;2001;0.12969;0.04385;0.06265;0.01555;0.00764
1701;33;2002;0.1297;0.04391;0.06265;0.0155;0.00764
