ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;RegioS;Perioden;Bevolking_1
9438;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Súdwest-Fryslân;2022;4500.0
9439;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Súdwest-Fryslân;2023;4509.0
9440;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Súdwest-Fryslân;2024;4518.0
9441;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Terneuzen;2022;6381.0
9442;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Terneuzen;2023;6353.0
9443;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Terneuzen;2024;6384.0
9444;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Terschelling;2022;241.0
9445;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Terschelling;2023;237.0
9446;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Terschelling;2024;242.0
9447;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Texel;2022;727.0
9448;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Texel;2023;745.0
9449;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Texel;2024;754.0
9450;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Teylingen;2022;3173.0
9451;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Teylingen;2023;3228.0
9452;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Teylingen;2024;3266.0
9453;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tholen;2022;1160.0
9454;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tholen;2023;1215.0
9455;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tholen;2024;1214.0
9456;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tiel;2022;5710.0
9457;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tiel;2023;5755.0
9458;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tiel;2024;5827.0
9459;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tilburg;2022;29080.0
9460;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tilburg;2023;29580.0
9461;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tilburg;2024;30004.0
9462;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tubbergen;2022;611.0
9463;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tubbergen;2023;610.0
9464;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tubbergen;2024;612.0
9465;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Twenterand;2022;988.0
9466;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Twenterand;2023;1001.0
9467;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Twenterand;2024;1035.0
9468;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tynaarlo;2022;1802.0
9469;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tynaarlo;2023;1850.0
9470;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tynaarlo;2024;1899.0
9471;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tytsjerksteradiel;2022;1086.0
9472;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tytsjerksteradiel;2023;1083.0
9473;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Tytsjerksteradiel;2024;1116.0
9474;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Uitgeest;2022;1041.0
9475;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Uitgeest;2023;1030.0
9476;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Uitgeest;2024;1020.0
9477;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Uithoorn;2022;4265.0
9478;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Uithoorn;2023;4358.0
9479;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Uithoorn;2024;4439.0
9480;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Urk;2022;433.0
9481;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Urk;2023;437.0
9482;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Urk;2024;442.0
9483;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Utrecht (gemeente);2022;62396.0
9484;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Utrecht (gemeente);2023;63154.0
9485;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Utrecht (gemeente);2024;64144.0
9486;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Utrechtse Heuvelrug;2022;4459.0
9487;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Utrechtse Heuvelrug;2023;4520.0
9488;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Utrechtse Heuvelrug;2024;4590.0
9489;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vaals;2022;1342.0
9490;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vaals;2023;1298.0
9491;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vaals;2024;1271.0
9492;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Valkenburg aan de Geul;2022;1344.0
9493;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Valkenburg aan de Geul;2023;1357.0
9494;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Valkenburg aan de Geul;2024;1360.0
9495;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Valkenswaard;2022;2433.0
9496;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Valkenswaard;2023;2460.0
9497;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Valkenswaard;2024;2486.0
9498;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veendam;2022;1919.0
9499;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veendam;2023;1939.0
9500;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veendam;2024;1950.0
9501;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veenendaal;2022;6792.0
9502;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veenendaal;2023;6974.0
9503;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veenendaal;2024;7173.0
9504;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veere;2022;960.0
9505;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veere;2023;962.0
9506;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veere;2024;964.0
9507;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veldhoven;2022;4006.0
9508;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veldhoven;2023;4052.0
9509;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Veldhoven;2024;4129.0
9510;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Velsen;2022;6933.0
9511;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Velsen;2023;6971.0
9512;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Velsen;2024;7113.0
9513;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Venlo;2022;13947.0
9514;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Venlo;2023;14029.0
9515;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Venlo;2024;14117.0
9516;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Venray;2022;4150.0
9517;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Venray;2023;4198.0
9518;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Venray;2024;4189.0
9519;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vijfheerenlanden;2022;5728.0
9520;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vijfheerenlanden;2023;6019.0
9521;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vijfheerenlanden;2024;6420.0
9522;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vlaardingen;2022;12162.0
9523;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vlaardingen;2023;12531.0
9524;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vlaardingen;2024;12899.0
9525;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vlieland;2022;54.0
9526;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vlieland;2023;64.0
9527;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vlieland;2024;61.0
9528;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vlissingen;2022;5534.0
9529;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vlissingen;2023;5636.0
9530;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vlissingen;2024;5703.0
9531;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voerendaal;2022;1083.0
9532;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voerendaal;2023;1070.0
9533;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voerendaal;2024;1070.0
9534;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voorne aan Zee;2022;
9535;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voorne aan Zee;2023;6887.0
9536;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voorne aan Zee;2024;7000.0
9537;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voorschoten;2022;2860.0
9538;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voorschoten;2023;2858.0
9539;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voorschoten;2024;2855.0
9540;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voorst;2022;1184.0
9541;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voorst;2023;1216.0
9542;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Voorst;2024;1249.0
9543;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vught;2022;2420.0
9544;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vught;2023;2471.0
9545;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Vught;2024;2480.0
9546;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waadhoeke;2022;1937.0
9547;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waadhoeke;2023;1978.0
9548;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waadhoeke;2024;2030.0
9549;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waalre;2022;1683.0
9550;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waalre;2023;1730.0
9551;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waalre;2024;1734.0
9552;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waalwijk;2022;4226.0
9553;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waalwijk;2023;4345.0
9554;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waalwijk;2024;4419.0
9555;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waddinxveen;2022;3015.0
9556;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waddinxveen;2023;3284.0
9557;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waddinxveen;2024;3601.0
9558;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wageningen;2022;3650.0
9559;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wageningen;2023;3710.0
9560;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wageningen;2024;3857.0
9561;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wassenaar;2022;3484.0
9562;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wassenaar;2023;3488.0
9563;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wassenaar;2024;3481.0
9564;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waterland;2022;1387.0
9565;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waterland;2023;1427.0
9566;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Waterland;2024;1417.0
9567;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Weert;2022;5559.0
9568;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Weert;2023;5616.0
9569;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Weert;2024;5585.0
9570;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Weesp;2022;3046.0
9571;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Weesp;2023;
9572;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Weesp;2024;
9573;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;West Betuwe;2022;2635.0
9574;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;West Betuwe;2023;2707.0
9575;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;West Betuwe;2024;2722.0
9576;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;West Maas en Waal;2022;918.0
9577;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;West Maas en Waal;2023;969.0
9578;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;West Maas en Waal;2024;1006.0
9579;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westerkwartier;2022;2626.0
9580;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westerkwartier;2023;2668.0
9581;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westerkwartier;2024;2727.0
9582;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westerveld;2022;777.0
9583;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westerveld;2023;774.0
9584;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westerveld;2024;795.0
9585;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westervoort;2022;1609.0
9586;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westervoort;2023;1632.0
9587;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westervoort;2024;1699.0
9588;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westerwolde;2022;1289.0
9589;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westerwolde;2023;1282.0
9590;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westerwolde;2024;1263.0
9591;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westland;2022;8076.0
9592;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westland;2023;8391.0
9593;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westland;2024;8738.0
9594;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Weststellingwerf;2022;1172.0
9595;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Weststellingwerf;2023;1212.0
9596;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Weststellingwerf;2024;1195.0
9597;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westvoorne;2022;995.0
9598;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westvoorne;2023;
9599;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Westvoorne;2024;
9600;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wierden;2022;1061.0
9601;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wierden;2023;1056.0
9602;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wierden;2024;1070.0
9603;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wijchen;2022;3006.0
9604;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wijchen;2023;3005.0
9605;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wijchen;2024;3019.0
9606;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wijdemeren;2022;1991.0
9607;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wijdemeren;2023;1991.0
9608;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wijdemeren;2024;2023.0
9609;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wijk bij Duurstede;2022;1629.0
9610;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wijk bij Duurstede;2023;1666.0
9611;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wijk bij Duurstede;2024;1691.0
9612;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Winterswijk;2022;2226.0
9613;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Winterswijk;2023;2246.0
9614;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Winterswijk;2024;2261.0
9615;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Woensdrecht;2022;2054.0
9616;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Woensdrecht;2023;2048.0
9617;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Woensdrecht;2024;2033.0
9618;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Woerden;2022;4579.0
9619;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Woerden;2023;4666.0
9620;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Woerden;2024;4737.0
9621;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;De Wolden;2022;682.0
9622;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;De Wolden;2023;699.0
9623;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;De Wolden;2024;730.0
9624;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wormerland;2022;1315.0
9625;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wormerland;2023;1352.0
9626;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Wormerland;2024;1396.0
9627;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Woudenberg;2022;835.0
9628;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Woudenberg;2023;906.0
9629;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Woudenberg;2024;928.0
9630;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zaanstad;2022;26827.0
9631;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zaanstad;2023;27435.0
9632;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zaanstad;2024;28168.0
9633;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zaltbommel;2022;1861.0
9634;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zaltbommel;2023;1906.0
9635;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zaltbommel;2024;1914.0
9636;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zandvoort;2022;1997.0
9637;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zandvoort;2023;2017.0
9638;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zandvoort;2024;2039.0
9639;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zeewolde;2022;1893.0
9640;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zeewolde;2023;1954.0
9641;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zeewolde;2024;1999.0
9642;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zeist;2022;8379.0
9643;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zeist;2023;8483.0
9644;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zeist;2024;8571.0
9645;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zevenaar;2022;3992.0
9646;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zevenaar;2023;4036.0
9647;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zevenaar;2024;4070.0
9648;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zoetermeer;2022;21515.0
9649;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zoetermeer;2023;22116.0
9650;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zoetermeer;2024;22700.0
9651;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zoeterwoude;2022;680.0
9652;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zoeterwoude;2023;701.0
9653;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zoeterwoude;2024;732.0
9654;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zuidplas;2022;4774.0
9655;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zuidplas;2023;4975.0
9656;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zuidplas;2024;5199.0
9657;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zundert;2022;1550.0
9658;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zundert;2023;1584.0
9659;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zundert;2024;1604.0
9660;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zutphen;2022;4777.0
9661;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zutphen;2023;4804.0
9662;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zutphen;2024;4864.0
9663;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zwartewaterland;2022;645.0
9664;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zwartewaterland;2023;670.0
9665;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zwartewaterland;2024;687.0
9666;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zwijndrecht;2022;5765.0
9667;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zwijndrecht;2023;5884.0
9668;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zwijndrecht;2024;5931.0
9669;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zwolle;2022;12177.0
9670;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zwolle;2023;12400.0
9671;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren in Nederland;Zwolle;2024;12519.0
9672;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Nederland;2022;2550837.0
9673;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Nederland;2023;2776950.0
9674;Totaal mannen en vrouwen;Totaal;Buiten Nederland;Persoon geboren buiten Nederland;Nederland;2024;2914939.0
