ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
7876;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2012;4.4
7877;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2013;4.5
7878;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2014;3.7
7879;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2015;3.4
7880;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2016;3.7
7881;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2017;3.4
7882;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2018;3.6
7883;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2019;3.6
7884;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2020;3.4
7885;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2021;3.2
7886;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-I Handel, vervoer en horeca;2022;3.4
7887;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2012;10.3
7888;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2013;10.4
7889;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2014;9.5
7890;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2015;9.2
7891;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2016;9.8
7892;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2017;9.5
7893;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2018;9.6
7894;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2019;9.9
7895;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2020;10.8
7896;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2021;10.5
7897;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G-N Commerciële dienstverlening;2022;11.3
7898;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2012;4.1
7899;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2013;4.0
7900;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2014;4.0
7901;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2015;4.1
7902;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2016;4.4
7903;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2017;4.5
7904;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2018;4.4
7905;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2019;4.7
7906;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2020;5.6
7907;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2021;5.5
7908;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;M-N Zakelijke dienstverlening;2022;5.9
7909;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2012;4.3
7910;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2013;4.8
7911;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2014;5.3
7912;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2015;6.6
7913;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2016;5.6
7914;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2017;5.6
7915;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2018;5.5
7916;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2019;5.6
7917;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2020;6.6
7918;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2021;5.7
7919;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-Q Overheid en zorg;2022;5.9
7920;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2012;5.7
7921;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2013;6.2
7922;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2014;6.6
7923;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2015;8.0
7924;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2016;7.0
7925;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2017;7.0
7926;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2018;7.0
7927;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2019;7.3
7928;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2020;8.8
7929;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2021;7.7
7930;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;O-U Niet-commerciële dienstverlening;2022;7.9
7931;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2012;1.4
7932;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2013;1.4
7933;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2014;1.3
7934;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2015;1.4
7935;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2016;1.4
7936;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2017;1.4
7937;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2018;1.5
7938;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2019;1.6
7939;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2020;2.2
7940;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2021;2.0
7941;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;R-U Cultuur, recreatie, overige diensten;2022;2.0
7942;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2012;0.5
7943;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2013;0.4
7944;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2014;0.4
7945;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2015;0.4
7946;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2016;0.3
7947;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2017;0.3
7948;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2018;0.3
7949;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2019;0.3
7950;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2020;0.3
7951;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2021;0.3
7952;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;A Landbouw, bosbouw en visserij;2022;0.3
7953;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2012;0.0
7954;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2013;0.0
7955;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2014;0.0
7956;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2015;0.0
7957;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2016;0.0
7958;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2017;0.0
7959;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2018;0.0
7960;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2019;0.0
7961;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2020;0.0
7962;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2021;0.0
7963;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;B Delfstoffenwinning;2022;0.0
7964;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2012;0.5
7965;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2013;0.5
7966;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2014;0.5
7967;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2015;0.4
7968;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2016;0.4
7969;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2017;0.4
7970;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2018;0.4
7971;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2019;0.5
7972;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2020;0.5
7973;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2021;0.5
7974;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;C Industrie;2022;0.5
7975;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2012;0.0
7976;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2013;0.0
7977;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2014;0.0
7978;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2015;0.0
7979;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2016;0.0
7980;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2017;0.0
7981;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2018;0.0
7982;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2019;0.0
7983;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2020;0.2
7984;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2021;0.1
7985;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;D Energievoorziening;2022;0.2
7986;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2012;0.0
7987;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2013;0.0
7988;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2014;0.0
7989;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2015;0.0
7990;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2016;0.0
7991;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2017;0.0
7992;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2018;0.0
7993;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2019;0.0
7994;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2020;0.0
7995;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2021;0.0
7996;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;E Waterbedrijven en afvalbeheer;2022;0.0
7997;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2012;1.3
7998;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2013;1.4
7999;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2014;1.2
8000;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2015;1.1
8001;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2016;1.0
8002;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2017;1.3
8003;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2018;1.1
8004;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2019;1.1
8005;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2020;1.2
8006;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2021;1.1
8007;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;F Bouwnijverheid;2022;1.3
8008;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2012;2.9
8009;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2013;2.9
8010;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2014;2.4
8011;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2015;2.3
8012;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2016;2.4
8013;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2017;2.2
8014;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2018;2.2
8015;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2019;2.3
8016;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2020;2.2
8017;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2021;2.1
8018;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;G Handel;2022;2.2
8019;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2012;0.7
8020;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2013;0.8
8021;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2014;0.5
8022;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2015;0.5
8023;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2016;0.5
8024;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2017;0.5
8025;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2018;0.6
8026;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2019;0.5
8027;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2020;0.4
8028;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2021;0.4
8029;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;H Vervoer en opslag;2022;0.4
8030;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2012;0.8
8031;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2013;0.8
8032;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2014;0.7
8033;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2015;0.7
8034;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2016;0.7
8035;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2017;0.7
8036;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2018;0.8
8037;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2019;0.8
8038;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2020;0.8
8039;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2021;0.7
8040;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;I Horeca;2022;0.8
8041;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2012;0.9
8042;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2013;1.0
8043;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2014;0.9
8044;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2015;0.9
8045;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2016;1.1
8046;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2017;1.0
8047;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2018;1.0
8048;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2019;1.0
8049;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2020;1.2
8050;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2021;1.3
8051;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;J Informatie en communicatie;2022;1.5
8052;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2012;0.8
8053;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2013;0.8
8054;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2014;0.7
8055;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2015;0.7
8056;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2016;0.5
8057;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2017;0.5
8058;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2018;0.5
8059;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2019;0.5
8060;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2020;0.5
8061;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2021;0.4
8062;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;K Financiële dienstverlening;2022;0.4
8063;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2012;0.2
8064;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2013;0.1
8065;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2014;0.1
8066;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2015;0.1
8067;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2016;0.1
8068;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2017;0.1
8069;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2018;0.1
8070;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2019;0.1
8071;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2020;0.1
8072;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2021;0.1
8073;Totaal mannen en vrouwen;Zelfstandige;Werknemer;Leeftijd: 35 tot 45 jaar;L Verhuur en handel van onroerend goed;2022;0.1
