ID;Geslacht;Persoonskenmerken;Arbeidsmarktpositie;LevenLangLeren;Perioden;Bevolking15Tot75Jaar_1
8682;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Totaal;2021;3893
8683;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2003;512
8684;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2004;564
8685;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2005;569
8686;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2006;584
8687;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2007;638
8688;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2008;681
8689;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2009;680
8690;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2010;681
8691;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2011;659
8692;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2012;695
8693;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2013;790
8694;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2014;821
8695;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2015;865
8696;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2016;876
8697;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2017;917
8698;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2018;915
8699;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2019;937
8700;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2020;956
8701;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Deelname leven lang leren;2021;1442
8702;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2003;230
8703;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2004;270
8704;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2005;275
8705;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2006;289
8706;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2007;310
8707;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2008;325
8708;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2009;325
8709;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2010;331
8710;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2011;317
8711;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2012;335
8712;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2013;353
8713;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2014;350
8714;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2015;363
8715;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2016;355
8716;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2017;383
8717;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2018;379
8718;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2019;400
8719;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2020;416
8720;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt formeel onderwijs;2021;482
8721;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2003;282
8722;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2004;294
8723;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2005;294
8724;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2006;295
8725;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2007;328
8726;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2008;356
8727;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2009;355
8728;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2010;350
8729;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2011;342
8730;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2012;360
8731;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2013;437
8732;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2014;472
8733;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2015;502
8734;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2016;521
8735;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2017;534
8736;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2018;536
8737;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2019;537
8738;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2020;540
8739;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt niet-formeel onderwijs;2021;960
8740;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2003;1894
8741;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2004;2029
8742;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2005;2097
8743;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2006;2115
8744;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2007;2175
8745;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2008;2289
8746;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2009;2365
8747;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2010;2439
8748;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2011;2430
8749;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2012;2511
8750;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2013;2640
8751;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2014;2707
8752;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2015;2774
8753;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2016;2825
8754;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2017;2925
8755;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2018;3053
8756;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2019;3140
8757;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2020;3341
8758;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Volgt geen formeel onderwijs;2021;3411
8759;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2003;1612
8760;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2004;1735
8761;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2005;1803
8762;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2006;1820
8763;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2007;1847
8764;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2008;1933
8765;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2009;2010
8766;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2010;2089
8767;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2011;2088
8768;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2012;2151
8769;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2013;2204
8770;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2014;2235
8771;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2015;2272
8772;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2016;2305
8773;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2017;2390
8774;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2018;2517
8775;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2019;2603
8776;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2020;2801
8777;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Beroepsbevolking;Geen deelname leven lang leren;2021;2452
8778;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2003;2055
8779;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2004;2216
8780;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2005;2286
8781;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2006;2335
8782;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2007;2428
8783;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2008;2558
8784;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2009;2619
8785;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2010;2687
8786;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2011;2661
8787;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2012;2749
8788;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2013;2862
8789;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2014;2928
8790;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2015;3012
8791;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2016;3065
8792;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2017;3207
8793;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2018;3342
8794;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2019;3459
8795;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2020;3660
8796;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Totaal;2021;3779
8797;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2003;494
8798;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2004;540
8799;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2005;544
8800;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2006;567
8801;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2007;621
8802;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2008;664
8803;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2009;659
8804;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2010;658
8805;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2011;636
8806;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2012;671
8807;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2013;755
8808;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2014;784
8809;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2015;832
8810;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2016;845
8811;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2017;887
8812;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2018;891
8813;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2019;915
8814;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2020;924
8815;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Deelname leven lang leren;2021;1394
8816;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2003;219
8817;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2004;255
8818;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2005;259
8819;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2006;277
8820;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2007;298
8821;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2008;314
8822;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2009;313
8823;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2010;317
8824;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2011;302
8825;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2012;319
8826;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2013;335
8827;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2014;330
8828;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2015;347
8829;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2016;339
8830;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2017;367
8831;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2018;365
8832;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2019;388
8833;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2020;396
8834;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt formeel onderwijs;2021;458
8835;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2003;275
8836;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2004;285
8837;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2005;285
8838;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2006;290
8839;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2007;323
8840;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2008;350
8841;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2009;346
8842;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2010;342
8843;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2011;334
8844;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2012;352
8845;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2013;420
8846;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2014;454
8847;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2015;485
8848;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2016;506
8849;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2017;520
8850;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2018;526
8851;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2019;527
8852;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2020;528
8853;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt niet-formeel onderwijs;2021;936
8854;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2003;1836
8855;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2004;1961
8856;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2005;2027
8857;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2006;2057
8858;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2007;2130
8859;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2008;2244
8860;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2009;2306
8861;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2010;2371
8862;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2011;2359
8863;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2012;2430
8864;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2013;2527
8865;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2014;2598
8866;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2015;2664
8867;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2016;2726
8868;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2017;2840
8869;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2018;2976
8870;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2019;3072
8871;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2020;3264
8872;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Volgt geen formeel onderwijs;2021;3321
8873;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2003;1561
8874;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2004;1676
8875;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2005;1742
8876;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2006;1768
8877;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2007;1807
8878;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2008;1894
8879;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2009;1960
8880;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2010;2029
8881;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2011;2025
8882;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2012;2077
8883;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2013;2107
8884;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2014;2143
8885;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2015;2180
8886;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2016;2220
8887;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2017;2320
8888;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2018;2451
8889;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2019;2544
8890;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2020;2736
8891;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkzame beroepsbevolking;Geen deelname leven lang leren;2021;2385
8892;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2003;70
8893;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2004;83
8894;Totaal mannen en vrouwen;Onderwijsniveau: 3 Hoog;Werkloze beroepsbevolking;Totaal;2005;86
