ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
1240;Bunnik;Totaal particulier huishouden;5.5;36.6;24.9
1241;Bunnik;Eenpersoonshuishouden;1.3;22.6;22.6
1242;Bunnik;Paar zonder kinderen;1.9;37.7;27.5
1243;Bunnik;Paar met kinderen;1.9;45.5;24.4
1244;Bunnik;Eenoudergezin;0.2;30.0;20.5
1245;Bunschoten;Totaal particulier huishouden;6.7;32.3;20.1
1246;Bunschoten;Eenpersoonshuishouden;1.3;16.8;16.8
1247;Bunschoten;Paar zonder kinderen;1.8;29.8;21.7
1248;Bunschoten;Paar met kinderen;3.1;39.9;20.6
1249;Bunschoten;Eenoudergezin;0.3;26.5;17.6
1250;Doorn;Totaal particulier huishouden;4.3;35.1;25.2
1251;Doorn;Eenpersoonshuishouden;1.5;22.6;22.6
1252;Doorn;Paar zonder kinderen;1.3;40.0;29.2
1253;Doorn;Paar met kinderen;1.2;46.5;25.3
1254;Doorn;Eenoudergezin;0.2;28.6;20.0
1255;Driebergen-Rijsenburg;Totaal particulier huishouden;7.6;35.2;24.5
1256;Driebergen-Rijsenburg;Eenpersoonshuishouden;2.4;20.6;20.6
1257;Driebergen-Rijsenburg;Paar zonder kinderen;2.4;40.1;29.3
1258;Driebergen-Rijsenburg;Paar met kinderen;2.2;46.3;24.6
1259;Driebergen-Rijsenburg;Eenoudergezin;0.3;28.7;19.5
1260;Eemnes;Totaal particulier huishouden;3.3;33.8;22.5
1261;Eemnes;Eenpersoonshuishouden;0.8;20.7;20.7
1262;Eemnes;Paar zonder kinderen;0.9;35.0;25.5
1263;Eemnes;Paar met kinderen;1.3;41.5;22.1
1264;Eemnes;Eenoudergezin;0.2;27.0;18.4
1265;Houten;Totaal particulier huishouden;15.3;35.3;22.8
1266;Houten;Eenpersoonshuishouden;3.3;18.9;18.9
1267;Houten;Paar zonder kinderen;4.2;36.0;26.3
1268;Houten;Paar met kinderen;6.5;43.7;23.1
1269;Houten;Eenoudergezin;0.9;27.3;18.4
1270;Leersum;Totaal particulier huishouden;3.0;32.5;22.3
1271;Leersum;Eenpersoonshuishouden;0.8;18.1;18.1
1272;Leersum;Paar zonder kinderen;1.0;36.8;26.8
1273;Leersum;Paar met kinderen;0.9;41.2;22.0
1274;Leersum;Eenoudergezin;0.1;28.2;19.5
1275;Leusden;Totaal particulier huishouden;11.5;34.5;23.4
1276;Leusden;Eenpersoonshuishouden;3.1;20.8;20.8
1277;Leusden;Paar zonder kinderen;3.5;37.3;27.2
1278;Leusden;Paar met kinderen;4.1;43.5;23.1
1279;Leusden;Eenoudergezin;0.6;26.0;17.2
1280;Loenen;Totaal particulier huishouden;3.4;37.7;25.4
1281;Loenen;Eenpersoonshuishouden;0.9;20.5;20.5
1282;Loenen;Paar zonder kinderen;1.1;40.5;29.6
1283;Loenen;Paar met kinderen;1.1;49.5;26.4
1284;Loenen;Eenoudergezin;0.2;28.7;19.9
1285;Lopik;Totaal particulier huishouden;4.9;33.2;21.1
1286;Lopik;Eenpersoonshuishouden;1.0;16.8;16.8
1287;Lopik;Paar zonder kinderen;1.4;33.8;24.7
1288;Lopik;Paar met kinderen;2.1;39.3;20.6
1289;Lopik;Eenoudergezin;0.3;33.2;22.2
1290;Maarn;Totaal particulier huishouden;2.4;37.8;26.6
1291;Maarn;Eenpersoonshuishouden;0.7;23.8;23.8
1292;Maarn;Paar zonder kinderen;0.9;42.9;31.3
1293;Maarn;Paar met kinderen;0.7;44.1;23.5
1294;Maarn;Eenoudergezin;0.1;32.4;22.4
1295;Maarssen;Totaal particulier huishouden;15.9;33.4;22.5
1296;Maarssen;Eenpersoonshuishouden;4.2;18.9;18.9
1297;Maarssen;Paar zonder kinderen;4.6;35.4;25.9
1298;Maarssen;Paar met kinderen;5.6;43.2;23.2
1299;Maarssen;Eenoudergezin;1.1;26.1;17.7
1300;Montfoort;Totaal particulier huishouden;5.0;33.9;22.4
1301;Montfoort;Eenpersoonshuishouden;1.1;20.4;20.4
1302;Montfoort;Paar zonder kinderen;1.6;34.8;25.4
1303;Montfoort;Paar met kinderen;2.0;41.5;21.8
1304;Montfoort;Eenoudergezin;0.2;24.9;16.5
1305;Renswoude;Totaal particulier huishouden;1.5;31.6;20.4
1306;Renswoude;Eenpersoonshuishouden;0.3;20.1;20.1
1307;Renswoude;Paar zonder kinderen;0.4;30.6;22.4
1308;Renswoude;Paar met kinderen;0.6;37.6;19.4
1309;Renswoude;Eenoudergezin;;;
1310;Rhenen;Totaal particulier huishouden;7.0;30.4;20.6
1311;Rhenen;Eenpersoonshuishouden;1.8;18.3;18.3
1312;Rhenen;Paar zonder kinderen;2.3;32.4;23.6
1313;Rhenen;Paar met kinderen;2.3;36.7;19.4
1314;Rhenen;Eenoudergezin;0.3;26.4;17.8
1315;Soest;Totaal particulier huishouden;18.8;32.3;22.4
1316;Soest;Eenpersoonshuishouden;5.9;18.8;18.8
1317;Soest;Paar zonder kinderen;5.7;36.2;26.4
1318;Soest;Paar met kinderen;5.7;42.1;22.6
1319;Soest;Eenoudergezin;1.0;28.6;19.6
1320;Utrecht (gemeente);Totaal particulier huishouden;117.8;27.8;20.6
1321;Utrecht (gemeente);Eenpersoonshuishouden;50.9;18.4;18.4
1322;Utrecht (gemeente);Paar zonder kinderen;30.2;34.3;25.1
1323;Utrecht (gemeente);Paar met kinderen;24.9;38.7;21.0
1324;Utrecht (gemeente);Eenoudergezin;7.1;23.5;16.2
1325;Veenendaal;Totaal particulier huishouden;23.2;29.7;19.8
1326;Veenendaal;Eenpersoonshuishouden;6.1;17.3;17.3
1327;Veenendaal;Paar zonder kinderen;6.8;30.9;22.6
1328;Veenendaal;Paar met kinderen;8.6;37.4;19.7
1329;Veenendaal;Eenoudergezin;1.1;25.5;17.0
1330;Woudenberg;Totaal particulier huishouden;4.2;31.8;21.2
1331;Woudenberg;Eenpersoonshuishouden;1.0;18.7;18.7
1332;Woudenberg;Paar zonder kinderen;1.3;33.8;24.6
1333;Woudenberg;Paar met kinderen;1.5;38.9;20.4
1334;Woudenberg;Eenoudergezin;0.2;25.5;17.2
1335;Wijk bij Duurstede;Totaal particulier huishouden;8.9;32.9;21.7
1336;Wijk bij Duurstede;Eenpersoonshuishouden;2.0;18.7;18.7
1337;Wijk bij Duurstede;Paar zonder kinderen;2.5;33.8;24.7
1338;Wijk bij Duurstede;Paar met kinderen;3.5;40.6;21.6
1339;Wijk bij Duurstede;Eenoudergezin;0.5;27.0;18.5
1340;IJsselstein;Totaal particulier huishouden;13.1;32.4;21.8
1341;IJsselstein;Eenpersoonshuishouden;3.3;18.9;18.9
1342;IJsselstein;Paar zonder kinderen;3.9;34.4;25.1
1343;IJsselstein;Paar met kinderen;4.7;40.8;21.9
1344;IJsselstein;Eenoudergezin;0.8;24.3;16.3
1345;Zeist;Totaal particulier huishouden;25.4;32.5;23.2
1346;Zeist;Eenpersoonshuishouden;9.3;19.7;19.7
1347;Zeist;Paar zonder kinderen;7.5;37.9;27.6
1348;Zeist;Paar met kinderen;6.4;44.9;24.0
1349;Zeist;Eenoudergezin;1.4;26.5;18.1
1350;Nieuwegein;Totaal particulier huishouden;25.8;31.2;21.5
1351;Nieuwegein;Eenpersoonshuishouden;7.7;18.8;18.8
1352;Nieuwegein;Paar zonder kinderen;7.4;34.2;25.0
1353;Nieuwegein;Paar met kinderen;8.1;40.8;22.0
1354;Nieuwegein;Eenoudergezin;1.8;25.4;17.4
1355;Aalsmeer;Totaal particulier huishouden;9.1;33.1;22.4
1356;Aalsmeer;Eenpersoonshuishouden;2.3;19.4;19.4
1357;Aalsmeer;Paar zonder kinderen;3.1;34.0;24.8
1358;Aalsmeer;Paar met kinderen;3.0;42.9;23.0
1359;Aalsmeer;Eenoudergezin;0.4;27.2;18.6
1360;Alkmaar;Totaal particulier huishouden;41.2;27.5;19.6
1361;Alkmaar;Eenpersoonshuishouden;14.9;17.3;17.3
1362;Alkmaar;Paar zonder kinderen;11.1;31.5;23.0
1363;Alkmaar;Paar met kinderen;11.0;37.7;20.3
1364;Alkmaar;Eenoudergezin;3.0;23.1;15.8
1365;Amstelveen;Totaal particulier huishouden;35.0;33.7;24.4
1366;Amstelveen;Eenpersoonshuishouden;13.9;21.7;21.7
1367;Amstelveen;Paar zonder kinderen;9.3;38.1;27.8
1368;Amstelveen;Paar met kinderen;8.6;49.0;26.5
1369;Amstelveen;Eenoudergezin;2.2;27.5;19.1
1370;Amsterdam;Totaal particulier huishouden;363.0;25.0;19.4
1371;Amsterdam;Eenpersoonshuishouden;184.8;18.1;18.1
1372;Amsterdam;Paar zonder kinderen;72.4;33.6;24.6
1373;Amsterdam;Paar met kinderen;54.8;36.4;19.9
1374;Amsterdam;Eenoudergezin;35.1;21.9;15.1
1375;Andijk;Totaal particulier huishouden;2.5;28.1;18.7
1376;Andijk;Eenpersoonshuishouden;0.6;16.6;16.6
1377;Andijk;Paar zonder kinderen;0.8;28.6;20.9
1378;Andijk;Paar met kinderen;0.9;34.7;18.2
1379;Andijk;Eenoudergezin;0.1;25.1;16.6
1380;Graft-De Rijp;Totaal particulier huishouden;2.5;33.2;22.2
1381;Graft-De Rijp;Eenpersoonshuishouden;0.6;18.1;18.1
1382;Graft-De Rijp;Paar zonder kinderen;0.8;35.8;26.1
1383;Graft-De Rijp;Paar met kinderen;0.9;41.3;22.0
1384;Graft-De Rijp;Eenoudergezin;0.1;24.6;16.8
1385;Anna Paulowna;Totaal particulier huishouden;5.4;27.9;18.6
1386;Anna Paulowna;Eenpersoonshuishouden;1.2;16.3;16.3
1387;Anna Paulowna;Paar zonder kinderen;1.8;28.2;20.6
1388;Anna Paulowna;Paar met kinderen;2.1;34.7;18.4
1389;Anna Paulowna;Eenoudergezin;0.2;24.6;17.3
1390;Beemster;Totaal particulier huishouden;3.3;33.7;22.4
1391;Beemster;Eenpersoonshuishouden;0.8;18.8;18.8
1392;Beemster;Paar zonder kinderen;1.1;33.9;24.7
1393;Beemster;Paar met kinderen;1.2;43.3;22.9
1394;Beemster;Eenoudergezin;0.2;29.7;19.8
1395;Bennebroek;Totaal particulier huishouden;2.1;38.0;26.9
1396;Bennebroek;Eenpersoonshuishouden;0.6;26.0;26.0
1397;Bennebroek;Paar zonder kinderen;0.8;40.9;29.8
1398;Bennebroek;Paar met kinderen;0.6;47.4;25.4
1399;Bennebroek;Eenoudergezin;0.1;30.4;20.0
1400;Bergen (NH.);Totaal particulier huishouden;13.2;32.8;23.1
1401;Bergen (NH.);Eenpersoonshuishouden;4.1;20.7;20.7
1402;Bergen (NH.);Paar zonder kinderen;4.2;36.3;26.5
1403;Bergen (NH.);Paar met kinderen;3.7;42.4;22.7
1404;Bergen (NH.);Eenoudergezin;0.8;27.6;18.7
1405;Beverwijk;Totaal particulier huishouden;16.3;28.1;20.0
1406;Beverwijk;Eenpersoonshuishouden;5.6;18.1;18.1
1407;Beverwijk;Paar zonder kinderen;4.9;31.2;22.8
1408;Beverwijk;Paar met kinderen;4.4;37.5;20.2
1409;Beverwijk;Eenoudergezin;1.0;22.7;15.7
1410;Blaricum;Totaal particulier huishouden;3.8;44.1;30.1
1411;Blaricum;Eenpersoonshuishouden;1.0;24.3;24.3
1412;Blaricum;Paar zonder kinderen;1.3;48.7;35.5
1413;Blaricum;Paar met kinderen;1.2;55.8;29.9
1414;Blaricum;Eenoudergezin;0.2;36.7;25.0
1415;Bloemendaal;Totaal particulier huishouden;6.7;46.2;31.7
1416;Bloemendaal;Eenpersoonshuishouden;2.0;25.6;25.6
1417;Bloemendaal;Paar zonder kinderen;2.2;50.7;37.0
1418;Bloemendaal;Paar met kinderen;2.1;60.7;32.4
1419;Bloemendaal;Eenoudergezin;0.3;33.5;22.8
1420;Bussum;Totaal particulier huishouden;14.0;34.6;24.7
1421;Bussum;Eenpersoonshuishouden;5.5;20.6;20.6
1422;Bussum;Paar zonder kinderen;3.8;40.2;29.4
1423;Bussum;Paar met kinderen;3.5;51.1;27.2
1424;Bussum;Eenoudergezin;0.8;28.6;20.0
1425;Castricum;Totaal particulier huishouden;14.2;34.0;23.2
1426;Castricum;Eenpersoonshuishouden;3.9;20.0;20.0
1427;Castricum;Paar zonder kinderen;4.6;37.1;27.1
1428;Castricum;Paar met kinderen;4.7;42.6;22.6
1429;Castricum;Eenoudergezin;0.7;28.8;19.6
1430;Diemen;Totaal particulier huishouden;10.2;30.6;21.8
1431;Diemen;Eenpersoonshuishouden;3.5;19.3;19.3
1432;Diemen;Paar zonder kinderen;2.7;35.2;25.7
1433;Diemen;Paar met kinderen;2.6;41.3;22.6
1434;Diemen;Eenoudergezin;0.8;26.1;17.8
1435;Edam-Volendam;Totaal particulier huishouden;10.8;33.7;22.0
1436;Edam-Volendam;Eenpersoonshuishouden;2.6;18.2;18.2
1437;Edam-Volendam;Paar zonder kinderen;3.0;33.4;24.4
1438;Edam-Volendam;Paar met kinderen;4.5;43.0;22.8
1439;Edam-Volendam;Eenoudergezin;0.4;30.0;20.3
1440;Enkhuizen;Totaal particulier huishouden;7.3;27.6;19.2
1441;Enkhuizen;Eenpersoonshuishouden;2.3;17.0;17.0
1442;Enkhuizen;Paar zonder kinderen;2.3;30.2;22.0
1443;Enkhuizen;Paar met kinderen;2.2;36.5;19.4
1444;Enkhuizen;Eenoudergezin;0.5;22.7;15.5
1445;Haarlem;Totaal particulier huishouden;67.3;28.0;20.5
1446;Haarlem;Eenpersoonshuishouden;27.6;18.3;18.3
1447;Haarlem;Paar zonder kinderen;17.9;32.7;23.9
1448;Haarlem;Paar met kinderen;15.5;39.4;21.3
1449;Haarlem;Eenoudergezin;4.2;24.9;17.2
1450;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;33.6;22.6
1451;Haarlemmerliede en Spaarnwoude;Eenpersoonshuishouden;0.5;19.8;19.8
1452;Haarlemmerliede en Spaarnwoude;Paar zonder kinderen;0.7;35.2;25.7
1453;Haarlemmerliede en Spaarnwoude;Paar met kinderen;0.8;42.5;22.7
1454;Haarlemmerliede en Spaarnwoude;Eenoudergezin;0.1;27.1;17.9
1455;Haarlemmermeer;Totaal particulier huishouden;50.4;33.5;22.6
1456;Haarlemmermeer;Eenpersoonshuishouden;12.9;19.4;19.4
1457;Haarlemmermeer;Paar zonder kinderen;14.8;35.6;26.0
1458;Haarlemmermeer;Paar met kinderen;18.4;41.9;22.6
1459;Haarlemmermeer;Eenoudergezin;2.9;27.1;18.4
1460;Harenkarspel;Totaal particulier huishouden;6.1;31.0;20.5
1461;Harenkarspel;Eenpersoonshuishouden;1.6;16.9;16.9
1462;Harenkarspel;Paar zonder kinderen;1.8;32.2;23.5
1463;Harenkarspel;Paar met kinderen;2.3;39.6;20.8
1464;Harenkarspel;Eenoudergezin;0.3;26.5;17.7
1465;Heemskerk;Totaal particulier huishouden;14.9;29.8;20.6
1466;Heemskerk;Eenpersoonshuishouden;4.4;18.6;18.6
1467;Heemskerk;Paar zonder kinderen;4.5;31.9;23.3
1468;Heemskerk;Paar met kinderen;4.5;39.1;20.7
1469;Heemskerk;Eenoudergezin;1.0;23.6;16.2
1470;Heemstede;Totaal particulier huishouden;10.8;38.1;26.7
1471;Heemstede;Eenpersoonshuishouden;3.6;22.7;22.7
1472;Heemstede;Paar zonder kinderen;3.3;43.2;31.6
1473;Heemstede;Paar met kinderen;3.0;52.3;27.9
1474;Heemstede;Eenoudergezin;0.6;27.5;18.8
1475;Heerhugowaard;Totaal particulier huishouden;18.3;30.6;20.5
1476;Heerhugowaard;Eenpersoonshuishouden;4.5;17.5;17.5
1477;Heerhugowaard;Paar zonder kinderen;5.6;32.1;23.4
1478;Heerhugowaard;Paar met kinderen;6.6;38.2;20.4
1479;Heerhugowaard;Eenoudergezin;1.1;24.6;17.0
1480;Heiloo;Totaal particulier huishouden;9.0;34.4;23.8
1481;Heiloo;Eenpersoonshuishouden;2.5;20.7;20.7
1482;Heiloo;Paar zonder kinderen;3.1;37.4;27.3
1483;Heiloo;Paar met kinderen;2.9;44.0;23.6
1484;Heiloo;Eenoudergezin;0.4;27.6;18.9
1485;Den Helder;Totaal particulier huishouden;26.2;25.9;18.5
1486;Den Helder;Eenpersoonshuishouden;8.9;16.8;16.8
1487;Den Helder;Paar zonder kinderen;7.8;28.8;21.0
1488;Den Helder;Paar met kinderen;6.9;34.6;18.7
1489;Den Helder;Eenoudergezin;1.9;22.1;15.2
1490;Hilversum;Totaal particulier huishouden;37.8;30.4;21.9
1491;Hilversum;Eenpersoonshuishouden;14.6;19.0;19.0
1492;Hilversum;Paar zonder kinderen;10.7;34.9;25.5
1493;Hilversum;Paar met kinderen;9.2;43.3;23.3
1494;Hilversum;Eenoudergezin;2.2;26.4;18.2
1495;Hoorn;Totaal particulier huishouden;28.5;29.1;20.2
1496;Hoorn;Eenpersoonshuishouden;8.9;17.2;17.2
1497;Hoorn;Paar zonder kinderen;8.1;32.7;23.9
1498;Hoorn;Paar met kinderen;8.7;38.4;20.6
1499;Hoorn;Eenoudergezin;2.0;24.4;16.8
1500;Huizen;Totaal particulier huishouden;16.8;33.3;22.7
1501;Huizen;Eenpersoonshuishouden;4.8;19.7;19.7
1502;Huizen;Paar zonder kinderen;4.7;36.5;26.6
1503;Huizen;Paar met kinderen;5.7;43.4;23.2
1504;Huizen;Eenoudergezin;1.1;24.9;16.9
1505;Niedorp;Totaal particulier huishouden;4.4;30.5;20.0
1506;Niedorp;Eenpersoonshuishouden;0.9;16.7;16.7
1507;Niedorp;Paar zonder kinderen;1.6;30.3;22.1
1508;Niedorp;Paar met kinderen;1.7;38.1;20.2
1509;Niedorp;Eenoudergezin;0.2;26.4;17.3
1510;Landsmeer;Totaal particulier huishouden;4.2;34.5;23.6
1511;Landsmeer;Eenpersoonshuishouden;1.0;21.8;21.8
1512;Landsmeer;Paar zonder kinderen;1.3;36.7;26.8
1513;Landsmeer;Paar met kinderen;1.4;42.5;23.0
1514;Landsmeer;Eenoudergezin;0.3;28.4;19.0
1515;Langedijk;Totaal particulier huishouden;9.4;32.3;21.1
1516;Langedijk;Eenpersoonshuishouden;2.1;18.2;18.2
1517;Langedijk;Paar zonder kinderen;2.9;31.4;22.9
1518;Langedijk;Paar met kinderen;3.7;41.3;21.8
1519;Langedijk;Eenoudergezin;0.5;25.6;17.3
1520;Laren (NH.);Totaal particulier huishouden;4.6;39.2;28.2
1521;Laren (NH.);Eenpersoonshuishouden;1.6;26.6;26.6
1522;Laren (NH.);Paar zonder kinderen;1.6;43.4;31.6
1523;Laren (NH.);Paar met kinderen;1.2;49.4;26.5
1524;Laren (NH.);Eenoudergezin;0.2;29.9;20.8
1525;Medemblik;Totaal particulier huishouden;3.4;27.2;19.1
1526;Medemblik;Eenpersoonshuishouden;1.1;17.2;17.2
1527;Medemblik;Paar zonder kinderen;1.0;30.1;22.0
1528;Medemblik;Paar met kinderen;1.0;36.2;19.6
1529;Medemblik;Eenoudergezin;0.2;18.3;12.7
1530;Muiden;Totaal particulier huishouden;2.8;36.4;24.9
1531;Muiden;Eenpersoonshuishouden;0.8;19.9;19.9
1532;Muiden;Paar zonder kinderen;0.9;41.4;30.2
1533;Muiden;Paar met kinderen;0.9;47.1;25.4
1534;Muiden;Eenoudergezin;0.2;28.4;18.8
1535;Naarden;Totaal particulier huishouden;7.0;39.8;27.4
1536;Naarden;Eenpersoonshuishouden;2.2;22.6;22.6
1537;Naarden;Paar zonder kinderen;2.2;44.6;32.5
1538;Naarden;Paar met kinderen;2.2;53.3;28.5
1539;Naarden;Eenoudergezin;0.3;27.5;18.8
1540;Obdam;Totaal particulier huishouden;2.5;32.9;21.3
1541;Obdam;Eenpersoonshuishouden;0.6;17.7;17.7
1542;Obdam;Paar zonder kinderen;0.8;31.2;22.7
1543;Obdam;Paar met kinderen;1.1;41.7;21.9
1544;Obdam;Eenoudergezin;0.1;31.7;22.4
1545;Oostzaan;Totaal particulier huishouden;3.6;33.0;22.3
1546;Oostzaan;Eenpersoonshuishouden;0.8;20.2;20.2
1547;Oostzaan;Paar zonder kinderen;1.2;33.5;24.5
1548;Oostzaan;Paar met kinderen;1.3;40.5;22.0
1549;Oostzaan;Eenoudergezin;0.2;29.6;20.1
1550;Opmeer;Totaal particulier huishouden;4.2;30.7;20.3
1551;Opmeer;Eenpersoonshuishouden;1.0;18.8;18.8
1552;Opmeer;Paar zonder kinderen;1.3;30.3;22.1
1553;Opmeer;Paar met kinderen;1.7;37.5;19.7
1554;Opmeer;Eenoudergezin;0.1;28.6;18.6
1555;Ouder-Amstel;Totaal particulier huishouden;5.5;36.0;24.9
1556;Ouder-Amstel;Eenpersoonshuishouden;1.8;20.6;20.6
1557;Ouder-Amstel;Paar zonder kinderen;1.6;40.2;29.4
1558;Ouder-Amstel;Paar met kinderen;1.7;48.7;26.3
1559;Ouder-Amstel;Eenoudergezin;0.3;25.6;17.3
1560;Purmerend;Totaal particulier huishouden;31.7;29.3;20.2
1561;Purmerend;Eenpersoonshuishouden;9.3;17.3;17.3
1562;Purmerend;Paar zonder kinderen;9.0;32.3;23.6
1563;Purmerend;Paar met kinderen;10.1;38.2;20.7
1564;Purmerend;Eenoudergezin;2.3;23.1;15.7
1565;Schagen;Totaal particulier huishouden;7.8;28.9;20.3
1566;Schagen;Eenpersoonshuishouden;2.4;17.7;17.7
1567;Schagen;Paar zonder kinderen;2.5;31.5;23.0
1568;Schagen;Paar met kinderen;2.2;38.3;20.5
1569;Schagen;Eenoudergezin;0.5;25.3;17.4
1570;Texel;Totaal particulier huishouden;5.7;26.2;18.3
1571;Texel;Eenpersoonshuishouden;1.8;15.9;15.9
1572;Texel;Paar zonder kinderen;1.8;28.1;20.5
1573;Texel;Paar met kinderen;1.7;34.7;18.6
1574;Texel;Eenoudergezin;0.3;23.8;16.6
1575;Uitgeest;Totaal particulier huishouden;4.5;33.3;22.2
1576;Uitgeest;Eenpersoonshuishouden;1.1;19.7;19.7
1577;Uitgeest;Paar zonder kinderen;1.4;34.0;24.8
1578;Uitgeest;Paar met kinderen;1.8;40.8;21.7
1579;Uitgeest;Eenoudergezin;0.2;29.9;20.0
1580;Uithoorn;Totaal particulier huishouden;11.2;33.5;23.1
1581;Uithoorn;Eenpersoonshuishouden;3.2;19.5;19.5
1582;Uithoorn;Paar zonder kinderen;3.5;36.3;26.5
1583;Uithoorn;Paar met kinderen;3.6;43.6;23.5
1584;Uithoorn;Eenoudergezin;0.6;27.9;19.2
1585;Velsen;Totaal particulier huishouden;28.4;30.1;21.0
1586;Velsen;Eenpersoonshuishouden;8.9;18.4;18.4
1587;Velsen;Paar zonder kinderen;8.3;32.8;24.0
1588;Velsen;Paar met kinderen;8.8;39.9;21.5
1589;Velsen;Eenoudergezin;1.7;24.1;16.6
1590;Venhuizen;Totaal particulier huishouden;3.0;30.6;20.4
1591;Venhuizen;Eenpersoonshuishouden;0.7;17.9;17.9
1592;Venhuizen;Paar zonder kinderen;1.0;31.2;22.8
1593;Venhuizen;Paar met kinderen;1.1;38.1;20.1
1594;Venhuizen;Eenoudergezin;0.1;22.9;15.7
1595;Weesp;Totaal particulier huishouden;8.1;30.0;21.6
1596;Weesp;Eenpersoonshuishouden;3.0;18.6;18.6
1597;Weesp;Paar zonder kinderen;2.3;34.9;25.5
1598;Weesp;Paar met kinderen;2.0;41.8;22.5
1599;Weesp;Eenoudergezin;0.5;24.6;17.3
1600;Schermer;Totaal particulier huishouden;1.9;32.2;21.4
1601;Schermer;Eenpersoonshuishouden;0.4;19.2;19.2
1602;Schermer;Paar zonder kinderen;0.6;32.7;23.9
1603;Schermer;Paar met kinderen;0.7;39.2;20.6
1604;Schermer;Eenoudergezin;0.1;25.8;17.7
1605;Wervershoof;Totaal particulier huishouden;3.2;30.1;19.7
1606;Wervershoof;Eenpersoonshuishouden;0.8;17.3;17.3
1607;Wervershoof;Paar zonder kinderen;0.9;30.0;21.9
1608;Wervershoof;Paar met kinderen;1.3;38.3;20.0
1609;Wervershoof;Eenoudergezin;0.1;25.2;17.2
1610;Wieringen;Totaal particulier huishouden;3.5;29.4;20.3
1611;Wieringen;Eenpersoonshuishouden;1.0;17.1;17.1
1612;Wieringen;Paar zonder kinderen;1.2;32.6;23.8
1613;Wieringen;Paar met kinderen;1.1;36.7;19.6
1614;Wieringen;Eenoudergezin;0.2;27.1;18.1
1615;Wieringermeer;Totaal particulier huishouden;5.0;27.8;18.8
1616;Wieringermeer;Eenpersoonshuishouden;1.2;16.4;16.4
1617;Wieringermeer;Paar zonder kinderen;1.7;28.4;20.7
1618;Wieringermeer;Paar met kinderen;1.7;34.8;18.6
1619;Wieringermeer;Eenoudergezin;0.3;26.9;18.2
1620;Wognum;Totaal particulier huishouden;2.9;33.2;21.2
1621;Wognum;Eenpersoonshuishouden;0.6;15.2;15.2
1622;Wognum;Paar zonder kinderen;0.9;33.2;24.3
1623;Wognum;Paar met kinderen;1.2;42.3;22.1
1624;Wognum;Eenoudergezin;0.2;31.4;21.0
1625;Zandvoort;Totaal particulier huishouden;7.8;28.8;21.4
1626;Zandvoort;Eenpersoonshuishouden;3.2;19.6;19.6
1627;Zandvoort;Paar zonder kinderen;2.3;34.4;25.1
1628;Zandvoort;Paar met kinderen;1.6;38.1;20.8
1629;Zandvoort;Eenoudergezin;0.5;25.9;18.0
1630;Zijpe;Totaal particulier huishouden;4.5;28.0;18.8
1631;Zijpe;Eenpersoonshuishouden;1.1;16.0;16.0
1632;Zijpe;Paar zonder kinderen;1.5;29.0;21.2
1633;Zijpe;Paar met kinderen;1.5;35.1;18.6
1634;Zijpe;Eenoudergezin;0.2;26.1;18.1
1635;Zeevang;Totaal particulier huishouden;2.4;32.4;21.6
1636;Zeevang;Eenpersoonshuishouden;0.5;17.6;17.6
1637;Zeevang;Paar zonder kinderen;0.9;34.4;25.1
1638;Zeevang;Paar met kinderen;0.9;38.2;20.5
1639;Zeevang;Eenoudergezin;0.1;28.8;19.8
1640;Zaanstad;Totaal particulier huishouden;59.4;28.8;20.1
1641;Zaanstad;Eenpersoonshuishouden;18.4;17.6;17.6
1642;Zaanstad;Paar zonder kinderen;17.5;31.2;22.8
1643;Zaanstad;Paar met kinderen;17.4;38.2;20.6
1644;Zaanstad;Eenoudergezin;4.2;24.2;16.6
1645;Ter Aar;Totaal particulier huishouden;3.2;33.3;21.1
1646;Ter Aar;Eenpersoonshuishouden;0.6;18.8;18.8
1647;Ter Aar;Paar zonder kinderen;1.0;30.2;22.0
1648;Ter Aar;Paar met kinderen;1.4;40.9;21.5
1649;Ter Aar;Eenoudergezin;0.1;30.0;19.9
1650;Alblasserdam;Totaal particulier huishouden;7.2;28.7;19.2
1651;Alblasserdam;Eenpersoonshuishouden;1.9;16.1;16.1
1652;Alblasserdam;Paar zonder kinderen;2.2;29.0;21.2
1653;Alblasserdam;Paar met kinderen;2.5;37.6;19.9
1654;Alblasserdam;Eenoudergezin;0.4;24.1;16.8
1655;Alkemade;Totaal particulier huishouden;5.4;32.3;20.9
1656;Alkemade;Eenpersoonshuishouden;1.2;17.5;17.5
1657;Alkemade;Paar zonder kinderen;1.6;30.8;22.5
1658;Alkemade;Paar met kinderen;2.2;41.0;21.6
1659;Alkemade;Eenoudergezin;0.2;29.1;19.8
1660;Alphen aan den Rijn;Totaal particulier huishouden;28.2;31.9;21.8
1661;Alphen aan den Rijn;Eenpersoonshuishouden;8.1;18.8;18.8
1662;Alphen aan den Rijn;Paar zonder kinderen;8.5;34.8;25.4
1663;Alphen aan den Rijn;Paar met kinderen;9.3;40.8;21.8
1664;Alphen aan den Rijn;Eenoudergezin;1.5;26.0;17.5
1665;Barendrecht;Totaal particulier huishouden;14.3;34.2;22.7
