ID;Omvang;Bedrijfstak;VerliesOfWinst;Perioden;AantalOndernemingen_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;Deelnemingen_5;LanglVorderingenEnBeleggingen_6;Voorraden_7;KortlVorderingenEnBeleggingen_8;LiquideMiddelen_9;EigenVermogen_10;BelangVanDerden_11;EgalRekInvestPremiesSubsidiesED_12;Voorzieningen_13;LanglopendeSchuldenRentedragend_14;KortlopendeSchulden_15;NettoOmzetEnOvBedrijfsopbrengsten_16;LonenSalSocialeEnPensioenlasten_17;AfschrijvingenMinusInvesteringspremies_18;KostenVanDeOmzet_19;Bedrijfsresultaat_20;OverigeBedrijfskostenSaldo_21;ResultaatUitDeelnemingen_22;Rentebaten_23;Rentelasten_24;OverigeFinancieleResultaten_25;BuitengewoneBatenEnLastenSaldo_26;BuitengewoneBaten_27;BuitengewoneLasten_28;ResultaatVoorBelastingen_29;Vennootschapsbelasting_30;AandeelVanDerden_31;Nettoresultaat_32;Winstuitkeringen_33;ToevoegingOnttrekkingAanDeReserves_34
274;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Alle ondernemingen;2002;9738;13918.7;130.1;5584.5;530.0;768.2;226.1;4855.4;1824.3;3401.8;;;1062.8;3687.0;5767.0;20284.5;-5165.5;-1033.7;-13401.5;683.8;-190.1;107.7;39.8;-293.1;-44.5;94.7;176.7;-82.0;588.3;-232.0;;356.3;256.2;100.1
275;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;1992;2359;2226.0;31.6;1222.5;72.3;54.9;29.9;665.6;149.2;234.0;;;193.2;776.5;1022.4;2613.4;-884.5;-221.7;-1556.6;-49.4;-96.6;;;;;-26.4;;;-172.4;15.6;;-156.8;13.5;-170.3
276;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;1993;2785;2749.5;23.7;1444.9;85.8;77.6;56.3;844.5;216.8;270.4;;;289.7;972.3;1217.1;3252.7;-1122.8;-272.5;-1939.0;-81.7;-111.6;;;;;-47.8;;;-241.1;19.6;;-221.5;13.1;-234.6
277;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;1994;2505;2154.2;27.0;1010.2;72.9;110.8;40.8;691.1;201.5;124.3;;;282.3;717.4;1030.2;2685.8;-838.0;-182.7;-1738.9;-73.8;-87.7;;;;;-30.8;12.7;-43.5;-192.3;14.1;;-178.2;9.1;-187.3
278;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;1995;2269;1897.1;24.3;941.4;58.9;73.5;33.4;618.7;147.0;24.5;;;189.3;740.7;942.6;2492.0;-720.5;-160.5;-1693.3;-82.2;-75.4;-5.5;3.9;-69.7;-4.1;-22.4;21.7;-44.1;-180.0;8.0;;-172.0;6.7;-178.7
279;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;1996;2518;2216.2;27.7;1127.6;53.2;78.3;40.9;722.1;166.4;55.2;;;231.3;858.1;1071.6;3094.1;-935.6;-204.4;-2057.8;-103.6;-77.4;-3.7;4.0;-71.8;-5.9;-22.9;25.2;-48.1;-203.9;13.1;;-190.8;6.8;-197.6
280;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;1997;2456;2048.3;32.3;946.5;67.5;89.4;38.1;689.5;184.9;30.4;;;223.7;724.3;1069.8;2729.9;-790.0;-174.2;-1891.1;-125.3;-74.8;-12.5;3.9;-59.1;-7.1;-34.7;23.7;-58.4;-234.9;12.2;;-222.7;8.1;-230.8
281;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;1998;2486;2106.6;31.9;917.1;66.2;100.8;42.3;751.6;196.7;72.2;;;217.8;702.3;1114.3;3091.5;-827.8;-168.0;-2233.7;-138.0;-65.7;-8.4;5.2;-56.7;-5.7;-34.8;19.8;-54.6;-238.5;13.0;;-225.5;17.5;-243.0
282;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;1999;2696;2308.0;35.1;1055.9;51.3;95.9;48.2;818.7;203.0;118.7;;;227.1;749.7;1212.6;3324.9;-985.4;-195.1;-2298.0;-153.6;-64.8;-4.7;4.6;-60.9;-3.9;-25.0;20.0;-44.9;-243.5;14.4;;-229.1;9.1;-238.2
283;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;2000;2711;2641.8;32.0;1204.5;59.8;109.9;42.9;957.6;235.2;137.1;;;224.7;895.0;1385.0;3612.6;-1126.3;-228.6;-2423.3;-165.6;-86.1;-8.1;5.8;-73.5;-10.3;-13.2;26.8;-39.9;-264.8;15.2;;-249.7;14.2;-263.9
284;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;2001;3130;3858.0;59.5;1728.7;163.0;151.3;65.4;1327.7;362.4;223.5;;;304.3;1389.9;1940.3;4931.7;-1503.9;-355.2;-3336.8;-264.2;-179.1;-24.7;21.6;-120.6;-55.3;-25.7;24.7;-50.3;-468.9;13.3;;-455.6;15.8;-471.4
285;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Verlieslijdend;2002;3381;3975.4;40.7;1755.6;153.1;187.8;84.1;1389.4;364.8;248.9;;;328.7;1391.0;2006.7;5387.5;-1664.7;-343.7;-3624.5;-245.4;-191.4;-29.7;9.3;-111.2;-59.9;-25.4;25.7;-51.1;-462.2;17.5;;-444.7;17.7;-462.4
286;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;1992;4047;4905.9;28.9;2269.7;139.7;176.3;81.1;1494.1;716.2;1621.3;;;406.1;1062.2;1816.4;6315.5;-1702.7;-408.2;-3782.2;422.4;-26.1;;;;;17.7;;;414.0;-123.5;;290.5;69.7;220.8
287;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;1993;3876;4679.5;42.2;2049.5;136.5;180.0;70.9;1464.7;735.7;1568.6;;;410.6;969.4;1730.9;5997.1;-1574.4;-373.6;-3654.4;394.6;-21.4;;;;;19.8;;;393.1;-117.7;;275.4;87.6;187.8
288;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;1994;4575;5507.1;32.3;2484.7;157.8;240.3;73.6;1732.3;786.2;1739.9;;;514.5;1223.1;2029.6;7313.7;-2007.4;-461.9;-4320.5;523.9;-49.8;;;;;3.4;44.7;-41.2;477.6;-141.1;;336.5;51.4;285.1
289;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;1995;4917;5978.2;32.2;2597.6;165.7;305.7;94.1;1909.9;873.1;1835.7;;;603.9;1282.0;2256.6;8026.2;-2163.9;-460.9;-4853.1;548.2;-37.0;47.5;27.7;-127.9;15.8;42.7;73.4;-30.8;553.9;-159.8;;394.1;65.8;328.3
290;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;1996;5113;6289.7;34.9;2695.0;200.6;304.3;90.5;2036.2;928.3;1996.5;;;620.7;1317.3;2355.2;8239.5;-2172.0;-462.4;-5036.9;568.3;-16.7;61.8;26.5;-123.2;18.1;66.0;94.4;-28.4;617.5;-166.6;;450.9;85.9;365.0
291;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;1997;5702;7104.1;53.0;2920.8;205.8;369.9;94.3;2435.8;1024.6;2234.1;;;673.9;1487.5;2708.7;9813.2;-2507.2;-504.6;-6109.9;691.5;-26.2;62.6;27.0;-134.8;19.0;66.7;106.8;-40.1;732.0;-182.6;;549.4;95.6;453.8
292;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;1998;5830;7324.1;44.4;3027.9;203.7;389.7;104.0;2469.8;1084.6;2369.9;;;675.6;1543.4;2735.2;10101.6;-2655.2;-528.8;-6194.1;723.6;-29.6;63.7;26.6;-133.7;13.9;82.6;118.9;-36.3;776.6;-195.7;;581.0;129.1;451.9
293;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;1999;5653;7311.3;39.8;2945.4;212.6;401.4;99.7;2538.9;1073.6;2404.7;;;653.1;1502.9;2750.7;10288.9;-2625.3;-516.5;-6465.8;681.4;-0.9;74.9;24.9;-123.9;23.3;82.6;116.0;-33.3;763.2;-195.4;;567.7;144.5;423.2
294;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;2000;5592;7140.4;41.8;2781.8;218.0;409.3;104.0;2592.4;993.3;2281.5;;;607.3;1470.8;2780.9;10426.8;-2584.0;-491.3;-6690.7;660.7;1.6;79.9;24.0;-123.8;21.5;90.5;126.1;-35.5;752.9;-189.6;;563.3;131.0;432.3
295;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;2001;6243;9735.8;76.5;3849.6;349.0;615.8;135.8;3368.6;1340.6;3106.3;;;761.1;2215.7;3652.8;14242.5;-3345.4;-685.1;-9301.3;910.8;30.5;160.5;34.5;-182.8;18.4;116.7;161.6;-44.9;1058.1;-248.1;;810.1;275.1;535.0
296;"Kleine ondernemingen; < 23 mln euro";Vervoer en communicatie;Winstgevend;2002;6357;9943.3;89.4;3828.9;377.0;580.4;142.1;3466.0;1459.5;3152.9;;;734.1;2296.0;3760.3;14897.0;-3500.7;-690.1;-9777.0;929.2;1.2;137.4;30.4;-181.9;15.4;120.1;151.0;-30.9;1050.5;-249.5;;801.0;238.5;562.5
297;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;1992;34220;18227.1;293.8;4788.2;1105.0;1608.4;855.4;5851.0;3725.7;5191.2;;;2630.2;3208.9;7197.0;17540.6;-6445.0;-950.6;-9121.0;1024.0;179.9;;;;;-3.9;;;1200.1;-461.6;;738.5;217.9;520.6
298;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;1993;37795;20200.0;339.7;5191.6;1315.4;1891.3;947.6;6550.3;3964.3;5478.1;;;3132.4;3738.3;7851.3;18611.6;-6946.9;-1036.1;-9688.6;939.9;277.3;;;;;-39.0;;;1178.2;-465.9;;712.3;228.8;483.5
299;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;1994;41046;20580.7;341.7;4942.7;1154.3;2167.7;920.3;6959.7;4094.6;5316.9;;;3635.3;3740.6;7888.1;19251.0;-7361.6;-1014.1;-9761.9;1113.5;176.0;;;;;-54.6;229.3;-283.9;1234.7;-498.1;;736.5;271.2;465.3
300;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;1995;45580;22665.5;363.1;5319.2;1398.7;2628.5;913.7;7782.9;4259.7;6513.4;;;3957.2;3854.9;8340.2;20408.7;-7459.8;-1085.9;-10283.3;1579.6;280.9;311.7;158.1;-378.8;190.0;32.1;352.3;-320.2;1892.2;-669.1;;1223.1;257.7;965.4
301;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;1996;50210;25265.4;371.3;5664.1;1638.4;3020.1;921.4;8773.6;4877.0;7929.0;;;4301.1;4033.7;9001.9;23017.5;-8319.7;-1173.5;-11641.7;1882.5;424.2;416.3;153.7;-388.2;242.4;119.7;418.6;-298.9;2426.0;-802.4;;1623.5;318.3;1305.2
302;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;1997;53793;28041.0;463.0;6011.3;1831.9;3164.9;1008.5;10324.7;5237.2;8576.6;;;4669.3;4588.3;10207.1;26525.3;-9572.2;-1230.0;-13350.2;2372.9;506.7;501.2;147.9;-407.3;264.8;165.2;513.1;-348.0;3044.5;-947.8;;2096.7;633.8;1462.9
303;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;1998;59041;31619.7;487.7;6455.8;2115.5;3683.8;1117.6;11703.3;6056.5;10349.0;;;5218.2;4861.7;11191.1;30022.0;-10891.7;-1305.6;-14962.3;2862.4;774.2;804.9;156.9;-450.9;263.3;200.9;563.1;-362.2;3837.2;-1097.0;;2740.2;818.2;1922.0
304;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;1999;62745;34575.6;492.8;6751.8;2242.5;4205.6;1211.2;12927.9;6744.6;11793.9;;;5520.2;5014.0;12247.8;33031.5;-11911.3;-1391.6;-16725.0;3003.6;907.9;911.7;156.8;-500.8;340.2;292.6;617.4;-324.8;4204.1;-1202.5;;3001.6;1138.9;1862.7
305;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;2000;68490;38561.4;579.4;7383.6;2554.2;4727.3;1217.1;14872.5;7227.8;12983.7;;;5884.4;5703.4;13990.2;36386.1;-13441.0;-1548.6;-18565.5;2831.0;979.1;1075.6;173.6;-531.6;261.5;354.8;770.2;-415.3;4164.8;-1185.8;;2979.0;1264.3;1714.7
306;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;2001;78449;50794.2;955.7;9987.8;4025.0;6103.1;1612.1;19031.4;9079.2;16384.5;;;7140.1;7676.1;19593.4;46670.5;-17350.2;-2070.5;-24304.4;2945.4;639.5;1110.3;271.5;-820.5;78.2;298.0;750.5;-452.5;3882.6;-1293.9;;2588.7;1877.7;711.0
307;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Alle ondernemingen;2002;82655;52575.8;939.3;10418.8;4143.6;6293.2;1654.8;19430.4;9694.4;17571.9;;;7744.3;7814.6;19445.1;48360.6;-18936.0;-2191.0;-24294.7;2938.8;495.1;1069.5;240.8;-751.6;-63.5;210.0;650.6;-440.6;3642.4;-1287.7;;2354.7;1848.2;506.5
308;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;1992;11761;5143.6;112.5;1750.1;332.2;360.7;335.6;1638.1;614.5;251.7;;;862.0;1443.2;2586.9;4956.6;-2017.3;-329.2;-2957.6;-347.4;-189.5;;;;;-91.2;;;-628.1;53.9;;-574.3;15.1;-589.4
309;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;1993;14032;6038.6;155.1;1924.6;389.1;440.5;385.6;1986.3;757.5;221.3;;;1180.9;1707.9;2928.5;5673.7;-2402.7;-383.8;-3380.9;-493.7;-190.8;;;;;-145.5;;;-830.0;67.5;;-762.6;21.6;-784.2
310;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;1994;15466;5949.4;168.8;1690.3;374.7;600.7;313.4;1982.9;818.8;150.3;;;1454.7;1694.7;2649.9;5016.7;-2195.1;-355.2;-2956.3;-489.9;-174.6;;;;;-141.2;38.4;-179.6;-805.8;58.2;;-747.6;16.1;-763.7
311;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;1995;14011;5094.5;148.2;1612.8;298.5;508.3;276.0;1644.4;606.3;-50.8;;;997.4;1591.9;2556.0;4689.3;-1906.2;-340.1;-2872.5;-429.5;-179.6;-52.2;23.1;-143.5;-7.0;-145.5;58.3;-203.8;-754.6;40.2;;-714.4;28.3;-742.7
312;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;1996;14509;5078.2;147.1;1591.2;303.0;516.2;248.9;1658.3;613.6;-87.7;;;1019.6;1584.8;2561.6;4657.1;-1968.6;-339.5;-2826.3;-477.2;-187.7;-68.9;19.9;-136.2;-2.5;-101.9;60.4;-162.3;-767.1;41.3;;-725.7;31.2;-756.9
313;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;1997;15581;5440.8;185.2;1631.2;478.3;306.5;271.7;1900.8;667.1;-356.4;;;1122.6;1740.7;2934.0;5070.5;-2022.2;-333.6;-3214.9;-500.3;-197.9;-70.3;18.2;-134.9;-10.9;-120.2;66.2;-186.4;-818.4;44.7;;-773.7;35.6;-809.3
314;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;1998;16598;6052.4;183.8;1699.5;487.5;403.2;275.6;2169.0;834.0;-118.8;;;1312.1;1817.9;3041.2;5342.1;-2272.2;-340.2;-3307.9;-578.2;-212.6;-71.7;21.8;-139.9;-22.8;-123.0;66.9;-190.0;-913.9;56.8;;-857.1;38.6;-895.7
315;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;1999;17218;6667.6;174.1;1815.2;422.7;659.4;297.4;2406.1;892.8;22.7;;;1350.6;1778.8;3515.6;6149.5;-2607.4;-370.9;-3848.9;-677.7;-238.4;-61.8;21.1;-183.6;-14.1;-96.1;66.4;-162.5;-1012.3;71.8;;-940.5;57.9;-998.4
316;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;2000;20391;8777.9;233.9;2099.4;549.7;939.3;331.2;3488.0;1136.5;455.5;;;1681.1;2164.2;4477.1;7829.9;-3555.0;-502.5;-4786.4;-1014.1;-306.0;-100.5;31.6;-182.2;-54.9;-136.0;100.3;-236.3;-1456.2;90.7;;-1365.5;89.7;-1455.2
317;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;2001;25888;13731.8;422.1;3368.3;1116.4;1616.5;478.4;5067.2;1662.9;979.4;;;2517.4;3166.9;7068.0;10500.8;-4671.6;-747.5;-6604.6;-1522.9;-733.2;-249.4;48.3;-331.3;-200.9;-180.1;105.1;-285.2;-2436.3;144.9;;-2291.4;215.8;-2507.2
318;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Verlieslijdend;2002;28374;15117.6;409.8;3546.1;1078.8;1838.3;497.7;5781.2;1965.0;1774.9;;;3063.2;3142.1;7137.4;11615.0;-5556.7;-800.7;-6858.5;-1600.9;-783.7;-267.2;56.6;-299.4;-273.7;-172.2;102.2;-274.4;-2557.4;137.6;;-2419.8;210.3;-2630.1
319;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;1992;22459;13083.4;181.2;3038.1;772.8;1247.7;519.7;4212.9;3111.2;4939.6;;;1768.3;1765.7;4610.0;12584.0;-4427.7;-621.4;-6163.4;1371.4;369.4;;;;;87.3;;;1828.2;-515.5;;1312.7;202.7;1110.0
320;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;1993;23763;14161.4;184.6;3267.0;926.2;1450.8;562.0;4564.0;3206.8;5256.8;;;1951.5;2030.3;4922.8;12937.9;-4544.3;-652.3;-6307.7;1433.6;468.1;;;;;106.5;;;2008.3;-533.4;;1474.9;207.2;1267.7
321;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;1994;25580;14631.3;173.0;3252.4;779.6;1567.0;606.9;4976.8;3275.8;5166.7;;;2180.5;2046.0;5238.2;14234.3;-5166.4;-658.8;-6805.6;1603.4;350.5;;;;;86.6;190.9;-104.3;2040.5;-556.3;;1484.2;255.1;1229.1
322;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;1995;31570;17571.0;214.9;3706.5;1100.1;2120.2;637.7;6138.5;3653.4;6564.2;;;2959.8;2262.9;5784.2;15719.4;-5553.6;-745.9;-7410.8;2009.1;460.4;363.9;134.9;-235.3;196.9;177.5;294.0;-116.4;2646.8;-709.3;;1937.6;229.4;1708.2
323;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;1996;35701;20187.2;224.2;4072.9;1335.3;2503.9;672.4;7115.4;4263.4;8016.7;;;3281.5;2448.9;6440.3;18360.3;-6351.2;-834.1;-8815.4;2359.7;611.9;485.2;133.9;-252.0;244.9;221.7;358.2;-136.6;3193.0;-843.8;;2349.3;287.0;2062.3
324;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;1997;38212;22600.2;277.8;4380.1;1353.6;2858.4;736.8;8423.9;4570.0;8933.0;;;3546.7;2847.6;7273.1;21454.8;-7550.0;-896.4;-10135.3;2873.1;704.5;571.5;129.7;-272.4;275.7;285.4;446.9;-161.5;3862.9;-992.5;;2870.4;598.2;2272.2
325;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;1998;42443;25567.3;303.9;4756.3;1628.1;3280.5;842.0;9534.4;5222.6;10467.8;;;3906.0;3043.8;8149.9;24679.9;-8619.5;-965.4;-11654.4;3440.6;986.8;876.6;135.2;-311.1;286.1;323.9;496.2;-172.3;4751.2;-1153.8;;3597.4;779.6;2817.8
326;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;1999;45527;27908.1;318.7;4936.5;1819.7;3546.2;913.8;10521.8;5851.8;11771.2;;;4169.6;3235.2;8732.2;26882.0;-9303.9;-1020.7;-12876.1;3681.3;1146.3;973.6;135.6;-317.2;354.4;388.7;551.0;-162.3;5216.3;-1274.2;;3942.1;1081.1;2861.0
327;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;2000;48099;29783.5;345.5;5284.2;2004.5;3787.9;885.9;11384.5;6091.3;12528.2;;;4203.3;3539.1;9513.1;28556.2;-9885.9;-1046.2;-13779.1;3845.1;1285.1;1176.1;142.0;-349.4;316.4;490.8;669.8;-179.0;5621.0;-1276.5;;4344.5;1174.6;3169.9
328;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;2001;52562;37062.3;533.6;6619.5;2908.5;4486.5;1133.7;13964.2;7416.4;15405.1;;;4622.8;4509.2;12525.4;36169.7;-12678.7;-1323.0;-17699.7;4468.2;1372.8;1359.6;223.2;-489.2;279.1;478.1;645.4;-167.2;6318.9;-1438.8;;4880.1;1661.9;3218.2
329;"Kleine ondernemingen; < 23 mln euro";Dienstverlening;Winstgevend;2002;54280;37458.2;529.6;6872.7;3064.8;4454.9;1157.1;13649.2;7729.4;15797.0;;;4681.0;4672.6;12307.8;36745.5;-13379.3;-1390.3;-17436.2;4539.7;1278.8;1336.7;184.2;-452.2;210.1;382.2;548.4;-166.2;6199.8;-1425.3;;4774.4;1637.9;3136.5
330;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;1992;2549;318252.9;3818.3;109864.4;68025.7;21977.0;30765.4;67575.1;16225.9;118789.1;5821.3;4183.6;18589.2;69455.3;101412.5;328421.9;-49731.3;-13835.8;-246647.5;18206.2;652.1;4846.1;5001.9;-9253.8;57.8;-540.9;2434.2;-2975.1;18317.3;-4240.0;-1464.9;12612.3;9160.6;3451.7
331;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;1993;2571;319788.9;4206.2;110371.0;71763.4;20752.8;29083.4;67020.0;16592.1;124552.8;6248.7;3976.2;18892.8;70608.2;95510.1;325280.2;-50381.3;-14292.9;-243442.9;17163.2;64.4;4552.0;4297.8;-8682.1;-103.3;588.4;2975.2;-2386.8;17815.9;-4013.6;-1351.9;12450.5;8234.7;4215.8
332;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;1994;2592;329979.5;4853.0;111633.1;75753.8;21517.4;29470.6;68042.8;18708.8;133675.3;6854.3;3960.4;19846.2;70571.6;95071.8;336488.0;-50153.5;-14356.4;-251906.7;20071.4;5304.1;9144.9;3761.8;-7627.7;25.0;-810.1;3036.5;-3846.6;24565.4;-4790.1;-1466.9;18308.3;9727.9;8580.4
333;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;1995;2556;345996.8;6435.4;114287.1;81940.2;22159.3;30849.9;70111.3;20213.6;140546.8;6980.8;4346.7;21374.2;70782.7;101965.7;355944.2;-50860.3;-14711.8;-267610.8;22761.4;5651.7;9959.5;3634.6;-7419.2;-523.2;-240.7;2870.4;-3111.1;28172.4;-5940.1;-1849.4;20382.9;10914.4;9468.5
334;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;1996;2463;372684.5;7949.8;117890.5;92642.8;26202.7;30332.5;77709.1;19957.0;153434.2;7121.7;6501.5;21525.7;74735.0;109366.3;377094.2;-52460.9;-15067.1;-285653.5;23912.7;7396.0;10855.1;3553.5;-7050.9;38.3;539.6;3221.4;-2681.8;31848.2;-6844.8;-2549.7;22453.7;11822.7;10631.0
335;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;1997;2509;406983.8;9368.1;120182.7;102580.2;33530.4;32888.8;87990.0;20443.5;170022.5;8714.1;6763.3;22188.3;79809.1;119486.6;414983.2;-55828.6;-15818.7;-317549.7;25786.3;10390.1;13537.2;4009.7;-7200.2;43.5;4080.8;6792.1;-2711.3;40257.2;-7355.7;-2910.7;29990.7;12940.1;17050.6
336;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;1998;2404;433812.8;14273.3;125593.5;95699.1;42005.1;34360.1;95006.0;26875.7;172194.5;8297.5;7278.7;23972.1;87494.8;134575.3;434443.8;-60212.7;-16689.2;-331360.3;26181.7;5959.7;9082.9;4913.7;-8198.8;161.8;7704.5;10829.8;-3125.3;39845.8;-6917.0;-2314.3;30614.5;19234.5;11380.0
337;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;1999;2751;513476.0;17982.8;136944.1;116339.6;52928.5;37453.8;120318.4;31508.9;205177.0;10663.1;7677.8;28436.1;107579.7;153942.3;469017.9;-67652.2;-19078.0;-355820.2;26467.5;10997.2;13872.7;5950.5;-9166.8;340.8;6171.3;11339.1;-5167.9;43636.0;-7410.7;-2986.8;33238.5;15603.0;17635.5
338;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;2000;2907;641223.8;26005.0;145937.8;147931.4;77278.4;42611.6;164623.0;36836.6;250464.9;14266.2;8490.7;28954.0;144834.7;194213.1;548709.9;-70386.1;-20460.5;-424643.4;33219.9;14552.5;15614.2;9360.3;-12601.5;2179.6;16383.3;21927.9;-5544.6;64155.8;-8684.6;-4208.1;51263.1;19223.5;32039.6
339;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;2001;1839;662357.5;33203.7;142258.8;139956.2;88394.2;40538.2;175189.5;42816.8;252192.0;15373.0;9456.6;28578.3;158035.7;198721.8;537960.6;-68464.5;-22947.4;-420943.3;25605.4;-11082.0;-6810.4;13127.5;-16817.7;-581.5;8002.4;15727.7;-7725.3;22525.8;-7643.6;-2664.7;12217.5;18168.9;-5951.4
340;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Alle ondernemingen;2002;1762;645566.7;32632.5;142142.9;120736.7;82211.4;39070.0;192263.9;36509.3;236978.9;16635.8;10527.9;26820.7;143375.7;211227.7;523778.0;-69088.9;-23031.7;-405331.9;26325.6;-5401.5;-747.4;10122.1;-13803.0;-973.1;1035.4;8352.5;-7317.2;21959.4;-6732.0;-3623.4;11604.0;19097.6;-7493.6
341;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;1992;536;68500.4;1479.2;24559.1;9689.0;8989.2;6202.4;15185.1;2396.2;16399.3;277.9;2424.0;3796.0;22347.3;23255.5;60331.3;-10519.1;-3227.4;-46185.4;399.2;-2797.5;-1347.8;1305.0;-2815.2;60.5;-1093.0;314.5;-1407.5;-3491.3;266.0;-83.9;-3309.2;1063.1;-4372.3
342;"Grote ondernemingen; >= 23 mln euro";Alle ondernemingen;Verlieslijdend;1993;581;71467.8;1452.8;28465.4;7524.0;6634.4;7896.4;16501.4;2993.5;16758.9;229.4;2843.1;4526.0;23209.4;23901.1;65819.6;-11372.8;-3355.8;-51273.8;-182.8;-2357.6;-809.8;1151.8;-2644.8;-54.8;-1018.5;343.2;-1361.8;-3558.9;281.4;56.3;-3221.2;268.2;-3489.4
