ID;KenmerkenVanPersonenEnHuishoudens;Perioden;Koopkrachtontwikkeling_1;k_10ePercentiel_2;k_25ePercentiel_3;k_50ePercentiel_4;k_75ePercentiel_5;k_90ePercentiel_6;PercentageVanDeBevolking_7;PercentageMetInkomensdaling_8
1226;191;2012;-1.2;-10;-3.3;-1.2;1.0;9;17;69
1227;191;2013;-3.2;-13;-6.0;-3.2;-0.5;6;17;78
1228;191;2014;0.7;-9;-1.7;0.7;2.8;11;18;39
1229;191;2015;-0.2;-11;-2.8;-0.2;1.7;7;19;53
1230;192;2001;4.8;-10;1.1;4.8;14.3;34;4;22
1231;192;2002;2.2;-10;-0.7;2.2;11.5;27;4;27
1232;192;2003;0.9;-11;-2.0;0.9;9.0;25;4;40
1233;192;2004;1.3;-12;-2.3;1.3;9.8;26;4;41
1234;192;2005;-0.3;-14;-4.1;-0.3;8.1;27;4;52
1235;192;2006;3.9;-11;-1.0;3.9;13.6;34;4;28
1236;192;2007;2.5;-12;-1.5;2.5;12.7;32;4;30
1237;192;2008;1.4;-12;-2.8;1.4;10.1;29;3;43
1238;192;2009;1.8;-12;-3.0;1.8;10.5;31;3;36
1239;192;2010;0.5;-14;-3.4;0.5;9.1;30;3;42
1240;192;2011;-0.6;-15;-4.3;-0.6;8.2;28;3;53
1241;192;2012;-1.0;-15;-5.3;-1.0;6.9;27;4;57
1242;192;2013;-0.9;-15;-4.6;-0.9;7.2;26;4;56
1243;192;2014;2.3;-11;-0.4;2.3;11.2;30;4;27
1244;192;2015;1.1;-13;-2.0;1.1;8.2;26;4;34
1245;193;2001;5.1;-11;1.3;5.1;14.6;34;4;22
1246;193;2002;2.3;-10;-0.9;2.3;11.8;29;3;28
1247;193;2003;1.1;-11;-2.0;1.1;9.7;27;3;39
1248;193;2004;1.3;-12;-2.3;1.3;10.0;27;3;41
1249;193;2005;-0.5;-14;-4.4;-0.5;8.0;26;3;53
1250;193;2006;4.1;-11;-0.9;4.1;14.2;35;3;27
1251;193;2007;2.6;-12;-1.6;2.6;12.6;31;3;30
1252;193;2008;1.5;-11;-2.7;1.5;10.1;28;3;43
1253;193;2009;1.7;-12;-2.6;1.7;10.4;31;3;36
1254;193;2010;0.8;-13;-3.0;0.8;9.7;29;3;40
1255;193;2011;-0.6;-14;-4.6;-0.6;7.6;25;3;53
1256;193;2012;-1.1;-15;-5.5;-1.1;6.6;26;3;57
1257;193;2013;-0.8;-14;-4.6;-0.8;7.3;27;3;55
1258;193;2014;2.5;-10;-0.1;2.5;11.3;30;3;25
1259;193;2015;1.3;-12;-1.8;1.3;8.2;25;3;32
1260;194;2001;3.6;-6;0.9;3.6;11.2;30;0;22
1261;194;2002;1.5;-9;-0.1;1.5;9.3;23;0;25
1262;194;2003;0.2;-12;-1.9;0.2;6.2;17;0;47
1263;194;2004;0.7;-10;-2.3;0.7;8.9;23;0;44
1264;194;2005;0.5;-11;-3.0;0.5;9.3;31;0;48
1265;194;2006;2.8;-11;-1.7;2.8;9.7;25;0;31
1266;194;2007;2.4;-10;-0.4;2.4;13.0;42;0;27
1267;194;2008;0.9;-14;-2.8;0.9;10.7;32;0;42
1268;194;2009;1.9;-12;-3.9;1.9;11.2;33;1;39
1269;194;2010;-0.2;-16;-6.2;-0.2;6.2;37;1;53
1270;194;2011;-0.8;-15;-3.4;-0.8;11.2;36;1;55
1271;194;2012;-0.8;-17;-4.2;-0.8;8.3;33;1;57
1272;194;2013;-1.3;-17;-4.3;-1.3;6.8;26;1;57
1273;194;2014;1.6;-13;-1.6;1.6;11.0;30;1;31
1274;194;2015;0.4;-15;-3.1;0.4;8.0;27;1;42
1275;195;2001;11.8;-14;-1.6;11.8;38.9;85;1;28
1276;195;2002;8.4;-15;-3.6;8.4;29.8;109;1;35
1277;195;2003;8.6;-14;-3.1;8.6;32.7;63;1;35
1278;195;2004;8.6;-15;-2.9;8.6;50.9;102;1;35
1279;195;2005;7.8;-14;-4.1;7.8;46.1;123;1;34
1280;195;2006;16.0;-10;1.5;16.0;53.7;131;1;21
1281;195;2007;11.5;-12;-1.9;11.5;49.5;100;1;31
1282;195;2008;10.3;-15;-3.6;10.3;41.9;108;1;30
1283;195;2009;34.6;-21;0.3;34.6;113.3;244;1;25
1284;195;2010;20.1;-29;-7.2;20.1;95.4;249;1;32
1285;195;2011;32.8;-21;-1.4;32.8;107.0;282;1;26
1286;195;2012;7.6;-45;-19.1;7.6;78.4;219;1;42
1287;195;2013;23.3;-26;-4.2;23.3;106.8;353;1;29
1288;195;2014;20.6;-30;-5.3;20.6;96.2;276;1;33
1289;195;2015;11.4;-35;-11.5;11.4;63.8;206;1;36
1290;202;2001;5.5;-16;-3.3;5.5;15.6;31;59;33
1291;202;2002;1.6;-20;-6.1;1.6;9.0;21;60;42
1292;202;2003;0.2;-20;-7.1;0.2;6.7;18;60;49
1293;202;2004;0.8;-18;-5.9;0.8;8.5;23;61;46
1294;202;2005;0.1;-20;-7.0;0.1;8.1;22;62;50
1295;202;2006;3.3;-16;-4.0;3.3;12.3;27;63;37
1296;202;2007;3.5;-14;-2.7;3.5;11.9;28;64;34
1297;202;2008;1.4;-18;-5.2;1.4;8.9;21;65;43
1298;202;2009;1.9;-20;-5.7;1.9;9.1;21;67;42
1299;202;2010;-0.8;-22;-7.9;-0.8;5.8;19;67;55
1300;202;2011;-0.6;-20;-6.9;-0.6;6.1;18;67;53
1301;202;2012;-1.1;-20;-7.5;-1.1;5.0;17;67;57
1302;202;2013;-0.9;-20;-7.4;-0.9;5.7;18;67;54
1303;202;2014;2.0;-18;-4.5;2.0;9.2;24;67;39
1304;202;2015;1.1;-19;-4.8;1.1;7.6;20;68;43
1305;203;2001;4.4;-15;-2.2;4.4;14.2;34;41;30
1306;203;2002;1.7;-18;-3.8;1.7;8.9;25;40;36
1307;203;2003;0.1;-19;-5.1;0.1;6.8;23;40;49
1308;203;2004;0.5;-18;-4.5;0.5;7.6;25;39;46
1309;203;2005;-0.8;-18;-5.6;-0.8;6.8;25;38;55
1310;203;2006;2.6;-14;-2.9;2.6;11.5;31;37;35
1311;203;2007;2.4;-13;-1.9;2.4;11.0;31;36;32
1312;203;2008;1.3;-15;-3.3;1.3;9.8;27;35;41
1313;203;2009;1.8;-17;-4.3;1.8;9.3;31;33;40
1314;203;2010;-0.3;-20;-6.2;-0.3;6.6;29;33;54
1315;203;2011;-1.0;-18;-5.3;-1.0;6.7;28;33;56
1316;203;2012;-1.2;-20;-6.7;-1.2;5.2;25;33;60
1317;203;2013;-1.5;-19;-6.8;-1.5;5.8;27;33;60
1318;203;2014;1.5;-17;-3.4;1.5;9.7;33;33;37
1319;203;2015;1.0;-17;-3.4;1.0;9.2;30;32;41
1320;204;2001;4.3;-10;0.4;4.3;13.5;31;12;24
1321;204;2002;1.8;-13;-1.1;1.8;8.8;24;11;29
1322;204;2003;0.6;-13;-2.4;0.6;6.9;22;11;42
1323;204;2004;0.8;-13;-2.3;0.8;7.8;24;11;41
1324;204;2005;-0.7;-14;-3.7;-0.7;6.4;23;11;55
1325;204;2006;3.0;-11;-1.0;3.0;11.2;29;11;28
1326;204;2007;1.6;-11;-1.3;1.6;9.3;27;11;31
1327;204;2008;1.0;-11;-1.8;1.0;8.9;27;11;40
1328;204;2009;2.1;-14;-3.3;2.1;7.5;27;11;37
1329;204;2010;0.0;-16;-4.1;0.0;6.1;26;11;51
1330;204;2011;-1.1;-15;-4.2;-1.1;5.7;24;11;59
1331;204;2012;-1.5;-17;-5.7;-1.5;4.3;23;12;63
1332;204;2013;-1.2;-16;-5.2;-1.2;4.6;23;12;61
1333;204;2014;1.7;-12;-1.4;1.7;8.1;28;12;31
1334;204;2015;1.0;-15;-2.8;1.0;8.1;27;12;37
1335;205;2001;4.4;-16;-3.0;4.4;14.5;36;30;33
1336;205;2002;1.6;-20;-4.8;1.6;8.9;26;29;39
1337;205;2003;-0.1;-21;-6.2;-0.1;6.8;23;29;51
1338;205;2004;0.4;-19;-5.4;0.4;7.5;26;28;47
1339;205;2005;-0.9;-20;-6.5;-0.9;7.0;26;27;55
1340;205;2006;2.4;-16;-3.5;2.4;11.6;32;26;38
1341;205;2007;2.9;-15;-2.3;2.9;11.8;32;25;32
1342;205;2008;1.6;-18;-4.1;1.6;10.2;28;24;41
1343;205;2009;1.6;-19;-4.8;1.6;10.1;33;22;42
1344;205;2010;-0.5;-22;-7.5;-0.5;6.9;31;22;55
1345;205;2011;-0.9;-19;-6.0;-0.9;7.3;32;22;55
1346;205;2012;-1.1;-22;-7.4;-1.1;5.7;27;21;58
1347;205;2013;-1.9;-21;-7.6;-1.9;6.5;29;21;59
1348;205;2014;1.2;-19;-4.5;1.2;10.5;35;21;41
1349;205;2015;0.9;-18;-3.8;0.9;10.0;32;20;44
1350;321;2001;5.3;-16;-2.8;5.3;15.5;33;49;32
1351;321;2002;1.7;-20;-5.6;1.7;9.2;23;49;40
1352;321;2003;0.2;-20;-6.7;0.2;6.9;19;49;49
1353;321;2004;0.8;-19;-5.6;0.8;8.5;24;49;46
1354;321;2005;-0.2;-20;-6.8;-0.2;8.1;23;49;51
1355;321;2006;3.2;-16;-3.7;3.2;12.4;29;49;36
1356;321;2007;3.3;-14;-2.5;3.3;12.0;29;49;33
1357;321;2008;1.5;-17;-4.7;1.5;9.5;24;49;42
1358;321;2009;2.0;-19;-5.4;2.0;9.5;24;49;41
1359;321;2010;-0.6;-21;-7.7;-0.6;6.1;21;49;54
1360;321;2011;-0.6;-20;-6.6;-0.6;6.5;21;49;53
1361;321;2012;-1.2;-21;-7.5;-1.2;5.1;19;49;58
1362;321;2013;-1.1;-20;-7.4;-1.1;6.0;21;49;55
1363;321;2014;1.9;-18;-4.4;1.9;9.7;28;49;39
1364;321;2015;1.2;-18;-4.5;1.2;8.2;23;49;42
1365;322;2001;4.7;-15;-2.8;4.7;14.7;32;51;32
1366;322;2002;1.6;-19;-4.9;1.6;8.7;22;51;39
1367;322;2003;0.1;-19;-6.0;0.1;6.6;19;51;49
1368;322;2004;0.6;-17;-5.2;0.6;7.9;23;51;46
1369;322;2005;-0.4;-19;-6.2;-0.4;7.3;22;51;52
1370;322;2006;2.8;-15;-3.5;2.8;11.7;28;51;36
1371;322;2007;2.9;-13;-2.3;2.9;11.2;28;51;33
1372;322;2008;1.3;-17;-4.4;1.3;8.8;22;51;42
1373;322;2009;1.8;-19;-5.1;1.8;8.8;23;51;41
1374;322;2010;-0.5;-21;-7.2;-0.5;5.9;21;51;54
1375;322;2011;-0.9;-19;-6.2;-0.9;6.0;21;51;55
1376;322;2012;-1.1;-20;-7.0;-1.1;5.0;20;51;58
1377;322;2013;-1.3;-20;-7.0;-1.3;5.4;20;51;57
1378;322;2014;1.7;-17;-3.9;1.7;9.0;26;51;38
1379;322;2015;1.0;-18;-4.2;1.0;7.7;22;51;42
1380;361;2001;4.5;-14;-2.2;4.5;14.7;34;43;31
1381;361;2002;1.6;-17;-4.1;1.6;8.6;24;43;38
1382;361;2003;0.2;-18;-5.1;0.2;6.6;21;43;48
1383;361;2004;0.4;-16;-4.6;0.4;7.6;25;44;47
1384;361;2005;-0.5;-17;-5.5;-0.5;7.4;25;44;53
1385;361;2006;2.6;-13;-3.0;2.6;11.4;30;44;35
1386;361;2007;2.7;-12;-1.8;2.7;11.0;30;44;32
1387;361;2008;1.2;-15;-3.7;1.2;9.0;25;44;42
1388;361;2009;2.0;-16;-4.1;2.0;9.2;27;44;40
1389;361;2010;-0.4;-18;-6.3;-0.4;6.1;25;44;54
1390;361;2011;-0.9;-16;-5.5;-0.9;6.3;25;45;56
1391;361;2012;-1.0;-18;-6.0;-1.0;5.2;22;45;58
1392;361;2013;-1.2;-17;-6.3;-1.2;5.7;24;45;57
1393;361;2014;1.8;-15;-3.1;1.8;9.3;30;45;36
1394;361;2015;0.9;-15;-3.4;0.9;7.7;25;46;42
1395;362;2001;4.2;-11;-1.3;4.2;15.4;44;17;29
1396;362;2002;1.8;-13;-1.8;1.8;9.8;33;17;32
1397;362;2003;0.3;-14;-3.0;0.3;7.3;30;17;45
1398;362;2004;0.5;-14;-3.0;0.5;8.2;33;18;45
1399;362;2005;-0.7;-15;-4.2;-0.7;7.4;34;18;55
1400;362;2006;2.8;-10;-1.4;2.8;12.6;40;18;30
1401;362;2007;2.4;-10;-0.9;2.4;11.6;38;18;29
1402;362;2008;1.2;-12;-2.4;1.2;10.1;34;18;41
1403;362;2009;2.5;-14;-2.7;2.5;11.7;46;19;35
1404;362;2010;-0.1;-17;-4.4;-0.1;9.1;46;19;51
1405;362;2011;-0.9;-15;-4.2;-0.9;8.2;41;19;56
1406;362;2012;-0.8;-16;-4.3;-0.8;7.1;37;19;56
1407;362;2013;-0.9;-16;-5.0;-0.9;7.5;40;19;56
1408;362;2014;2.0;-12;-1.4;2.0;11.6;46;20;31
1409;362;2015;1.0;-15;-2.5;1.0;8.7;35;20;38
1410;363;2001;4.7;-15;-2.8;4.7;14.4;30;26;32
1411;363;2002;1.4;-19;-5.6;1.4;8.0;20;26;41
1412;363;2003;0.0;-19;-6.4;0.0;6.2;18;26;50
1413;363;2004;0.4;-18;-5.7;0.4;7.3;21;26;48
1414;363;2005;-0.3;-18;-6.5;-0.3;7.4;21;26;52
1415;363;2006;2.4;-15;-4.0;2.4;10.9;26;26;39
1416;363;2007;2.9;-13;-2.5;2.9;10.8;26;26;34
1417;363;2008;1.3;-16;-4.6;1.3;8.5;21;26;43
1418;363;2009;1.5;-17;-5.2;1.5;8.2;20;26;43
1419;363;2010;-1.0;-19;-7.6;-1.0;4.8;17;26;57
1420;363;2011;-0.9;-17;-6.5;-0.9;5.3;17;26;56
1421;363;2012;-1.3;-18;-7.2;-1.3;4.3;16;25;59
1422;363;2013;-1.6;-18;-7.2;-1.6;4.8;17;26;58
1423;363;2014;1.4;-16;-4.3;1.4;8.4;22;26;40
1424;363;2015;0.9;-16;-4.2;0.9;7.2;20;26;44
1425;364;2001;4.6;-17;-3.4;4.6;13.9;29;26;33
1426;364;2002;1.3;-20;-5.9;1.3;7.6;20;26;42
1427;364;2003;-0.2;-21;-7.1;-0.2;5.6;16;26;51
1428;364;2004;0.2;-19;-6.2;0.2;6.8;20;26;48
1429;364;2005;-0.5;-19;-6.8;-0.5;6.7;19;26;53
1430;364;2006;2.1;-17;-4.5;2.1;10.4;24;26;40
1431;364;2007;2.7;-15;-3.0;2.7;10.3;25;26;35
1432;364;2008;1.0;-18;-5.2;1.0;7.8;19;26;44
1433;364;2009;1.3;-19;-5.6;1.3;8.0;19;26;44
1434;364;2010;-1.0;-21;-8.0;-1.0;4.7;17;26;57
1435;364;2011;-1.0;-20;-7.0;-1.0;5.0;16;26;56
1436;364;2012;-1.4;-20;-7.5;-1.4;4.0;15;26;60
1437;364;2013;-1.8;-20;-7.7;-1.8;4.4;16;26;59
1438;364;2014;1.2;-18;-4.7;1.2;8.0;22;26;41
1439;364;2015;0.5;-19;-4.9;0.5;6.5;18;26;46
1440;365;2001;6.6;-14;-2.4;6.6;16.7;33;22;30
1441;365;2002;2.5;-18;-5.1;2.5;10.3;23;22;39
1442;365;2003;0.8;-18;-6.3;0.8;7.8;20;22;46
1443;365;2004;2.2;-16;-4.8;2.2;10.3;25;22;40
1444;365;2005;0.6;-18;-6.5;0.6;9.3;24;22;48
1445;365;2006;5.2;-13;-2.3;5.2;14.1;30;22;31
1446;365;2007;4.5;-11;-1.9;4.5;13.1;30;21;31
1447;365;2008;2.3;-16;-4.5;2.3;10.1;24;21;40
1448;365;2009;2.7;-18;-4.9;2.7;9.9;23;21;39
1449;365;2010;0.0;-19;-6.7;0.0;6.8;21;21;50
1450;365;2011;0.4;-17;-6.0;0.4;7.2;21;21;48
1451;365;2012;-0.7;-18;-7.3;-0.7;5.8;18;21;54
1452;365;2013;-0.2;-19;-6.8;-0.2;6.5;20;21;51
1453;365;2014;2.8;-16;-3.9;2.8;10.0;27;21;37
1454;365;2015;2.4;-16;-3.9;2.4;9.1;22;20;37
1455;366;2001;6.3;-27;-5.0;6.3;17.1;32;7;33
1456;366;2002;2.1;-31;-8.6;2.1;11.4;24;7;42
1457;366;2003;0.2;-34;-11.1;0.2;8.7;21;7;49
1458;366;2004;1.1;-32;-9.4;1.1;10.3;25;7;46
1459;366;2005;-0.2;-35;-11.3;-0.2;8.7;22;7;51
1460;366;2006;3.6;-32;-7.8;3.6;13.7;28;7;39
1461;366;2007;4.2;-29;-6.1;4.2;14.6;29;6;36
1462;366;2008;2.3;-33;-8.5;2.3;11.9;25;6;43
1463;366;2009;1.4;-42;-12.9;1.4;10.2;23;7;46
1464;366;2010;-0.5;-43;-13.2;-0.5;8.4;22;7;52
1465;366;2011;-0.8;-40;-13.0;-0.8;8.3;20;7;52
1466;366;2012;-2.2;-43;-15.2;-2.2;5.8;18;7;58
1467;366;2013;-1.0;-43;-13.6;-1.0;8.2;22;7;54
1468;366;2014;1.7;-41;-10.6;1.7;11.7;28;7;44
1469;366;2015;1.9;-39;-9.9;1.9;11.5;26;7;43
1470;367;2001;1.7;-37;-14.8;1.7;12.7;31;2;46
1471;367;2002;-0.3;-40;-17.0;-0.3;9.5;25;2;51
1472;367;2003;-2.9;-41;-20.1;-2.9;5.8;22;2;60
1473;367;2004;-0.9;-37;-16.2;-0.9;9.4;29;2;53
1474;367;2005;-2.7;-39;-19.5;-2.7;6.9;28;2;59
1475;367;2006;0.7;-36;-14.8;0.7;12.9;33;2;48
1476;367;2007;1.8;-36;-11.6;1.8;12.4;35;2;44
1477;367;2008;-0.7;-39;-17.7;-0.7;10.0;29;2;52
1478;367;2009;-1.1;-42;-18.5;-1.1;10.1;30;2;53
1479;367;2010;-7.3;-52;-31.9;-7.3;4.7;22;2;65
1480;367;2011;-3.5;-50;-26.0;-3.5;6.4;28;1;62
1481;367;2012;-4.7;-53;-27.9;-4.7;5.3;26;1;64
1482;367;2013;-4.5;-49;-26.2;-4.5;5.6;25;1;63
1483;367;2014;-2.0;-50;-27.3;-2.0;10.2;34;1;53
1484;367;2015;-4.0;-47;-25.4;-4.0;5.6;22;1;60
1485;381;2001;6.3;-15;-2.6;6.3;16.3;33;19;31
1486;381;2002;2.1;-19;-5.6;2.1;9.7;23;19;41
1487;381;2003;0.6;-18;-6.7;0.6;7.4;19;19;47
1488;381;2004;2.0;-17;-5.0;2.0;9.9;25;19;41
1489;381;2005;0.4;-18;-6.7;0.4;9.2;24;19;48
1490;381;2006;5.1;-13;-2.4;5.1;14.0;30;19;31
1491;381;2007;4.2;-12;-2.1;4.2;12.7;30;18;32
1492;381;2008;2.1;-17;-4.8;2.1;9.8;24;18;41
1493;381;2009;2.8;-18;-4.8;2.8;9.9;23;18;38
1494;381;2010;-0.1;-19;-6.9;-0.1;6.5;21;18;50
1495;381;2011;0.4;-17;-5.8;0.4;6.9;21;18;48
1496;381;2012;-0.7;-18;-7.1;-0.7;5.7;19;18;54
1497;381;2013;-0.2;-19;-6.7;-0.2;6.2;20;17;51
1498;381;2014;2.8;-15;-3.7;2.8;9.8;26;17;36
1499;381;2015;2.3;-16;-4.0;2.3;8.8;21;17;38
1500;382;2001;8.7;-19;-2.6;8.7;21.3;42;12;29
1501;382;2002;4.2;-24;-5.9;4.2;14.5;31;12;37
1502;382;2003;2.3;-26;-7.7;2.3;12.0;28;12;42
1503;382;2004;3.0;-23;-6.6;3.0;13.4;32;12;40
1504;382;2005;1.7;-25;-8.1;1.7;11.8;30;12;44
1505;382;2006;6.3;-21;-4.0;6.3;18.2;39;12;33
1506;382;2007;6.4;-19;-2.9;6.4;17.9;40;12;32
1507;382;2008;4.0;-24;-5.9;4.0;14.5;32;12;38
1508;382;2009;3.3;-32;-8.4;3.3;15.1;44;12;41
1509;382;2010;1.3;-34;-9.7;1.3;13.0;43;12;46
1510;382;2011;2.0;-32;-8.7;2.0;13.3;43;12;44
1511;382;2012;-0.6;-37;-12.4;-0.6;9.5;34;12;52
1512;382;2013;1.1;-34;-10.2;1.1;12.7;41;12;47
1513;382;2014;4.0;-33;-7.3;4.0;16.7;52;12;38
1514;382;2015;4.0;-34;-7.0;4.0;15.8;43;12;38
1515;383;2001;6.6;-17;-2.9;6.6;17.3;37;32;31
1516;383;2002;1.4;-22;-7.6;1.4;9.5;24;31;44
1517;383;2003;0.0;-23;-8.7;0.0;7.4;21;31;50
1518;383;2004;1.0;-21;-7.2;1.0;9.6;28;30;46
1519;383;2005;-0.3;-22;-8.3;-0.3;8.8;26;30;51
1520;383;2006;4.1;-18;-4.1;4.1;14.1;34;29;35
1521;383;2007;3.7;-17;-3.7;3.7;12.9;32;29;35
1522;383;2008;1.5;-20;-6.2;1.5;9.8;26;28;44
1523;383;2009;2.4;-21;-6.2;2.4;10.5;27;28;41
1524;383;2010;-0.4;-23;-8.9;-0.4;7.0;24;27;52
1525;383;2011;-0.2;-21;-7.7;-0.2;7.3;24;27;51
1526;383;2012;-0.8;-22;-8.4;-0.8;6.5;23;26;54
1527;383;2013;0.0;-21;-7.7;0.0;7.2;24;26;50
1528;383;2014;2.6;-19;-5.4;2.6;10.7;30;26;38
1529;383;2015;1.9;-20;-5.6;1.9;9.5;25;26;40
1530;384;2001;4.6;-16;-2.9;4.6;13.6;29;25;32
1531;384;2002;1.3;-18;-5.1;1.3;8.2;21;26;41
1532;384;2003;-0.1;-19;-6.1;-0.1;6.3;18;26;51
1533;384;2004;0.1;-18;-5.8;0.1;7.2;21;26;50
1534;384;2005;-0.4;-19;-6.6;-0.4;7.4;21;27;52
1535;384;2006;2.2;-17;-4.8;2.2;10.6;25;27;40
1536;384;2007;3.0;-13;-2.7;3.0;11.2;27;27;34
1537;384;2008;1.4;-17;-4.7;1.4;8.8;21;28;43
1538;384;2009;1.5;-18;-5.7;1.5;8.7;21;28;43
1539;384;2010;-0.6;-20;-7.4;-0.6;5.9;19;28;54
1540;384;2011;-0.8;-19;-6.7;-0.8;6.1;19;29;54
1541;384;2012;-1.5;-19;-7.6;-1.5;4.8;18;28;59
1542;384;2013;-1.1;-20;-7.6;-1.1;5.8;20;28;56
1543;384;2014;2.0;-17;-4.4;2.0;9.6;26;28;39
1544;384;2015;1.3;-18;-4.7;1.3;8.2;22;28;42
1545;385;2001;2.2;-11;-2.8;2.2;5.3;13;12;37
1546;385;2002;1.5;-8;-0.5;1.5;3.8;12;13;28
1547;385;2003;0.0;-9;-1.8;0.0;2.1;8;13;50
1548;385;2004;0.0;-9;-2.1;0.0;2.2;8;13;50
1549;385;2005;-1.0;-9;-2.9;-1.0;1.7;9;13;63
1550;385;2006;1.0;-9;-2.3;1.0;3.8;11;13;40
1551;385;2007;1.5;-7;-0.5;1.5;4.3;12;14;29
1552;385;2008;0.5;-8;-1.5;0.5;3.8;12;14;42
1553;385;2009;0.7;-10;-2.8;0.7;3.5;10;14;44
1554;385;2010;-1.0;-15;-5.1;-1.0;0.4;6;15;70
1555;385;2011;-1.5;-12;-4.1;-1.5;0.1;6;15;74
1556;385;2012;-1.3;-11;-3.4;-1.3;0.7;7;16;70
1557;385;2013;-3.1;-13;-6.0;-3.1;-0.5;5;16;79
1558;385;2014;0.7;-10;-1.9;0.7;2.7;10;17;40
1559;385;2015;-0.2;-11;-2.7;-0.2;1.5;6;17;53
1560;401;2001;5.5;-17;-4.3;5.5;15.6;33;6;35
1561;401;2002;0.8;-21;-8.2;0.8;8.3;21;6;47
1562;401;2003;-0.8;-21;-9.6;-0.8;6.4;19;6;53
1563;401;2004;0.9;-19;-7.8;0.9;9.0;25;6;47
1564;401;2005;-0.7;-21;-9.2;-0.7;8.1;24;6;53
1565;401;2006;4.7;-14;-4.0;4.7;13.9;31;6;34
1566;401;2007;3.3;-15;-4.3;3.3;11.9;29;6;37
1567;401;2008;0.8;-19;-7.1;0.8;8.5;22;6;47
1568;401;2009;2.5;-21;-6.3;2.5;9.9;23;6;41
1569;401;2010;-0.8;-21;-9.1;-0.8;6.2;20;6;54
1570;401;2011;0.0;-18;-7.2;0.0;6.8;20;6;50
1571;401;2012;-0.9;-20;-8.5;-0.9;5.5;18;6;55
1572;401;2013;-0.6;-20;-8.1;-0.6;5.9;19;5;53
1573;401;2014;2.6;-17;-5.2;2.6;9.5;25;5;39
1574;401;2015;1.7;-17;-5.4;1.7;8.0;20;5;41
1575;402;2001;6.3;-14;-2.2;6.3;15.8;33;6;30
1576;402;2002;2.0;-18;-5.0;2.0;9.4;22;6;40
1577;402;2003;0.7;-17;-5.8;0.7;7.3;19;6;47
1578;402;2004;2.2;-15;-4.0;2.2;10.0;26;6;39
1579;402;2005;0.7;-18;-6.1;0.7;9.3;24;6;47
1580;402;2006;5.1;-13;-1.7;5.1;13.6;30;6;30
1581;402;2007;4.3;-11;-1.6;4.3;12.4;29;6;31
1582;402;2008;1.9;-16;-4.4;1.9;9.2;24;6;42
1583;402;2009;3.2;-17;-3.7;3.2;10.3;24;6;36
1584;402;2010;0.0;-18;-6.0;0.0;6.4;21;6;50
1585;402;2011;0.4;-16;-5.3;0.4;6.8;22;6;48
1586;402;2012;-0.5;-18;-6.4;-0.5;6.0;20;6;53
1587;402;2013;-0.1;-19;-6.2;-0.1;6.2;21;6;51
1588;402;2014;2.9;-15;-3.1;2.9;9.9;28;6;35
1589;402;2015;2.3;-16;-3.8;2.3;8.9;22;6;37
1590;403;2001;7.3;-13;-1.4;7.3;17.2;34;6;28
1591;403;2002;3.7;-16;-3.5;3.7;11.5;24;6;35
1592;403;2003;1.4;-16;-4.7;1.4;8.4;20;6;42
1593;403;2004;2.8;-15;-3.5;2.8;10.7;26;6;37
1594;403;2005;1.2;-16;-5.1;1.2;9.8;25;6;45
1595;403;2006;5.4;-12;-1.8;5.4;14.4;29;6;30
1596;403;2007;5.0;-10;-0.9;5.0;13.8;31;6;28
1597;403;2008;3.3;-14;-2.9;3.3;11.2;25;6;35
1598;403;2009;2.6;-17;-4.5;2.6;9.7;22;6;39
1599;403;2010;0.4;-18;-5.9;0.4;6.8;21;6;48
1600;403;2011;0.6;-16;-4.9;0.6;7.1;22;6;47
1601;403;2012;-0.7;-17;-6.5;-0.7;5.7;18;6;54
1602;403;2013;0.0;-18;-6.0;0.0;6.5;20;6;50
1603;403;2014;2.8;-14;-3.0;2.8;10.1;27;6;35
1604;403;2015;2.7;-15;-3.0;2.7;9.5;22;6;35
1605;404;2001;8.4;-15;-1.6;8.4;19.7;35;6;28
1606;404;2002;5.1;-17;-3.5;5.1;14.4;28;6;33
1607;404;2003;2.5;-20;-6.1;2.5;11.1;23;6;41
1608;404;2004;3.6;-17;-4.6;3.6;12.7;27;6;38
1609;404;2005;1.8;-19;-6.5;1.8;10.3;24;6;44
1610;404;2006;5.9;-15;-2.8;5.9;15.6;31;6;31
1611;404;2007;6.4;-13;-1.4;6.4;16.5;34;6;29
1612;404;2008;4.2;-18;-3.8;4.2;13.0;26;6;35
1613;404;2009;2.4;-29;-7.7;2.4;11.7;29;6;42
1614;404;2010;1.0;-30;-7.7;1.0;11.0;32;6;46
1615;404;2011;1.4;-29;-7.7;1.4;10.6;29;6;45
1616;404;2012;-0.2;-29;-9.3;-0.2;8.4;27;6;51
1617;404;2013;0.5;-30;-8.7;0.5;10.0;29;6;48
1618;404;2014;3.4;-27;-5.9;3.4;13.3;40;6;38
1619;404;2015;3.9;-32;-5.1;3.9;13.0;32;6;37
1620;405;2001;9.0;-25;-4.2;9.0;23.1;50;6;31
1621;405;2002;3.1;-31;-9.6;3.1;14.7;36;6;41
1622;405;2003;2.1;-30;-10.4;2.1;13.2;35;6;44
1623;405;2004;2.4;-30;-9.7;2.4;14.3;36;6;43
1624;405;2005;1.6;-31;-10.4;1.6;13.8;37;6;45
1625;405;2006;6.8;-26;-5.7;6.8;20.8;49;6;34
1626;405;2007;6.5;-25;-5.3;6.5;19.8;47;6;35
