ID;MaatwerkvoorzieningenType;RegioS;Perioden;BegroteUitgaven_1;BegroteUitgavenPer1000Inwoners_2;GerealiseerdeUitgaven_3;GerealiseerdeUitgavenPer1000Inwoners_4
7752;Ondersteuning thuis, totaal;Schagen;2020;2555.0;55.0;2570.0;55.0
7753;Ondersteuning thuis, totaal;Schagen;2021;3108.0;67.0;3002.0;65.0
7754;Ondersteuning thuis, totaal;Schagen;2022;2920.0;62.0;2879.0;61.0
7755;Ondersteuning thuis, totaal;Schagen;2023;2809.0;59.0;2796.0;59.0
7756;Ondersteuning thuis, totaal;Scherpenzeel;2017;405.0;42.0;402.0;41.0
7757;Ondersteuning thuis, totaal;Scherpenzeel;2018;515.0;53.0;564.0;58.0
7758;Ondersteuning thuis, totaal;Scherpenzeel;2019;665.0;67.0;734.0;74.0
7759;Ondersteuning thuis, totaal;Scherpenzeel;2020;683.0;69.0;825.0;84.0
7760;Ondersteuning thuis, totaal;Scherpenzeel;2021;826.0;82.0;835.0;82.0
7761;Ondersteuning thuis, totaal;Scherpenzeel;2022;509.0;49.0;810.0;78.0
7762;Ondersteuning thuis, totaal;Scherpenzeel;2023;823.0;79.0;933.0;90.0
7763;Ondersteuning thuis, totaal;Schiedam;2017;4790.0;62.0;5671.0;73.0
7764;Ondersteuning thuis, totaal;Schiedam;2018;6439.0;83.0;6767.0;87.0
7765;Ondersteuning thuis, totaal;Schiedam;2019;6996.0;90.0;6877.0;88.0
7766;Ondersteuning thuis, totaal;Schiedam;2020;6583.0;84.0;5885.0;75.0
7767;Ondersteuning thuis, totaal;Schiedam;2021;6322.0;80.0;6266.0;79.0
7768;Ondersteuning thuis, totaal;Schiedam;2022;6919.0;87.0;7003.0;88.0
7769;Ondersteuning thuis, totaal;Schiedam;2023;6751.0;84.0;6947.0;86.0
7770;Ondersteuning thuis, totaal;Schiermonnikoog;2017;17.0;18.0;54.0;57.0
7771;Ondersteuning thuis, totaal;Schiermonnikoog;2018;35.0;38.0;43.0;46.0
7772;Ondersteuning thuis, totaal;Schiermonnikoog;2019;41.0;44.0;48.0;51.0
7773;Ondersteuning thuis, totaal;Schiermonnikoog;2020;20.0;21.0;18.0;19.0
7774;Ondersteuning thuis, totaal;Schiermonnikoog;2021;18.0;19.0;21.0;23.0
7775;Ondersteuning thuis, totaal;Schiermonnikoog;2022;14.0;15.0;20.0;21.0
7776;Ondersteuning thuis, totaal;Schiermonnikoog;2023;;;14.0;14.0
7777;Ondersteuning thuis, totaal;Schinnen;2017;;;;
7778;Ondersteuning thuis, totaal;Schinnen;2018;;;;
7779;Ondersteuning thuis, totaal;Schinnen;2019;;;;
7780;Ondersteuning thuis, totaal;Schinnen;2020;;;;
7781;Ondersteuning thuis, totaal;Schinnen;2021;;;;
7782;Ondersteuning thuis, totaal;Schinnen;2022;;;;
7783;Ondersteuning thuis, totaal;Schinnen;2023;;;;
7784;Ondersteuning thuis, totaal;Schouwen-Duiveland;2017;;;1455.0;43.0
7785;Ondersteuning thuis, totaal;Schouwen-Duiveland;2018;;;2562.0;76.0
7786;Ondersteuning thuis, totaal;Schouwen-Duiveland;2019;;;2960.0;88.0
7787;Ondersteuning thuis, totaal;Schouwen-Duiveland;2020;;;2972.0;88.0
7788;Ondersteuning thuis, totaal;Schouwen-Duiveland;2021;;;3047.0;89.0
7789;Ondersteuning thuis, totaal;Schouwen-Duiveland;2022;;;3111.0;91.0
7790;Ondersteuning thuis, totaal;Schouwen-Duiveland;2023;3525.0;102.0;3298.0;95.0
7791;Ondersteuning thuis, totaal;Simpelveld;2017;785.0;74.0;464.0;44.0
7792;Ondersteuning thuis, totaal;Simpelveld;2018;754.0;71.0;489.0;46.0
7793;Ondersteuning thuis, totaal;Simpelveld;2019;547.0;52.0;438.0;42.0
7794;Ondersteuning thuis, totaal;Simpelveld;2020;435.0;41.0;408.0;39.0
7795;Ondersteuning thuis, totaal;Simpelveld;2021;475.0;45.0;430.0;41.0
7796;Ondersteuning thuis, totaal;Simpelveld;2022;440.0;42.0;408.0;39.0
7797;Ondersteuning thuis, totaal;Simpelveld;2023;440.0;42.0;510.0;49.0
7798;Ondersteuning thuis, totaal;Sint Anthonis;2017;640.0;55.0;745.0;64.0
7799;Ondersteuning thuis, totaal;Sint Anthonis;2018;830.0;72.0;834.0;72.0
7800;Ondersteuning thuis, totaal;Sint Anthonis;2019;868.0;75.0;912.0;79.0
7801;Ondersteuning thuis, totaal;Sint Anthonis;2020;928.0;80.0;990.0;85.0
7802;Ondersteuning thuis, totaal;Sint Anthonis;2021;1128.0;97.0;1085.0;93.0
7803;Ondersteuning thuis, totaal;Sint Anthonis;2022;;;;
7804;Ondersteuning thuis, totaal;Sint Anthonis;2023;;;;
7805;Ondersteuning thuis, totaal;Sint-Michielsgestel;2017;;;;
7806;Ondersteuning thuis, totaal;Sint-Michielsgestel;2018;2514.0;88.0;2273.0;79.0
7807;Ondersteuning thuis, totaal;Sint-Michielsgestel;2019;2513.0;87.0;2316.0;80.0
7808;Ondersteuning thuis, totaal;Sint-Michielsgestel;2020;2321.0;79.0;2184.0;75.0
7809;Ondersteuning thuis, totaal;Sint-Michielsgestel;2021;2718.0;92.0;2535.0;86.0
7810;Ondersteuning thuis, totaal;Sint-Michielsgestel;2022;3276.0;110.0;2788.0;94.0
7811;Ondersteuning thuis, totaal;Sint-Michielsgestel;2023;3432.0;114.0;2334.0;77.0
7812;Ondersteuning thuis, totaal;Sittard-Geleen;2017;11300.0;121.0;11244.0;120.0
7813;Ondersteuning thuis, totaal;Sittard-Geleen;2018;12218.0;131.0;12390.0;133.0
7814;Ondersteuning thuis, totaal;Sittard-Geleen;2019;12315.0;133.0;13205.0;143.0
7815;Ondersteuning thuis, totaal;Sittard-Geleen;2020;14358.0;155.0;13918.0;151.0
7816;Ondersteuning thuis, totaal;Sittard-Geleen;2021;14476.0;158.0;14161.0;154.0
7817;Ondersteuning thuis, totaal;Sittard-Geleen;2022;10626.0;116.0;9914.0;108.0
7818;Ondersteuning thuis, totaal;Sittard-Geleen;2023;13434.0;146.0;13129.0;142.0
7819;Ondersteuning thuis, totaal;Sliedrecht;2017;;;;
7820;Ondersteuning thuis, totaal;Sliedrecht;2018;2506.0;100.0;2464.0;98.0
7821;Ondersteuning thuis, totaal;Sliedrecht;2019;2663.0;106.0;2516.0;101.0
7822;Ondersteuning thuis, totaal;Sliedrecht;2020;3080.0;122.0;2615.0;104.0
7823;Ondersteuning thuis, totaal;Sliedrecht;2021;2826.0;110.0;2776.0;108.0
7824;Ondersteuning thuis, totaal;Sliedrecht;2022;3081.0;119.0;2960.0;114.0
7825;Ondersteuning thuis, totaal;Sliedrecht;2023;3309.0;126.0;3320.0;127.0
7826;Ondersteuning thuis, totaal;Slochteren;2017;;;;
7827;Ondersteuning thuis, totaal;Slochteren;2018;;;;
7828;Ondersteuning thuis, totaal;Slochteren;2019;;;;
7829;Ondersteuning thuis, totaal;Slochteren;2020;;;;
7830;Ondersteuning thuis, totaal;Slochteren;2021;;;;
7831;Ondersteuning thuis, totaal;Slochteren;2022;;;;
7832;Ondersteuning thuis, totaal;Slochteren;2023;;;;
7833;Ondersteuning thuis, totaal;Sluis;2017;1714.0;72.0;1671.0;71.0
7834;Ondersteuning thuis, totaal;Sluis;2018;1850.0;79.0;1713.0;73.0
7835;Ondersteuning thuis, totaal;Sluis;2019;;;2236.0;96.0
7836;Ondersteuning thuis, totaal;Sluis;2020;1600.0;69.0;1531.0;66.0
7837;Ondersteuning thuis, totaal;Sluis;2021;1872.0;81.0;1881.0;81.0
7838;Ondersteuning thuis, totaal;Sluis;2022;1900.0;82.0;1672.0;72.0
7839;Ondersteuning thuis, totaal;Sluis;2023;929.0;40.0;1532.0;66.0
7840;Ondersteuning thuis, totaal;Smallingerland;2017;5231.0;94.0;5228.0;94.0
7841;Ondersteuning thuis, totaal;Smallingerland;2018;6046.0;108.0;6287.0;112.0
7842;Ondersteuning thuis, totaal;Smallingerland;2019;6267.0;112.0;6831.0;122.0
7843;Ondersteuning thuis, totaal;Smallingerland;2020;6569.0;117.0;7145.0;127.0
7844;Ondersteuning thuis, totaal;Smallingerland;2021;7443.0;133.0;7043.0;126.0
7845;Ondersteuning thuis, totaal;Smallingerland;2022;6539.0;117.0;6793.0;122.0
7846;Ondersteuning thuis, totaal;Smallingerland;2023;7264.0;129.0;7040.0;125.0
7847;Ondersteuning thuis, totaal;Soest;2017;2930.0;64.0;2630.0;57.0
7848;Ondersteuning thuis, totaal;Soest;2018;2817.0;61.0;2817.0;61.0
7849;Ondersteuning thuis, totaal;Soest;2019;2817.0;61.0;2476.0;54.0
7850;Ondersteuning thuis, totaal;Soest;2020;;;;
7851;Ondersteuning thuis, totaal;Soest;2021;2800.0;60.0;2617.0;56.0
7852;Ondersteuning thuis, totaal;Soest;2022;2673.0;57.0;2518.0;53.0
7853;Ondersteuning thuis, totaal;Soest;2023;2641.0;56.0;2366.0;50.0
7854;Ondersteuning thuis, totaal;Someren;2017;925.0;49.0;1030.0;54.0
7855;Ondersteuning thuis, totaal;Someren;2018;1000.0;52.0;989.0;52.0
7856;Ondersteuning thuis, totaal;Someren;2019;1050.0;54.0;1022.0;53.0
7857;Ondersteuning thuis, totaal;Someren;2020;1178.0;61.0;1184.0;61.0
7858;Ondersteuning thuis, totaal;Someren;2021;1157.0;60.0;1153.0;59.0
7859;Ondersteuning thuis, totaal;Someren;2022;1140.0;58.0;1091.0;55.0
7860;Ondersteuning thuis, totaal;Someren;2023;1163.0;58.0;1220.0;61.0
7861;Ondersteuning thuis, totaal;Son en Breugel;2017;1230.0;74.0;1066.0;64.0
7862;Ondersteuning thuis, totaal;Son en Breugel;2018;1310.0;78.0;666.0;40.0
7863;Ondersteuning thuis, totaal;Son en Breugel;2019;1098.0;65.0;1374.0;81.0
7864;Ondersteuning thuis, totaal;Son en Breugel;2020;932.0;54.0;1017.0;59.0
7865;Ondersteuning thuis, totaal;Son en Breugel;2021;1132.0;65.0;1094.0;62.0
7866;Ondersteuning thuis, totaal;Son en Breugel;2022;1147.0;65.0;1110.0;62.0
7867;Ondersteuning thuis, totaal;Son en Breugel;2023;1037.0;58.0;857.0;48.0
7868;Ondersteuning thuis, totaal;Stadskanaal;2017;3893.0;121.0;4380.0;136.0
7869;Ondersteuning thuis, totaal;Stadskanaal;2018;4938.0;153.0;4988.0;155.0
7870;Ondersteuning thuis, totaal;Stadskanaal;2019;5207.0;164.0;5298.0;167.0
7871;Ondersteuning thuis, totaal;Stadskanaal;2020;5347.0;169.0;4837.0;153.0
7872;Ondersteuning thuis, totaal;Stadskanaal;2021;5431.0;171.0;4442.0;140.0
7873;Ondersteuning thuis, totaal;Stadskanaal;2022;4432.0;139.0;3656.0;115.0
7874;Ondersteuning thuis, totaal;Stadskanaal;2023;3464.0;108.0;3390.0;106.0
7875;Ondersteuning thuis, totaal;Staphorst;2017;;;;
7876;Ondersteuning thuis, totaal;Staphorst;2018;1315.0;78.0;1283.0;76.0
7877;Ondersteuning thuis, totaal;Staphorst;2019;1075.0;63.0;1185.0;70.0
7878;Ondersteuning thuis, totaal;Staphorst;2020;1075.0;63.0;1088.0;63.0
7879;Ondersteuning thuis, totaal;Staphorst;2021;1026.0;59.0;999.0;58.0
7880;Ondersteuning thuis, totaal;Staphorst;2022;1107.0;64.0;899.0;52.0
7881;Ondersteuning thuis, totaal;Staphorst;2023;1051.0;60.0;1012.0;57.0
7882;Ondersteuning thuis, totaal;Stede Broec;2017;1757.0;82.0;959.0;45.0
7883;Ondersteuning thuis, totaal;Stede Broec;2018;1295.0;60.0;1364.0;63.0
7884;Ondersteuning thuis, totaal;Stede Broec;2019;1620.0;75.0;1297.0;60.0
7885;Ondersteuning thuis, totaal;Stede Broec;2020;1651.0;76.0;1872.0;86.0
7886;Ondersteuning thuis, totaal;Stede Broec;2021;3779.0;174.0;3329.0;153.0
7887;Ondersteuning thuis, totaal;Stede Broec;2022;4079.0;186.0;4044.0;184.0
7888;Ondersteuning thuis, totaal;Stede Broec;2023;4504.0;203.0;4250.0;192.0
7889;Ondersteuning thuis, totaal;Steenbergen;2017;1510.0;63.0;1698.0;71.0
7890;Ondersteuning thuis, totaal;Steenbergen;2018;1734.0;70.0;1901.0;77.0
7891;Ondersteuning thuis, totaal;Steenbergen;2019;2278.0;91.0;2479.0;99.0
7892;Ondersteuning thuis, totaal;Steenbergen;2020;2611.0;107.0;2607.0;107.0
7893;Ondersteuning thuis, totaal;Steenbergen;2021;2875.0;118.0;2819.0;116.0
7894;Ondersteuning thuis, totaal;Steenbergen;2022;2880.0;118.0;2829.0;116.0
7895;Ondersteuning thuis, totaal;Steenbergen;2023;3116.0;127.0;3090.0;126.0
7896;Ondersteuning thuis, totaal;Steenwijkerland;2017;;;;
7897;Ondersteuning thuis, totaal;Steenwijkerland;2018;3511.0;80.0;4361.0;100.0
7898;Ondersteuning thuis, totaal;Steenwijkerland;2019;4683.0;107.0;4764.0;108.0
7899;Ondersteuning thuis, totaal;Steenwijkerland;2020;4869.0;110.0;4473.0;101.0
7900;Ondersteuning thuis, totaal;Steenwijkerland;2021;4547.0;103.0;4355.0;98.0
7901;Ondersteuning thuis, totaal;Steenwijkerland;2022;4354.0;97.0;4050.0;91.0
7902;Ondersteuning thuis, totaal;Steenwijkerland;2023;4266.0;94.0;4345.0;96.0
7903;Ondersteuning thuis, totaal;Stein (L.);2017;;;;
7904;Ondersteuning thuis, totaal;Stein (L.);2018;1609.0;64.0;1670.0;67.0
7905;Ondersteuning thuis, totaal;Stein (L.);2019;1715.0;69.0;1908.0;76.0
7906;Ondersteuning thuis, totaal;Stein (L.);2020;2080.0;83.0;2075.0;83.0
7907;Ondersteuning thuis, totaal;Stein (L.);2021;2189.0;88.0;2133.0;86.0
7908;Ondersteuning thuis, totaal;Stein (L.);2022;1482.0;60.0;1496.0;60.0
7909;Ondersteuning thuis, totaal;Stein (L.);2023;1653.0;67.0;1758.0;71.0
7910;Ondersteuning thuis, totaal;Stichtse Vecht;2017;1253.0;19.0;2180.0;34.0
7911;Ondersteuning thuis, totaal;Stichtse Vecht;2018;2099.0;33.0;2197.0;34.0
7912;Ondersteuning thuis, totaal;Stichtse Vecht;2019;1462.0;23.0;2394.0;37.0
7913;Ondersteuning thuis, totaal;Stichtse Vecht;2020;1610.0;25.0;2397.0;37.0
7914;Ondersteuning thuis, totaal;Stichtse Vecht;2021;1785.0;27.0;2725.0;42.0
7915;Ondersteuning thuis, totaal;Stichtse Vecht;2022;2621.0;40.0;2087.0;32.0
7916;Ondersteuning thuis, totaal;Stichtse Vecht;2023;2557.0;39.0;3822.0;58.0
7917;Ondersteuning thuis, totaal;Strijen;2017;425.0;48.0;488.0;56.0
7918;Ondersteuning thuis, totaal;Strijen;2018;430.0;49.0;515.0;59.0
7919;Ondersteuning thuis, totaal;Strijen;2019;;;;
7920;Ondersteuning thuis, totaal;Strijen;2020;;;;
7921;Ondersteuning thuis, totaal;Strijen;2021;;;;
7922;Ondersteuning thuis, totaal;Strijen;2022;;;;
7923;Ondersteuning thuis, totaal;Strijen;2023;;;;
7924;Ondersteuning thuis, totaal;Súdwest-Fryslân;2017;9227.0;110.0;9799.0;116.0
7925;Ondersteuning thuis, totaal;Súdwest-Fryslân;2018;9354.0;104.0;9950.0;111.0
7926;Ondersteuning thuis, totaal;Súdwest-Fryslân;2019;10283.0;115.0;10877.0;121.0
7927;Ondersteuning thuis, totaal;Súdwest-Fryslân;2020;10897.0;121.0;10924.0;121.0
7928;Ondersteuning thuis, totaal;Súdwest-Fryslân;2021;11397.0;127.0;11968.0;133.0
7929;Ondersteuning thuis, totaal;Súdwest-Fryslân;2022;12686.0;140.0;12313.0;136.0
7930;Ondersteuning thuis, totaal;Súdwest-Fryslân;2023;12159.0;134.0;11211.0;123.0
7931;Ondersteuning thuis, totaal;Terneuzen;2017;;;;
7932;Ondersteuning thuis, totaal;Terneuzen;2018;;;;
7933;Ondersteuning thuis, totaal;Terneuzen;2019;;;;
7934;Ondersteuning thuis, totaal;Terneuzen;2020;;;;
7935;Ondersteuning thuis, totaal;Terneuzen;2021;5617.0;103.0;5518.0;101.0
7936;Ondersteuning thuis, totaal;Terneuzen;2022;5742.0;105.0;5603.0;103.0
7937;Ondersteuning thuis, totaal;Terneuzen;2023;6548.0;119.0;6621.0;120.0
7938;Ondersteuning thuis, totaal;Terschelling;2017;220.0;45.0;247.0;51.0
7939;Ondersteuning thuis, totaal;Terschelling;2018;241.0;49.0;319.0;65.0
7940;Ondersteuning thuis, totaal;Terschelling;2019;385.0;79.0;347.0;71.0
7941;Ondersteuning thuis, totaal;Terschelling;2020;358.0;73.0;352.0;72.0
7942;Ondersteuning thuis, totaal;Terschelling;2021;419.0;86.0;347.0;71.0
7943;Ondersteuning thuis, totaal;Terschelling;2022;375.0;76.0;296.0;60.0
7944;Ondersteuning thuis, totaal;Terschelling;2023;358.0;73.0;334.0;68.0
7945;Ondersteuning thuis, totaal;Texel;2017;;;;
7946;Ondersteuning thuis, totaal;Texel;2018;;;;
7947;Ondersteuning thuis, totaal;Texel;2019;1156.0;85.0;1192.0;88.0
7948;Ondersteuning thuis, totaal;Texel;2020;1201.0;88.0;1077.0;79.0
7949;Ondersteuning thuis, totaal;Texel;2021;1193.0;87.0;1176.0;86.0
7950;Ondersteuning thuis, totaal;Texel;2022;1213.0;89.0;998.0;73.0
7951;Ondersteuning thuis, totaal;Texel;2023;1240.0;89.0;1004.0;72.0
7952;Ondersteuning thuis, totaal;Teylingen;2017;2818.0;78.0;2703.0;75.0
7953;Ondersteuning thuis, totaal;Teylingen;2018;3128.0;86.0;2807.0;77.0
7954;Ondersteuning thuis, totaal;Teylingen;2019;3067.0;83.0;3138.0;85.0
7955;Ondersteuning thuis, totaal;Teylingen;2020;3259.0;87.0;3297.0;88.0
7956;Ondersteuning thuis, totaal;Teylingen;2021;3459.0;92.0;3146.0;83.0
7957;Ondersteuning thuis, totaal;Teylingen;2022;3125.0;82.0;3207.0;85.0
7958;Ondersteuning thuis, totaal;Teylingen;2023;3363.0;87.0;3571.0;93.0
7959;Ondersteuning thuis, totaal;Tholen;2017;2130.0;83.0;2233.0;87.0
7960;Ondersteuning thuis, totaal;Tholen;2018;2465.0;96.0;2547.0;100.0
7961;Ondersteuning thuis, totaal;Tholen;2019;2850.0;111.0;2928.0;114.0
7962;Ondersteuning thuis, totaal;Tholen;2020;2860.0;111.0;2910.0;113.0
7963;Ondersteuning thuis, totaal;Tholen;2021;2905.0;111.0;2777.0;106.0
7964;Ondersteuning thuis, totaal;Tholen;2022;2669.0;101.0;2674.0;101.0
7965;Ondersteuning thuis, totaal;Tholen;2023;2968.0;111.0;2979.0;111.0
7966;Ondersteuning thuis, totaal;Tiel;2017;3118.0;75.0;3369.0;81.0
7967;Ondersteuning thuis, totaal;Tiel;2018;3035.0;73.0;3735.0;90.0
7968;Ondersteuning thuis, totaal;Tiel;2019;4494.0;107.0;4593.0;109.0
7969;Ondersteuning thuis, totaal;Tiel;2020;4709.0;112.0;4964.0;118.0
7970;Ondersteuning thuis, totaal;Tiel;2021;5077.0;121.0;4822.0;115.0
7971;Ondersteuning thuis, totaal;Tiel;2022;5082.0;120.0;4835.0;114.0
7972;Ondersteuning thuis, totaal;Tiel;2023;5404.0;127.0;4851.0;114.0
7973;Ondersteuning thuis, totaal;Tilburg;2017;19317.0;90.0;24024.0;112.0
7974;Ondersteuning thuis, totaal;Tilburg;2018;20209.0;94.0;27716.0;129.0
7975;Ondersteuning thuis, totaal;Tilburg;2019;28419.0;131.0;30193.0;139.0
7976;Ondersteuning thuis, totaal;Tilburg;2020;30738.0;140.0;34592.0;157.0
7977;Ondersteuning thuis, totaal;Tilburg;2021;32456.0;146.0;31972.0;144.0
7978;Ondersteuning thuis, totaal;Tilburg;2022;27910.0;124.0;27559.0;123.0
7979;Ondersteuning thuis, totaal;Tilburg;2023;28683.0;126.0;28586.0;126.0
7980;Ondersteuning thuis, totaal;Tubbergen;2017;;;;
7981;Ondersteuning thuis, totaal;Tubbergen;2018;;;;
7982;Ondersteuning thuis, totaal;Tubbergen;2019;;;;
7983;Ondersteuning thuis, totaal;Tubbergen;2020;;;;
7984;Ondersteuning thuis, totaal;Tubbergen;2021;1715.0;80.0;1720.0;81.0
7985;Ondersteuning thuis, totaal;Tubbergen;2022;1665.0;78.0;1641.0;77.0
7986;Ondersteuning thuis, totaal;Tubbergen;2023;1853.0;87.0;1751.0;82.0
7987;Ondersteuning thuis, totaal;Twenterand;2017;;;;
7988;Ondersteuning thuis, totaal;Twenterand;2018;;;;
7989;Ondersteuning thuis, totaal;Twenterand;2019;;;;
7990;Ondersteuning thuis, totaal;Twenterand;2020;;;;
7991;Ondersteuning thuis, totaal;Twenterand;2021;3700.0;110.0;3265.0;97.0
7992;Ondersteuning thuis, totaal;Twenterand;2022;3285.0;97.0;3690.0;109.0
7993;Ondersteuning thuis, totaal;Twenterand;2023;4736.0;140.0;4705.0;139.0
7994;Ondersteuning thuis, totaal;Tynaarlo;2017;;;2385.0;72.0
7995;Ondersteuning thuis, totaal;Tynaarlo;2018;;;2726.0;81.0
7996;Ondersteuning thuis, totaal;Tynaarlo;2019;2909.0;86.0;2632.0;78.0
7997;Ondersteuning thuis, totaal;Tynaarlo;2020;2471.0;73.0;2720.0;80.0
7998;Ondersteuning thuis, totaal;Tynaarlo;2021;2515.0;74.0;2434.0;72.0
7999;Ondersteuning thuis, totaal;Tynaarlo;2022;2522.0;74.0;2405.0;70.0
8000;Ondersteuning thuis, totaal;Tynaarlo;2023;2448.0;71.0;2382.0;69.0
8001;Ondersteuning thuis, totaal;Tytsjerksteradiel;2017;3274.0;102.0;2774.0;87.0
8002;Ondersteuning thuis, totaal;Tytsjerksteradiel;2018;3103.0;97.0;3299.0;104.0
8003;Ondersteuning thuis, totaal;Tytsjerksteradiel;2019;3755.0;118.0;4015.0;126.0
8004;Ondersteuning thuis, totaal;Tytsjerksteradiel;2020;4210.0;131.0;3622.0;113.0
8005;Ondersteuning thuis, totaal;Tytsjerksteradiel;2021;3671.0;115.0;3369.0;105.0
8006;Ondersteuning thuis, totaal;Tytsjerksteradiel;2022;3514.0;109.0;3179.0;98.0
8007;Ondersteuning thuis, totaal;Tytsjerksteradiel;2023;3744.0;116.0;3061.0;94.0
8008;Ondersteuning thuis, totaal;Uden;2017;;;;
8009;Ondersteuning thuis, totaal;Uden;2018;;;;
8010;Ondersteuning thuis, totaal;Uden;2019;2806.0;67.0;3459.0;83.0
8011;Ondersteuning thuis, totaal;Uden;2020;3950.0;94.0;4535.0;108.0
8012;Ondersteuning thuis, totaal;Uden;2021;;;;
8013;Ondersteuning thuis, totaal;Uden;2022;;;;
8014;Ondersteuning thuis, totaal;Uden;2023;;;;
8015;Ondersteuning thuis, totaal;Uitgeest;2017;628.0;47.0;161.0;12.0
8016;Ondersteuning thuis, totaal;Uitgeest;2018;643.0;48.0;363.0;27.0
8017;Ondersteuning thuis, totaal;Uitgeest;2019;423.0;31.0;326.0;24.0
8018;Ondersteuning thuis, totaal;Uitgeest;2020;595.0;44.0;578.0;42.0
8019;Ondersteuning thuis, totaal;Uitgeest;2021;513.0;38.0;541.0;40.0
8020;Ondersteuning thuis, totaal;Uitgeest;2022;468.0;35.0;514.0;38.0
8021;Ondersteuning thuis, totaal;Uitgeest;2023;518.0;38.0;573.0;43.0
8022;Ondersteuning thuis, totaal;Uithoorn;2017;974.0;33.0;1084.0;37.0
8023;Ondersteuning thuis, totaal;Uithoorn;2018;1102.0;37.0;1190.0;40.0
8024;Ondersteuning thuis, totaal;Uithoorn;2019;1169.0;40.0;1258.0;43.0
8025;Ondersteuning thuis, totaal;Uithoorn;2020;1284.0;44.0;1239.0;42.0
8026;Ondersteuning thuis, totaal;Uithoorn;2021;1474.0;49.0;1591.0;53.0
8027;Ondersteuning thuis, totaal;Uithoorn;2022;1655.0;53.0;1764.0;57.0
8028;Ondersteuning thuis, totaal;Uithoorn;2023;1978.0;63.0;2060.0;66.0
8029;Ondersteuning thuis, totaal;Urk;2017;;;;
8030;Ondersteuning thuis, totaal;Urk;2018;925.0;45.0;912.0;44.0
8031;Ondersteuning thuis, totaal;Urk;2019;926.0;45.0;998.0;48.0
8032;Ondersteuning thuis, totaal;Urk;2020;1075.0;51.0;944.0;45.0
8033;Ondersteuning thuis, totaal;Urk;2021;1196.0;56.0;1094.0;52.0
8034;Ondersteuning thuis, totaal;Urk;2022;1174.0;55.0;1176.0;55.0
8035;Ondersteuning thuis, totaal;Urk;2023;1254.0;57.0;1292.0;59.0
8036;Ondersteuning thuis, totaal;Utrecht (gemeente);2017;;;;
8037;Ondersteuning thuis, totaal;Utrecht (gemeente);2018;16742.0;48.0;16114.0;46.0
8038;Ondersteuning thuis, totaal;Utrecht (gemeente);2019;19506.0;55.0;19608.0;56.0
8039;Ondersteuning thuis, totaal;Utrecht (gemeente);2020;21228.0;59.0;19504.0;55.0
8040;Ondersteuning thuis, totaal;Utrecht (gemeente);2021;22478.0;63.0;24931.0;69.0
8041;Ondersteuning thuis, totaal;Utrecht (gemeente);2022;26277.0;73.0;26727.0;74.0
8042;Ondersteuning thuis, totaal;Utrecht (gemeente);2023;28133.0;76.0;29238.0;79.0
8043;Ondersteuning thuis, totaal;Utrechtse Heuvelrug;2017;2828.0;58.0;4107.0;84.0
8044;Ondersteuning thuis, totaal;Utrechtse Heuvelrug;2018;3811.0;77.0;4456.0;90.0
8045;Ondersteuning thuis, totaal;Utrechtse Heuvelrug;2019;4566.0;92.0;5378.0;109.0
8046;Ondersteuning thuis, totaal;Utrechtse Heuvelrug;2020;5284.0;107.0;5241.0;106.0
8047;Ondersteuning thuis, totaal;Utrechtse Heuvelrug;2021;5358.0;107.0;5277.0;106.0
8048;Ondersteuning thuis, totaal;Utrechtse Heuvelrug;2022;5558.0;111.0;4878.0;98.0
8049;Ondersteuning thuis, totaal;Utrechtse Heuvelrug;2023;5625.0;112.0;5293.0;105.0
8050;Ondersteuning thuis, totaal;Vaals;2017;485.0;50.0;559.0;58.0
8051;Ondersteuning thuis, totaal;Vaals;2018;750.0;76.0;795.0;81.0
8052;Ondersteuning thuis, totaal;Vaals;2019;895.0;89.0;899.0;89.0
8053;Ondersteuning thuis, totaal;Vaals;2020;725.0;72.0;704.0;70.0
8054;Ondersteuning thuis, totaal;Vaals;2021;775.0;77.0;742.0;74.0
8055;Ondersteuning thuis, totaal;Vaals;2022;610.0;60.0;800.0;79.0
8056;Ondersteuning thuis, totaal;Vaals;2023;770.0;76.0;652.0;64.0
8057;Ondersteuning thuis, totaal;Valkenburg aan de Geul;2017;;;;
8058;Ondersteuning thuis, totaal;Valkenburg aan de Geul;2018;954.0;58.0;1202.0;73.0
8059;Ondersteuning thuis, totaal;Valkenburg aan de Geul;2019;954.0;58.0;1297.0;79.0
8060;Ondersteuning thuis, totaal;Valkenburg aan de Geul;2020;1288.0;79.0;1326.0;81.0
8061;Ondersteuning thuis, totaal;Valkenburg aan de Geul;2021;1447.0;88.0;1294.0;79.0
8062;Ondersteuning thuis, totaal;Valkenburg aan de Geul;2022;1186.0;73.0;1162.0;72.0
8063;Ondersteuning thuis, totaal;Valkenburg aan de Geul;2023;1300.0;79.0;1274.0;78.0
8064;Ondersteuning thuis, totaal;Valkenswaard;2017;;;;
8065;Ondersteuning thuis, totaal;Valkenswaard;2018;;;;
8066;Ondersteuning thuis, totaal;Valkenswaard;2019;2290.0;74.0;3047.0;99.0
8067;Ondersteuning thuis, totaal;Valkenswaard;2020;2946.0;94.0;3396.0;109.0
8068;Ondersteuning thuis, totaal;Valkenswaard;2021;3450.0;110.0;3500.0;112.0
8069;Ondersteuning thuis, totaal;Valkenswaard;2022;3428.0;110.0;3528.0;113.0
