ID;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;WerkzameBeroepsbevolking_1
8551;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2004 3e kwartaal;8
8552;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2004 4e kwartaal;6
8553;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2004;8
8554;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2005 1e kwartaal;7
8555;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2005 2e kwartaal;6
8556;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2005 3e kwartaal;6
8557;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2005 4e kwartaal;6
8558;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2005;6
8559;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2006 1e kwartaal;9
8560;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2006 2e kwartaal;9
8561;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2006 3e kwartaal;10
8562;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2006 4e kwartaal;8
8563;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2006;9
8564;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2007 1e kwartaal;9
8565;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2007 2e kwartaal;9
8566;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2007 3e kwartaal;9
8567;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2007 4e kwartaal;8
8568;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2007;9
8569;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2008 1e kwartaal;7
8570;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2008 2e kwartaal;6
8571;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2008 3e kwartaal;6
8572;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2008 4e kwartaal;5
8573;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2008;6
8574;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2009 1e kwartaal;6
8575;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2009 2e kwartaal;5
8576;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2009 3e kwartaal;7
8577;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2009 4e kwartaal;5
8578;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2009;6
8579;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2010 1e kwartaal;5
8580;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2010 2e kwartaal;5
8581;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2010 3e kwartaal;4
8582;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2010 4e kwartaal;4
8583;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2010;4
8584;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2011 1e kwartaal;5
8585;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2011 2e kwartaal;4
8586;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2011 3e kwartaal;6
8587;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2011 4e kwartaal;6
8588;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2011;5
8589;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2012 1e kwartaal;5
8590;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2012 2e kwartaal;5
8591;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2012 3e kwartaal;6
8592;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2012 4e kwartaal;8
8593;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2012;6
8594;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2013 1e kwartaal;10
8595;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2013 2e kwartaal;10
8596;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2013 3e kwartaal;8
8597;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2013 4e kwartaal;8
8598;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2013;9
8599;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2014 1e kwartaal;9
8600;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2014 2e kwartaal;10
8601;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2014 3e kwartaal;11
8602;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2014 4e kwartaal;10
8603;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2014;10
8604;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2015 1e kwartaal;9
8605;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2015 2e kwartaal;8
8606;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2015 3e kwartaal;9
8607;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2015 4e kwartaal;10
8608;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2015;9
8609;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2016 1e kwartaal;9
8610;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2016 2e kwartaal;9
8611;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2016 3e kwartaal;10
8612;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2016 4e kwartaal;9
8613;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2016;9
8614;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2017 1e kwartaal;6
8615;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2017 2e kwartaal;7
8616;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2017 3e kwartaal;6
8617;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2017 4e kwartaal;8
8618;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2017;7
8619;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2018 1e kwartaal;8
8620;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2018 2e kwartaal;7
8621;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2018 3e kwartaal;7
8622;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2018 4e kwartaal;8
8623;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2018;7
8624;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2019 1e kwartaal;8
8625;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2019 2e kwartaal;6
8626;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2019 3e kwartaal;6
8627;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2019 4e kwartaal;6
8628;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2019;6
8629;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2020 1e kwartaal;8
8630;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2020 2e  kwartaal;8
8631;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2020 3e kwartaal;7
8632;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2020 4e kwartaal;9
8633;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2020;8
8634;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2021 1e kwartaal;5
8635;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2021 2e kwartaal;6
8636;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2021 3e kwartaal;6
8637;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2021 4e kwartaal;5
8638;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2021;6
8639;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;K Financiële dienstverlening;2022 1e kwartaal;7
8640;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2003 1e kwartaal;4
8641;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2003 2e kwartaal;3
8642;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2003 3e kwartaal;3
8643;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2003 4e kwartaal;4
8644;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2003;4
8645;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2004 1e kwartaal;4
8646;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2004 2e kwartaal;4
8647;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2004 3e kwartaal;3
8648;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2004 4e kwartaal;3
8649;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2004;3
8650;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2005 1e kwartaal;3
8651;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2005 2e kwartaal;5
8652;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2005 3e kwartaal;4
8653;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2005 4e kwartaal;5
8654;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2005;4
8655;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2006 1e kwartaal;5
8656;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2006 2e kwartaal;5
8657;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2006 3e kwartaal;6
8658;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2006 4e kwartaal;6
8659;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2006;6
8660;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2007 1e kwartaal;5
8661;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2007 2e kwartaal;4
8662;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2007 3e kwartaal;4
8663;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2007 4e kwartaal;6
8664;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2007;5
8665;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2008 1e kwartaal;5
8666;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2008 2e kwartaal;4
8667;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2008 3e kwartaal;5
8668;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2008 4e kwartaal;6
8669;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2008;5
8670;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2009 1e kwartaal;5
8671;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2009 2e kwartaal;6
8672;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2009 3e kwartaal;5
8673;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2009 4e kwartaal;6
8674;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2009;6
8675;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2010 1e kwartaal;5
8676;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2010 2e kwartaal;6
8677;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2010 3e kwartaal;4
8678;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2010 4e kwartaal;5
8679;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2010;5
8680;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2011 1e kwartaal;4
8681;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2011 2e kwartaal;4
8682;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2011 3e kwartaal;4
8683;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2011 4e kwartaal;4
8684;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2011;4
8685;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2012 1e kwartaal;2
8686;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2012 2e kwartaal;4
8687;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2012 3e kwartaal;2
8688;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2012 4e kwartaal;3
8689;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2012;3
8690;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2013 1e kwartaal;6
8691;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2013 2e kwartaal;5
8692;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2013 3e kwartaal;5
8693;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2013 4e kwartaal;5
8694;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2013;5
8695;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2014 1e kwartaal;4
8696;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2014 2e kwartaal;3
8697;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2014 3e kwartaal;4
8698;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2014 4e kwartaal;3
8699;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2014;4
8700;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2015 1e kwartaal;3
8701;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2015 2e kwartaal;3
8702;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2015 3e kwartaal;5
8703;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2015 4e kwartaal;4
8704;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2015;4
8705;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2016 1e kwartaal;5
8706;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2016 2e kwartaal;4
8707;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2016 3e kwartaal;4
8708;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2016 4e kwartaal;4
8709;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2016;4
8710;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2017 1e kwartaal;4
8711;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2017 2e kwartaal;4
8712;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2017 3e kwartaal;3
8713;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2017 4e kwartaal;3
8714;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2017;4
8715;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2018 1e kwartaal;3
8716;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2018 2e kwartaal;4
8717;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2018 3e kwartaal;4
8718;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2018 4e kwartaal;5
8719;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2018;4
8720;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2019 1e kwartaal;4
8721;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2019 2e kwartaal;4
8722;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2019 3e kwartaal;5
8723;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2019 4e kwartaal;5
8724;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2019;4
8725;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2020 1e kwartaal;5
8726;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2020 2e  kwartaal;4
8727;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2020 3e kwartaal;4
8728;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2020 4e kwartaal;4
8729;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2020;4
8730;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2021 1e kwartaal;3
8731;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2021 2e kwartaal;2
8732;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2021 3e kwartaal;2
8733;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2021 4e kwartaal;2
8734;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2021;2
8735;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;L Verhuur en handel van onroerend goed;2022 1e kwartaal;3
8736;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2003 1e kwartaal;47
8737;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2003 2e kwartaal;47
8738;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2003 3e kwartaal;47
8739;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2003 4e kwartaal;47
8740;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2003;47
8741;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2004 1e kwartaal;51
8742;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2004 2e kwartaal;46
8743;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2004 3e kwartaal;47
8744;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2004 4e kwartaal;50
8745;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2004;48
8746;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2005 1e kwartaal;53
8747;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2005 2e kwartaal;53
8748;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2005 3e kwartaal;52
8749;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2005 4e kwartaal;56
8750;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2005;53
8751;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2006 1e kwartaal;48
8752;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2006 2e kwartaal;51
8753;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2006 3e kwartaal;49
8754;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2006 4e kwartaal;55
8755;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2006;50
8756;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2007 1e kwartaal;59
8757;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2007 2e kwartaal;58
8758;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2007 3e kwartaal;56
8759;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2007 4e kwartaal;60
8760;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2007;58
8761;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2008 1e kwartaal;59
8762;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2008 2e kwartaal;56
8763;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2008 3e kwartaal;52
8764;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2008 4e kwartaal;54
8765;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2008;55
8766;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2009 1e kwartaal;52
8767;Totaal mannen en vrouwen;Arbeidsduur: minder dan 12 uur per week;M Specialistische zakelijke diensten;2009 2e kwartaal;52
