ID;Geslacht;Opleidingsclusters;Vooropleiding;Perioden;TotaalAantalStudenten_1;Na3Jaar_2;Na4Jaar_3;Na5Jaar_4;Na6Jaar_5;Na7Jaar_6;Na8Jaar_7;Na9Jaar_8;Na3Jaar_9;Na4Jaar_10;Na5Jaar_11;Na6Jaar_12;Na7Jaar_13;Na8Jaar_14;Na9Jaar_15;Na3Jaar_16;Na4Jaar_17;Na5Jaar_18;Na6Jaar_19;Na7Jaar_20;Na8Jaar_21;Na9Jaar_22;Na3Jaar_23;Na4Jaar_24;Na5Jaar_25;Na6Jaar_26;Na7Jaar_27;Na8Jaar_28;Na9Jaar_29;Na3Jaar_30;Na4Jaar_31;Na5Jaar_32;Na6Jaar_33;Na7Jaar_34;Na8Jaar_35;Na9Jaar_36;Na1Jaar_37;Na2Jaar_38;Na3Jaar_39;Na4Jaar_40;Na5Jaar_41;Na6Jaar_42;Na7Jaar_43;Na8Jaar_44;InJaar2_45;InJaar3_46;InJaar4_47;InJaar5_48;InJaar6_49;InJaar7_50;InJaar8_51;InJaar9_52;InJaar2_53;InJaar3_54;InJaar4_55;InJaar5_56;InJaar6_57;InJaar7_58;InJaar8_59;InJaar9_60;InJaar2_61;InJaar3_62;InJaar4_63;InJaar5_64;InJaar6_65;InJaar7_66;InJaar8_67;InJaar9_68;InJaar2_69;InJaar3_70;InJaar4_71;InJaar5_72;InJaar6_73;InJaar7_74;InJaar8_75;InJaar9_76;InJaar2_77;InJaar3_78;InJaar4_79;InJaar5_80;InJaar6_81;InJaar7_82;InJaar8_83;InJaar9_84
9685;Mannen;"523 Elektr. en automat. techn.; algemeen";Totaal vooropleidingen;Cohort 2000;100.0;29.0;57.0;64.0;72.0;;;;29.0;57.0;63.0;71.0;;;;29.0;29.0;33.0;36.0;;;;0.0;28.0;30.0;35.0;;;;0.0;0.0;1.0;1.0;;;;13.0;12.0;9.0;9.0;11.0;13.0;;;87.0;88.0;62.0;34.0;25.0;16.0;;;86.0;86.0;59.0;31.0;23.0;14.0;;;80.0;76.0;10.0;8.0;7.0;4.0;;;7.0;11.0;50.0;23.0;17.0;10.0;;;1.0;2.0;3.0;3.0;2.0;2.0;;
9686;Mannen;"523 Elektr. en automat. techn.; algemeen";Totaal vooropleidingen;Cohort 2001;150.0;9.0;41.0;54.0;;;;;9.0;41.0;54.0;;;;;0.0;1.0;1.0;;;;;9.0;40.0;53.0;;;;;0.0;0.0;0.0;;;;;15.0;16.0;18.0;18.0;21.0;;;;85.0;84.0;73.0;41.0;25.0;;;;83.0;83.0;71.0;39.0;24.0;;;;72.0;5.0;5.0;3.0;2.0;;;;11.0;77.0;67.0;37.0;22.0;;;;1.0;1.0;1.0;1.0;1.0;;;
9687;Mannen;"523 Elektr. en automat. techn.; algemeen";Totaal vooropleidingen;Cohort 2002;320.0;11.0;38.0;;;;;;11.0;38.0;;;;;;4.0;7.0;;;;;;7.0;31.0;;;;;;0.0;0.0;;;;;;12.0;12.0;14.0;16.0;;;;;88.0;88.0;75.0;46.0;;;;;86.0;84.0;72.0;44.0;;;;;26.0;17.0;12.0;7.0;;;;;60.0;68.0;60.0;37.0;;;;;2.0;3.0;3.0;2.0;;;;
9688;Mannen;"523 Elektr. en automat. techn.; algemeen";Totaal vooropleidingen;Cohort 2003;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9689;Mannen;"523 Elektr. en automat. techn.; algemeen";Totaal vooropleidingen;Cohort 2004;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9690;Mannen;"523 Elektr. en automat. techn.; algemeen";Totaal vooropleidingen;Cohort 2005;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9691;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 1995;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9692;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 1996;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9693;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 1997;50.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9694;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 1998;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9695;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 1999;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9696;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 2000;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9697;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 2001;60.0;22.0;54.0;63.0;;;;;22.0;54.0;63.0;;;;;0.0;3.0;3.0;;;;;22.0;51.0;59.0;;;;;0.0;0.0;0.0;;;;;19.0;17.0;22.0;22.0;22.0;;;;81.0;83.0;56.0;24.0;15.0;;;;81.0;83.0;56.0;24.0;15.0;;;;71.0;7.0;5.0;2.0;2.0;;;;10.0;76.0;51.0;22.0;14.0;;;;0.0;0.0;0.0;0.0;0.0;;;
9698;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 2002;130.0;23.0;48.0;;;;;;23.0;48.0;;;;;;10.0;11.0;;;;;;13.0;37.0;;;;;;0.0;0.0;;;;;;12.0;13.0;15.0;17.0;;;;;88.0;87.0;62.0;35.0;;;;;86.0;85.0;60.0;34.0;;;;;29.0;17.0;8.0;4.0;;;;;57.0;68.0;52.0;30.0;;;;;2.0;2.0;2.0;2.0;;;;
9699;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 2003;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9700;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 2004;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9701;Mannen;"523 Elektr. en automat. techn.; algemeen";MBO;Cohort 2005;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9702;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 1995;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9703;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 1996;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9704;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 1997;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9705;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 1998;50.0;0.0;16.0;28.0;52.0;52.0;58.0;;0.0;16.0;28.0;52.0;52.0;58.0;;0.0;12.0;20.0;22.0;22.0;22.0;;0.0;4.0;8.0;30.0;30.0;36.0;;0.0;0.0;0.0;0.0;0.0;0.0;;14.0;24.0;24.0;26.0;24.0;26.0;30.0;30.0;86.0;76.0;76.0;58.0;48.0;22.0;18.0;12.0;86.0;76.0;76.0;58.0;46.0;20.0;16.0;10.0;66.0;58.0;50.0;38.0;4.0;2.0;2.0;2.0;20.0;18.0;26.0;20.0;42.0;18.0;14.0;8.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0
9706;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 1999;60.0;0.0;26.0;47.0;53.0;57.0;;;0.0;26.0;47.0;53.0;57.0;;;0.0;26.0;26.0;26.0;28.0;;;0.0;0.0;21.0;28.0;29.0;;;0.0;0.0;0.0;0.0;0.0;;;26.0;26.0;21.0;19.0;16.0;21.0;24.0;;74.0;74.0;79.0;55.0;38.0;26.0;19.0;;74.0;74.0;79.0;55.0;38.0;26.0;19.0;;60.0;57.0;57.0;5.0;7.0;3.0;0.0;;14.0;17.0;22.0;50.0;31.0;22.0;19.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
9707;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 2000;50.0;0.0;40.0;54.0;68.0;;;;0.0;40.0;52.0;66.0;;;;0.0;0.0;6.0;10.0;;;;0.0;40.0;46.0;56.0;;;;0.0;0.0;2.0;2.0;;;;16.0;12.0;8.0;8.0;12.0;14.0;;;84.0;88.0;92.0;52.0;34.0;18.0;;;82.0;84.0;88.0;48.0;32.0;16.0;;;72.0;66.0;14.0;10.0;8.0;4.0;;;10.0;18.0;74.0;38.0;24.0;12.0;;;2.0;4.0;4.0;4.0;2.0;2.0;;
9708;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 2001;60.0;0.0;30.0;49.0;;;;;0.0;30.0;49.0;;;;;0.0;0.0;0.0;;;;;0.0;30.0;49.0;;;;;0.0;0.0;0.0;;;;;15.0;20.0;15.0;13.0;16.0;;;;85.0;80.0;85.0;57.0;34.0;;;;84.0;79.0;84.0;56.0;33.0;;;;69.0;2.0;3.0;3.0;2.0;;;;15.0;77.0;80.0;52.0;31.0;;;;2.0;2.0;2.0;2.0;2.0;;;
9709;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 2002;140.0;0.0;27.0;;;;;;0.0;27.0;;;;;;0.0;4.0;;;;;;0.0;23.0;;;;;;0.0;0.0;;;;;;12.0;12.0;13.0;14.0;;;;;88.0;88.0;87.0;59.0;;;;;87.0;86.0;84.0;57.0;;;;;28.0;18.0;17.0;10.0;;;;;59.0;67.0;67.0;47.0;;;;;1.0;3.0;3.0;2.0;;;;
9710;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 2003;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9711;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 2004;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9712;Mannen;"523 Elektr. en automat. techn.; algemeen";HAVO;Cohort 2005;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9713;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 1995;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9714;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 1996;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9715;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 1997;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9716;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 1998;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9717;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 1999;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9718;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 2000;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9719;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 2001;20.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9720;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 2002;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9721;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9722;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9723;Mannen;"523 Elektr. en automat. techn.; algemeen";VWO;Cohort 2005;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9724;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 1995;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9725;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 1996;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9726;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 1997;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9727;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 1998;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9728;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 1999;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9729;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 2000;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9730;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 2001;10.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9731;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 2002;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9732;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 2003;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9733;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9734;Mannen;"523 Elektr. en automat. techn.; algemeen";Overige vooropleidingen;Cohort 2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9735;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 1995;800.0;9.0;41.0;57.0;64.0;68.0;70.0;72.0;9.0;41.0;57.0;64.0;68.0;70.0;71.0;9.0;37.0;50.0;55.0;58.0;59.0;60.0;0.0;4.0;7.0;8.0;10.0;11.0;12.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;14.0;18.0;21.0;21.0;22.0;24.0;25.0;25.0;84.0;81.0;70.0;37.0;21.0;13.0;8.0;5.0;84.0;80.0;69.0;36.0;20.0;12.0;7.0;5.0;75.0;68.0;56.0;25.0;13.0;7.0;4.0;2.0;9.0;12.0;13.0;11.0;7.0;5.0;3.0;2.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
9736;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 1996;720.0;10.0;42.0;57.0;64.0;68.0;70.0;71.0;10.0;42.0;57.0;63.0;67.0;69.0;70.0;10.0;40.0;51.0;55.0;57.0;57.0;58.0;0.0;3.0;6.0;8.0;10.0;11.0;12.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;11.0;18.0;19.0;21.0;22.0;23.0;23.0;23.0;88.0;81.0;71.0;37.0;20.0;13.0;10.0;7.0;86.0;79.0;68.0;34.0;18.0;11.0;8.0;6.0;76.0;67.0;55.0;23.0;10.0;5.0;4.0;3.0;10.0;12.0;14.0;11.0;8.0;6.0;4.0;3.0;2.0;2.0;3.0;3.0;3.0;2.0;2.0;2.0
9737;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 1997;680.0;13.0;45.0;58.0;65.0;70.0;72.0;73.0;13.0;45.0;58.0;65.0;69.0;72.0;72.0;13.0;43.0;54.0;60.0;63.0;64.0;65.0;0.0;2.0;4.0;5.0;6.0;7.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;11.0;19.0;20.0;21.0;21.0;21.0;20.0;21.0;88.0;79.0;67.0;35.0;21.0;14.0;10.0;7.0;87.0;78.0;65.0;33.0;20.0;12.0;8.0;5.0;82.0;69.0;56.0;25.0;13.0;7.0;4.0;2.0;5.0;8.0;8.0;8.0;6.0;5.0;5.0;3.0;1.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0
9738;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 1998;600.0;15.0;43.0;56.0;65.0;69.0;73.0;;15.0;43.0;56.0;64.0;68.0;72.0;;15.0;41.0;52.0;58.0;61.0;64.0;;0.0;2.0;4.0;6.0;7.0;8.0;;0.0;0.0;0.0;1.0;1.0;2.0;;13.0;17.0;19.0;17.0;19.0;17.0;18.0;19.0;86.0;81.0;67.0;40.0;25.0;18.0;13.0;8.0;85.0;79.0;64.0;36.0;22.0;15.0;11.0;7.0;76.0;68.0;52.0;28.0;15.0;9.0;6.0;3.0;8.0;11.0;11.0;9.0;7.0;6.0;5.0;4.0;1.0;3.0;3.0;3.0;3.0;3.0;2.0;1.0
9739;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 1999;630.0;18.0;45.0;58.0;65.0;69.0;;;18.0;45.0;58.0;64.0;69.0;;;18.0;44.0;54.0;59.0;61.0;;;0.0;1.0;3.0;6.0;7.0;;;0.0;0.0;0.0;0.0;1.0;;;15.0;19.0;21.0;19.0;20.0;20.0;22.0;;85.0;79.0;61.0;37.0;23.0;15.0;9.0;;83.0;77.0;58.0;34.0;19.0;12.0;7.0;;74.0;66.0;48.0;23.0;12.0;7.0;3.0;;10.0;11.0;10.0;10.0;7.0;5.0;4.0;;1.0;2.0;3.0;3.0;3.0;3.0;2.0;
9740;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 2000;510.0;15.0;43.0;55.0;64.0;;;;15.0;43.0;54.0;63.0;;;;15.0;42.0;52.0;59.0;;;;0.0;1.0;2.0;5.0;;;;0.0;0.0;1.0;1.0;;;;13.0;20.0;20.0;19.0;21.0;22.0;;;86.0;79.0;65.0;38.0;25.0;14.0;;;85.0;77.0;62.0;36.0;23.0;13.0;;;76.0;68.0;51.0;24.0;14.0;6.0;;;9.0;10.0;11.0;11.0;9.0;7.0;;;1.0;2.0;2.0;2.0;2.0;1.0;;
9741;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 2001;430.0;21.0;50.0;60.0;;;;;21.0;49.0;60.0;;;;;21.0;49.0;57.0;;;;;0.0;1.0;2.0;;;;;0.0;0.0;0.0;;;;;13.0;18.0;18.0;21.0;21.0;;;;83.0;77.0;60.0;30.0;19.0;;;;82.0;76.0;58.0;29.0;18.0;;;;75.0;67.0;49.0;20.0;11.0;;;;7.0;9.0;10.0;8.0;7.0;;;;1.0;1.0;2.0;1.0;1.0;;;
9742;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 2002;390.0;24.0;47.0;;;;;;24.0;46.0;;;;;;24.0;45.0;;;;;;0.0;1.0;;;;;;0.0;1.0;;;;;;14.0;17.0;19.0;19.0;;;;;82.0;77.0;57.0;35.0;;;;;80.0;74.0;54.0;31.0;;;;;71.0;63.0;44.0;22.0;;;;;9.0;11.0;10.0;9.0;;;;;3.0;3.0;3.0;3.0;;;;
9743;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 2003;440.0;19.0;;;;;;;19.0;;;;;;;19.0;;;;;;;0.0;;;;;;;0.0;;;;;;;11.0;17.0;17.0;;;;;;87.0;81.0;64.0;;;;;;85.0;78.0;61.0;;;;;;78.0;69.0;50.0;;;;;;7.0;9.0;11.0;;;;;;3.0;3.0;3.0;;;;;
9744;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 2004;420.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;18.0;;;;;;;87.0;81.0;;;;;;;86.0;78.0;;;;;;;78.0;69.0;;;;;;;8.0;9.0;;;;;;;1.0;3.0;;;;;;
9745;Mannen;524 Proces- en biotechnologie;Totaal vooropleidingen;Cohort 2005;430.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.0;;;;;;;;86.0;;;;;;;;83.0;;;;;;;;72.0;;;;;;;;12.0;;;;;;;;3.0;;;;;;;
9746;Mannen;524 Proces- en biotechnologie;MBO;Cohort 1995;200.0;23.0;68.0;78.0;80.0;81.0;81.0;82.0;23.0;68.0;78.0;80.0;81.0;81.0;82.0;22.0;64.0;73.0;75.0;76.0;76.0;76.0;1.0;4.0;5.0;5.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;14.0;15.0;17.0;17.0;17.0;17.0;16.0;89.0;86.0;62.0;16.0;5.0;3.0;2.0;3.0;89.0;86.0;62.0;16.0;5.0;3.0;2.0;3.0;83.0;79.0;56.0;13.0;4.0;2.0;1.0;2.0;7.0;7.0;7.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9747;Mannen;524 Proces- en biotechnologie;MBO;Cohort 1996;170.0;28.0;67.0;75.0;76.0;76.0;77.0;78.0;28.0;67.0;75.0;76.0;76.0;77.0;78.0;27.0;64.0;70.0;72.0;72.0;72.0;72.0;1.0;3.0;5.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;16.0;18.0;18.0;21.0;21.0;20.0;20.0;92.0;83.0;55.0;14.0;5.0;3.0;4.0;3.0;92.0;83.0;55.0;14.0;5.0;3.0;4.0;3.0;86.0;77.0;49.0;11.0;4.0;1.0;2.0;2.0;6.0;6.0;6.0;3.0;1.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9748;Mannen;524 Proces- en biotechnologie;MBO;Cohort 1997;200.0;37.0;71.0;76.0;79.0;81.0;81.0;81.0;37.0;71.0;76.0;79.0;80.0;80.0;80.0;36.0;68.0;73.0;76.0;76.0;76.0;76.0;2.0;4.0;4.0;4.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;12.0;15.0;15.0;16.0;17.0;17.0;16.0;17.0;88.0;85.0;48.0;13.0;7.0;4.0;3.0;3.0;87.0;85.0;47.0;13.0;6.0;4.0;3.0;3.0;85.0;79.0;43.0;11.0;5.0;2.0;2.0;1.0;3.0;6.0;4.0;2.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0
9749;Mannen;524 Proces- en biotechnologie;MBO;Cohort 1998;190.0;39.0;68.0;75.0;79.0;80.0;82.0;;39.0;68.0;75.0;78.0;79.0;81.0;;39.0;65.0;72.0;74.0;75.0;77.0;;0.0;3.0;4.0;4.0;4.0;4.0;;0.0;0.0;0.0;1.0;1.0;2.0;;12.0;12.0;12.0;13.0;13.0;13.0;13.0;13.0;88.0;88.0;49.0;19.0;12.0;8.0;6.0;4.0;87.0;86.0;47.0;17.0;10.0;7.0;5.0;4.0;83.0;81.0;41.0;15.0;9.0;6.0;4.0;3.0;4.0;5.0;5.0;2.0;1.0;1.0;1.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0
9750;Mannen;524 Proces- en biotechnologie;MBO;Cohort 1999;170.0;46.0;67.0;73.0;78.0;79.0;;;46.0;67.0;73.0;78.0;79.0;;;46.0;67.0;72.0;75.0;76.0;;;0.0;1.0;1.0;2.0;3.0;;;0.0;0.0;0.0;0.0;0.0;;;12.0;16.0;16.0;16.0;18.0;19.0;19.0;;88.0;84.0;39.0;17.0;9.0;3.0;2.0;;88.0;84.0;38.0;16.0;8.0;2.0;1.0;;84.0;80.0;35.0;13.0;6.0;1.0;1.0;;4.0;4.0;3.0;3.0;2.0;1.0;1.0;;0.0;0.0;1.0;1.0;1.0;1.0;1.0;
