ID;Persoonskenmerken;RegioS;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpZonderVerblijf_2;AlleenJeugdhulpZonderVerblijf_3;JHzvEnJeugdhulpMetVerblijf_4;JHzvEnJeugdbeschermingJB_5;JHzvEnJeugdreclasseringJR_6;JHzvEnJBEnJR_7;JHzvEnAndereJeugdzorg_8;TotaalJeugdhulpMetVerblijf_9;AlleenJeugdhulpMetVerblijf_10;JHmvEnJeugdhulpZonderVerblijf_11;JHmvEnJeugdbeschermingJB_12;JHmvEnJeugdreclasseringJR_13;JHmvEnJBEnJR_14;JHmvEnAndereJeugdzorg_15;TotaalJeugdbescherming_16;AlleenJeugdbescherming_17;JBEnJeugdhulp_18;JBEnJeugdreclasseringJR_19;JBEnJeugdhulpEnJR_20;JBEnAndereJeugdzorg_21;TotaalJeugdreclassering_22;AlleenJeugdreclassering_23;JREnJeugdhulp_24;JREnJeugdbeschermingJB_25;JREnJeugdhulpEnJB_26;JREnAndereJeugdzorg_27
6215;Migratieachtergrond: niet-westers;Haarlemmermeer (JZ);2e halfjaar 2016;460;370.0;310.0;20.0;15.0;;;15.0;105.0;45.0;20.0;20.0;;;15.0;60.0;10.0;50.0;;;;25.0;15.0;10.0;;;
6216;Migratieachtergrond: niet-westers;Haarlemmermeer (JZ);2016;520;425.0;360.0;25.0;15.0;;;20.0;110.0;40.0;25.0;20.0;;;20.0;65.0;10.0;55.0;;;;30.0;15.0;10.0;;;
6217;Migratieachtergrond: niet-westers;Haarlemmermeer (JZ);1e halfjaar 2017;500;425.0;375.0;15.0;15.0;;;15.0;75.0;20.0;15.0;25.0;;;15.0;70.0;15.0;55.0;;;;20.0;15.0;;;;
6218;Migratieachtergrond: niet-westers;Haarlemmermeer (JZ);2e halfjaar 2017;525;465.0;405.0;10.0;20.0;;;20.0;75.0;20.0;10.0;20.0;;;20.0;65.0;;60.0;;;;20.0;10.0;10.0;;;
6219;Migratieachtergrond: niet-westers;Haarlemmermeer (JZ);2017;605;540.0;465.0;15.0;25.0;10.0;;25.0;85.0;20.0;15.0;20.0;;;25.0;80.0;10.0;65.0;;;;25.0;10.0;10.0;;;
6220;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);1e kwartaal 2015;380;305.0;265.0;;15.0;;;10.0;60.0;20.0;;20.0;;;10.0;70.0;20.0;45.0;;;;15.0;15.0;;;;
6221;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);1e halfjaar 2015;450;370.0;325.0;10.0;20.0;;;10.0;65.0;25.0;10.0;20.0;;;10.0;70.0;25.0;45.0;;;;20.0;15.0;;;;
6222;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);2e halfjaar 2015;460;375.0;335.0;;20.0;;;15.0;65.0;20.0;;20.0;;;15.0;80.0;25.0;50.0;;;;15.0;10.0;;;;
6223;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);2015;535;445.0;390.0;10.0;25.0;;;15.0;75.0;25.0;10.0;25.0;;;15.0;90.0;25.0;60.0;;;;20.0;15.0;;;;
6224;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);1e halfjaar 2016;455;375.0;330.0;10.0;15.0;;;15.0;60.0;20.0;10.0;15.0;;;15.0;80.0;30.0;45.0;;;;15.0;10.0;;;;
6225;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);2e halfjaar 2016;450;380.0;325.0;;20.0;;;25.0;60.0;15.0;;10.0;;;25.0;80.0;20.0;60.0;;;;25.0;15.0;;;;
6226;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);2016;540;460.0;400.0;10.0;25.0;;;30.0;70.0;20.0;10.0;15.0;;;30.0;90.0;25.0;65.0;;;;25.0;20.0;;;;
6227;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);1e halfjaar 2017;490;405.0;355.0;;30.0;;;15.0;65.0;20.0;;25.0;;;15.0;85.0;20.0;65.0;;;;30.0;25.0;;;;
6228;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);2e halfjaar 2017;475;395.0;345.0;10.0;25.0;;;15.0;65.0;20.0;10.0;25.0;;;15.0;85.0;20.0;60.0;;;;25.0;20.0;;;;
6229;Migratieachtergrond: niet-westers;Gooi en Vechtstreek (JZ);2017;575;485.0;420.0;10.0;30.0;;;20.0;70.0;20.0;10.0;20.0;;;20.0;95.0;25.0;70.0;;;;30.0;25.0;;;;
6230;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);1e kwartaal 2015;510;375.0;305.0;15.0;10.0;;;35.0;130.0;20.0;15.0;55.0;;;35.0;135.0;35.0;95.0;;;;45.0;25.0;10.0;;;
6231;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2015;580;440.0;360.0;20.0;10.0;10.0;;45.0;140.0;20.0;20.0;55.0;;;45.0;140.0;30.0;100.0;;;;50.0;30.0;15.0;;;
6232;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2015;630;490.0;400.0;20.0;15.0;;;45.0;140.0;20.0;20.0;50.0;;;45.0;140.0;30.0;100.0;;10.0;;55.0;30.0;10.0;;10.0;
6233;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);2015;690;545.0;440.0;25.0;15.0;10.0;;55.0;150.0;20.0;25.0;45.0;;;55.0;160.0;40.0;105.0;;10.0;;60.0;30.0;20.0;;10.0;
6234;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2016;615;485.0;415.0;15.0;20.0;;;25.0;120.0;25.0;15.0;45.0;;;25.0;125.0;30.0;85.0;;;;45.0;20.0;15.0;;;
6235;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2016;650;535.0;455.0;15.0;25.0;10.0;;25.0;110.0;25.0;15.0;40.0;;;25.0;120.0;25.0;90.0;;;;40.0;20.0;15.0;;;
6236;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);2016;735;610.0;515.0;20.0;30.0;;;35.0;130.0;25.0;20.0;40.0;;;35.0;135.0;30.0;95.0;;10.0;;50.0;20.0;15.0;;10.0;
6237;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);1e halfjaar 2017;680;540.0;455.0;15.0;30.0;10.0;;30.0;135.0;30.0;15.0;50.0;;;30.0;140.0;25.0;110.0;;;;45.0;25.0;15.0;;;
6238;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);2e halfjaar 2017;690;545.0;450.0;25.0;20.0;10.0;;35.0;150.0;35.0;25.0;45.0;;;35.0;135.0;30.0;95.0;;10.0;;50.0;30.0;15.0;;10.0;
6239;Migratieachtergrond: niet-westers;Midden IJssel / Oost Veluwe (JZ);2017;775;645.0;525.0;25.0;30.0;10.0;;50.0;155.0;30.0;25.0;45.0;;;50.0;150.0;25.0;115.0;;10.0;;55.0;25.0;20.0;;10.0;
6240;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);1e kwartaal 2015;1130;925.0;785.0;30.0;40.0;15.0;;55.0;190.0;30.0;30.0;70.0;;;55.0;225.0;55.0;160.0;;10.0;;75.0;45.0;20.0;;10.0;
6241;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);1e halfjaar 2015;1375;1170.0;995.0;45.0;45.0;15.0;;65.0;210.0;30.0;45.0;70.0;;;65.0;235.0;50.0;175.0;;10.0;;80.0;50.0;20.0;;10.0;
6242;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);2e halfjaar 2015;1605;1410.0;1220.0;55.0;45.0;15.0;;75.0;225.0;25.0;55.0;65.0;;;75.0;230.0;40.0;170.0;;15.0;;95.0;55.0;25.0;;15.0;
6243;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);2015;1800;1585.0;1360.0;60.0;55.0;20.0;;85.0;250.0;30.0;60.0;65.0;;;85.0;265.0;50.0;195.0;;15.0;;100.0;60.0;25.0;;15.0;
6244;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);1e halfjaar 2016;1705;1525.0;1345.0;50.0;35.0;15.0;;75.0;220.0;30.0;50.0;60.0;;;75.0;210.0;30.0;160.0;;15.0;;90.0;50.0;20.0;;15.0;
6245;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);2e halfjaar 2016;1785;1605.0;1425.0;50.0;45.0;20.0;;65.0;210.0;30.0;50.0;60.0;;;65.0;210.0;35.0;165.0;;10.0;;80.0;40.0;25.0;;10.0;
6246;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);2016;2080;1900.0;1680.0;60.0;45.0;20.0;;90.0;240.0;25.0;60.0;60.0;;;90.0;235.0;35.0;180.0;;20.0;;105.0;55.0;30.0;;20.0;
6247;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);1e halfjaar 2017;1800;1595.0;1380.0;65.0;40.0;30.0;10.0;70.0;255.0;55.0;65.0;65.0;;;70.0;230.0;40.0;175.0;;15.0;;85.0;35.0;30.0;;15.0;
6248;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);2e halfjaar 2017;1705;1515.0;1310.0;70.0;45.0;30.0;;55.0;250.0;60.0;70.0;60.0;;;55.0;200.0;30.0;155.0;;10.0;;80.0;35.0;35.0;;10.0;
6249;Migratieachtergrond: niet-westers;Holland Rijnland (JZ);2017;2100;1910.0;1640.0;85.0;55.0;40.0;10.0;85.0;280.0;50.0;85.0;60.0;;;85.0;250.0;40.0;195.0;;15.0;;95.0;35.0;40.0;;15.0;
6250;Migratieachtergrond: niet-westers;Utrecht West (JZ);1e kwartaal 2015;295;215.0;195.0;;10.0;;;;50.0;15.0;;25.0;;;;70.0;25.0;40.0;;;;15.0;10.0;;;;
6251;Migratieachtergrond: niet-westers;Utrecht West (JZ);1e halfjaar 2015;345;265.0;235.0;;10.0;;;10.0;55.0;15.0;;25.0;;;10.0;70.0;25.0;45.0;;;;25.0;15.0;;;;
6252;Migratieachtergrond: niet-westers;Utrecht West (JZ);2e halfjaar 2015;370;295.0;265.0;15.0;;;;10.0;60.0;15.0;15.0;25.0;;;10.0;60.0;20.0;35.0;;;;20.0;10.0;;;;
6253;Migratieachtergrond: niet-westers;Utrecht West (JZ);2015;425;340.0;300.0;15.0;10.0;;;10.0;65.0;15.0;15.0;25.0;;;10.0;75.0;25.0;45.0;;;;25.0;15.0;;;;
6254;Migratieachtergrond: niet-westers;Utrecht West (JZ);1e halfjaar 2016;385;310.0;275.0;10.0;;;;10.0;60.0;20.0;10.0;20.0;;;10.0;60.0;20.0;35.0;;;;25.0;15.0;;;;
6255;Migratieachtergrond: niet-westers;Utrecht West (JZ);2e halfjaar 2016;410;345.0;300.0;15.0;15.0;;;10.0;60.0;10.0;15.0;20.0;;;10.0;60.0;20.0;40.0;;;;25.0;15.0;;;;
6256;Migratieachtergrond: niet-westers;Utrecht West (JZ);2016;480;405.0;350.0;20.0;15.0;;;15.0;65.0;15.0;20.0;20.0;;;15.0;70.0;25.0;45.0;;;;30.0;15.0;10.0;;;
6257;Migratieachtergrond: niet-westers;Utrecht West (JZ);1e halfjaar 2017;420;355.0;305.0;10.0;20.0;;;10.0;55.0;20.0;10.0;20.0;;;10.0;70.0;15.0;50.0;;;;25.0;15.0;;;;
6258;Migratieachtergrond: niet-westers;Utrecht West (JZ);2e halfjaar 2017;410;350.0;300.0;10.0;15.0;10.0;;10.0;55.0;20.0;10.0;15.0;;;10.0;60.0;20.0;35.0;;;;25.0;;10.0;;;
6259;Migratieachtergrond: niet-westers;Utrecht West (JZ);2017;495;435.0;370.0;15.0;20.0;10.0;;15.0;60.0;15.0;15.0;15.0;;;15.0;70.0;15.0;50.0;;;;30.0;15.0;10.0;;;
6260;Migratieachtergrond: niet-westers;Eemland (JZ);1e kwartaal 2015;665;455.0;395.0;15.0;20.0;10.0;;20.0;150.0;60.0;15.0;50.0;;;20.0;140.0;40.0;85.0;;10.0;;70.0;45.0;10.0;;10.0;
6261;Migratieachtergrond: niet-westers;Eemland (JZ);1e halfjaar 2015;765;560.0;480.0;20.0;20.0;10.0;;25.0;160.0;60.0;20.0;45.0;;;25.0;145.0;40.0;90.0;;10.0;;75.0;45.0;10.0;;10.0;
6262;Migratieachtergrond: niet-westers;Eemland (JZ);2e halfjaar 2015;825;645.0;550.0;35.0;20.0;10.0;;30.0;165.0;65.0;35.0;30.0;;;30.0;125.0;35.0;80.0;;10.0;;60.0;40.0;10.0;;10.0;
6263;Migratieachtergrond: niet-westers;Eemland (JZ);2015;940;740.0;625.0;35.0;25.0;10.0;;35.0;175.0;55.0;35.0;35.0;;10.0;35.0;155.0;45.0;95.0;;15.0;;80.0;50.0;15.0;;15.0;
6264;Migratieachtergrond: niet-westers;Eemland (JZ);1e halfjaar 2016;950;735.0;640.0;35.0;15.0;15.0;;30.0;215.0;100.0;35.0;45.0;;;30.0;115.0;20.0;90.0;;;;65.0;45.0;15.0;;;
6265;Migratieachtergrond: niet-westers;Eemland (JZ);2e halfjaar 2016;960;765.0;660.0;40.0;15.0;15.0;;30.0;210.0;90.0;40.0;45.0;;;30.0;110.0;15.0;90.0;;;;60.0;40.0;20.0;;;
6266;Migratieachtergrond: niet-westers;Eemland (JZ);2016;1090;875.0;755.0;50.0;15.0;15.0;;40.0;235.0;95.0;50.0;45.0;;;40.0;120.0;20.0;95.0;;;;75.0;50.0;20.0;;;
6267;Migratieachtergrond: niet-westers;Eemland (JZ);1e halfjaar 2017;1020;865.0;765.0;25.0;20.0;15.0;;35.0;160.0;55.0;25.0;45.0;;;35.0;125.0;20.0;100.0;;;;55.0;35.0;15.0;;;
6268;Migratieachtergrond: niet-westers;Eemland (JZ);2e halfjaar 2017;1055;910.0;780.0;35.0;25.0;15.0;;50.0;175.0;45.0;35.0;45.0;;;50.0;150.0;30.0;115.0;;;;50.0;25.0;15.0;;;
6269;Migratieachtergrond: niet-westers;Eemland (JZ);2017;1235;1075.0;930.0;40.0;30.0;20.0;;55.0;185.0;45.0;40.0;45.0;;;55.0;160.0;30.0;125.0;;;;65.0;35.0;20.0;;;
6270;Migratieachtergrond: niet-westers;Food Valley (JZ);1e kwartaal 2015;435;270.0;220.0;10.0;15.0;;;20.0;105.0;30.0;10.0;40.0;;;20.0;125.0;45.0;75.0;;;;55.0;45.0;;;;
6271;Migratieachtergrond: niet-westers;Food Valley (JZ);1e halfjaar 2015;475;310.0;245.0;10.0;15.0;;;30.0;115.0;30.0;10.0;40.0;;;30.0;130.0;45.0;85.0;;;;60.0;45.0;10.0;;;
6272;Migratieachtergrond: niet-westers;Food Valley (JZ);2e halfjaar 2015;570;415.0;350.0;15.0;10.0;;;35.0;130.0;25.0;15.0;50.0;;;35.0;135.0;45.0;90.0;;;;50.0;35.0;10.0;;;
6273;Migratieachtergrond: niet-westers;Food Valley (JZ);2015;645;475.0;385.0;20.0;20.0;;;45.0;140.0;25.0;20.0;45.0;;;45.0;150.0;45.0;100.0;;;;65.0;50.0;10.0;;;
6274;Migratieachtergrond: niet-westers;Food Valley (JZ);1e halfjaar 2016;540;400.0;345.0;10.0;15.0;;;25.0;120.0;40.0;10.0;45.0;;;25.0;110.0;25.0;80.0;;;;40.0;30.0;;;;
6275;Migratieachtergrond: niet-westers;Food Valley (JZ);2e halfjaar 2016;640;480.0;410.0;20.0;20.0;10.0;;30.0;145.0;50.0;20.0;45.0;;;30.0;120.0;25.0;90.0;;;;45.0;35.0;10.0;;;
6276;Migratieachtergrond: niet-westers;Food Valley (JZ);2016;710;540.0;460.0;15.0;20.0;10.0;;35.0;150.0;50.0;15.0;45.0;;;35.0;135.0;30.0;100.0;;;;55.0;35.0;10.0;;;
6277;Migratieachtergrond: niet-westers;Food Valley (JZ);1e halfjaar 2017;630;480.0;405.0;20.0;20.0;10.0;;25.0;150.0;50.0;20.0;50.0;;;25.0;115.0;20.0;90.0;;;;40.0;25.0;10.0;;;
6278;Migratieachtergrond: niet-westers;Food Valley (JZ);2e halfjaar 2017;655;505.0;430.0;15.0;20.0;10.0;;30.0;140.0;50.0;15.0;40.0;;;30.0;120.0;25.0;90.0;;;;40.0;30.0;10.0;;;
6279;Migratieachtergrond: niet-westers;Food Valley (JZ);2017;750;605.0;510.0;20.0;20.0;15.0;;35.0;155.0;50.0;20.0;45.0;;;35.0;125.0;20.0;100.0;;;;50.0;30.0;20.0;;;
6280;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);1e kwartaal 2015;1175;805.0;705.0;10.0;40.0;10.0;;35.0;155.0;40.0;10.0;65.0;;;35.0;300.0;145.0;135.0;10.0;10.0;;140.0;105.0;15.0;10.0;10.0;
6281;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);1e halfjaar 2015;1335;960.0;835.0;20.0;40.0;15.0;10.0;45.0;175.0;40.0;20.0;60.0;;;45.0;315.0;145.0;140.0;10.0;15.0;;155.0;110.0;20.0;10.0;15.0;
6282;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);2e halfjaar 2015;1315;975.0;845.0;30.0;40.0;15.0;;40.0;180.0;50.0;30.0;55.0;;;40.0;260.0;115.0;130.0;10.0;10.0;;145.0;110.0;20.0;10.0;10.0;
6283;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);2015;1595;1185.0;1025.0;40.0;50.0;15.0;10.0;50.0;205.0;50.0;40.0;55.0;;;50.0;330.0;155.0;150.0;10.0;15.0;;175.0;130.0;20.0;10.0;15.0;
6284;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);1e halfjaar 2016;2840;2550.0;2330.0;45.0;90.0;35.0;;50.0;210.0;45.0;45.0;65.0;;;50.0;275.0;65.0;190.0;;15.0;;160.0;100.0;40.0;;15.0;
6285;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);2e halfjaar 2016;3360;3110.0;2880.0;55.0;90.0;35.0;;50.0;210.0;40.0;55.0;60.0;;;50.0;265.0;50.0;195.0;;15.0;;140.0;85.0;40.0;;15.0;
6286;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);2016;3555;3270.0;2975.0;65.0;110.0;45.0;;65.0;240.0;45.0;65.0;65.0;;;65.0;310.0;60.0;225.0;;15.0;;185.0;110.0;55.0;;15.0;
6287;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);1e halfjaar 2017;3560;3345.0;3080.0;50.0;110.0;40.0;;55.0;190.0;25.0;50.0;50.0;;;55.0;275.0;50.0;210.0;;10.0;;145.0;80.0;45.0;;10.0;
6288;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);2e halfjaar 2017;3460;3250.0;3000.0;55.0;95.0;35.0;;55.0;195.0;25.0;55.0;55.0;;;55.0;255.0;45.0;200.0;;10.0;;135.0;85.0;40.0;;10.0;
6289;Migratieachtergrond: niet-westers;Utrecht Stad (JZ);2017;4210;3975.0;3645.0;65.0;135.0;55.0;;75.0;220.0;25.0;65.0;50.0;;;75.0;320.0;50.0;250.0;;15.0;;180.0;100.0;65.0;;15.0;
6290;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);1e kwartaal 2015;385;265.0;195.0;15.0;20.0;;;30.0;100.0;15.0;15.0;35.0;;;30.0;135.0;40.0;85.0;;;;35.0;25.0;;;;
6291;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);1e halfjaar 2015;440;330.0;250.0;15.0;20.0;;;40.0;100.0;15.0;15.0;35.0;;;40.0;135.0;45.0;90.0;;;;30.0;20.0;;;;
6292;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);2e halfjaar 2015;470;360.0;270.0;15.0;20.0;;;45.0;110.0;20.0;15.0;25.0;;;45.0;145.0;45.0;90.0;;;;30.0;15.0;;;;
6293;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);2015;535;415.0;315.0;20.0;25.0;;;50.0;120.0;20.0;20.0;30.0;;;50.0;155.0;45.0;100.0;;10.0;;40.0;25.0;;;10.0;
6294;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);1e halfjaar 2016;470;365.0;305.0;15.0;20.0;;;25.0;100.0;20.0;15.0;35.0;;;25.0;115.0;35.0;75.0;;;;25.0;15.0;;;;
6295;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);2e halfjaar 2016;495;395.0;335.0;10.0;20.0;;;25.0;95.0;25.0;10.0;25.0;;;25.0;105.0;30.0;70.0;;;;25.0;10.0;;;;
6296;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);2016;555;450.0;375.0;15.0;20.0;;;30.0;105.0;25.0;15.0;30.0;;;30.0;120.0;35.0;75.0;;10.0;;30.0;15.0;;;10.0;
6297;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);1e halfjaar 2017;545;435.0;370.0;10.0;20.0;;;20.0;95.0;30.0;10.0;35.0;;;20.0;110.0;30.0;75.0;;;;30.0;15.0;;;;
6298;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);2e halfjaar 2017;540;430.0;365.0;10.0;25.0;;;25.0;100.0;30.0;10.0;35.0;;;25.0;110.0;30.0;80.0;;;;25.0;15.0;;;;
6299;Migratieachtergrond: niet-westers;Zuidoost Utrecht (JZ);2017;625;515.0;430.0;15.0;25.0;;;30.0;110.0;30.0;15.0;35.0;;;30.0;125.0;30.0;90.0;;;;30.0;15.0;;;;
6300;Migratieachtergrond: niet-westers;Haaglanden (JZ);1e kwartaal 2015;5440;4620.0;3755.0;215.0;200.0;90.0;40.0;320.0;795.0;80.0;215.0;165.0;;10.0;320.0;1010.0;275.0;645.0;15.0;70.0;;465.0;270.0;115.0;15.0;70.0;
6301;Migratieachtergrond: niet-westers;Haaglanden (JZ);1e halfjaar 2015;6570;5775.0;4760.0;260.0;240.0;115.0;45.0;355.0;865.0;80.0;260.0;155.0;;10.0;355.0;1055.0;260.0;700.0;20.0;80.0;;515.0;270.0;150.0;20.0;80.0;
6302;Migratieachtergrond: niet-westers;Haaglanden (JZ);2e halfjaar 2015;7675;6995.0;5930.0;270.0;230.0;170.0;35.0;365.0;830.0;65.0;270.0;120.0;;;365.0;985.0;240.0;670.0;15.0;65.0;;505.0;230.0;195.0;15.0;65.0;
6303;Migratieachtergrond: niet-westers;Haaglanden (JZ);2015;8500;7730.0;6485.0;310.0;270.0;170.0;50.0;445.0;975.0;75.0;310.0;135.0;;10.0;445.0;1155.0;255.0;775.0;20.0;100.0;;600.0;270.0;210.0;20.0;100.0;
6304;Migratieachtergrond: niet-westers;Haaglanden (JZ);1e halfjaar 2016;7375;6495.0;5670.0;200.0;220.0;130.0;25.0;250.0;850.0;160.0;200.0;220.0;15.0;;250.0;950.0;225.0;650.0;15.0;60.0;;470.0;245.0;155.0;15.0;60.0;
6305;Migratieachtergrond: niet-westers;Haaglanden (JZ);2e halfjaar 2016;8350;7620.0;6690.0;245.0;240.0;150.0;25.0;275.0;845.0;135.0;245.0;180.0;10.0;;275.0;880.0;165.0;655.0;;55.0;;465.0;230.0;170.0;;55.0;
6306;Migratieachtergrond: niet-westers;Haaglanden (JZ);2016;9300;8510.0;7375.0;290.0;275.0;175.0;30.0;365.0;965.0;120.0;290.0;175.0;10.0;10.0;365.0;1045.0;195.0;760.0;10.0;75.0;;555.0;265.0;205.0;10.0;75.0;
6307;Migratieachtergrond: niet-westers;Haaglanden (JZ);1e halfjaar 2017;8665;7920.0;7005.0;270.0;250.0;135.0;30.0;230.0;855.0;155.0;270.0;185.0;10.0;;230.0;860.0;160.0;630.0;15.0;50.0;;440.0;215.0;160.0;15.0;50.0;
6308;Migratieachtergrond: niet-westers;Haaglanden (JZ);2e halfjaar 2017;8195;7410.0;6515.0;280.0;220.0;125.0;30.0;245.0;895.0;160.0;280.0;190.0;15.0;;245.0;860.0;175.0;625.0;10.0;50.0;;445.0;230.0;155.0;10.0;50.0;
6309;Migratieachtergrond: niet-westers;Haaglanden (JZ);2017;9925;9160.0;8010.0;355.0;275.0;170.0;35.0;315.0;1015.0;145.0;355.0;180.0;15.0;;315.0;970.0;165.0;725.0;15.0;70.0;;525.0;240.0;200.0;15.0;70.0;
6310;Migratieachtergrond: niet-westers;Achterhoek (JZ);1e kwartaal 2015;335;250.0;195.0;10.0;10.0;;;25.0;80.0;10.0;10.0;35.0;;;25.0;80.0;15.0;65.0;;;;35.0;25.0;10.0;;;
6311;Migratieachtergrond: niet-westers;Achterhoek (JZ);1e halfjaar 2015;380;290.0;240.0;10.0;10.0;;;25.0;85.0;10.0;10.0;30.0;;;25.0;85.0;15.0;65.0;;;;35.0;25.0;;;;
6312;Migratieachtergrond: niet-westers;Achterhoek (JZ);2e halfjaar 2015;370;295.0;240.0;10.0;10.0;;;25.0;80.0;20.0;10.0;25.0;;;25.0;70.0;10.0;55.0;;;;35.0;25.0;10.0;;;
6313;Migratieachtergrond: niet-westers;Achterhoek (JZ);2015;450;370.0;295.0;20.0;10.0;10.0;;35.0;95.0;15.0;20.0;25.0;;;35.0;80.0;15.0;65.0;;;;45.0;30.0;10.0;;;
6314;Migratieachtergrond: niet-westers;Achterhoek (JZ);1e halfjaar 2016;350;255.0;205.0;10.0;;;;25.0;90.0;20.0;10.0;25.0;;;25.0;80.0;15.0;60.0;;;;35.0;25.0;;;;
6315;Migratieachtergrond: niet-westers;Achterhoek (JZ);2e halfjaar 2016;395;305.0;245.0;10.0;10.0;10.0;;25.0;90.0;20.0;10.0;30.0;;;25.0;80.0;10.0;65.0;;;;40.0;25.0;10.0;;;
6316;Migratieachtergrond: niet-westers;Achterhoek (JZ);2016;435;345.0;270.0;15.0;10.0;10.0;;35.0;100.0;20.0;15.0;25.0;;;35.0;85.0;10.0;70.0;;;;45.0;25.0;15.0;;;
6317;Migratieachtergrond: niet-westers;Achterhoek (JZ);1e halfjaar 2017;405;330.0;275.0;15.0;10.0;;;20.0;85.0;20.0;15.0;25.0;;;20.0;70.0;10.0;55.0;;;;30.0;20.0;;;;
6318;Migratieachtergrond: niet-westers;Achterhoek (JZ);2e halfjaar 2017;410;335.0;270.0;20.0;15.0;;;25.0;85.0;15.0;20.0;25.0;;;25.0;75.0;10.0;60.0;;;;35.0;20.0;10.0;;;
6319;Migratieachtergrond: niet-westers;Achterhoek (JZ);2017;485;405.0;330.0;20.0;15.0;10.0;;30.0;95.0;20.0;20.0;25.0;;;30.0;75.0;10.0;65.0;;;;35.0;20.0;10.0;;;
6320;Migratieachtergrond: niet-westers;Lekstroom (JZ);1e kwartaal 2015;405;275.0;240.0;;15.0;;;10.0;65.0;20.0;;25.0;;;10.0;110.0;55.0;45.0;;;;35.0;25.0;;;;
6321;Migratieachtergrond: niet-westers;Lekstroom (JZ);1e halfjaar 2015;470;335.0;295.0;10.0;15.0;;;10.0;70.0;20.0;10.0;25.0;;;10.0;110.0;50.0;55.0;;;;40.0;30.0;;;;
6322;Migratieachtergrond: niet-westers;Lekstroom (JZ);2e halfjaar 2015;470;365.0;320.0;15.0;15.0;;;15.0;65.0;15.0;15.0;20.0;;;15.0;95.0;40.0;50.0;;;;35.0;25.0;;;;
6323;Migratieachtergrond: niet-westers;Lekstroom (JZ);2015;560;435.0;375.0;15.0;20.0;;;15.0;75.0;15.0;15.0;25.0;;;15.0;110.0;50.0;55.0;;;;45.0;30.0;10.0;;;
6324;Migratieachtergrond: niet-westers;Lekstroom (JZ);1e halfjaar 2016;465;380.0;340.0;10.0;20.0;;;15.0;55.0;15.0;10.0;20.0;;;15.0;75.0;25.0;50.0;;;;30.0;25.0;;;;
6325;Migratieachtergrond: niet-westers;Lekstroom (JZ);2e halfjaar 2016;480;405.0;360.0;10.0;15.0;;;10.0;55.0;15.0;10.0;15.0;;;10.0;70.0;20.0;45.0;;;;25.0;15.0;;;;
