ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
1241;De Bilt;Eenpersoonshuishouden;6.3;22.4;22.4
1242;De Bilt;Paar zonder kinderen;5.6;40.7;29.7
1243;De Bilt;Paar met kinderen;4.8;49.1;26.0
1244;De Bilt;Eenoudergezin;0.7;26.0;17.7
1245;Breukelen;Totaal particulier huishouden;5.7;34.8;23.4
1246;Breukelen;Eenpersoonshuishouden;1.6;19.5;19.5
1247;Breukelen;Paar zonder kinderen;1.8;35.3;25.8
1248;Breukelen;Paar met kinderen;1.8;47.2;24.8
1249;Breukelen;Eenoudergezin;0.2;28.8;19.4
1250;Bunnik;Totaal particulier huishouden;5.6;37.1;25.3
1251;Bunnik;Eenpersoonshuishouden;1.4;22.6;22.6
1252;Bunnik;Paar zonder kinderen;2.0;38.0;27.7
1253;Bunnik;Paar met kinderen;1.8;47.3;25.3
1254;Bunnik;Eenoudergezin;0.2;29.7;20.0
1255;Bunschoten;Totaal particulier huishouden;6.6;34.5;21.3
1256;Bunschoten;Eenpersoonshuishouden;1.3;17.0;17.0
1257;Bunschoten;Paar zonder kinderen;1.7;30.7;22.4
1258;Bunschoten;Paar met kinderen;3.1;43.3;22.3
1259;Bunschoten;Eenoudergezin;0.2;32.3;21.0
1260;Doorn;Totaal particulier huishouden;4.3;35.7;25.6
1261;Doorn;Eenpersoonshuishouden;1.6;22.6;22.6
1262;Doorn;Paar zonder kinderen;1.4;40.7;29.7
1263;Doorn;Paar met kinderen;1.1;47.3;25.4
1264;Doorn;Eenoudergezin;0.1;27.9;19.1
1265;Driebergen-Rijsenburg;Totaal particulier huishouden;7.6;36.0;25.0
1266;Driebergen-Rijsenburg;Eenpersoonshuishouden;2.6;21.3;21.3
1267;Driebergen-Rijsenburg;Paar zonder kinderen;2.3;39.5;28.8
1268;Driebergen-Rijsenburg;Paar met kinderen;2.2;49.7;26.3
1269;Driebergen-Rijsenburg;Eenoudergezin;0.3;28.6;19.4
1270;Eemnes;Totaal particulier huishouden;3.4;34.9;23.4
1271;Eemnes;Eenpersoonshuishouden;0.9;21.2;21.2
1272;Eemnes;Paar zonder kinderen;1.0;36.1;26.3
1273;Eemnes;Paar met kinderen;1.3;44.2;23.6
1274;Eemnes;Eenoudergezin;0.2;22.1;14.7
1275;Houten;Totaal particulier huishouden;15.2;36.0;23.4
1276;Houten;Eenpersoonshuishouden;3.7;19.0;19.0
1277;Houten;Paar zonder kinderen;4.2;37.1;27.1
1278;Houten;Paar met kinderen;6.1;45.3;24.0
1279;Houten;Eenoudergezin;0.7;27.7;18.4
1280;Leersum;Totaal particulier huishouden;2.9;35.0;23.6
1281;Leersum;Eenpersoonshuishouden;0.8;18.6;18.6
1282;Leersum;Paar zonder kinderen;1.0;37.9;27.6
1283;Leersum;Paar met kinderen;0.9;45.0;23.7
1284;Leersum;Eenoudergezin;0.1;30.7;20.7
1285;Leusden;Totaal particulier huishouden;11.3;36.9;24.8
1286;Leusden;Eenpersoonshuishouden;2.9;21.3;21.3
1287;Leusden;Paar zonder kinderen;3.6;38.7;28.3
1288;Leusden;Paar met kinderen;4.0;46.8;24.9
1289;Leusden;Eenoudergezin;0.4;27.1;18.2
1290;Loenen;Totaal particulier huishouden;3.4;37.2;25.3
1291;Loenen;Eenpersoonshuishouden;1.0;20.2;20.2
1292;Loenen;Paar zonder kinderen;1.1;39.5;28.8
1293;Loenen;Paar met kinderen;1.1;49.8;26.6
1294;Loenen;Eenoudergezin;0.2;31.9;21.5
1295;Lopik;Totaal particulier huishouden;4.9;35.3;22.4
1296;Lopik;Eenpersoonshuishouden;1.0;18.1;18.1
1297;Lopik;Paar zonder kinderen;1.4;34.6;25.3
1298;Lopik;Paar met kinderen;2.0;43.2;22.4
1299;Lopik;Eenoudergezin;0.2;35.2;22.7
1300;Maarn;Totaal particulier huishouden;2.4;39.9;27.7
1301;Maarn;Eenpersoonshuishouden;0.7;23.7;23.7
1302;Maarn;Paar zonder kinderen;0.9;44.3;32.4
1303;Maarn;Paar met kinderen;0.7;49.2;26.3
1304;Maarn;Eenoudergezin;;;
1305;Maarssen;Totaal particulier huishouden;15.6;35.5;23.8
1306;Maarssen;Eenpersoonshuishouden;4.1;19.7;19.7
1307;Maarssen;Paar zonder kinderen;4.6;37.7;27.5
1308;Maarssen;Paar met kinderen;5.4;45.9;24.6
1309;Maarssen;Eenoudergezin;0.9;26.7;18.0
1310;Montfoort;Totaal particulier huishouden;4.9;36.1;23.7
1311;Montfoort;Eenpersoonshuishouden;1.1;21.4;21.4
1312;Montfoort;Paar zonder kinderen;1.6;36.2;26.5
1313;Montfoort;Paar met kinderen;2.0;44.5;23.3
1314;Montfoort;Eenoudergezin;0.1;25.2;16.6
1315;Renswoude;Totaal particulier huishouden;1.5;33.2;21.0
1316;Renswoude;Eenpersoonshuishouden;0.3;18.3;18.3
1317;Renswoude;Paar zonder kinderen;0.4;32.2;23.5
1318;Renswoude;Paar met kinderen;0.6;40.1;20.7
1319;Renswoude;Eenoudergezin;;;
1320;Rhenen;Totaal particulier huishouden;6.9;31.9;21.6
1321;Rhenen;Eenpersoonshuishouden;1.8;19.3;19.3
1322;Rhenen;Paar zonder kinderen;2.3;32.8;24.0
1323;Rhenen;Paar met kinderen;2.2;39.9;21.1
1324;Rhenen;Eenoudergezin;0.3;28.8;19.1
1325;Soest;Totaal particulier huishouden;18.9;33.3;23.1
1326;Soest;Eenpersoonshuishouden;6.1;19.7;19.7
1327;Soest;Paar zonder kinderen;5.8;36.3;26.5
1328;Soest;Paar met kinderen;5.5;44.6;23.8
1329;Soest;Eenoudergezin;0.8;27.9;19.0
1330;Utrecht (gemeente);Totaal particulier huishouden;118.5;28.6;21.4
1331;Utrecht (gemeente);Eenpersoonshuishouden;55.1;19.1;19.1
1332;Utrecht (gemeente);Paar zonder kinderen;30.3;35.6;26.0
1333;Utrecht (gemeente);Paar met kinderen;22.0;41.1;22.1
1334;Utrecht (gemeente);Eenoudergezin;5.5;23.1;15.7
1335;Veenendaal;Totaal particulier huishouden;23.1;31.8;21.0
1336;Veenendaal;Eenpersoonshuishouden;6.0;18.0;18.0
1337;Veenendaal;Paar zonder kinderen;6.8;32.0;23.4
1338;Veenendaal;Paar met kinderen;8.5;40.9;21.5
1339;Veenendaal;Eenoudergezin;1.0;27.8;18.8
1340;Woudenberg;Totaal particulier huishouden;4.2;33.9;22.3
1341;Woudenberg;Eenpersoonshuishouden;1.1;18.1;18.1
1342;Woudenberg;Paar zonder kinderen;1.3;35.6;26.0
1343;Woudenberg;Paar met kinderen;1.5;42.7;22.3
1344;Woudenberg;Eenoudergezin;0.2;26.9;18.0
1345;Wijk bij Duurstede;Totaal particulier huishouden;8.8;34.3;22.5
1346;Wijk bij Duurstede;Eenpersoonshuishouden;2.1;18.8;18.8
1347;Wijk bij Duurstede;Paar zonder kinderen;2.6;34.8;25.4
1348;Wijk bij Duurstede;Paar met kinderen;3.4;43.6;23.1
1349;Wijk bij Duurstede;Eenoudergezin;0.4;24.2;16.5
1350;IJsselstein;Totaal particulier huishouden;13.2;34.1;23.1
1351;IJsselstein;Eenpersoonshuishouden;3.5;20.2;20.2
1352;IJsselstein;Paar zonder kinderen;4.1;35.9;26.2
1353;IJsselstein;Paar met kinderen;4.4;43.5;23.2
1354;IJsselstein;Eenoudergezin;0.6;24.1;16.0
1355;Zeist;Totaal particulier huishouden;25.7;33.2;23.8
1356;Zeist;Eenpersoonshuishouden;10.0;20.5;20.5
1357;Zeist;Paar zonder kinderen;7.6;38.5;28.1
1358;Zeist;Paar met kinderen;6.0;47.0;25.0
1359;Zeist;Eenoudergezin;1.1;27.7;18.7
1360;Nieuwegein;Totaal particulier huishouden;26.0;32.6;22.5
1361;Nieuwegein;Eenpersoonshuishouden;8.1;19.4;19.4
1362;Nieuwegein;Paar zonder kinderen;7.5;35.1;25.6
1363;Nieuwegein;Paar met kinderen;8.0;43.8;23.6
1364;Nieuwegein;Eenoudergezin;1.5;25.4;17.2
1365;Aalsmeer;Totaal particulier huishouden;9.2;35.0;23.7
1366;Aalsmeer;Eenpersoonshuishouden;2.5;20.3;20.3
1367;Aalsmeer;Paar zonder kinderen;3.0;35.6;26.0
1368;Aalsmeer;Paar met kinderen;3.0;46.3;24.7
1369;Aalsmeer;Eenoudergezin;0.4;28.5;19.4
1370;Alkmaar;Totaal particulier huishouden;41.0;28.7;20.4
1371;Alkmaar;Eenpersoonshuishouden;15.2;17.8;17.8
1372;Alkmaar;Paar zonder kinderen;11.4;32.9;24.0
1373;Alkmaar;Paar met kinderen;10.4;40.0;21.4
1374;Alkmaar;Eenoudergezin;2.5;22.8;15.4
1375;Amstelveen;Totaal particulier huishouden;35.0;35.8;26.0
1376;Amstelveen;Eenpersoonshuishouden;14.4;23.1;23.1
1377;Amstelveen;Paar zonder kinderen;9.5;39.8;29.1
1378;Amstelveen;Paar met kinderen;8.2;52.4;28.2
1379;Amstelveen;Eenoudergezin;1.8;31.5;21.5
1380;Amsterdam;Totaal particulier huishouden;372.0;26.3;20.5
1381;Amsterdam;Eenpersoonshuishouden;197.1;19.1;19.1
1382;Amsterdam;Paar zonder kinderen;74.0;35.6;26.0
1383;Amsterdam;Paar met kinderen;51.4;39.3;21.3
1384;Amsterdam;Eenoudergezin;32.1;22.4;15.3
1385;Andijk;Totaal particulier huishouden;2.5;31.4;20.7
1386;Andijk;Eenpersoonshuishouden;0.6;17.2;17.2
1387;Andijk;Paar zonder kinderen;0.8;31.1;22.7
1388;Andijk;Paar met kinderen;0.9;41.1;21.7
1389;Andijk;Eenoudergezin;0.1;25.3;16.7
1390;Graft-De Rijp;Totaal particulier huishouden;2.5;32.8;21.6
1391;Graft-De Rijp;Eenpersoonshuishouden;0.6;17.3;17.3
1392;Graft-De Rijp;Paar zonder kinderen;0.8;32.2;23.5
1393;Graft-De Rijp;Paar met kinderen;0.9;44.7;23.6
1394;Graft-De Rijp;Eenoudergezin;0.1;21.7;15.1
1395;Anna Paulowna;Totaal particulier huishouden;5.4;29.9;19.8
1396;Anna Paulowna;Eenpersoonshuishouden;1.3;16.7;16.7
1397;Anna Paulowna;Paar zonder kinderen;1.8;29.5;21.5
1398;Anna Paulowna;Paar met kinderen;2.0;39.1;20.6
1399;Anna Paulowna;Eenoudergezin;0.2;25.0;16.7
1400;Beemster;Totaal particulier huishouden;3.3;35.9;23.8
1401;Beemster;Eenpersoonshuishouden;0.8;19.9;19.9
1402;Beemster;Paar zonder kinderen;1.1;34.6;25.3
1403;Beemster;Paar met kinderen;1.1;47.8;25.4
1404;Beemster;Eenoudergezin;0.1;29.6;19.4
1405;Bennebroek;Totaal particulier huishouden;2.1;40.6;28.9
1406;Bennebroek;Eenpersoonshuishouden;0.6;30.1;30.1
1407;Bennebroek;Paar zonder kinderen;0.8;42.9;31.3
1408;Bennebroek;Paar met kinderen;0.6;49.6;26.5
1409;Bennebroek;Eenoudergezin;0.1;31.1;20.7
1410;Bergen (NH.);Totaal particulier huishouden;13.2;33.8;23.6
1411;Bergen (NH.);Eenpersoonshuishouden;4.2;20.4;20.4
1412;Bergen (NH.);Paar zonder kinderen;4.3;37.0;27.0
1413;Bergen (NH.);Paar met kinderen;3.5;44.5;23.6
1414;Bergen (NH.);Eenoudergezin;0.6;28.1;18.9
1415;Beverwijk;Totaal particulier huishouden;16.2;29.5;20.9
1416;Beverwijk;Eenpersoonshuishouden;5.6;18.7;18.7
1417;Beverwijk;Paar zonder kinderen;5.0;32.5;23.8
1418;Beverwijk;Paar met kinderen;4.2;40.3;21.7
1419;Beverwijk;Eenoudergezin;0.9;21.8;14.9
1420;Blaricum;Totaal particulier huishouden;3.8;43.6;29.4
1421;Blaricum;Eenpersoonshuishouden;1.0;22.4;22.4
1422;Blaricum;Paar zonder kinderen;1.3;45.7;33.4
1423;Blaricum;Paar met kinderen;1.2;60.2;32.3
1424;Blaricum;Eenoudergezin;0.2;33.1;22.5
1425;Bloemendaal;Totaal particulier huishouden;6.7;46.9;32.3
1426;Bloemendaal;Eenpersoonshuishouden;2.0;28.2;28.2
1427;Bloemendaal;Paar zonder kinderen;2.1;51.4;37.5
1428;Bloemendaal;Paar met kinderen;2.1;60.9;32.2
1429;Bloemendaal;Eenoudergezin;0.3;31.5;21.5
1430;Bussum;Totaal particulier huishouden;14.3;34.9;25.1
1431;Bussum;Eenpersoonshuishouden;5.9;21.4;21.4
1432;Bussum;Paar zonder kinderen;4.0;39.3;28.7
1433;Bussum;Paar met kinderen;3.4;54.0;28.6
1434;Bussum;Eenoudergezin;0.7;26.8;18.5
1435;Castricum;Totaal particulier huishouden;14.1;35.0;23.9
1436;Castricum;Eenpersoonshuishouden;3.9;20.4;20.4
1437;Castricum;Paar zonder kinderen;4.8;37.0;27.0
1438;Castricum;Paar met kinderen;4.5;45.6;24.1
1439;Castricum;Eenoudergezin;0.6;27.3;18.4
1440;Diemen;Totaal particulier huishouden;10.3;33.1;23.7
1441;Diemen;Eenpersoonshuishouden;3.7;21.7;21.7
1442;Diemen;Paar zonder kinderen;2.8;37.6;27.4
1443;Diemen;Paar met kinderen;2.5;45.0;24.5
1444;Diemen;Eenoudergezin;0.8;25.3;17.3
1445;Edam-Volendam;Totaal particulier huishouden;10.6;34.9;22.6
1446;Edam-Volendam;Eenpersoonshuishouden;2.6;18.1;18.1
1447;Edam-Volendam;Paar zonder kinderen;3.0;33.5;24.4
1448;Edam-Volendam;Paar met kinderen;4.5;45.5;24.2
1449;Edam-Volendam;Eenoudergezin;0.3;31.6;21.3
1450;Enkhuizen;Totaal particulier huishouden;7.3;28.9;20.2
1451;Enkhuizen;Eenpersoonshuishouden;2.4;17.7;17.7
1452;Enkhuizen;Paar zonder kinderen;2.3;31.1;22.7
1453;Enkhuizen;Paar met kinderen;2.0;39.4;20.9
1454;Enkhuizen;Eenoudergezin;0.3;22.3;15.1
1455;Haarlem;Totaal particulier huishouden;68.0;29.1;21.2
1456;Haarlem;Eenpersoonshuishouden;29.0;18.5;18.5
1457;Haarlem;Paar zonder kinderen;18.3;34.2;24.9
1458;Haarlem;Paar met kinderen;14.5;42.1;22.7
1459;Haarlem;Eenoudergezin;3.3;24.8;16.9
1460;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;36.2;24.4
1461;Haarlemmerliede en Spaarnwoude;Eenpersoonshuishouden;0.6;20.7;20.7
1462;Haarlemmerliede en Spaarnwoude;Paar zonder kinderen;0.7;37.8;27.6
1463;Haarlemmerliede en Spaarnwoude;Paar met kinderen;0.8;46.0;24.7
1464;Haarlemmerliede en Spaarnwoude;Eenoudergezin;;;
1465;Haarlemmermeer;Totaal particulier huishouden;48.5;34.8;23.4
1466;Haarlemmermeer;Eenpersoonshuishouden;12.9;19.2;19.2
1467;Haarlemmermeer;Paar zonder kinderen;15.1;37.1;27.1
1468;Haarlemmermeer;Paar met kinderen;16.5;44.6;23.9
1469;Haarlemmermeer;Eenoudergezin;2.0;25.9;17.4
1470;Harenkarspel;Totaal particulier huishouden;6.0;33.0;21.7
1471;Harenkarspel;Eenpersoonshuishouden;1.6;18.0;18.0
1472;Harenkarspel;Paar zonder kinderen;1.9;33.2;24.2
1473;Harenkarspel;Paar met kinderen;2.1;43.0;22.4
1474;Harenkarspel;Eenoudergezin;0.2;24.8;16.5
1475;Heemskerk;Totaal particulier huishouden;14.9;31.4;21.5
1476;Heemskerk;Eenpersoonshuishouden;4.4;19.0;19.0
1477;Heemskerk;Paar zonder kinderen;4.7;33.1;24.2
1478;Heemskerk;Paar met kinderen;4.4;41.7;22.1
1479;Heemskerk;Eenoudergezin;0.8;23.9;16.1
1480;Heemstede;Totaal particulier huishouden;10.9;40.1;28.1
1481;Heemstede;Eenpersoonshuishouden;3.7;23.7;23.7
1482;Heemstede;Paar zonder kinderen;3.4;45.7;33.3
1483;Heemstede;Paar met kinderen;2.9;55.8;29.4
1484;Heemstede;Eenoudergezin;0.5;27.0;18.4
1485;Heerhugowaard;Totaal particulier huishouden;18.3;32.0;21.5
1486;Heerhugowaard;Eenpersoonshuishouden;4.7;19.2;19.2
1487;Heerhugowaard;Paar zonder kinderen;5.9;33.0;24.1
1488;Heerhugowaard;Paar met kinderen;6.2;40.4;21.5
1489;Heerhugowaard;Eenoudergezin;0.8;24.5;16.7
1490;Heiloo;Totaal particulier huishouden;9.0;35.1;24.2
1491;Heiloo;Eenpersoonshuishouden;2.6;20.5;20.5
1492;Heiloo;Paar zonder kinderen;3.2;37.7;27.5
1493;Heiloo;Paar met kinderen;2.7;46.0;24.4
1494;Heiloo;Eenoudergezin;0.3;26.1;17.6
1495;Den Helder;Totaal particulier huishouden;26.3;27.3;19.5
1496;Den Helder;Eenpersoonshuishouden;9.1;17.5;17.5
1497;Den Helder;Paar zonder kinderen;8.2;30.3;22.1
1498;Den Helder;Paar met kinderen;6.7;37.4;20.2
1499;Den Helder;Eenoudergezin;1.6;21.7;14.8
1500;Hilversum;Totaal particulier huishouden;38.0;31.9;22.9
1501;Hilversum;Eenpersoonshuishouden;15.1;19.8;19.8
1502;Hilversum;Paar zonder kinderen;11.1;35.9;26.2
1503;Hilversum;Paar met kinderen;8.7;47.0;25.2
1504;Hilversum;Eenoudergezin;1.8;27.3;18.8
1505;Hoorn;Totaal particulier huishouden;28.3;30.5;21.1
1506;Hoorn;Eenpersoonshuishouden;9.0;17.5;17.5
1507;Hoorn;Paar zonder kinderen;8.4;34.1;24.9
1508;Hoorn;Paar met kinderen;8.2;41.3;22.1
1509;Hoorn;Eenoudergezin;1.5;23.5;15.9
1510;Huizen;Totaal particulier huishouden;16.9;34.8;23.7
1511;Huizen;Eenpersoonshuishouden;4.9;20.7;20.7
1512;Huizen;Paar zonder kinderen;4.8;37.8;27.6
1513;Huizen;Paar met kinderen;5.6;45.2;24.0
1514;Huizen;Eenoudergezin;1.0;26.5;17.7
1515;Niedorp;Totaal particulier huishouden;4.4;34.0;22.3
1516;Niedorp;Eenpersoonshuishouden;0.9;18.1;18.1
1517;Niedorp;Paar zonder kinderen;1.6;33.8;24.7
1518;Niedorp;Paar met kinderen;1.6;41.5;21.9
1519;Niedorp;Eenoudergezin;0.1;32.3;20.5
1520;Landsmeer;Totaal particulier huishouden;4.2;35.2;23.9
1521;Landsmeer;Eenpersoonshuishouden;1.1;20.0;20.0
1522;Landsmeer;Paar zonder kinderen;1.4;37.3;27.2
1523;Landsmeer;Paar met kinderen;1.4;45.5;24.6
1524;Landsmeer;Eenoudergezin;0.2;27.2;18.2
1525;Langedijk;Totaal particulier huishouden;9.4;33.9;22.1
1526;Langedijk;Eenpersoonshuishouden;2.2;18.3;18.3
1527;Langedijk;Paar zonder kinderen;3.0;33.5;24.4
1528;Langedijk;Paar met kinderen;3.5;44.3;23.3
1529;Langedijk;Eenoudergezin;0.4;23.8;16.2
1530;Laren (NH.);Totaal particulier huishouden;4.6;39.6;28.2
1531;Laren (NH.);Eenpersoonshuishouden;1.6;24.0;24.0
1532;Laren (NH.);Paar zonder kinderen;1.5;46.6;34.0
1533;Laren (NH.);Paar met kinderen;1.2;51.9;27.7
1534;Laren (NH.);Eenoudergezin;0.2;29.2;19.9
1535;Medemblik;Totaal particulier huishouden;3.3;30.0;20.8
1536;Medemblik;Eenpersoonshuishouden;1.0;18.0;18.0
1537;Medemblik;Paar zonder kinderen;1.1;32.9;24.0
1538;Medemblik;Paar met kinderen;1.0;39.5;21.3
1539;Medemblik;Eenoudergezin;0.2;18.3;12.6
1540;Muiden;Totaal particulier huishouden;2.8;36.9;25.5
1541;Muiden;Eenpersoonshuishouden;0.8;21.4;21.4
1542;Muiden;Paar zonder kinderen;0.9;40.1;29.3
1543;Muiden;Paar met kinderen;0.8;49.1;26.3
1544;Muiden;Eenoudergezin;0.1;28.5;19.4
1545;Naarden;Totaal particulier huishouden;7.1;40.6;28.1
1546;Naarden;Eenpersoonshuishouden;2.3;23.8;23.8
1547;Naarden;Paar zonder kinderen;2.2;44.2;32.3
1548;Naarden;Paar met kinderen;2.1;54.5;29.0
1549;Naarden;Eenoudergezin;0.3;30.7;20.8
1550;Obdam;Totaal particulier huishouden;2.5;34.3;22.2
1551;Obdam;Eenpersoonshuishouden;0.5;18.3;18.3
1552;Obdam;Paar zonder kinderen;0.8;31.7;23.2
1553;Obdam;Paar met kinderen;1.0;44.0;23.2
1554;Obdam;Eenoudergezin;0.1;29.5;21.2
1555;Oostzaan;Totaal particulier huishouden;3.6;35.3;23.7
1556;Oostzaan;Eenpersoonshuishouden;0.8;20.4;20.4
1557;Oostzaan;Paar zonder kinderen;1.2;35.4;25.9
1558;Oostzaan;Paar met kinderen;1.2;44.5;24.0
1559;Oostzaan;Eenoudergezin;0.1;31.7;21.0
1560;Opmeer;Totaal particulier huishouden;4.2;32.3;21.2
1561;Opmeer;Eenpersoonshuishouden;1.0;19.0;19.0
1562;Opmeer;Paar zonder kinderen;1.4;31.4;22.9
1563;Opmeer;Paar met kinderen;1.6;40.6;21.3
1564;Opmeer;Eenoudergezin;0.1;27.1;17.1
1565;Ouder-Amstel;Totaal particulier huishouden;5.5;37.5;26.0
1566;Ouder-Amstel;Eenpersoonshuishouden;1.8;21.7;21.7
1567;Ouder-Amstel;Paar zonder kinderen;1.7;41.1;30.0
1568;Ouder-Amstel;Paar met kinderen;1.6;52.4;28.1
1569;Ouder-Amstel;Eenoudergezin;0.3;25.2;17.2
1570;Purmerend;Totaal particulier huishouden;31.4;30.4;20.9
1571;Purmerend;Eenpersoonshuishouden;9.5;17.7;17.7
1572;Purmerend;Paar zonder kinderen;9.4;33.1;24.1
1573;Purmerend;Paar met kinderen;9.4;40.6;21.9
1574;Purmerend;Eenoudergezin;1.8;22.7;15.3
1575;Schagen;Totaal particulier huishouden;7.4;30.6;21.2
1576;Schagen;Eenpersoonshuishouden;2.1;18.0;18.0
1577;Schagen;Paar zonder kinderen;2.6;32.2;23.5
1578;Schagen;Paar met kinderen;2.0;41.5;22.2
1579;Schagen;Eenoudergezin;0.4;24.9;16.9
1580;Texel;Totaal particulier huishouden;5.7;27.5;19.1
1581;Texel;Eenpersoonshuishouden;1.8;16.4;16.4
1582;Texel;Paar zonder kinderen;1.8;30.0;21.9
1583;Texel;Paar met kinderen;1.6;36.9;19.5
1584;Texel;Eenoudergezin;0.2;21.0;14.6
1585;Uitgeest;Totaal particulier huishouden;4.5;35.3;23.5
1586;Uitgeest;Eenpersoonshuishouden;1.1;20.2;20.2
1587;Uitgeest;Paar zonder kinderen;1.5;36.2;26.4
1588;Uitgeest;Paar met kinderen;1.7;44.2;23.3
1589;Uitgeest;Eenoudergezin;0.1;29.2;19.4
1590;Uithoorn;Totaal particulier huishouden;11.2;35.5;24.5
1591;Uithoorn;Eenpersoonshuishouden;3.2;20.7;20.7
1592;Uithoorn;Paar zonder kinderen;3.8;38.7;28.3
1593;Uithoorn;Paar met kinderen;3.4;45.7;24.5
1594;Uithoorn;Eenoudergezin;0.5;27.6;18.8
1595;Velsen;Totaal particulier huishouden;28.4;31.5;21.9
1596;Velsen;Eenpersoonshuishouden;9.1;19.4;19.4
1597;Velsen;Paar zonder kinderen;8.6;33.5;24.5
1598;Velsen;Paar met kinderen;8.4;42.8;22.9
1599;Velsen;Eenoudergezin;1.4;23.9;16.2
1600;Venhuizen;Totaal particulier huishouden;2.9;34.0;22.4
1601;Venhuizen;Eenpersoonshuishouden;0.7;18.0;18.0
1602;Venhuizen;Paar zonder kinderen;1.0;34.8;25.4
1603;Venhuizen;Paar met kinderen;1.1;42.1;22.3
1604;Venhuizen;Eenoudergezin;;;
1605;Weesp;Totaal particulier huishouden;8.1;31.1;22.4
1606;Weesp;Eenpersoonshuishouden;3.1;19.5;19.5
1607;Weesp;Paar zonder kinderen;2.4;35.6;26.0
1608;Weesp;Paar met kinderen;1.9;43.8;23.6
1609;Weesp;Eenoudergezin;0.4;24.1;16.7
1610;Schermer;Totaal particulier huishouden;1.9;33.3;22.1
1611;Schermer;Eenpersoonshuishouden;0.5;18.6;18.6
1612;Schermer;Paar zonder kinderen;0.6;34.3;25.0
1613;Schermer;Paar met kinderen;0.7;41.4;21.6
1614;Schermer;Eenoudergezin;;;
1615;Wervershoof;Totaal particulier huishouden;3.2;31.1;20.4
1616;Wervershoof;Eenpersoonshuishouden;0.8;17.7;17.7
1617;Wervershoof;Paar zonder kinderen;0.9;30.6;22.4
1618;Wervershoof;Paar met kinderen;1.2;40.4;21.0
1619;Wervershoof;Eenoudergezin;0.1;24.9;17.0
1620;Wieringen;Totaal particulier huishouden;3.5;30.7;21.1
1621;Wieringen;Eenpersoonshuishouden;1.0;17.1;17.1
1622;Wieringen;Paar zonder kinderen;1.3;33.5;24.5
1623;Wieringen;Paar met kinderen;1.0;40.1;21.4
1624;Wieringen;Eenoudergezin;0.1;24.7;16.5
1625;Wieringermeer;Totaal particulier huishouden;5.0;29.6;19.8
1626;Wieringermeer;Eenpersoonshuishouden;1.2;17.5;17.5
1627;Wieringermeer;Paar zonder kinderen;1.7;29.1;21.3
1628;Wieringermeer;Paar met kinderen;1.7;38.3;20.4
1629;Wieringermeer;Eenoudergezin;0.2;23.7;15.3
1630;Wognum;Totaal particulier huishouden;2.9;34.1;21.8
1631;Wognum;Eenpersoonshuishouden;0.6;17.0;17.0
1632;Wognum;Paar zonder kinderen;0.9;33.4;24.4
1633;Wognum;Paar met kinderen;1.2;42.9;22.4
1634;Wognum;Eenoudergezin;0.1;31.2;20.5
1635;Zandvoort;Totaal particulier huishouden;7.9;30.8;22.6
1636;Zandvoort;Eenpersoonshuishouden;3.2;19.5;19.5
1637;Zandvoort;Paar zonder kinderen;2.3;37.6;27.4
1638;Zandvoort;Paar met kinderen;1.6;42.9;23.2
1639;Zandvoort;Eenoudergezin;0.4;24.4;16.8
1640;Zijpe;Totaal particulier huishouden;4.5;30.4;20.4
1641;Zijpe;Eenpersoonshuishouden;1.2;16.0;16.0
1642;Zijpe;Paar zonder kinderen;1.6;31.6;23.0
1643;Zijpe;Paar met kinderen;1.4;40.9;21.5
1644;Zijpe;Eenoudergezin;0.2;24.9;17.0
1645;Zeevang;Totaal particulier huishouden;2.4;35.8;23.8
1646;Zeevang;Eenpersoonshuishouden;0.5;19.0;19.0
1647;Zeevang;Paar zonder kinderen;1.0;36.8;26.9
1648;Zeevang;Paar met kinderen;0.9;43.6;23.2
1649;Zeevang;Eenoudergezin;;;
1650;Zaanstad;Totaal particulier huishouden;59.4;30.2;21.0
1651;Zaanstad;Eenpersoonshuishouden;18.8;18.2;18.2
1652;Zaanstad;Paar zonder kinderen;18.4;32.8;24.0
1653;Zaanstad;Paar met kinderen;16.3;40.9;22.0
1654;Zaanstad;Eenoudergezin;3.4;23.2;15.8
1655;Ter Aar;Totaal particulier huishouden;3.2;36.0;22.6
1656;Ter Aar;Eenpersoonshuishouden;0.6;18.8;18.8
1657;Ter Aar;Paar zonder kinderen;1.0;32.7;23.9
1658;Ter Aar;Paar met kinderen;1.4;43.7;22.8
1659;Ter Aar;Eenoudergezin;0.1;36.2;23.2
1660;Alblasserdam;Totaal particulier huishouden;7.2;30.7;20.4
1661;Alblasserdam;Eenpersoonshuishouden;1.9;16.6;16.6
1662;Alblasserdam;Paar zonder kinderen;2.3;30.8;22.5
1663;Alblasserdam;Paar met kinderen;2.4;40.9;21.5
1664;Alblasserdam;Eenoudergezin;0.3;25.5;17.5
1665;Alkemade;Totaal particulier huishouden;5.4;35.0;22.8
1666;Alkemade;Eenpersoonshuishouden;1.3;20.6;20.6
1667;Alkemade;Paar zonder kinderen;1.6;31.7;23.2
1668;Alkemade;Paar met kinderen;2.1;45.4;23.8
1669;Alkemade;Eenoudergezin;0.2;29.0;19.4
