ID;Geslacht;Leeftijd;NietGeregistreerdeBeroepen;AanbiedersZorg;Perioden;BrutoLoonSocialeVerzekeringen_1;BanenVanWerknemers_2;BanenVanWerknemersRelatief_3;ArbeidsjarenVanWerknemers_4;ArbeidsjarenVanWerknemersRelatief_5;Zelfstandigen_6;ZelfstandigenRelatief_7
8803;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2003;;0.0;0.0;0.0;0.0;;
8804;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2004;;0.0;0.0;0.0;0.0;;
8805;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2005;;0.0;0.0;0.0;0.0;;
8806;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2006;;0.0;0.0;0.0;0.0;;
8807;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2007;;0.0;0.0;0.0;0.0;0.0;0.0
8808;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2008;;0.0;0.0;0.0;0.0;0.0;0.0
8809;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2009;;0.0;0.0;0.0;0.0;0.0;0.0
8810;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2010;;0.0;0.0;0.0;0.0;0.0;0.0
8811;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2011;26.1;;;;;;
8812;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2012;;0.0;0.0;0.0;0.0;0.0;0.0
8813;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Tandartsenpraktijken;2013;;0.0;0.0;0.0;0.0;0.0;0.0
8814;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2001;33.3;1.0;7.0;1.0;9.0;;
8815;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2002;34.5;1.0;7.0;1.0;9.0;;
8816;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2003;37.9;1.0;6.0;1.0;8.0;;
8817;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2004;39.5;1.0;6.0;1.0;8.0;;
8818;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2005;39.3;1.0;6.0;1.0;8.0;;
8819;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2006;44.1;1.0;5.0;1.0;6.0;;
8820;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2007;45.4;1.0;5.0;1.0;7.0;0.0;2.0
8821;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2008;46.6;1.0;6.0;1.0;7.0;0.0;2.0
8822;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2009;48.4;2.0;6.0;1.0;7.0;0.0;2.0
8823;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2010;48.7;2.0;5.0;1.0;6.0;0.0;2.0
8824;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2011;49.4;2.0;6.0;2.0;8.0;0.0;2.0
8825;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2012;48.9;2.0;6.0;1.0;8.0;0.0;2.0
8826;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Paramedische praktijken;2013;44.7;2.0;7.0;2.0;9.0;0.0;2.0
8827;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2001;36.7;0.0;0.0;0.0;0.0;;
8828;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2002;39.9;0.0;0.0;0.0;0.0;;
8829;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2003;41.5;0.0;0.0;0.0;0.0;;
8830;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2004;44.3;0.0;0.0;0.0;0.0;;
8831;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2005;44.4;0.0;0.0;0.0;0.0;;
8832;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2006;46.2;0.0;0.0;0.0;0.0;;
8833;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2007;48.2;0.0;0.0;0.0;0.0;0.0;0.0
8834;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2008;51.8;0.0;0.0;0.0;0.0;0.0;0.0
8835;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2009;52.8;0.0;0.0;0.0;0.0;0.0;0.0
8836;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2010;55.1;0.0;0.0;0.0;0.0;0.0;0.0
8837;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2011;53.5;0.0;0.0;0.0;0.0;;
8838;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2012;52.2;0.0;0.0;0.0;0.0;0.0;0.0
8839;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van gezondheidszorg;2013;47.7;0.0;0.0;0.0;0.0;0.0;0.0
8840;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2001;29.8;0.0;0.0;0.0;0.0;;
8841;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2002;31.5;0.0;0.0;0.0;0.0;;
8842;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2003;31.7;0.0;0.0;0.0;0.0;;
8843;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2004;32.6;0.0;0.0;0.0;0.0;;
8844;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2005;32.3;0.0;0.0;0.0;0.0;;
8845;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2006;33.1;0.0;0.0;0.0;0.0;;
8846;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2007;34.7;0.0;0.0;0.0;0.0;0.0;0.0
8847;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2008;38.1;0.0;0.0;0.0;0.0;0.0;0.0
8848;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2009;39.4;0.0;0.0;0.0;0.0;0.0;0.0
8849;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2010;39.7;0.0;0.0;0.0;0.0;0.0;0.0
8850;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2011;40.6;0.0;0.0;0.0;0.0;;
8851;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2012;42.3;0.0;0.0;0.0;0.0;0.0;0.0
8852;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Totaal aanbieders welzijnszorg;2013;39.6;0.0;0.0;0.0;0.0;0.0;0.0
8853;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2001;30.3;0.0;0.0;0.0;0.0;;
8854;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2002;32.2;0.0;0.0;0.0;0.0;;
8855;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2003;32.4;0.0;0.0;0.0;0.0;;
8856;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2004;34.1;0.0;0.0;0.0;0.0;;
8857;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2005;34.2;0.0;0.0;0.0;0.0;;
8858;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2006;34.5;0.0;0.0;0.0;0.0;;
8859;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2007;36.0;0.0;0.0;0.0;0.0;0.0;0.0
8860;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2008;38.0;0.0;0.0;0.0;0.0;0.0;0.0
8861;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2009;39.5;0.0;0.0;0.0;0.0;0.0;0.0
8862;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2010;39.3;0.0;0.0;0.0;0.0;0.0;0.0
8863;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2011;40.2;0.0;0.0;0.0;0.0;;
8864;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2012;41.3;0.0;0.0;0.0;0.0;0.0;0.0
8865;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van ouderenzorg;2013;39.2;0.0;0.0;0.0;0.0;0.0;0.0
8866;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2001;;0.0;0.0;0.0;0.0;;
8867;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2002;;0.0;0.0;0.0;0.0;;
8868;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2003;;0.0;0.0;0.0;0.0;;
8869;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2004;;0.0;0.0;0.0;0.0;;
8870;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2005;;0.0;0.0;0.0;0.0;;
8871;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2006;;0.0;0.0;0.0;0.0;;
8872;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2007;;0.0;0.0;0.0;0.0;0.0;0.0
8873;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2008;;0.0;0.0;0.0;0.0;0.0;0.0
8874;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2009;;0.0;0.0;0.0;0.0;0.0;0.0
8875;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2010;;0.0;0.0;0.0;0.0;0.0;0.0
8876;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2011;41.7;;;;;;
8877;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2012;;0.0;0.0;0.0;0.0;0.0;0.0
8878;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Verstrekkers van gehandicaptenzorg;2013;;0.0;0.0;0.0;0.0;0.0;0.0
8879;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2001;;0.0;0.0;0.0;0.0;;
8880;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2002;;0.0;0.0;0.0;0.0;;
8881;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2003;;0.0;0.0;0.0;0.0;;
8882;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2004;;0.0;0.0;0.0;0.0;;
8883;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2005;;0.0;0.0;0.0;0.0;;
8884;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2006;;0.0;0.0;0.0;0.0;;
8885;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2007;;0.0;0.0;0.0;0.0;0.0;0.0
8886;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2008;;0.0;0.0;0.0;0.0;0.0;0.0
8887;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2009;;0.0;0.0;0.0;0.0;0.0;0.0
8888;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2010;;0.0;0.0;0.0;0.0;0.0;0.0
8889;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2011;43.5;;;;;;
8890;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2012;;0.0;0.0;0.0;0.0;0.0;0.0
8891;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Overige verstrekkers van welzijnszorg;2013;;0.0;0.0;0.0;0.0;0.0;0.0
8892;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2001;;0.0;0.0;0.0;0.0;;
8893;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2002;;0.0;0.0;0.0;0.0;;
8894;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2003;;0.0;0.0;0.0;0.0;;
8895;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2004;;0.0;0.0;0.0;0.0;;
8896;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2005;;0.0;0.0;0.0;0.0;;
8897;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2006;;0.0;0.0;0.0;0.0;;
8898;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2007;;0.0;0.0;0.0;0.0;0.0;0.0
8899;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2008;;0.0;0.0;0.0;0.0;0.0;0.0
8900;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2009;;0.0;0.0;0.0;0.0;0.0;0.0
8901;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2010;;0.0;0.0;0.0;0.0;0.0;0.0
8902;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2011;44.1;;;;;;
8903;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2012;;0.0;0.0;0.0;0.0;0.0;0.0
8904;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Beleids- en beheerorganisaties;2013;;0.0;0.0;0.0;0.0;0.0;0.0
8905;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2001;;0.0;2.0;0.0;2.0;;
8906;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2002;;0.0;2.0;0.0;2.0;;
8907;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2003;;0.0;2.0;0.0;2.0;;
8908;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2004;;0.0;2.0;0.0;2.0;;
8909;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2005;;0.0;2.0;0.0;2.0;;
8910;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2006;;0.0;2.0;0.0;3.0;;
8911;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2007;;0.0;1.0;0.0;2.0;0.0;1.0
8912;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2008;;0.0;1.0;0.0;1.0;0.0;2.0
8913;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2009;;0.0;1.0;0.0;1.0;0.0;1.0
8914;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2010;;0.0;1.0;0.0;1.0;0.0;1.0
8915;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2011;34.6;;;;;;
8916;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2012;;0.0;1.0;0.0;1.0;0.0;0.0
8917;Mannen;25 tot 35 jaar;Overige (para) medische beroepen;Medisch geschoolden bij uitzendbureaus;2013;;0.0;2.0;0.0;2.0;0.0;0.0
8918;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2001;24.3;34.0;3.0;28.0;4.0;;
8919;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2002;25.5;35.0;3.0;29.0;4.0;;
8920;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2003;26.5;35.0;3.0;29.0;4.0;;
8921;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2004;26.9;34.0;3.0;29.0;4.0;;
8922;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2005;27.1;34.0;3.0;28.0;4.0;;
8923;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2006;27.6;33.0;3.0;29.0;3.0;;
8924;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2007;28.4;34.0;3.0;29.0;3.0;1.0;1.0
8925;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2008;31.7;33.0;2.0;28.0;3.0;1.0;2.0
8926;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2009;32.3;34.0;3.0;28.0;3.0;1.0;2.0
8927;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2010;32.9;37.0;3.0;30.0;3.0;1.0;2.0
8928;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2011;33.4;38.0;3.0;32.0;3.0;2.0;2.0
8929;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2012;33.9;38.0;3.0;31.0;3.0;2.0;2.0
8930;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders zorg;2013;31.9;37.0;3.0;31.0;3.0;2.0;2.0
8931;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2001;26.9;15.0;4.0;13.0;4.0;;
8932;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2002;28.5;16.0;3.0;13.0;4.0;;
8933;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2003;29.0;17.0;3.0;14.0;4.0;;
8934;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2004;29.3;16.0;3.0;14.0;4.0;;
8935;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2005;29.0;16.0;3.0;14.0;4.0;;
8936;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2006;30.2;17.0;3.0;14.0;4.0;;
8937;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2007;31.0;17.0;3.0;15.0;4.0;1.0;1.0
8938;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2008;33.2;17.0;3.0;14.0;4.0;1.0;1.0
8939;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2009;33.2;17.0;3.0;14.0;4.0;1.0;1.0
8940;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2010;33.9;17.0;3.0;15.0;4.0;1.0;1.0
8941;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2011;34.5;18.0;3.0;16.0;4.0;1.0;2.0
8942;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2012;35.3;18.0;3.0;15.0;4.0;1.0;2.0
8943;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Totaal aanbieders gezondheidszorg;2013;33.3;18.0;3.0;15.0;4.0;1.0;1.0
8944;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2001;26.7;6.0;3.0;6.0;3.0;;
8945;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2002;28.6;7.0;3.0;6.0;3.0;;
8946;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2003;29.4;7.0;3.0;6.0;3.0;;
8947;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2004;29.4;7.0;3.0;6.0;3.0;;
8948;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2005;29.2;7.0;3.0;6.0;3.0;;
8949;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2006;30.1;7.0;3.0;6.0;3.0;;
8950;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2007;31.3;7.0;2.0;6.0;3.0;0.0;0.0
8951;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2008;33.4;7.0;3.0;6.0;3.0;0.0;0.0
8952;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2009;34.3;7.0;2.0;6.0;3.0;0.0;0.0
8953;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2010;35.1;7.0;3.0;6.0;3.0;0.0;0.0
8954;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2011;35.7;8.0;3.0;7.0;3.0;;
8955;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2012;36.3;7.0;3.0;7.0;3.0;0.0;0.0
8956;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Ziekenhuizen, specialistenpraktijken;2013;34.2;8.0;3.0;7.0;3.0;0.0;0.0
8957;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2001;26.7;2.0;3.0;1.0;3.0;;
8958;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2002;27.8;2.0;3.0;2.0;3.0;;
8959;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2003;28.8;2.0;3.0;2.0;3.0;;
8960;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2004;29.3;2.0;3.0;2.0;4.0;;
8961;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2005;29.1;3.0;3.0;2.0;4.0;;
8962;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2006;28.7;3.0;3.0;2.0;4.0;;
8963;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2007;29.5;3.0;3.0;2.0;3.0;0.0;1.0
8964;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2008;31.2;3.0;3.0;2.0;4.0;0.0;1.0
8965;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2009;32.4;3.0;3.0;2.0;3.0;0.0;1.0
8966;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2010;32.6;3.0;3.0;2.0;4.0;0.0;1.0
8967;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2011;33.4;3.0;4.0;3.0;4.0;;
8968;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2012;33.8;3.0;4.0;3.0;4.0;0.0;1.0
8969;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Verstrekkers geestelijke gezondheidszorg;2013;31.7;3.0;4.0;3.0;4.0;0.0;1.0
8970;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2001;;0.0;0.0;0.0;0.0;;
8971;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2002;;0.0;0.0;0.0;0.0;;
8972;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2003;;0.0;0.0;0.0;0.0;;
8973;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2004;;0.0;0.0;0.0;0.0;;
8974;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2005;;0.0;0.0;0.0;0.0;;
8975;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2006;;0.0;0.0;0.0;0.0;;
8976;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2007;;0.0;0.0;0.0;0.0;0.0;0.0
8977;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2008;;0.0;0.0;0.0;0.0;0.0;0.0
8978;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2009;;0.0;0.0;0.0;0.0;0.0;0.0
8979;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2010;;0.0;0.0;0.0;0.0;0.0;0.0
8980;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2011;35.5;0.0;0.0;;;;
8981;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2012;;0.0;0.0;0.0;0.0;0.0;0.0
8982;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Huisartsenpraktijken;2013;;0.0;0.0;0.0;0.0;0.0;0.0
8983;Mannen;25 tot 35 jaar;Overige beroepen (niet geregistreerd);Tandartsenpraktijken;2001;;0.0;0.0;0.0;0.0;;
