ID;Huishoudenkenmerken;Perioden;ConsumentenvertrouwenIndicator_1;EconomischeSituatieLaatste12Maanden_2;EconomischeSituatieKomende12Maanden_3;FinancieleSituatieLaatste12Maanden_4;FinancieleSituatieKomende12Maanden_5;GunstigeTijdVoorGroteAankopen_6;EconomischKlimaatIndicator_7;EconomischeSituatieLaatste12Maanden_8;EconomischeSituatieKomende12Maanden_9;KoopbereidheidIndicator_10;FinancieleSituatieLaatste12Maanden_11;FinancieleSituatieKomende12Maanden_12;GunstigeTijdVoorGroteAankopen_13;TotaalEconomischeSitLaatste12Mnd_14;DuidelijkVerbeteren_15;IetsVerbeteren_16;Ongewijzigd_17;IetsVerslechterd_18;DuidelijkVerslechterd_19;WeetNiet_20;TotaalEconomischeSitKomende12Mnd_21;DuidelijkVerbeteren_22;IetsVerbeteren_23;OngewijzigdBlijven_24;IetsVerslechteren_25;DuidelijkVerslechteren_26;WeetNiet_27;TotaalFinancieleSitLaatste12Mnd_28;DuidelijkVerbeterd_29;IetsVerbeterd_30;Ongewijzigd_31;IetsVerslechterd_32;DuidelijkVerslechterd_33;WeetNiet_34;TotaalFinancieleSitKomende12Mnd_35;DuidelijkVerbeteren_36;IetsVerbeteren_37;OngewijzigdBlijven_38;IetsVerslechteren_39;DuidelijkVerslechteren_40;WeetNiet_41;TotaalGunstigeTijdVoorAankoopArt_42;GunstigeTijd_43;NietGunstigOngunstig_44;OngunstigeTijd_45;WeetNiet_46;TotaalPrijzenLaatste12Mnd_47;SterkGestegen_48;MatigGestegen_49;ZwakGestegen_50;VrijwelGelijkGebleven_51;Gedaald_52;WeetNiet_53;TotaalPrijzenKomende12Mnd_54;SterkerStijgen_55;EvenveelStijgen_56;MinderStijgen_57;GelijkBlijven_58;Dalen_59;WeetNiet_60;TotaalWerkloosheidKomende12Mnd_61;DuidelijkStijgen_62;EnigszinsStijgen_63;GelijkBlijven_64;IetsDalen_65;DuidelijkDalen_66;WeetNiet_67;TotaalFinancieleSituatieEigenHuish_68;SchuldenMaken_69;SpaarmiddelenAanspreken_70;PreciesRondkomen_71;BeetjeGeldOverhouden_72;VeelGeldOverhouden_73;WeetNiet_74;TotaalGeldOpzijLeggenKomende12Mnd_75;Jazeker_76;JaMisschien_77;WaarschijnlijkNiet_78;ZekerNiet_79;WeetNiet_80;TotaalSparenZinvol_81;Jazeker_82;JaMisschien_83;WaarschijnlijkNiet_84;ZekerNiet_85;WeetNiet_86;TotaalAankoopDuurzameArtKomendJaar_87;VeelMeer_88;EenBeetjeMeer_89;Evenveel_90;IetsMinder_91;VeelMinder_92;WeetNiet_93;TotaalAutoKopenKomende2Jaren_94;Jazeker_95;JaMisschien_96;WaarschijnlijkNiet_97;ZekerNiet_98;WeetNiet_99;TotaalWoningKopenOfBouwenKom2Jr_100;Jazeker_101;JaMisschien_102;WaarschijnlijkNiet_103;ZekerNiet_104;WeetNiet_105;TotaalOnderhoudOfVerbeteringWoning_106;Jazeker_107;JaMisschien_108;WaarschijnlijkNiet_109;ZekerNiet_110;WeetNiet_111;TotaalWaaropBezuinBijDalingInkomen_112;VoedingDrankenTabak_113;KledingSchoeisel_114;Auto_115;VakantieUitgaan_116;DuurzameArtikelen_117;OverigeBezuinigingen_118;WeetNiet_119;TotaalWaaropBezuinBijDalingInkomen_120;VoedingDrankenTabak_121;KledingSchoeisel_122;AutoEnVervoer_123;Vakantie_124;RecreatieEnCultuur_125;Overig_126;OpAllesOpNiets_127;WeetNiet_128
1211;Paar znd kinderen, hoofdkostwinner >= 65;2016 2e kwartaal;-14.0;-7.0;-4.0;-42.0;-32.0;16.0;-5.0;-7.0;-4.0;-19.0;-42.0;-32.0;16.0;100.0;7.0;18.0;38.0;16.0;17.0;4.0;100.0;5.0;20.0;37.0;17.0;11.0;10.0;100.0;2.0;3.0;47.0;25.0;21.0;1.0;100.0;1.0;2.0;57.0;25.0;11.0;4.0;100.0;32.0;38.0;16.0;14.0;100.0;7.0;30.0;11.0;43.0;3.0;5.0;100.0;27.0;27.0;3.0;34.0;2.0;7.0;100.0;22.0;24.0;23.0;21.0;5.0;6.0;100.0;0.0;3.0;44.0;40.0;10.0;2.0;100.0;44.0;18.0;9.0;26.0;4.0;100.0;39.0;6.0;10.0;41.0;4.0;100.0;2.0;6.0;64.0;12.0;11.0;5.0;100.0;6.0;8.0;18.0;67.0;2.0;100.0;1.0;3.0;3.0;92.0;1.0;100.0;19.0;3.0;8.0;69.0;1.0;;;;;;;;;100.0;7.0;6.0;9.0;17.0;14.0;14.0;16.0;17.0
1212;Paar znd kinderen, hoofdkostwinner >= 65;2016 3e kwartaal;-6.0;3.0;5.0;-35.0;-26.0;22.0;4.0;3.0;5.0;-13.0;-35.0;-26.0;22.0;100.0;6.0;22.0;42.0;13.0;13.0;4.0;100.0;3.0;22.0;44.0;10.0;10.0;10.0;100.0;2.0;4.0;54.0;27.0;13.0;0.0;100.0;1.0;4.0;59.0;24.0;7.0;5.0;100.0;35.0;39.0;13.0;12.0;100.0;6.0;22.0;6.0;58.0;3.0;5.0;100.0;27.0;19.0;3.0;40.0;3.0;9.0;100.0;15.0;18.0;27.0;27.0;6.0;7.0;100.0;0.0;2.0;46.0;37.0;13.0;2.0;100.0;45.0;14.0;11.0;27.0;3.0;100.0;40.0;7.0;10.0;39.0;4.0;100.0;2.0;6.0;63.0;13.0;13.0;3.0;100.0;8.0;9.0;12.0;69.0;2.0;100.0;3.0;2.0;2.0;92.0;1.0;100.0;16.0;5.0;5.0;74.0;1.0;;;;;;;;;100.0;7.0;7.0;10.0;19.0;14.0;8.0;15.0;18.0
1213;Paar znd kinderen, hoofdkostwinner >= 65;2016 4e kwartaal;1.0;15.0;9.0;-18.0;-14.0;17.0;14.0;15.0;9.0;-7.0;-18.0;-14.0;17.0;100.0;7.0;33.0;37.0;9.0;9.0;5.0;100.0;5.0;23.0;45.0;11.0;4.0;11.0;100.0;2.0;3.0;65.0;20.0;11.0;0.0;100.0;2.0;3.0;66.0;19.0;5.0;5.0;100.0;36.0;42.0;11.0;11.0;100.0;6.0;25.0;9.0;54.0;2.0;5.0;100.0;30.0;23.0;2.0;34.0;1.0;9.0;100.0;7.0;16.0;31.0;32.0;9.0;6.0;100.0;1.0;4.0;40.0;41.0;12.0;2.0;100.0;44.0;16.0;10.0;27.0;4.0;100.0;41.0;6.0;11.0;38.0;3.0;100.0;3.0;6.0;65.0;8.0;14.0;3.0;100.0;5.0;10.0;13.0;70.0;2.0;100.0;1.0;3.0;3.0;92.0;1.0;100.0;16.0;4.0;3.0;75.0;1.0;;;;;;;;;100.0;6.0;7.0;13.0;18.0;14.0;12.0;15.0;17.0
1214;Paar znd kinderen, hoofdkostwinner >= 65;2016;-7.0;1.0;1.0;-32.0;-24.0;18.0;2.0;1.0;1.0;-13.0;-32.0;-24.0;18.0;100.0;6.0;23.0;38.0;14.0;14.0;5.0;100.0;4.0;21.0;41.0;14.0;10.0;10.0;100.0;2.0;3.0;53.0;25.0;15.0;1.0;100.0;1.0;3.0;61.0;22.0;8.0;5.0;100.0;34.0;40.0;14.0;13.0;100.0;6.0;26.0;9.0;51.0;4.0;5.0;100.0;26.0;23.0;3.0;38.0;2.0;8.0;100.0;19.0;20.0;26.0;24.0;5.0;6.0;100.0;1.0;3.0;44.0;39.0;11.0;2.0;100.0;44.0;16.0;11.0;26.0;4.0;100.0;39.0;7.0;11.0;39.0;4.0;100.0;2.0;6.0;65.0;11.0;12.0;4.0;100.0;7.0;8.0;14.0;68.0;2.0;100.0;1.0;2.0;3.0;93.0;1.0;100.0;16.0;4.0;6.0;73.0;1.0;;;;;;;;;100.0;7.0;6.0;11.0;18.0;13.0;11.0;17.0;18.0
1215;Paar znd kinderen, hoofdkostwinner >= 65;2017 1e kwartaal;7.0;28.0;22.0;-29.0;-14.0;27.0;25.0;28.0;22.0;-5.0;-29.0;-14.0;27.0;100.0;15.0;27.0;38.0;9.0;6.0;5.0;100.0;5.0;27.0;41.0;7.0;3.0;17.0;100.0;2.0;3.0;58.0;25.0;11.0;1.0;100.0;1.0;4.0;70.0;14.0;5.0;6.0;100.0;37.0;39.0;10.0;13.0;100.0;9.0;31.0;12.0;42.0;1.0;5.0;100.0;30.0;28.0;5.0;27.0;0.0;10.0;100.0;6.0;11.0;21.0;42.0;13.0;7.0;100.0;0.0;4.0;44.0;38.0;12.0;2.0;100.0;45.0;18.0;9.0;25.0;3.0;100.0;42.0;9.0;10.0;37.0;4.0;100.0;3.0;6.0;64.0;11.0;11.0;4.0;100.0;7.0;12.0;14.0;66.0;1.0;100.0;2.0;3.0;4.0;90.0;1.0;100.0;14.0;7.0;5.0;73.0;1.0;;;;;;;;;100.0;7.0;6.0;12.0;15.0;13.0;12.0;16.0;19.0
1216;Zeer sterk stedelijk;2002 1e kwartaal;-3.0;-38.0;-7.0;11.0;17.0;0.0;-22.0;-38.0;-7.0;9.0;11.0;17.0;0.0;100.0;2.0;5.0;42.0;30.0;15.0;6.0;100.0;5.0;17.0;42.0;21.0;7.0;8.0;100.0;14.0;15.0;52.0;9.0;9.0;1.0;100.0;12.0;15.0;58.0;8.0;3.0;3.0;100.0;22.0;44.0;22.0;12.0;100.0;33.0;45.0;8.0;11.0;0.0;2.0;100.0;13.0;29.0;10.0;41.0;1.0;5.0;100.0;9.0;26.0;43.0;9.0;4.0;10.0;100.0;3.0;3.0;43.0;36.0;14.0;1.0;100.0;57.0;12.0;7.0;20.0;4.0;100.0;70.0;7.0;5.0;13.0;4.0;100.0;8.0;9.0;53.0;8.0;17.0;4.0;100.0;12.0;6.0;17.0;63.0;2.0;100.0;7.0;5.0;7.0;79.0;2.0;100.0;21.0;5.0;6.0;67.0;1.0;100.0;8.0;8.0;9.0;21.0;18.0;24.0;11.0;;;;;;;;;
1217;Zeer sterk stedelijk;2002 2e kwartaal;-15.0;-54.0;-10.0;-9.0;14.0;-18.0;-32.0;-54.0;-10.0;-4.0;-9.0;14.0;-18.0;100.0;1.0;2.0;33.0;35.0;22.0;7.0;100.0;3.0;16.0;43.0;20.0;9.0;9.0;100.0;10.0;12.0;47.0;18.0;12.0;1.0;100.0;9.0;16.0;60.0;7.0;4.0;4.0;100.0;11.0;47.0;29.0;14.0;100.0;61.0;31.0;4.0;3.0;0.0;1.0;100.0;9.0;23.0;13.0;45.0;2.0;7.0;100.0;12.0;33.0;38.0;7.0;1.0;9.0;100.0;4.0;3.0;40.0;33.0;17.0;2.0;100.0;50.0;13.0;9.0;24.0;4.0;100.0;68.0;10.0;4.0;14.0;5.0;100.0;8.0;8.0;52.0;12.0;17.0;3.0;100.0;12.0;10.0;13.0;64.0;1.0;100.0;6.0;8.0;9.0;77.0;1.0;100.0;21.0;5.0;7.0;66.0;1.0;100.0;10.0;9.0;9.0;20.0;17.0;21.0;14.0;;;;;;;;;
1218;Zeer sterk stedelijk;2002 3e kwartaal;-26.0;-64.0;-26.0;-16.0;9.0;-35.0;-45.0;-64.0;-26.0;-14.0;-16.0;9.0;-35.0;100.0;0.0;2.0;26.0;32.0;35.0;5.0;100.0;3.0;10.0;39.0;24.0;15.0;8.0;100.0;11.0;9.0;45.0;18.0;17.0;1.0;100.0;9.0;14.0;61.0;9.0;4.0;3.0;100.0;7.0;41.0;42.0;9.0;100.0;69.0;26.0;2.0;2.0;0.0;0.0;100.0;5.0;19.0;16.0;52.0;3.0;5.0;100.0;29.0;37.0;21.0;4.0;2.0;7.0;100.0;3.0;7.0;44.0;29.0;16.0;1.0;100.0;51.0;13.0;9.0;25.0;3.0;100.0;71.0;9.0;5.0;11.0;4.0;100.0;6.0;7.0;50.0;14.0;20.0;3.0;100.0;13.0;9.0;14.0;62.0;2.0;100.0;5.0;10.0;7.0;77.0;1.0;100.0;18.0;5.0;8.0;68.0;1.0;100.0;9.0;9.0;6.0;26.0;21.0;18.0;11.0;;;;;;;;;
1219;Zeer sterk stedelijk;2002 4e kwartaal;-28.0;-72.0;-28.0;-20.0;6.0;-27.0;-50.0;-72.0;-28.0;-14.0;-20.0;6.0;-27.0;100.0;1.0;1.0;20.0;29.0;45.0;3.0;100.0;1.0;11.0;39.0;25.0;16.0;8.0;100.0;7.0;9.0;47.0;19.0;17.0;0.0;100.0;6.0;17.0;57.0;9.0;7.0;4.0;100.0;12.0;42.0;39.0;8.0;100.0;70.0;24.0;2.0;3.0;0.0;1.0;100.0;9.0;21.0;17.0;48.0;2.0;3.0;100.0;35.0;34.0;22.0;5.0;1.0;4.0;100.0;5.0;6.0;46.0;29.0;12.0;2.0;100.0;52.0;14.0;9.0;22.0;4.0;100.0;75.0;4.0;5.0;14.0;2.0;100.0;8.0;4.0;54.0;11.0;19.0;4.0;100.0;11.0;11.0;14.0;63.0;2.0;100.0;6.0;8.0;6.0;77.0;3.0;100.0;23.0;6.0;7.0;63.0;1.0;100.0;6.0;7.0;8.0;19.0;24.0;20.0;15.0;;;;;;;;;
1220;Zeer sterk stedelijk;2002;-18.0;-57.0;-18.0;-8.0;11.0;-20.0;-37.0;-57.0;-18.0;-6.0;-8.0;11.0;-20.0;100.0;1.0;3.0;30.0;32.0;29.0;5.0;100.0;3.0;13.0;41.0;23.0;12.0;8.0;100.0;10.0;11.0;48.0;16.0;14.0;1.0;100.0;9.0;15.0;59.0;8.0;4.0;4.0;100.0;13.0;43.0;33.0;11.0;100.0;58.0;32.0;4.0;5.0;0.0;1.0;100.0;9.0;23.0;14.0;46.0;2.0;5.0;100.0;21.0;32.0;31.0;6.0;2.0;7.0;100.0;4.0;5.0;43.0;32.0;15.0;1.0;100.0;53.0;13.0;8.0;23.0;4.0;100.0;71.0;7.0;5.0;13.0;4.0;100.0;7.0;7.0;52.0;11.0;18.0;4.0;100.0;12.0;9.0;15.0;63.0;2.0;100.0;6.0;8.0;7.0;77.0;2.0;100.0;21.0;5.0;7.0;66.0;1.0;100.0;8.0;8.0;8.0;22.0;20.0;21.0;13.0;;;;;;;;;
1221;Zeer sterk stedelijk;2003 1e kwartaal;-33.0;-76.0;-39.0;-20.0;0.0;-28.0;-57.0;-76.0;-39.0;-16.0;-20.0;0.0;-28.0;100.0;0.0;2.0;17.0;32.0;46.0;4.0;100.0;1.0;7.0;33.0;29.0;18.0;12.0;100.0;6.0;9.0;50.0;20.0;15.0;1.0;100.0;6.0;13.0;60.0;12.0;7.0;3.0;100.0;10.0;44.0;38.0;8.0;100.0;60.0;29.0;4.0;5.0;0.0;2.0;100.0;7.0;21.0;14.0;45.0;6.0;7.0;100.0;41.0;34.0;14.0;4.0;1.0;5.0;100.0;4.0;4.0;45.0;34.0;11.0;2.0;100.0;49.0;15.0;11.0;22.0;3.0;100.0;70.0;6.0;7.0;14.0;3.0;100.0;4.0;7.0;57.0;13.0;15.0;4.0;100.0;8.0;10.0;14.0;67.0;1.0;100.0;4.0;9.0;7.0;79.0;2.0;100.0;20.0;3.0;5.0;71.0;1.0;100.0;8.0;9.0;6.0;22.0;21.0;22.0;13.0;;;;;;;;;
1222;Zeer sterk stedelijk;2003 2e kwartaal;-36.0;-81.0;-39.0;-23.0;-1.0;-36.0;-60.0;-81.0;-39.0;-20.0;-23.0;-1.0;-36.0;100.0;0.0;1.0;16.0;24.0;57.0;2.0;100.0;1.0;9.0;34.0;25.0;23.0;7.0;100.0;7.0;8.0;45.0;19.0;20.0;1.0;100.0;4.0;12.0;60.0;11.0;7.0;5.0;100.0;8.0;39.0;45.0;8.0;100.0;62.0;25.0;4.0;8.0;0.0;1.0;100.0;11.0;27.0;12.0;41.0;5.0;5.0;100.0;55.0;26.0;12.0;3.0;2.0;4.0;100.0;2.0;5.0;47.0;31.0;13.0;2.0;100.0;47.0;17.0;10.0;23.0;2.0;100.0;71.0;8.0;6.0;13.0;3.0;100.0;5.0;5.0;58.0;12.0;17.0;3.0;100.0;9.0;9.0;13.0;68.0;1.0;100.0;5.0;9.0;8.0;76.0;2.0;100.0;21.0;6.0;6.0;66.0;1.0;100.0;7.0;9.0;6.0;26.0;20.0;21.0;12.0;;;;;;;;;
1223;Zeer sterk stedelijk;2003 3e kwartaal;-31.0;-77.0;-20.0;-25.0;-3.0;-29.0;-49.0;-77.0;-20.0;-19.0;-25.0;-3.0;-29.0;100.0;1.0;2.0;14.0;29.0;52.0;3.0;100.0;2.0;16.0;39.0;21.0;17.0;6.0;100.0;7.0;7.0;47.0;21.0;18.0;1.0;100.0;8.0;10.0;58.0;15.0;6.0;3.0;100.0;13.0;37.0;42.0;7.0;100.0;62.0;23.0;3.0;10.0;0.0;1.0;100.0;8.0;19.0;12.0;52.0;4.0;5.0;100.0;52.0;31.0;10.0;2.0;1.0;4.0;100.0;4.0;4.0;44.0;33.0;14.0;2.0;100.0;53.0;14.0;6.0;25.0;3.0;100.0;70.0;9.0;4.0;14.0;2.0;100.0;7.0;6.0;54.0;13.0;19.0;2.0;100.0;9.0;7.0;18.0;66.0;0.0;100.0;6.0;7.0;5.0;82.0;1.0;100.0;16.0;6.0;5.0;72.0;1.0;100.0;8.0;7.0;8.0;25.0;20.0;20.0;13.0;;;;;;;;;
1224;Zeer sterk stedelijk;2003 4e kwartaal;-31.0;-72.0;-20.0;-25.0;-4.0;-31.0;-46.0;-72.0;-20.0;-20.0;-25.0;-4.0;-31.0;100.0;1.0;3.0;17.0;29.0;47.0;4.0;100.0;3.0;15.0;36.0;18.0;20.0;8.0;100.0;6.0;7.0;49.0;19.0;19.0;0.0;100.0;5.0;12.0;56.0;13.0;9.0;4.0;100.0;14.0;35.0;45.0;6.0;100.0;51.0;28.0;4.0;13.0;1.0;3.0;100.0;12.0;19.0;14.0;43.0;8.0;4.0;100.0;42.0;30.0;16.0;6.0;1.0;5.0;100.0;3.0;5.0;42.0;36.0;12.0;2.0;100.0;52.0;13.0;7.0;26.0;2.0;100.0;70.0;10.0;6.0;12.0;3.0;100.0;4.0;7.0;50.0;17.0;18.0;5.0;100.0;10.0;10.0;15.0;64.0;1.0;100.0;4.0;8.0;5.0;81.0;1.0;100.0;20.0;4.0;6.0;70.0;0.0;100.0;8.0;10.0;6.0;26.0;18.0;21.0;11.0;;;;;;;;;
1225;Zeer sterk stedelijk;2003;-33.0;-77.0;-30.0;-23.0;-2.0;-31.0;-53.0;-77.0;-30.0;-19.0;-23.0;-2.0;-31.0;100.0;0.0;2.0;16.0;29.0;50.0;3.0;100.0;2.0;12.0;35.0;23.0;20.0;8.0;100.0;6.0;8.0;48.0;20.0;18.0;1.0;100.0;6.0;12.0;59.0;13.0;7.0;4.0;100.0;11.0;39.0;42.0;7.0;100.0;59.0;26.0;4.0;9.0;1.0;2.0;100.0;9.0;22.0;13.0;45.0;6.0;5.0;100.0;47.0;30.0;13.0;4.0;1.0;4.0;100.0;3.0;5.0;44.0;34.0;12.0;2.0;100.0;50.0;15.0;9.0;24.0;3.0;100.0;70.0;8.0;6.0;13.0;3.0;100.0;5.0;6.0;55.0;14.0;17.0;4.0;100.0;9.0;9.0;15.0;66.0;1.0;100.0;5.0;8.0;6.0;80.0;1.0;100.0;19.0;5.0;6.0;70.0;1.0;100.0;8.0;8.0;6.0;25.0;19.0;21.0;12.0;;;;;;;;;
1226;Zeer sterk stedelijk;2004 1e kwartaal;-22.0;-55.0;3.0;-23.0;-2.0;-34.0;-26.0;-55.0;3.0;-20.0;-23.0;-2.0;-34.0;100.0;2.0;5.0;28.0;23.0;39.0;4.0;100.0;4.0;23.0;41.0;12.0;12.0;7.0;100.0;4.0;9.0;49.0;18.0;19.0;1.0;100.0;6.0;10.0;64.0;11.0;7.0;3.0;100.0;11.0;34.0;45.0;10.0;100.0;42.0;29.0;7.0;18.0;4.0;0.0;100.0;12.0;20.0;9.0;46.0;8.0;5.0;100.0;41.0;26.0;20.0;7.0;2.0;4.0;100.0;4.0;6.0;43.0;30.0;15.0;2.0;100.0;47.0;12.0;11.0;25.0;4.0;100.0;71.0;8.0;4.0;14.0;3.0;100.0;6.0;5.0;59.0;13.0;15.0;3.0;100.0;12.0;10.0;14.0;63.0;2.0;100.0;6.0;5.0;7.0;82.0;0.0;100.0;17.0;5.0;6.0;71.0;1.0;100.0;7.0;10.0;5.0;25.0;14.0;25.0;13.0;;;;;;;;;
1227;Zeer sterk stedelijk;2004 2e kwartaal;-21.0;-58.0;-4.0;-25.0;9.0;-28.0;-31.0;-58.0;-4.0;-15.0;-25.0;9.0;-28.0;100.0;1.0;5.0;27.0;24.0;40.0;3.0;100.0;3.0;22.0;41.0;16.0;13.0;5.0;100.0;7.0;8.0;45.0;20.0;20.0;1.0;100.0;9.0;14.0;61.0;9.0;5.0;3.0;100.0;15.0;35.0;43.0;8.0;100.0;39.0;28.0;5.0;24.0;4.0;1.0;100.0;13.0;22.0;15.0;42.0;5.0;4.0;100.0;38.0;30.0;20.0;8.0;2.0;2.0;100.0;5.0;5.0;48.0;28.0;13.0;1.0;100.0;49.0;15.0;11.0;24.0;2.0;100.0;72.0;9.0;5.0;12.0;2.0;100.0;5.0;7.0;54.0;12.0;19.0;3.0;100.0;10.0;9.0;15.0;65.0;1.0;100.0;3.0;8.0;5.0;82.0;1.0;100.0;19.0;4.0;7.0;70.0;0.0;100.0;8.0;11.0;6.0;24.0;16.0;24.0;11.0;;;;;;;;;
1228;Zeer sterk stedelijk;2004 3e kwartaal;-18.0;-44.0;8.0;-26.0;0.0;-26.0;-18.0;-44.0;8.0;-17.0;-26.0;0.0;-26.0;100.0;1.0;11.0;29.0;25.0;31.0;3.0;100.0;5.0;27.0;39.0;13.0;11.0;5.0;100.0;6.0;9.0;45.0;24.0;17.0;0.0;100.0;7.0;10.0;63.0;11.0;6.0;3.0;100.0;14.0;38.0;39.0;9.0;100.0;34.0;32.0;6.0;22.0;4.0;2.0;100.0;13.0;23.0;11.0;44.0;4.0;5.0;100.0;24.0;29.0;24.0;16.0;1.0;5.0;100.0;3.0;5.0;46.0;31.0;14.0;1.0;100.0;49.0;12.0;11.0;26.0;2.0;100.0;73.0;8.0;4.0;11.0;3.0;100.0;4.0;9.0;54.0;12.0;19.0;3.0;100.0;11.0;8.0;19.0;61.0;1.0;100.0;5.0;8.0;5.0;82.0;1.0;100.0;20.0;4.0;9.0;67.0;1.0;100.0;8.0;11.0;9.0;25.0;19.0;17.0;12.0;;;;;;;;;
1229;Zeer sterk stedelijk;2004 4e kwartaal;-26.0;-47.0;-15.0;-24.0;-9.0;-36.0;-31.0;-47.0;-15.0;-23.0;-24.0;-9.0;-36.0;100.0;0.0;10.0;30.0;20.0;36.0;3.0;100.0;2.0;17.0;39.0;16.0;18.0;7.0;100.0;3.0;10.0;49.0;17.0;21.0;1.0;100.0;7.0;10.0;53.0;15.0;12.0;4.0;100.0;11.0;34.0;47.0;8.0;100.0;32.0;29.0;5.0;27.0;4.0;2.0;100.0;20.0;25.0;9.0;36.0;4.0;5.0;100.0;30.0;22.0;28.0;12.0;2.0;6.0;100.0;3.0;7.0;44.0;29.0;15.0;1.0;100.0;47.0;14.0;9.0;27.0;3.0;100.0;72.0;8.0;4.0;11.0;5.0;100.0;3.0;6.0;58.0;11.0;18.0;4.0;100.0;9.0;8.0;19.0;63.0;1.0;100.0;5.0;7.0;4.0;83.0;1.0;100.0;18.0;4.0;5.0;70.0;2.0;100.0;11.0;7.0;7.0;21.0;16.0;27.0;10.0;;;;;;;;;
1230;Zeer sterk stedelijk;2004;-22.0;-51.0;-2.0;-25.0;0.0;-31.0;-27.0;-51.0;-2.0;-19.0;-25.0;0.0;-31.0;100.0;1.0;8.0;28.0;23.0;37.0;3.0;100.0;3.0;22.0;40.0;14.0;14.0;6.0;100.0;5.0;9.0;47.0;20.0;19.0;1.0;100.0;7.0;11.0;60.0;11.0;7.0;3.0;100.0;13.0;35.0;44.0;8.0;100.0;37.0;29.0;6.0;23.0;4.0;1.0;100.0;14.0;23.0;11.0;42.0;5.0;5.0;100.0;33.0;27.0;23.0;11.0;2.0;4.0;100.0;4.0;6.0;45.0;30.0;14.0;1.0;100.0;48.0;13.0;11.0;26.0;3.0;100.0;72.0;8.0;4.0;12.0;3.0;100.0;5.0;7.0;56.0;12.0;17.0;3.0;100.0;11.0;9.0;17.0;63.0;1.0;100.0;5.0;7.0;5.0;82.0;1.0;100.0;18.0;4.0;7.0;69.0;1.0;100.0;9.0;10.0;7.0;24.0;16.0;23.0;11.0;;;;;;;;;
1231;Zeer sterk stedelijk;2005 1e kwartaal;-17.0;-41.0;9.0;-26.0;-2.0;-24.0;-16.0;-41.0;9.0;-17.0;-26.0;-2.0;-24.0;100.0;2.0;9.0;34.0;24.0;28.0;3.0;100.0;4.0;30.0;35.0;15.0;9.0;6.0;100.0;5.0;8.0;48.0;18.0;21.0;1.0;100.0;8.0;12.0;53.0;15.0;7.0;5.0;100.0;14.0;41.0;38.0;7.0;100.0;34.0;26.0;6.0;23.0;7.0;4.0;100.0;19.0;25.0;10.0;37.0;6.0;3.0;100.0;20.0;25.0;32.0;16.0;1.0;7.0;100.0;5.0;6.0;41.0;33.0;12.0;2.0;100.0;49.0;13.0;10.0;25.0;3.0;100.0;74.0;6.0;4.0;13.0;3.0;100.0;7.0;9.0;50.0;12.0;18.0;4.0;100.0;11.0;10.0;12.0;66.0;2.0;100.0;7.0;7.0;5.0;81.0;1.0;100.0;20.0;5.0;7.0;66.0;2.0;100.0;5.0;10.0;8.0;21.0;16.0;25.0;14.0;;;;;;;;;
1232;Zeer sterk stedelijk;2005 2e kwartaal;-19.0;-34.0;6.0;-29.0;-4.0;-33.0;-14.0;-34.0;6.0;-22.0;-29.0;-4.0;-33.0;100.0;2.0;11.0;36.0;18.0;29.0;4.0;100.0;2.0;27.0;41.0;15.0;9.0;6.0;100.0;6.0;5.0;47.0;22.0;19.0;1.0;100.0;6.0;8.0;64.0;13.0;6.0;3.0;100.0;11.0;36.0;44.0;10.0;100.0;32.0;31.0;5.0;28.0;2.0;2.0;100.0;16.0;24.0;7.0;41.0;4.0;8.0;100.0;20.0;27.0;29.0;14.0;2.0;7.0;100.0;4.0;6.0;44.0;33.0;13.0;1.0;100.0;46.0;15.0;10.0;26.0;2.0;100.0;72.0;7.0;6.0;14.0;2.0;100.0;5.0;7.0;62.0;8.0;15.0;3.0;100.0;8.0;8.0;13.0;69.0;2.0;100.0;5.0;6.0;7.0;82.0;0.0;100.0;17.0;4.0;7.0;71.0;1.0;100.0;8.0;9.0;9.0;;;;;;;;;;;;;
1233;Zeer sterk stedelijk;2005 3e kwartaal;-24.0;-47.0;-6.0;-30.0;-8.0;-29.0;-27.0;-47.0;-6.0;-23.0;-30.0;-8.0;-29.0;100.0;1.0;7.0;33.0;23.0;33.0;4.0;100.0;2.0;19.0;41.0;15.0;13.0;10.0;100.0;4.0;7.0;48.0;22.0;18.0;1.0;100.0;4.0;10.0;56.0;13.0;10.0;6.0;100.0;13.0;34.0;43.0;9.0;100.0;30.0;28.0;5.0;32.0;3.0;2.0;100.0;23.0;24.0;6.0;37.0;4.0;6.0;100.0;23.0;22.0;29.0;13.0;2.0;11.0;100.0;1.0;5.0;48.0;34.0;10.0;1.0;100.0;43.0;15.0;8.0;30.0;4.0;100.0;71.0;5.0;5.0;15.0;4.0;100.0;4.0;8.0;53.0;14.0;18.0;3.0;100.0;8.0;7.0;13.0;72.0;0.0;100.0;6.0;7.0;6.0;81.0;1.0;100.0;13.0;5.0;5.0;77.0;1.0;100.0;8.0;8.0;10.0;23.0;15.0;23.0;13.0;;;;;;;;;
