ID;Geslacht;Leeftijd;Migratieachtergrond;Perioden;TotaalGedetineerden_1;GedetineerdenInVanTotaal_2
3771;Geslacht onbekend;18 tot 25 jaar;Totaal;2014;0;0.0
3772;Geslacht onbekend;18 tot 25 jaar;Totaal;2015;0;0.0
3773;Geslacht onbekend;18 tot 25 jaar;Totaal;2016;0;0.0
3774;Geslacht onbekend;18 tot 25 jaar;Totaal;2017;10;0.0
3775;Geslacht onbekend;18 tot 25 jaar;Totaal;2018;0;0.0
3776;Geslacht onbekend;18 tot 25 jaar;Totaal;2019;0;0.0
3777;Geslacht onbekend;18 tot 25 jaar;Totaal;2020;0;0.0
3778;Geslacht onbekend;18 tot 25 jaar;Totaal;2021;0;0.0
3779;Geslacht onbekend;18 tot 25 jaar;Totaal;2022;0;0.0
3780;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2005;0;0.0
3781;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2006;0;0.0
3782;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2007;0;0.0
3783;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2008;0;0.0
3784;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2009;0;0.0
3785;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2010;0;0.0
3786;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2011;0;0.0
3787;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2012;0;0.0
3788;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2013;0;0.0
3789;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2014;0;0.0
3790;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2015;0;0.0
3791;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2016;0;0.0
3792;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2017;0;0.0
3793;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2018;0;0.0
3794;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2019;0;0.0
3795;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2020;0;0.0
3796;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2021;0;0.0
3797;Geslacht onbekend;18 tot 25 jaar;Nederlandse achtergrond;2022;0;0.0
3798;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2005;0;0.0
3799;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2006;0;0.0
3800;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2007;0;0.0
3801;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2008;0;0.0
3802;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2009;0;0.0
3803;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2010;0;0.0
3804;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2011;0;0.0
3805;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2012;0;0.0
3806;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2013;0;0.0
3807;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2014;0;0.0
3808;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2015;0;0.0
3809;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2016;0;0.0
3810;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2017;0;0.0
3811;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2018;0;0.0
3812;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2019;0;0.0
3813;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2020;0;0.0
3814;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2021;0;0.0
3815;Geslacht onbekend;18 tot 25 jaar;Met migratieachtergrond;2022;0;0.0
3816;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2005;0;0.0
3817;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2006;0;0.0
3818;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2007;0;0.0
3819;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2008;0;0.0
3820;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2009;0;0.0
3821;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2010;0;0.0
3822;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2011;0;0.0
3823;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2012;0;0.0
3824;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2013;0;0.0
3825;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2014;0;0.0
3826;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2015;0;0.0
3827;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2016;0;0.0
3828;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2017;0;0.0
3829;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2018;0;0.0
3830;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2019;0;0.0
3831;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2020;0;0.0
3832;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2021;0;0.0
3833;Geslacht onbekend;18 tot 25 jaar;Westerse migratieachtergrond;2022;0;0.0
3834;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2005;0;0.0
3835;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2006;0;0.0
3836;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2007;0;0.0
3837;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2008;0;0.0
3838;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2009;0;0.0
3839;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2010;0;0.0
3840;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2011;0;0.0
3841;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2012;0;0.0
3842;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2013;0;0.0
3843;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2014;0;0.0
3844;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2015;0;0.0
3845;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2016;0;0.0
3846;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2017;0;0.0
3847;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2018;0;0.0
3848;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2019;0;0.0
3849;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2020;0;0.0
3850;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2021;0;0.0
3851;Geslacht onbekend;18 tot 25 jaar;Niet-westerse migratieachtergrond;2022;0;0.0
3852;Geslacht onbekend;18 tot 25 jaar;Marokko;2005;0;0.0
3853;Geslacht onbekend;18 tot 25 jaar;Marokko;2006;0;0.0
3854;Geslacht onbekend;18 tot 25 jaar;Marokko;2007;0;0.0
3855;Geslacht onbekend;18 tot 25 jaar;Marokko;2008;0;0.0
3856;Geslacht onbekend;18 tot 25 jaar;Marokko;2009;0;0.0
3857;Geslacht onbekend;18 tot 25 jaar;Marokko;2010;0;0.0
3858;Geslacht onbekend;18 tot 25 jaar;Marokko;2011;0;0.0
3859;Geslacht onbekend;18 tot 25 jaar;Marokko;2012;0;0.0
3860;Geslacht onbekend;18 tot 25 jaar;Marokko;2013;0;0.0
3861;Geslacht onbekend;18 tot 25 jaar;Marokko;2014;0;0.0
3862;Geslacht onbekend;18 tot 25 jaar;Marokko;2015;0;0.0
3863;Geslacht onbekend;18 tot 25 jaar;Marokko;2016;0;0.0
3864;Geslacht onbekend;18 tot 25 jaar;Marokko;2017;0;0.0
3865;Geslacht onbekend;18 tot 25 jaar;Marokko;2018;0;0.0
3866;Geslacht onbekend;18 tot 25 jaar;Marokko;2019;0;0.0
3867;Geslacht onbekend;18 tot 25 jaar;Marokko;2020;0;0.0
3868;Geslacht onbekend;18 tot 25 jaar;Marokko;2021;0;0.0
3869;Geslacht onbekend;18 tot 25 jaar;Marokko;2022;0;0.0
3870;Geslacht onbekend;18 tot 25 jaar;Turkije;2005;0;0.0
3871;Geslacht onbekend;18 tot 25 jaar;Turkije;2006;0;0.0
3872;Geslacht onbekend;18 tot 25 jaar;Turkije;2007;0;0.0
3873;Geslacht onbekend;18 tot 25 jaar;Turkije;2008;0;0.0
3874;Geslacht onbekend;18 tot 25 jaar;Turkije;2009;0;0.0
3875;Geslacht onbekend;18 tot 25 jaar;Turkije;2010;0;0.0
3876;Geslacht onbekend;18 tot 25 jaar;Turkije;2011;0;0.0
3877;Geslacht onbekend;18 tot 25 jaar;Turkije;2012;0;0.0
3878;Geslacht onbekend;18 tot 25 jaar;Turkije;2013;0;0.0
3879;Geslacht onbekend;18 tot 25 jaar;Turkije;2014;0;0.0
3880;Geslacht onbekend;18 tot 25 jaar;Turkije;2015;0;0.0
3881;Geslacht onbekend;18 tot 25 jaar;Turkije;2016;0;0.0
3882;Geslacht onbekend;18 tot 25 jaar;Turkije;2017;0;0.0
3883;Geslacht onbekend;18 tot 25 jaar;Turkije;2018;0;0.0
3884;Geslacht onbekend;18 tot 25 jaar;Turkije;2019;0;0.0
3885;Geslacht onbekend;18 tot 25 jaar;Turkije;2020;0;0.0
3886;Geslacht onbekend;18 tot 25 jaar;Turkije;2021;0;0.0
3887;Geslacht onbekend;18 tot 25 jaar;Turkije;2022;0;0.0
3888;Geslacht onbekend;18 tot 25 jaar;Suriname;2005;0;0.0
3889;Geslacht onbekend;18 tot 25 jaar;Suriname;2006;0;0.0
3890;Geslacht onbekend;18 tot 25 jaar;Suriname;2007;0;0.0
3891;Geslacht onbekend;18 tot 25 jaar;Suriname;2008;0;0.0
3892;Geslacht onbekend;18 tot 25 jaar;Suriname;2009;0;0.0
3893;Geslacht onbekend;18 tot 25 jaar;Suriname;2010;0;0.0
3894;Geslacht onbekend;18 tot 25 jaar;Suriname;2011;0;0.0
3895;Geslacht onbekend;18 tot 25 jaar;Suriname;2012;0;0.0
3896;Geslacht onbekend;18 tot 25 jaar;Suriname;2013;0;0.0
3897;Geslacht onbekend;18 tot 25 jaar;Suriname;2014;0;0.0
3898;Geslacht onbekend;18 tot 25 jaar;Suriname;2015;0;0.0
3899;Geslacht onbekend;18 tot 25 jaar;Suriname;2016;0;0.0
3900;Geslacht onbekend;18 tot 25 jaar;Suriname;2017;0;0.0
3901;Geslacht onbekend;18 tot 25 jaar;Suriname;2018;0;0.0
3902;Geslacht onbekend;18 tot 25 jaar;Suriname;2019;0;0.0
3903;Geslacht onbekend;18 tot 25 jaar;Suriname;2020;0;0.0
3904;Geslacht onbekend;18 tot 25 jaar;Suriname;2021;0;0.0
3905;Geslacht onbekend;18 tot 25 jaar;Suriname;2022;0;0.0
3906;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2005;0;0.0
3907;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2006;0;0.0
3908;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2007;0;0.0
3909;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2008;0;0.0
3910;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2009;0;0.0
3911;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2010;0;0.0
3912;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2011;0;0.0
3913;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2012;0;0.0
3914;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2013;0;0.0
3915;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2014;0;0.0
3916;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2015;0;0.0
3917;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2016;0;0.0
3918;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2017;0;0.0
3919;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2018;0;0.0
3920;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2019;0;0.0
3921;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2020;0;0.0
3922;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2021;0;0.0
3923;Geslacht onbekend;18 tot 25 jaar;(voormalige) Nederlandse Antillen, Aruba;2022;0;0.0
3924;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2005;0;0.0
3925;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2006;0;0.0
3926;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2007;0;0.0
3927;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2008;0;0.0
3928;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2009;0;0.0
3929;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2010;0;0.0
3930;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2011;0;0.0
3931;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2012;0;0.0
3932;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2013;0;0.0
3933;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2014;0;0.0
3934;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2015;0;0.0
3935;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2016;0;0.0
3936;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2017;0;0.0
3937;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2018;0;0.0
3938;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2019;0;0.0
3939;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2020;0;0.0
3940;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2021;0;0.0
3941;Geslacht onbekend;18 tot 25 jaar;Overige niet-westerse migratieachterg...;2022;0;0.0
3942;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2005;0;0.0
3943;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2006;0;0.0
3944;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2007;0;0.0
3945;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2008;0;0.0
3946;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2009;0;0.0
3947;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2010;0;0.0
3948;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2011;0;0.0
3949;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2012;0;0.0
3950;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2013;0;0.0
3951;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2014;0;0.0
3952;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2015;0;0.0
3953;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2016;0;0.0
3954;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2017;0;0.0
3955;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2018;0;0.0
3956;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2019;0;0.0
3957;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2020;0;0.0
3958;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2021;0;0.0
3959;Geslacht onbekend;18 tot 25 jaar;Onbekende migratieachtergrond;2022;0;0.0
3960;Geslacht onbekend;25 tot 45 jaar;Totaal;2005;0;0.0
3961;Geslacht onbekend;25 tot 45 jaar;Totaal;2006;0;0.0
3962;Geslacht onbekend;25 tot 45 jaar;Totaal;2007;10;0.0
3963;Geslacht onbekend;25 tot 45 jaar;Totaal;2008;0;0.0
3964;Geslacht onbekend;25 tot 45 jaar;Totaal;2009;0;0.0
3965;Geslacht onbekend;25 tot 45 jaar;Totaal;2010;0;0.0
3966;Geslacht onbekend;25 tot 45 jaar;Totaal;2011;0;0.0
3967;Geslacht onbekend;25 tot 45 jaar;Totaal;2012;10;0.0
3968;Geslacht onbekend;25 tot 45 jaar;Totaal;2013;10;0.0
3969;Geslacht onbekend;25 tot 45 jaar;Totaal;2014;10;0.0
3970;Geslacht onbekend;25 tot 45 jaar;Totaal;2015;10;0.0
3971;Geslacht onbekend;25 tot 45 jaar;Totaal;2016;10;0.0
3972;Geslacht onbekend;25 tot 45 jaar;Totaal;2017;30;0.1
3973;Geslacht onbekend;25 tot 45 jaar;Totaal;2018;20;0.1
3974;Geslacht onbekend;25 tot 45 jaar;Totaal;2019;10;0.0
3975;Geslacht onbekend;25 tot 45 jaar;Totaal;2020;10;0.0
3976;Geslacht onbekend;25 tot 45 jaar;Totaal;2021;10;0.0
3977;Geslacht onbekend;25 tot 45 jaar;Totaal;2022;20;0.1
3978;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2005;0;0.0
3979;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2006;0;0.0
3980;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2007;0;0.0
3981;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2008;0;0.0
3982;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2009;0;0.0
3983;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2010;0;0.0
3984;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2011;0;0.0
3985;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2012;0;0.0
3986;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2013;0;0.0
3987;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2014;0;0.0
3988;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2015;0;0.0
3989;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2016;0;0.0
3990;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2017;0;0.0
3991;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2018;0;0.0
3992;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2019;0;0.0
3993;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2020;0;0.0
3994;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2021;0;0.0
3995;Geslacht onbekend;25 tot 45 jaar;Nederlandse achtergrond;2022;0;0.0
3996;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2005;0;0.0
3997;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2006;0;0.0
3998;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2007;0;0.0
3999;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2008;0;0.0
4000;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2009;0;0.0
4001;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2010;0;0.0
4002;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2011;0;0.0
4003;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2012;10;0.0
4004;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2013;10;0.0
4005;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2014;10;0.0
4006;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2015;10;0.0
4007;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2016;10;0.0
4008;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2017;30;0.1
4009;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2018;20;0.1
4010;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2019;10;0.0
4011;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2020;10;0.0
4012;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2021;10;0.0
4013;Geslacht onbekend;25 tot 45 jaar;Met migratieachtergrond;2022;20;0.1
4014;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2005;0;0.0
4015;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2006;0;0.0
4016;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2007;0;0.0
4017;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2008;0;0.0
4018;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2009;0;0.0
4019;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2010;0;0.0
4020;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2011;0;0.0
4021;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2012;0;0.0
4022;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2013;0;0.0
4023;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2014;10;0.0
4024;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2015;10;0.0
4025;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2016;10;0.0
4026;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2017;30;0.1
4027;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2018;20;0.1
4028;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2019;10;0.0
4029;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2020;10;0.0
4030;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2021;10;0.0
4031;Geslacht onbekend;25 tot 45 jaar;Westerse migratieachtergrond;2022;10;0.0
4032;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2005;0;0.0
4033;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2006;0;0.0
4034;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2007;0;0.0
4035;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2008;0;0.0
4036;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2009;0;0.0
4037;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2010;0;0.0
4038;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2011;0;0.0
4039;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2012;0;0.0
4040;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2013;0;0.0
4041;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2014;0;0.0
4042;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2015;0;0.0
4043;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2016;0;0.0
4044;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2017;10;0.0
4045;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2018;0;0.0
4046;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2019;0;0.0
4047;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2020;0;0.0
4048;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2021;0;0.0
4049;Geslacht onbekend;25 tot 45 jaar;Niet-westerse migratieachtergrond;2022;10;0.0
4050;Geslacht onbekend;25 tot 45 jaar;Marokko;2005;0;0.0
4051;Geslacht onbekend;25 tot 45 jaar;Marokko;2006;0;0.0
4052;Geslacht onbekend;25 tot 45 jaar;Marokko;2007;0;0.0
4053;Geslacht onbekend;25 tot 45 jaar;Marokko;2008;0;0.0
4054;Geslacht onbekend;25 tot 45 jaar;Marokko;2009;0;0.0
4055;Geslacht onbekend;25 tot 45 jaar;Marokko;2010;0;0.0
4056;Geslacht onbekend;25 tot 45 jaar;Marokko;2011;0;0.0
4057;Geslacht onbekend;25 tot 45 jaar;Marokko;2012;0;0.0
4058;Geslacht onbekend;25 tot 45 jaar;Marokko;2013;0;0.0
4059;Geslacht onbekend;25 tot 45 jaar;Marokko;2014;0;0.0
4060;Geslacht onbekend;25 tot 45 jaar;Marokko;2015;0;0.0
4061;Geslacht onbekend;25 tot 45 jaar;Marokko;2016;0;0.0
4062;Geslacht onbekend;25 tot 45 jaar;Marokko;2017;0;0.0
4063;Geslacht onbekend;25 tot 45 jaar;Marokko;2018;0;0.0
4064;Geslacht onbekend;25 tot 45 jaar;Marokko;2019;0;0.0
4065;Geslacht onbekend;25 tot 45 jaar;Marokko;2020;0;0.0
4066;Geslacht onbekend;25 tot 45 jaar;Marokko;2021;0;0.0
4067;Geslacht onbekend;25 tot 45 jaar;Marokko;2022;0;0.0
4068;Geslacht onbekend;25 tot 45 jaar;Turkije;2005;0;0.0
4069;Geslacht onbekend;25 tot 45 jaar;Turkije;2006;0;0.0
4070;Geslacht onbekend;25 tot 45 jaar;Turkije;2007;0;0.0
4071;Geslacht onbekend;25 tot 45 jaar;Turkije;2008;0;0.0
4072;Geslacht onbekend;25 tot 45 jaar;Turkije;2009;0;0.0
4073;Geslacht onbekend;25 tot 45 jaar;Turkije;2010;0;0.0
4074;Geslacht onbekend;25 tot 45 jaar;Turkije;2011;0;0.0
4075;Geslacht onbekend;25 tot 45 jaar;Turkije;2012;0;0.0
4076;Geslacht onbekend;25 tot 45 jaar;Turkije;2013;0;0.0
4077;Geslacht onbekend;25 tot 45 jaar;Turkije;2014;0;0.0
4078;Geslacht onbekend;25 tot 45 jaar;Turkije;2015;0;0.0
4079;Geslacht onbekend;25 tot 45 jaar;Turkije;2016;0;0.0
4080;Geslacht onbekend;25 tot 45 jaar;Turkije;2017;0;0.0
4081;Geslacht onbekend;25 tot 45 jaar;Turkije;2018;0;0.0
4082;Geslacht onbekend;25 tot 45 jaar;Turkije;2019;0;0.0
4083;Geslacht onbekend;25 tot 45 jaar;Turkije;2020;0;0.0
4084;Geslacht onbekend;25 tot 45 jaar;Turkije;2021;0;0.0
4085;Geslacht onbekend;25 tot 45 jaar;Turkije;2022;0;0.0
4086;Geslacht onbekend;25 tot 45 jaar;Suriname;2005;0;0.0
4087;Geslacht onbekend;25 tot 45 jaar;Suriname;2006;0;0.0
4088;Geslacht onbekend;25 tot 45 jaar;Suriname;2007;0;0.0
