ID;BedrijfstakkenBranchesSBI2008;Bedrijfsgrootte;Perioden;BanenVanWerknemersInDecember_1
9370;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2014 december;32.7
9371;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2015 december;33.7
9372;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2016 december;36.3
9373;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2017 december;34.2
9374;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2018 december;32.41
9375;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2019 december;33.7
9376;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2020 december;33.7
9377;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2021 december;35.2
9378;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2022 december;33.8
9379;87-88 Verzorging en welzijn;50  tot 100 werkzame personens;2023 december;35.5
9380;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2010 december;173.4
9381;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2011 december ;162.6
9382;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2012 december;157.6
9383;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2013 december;143.7
9384;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2014 december;133.8
9385;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2015 december;140.9
9386;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2016 december;151.1
9387;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2017 december;157.1
9388;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2018 december;162.34
9389;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2019 december;160.9
9390;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2020 december;160.3
9391;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2021 december;150.2
9392;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2022 december;155.6
9393;87-88 Verzorging en welzijn;100  tot 500 werkzame personen;2023 december;150.1
9394;87-88 Verzorging en welzijn;500 werkzame personen of meer;2010 december;530.6
9395;87-88 Verzorging en welzijn;500 werkzame personen of meer;2011 december ;549.8
9396;87-88 Verzorging en welzijn;500 werkzame personen of meer;2012 december;563.4
9397;87-88 Verzorging en welzijn;500 werkzame personen of meer;2013 december;558.2
9398;87-88 Verzorging en welzijn;500 werkzame personen of meer;2014 december;533.4
9399;87-88 Verzorging en welzijn;500 werkzame personen of meer;2015 december;503.0
9400;87-88 Verzorging en welzijn;500 werkzame personen of meer;2016 december;489.5
9401;87-88 Verzorging en welzijn;500 werkzame personen of meer;2017 december;499.0
9402;87-88 Verzorging en welzijn;500 werkzame personen of meer;2018 december;518.86
9403;87-88 Verzorging en welzijn;500 werkzame personen of meer;2019 december;559.0
9404;87-88 Verzorging en welzijn;500 werkzame personen of meer;2020 december;584.3
9405;87-88 Verzorging en welzijn;500 werkzame personen of meer;2021 december;607.2
9406;87-88 Verzorging en welzijn;500 werkzame personen of meer;2022 december;609.3
9407;87-88 Verzorging en welzijn;500 werkzame personen of meer;2023 december;638.1
9408;87 Verpleging en zorg met overnachting;Totaal;2010 december;447.0
9409;87 Verpleging en zorg met overnachting;Totaal;2011 december ;459.2
9410;87 Verpleging en zorg met overnachting;Totaal;2012 december;473.0
9411;87 Verpleging en zorg met overnachting;Totaal;2013 december;471.0
9412;87 Verpleging en zorg met overnachting;Totaal;2014 december;466.3
9413;87 Verpleging en zorg met overnachting;Totaal;2015 december;464.8
9414;87 Verpleging en zorg met overnachting;Totaal;2016 december;464.7
9415;87 Verpleging en zorg met overnachting;Totaal;2017 december;468.2
9416;87 Verpleging en zorg met overnachting;Totaal;2018 december;491.25
9417;87 Verpleging en zorg met overnachting;Totaal;2019 december;519.9
9418;87 Verpleging en zorg met overnachting;Totaal;2020 december;555.2
9419;87 Verpleging en zorg met overnachting;Totaal;2021 december;564.4
9420;87 Verpleging en zorg met overnachting;Totaal;2022 december;563.9
9421;87 Verpleging en zorg met overnachting;Totaal;2023 december;564.5
9422;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2010 december;2.5
9423;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2011 december ;2.7
9424;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2012 december;3.1
9425;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2013 december;3.3
9426;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2014 december;3.6
9427;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2015 december;4.4
9428;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2016 december;5.2
9429;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2017 december;6.0
9430;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2018 december;6.24
9431;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2019 december;6.6
9432;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2020 december;6.7
9433;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2021 december;7.2
9434;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2022 december;7.4
9435;87 Verpleging en zorg met overnachting;0  tot 10 werkzame personen;2023 december;7.7
9436;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2010 december;4.9
9437;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2011 december ;4.5
9438;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2012 december;5.3
9439;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2013 december;5.4
9440;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2014 december;6.3
9441;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2015 december;7.0
9442;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2016 december;8.9
9443;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2017 december;9.3
9444;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2018 december;10.92
9445;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2019 december;12.2
9446;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2020 december;13.4
9447;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2021 december;14.2
9448;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2022 december;15.7
9449;87 Verpleging en zorg met overnachting;10  tot 50 werkzame personen;2023 december;16.2
9450;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2010 december;13.1
9451;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2011 december ;11.2
9452;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2012 december;11.3
9453;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2013 december;8.7
9454;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2014 december;8.3
9455;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2015 december;8.2
9456;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2016 december;8.2
9457;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2017 december;9.1
9458;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2018 december;8.33
9459;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2019 december;7.9
9460;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2020 december;7.6
9461;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2021 december;8.6
9462;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2022 december;6.8
9463;87 Verpleging en zorg met overnachting;50  tot 100 werkzame personens;2023 december;7.6
9464;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2010 december;85.4
9465;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2011 december ;80.0
9466;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2012 december;82.0
9467;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2013 december;80.4
9468;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2014 december;77.2
9469;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2015 december;78.9
9470;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2016 december;82.4
9471;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2017 december;82.9
9472;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2018 december;82.89
9473;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2019 december;81.3
9474;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2020 december;84.6
9475;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2021 december;74.0
9476;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2022 december;74.9
9477;87 Verpleging en zorg met overnachting;100  tot 500 werkzame personen;2023 december;72.1
9478;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2010 december;341.1
9479;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2011 december ;360.7
9480;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2012 december;371.2
9481;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2013 december;373.2
9482;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2014 december;370.9
9483;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2015 december;366.3
9484;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2016 december;360.2
9485;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2017 december;360.9
9486;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2018 december;382.87
9487;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2019 december;411.8
9488;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2020 december;442.8
9489;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2021 december;460.4
9490;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2022 december;459.2
9491;87 Verpleging en zorg met overnachting;500 werkzame personen of meer;2023 december;460.9
9492;88 Welzijnszorg zonder overnachting;Totaal;2010 december;374.4
9493;88 Welzijnszorg zonder overnachting;Totaal;2011 december ;370.2
9494;88 Welzijnszorg zonder overnachting;Totaal;2012 december;357.9
9495;88 Welzijnszorg zonder overnachting;Totaal;2013 december;334.1
9496;88 Welzijnszorg zonder overnachting;Totaal;2014 december;307.7
9497;88 Welzijnszorg zonder overnachting;Totaal;2015 december;291.5
9498;88 Welzijnszorg zonder overnachting;Totaal;2016 december;298.7
9499;88 Welzijnszorg zonder overnachting;Totaal;2017 december;311.6
9500;88 Welzijnszorg zonder overnachting;Totaal;2018 december;314.7
9501;88 Welzijnszorg zonder overnachting;Totaal;2019 december;331.0
9502;88 Welzijnszorg zonder overnachting;Totaal;2020 december;322.3
9503;88 Welzijnszorg zonder overnachting;Totaal;2021 december;330.8
9504;88 Welzijnszorg zonder overnachting;Totaal;2022 december;339.6
9505;88 Welzijnszorg zonder overnachting;Totaal;2023 december;363.7
9506;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2010 december;25.4
9507;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2011 december ;23.8
9508;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2012 december;22.5
9509;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2013 december;22.2
9510;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2014 december;23.8
9511;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2015 december;24.5
9512;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2016 december;26.5
9513;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2017 december;26.3
9514;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2018 december;27.03
9515;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2019 december;26.9
9516;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2020 december;26.7
9517;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2021 december;26.8
9518;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2022 december;27.1
9519;88 Welzijnszorg zonder overnachting;0  tot 10 werkzame personen;2023 december;26.5
9520;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2010 december;44.1
9521;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2011 december ;44.5
9522;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2012 december;42.4
9523;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2013 december;39.5
9524;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2014 december;40.4
9525;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2015 december;42.9
9526;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2016 december;46.0
9527;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2017 december;47.9
9528;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2018 december;48.16
9529;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2019 december;51.6
9530;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2020 december;52.3
9531;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2021 december;54.3
9532;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2022 december;54.6
9533;88 Welzijnszorg zonder overnachting;10  tot 50 werkzame personen;2023 december;54.2
9534;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2010 december;27.4
9535;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2011 december ;30.2
9536;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2012 december;25.3
9537;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2013 december;24.2
9538;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2014 december;24.4
9539;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2015 december;25.5
9540;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2016 december;28.2
9541;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2017 december;25.1
9542;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2018 december;24.08
9543;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2019 december;25.8
9544;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2020 december;26.1
9545;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2021 december;26.6
9546;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2022 december;27.0
9547;88 Welzijnszorg zonder overnachting;50  tot 100 werkzame personens;2023 december;27.9
9548;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2010 december;88.0
9549;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2011 december ;82.6
9550;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2012 december;75.6
9551;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2013 december;63.3
9552;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2014 december;56.7
9553;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2015 december;62.0
9554;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2016 december;68.7
9555;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2017 december;74.2
9556;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2018 december;79.45
9557;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2019 december;79.6
9558;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2020 december;75.6
9559;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2021 december;76.2
9560;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2022 december;80.7
9561;88 Welzijnszorg zonder overnachting;100  tot 500 werkzame personen;2023 december;78.0
9562;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2010 december;189.5
9563;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2011 december ;189.1
9564;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2012 december;192.1
9565;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2013 december;185.0
9566;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2014 december;162.4
9567;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2015 december;136.7
9568;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2016 december;129.3
9569;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2017 december;138.1
9570;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2018 december;135.98
9571;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2019 december;147.2
9572;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2020 december;141.6
9573;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2021 december;146.8
9574;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2022 december;150.1
9575;88 Welzijnszorg zonder overnachting;500 werkzame personen of meer;2023 december;177.1
9576;R-U Cultuur, recreatie, overige diensten;Totaal;2010 december;287.6
9577;R-U Cultuur, recreatie, overige diensten;Totaal;2011 december ;279.2
9578;R-U Cultuur, recreatie, overige diensten;Totaal;2012 december;272.0
9579;R-U Cultuur, recreatie, overige diensten;Totaal;2013 december;262.9
9580;R-U Cultuur, recreatie, overige diensten;Totaal;2014 december;259.0
9581;R-U Cultuur, recreatie, overige diensten;Totaal;2015 december;257.9
9582;R-U Cultuur, recreatie, overige diensten;Totaal;2016 december;261.3
9583;R-U Cultuur, recreatie, overige diensten;Totaal;2017 december;268.6
9584;R-U Cultuur, recreatie, overige diensten;Totaal;2018 december;274.29
9585;R-U Cultuur, recreatie, overige diensten;Totaal;2019 december;277.6
9586;R-U Cultuur, recreatie, overige diensten;Totaal;2020 december;255.2
9587;R-U Cultuur, recreatie, overige diensten;Totaal;2021 december;266.7
9588;R-U Cultuur, recreatie, overige diensten;Totaal;2022 december;279.9
9589;R-U Cultuur, recreatie, overige diensten;Totaal;2023 december;286.2
9590;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2010 december;99.9
9591;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2011 december ;94.8
9592;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2012 december;95.2
9593;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2013 december;92.9
9594;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2014 december;94.2
9595;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2015 december;92.5
9596;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2016 december;94.3
9597;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2017 december;95.3
9598;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2018 december;96.58
9599;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2019 december;97.6
9600;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2020 december;87.5
9601;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2021 december;92.2
9602;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2022 december;96.0
9603;R-U Cultuur, recreatie, overige diensten;0  tot 10 werkzame personen;2023 december;93.8
9604;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2010 december;75.5
9605;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2011 december ;75.9
9606;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2012 december;72.2
9607;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2013 december;70.2
9608;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2014 december;69.0
9609;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2015 december;69.8
9610;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2016 december;70.0
9611;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2017 december;71.9
9612;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2018 december;72.63
9613;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2019 december;73.7
9614;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2020 december;65.9
9615;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2021 december;69.7
9616;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2022 december;73.7
9617;R-U Cultuur, recreatie, overige diensten;10  tot 50 werkzame personen;2023 december;74.9
9618;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2010 december;26.7
9619;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2011 december ;26.8
9620;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2012 december;26.8
9621;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2013 december;25.7
9622;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2014 december;24.9
9623;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2015 december;24.9
9624;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2016 december;25.0
9625;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2017 december;26.3
9626;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2018 december;27.75
9627;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2019 december;28.2
9628;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2020 december;28.0
9629;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2021 december;29.5
9630;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2022 december;30.9
9631;R-U Cultuur, recreatie, overige diensten;50  tot 100 werkzame personens;2023 december;33.0
9632;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2010 december;49.2
9633;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2011 december ;48.6
9634;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2012 december;46.8
9635;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2013 december;44.4
9636;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2014 december;43.8
9637;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2015 december;43.0
9638;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2016 december;40.4
9639;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2017 december;41.6
9640;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2018 december;41.69
9641;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2019 december;43.2
9642;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2020 december;38.7
9643;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2021 december;43.2
9644;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2022 december;43.9
9645;R-U Cultuur, recreatie, overige diensten;100  tot 500 werkzame personen;2023 december;47.6
9646;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2010 december;36.2
9647;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2011 december ;33.1
9648;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2012 december;31.1
9649;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2013 december;29.7
9650;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2014 december;27.0
9651;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2015 december;27.7
9652;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2016 december;31.7
9653;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2017 december;33.5
9654;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2018 december;35.63
9655;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2019 december;34.9
9656;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2020 december;34.9
9657;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2021 december;32.2
9658;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2022 december;35.4
9659;R-U Cultuur, recreatie, overige diensten;500 werkzame personen of meer;2023 december;36.9
9660;R Cultuur, sport en recreatie;Totaal;2010 december;133.9
9661;R Cultuur, sport en recreatie;Totaal;2011 december ;132.9
9662;R Cultuur, sport en recreatie;Totaal;2012 december;130.5
9663;R Cultuur, sport en recreatie;Totaal;2013 december;127.1
9664;R Cultuur, sport en recreatie;Totaal;2014 december;129.5
9665;R Cultuur, sport en recreatie;Totaal;2015 december;128.0
9666;R Cultuur, sport en recreatie;Totaal;2016 december;130.5
9667;R Cultuur, sport en recreatie;Totaal;2017 december;135.1
9668;R Cultuur, sport en recreatie;Totaal;2018 december;139.16
9669;R Cultuur, sport en recreatie;Totaal;2019 december;141.9
9670;R Cultuur, sport en recreatie;Totaal;2020 december;123.6
9671;R Cultuur, sport en recreatie;Totaal;2021 december;134.7
9672;R Cultuur, sport en recreatie;Totaal;2022 december;150.0
9673;R Cultuur, sport en recreatie;Totaal;2023 december;155.1
9674;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2010 december;42.7
9675;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2011 december ;39.9
9676;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2012 december;40.0
9677;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2013 december;39.3
9678;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2014 december;39.7
9679;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2015 december;38.2
9680;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2016 december;38.9
9681;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2017 december;39.7
9682;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2018 december;40.3
9683;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2019 december;41.4
9684;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2020 december;34.4
9685;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2021 december;38.8
9686;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2022 december;43.1
9687;R Cultuur, sport en recreatie;0  tot 10 werkzame personen;2023 december;41.2
9688;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2010 december;41.2
9689;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2011 december ;41.5
9690;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2012 december;40.5
9691;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2013 december;39.7
9692;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2014 december;39.2
9693;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2015 december;39.5
9694;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2016 december;39.4
9695;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2017 december;40.3
9696;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2018 december;41.18
9697;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2019 december;42.7
9698;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2020 december;35.9
9699;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2021 december;40.1
9700;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2022 december;44.7
9701;R Cultuur, sport en recreatie;10  tot 50 werkzame personen;2023 december;45.5
9702;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2010 december;14.0
9703;R Cultuur, sport en recreatie;50  tot 100 werkzame personens;2011 december ;14.3
