ID;Geslacht;Onderwijssoort;Studierichting;Opleidingsvorm;Herkomstgroepering;Perioden;AssociateDegree_1;Bachelor_2;Doctoraal_3;WoMaster_4;Vervolgopleidingen_5
8022;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1995/'96;0;4;;;0
8023;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1996/'97;0;8;;;0
8024;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1997/'98;0;8;;;0
8025;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1998/'99;0;10;;;0
8026;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;1999/'00;0;16;;;0
8027;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2000/'01;0;6;;;0
8028;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2001/'02;0;14;;;0
8029;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2002/'03;0;11;;;0
8030;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2003/'04;0;22;;;0
8031;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2004/'05;0;27;;;0
8032;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2005/'06;0;33;;;0
8033;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2006/'07;0;29;;;0
8034;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2007/'08;0;39;;;0
8035;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2008/'09;0;33;;;0
8036;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2009/'10;0;26;;;0
8037;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2010/'11;0;28;;;0
8038;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2011/'12;0;25;;;0
8039;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2012/'13;0;34;;;0
8040;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2013/'14;0;31;;;0
8041;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2014/'15;0;33;;;0
8042;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Ov niet-westerse allochtoon,2e generatie;2015/'16;0;27;;;0
8043;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;1995/'96;0;65;;;0
8044;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;1996/'97;0;56;;;0
8045;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;1997/'98;0;46;;;0
8046;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;1998/'99;0;45;;;0
8047;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;1999/'00;0;71;;;0
8048;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2000/'01;0;85;;;0
8049;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2001/'02;0;96;;;0
8050;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2002/'03;0;113;;;0
8051;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2003/'04;0;17;;;0
8052;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2004/'05;0;23;;;0
8053;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2005/'06;0;12;;;0
8054;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2006/'07;0;6;;;0
8055;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2007/'08;0;3;;;0
8056;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2008/'09;0;7;;;0
8057;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2009/'10;0;12;;;0
8058;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2010/'11;0;5;;;0
8059;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2011/'12;0;4;;;0
8060;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2012/'13;0;1;;;0
8061;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2013/'14;0;0;;;0
8062;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2014/'15;0;0;;;0
8063;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Totaal opleidingsvormen;Herkomst onbekend;2015/'16;0;0;;;0
8064;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;1995/'96;0;3805;;;0
8065;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;1996/'97;0;3912;;;0
8066;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;1997/'98;0;4289;;;0
8067;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;1998/'99;0;3976;;;0
8068;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;1999/'00;0;4095;;;0
8069;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2000/'01;0;4426;;;0
8070;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2001/'02;0;4977;;;0
8071;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2002/'03;0;5415;;;0
8072;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2003/'04;0;5411;;;0
8073;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2004/'05;0;5249;;;0
8074;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2005/'06;0;5128;;;0
8075;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2006/'07;0;5437;;;0
8076;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2007/'08;0;5004;;;0
8077;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2008/'09;0;4616;;;0
8078;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2009/'10;0;4243;;;0
8079;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2010/'11;0;4089;;;0
8080;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2011/'12;0;3916;;;0
8081;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2012/'13;0;3653;;;0
8082;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2013/'14;0;3428;;;0
8083;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2014/'15;0;3455;;;0
8084;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;0;2015/'16;0;3126;;;0
8085;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;1995/'96;0;3534;;;0
8086;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;1996/'97;0;3611;;;0
8087;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;1997/'98;0;3966;;;0
8088;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;1998/'99;0;3682;;;0
8089;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;1999/'00;0;3743;;;0
8090;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2000/'01;0;4091;;;0
8091;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2001/'02;0;4590;;;0
8092;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2002/'03;0;4967;;;0
8093;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2003/'04;0;4990;;;0
8094;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2004/'05;0;4808;;;0
8095;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2005/'06;0;4686;;;0
8096;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2006/'07;0;4941;;;0
8097;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2007/'08;0;4543;;;0
8098;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2008/'09;0;4206;;;0
8099;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2009/'10;0;3913;;;0
8100;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2010/'11;0;3774;;;0
8101;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2011/'12;0;3601;;;0
8102;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2012/'13;0;3362;;;0
8103;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2013/'14;0;3186;;;0
8104;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2014/'15;0;3165;;;0
8105;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Autochtoon;2015/'16;0;2884;;;0
8106;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;1995/'96;0;155;;;0
8107;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;1996/'97;0;180;;;0
8108;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;1997/'98;0;180;;;0
8109;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;1998/'99;0;178;;;0
8110;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;1999/'00;0;194;;;0
8111;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2000/'01;0;176;;;0
8112;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2001/'02;0;227;;;0
8113;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2002/'03;0;242;;;0
8114;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2003/'04;0;240;;;0
8115;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2004/'05;0;236;;;0
8116;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2005/'06;0;201;;;0
8117;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2006/'07;0;239;;;0
8118;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2007/'08;0;217;;;0
8119;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2008/'09;0;182;;;0
8120;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2009/'10;0;173;;;0
8121;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2010/'11;0;163;;;0
8122;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2011/'12;0;162;;;0
8123;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2012/'13;0;144;;;0
8124;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2013/'14;0;123;;;0
8125;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2014/'15;0;136;;;0
8126;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon;2015/'16;0;97;;;0
8127;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;1995/'96;0;22;;;0
8128;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;1996/'97;0;19;;;0
8129;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;1997/'98;0;19;;;0
8130;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;1998/'99;0;28;;;0
8131;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;1999/'00;0;23;;;0
8132;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2000/'01;0;21;;;0
8133;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2001/'02;0;28;;;0
8134;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2002/'03;0;29;;;0
8135;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2003/'04;0;29;;;0
8136;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2004/'05;0;33;;;0
8137;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2005/'06;0;25;;;0
8138;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2006/'07;0;30;;;0
8139;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2007/'08;0;28;;;0
8140;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2008/'09;0;21;;;0
8141;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2009/'10;0;33;;;0
8142;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2010/'11;0;28;;;0
8143;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2011/'12;0;36;;;0
8144;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2012/'13;0;27;;;0
8145;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2013/'14;0;19;;;0
8146;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2014/'15;0;30;;;0
8147;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 1e generatie;2015/'16;0;17;;;0
8148;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;1995/'96;0;133;;;0
8149;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;1996/'97;0;161;;;0
8150;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;1997/'98;0;161;;;0
8151;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;1998/'99;0;150;;;0
8152;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;1999/'00;0;171;;;0
8153;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2000/'01;0;155;;;0
8154;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2001/'02;0;199;;;0
8155;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2002/'03;0;213;;;0
8156;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2003/'04;0;211;;;0
8157;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2004/'05;0;203;;;0
8158;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2005/'06;0;176;;;0
8159;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2006/'07;0;209;;;0
8160;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2007/'08;0;189;;;0
8161;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2008/'09;0;161;;;0
8162;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2009/'10;0;140;;;0
8163;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2010/'11;0;135;;;0
8164;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2011/'12;0;126;;;0
8165;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2012/'13;0;117;;;0
8166;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2013/'14;0;104;;;0
8167;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2014/'15;0;106;;;0
8168;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Westerse allochtoon, 2e generatie;2015/'16;0;80;;;0
8169;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;1995/'96;0;67;;;0
8170;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;1996/'97;0;79;;;0
8171;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;1997/'98;0;111;;;0
8172;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;1998/'99;0;88;;;0
8173;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;1999/'00;0;117;;;0
8174;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2000/'01;0;111;;;0
8175;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2001/'02;0;125;;;0
8176;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2002/'03;0;148;;;0
8177;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2003/'04;0;174;;;0
8178;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2004/'05;0;196;;;0
8179;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2005/'06;0;237;;;0
8180;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2006/'07;0;253;;;0
8181;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2007/'08;0;241;;;0
8182;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2008/'09;0;222;;;0
8183;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2009/'10;0;146;;;0
8184;Totaal mannen en vrouwen;Hoger beroepsonderwijs;144 Lerarenopleidingen basisonderwijs;Voltijd;Niet-westerse allochtoon;2010/'11;0;147;;;0
