ID;Marges;Persoonskenmerken;Perioden;VoeltZichWelEensOnveilig_1;VoeltZichVaakOnveilig_2;VanZakkenrollerij_3;VanBerovingOpStraat_4;VanInbraakInWoning_5;VanMishandeling_6;VoeltZichWelEensOnveiligInBuurt_7;VoeltZichVaakOnveiligInBuurt_8;SAvondsOpStraatInBuurtOnveilig_9;SAvondsAlleenThuisOnveilig_10;DoetSAvondsNietOpen_11;RijdtOfLooptOm_12;BangSlachtofferCriminaliteitTeWorden_13;DenktDatErVeelCriminaliteitInBuurt_14;VindtCriminaliteitInBuurtToegenomen_15;VindtCriminaliteitInBuurtAfgenomen_16;VindtCriminaliteitInBuurtGelijk_17;RapportcijferVeiligheidInBuurt_18;RondomUitgaansgelegenheden_19;OpPlekkenWaarJongerenRondhangen_20;InCentrumVanWoonplaats_21;InWinkelgebiedWinkelcentrum_22;InOpenbaarVervoer_23;BijTreinstationInWoonplaats_24;InEigenHuis_25;DoorOnbekendenOpStraat_26;DoorOnbekendenInOpenbaarVervoer_27;DoorPersoneelVanWinkelsEnBedrijven_28;DoorPersoneelVanOverheidsinstanties_29;DoorBekendenPartnerFamilieVriend_30
267;Waarde;Seksuele geaardheid: biseksuele vrouwen;2013;42.0;2.1;6.4;3.3;11.0;3.8;21.6;1.8;4.4;2.4;12.2;3.6;4.1;9.0;12.1;3.8;46.1;7.1;23.5;43.1;19.1;16.8;21.1;24.3;12.5;21.5;17.0;19.6;14.6;11.1
268;Waarde;Seksuele geaardheid: biseksuele vrouwen;2014;41.1;2.4;5.6;3.2;8.8;2.9;21.1;2.0;4.5;3.9;13.4;3.4;4.0;9.9;11.2;4.0;50.7;7.1;24.7;44.1;19.2;17.5;21.3;24.3;13.2;20.2;14.8;17.2;13.9;8.8
269;Waarde;Seksuele geaardheid: biseksuele vrouwen;2015;41.2;1.6;4.8;2.5;9.2;3.4;21.9;1.7;4.7;3.0;11.9;2.8;3.0;8.4;10.5;5.4;50.7;7.2;26.2;46.2;23.1;18.0;21.7;21.7;12.8;22.7;16.1;15.6;14.0;11.9
270;Waarde;Seksuele geaardheid: biseksuele vrouwen;2016;42.8;2.4;4.5;1.9;8.5;2.7;20.3;1.4;4.2;3.0;11.7;3.3;3.0;7.7;10.1;5.3;50.5;7.2;24.4;43.2;20.3;16.4;23.7;24.6;10.1;24.5;16.6;15.3;12.0;11.3
271;Waarde;Seksuele geaardheid: biseksuele vrouwen;2017;43.1;3.9;4.0;2.3;8.5;2.4;21.1;1.9;5.2;2.9;11.3;4.2;3.0;8.3;10.5;5.0;48.5;7.3;26.1;45.3;19.8;16.4;23.5;24.0;11.1;26.9;18.1;14.9;11.5;11.6
272;Waarde;Seksuele geaardheid: biseksuele vrouwen;2019;47.2;3.4;5.2;3.6;9.3;4.0;21.7;3.0;5.2;2.8;10.4;4.8;3.7;10.4;12.8;4.3;49.2;7.3;27.2;43.7;21.1;16.7;24.7;23.7;9.5;27.5;18.8;14.5;9.4;11.4
273;Waarde;Seksuele geaardheid: hetero mannen;2012;27.7;0.9;2.3;2.1;9.3;2.1;12.5;1.0;1.6;0.9;4.0;1.3;2.0;9.1;14.1;4.5;54.0;7.3;24.3;39.7;16.1;11.7;15.3;13.6;5.1;23.2;15.7;16.0;14.4;5.9
274;Waarde;Seksuele geaardheid: hetero mannen;2013;28.3;1.2;3.7;2.3;11.5;2.3;13.8;1.3;1.7;1.1;4.5;1.3;2.4;10.3;16.1;4.1;53.6;7.2;23.8;39.5;15.8;11.7;14.7;14.1;5.7;23.2;15.3;16.2;14.8;6.0
275;Waarde;Seksuele geaardheid: hetero mannen;2014;27.1;1.1;2.5;1.9;10.2;2.1;12.8;1.1;1.7;1.0;4.6;1.3;2.1;9.7;14.1;4.9;54.5;7.3;22.2;36.9;14.6;10.6;13.5;12.6;5.5;21.6;14.2;14.9;13.4;5.8
276;Waarde;Seksuele geaardheid: hetero mannen;2015;26.8;1.0;2.5;1.8;10.5;2.3;12.8;1.1;1.6;1.1;4.5;1.2;2.1;9.7;13.2;4.9;55.7;7.3;21.8;36.4;14.1;10.7;14.2;13.2;5.5;21.7;14.4;13.8;12.9;5.6
277;Waarde;Seksuele geaardheid: hetero mannen;2016;26.2;1.0;2.1;1.6;8.8;2.1;11.7;1.1;1.5;0.8;4.4;1.1;1.9;8.7;12.4;5.0;55.2;7.4;20.3;35.0;13.5;10.0;13.7;12.3;5.1;21.3;13.4;12.7;11.4;6.1
278;Waarde;Seksuele geaardheid: hetero mannen;2017;25.1;0.9;2.1;1.5;8.1;2.0;11.8;1.0;1.3;0.9;4.3;1.1;1.9;8.6;12.0;4.9;54.8;7.5;19.9;34.2;12.9;9.6;12.5;11.5;4.6;20.4;12.8;12.1;10.7;5.8
279;Waarde;Seksuele geaardheid: hetero mannen;2019;22.6;0.8;1.6;1.3;7.4;1.5;9.9;0.9;1.2;0.6;3.7;1.0;1.4;8.0;10.6;5.3;55.8;7.6;17.6;30.8;12.3;9.1;10.9;10.1;3.8;18.1;11.4;11.0;8.8;6.0
280;Waarde;Seksuele geaardheid: hetero vrouwen;2012;47.2;2.1;5.0;2.7;10.5;2.2;21.9;2.0;5.1;3.5;10.1;3.7;4.0;10.6;14.5;3.3;53.4;7.1;28.7;53.0;21.3;16.7;24.2;25.9;11.8;23.4;16.2;19.6;13.1;7.4
281;Waarde;Seksuele geaardheid: hetero vrouwen;2013;47.2;2.2;6.2;2.9;12.4;2.0;22.2;1.9;4.7;3.4;10.5;3.4;4.1;11.6;16.1;3.2;52.4;7.1;27.9;50.9;20.3;15.9;23.2;25.0;12.1;23.2;15.7;19.0;13.4;7.5
282;Waarde;Seksuele geaardheid: hetero vrouwen;2014;46.3;2.1;4.9;2.5;11.6;2.1;22.0;2.0;4.6;3.2;11.2;2.9;3.9;11.1;14.9;4.0;53.2;7.1;26.9;49.6;19.4;14.8;22.3;24.1;12.0;22.2;15.2;17.7;12.4;7.5
283;Waarde;Seksuele geaardheid: hetero vrouwen;2015;46.5;1.9;4.7;2.5;11.3;2.1;21.9;1.8;4.8;3.0;11.3;3.3;3.7;10.7;13.9;3.9;54.3;7.1;27.1;49.7;18.8;14.8;22.7;23.6;11.7;22.7;15.1;16.6;11.3;7.5
284;Waarde;Seksuele geaardheid: hetero vrouwen;2016;45.1;1.8;4.1;2.0;9.4;1.9;19.4;1.5;3.8;2.5;10.7;2.8;2.9;9.6;12.4;3.9;54.3;7.2;26.3;49.1;18.4;14.2;23.2;23.3;10.1;22.0;14.0;15.5;10.9;7.4
285;Waarde;Seksuele geaardheid: hetero vrouwen;2017;45.0;1.7;3.9;2.0;9.7;1.9;19.6;1.7;4.3;2.7;11.1;3.0;3.1;10.0;12.7;3.6;53.9;7.3;25.9;48.0;18.3;13.9;21.8;22.7;10.3;21.8;14.0;14.4;9.6;7.0
286;Waarde;Seksuele geaardheid: hetero vrouwen;2019;42.0;1.6;3.1;1.5;7.8;1.7;17.1;1.5;4.0;2.3;9.9;2.9;2.5;9.2;11.2;4.0;55.3;7.4;23.7;44.3;17.3;13.0;19.7;20.2;8.3;20.4;12.7;13.0;8.1;7.1
287;Waarde;Seksuele geaardheid: weet niet;2012;38.3;7.1;8.6;7.4;15.8;7.6;27.0;6.0;8.5;6.1;11.8;5.7;6.4;12.4;13.4;4.1;43.3;6.8;24.1;44.7;26.8;23.4;22.5;24.3;14.8;23.2;21.2;17.9;16.5;11.7
288;Waarde;Seksuele geaardheid: weet niet;2013;32.9;3.0;6.9;5.6;15.4;5.6;26.7;3.1;6.5;3.4;11.9;4.3;5.1;9.8;11.3;5.9;43.1;7.0;24.7;42.8;23.7;19.6;22.3;20.5;13.5;19.6;14.6;16.5;13.4;11.9
289;Waarde;Seksuele geaardheid: weet niet;2014;37.6;5.8;8.4;7.3;13.0;4.3;24.1;4.2;6.9;5.3;13.0;5.4;8.2;10.4;11.9;6.2;37.8;7.0;23.2;38.1;23.5;21.6;21.2;20.5;16.6;28.1;20.3;18.9;15.3;13.5
290;Waarde;Seksuele geaardheid: weet niet;2015;37.7;4.3;6.2;3.8;15.8;7.6;24.8;2.8;8.3;6.2;13.8;5.9;7.4;9.9;8.4;4.8;43.3;6.9;24.1;39.9;24.9;21.9;23.1;23.0;16.4;21.2;15.0;14.0;12.1;13.2
291;Waarde;Seksuele geaardheid: weet niet;2016;33.9;3.1;5.7;4.0;12.1;3.0;21.6;3.3;4.5;3.1;11.5;5.0;5.2;8.2;10.4;6.1;40.0;7.3;25.7;40.9;18.7;19.4;16.7;18.7;11.2;21.8;16.3;16.0;12.5;13.9
292;Waarde;Seksuele geaardheid: weet niet;2017;33.9;2.1;4.7;2.0;9.9;3.2;20.2;2.3;6.0;2.5;12.2;4.0;2.7;6.7;9.4;4.6;41.6;7.2;24.6;37.7;21.9;18.7;20.7;21.0;13.2;22.7;16.1;14.3;10.8;9.6
293;Waarde;Seksuele geaardheid: weet niet;2019;28.2;2.1;3.8;2.1;8.0;3.4;15.4;1.6;4.4;4.4;12.2;3.7;5.0;6.0;7.8;6.6;38.4;7.3;22.2;37.6;17.4;17.0;17.9;15.8;10.0;22.6;13.7;11.7;10.2;14.0
294;Waarde;Seksuele geaardheid: geen antwoord;2012;33.4;3.0;4.7;3.9;11.3;3.2;21.8;2.8;5.6;4.3;14.3;3.5;5.4;9.2;11.6;3.4;36.6;6.9;19.1;34.6;18.9;16.7;17.6;18.1;10.9;15.6;11.3;13.8;11.2;5.6
295;Waarde;Seksuele geaardheid: geen antwoord;2013;33.2;2.8;5.5;4.2;12.9;3.6;22.6;2.7;5.3;4.0;14.6;3.6;5.7;9.7;12.9;3.2;35.5;6.9;18.2;32.5;17.1;15.6;16.5;16.9;10.8;15.5;11.1;13.0;10.8;5.8
296;Waarde;Seksuele geaardheid: geen antwoord;2014;32.7;2.8;4.4;3.6;11.1;3.0;21.7;2.8;5.2;4.1;14.4;3.4;4.5;9.0;11.5;3.6;37.0;7.0;16.2;30.9;15.7;13.9;14.6;14.7;10.4;14.9;10.5;12.0;10.5;5.5
297;Waarde;Seksuele geaardheid: geen antwoord;2015;31.4;2.6;4.4;3.7;11.2;3.1;21.3;2.6;4.7;4.0;14.1;3.2;4.4;9.0;10.4;3.7;38.1;7.0;16.9;31.0;16.4;14.5;15.1;14.7;10.2;14.7;10.2;11.4;9.8;5.2
298;Waarde;Seksuele geaardheid: geen antwoord;2016;30.6;2.3;3.5;3.2;9.5;2.8;20.2;2.3;5.2;4.0;13.8;3.5;4.7;8.1;9.4;3.5;36.6;7.0;15.3;28.6;15.0;14.1;14.7;14.3;9.5;13.9;9.7;10.8;9.0;4.8
299;Waarde;Seksuele geaardheid: geen antwoord;2017;30.5;2.4;3.5;2.7;9.4;2.8;19.6;2.2;4.8;3.1;13.2;2.9;4.0;8.1;10.0;3.4;36.1;7.1;15.4;28.3;13.9;12.4;14.0;13.5;8.4;14.1;9.5;10.3;8.6;5.3
300;Waarde;Seksuele geaardheid: geen antwoord;2019;29.5;2.0;3.1;2.5;8.5;2.3;17.8;2.1;4.2;2.7;13.0;2.9;3.4;7.9;9.8;3.6;38.5;7.2;14.4;27.3;13.9;12.5;13.2;13.1;7.9;13.8;9.0;9.7;7.4;4.8
301;Betrouwbaarheidsmarge;Totaal personen;2012;0.4;0.1;0.2;0.2;0.3;0.2;0.4;0.1;0.2;0.2;0.3;0.2;0.2;0.3;0.3;0.2;0.5;0.0;0.4;0.5;0.4;0.3;0.4;0.4;0.3;0.4;0.3;0.4;0.3;0.2
302;Betrouwbaarheidsmarge;Totaal personen;2013;0.4;0.1;0.2;0.1;0.3;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.2;0.2;0.3;0.1;0.4;0.0;0.3;0.4;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.3;0.3;0.2
303;Betrouwbaarheidsmarge;Totaal personen;2014;0.4;0.1;0.2;0.1;0.3;0.1;0.3;0.1;0.2;0.1;0.2;0.1;0.2;0.3;0.3;0.2;0.4;0.0;0.4;0.4;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.3;0.3;0.2
304;Betrouwbaarheidsmarge;Totaal personen;2015;0.4;0.1;0.2;0.1;0.3;0.1;0.3;0.1;0.2;0.1;0.2;0.1;0.1;0.2;0.3;0.2;0.4;0.0;0.3;0.4;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.3;0.3;0.2
305;Betrouwbaarheidsmarge;Totaal personen;2016;0.4;0.1;0.1;0.1;0.2;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.3;0.2;0.4;0.0;0.3;0.4;0.3;0.3;0.3;0.3;0.2;0.3;0.3;0.3;0.3;0.2
306;Betrouwbaarheidsmarge;Totaal personen;2017;0.4;0.1;0.1;0.1;0.2;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.2;0.2;0.4;0.0;0.3;0.4;0.3;0.2;0.3;0.3;0.2;0.3;0.3;0.3;0.2;0.2
307;Betrouwbaarheidsmarge;Totaal personen;2019;0.3;0.1;0.1;0.1;0.2;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.2;0.2;0.2;0.4;0.0;0.3;0.4;0.3;0.2;0.3;0.3;0.2;0.3;0.2;0.2;0.2;0.2
308;Betrouwbaarheidsmarge;Geslacht: Mannen;2012;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.3;0.2;0.2;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.5;0.5;0.3;0.6;0.5;0.5;0.5;0.3
309;Betrouwbaarheidsmarge;Geslacht: Mannen;2013;0.5;0.1;0.2;0.2;0.4;0.2;0.4;0.1;0.2;0.1;0.2;0.1;0.2;0.4;0.4;0.2;0.6;0.0;0.5;0.5;0.4;0.4;0.4;0.4;0.3;0.5;0.4;0.4;0.4;0.3
310;Betrouwbaarheidsmarge;Geslacht: Mannen;2014;0.5;0.1;0.2;0.2;0.4;0.2;0.4;0.1;0.2;0.1;0.3;0.2;0.2;0.4;0.4;0.3;0.6;0.0;0.5;0.6;0.4;0.4;0.4;0.4;0.3;0.5;0.4;0.4;0.4;0.3
311;Betrouwbaarheidsmarge;Geslacht: Mannen;2015;0.5;0.1;0.2;0.2;0.4;0.2;0.4;0.1;0.2;0.1;0.3;0.2;0.2;0.4;0.4;0.3;0.6;0.0;0.5;0.6;0.4;0.4;0.4;0.4;0.3;0.5;0.4;0.4;0.4;0.3
312;Betrouwbaarheidsmarge;Geslacht: Mannen;2016;0.5;0.1;0.2;0.2;0.3;0.2;0.4;0.1;0.2;0.1;0.2;0.2;0.2;0.3;0.4;0.3;0.6;0.0;0.5;0.6;0.4;0.4;0.4;0.4;0.3;0.5;0.4;0.4;0.4;0.3
313;Betrouwbaarheidsmarge;Geslacht: Mannen;2017;0.5;0.1;0.2;0.2;0.3;0.2;0.4;0.1;0.1;0.1;0.2;0.1;0.2;0.3;0.4;0.2;0.5;0.0;0.4;0.5;0.4;0.3;0.4;0.4;0.2;0.4;0.4;0.4;0.3;0.3
314;Betrouwbaarheidsmarge;Geslacht: Mannen;2019;0.5;0.1;0.1;0.1;0.3;0.1;0.3;0.1;0.1;0.1;0.2;0.1;0.1;0.3;0.3;0.3;0.5;0.0;0.4;0.5;0.4;0.3;0.3;0.3;0.2;0.4;0.4;0.3;0.3;0.3
315;Betrouwbaarheidsmarge;Geslacht: Vrouwen;2012;0.6;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.3;0.3;0.4;0.3;0.3;0.4;0.4;0.2;0.6;0.0;0.6;0.6;0.5;0.5;0.5;0.6;0.4;0.5;0.5;0.5;0.4;0.3
316;Betrouwbaarheidsmarge;Geslacht: Vrouwen;2013;0.5;0.2;0.3;0.2;0.4;0.2;0.4;0.2;0.2;0.2;0.3;0.2;0.2;0.3;0.4;0.2;0.5;0.0;0.5;0.5;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.3;0.3
317;Betrouwbaarheidsmarge;Geslacht: Vrouwen;2014;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.2;0.4;0.4;0.2;0.6;0.0;0.5;0.6;0.4;0.4;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.3
318;Betrouwbaarheidsmarge;Geslacht: Vrouwen;2015;0.5;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.2;0.3;0.4;0.2;0.5;0.0;0.5;0.5;0.4;0.4;0.5;0.5;0.4;0.5;0.4;0.4;0.4;0.3
319;Betrouwbaarheidsmarge;Geslacht: Vrouwen;2016;0.6;0.2;0.2;0.2;0.3;0.2;0.5;0.1;0.2;0.2;0.4;0.2;0.2;0.3;0.4;0.2;0.6;0.0;0.5;0.6;0.4;0.4;0.5;0.5;0.3;0.5;0.4;0.4;0.3;0.3
320;Betrouwbaarheidsmarge;Geslacht: Vrouwen;2017;0.5;0.2;0.2;0.2;0.3;0.2;0.4;0.1;0.2;0.2;0.3;0.2;0.2;0.3;0.3;0.2;0.5;0.0;0.4;0.5;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.4;0.3;0.3
321;Betrouwbaarheidsmarge;Geslacht: Vrouwen;2019;0.5;0.1;0.2;0.1;0.3;0.1;0.4;0.1;0.2;0.2;0.3;0.2;0.2;0.3;0.3;0.2;0.5;0.0;0.4;0.5;0.4;0.3;0.4;0.4;0.3;0.4;0.3;0.3;0.3;0.3
322;Betrouwbaarheidsmarge;Leeftijd: 15 tot 25 jaar;2012;1.4;0.4;0.6;0.5;0.9;0.5;1.2;0.4;0.7;0.6;0.7;0.6;0.6;1.1;1.1;0.8;1.4;0.0;1.3;1.4;1.1;1.0;1.2;1.2;0.8;1.3;1.2;1.1;1.0;0.8
323;Betrouwbaarheidsmarge;Leeftijd: 15 tot 25 jaar;2013;1.2;0.4;0.6;0.5;0.8;0.5;1.0;0.4;0.5;0.5;0.6;0.5;0.5;0.9;0.9;0.5;1.2;0.0;1.1;1.2;0.9;0.8;1.0;1.0;0.7;1.1;1.0;0.9;0.8;0.7
324;Betrouwbaarheidsmarge;Leeftijd: 15 tot 25 jaar;2014;1.3;0.4;0.6;0.5;0.8;0.5;1.1;0.4;0.6;0.5;0.7;0.5;0.6;0.9;1.0;0.6;1.3;0.0;1.2;1.3;1.0;0.9;1.0;1.1;0.7;1.2;1.0;1.0;0.9;0.7
325;Betrouwbaarheidsmarge;Leeftijd: 15 tot 25 jaar;2015;1.2;0.3;0.6;0.4;0.8;0.4;1.0;0.3;0.6;0.5;0.7;0.5;0.5;0.9;0.9;0.6;1.3;0.0;1.2;1.3;1.0;0.9;1.0;1.1;0.7;1.2;1.0;0.9;0.8;0.7
326;Betrouwbaarheidsmarge;Leeftijd: 15 tot 25 jaar;2016;1.2;0.3;0.5;0.3;0.7;0.4;1.0;0.3;0.5;0.4;0.6;0.4;0.4;0.8;0.9;0.7;1.3;0.0;1.1;1.3;0.9;0.8;1.0;1.0;0.6;1.1;1.0;0.9;0.8;0.7
327;Betrouwbaarheidsmarge;Leeftijd: 15 tot 25 jaar;2017;1.1;0.3;0.5;0.4;0.6;0.4;0.9;0.3;0.5;0.4;0.6;0.4;0.4;0.7;0.8;0.6;1.1;0.0;1.0;1.1;0.8;0.7;0.9;0.9;0.6;1.0;0.9;0.7;0.7;0.6
328;Betrouwbaarheidsmarge;Leeftijd: 15 tot 25 jaar;2019;1.1;0.3;0.4;0.3;0.6;0.3;0.8;0.2;0.4;0.4;0.5;0.4;0.4;0.6;0.7;0.6;1.1;0.0;1.0;1.1;0.8;0.7;0.9;0.9;0.5;0.9;0.8;0.7;0.6;0.6
329;Betrouwbaarheidsmarge;Leeftijd: 25 tot 45 jaar;2012;0.9;0.3;0.4;0.3;0.6;0.3;0.7;0.3;0.4;0.3;0.5;0.3;0.4;0.6;0.7;0.4;0.9;0.0;0.8;0.9;0.7;0.7;0.8;0.7;0.5;0.8;0.7;0.7;0.7;0.5
330;Betrouwbaarheidsmarge;Leeftijd: 25 tot 45 jaar;2013;0.7;0.2;0.3;0.3;0.5;0.2;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.6;0.3;0.7;0.0;0.7;0.7;0.6;0.5;0.6;0.6;0.4;0.6;0.6;0.6;0.5;0.4
331;Betrouwbaarheidsmarge;Leeftijd: 25 tot 45 jaar;2014;0.8;0.2;0.3;0.2;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.6;0.3;0.8;0.0;0.7;0.8;0.6;0.5;0.6;0.6;0.5;0.7;0.6;0.6;0.6;0.4
332;Betrouwbaarheidsmarge;Leeftijd: 25 tot 45 jaar;2015;0.8;0.2;0.3;0.3;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.3;0.3;0.5;0.6;0.3;0.8;0.0;0.7;0.8;0.6;0.6;0.6;0.6;0.5;0.7;0.6;0.6;0.6;0.4
333;Betrouwbaarheidsmarge;Leeftijd: 25 tot 45 jaar;2016;0.8;0.2;0.3;0.2;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.6;0.4;0.8;0.0;0.7;0.8;0.6;0.6;0.7;0.7;0.5;0.7;0.6;0.6;0.6;0.4
334;Betrouwbaarheidsmarge;Leeftijd: 25 tot 45 jaar;2017;0.7;0.2;0.3;0.2;0.5;0.3;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.5;0.5;0.3;0.8;0.0;0.7;0.7;0.6;0.5;0.6;0.6;0.4;0.7;0.6;0.6;0.5;0.4
335;Betrouwbaarheidsmarge;Leeftijd: 25 tot 45 jaar;2019;0.7;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.4;0.2;0.2;0.5;0.5;0.3;0.7;0.0;0.6;0.7;0.5;0.5;0.6;0.6;0.4;0.6;0.5;0.5;0.4;0.4
336;Betrouwbaarheidsmarge;Leeftijd: 45 tot 65 jaar;2012;0.7;0.2;0.3;0.3;0.5;0.2;0.6;0.2;0.3;0.2;0.4;0.2;0.3;0.4;0.5;0.3;0.7;0.0;0.6;0.7;0.6;0.5;0.6;0.6;0.4;0.6;0.5;0.5;0.5;0.4
337;Betrouwbaarheidsmarge;Leeftijd: 45 tot 65 jaar;2013;0.6;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.3;0.2;0.2;0.3;0.4;0.2;0.6;0.0;0.5;0.6;0.5;0.4;0.4;0.5;0.3;0.5;0.4;0.4;0.4;0.3
338;Betrouwbaarheidsmarge;Leeftijd: 45 tot 65 jaar;2014;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.3;0.2;0.2;0.4;0.4;0.3;0.6;0.0;0.5;0.6;0.5;0.4;0.5;0.5;0.4;0.5;0.4;0.5;0.4;0.3
339;Betrouwbaarheidsmarge;Leeftijd: 45 tot 65 jaar;2015;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.3;0.2;0.2;0.4;0.4;0.2;0.6;0.0;0.5;0.6;0.5;0.4;0.5;0.5;0.4;0.5;0.4;0.5;0.4;0.3
340;Betrouwbaarheidsmarge;Leeftijd: 45 tot 65 jaar;2016;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.2;0.2;0.4;0.2;0.2;0.4;0.4;0.3;0.7;0.0;0.5;0.6;0.5;0.4;0.5;0.5;0.4;0.5;0.4;0.5;0.4;0.3
341;Betrouwbaarheidsmarge;Leeftijd: 45 tot 65 jaar;2017;0.6;0.2;0.2;0.2;0.3;0.2;0.4;0.2;0.2;0.2;0.3;0.1;0.2;0.3;0.4;0.2;0.6;0.0;0.5;0.6;0.4;0.4;0.4;0.4;0.3;0.5;0.4;0.4;0.4;0.3
342;Betrouwbaarheidsmarge;Leeftijd: 45 tot 65 jaar;2019;0.6;0.1;0.2;0.2;0.3;0.2;0.4;0.2;0.2;0.1;0.3;0.2;0.2;0.3;0.4;0.2;0.6;0.0;0.5;0.6;0.4;0.4;0.4;0.4;0.3;0.5;0.4;0.4;0.4;0.3
343;Betrouwbaarheidsmarge;Leeftijd: 65 jaar of ouder;2012;0.8;0.2;0.3;0.3;0.4;0.2;0.7;0.2;0.3;0.3;0.6;0.3;0.3;0.4;0.5;0.3;0.9;0.0;0.6;0.8;0.6;0.6;0.6;0.6;0.5;0.5;0.5;0.5;0.5;0.3
344;Betrouwbaarheidsmarge;Leeftijd: 65 jaar of ouder;2013;0.6;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.5;0.2;0.3;0.3;0.4;0.3;0.7;0.0;0.5;0.6;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.4;0.4;0.3
345;Betrouwbaarheidsmarge;Leeftijd: 65 jaar of ouder;2014;0.7;0.2;0.3;0.3;0.4;0.2;0.6;0.2;0.3;0.3;0.6;0.2;0.3;0.4;0.4;0.3;0.8;0.0;0.5;0.7;0.5;0.5;0.5;0.5;0.5;0.5;0.4;0.4;0.4;0.3
346;Betrouwbaarheidsmarge;Leeftijd: 65 jaar of ouder;2015;0.6;0.2;0.3;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.5;0.2;0.2;0.3;0.4;0.2;0.7;0.0;0.5;0.6;0.5;0.5;0.4;0.4;0.4;0.4;0.3;0.4;0.4;0.3
347;Betrouwbaarheidsmarge;Leeftijd: 65 jaar of ouder;2016;0.6;0.2;0.2;0.2;0.4;0.2;0.5;0.2;0.3;0.2;0.5;0.2;0.2;0.3;0.4;0.3;0.7;0.0;0.5;0.7;0.5;0.5;0.5;0.5;0.4;0.4;0.3;0.4;0.4;0.3
348;Betrouwbaarheidsmarge;Leeftijd: 65 jaar of ouder;2017;0.6;0.1;0.2;0.2;0.3;0.1;0.5;0.1;0.2;0.2;0.5;0.2;0.2;0.3;0.3;0.2;0.6;0.0;0.4;0.6;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.3;0.3;0.2
349;Betrouwbaarheidsmarge;Leeftijd: 65 jaar of ouder;2019;0.6;0.2;0.2;0.2;0.3;0.1;0.4;0.1;0.2;0.2;0.4;0.2;0.2;0.3;0.3;0.2;0.6;0.0;0.4;0.6;0.4;0.4;0.4;0.4;0.3;0.4;0.3;0.3;0.3;0.2
350;Betrouwbaarheidsmarge;Leeftijd: 15 tot 18 jaar;2012;2.5;0.7;1.0;0.8;1.5;0.9;2.1;0.7;1.2;1.0;1.4;1.3;1.0;1.8;2.0;1.5;2.5;0.1;2.3;2.5;2.0;1.8;2.1;2.1;1.2;2.2;1.9;1.7;1.4;1.6
351;Betrouwbaarheidsmarge;Leeftijd: 15 tot 18 jaar;2013;2.1;0.5;1.0;0.8;1.3;0.8;1.7;0.6;1.0;0.9;1.0;0.9;0.9;1.4;1.6;1.1;2.1;0.1;1.9;2.1;1.6;1.5;1.7;1.7;1.1;1.8;1.5;1.5;1.3;1.3
352;Betrouwbaarheidsmarge;Leeftijd: 15 tot 18 jaar;2014;2.3;0.7;1.0;0.8;1.5;0.8;1.9;0.7;1.1;1.0;1.2;1.0;1.0;1.5;1.8;1.3;2.3;0.1;2.0;2.3;1.7;1.5;1.8;1.8;1.2;2.1;1.8;1.6;1.4;1.4
353;Betrouwbaarheidsmarge;Leeftijd: 15 tot 18 jaar;2015;2.2;0.6;0.9;0.7;1.3;0.7;1.7;0.6;1.1;0.8;1.2;1.0;0.8;1.5;1.6;1.3;2.2;0.1;1.9;2.2;1.6;1.4;1.7;1.7;1.2;2.0;1.7;1.5;1.3;1.3
