ID;Beroepen;TypeInkomen;Perioden;AantalWerkzameArtsen_1;GemiddeldeWinst_2;GemiddeldJaarloonExclBijzBeloning_3;GemiddeldJaarloonInclBijzBeloning_4;GemiddeldJaarloonInclPerVTE_5;GemiddeldeDividendenAanmBelang_6;GemiddeldInkomenUitOverigeArbeid_7;GemiddeldGestandaardiseerdInkomen_8
769;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
770;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
771;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
772;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
773;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
774;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
775;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
776;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
777;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
778;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
779;"Arts; maag- darm- leverziekten";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
780;"Arts; medische microbiologie";Totaal;2011;0.2;27.7;124.8;150.2;155.5;15.3;0.2;82.9
781;"Arts; medische microbiologie";Totaal;2012;0.2;23.8;119.1;136.6;144.4;11.8;0.7;77.7
782;"Arts; medische microbiologie";Totaal;2013;0.2;22.4;121.1;143.7;152.5;9.7;0.3;74.3
783;"Arts; medische microbiologie";Totaal;2014;0.2;26.8;122.1;141.0;147.2;30.2;0.3;86.5
784;"Arts; medische microbiologie";Totaal;2015;0.2;10.5;132.1;155.6;162.0;6.5;-1.2;74.8
785;"Arts; medische microbiologie";Totaal;2016;0.3;9.1;129.8;155.0;164.3;4.2;0.1;74.1
786;"Arts; medische microbiologie";Totaal;2017;0.3;9.3;132.1;157.9;164.6;13.7;0.1;87.9
787;"Arts; medische microbiologie";Totaal;2018;0.3;9.8;133.0;155.0;;5.2;0.2;77.9
788;"Arts; medische microbiologie";Totaal;2019;0.3;7.8;136.2;159.5;;34.7;0.2;100.0
789;"Arts; medische microbiologie";Totaal;2020;0.3;9.8;136.8;158.8;;27.5;0.2;92.2
790;"Arts; medische microbiologie";Totaal;2021;0.3;13.3;137.7;158.6;;13.3;0.3;88.5
791;"Arts; medische microbiologie";Totaal;2022;0.3;;135.0;156.9;;;;
792;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2011;0.2;;137.1;159.1;165.2;;;66.6
793;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2012;0.2;;134.3;155.3;163.5;;;65.1
794;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2013;0.2;;133.4;160.0;169.3;;;65.7
795;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2014;0.2;;138.1;162.0;168.0;;;69.6
796;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2015;0.2;;142.1;172.5;178.8;;;72.2
797;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2016;0.2;;139.2;171.5;177.3;;;72.5
798;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2017;0.2;;143.2;175.4;181.6;;;84.0
799;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2018;0.2;;143.5;172.8;;;;76.3
800;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2019;0.2;;147.7;180.5;;;;90.2
801;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2020;0.2;;150.4;181.1;;;;91.4
802;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2021;0.2;;154.1;183.9;;;;84.5
803;"Arts; medische microbiologie";Arts alleen werknemer (excl. DGA);2022;0.2;;150.3;180.9;;;;
804;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2011;0.0;;;;;;;
805;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2012;0.0;;;;;;;
806;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2013;0.0;;;;;;;
807;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2014;0.0;;;;;;;
808;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
809;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
810;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
811;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
812;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
813;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
814;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
815;"Arts; medische microbiologie";Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
816;"Arts; medische microbiologie";Arts DGA;2011;0.0;;;;;;;
817;"Arts; medische microbiologie";Arts DGA;2012;0.0;;;;;;;
818;"Arts; medische microbiologie";Arts DGA;2013;0.0;;;;;;;
819;"Arts; medische microbiologie";Arts DGA;2014;0.0;;;;;;;
820;"Arts; medische microbiologie";Arts DGA;2015;0.1;;;;;;;
821;"Arts; medische microbiologie";Arts DGA;2016;0.1;;;;;;;
822;"Arts; medische microbiologie";Arts DGA;2017;0.1;;;;;;;
823;"Arts; medische microbiologie";Arts DGA;2018;0.1;;;;;;;
824;"Arts; medische microbiologie";Arts DGA;2019;0.1;;;;;;;
825;"Arts; medische microbiologie";Arts DGA;2020;0.1;;;;;;;
826;"Arts; medische microbiologie";Arts DGA;2021;0.1;;;;;;;
827;"Arts; medische microbiologie";Arts DGA;2022;0.1;;;;;;;
828;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
829;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
830;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
831;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
832;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
833;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
834;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
835;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
836;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
837;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
838;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
839;"Arts; medische microbiologie";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
840;"Arts; neurochirurgie";Totaal;2011;0.1;73.1;120.8;143.0;150.8;2.5;4.1;81.4
841;"Arts; neurochirurgie";Totaal;2012;0.1;73.7;122.1;146.1;154.2;7.1;1.6;83.5
842;"Arts; neurochirurgie";Totaal;2013;0.1;62.1;131.9;157.1;165.4;2.7;0.6;79.8
843;"Arts; neurochirurgie";Totaal;2014;0.1;67.8;129.9;159.9;169.2;13.7;0.9;88.0
844;"Arts; neurochirurgie";Totaal;2015;0.1;32.8;153.8;182.8;187.0;0.7;0.8;82.4
845;"Arts; neurochirurgie";Totaal;2016;0.1;28.6;152.8;188.3;195.1;1.8;0.0;84.6
846;"Arts; neurochirurgie";Totaal;2017;0.1;26.8;155.6;184.0;189.6;8.1;0.0;83.1
847;"Arts; neurochirurgie";Totaal;2018;0.1;26.5;157.4;186.4;;6.2;0.4;86.5
848;"Arts; neurochirurgie";Totaal;2019;0.1;20.7;155.6;184.0;;42.3;0.1;105.4
849;"Arts; neurochirurgie";Totaal;2020;0.1;22.3;159.5;196.9;;15.0;0.2;99.4
850;"Arts; neurochirurgie";Totaal;2021;0.2;21.9;163.3;198.4;;16.7;0.4;104.2
851;"Arts; neurochirurgie";Totaal;2022;0.2;;161.6;195.9;;;;
852;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2011;0.1;;;;;;;
853;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2012;0.1;;;;;;;
854;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2013;0.1;;;;;;;
855;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2014;0.1;;;;;;;
856;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2015;0.1;;;;;;;
857;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2016;0.1;;;;;;;
858;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2017;0.1;;;;;;;
859;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2018;0.1;;;;;;;
860;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2019;0.1;;;;;;;
861;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2020;0.1;;;;;;;
862;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2021;0.1;;185.5;230.8;;;;
863;"Arts; neurochirurgie";Arts alleen werknemer (excl. DGA);2022;0.1;;182.0;226.2;;;;
864;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2011;0.0;;;;;;;
865;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2012;0.0;;;;;;;
866;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2013;0.0;;;;;;;
867;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2014;0.0;;;;;;;
868;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
869;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
870;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
871;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
872;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
873;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
874;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
875;"Arts; neurochirurgie";Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
876;"Arts; neurochirurgie";Arts DGA;2011;0.0;;;;;;;
877;"Arts; neurochirurgie";Arts DGA;2012;0.0;;;;;;;
878;"Arts; neurochirurgie";Arts DGA;2013;0.0;;;;;;;
879;"Arts; neurochirurgie";Arts DGA;2014;0.0;;;;;;;
880;"Arts; neurochirurgie";Arts DGA;2015;0.0;;;;;;;
881;"Arts; neurochirurgie";Arts DGA;2016;0.0;;;;;;;
882;"Arts; neurochirurgie";Arts DGA;2017;0.0;;;;;;;
883;"Arts; neurochirurgie";Arts DGA;2018;0.0;;;;;;;
884;"Arts; neurochirurgie";Arts DGA;2019;0.0;;;;;;;
885;"Arts; neurochirurgie";Arts DGA;2020;0.0;;;;;;;
886;"Arts; neurochirurgie";Arts DGA;2021;0.0;;;;;;;
887;"Arts; neurochirurgie";Arts DGA;2022;0.0;;;;;;;
888;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
889;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
890;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
891;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
892;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
893;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
894;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
895;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
896;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
897;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
898;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
899;"Arts; neurochirurgie";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
900;"Arts; neurologie";Totaal;2011;0.7;75.7;67.8;80.0;86.4;1.0;1.1;70.4
901;"Arts; neurologie";Totaal;2012;0.8;90.6;67.8;77.7;84.4;1.8;0.7;76.7
902;"Arts; neurologie";Totaal;2013;0.8;93.0;67.6;82.0;88.9;0.8;0.5;77.2
903;"Arts; neurologie";Totaal;2014;0.8;90.0;68.0;78.8;85.7;3.2;0.6;77.9
904;"Arts; neurologie";Totaal;2015;0.8;34.0;102.3;117.5;125.8;1.0;0.7;69.8
905;"Arts; neurologie";Totaal;2016;0.9;32.6;102.7;121.1;129.7;2.5;0.5;70.4
906;"Arts; neurologie";Totaal;2017;0.9;30.0;105.1;119.6;129.4;4.3;0.4;71.6
907;"Arts; neurologie";Totaal;2018;0.9;25.4;108.6;124.2;;5.5;0.6;72.3
908;"Arts; neurologie";Totaal;2019;0.9;23.8;111.1;126.5;;15.3;0.9;81.2
909;"Arts; neurologie";Totaal;2020;1.0;24.3;111.9;125.9;;8.6;0.4;78.3
910;"Arts; neurologie";Totaal;2021;1.0;24.0;112.1;126.0;;5.9;0.6;79.7
911;"Arts; neurologie";Totaal;2022;1.0;;113.7;128.1;;;;
912;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2011;0.3;;119.8;139.2;148.1;;;61.2
913;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2012;0.3;;124.9;143.9;151.6;;;63.1
914;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2013;0.3;;123.0;146.7;155.8;;;64.4
915;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2014;0.4;;119.5;139.1;148.4;;;64.5
916;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2015;0.4;;125.3;150.3;159.7;;;67.8
917;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2016;0.4;;126.6;157.0;167.0;;;69.0
918;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2017;0.4;;128.0;152.2;161.8;;;67.7
919;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2018;0.5;;128.7;155.7;;;;69.2
920;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2019;0.5;;130.2;157.0;;;;72.1
921;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2020;0.5;;133.9;158.8;;;;74.0
922;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2021;0.5;;135.0;159.4;;;;77.5
923;"Arts; neurologie";Arts alleen werknemer (excl. DGA);2022;0.5;;137.0;163.1;;;;
924;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2011;0.3;165.0;;;;;;78.0
925;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2012;0.3;192.9;;;;;;88.8
926;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2013;0.4;197.3;;;;;;89.0
927;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2014;0.4;199.4;;;;;;89.7
928;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2015;0.1;173.0;;;;;;76.7
929;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2016;0.2;176.4;;;;;;80.2
930;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2017;0.2;169.7;;;;;;80.8
931;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2018;0.1;169.7;;;;;;82.2
932;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2019;0.1;163.0;;;;;;89.7
933;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2020;0.1;166.0;;;;;;90.0
934;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2021;0.1;157.4;;;;;;87.4
935;"Arts; neurologie";Arts alleen zelfstandige (excl. DGA);2022;0.1;;;;;;;
936;"Arts; neurologie";Arts DGA;2011;0.0;;;;;;;
937;"Arts; neurologie";Arts DGA;2012;0.0;;;;;;;
938;"Arts; neurologie";Arts DGA;2013;0.0;;;;;;;
939;"Arts; neurologie";Arts DGA;2014;0.0;;;;;;;
940;"Arts; neurologie";Arts DGA;2015;0.2;4.5;117.8;123.5;130.3;3.8;;66.0
941;"Arts; neurologie";Arts DGA;2016;0.2;0.7;120.0;125.2;132.5;8.8;;64.5
942;"Arts; neurologie";Arts DGA;2017;0.3;0.8;120.2;123.6;131.8;15.6;;70.8
943;"Arts; neurologie";Arts DGA;2018;0.3;0.5;123.8;127.1;;17.9;;72.2
944;"Arts; neurologie";Arts DGA;2019;0.3;1.1;123.3;126.2;;48.5;;90.5
945;"Arts; neurologie";Arts DGA;2020;0.3;1.5;122.3;124.9;;26.4;;80.0
946;"Arts; neurologie";Arts DGA;2021;0.3;1.7;122.8;125.8;;18.0;;79.1
947;"Arts; neurologie";Arts DGA;2022;0.3;;124.6;127.0;;;;
948;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2011;0.1;;114.4;131.5;;;7.9;
949;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2012;0.1;;;;;;;
950;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2013;0.1;;;;;;;
951;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2014;0.1;;;;;;;
952;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2015;0.1;;;;;;;
953;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2016;0.1;;;;;;;
954;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2017;0.1;;;;;;;
955;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
956;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2019;0.1;;;;;;;
957;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
958;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2021;0.1;;;;;;;
959;"Arts; neurologie";Arts met overig of gecombineerd inkomen;2022;0.1;;;;;;;
960;"Arts; nucleaire geneeskunde";Totaal;2011;0.1;68.7;87.1;100.6;107.6;3.0;0.1;74.8
961;"Arts; nucleaire geneeskunde";Totaal;2012;0.1;55.4;87.6;101.1;106.3;0.0;0.2;67.4
962;"Arts; nucleaire geneeskunde";Totaal;2013;0.2;66.2;87.8;103.3;110.1;1.4;0.1;71.1
963;"Arts; nucleaire geneeskunde";Totaal;2014;0.1;63.1;88.8;101.5;109.1;2.4;0.1;72.1
964;"Arts; nucleaire geneeskunde";Totaal;2015;0.2;20.6;111.7;131.9;140.1;0.8;-0.1;64.5
965;"Arts; nucleaire geneeskunde";Totaal;2016;0.2;17.1;114.0;133.3;142.7;2.6;-0.1;64.4
966;"Arts; nucleaire geneeskunde";Totaal;2017;0.2;16.8;113.4;129.0;138.8;2.2;0.0;63.9
967;"Arts; nucleaire geneeskunde";Totaal;2018;0.2;8.5;120.2;136.6;;3.7;-0.1;64.2
968;"Arts; nucleaire geneeskunde";Totaal;2019;0.2;10.2;121.9;137.0;;16.6;-0.1;76.3
969;"Arts; nucleaire geneeskunde";Totaal;2020;0.2;11.7;128.1;143.3;;7.8;-0.1;73.8
970;"Arts; nucleaire geneeskunde";Totaal;2021;0.2;11.9;129.3;143.5;;9.7;0.0;78.5
971;"Arts; nucleaire geneeskunde";Totaal;2022;0.2;;132.5;147.4;;;;
972;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2011;0.1;;;;;;;
973;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2012;0.1;;;;;;;
974;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2013;0.1;;122.2;144.3;151.7;;;
975;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2014;0.1;;;;;;;
976;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2015;0.1;;;;;;;
977;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2016;0.1;;128.2;153.7;163.0;;;63.3
978;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2017;0.1;;126.5;147.4;156.1;;;62.8
979;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2018;0.1;;127.2;148.3;;;;62.2
980;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2019;0.1;;136.0;157.2;;;;68.0
981;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2020;0.1;;145.1;169.0;;;;71.6
982;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2021;0.1;;147.6;170.4;;;;72.0
983;"Arts; nucleaire geneeskunde";Arts alleen werknemer (excl. DGA);2022;0.1;;;;;;;
984;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2011;0.0;;;;;;;
985;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2012;0.0;;;;;;;
986;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2013;0.0;;;;;;;
987;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2014;0.0;;;;;;;
988;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2015;0.0;;;;;;;
989;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2016;0.0;;;;;;;
990;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2017;0.0;;;;;;;
991;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2018;0.0;;;;;;;
992;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2019;0.0;;;;;;;
993;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2020;0.0;;;;;;;
994;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2021;0.0;;;;;;;
995;"Arts; nucleaire geneeskunde";Arts alleen zelfstandige (excl. DGA);2022;0.0;;;;;;;
996;"Arts; nucleaire geneeskunde";Arts DGA;2011;0.0;;;;;;;
997;"Arts; nucleaire geneeskunde";Arts DGA;2012;0.0;;;;;;;
998;"Arts; nucleaire geneeskunde";Arts DGA;2013;0.0;;;;;;;
999;"Arts; nucleaire geneeskunde";Arts DGA;2014;0.0;;;;;;;
1000;"Arts; nucleaire geneeskunde";Arts DGA;2015;0.0;;;;;;;
1001;"Arts; nucleaire geneeskunde";Arts DGA;2016;0.0;;;;;;;
1002;"Arts; nucleaire geneeskunde";Arts DGA;2017;0.0;;;;;;;
1003;"Arts; nucleaire geneeskunde";Arts DGA;2018;0.0;;;;;;;
1004;"Arts; nucleaire geneeskunde";Arts DGA;2019;0.1;;;;;;;
1005;"Arts; nucleaire geneeskunde";Arts DGA;2020;0.1;;;;;;;
1006;"Arts; nucleaire geneeskunde";Arts DGA;2021;0.1;;;;;;;
1007;"Arts; nucleaire geneeskunde";Arts DGA;2022;0.1;;;;;;;
1008;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2011;0.0;;;;;;;
1009;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2012;0.0;;;;;;;
1010;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2013;0.0;;;;;;;
1011;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2014;0.0;;;;;;;
1012;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2015;0.0;;;;;;;
1013;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2016;0.0;;;;;;;
1014;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2017;0.0;;;;;;;
1015;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2018;0.0;;;;;;;
1016;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2019;0.0;;;;;;;
1017;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2020;0.0;;;;;;;
1018;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2021;0.0;;;;;;;
1019;"Arts; nucleaire geneeskunde";Arts met overig of gecombineerd inkomen;2022;0.0;;;;;;;
1020;"Arts; obstetrie en gynaecologie";Totaal;2011;0.8;82.4;60.6;70.2;75.9;5.1;0.7;73.0
1021;"Arts; obstetrie en gynaecologie";Totaal;2012;0.9;101.4;59.8;68.9;75.3;3.9;0.9;79.0
1022;"Arts; obstetrie en gynaecologie";Totaal;2013;0.9;99.0;61.2;73.5;81.3;2.2;0.4;78.2
1023;"Arts; obstetrie en gynaecologie";Totaal;2014;0.9;101.7;61.6;72.4;80.1;9.0;0.8;87.0
1024;"Arts; obstetrie en gynaecologie";Totaal;2015;0.9;39.2;99.7;112.0;121.5;2.0;0.3;71.3
1025;"Arts; obstetrie en gynaecologie";Totaal;2016;0.9;36.9;102.1;116.7;126.3;4.1;0.2;73.9
1026;"Arts; obstetrie en gynaecologie";Totaal;2017;1.0;36.4;103.7;117.7;127.1;4.8;0.2;74.6
1027;"Arts; obstetrie en gynaecologie";Totaal;2018;1.0;31.8;106.7;119.7;;7.9;0.6;76.6
1028;"Arts; obstetrie en gynaecologie";Totaal;2019;1.0;28.5;108.5;121.2;;27.2;0.4;89.7
1029;"Arts; obstetrie en gynaecologie";Totaal;2020;1.0;27.0;111.0;124.9;;9.2;0.5;83.1
1030;"Arts; obstetrie en gynaecologie";Totaal;2021;1.1;27.0;110.9;123.8;;8.7;0.8;82.3
1031;"Arts; obstetrie en gynaecologie";Totaal;2022;1.1;;111.9;125.4;;;;
1032;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2011;0.3;;126.2;147.4;159.6;;;64.4
1033;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2012;0.3;;125.5;146.2;157.9;;;66.0
1034;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2013;0.3;;128.7;156.1;165.8;;;67.1
1035;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2014;0.3;;125.2;149.3;158.6;;;73.5
1036;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2015;0.4;;131.8;154.5;165.4;;;66.8
1037;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2016;0.4;;135.0;163.2;173.5;;;70.1
1038;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2017;0.4;;138.9;165.1;173.1;;;71.1
1039;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2018;0.4;;135.7;160.8;;;;71.5
1040;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2019;0.4;;135.1;159.3;;;;81.3
1041;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2020;0.5;;138.1;165.5;;;;79.1
1042;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2021;0.5;;137.3;161.7;;;;76.0
1043;"Arts; obstetrie en gynaecologie";Arts alleen werknemer (excl. DGA);2022;0.5;;139.9;165.3;;;;
