ID;Geslacht;Kenmerken;Perioden;SlachtoffersMoordEnDoodslag_1;SlachtoffersMoordEnDoodslagRelatief_2
1164;Vrouwen;Wijze: Vuurwapen;2012;6;
1165;Vrouwen;Wijze: Vuurwapen;2013;5;
1166;Vrouwen;Wijze: Vuurwapen;2014;1;
1167;Vrouwen;Wijze: Vuurwapen;2015;5;
1168;Vrouwen;Wijze: Vuurwapen;2016;3;
1169;Vrouwen;Wijze: Vuurwapen;2017;4;
1170;Vrouwen;Wijze: Vuurwapen;2018;7;
1171;Vrouwen;Wijze: Vuurwapen;2019;5;
1172;Vrouwen;Wijze: Vuurwapen;2020;8;
1173;Vrouwen;Wijze: Vuurwapen;2021;3;
1174;Vrouwen;Wijze: Vuurwapen;2022;6;
1175;Vrouwen;Wijze: Vuurwapen;2023;5;
1176;Vrouwen;Wijze: Steek- of slagwapen;1996;26;
1177;Vrouwen;Wijze: Steek- of slagwapen;1997;21;
1178;Vrouwen;Wijze: Steek- of slagwapen;1998;17;
1179;Vrouwen;Wijze: Steek- of slagwapen;1999;23;
1180;Vrouwen;Wijze: Steek- of slagwapen;2000;25;
1181;Vrouwen;Wijze: Steek- of slagwapen;2001;38;
1182;Vrouwen;Wijze: Steek- of slagwapen;2002;21;
1183;Vrouwen;Wijze: Steek- of slagwapen;2003;35;
1184;Vrouwen;Wijze: Steek- of slagwapen;2004;17;
1185;Vrouwen;Wijze: Steek- of slagwapen;2005;26;
1186;Vrouwen;Wijze: Steek- of slagwapen;2006;23;
1187;Vrouwen;Wijze: Steek- of slagwapen;2007;20;
1188;Vrouwen;Wijze: Steek- of slagwapen;2008;21;
1189;Vrouwen;Wijze: Steek- of slagwapen;2009;21;
1190;Vrouwen;Wijze: Steek- of slagwapen;2010;28;
1191;Vrouwen;Wijze: Steek- of slagwapen;2011;21;
1192;Vrouwen;Wijze: Steek- of slagwapen;2012;27;
1193;Vrouwen;Wijze: Steek- of slagwapen;2013;25;
1194;Vrouwen;Wijze: Steek- of slagwapen;2014;18;
1195;Vrouwen;Wijze: Steek- of slagwapen;2015;22;
1196;Vrouwen;Wijze: Steek- of slagwapen;2016;16;
1197;Vrouwen;Wijze: Steek- of slagwapen;2017;21;
1198;Vrouwen;Wijze: Steek- of slagwapen;2018;20;
1199;Vrouwen;Wijze: Steek- of slagwapen;2019;20;
1200;Vrouwen;Wijze: Steek- of slagwapen;2020;15;
1201;Vrouwen;Wijze: Steek- of slagwapen;2021;14;
1202;Vrouwen;Wijze: Steek- of slagwapen;2022;22;
1203;Vrouwen;Wijze: Steek- of slagwapen;2023;17;
1204;Vrouwen;Wijze: Overige of onbekend;1996;13;
1205;Vrouwen;Wijze: Overige of onbekend;1997;14;
1206;Vrouwen;Wijze: Overige of onbekend;1998;7;
1207;Vrouwen;Wijze: Overige of onbekend;1999;8;
1208;Vrouwen;Wijze: Overige of onbekend;2000;17;
1209;Vrouwen;Wijze: Overige of onbekend;2001;24;
1210;Vrouwen;Wijze: Overige of onbekend;2002;16;
1211;Vrouwen;Wijze: Overige of onbekend;2003;19;
1212;Vrouwen;Wijze: Overige of onbekend;2004;12;
1213;Vrouwen;Wijze: Overige of onbekend;2005;15;
1214;Vrouwen;Wijze: Overige of onbekend;2006;16;
1215;Vrouwen;Wijze: Overige of onbekend;2007;7;
1216;Vrouwen;Wijze: Overige of onbekend;2008;7;
1217;Vrouwen;Wijze: Overige of onbekend;2009;8;
1218;Vrouwen;Wijze: Overige of onbekend;2010;4;
1219;Vrouwen;Wijze: Overige of onbekend;2011;4;
1220;Vrouwen;Wijze: Overige of onbekend;2012;3;
1221;Vrouwen;Wijze: Overige of onbekend;2013;11;
1222;Vrouwen;Wijze: Overige of onbekend;2014;2;
1223;Vrouwen;Wijze: Overige of onbekend;2015;1;
1224;Vrouwen;Wijze: Overige of onbekend;2016;2;
1225;Vrouwen;Wijze: Overige of onbekend;2017;4;
1226;Vrouwen;Wijze: Overige of onbekend;2018;0;
1227;Vrouwen;Wijze: Overige of onbekend;2019;2;
1228;Vrouwen;Wijze: Overige of onbekend;2020;1;
1229;Vrouwen;Wijze: Overige of onbekend;2021;2;
1230;Vrouwen;Wijze: Overige of onbekend;2022;5;
1231;Vrouwen;Wijze: Overige of onbekend;2023;5;
1232;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;1996;39;
1233;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;1997;33;
1234;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;1998;22;
1235;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;1999;30;
1236;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2000;47;
1237;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2001;65;
1238;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2002;44;
1239;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2003;54;
1240;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2004;39;
1241;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2005;52;
1242;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2006;34;
1243;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2007;39;
1244;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2008;44;
1245;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2009;36;
1246;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2010;51;
1247;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2011;42;
1248;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2012;44;
1249;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2013;49;
1250;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2014;25;
1251;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2015;35;
1252;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2016;26;
1253;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2017;33;
1254;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2018;41;
1255;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2019;33;
1256;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2020;42;
1257;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2021;31;
1258;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2022;38;
1259;Vrouwen;Pleeglocatie: Woning slachtoffer/anderen;2023;31;
1260;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;1996;0;
1261;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;1997;1;
1262;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;1998;1;
1263;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;1999;0;
1264;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2000;1;
1265;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2001;1;
1266;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2002;1;
1267;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2003;1;
1268;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2004;1;
1269;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2005;2;
1270;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2006;4;
1271;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2007;4;
1272;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2008;0;
1273;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2009;2;
1274;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2010;2;
1275;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2011;8;
1276;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2012;1;
1277;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2013;2;
1278;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2014;0;
1279;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2015;0;
1280;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2016;0;
1281;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2017;1;
1282;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2018;0;
1283;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2019;1;
1284;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2020;0;
1285;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2021;0;
1286;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2022;1;
1287;Vrouwen;Pleeglocatie: Voor handel en dienstverl.;2023;1;
1288;Vrouwen;Pleeglocatie: Openbare weg;1996;2;
1289;Vrouwen;Pleeglocatie: Openbare weg;1997;5;
1290;Vrouwen;Pleeglocatie: Openbare weg;1998;3;
1291;Vrouwen;Pleeglocatie: Openbare weg;1999;8;
1292;Vrouwen;Pleeglocatie: Openbare weg;2000;4;
1293;Vrouwen;Pleeglocatie: Openbare weg;2001;7;
1294;Vrouwen;Pleeglocatie: Openbare weg;2002;9;
1295;Vrouwen;Pleeglocatie: Openbare weg;2003;11;
1296;Vrouwen;Pleeglocatie: Openbare weg;2004;10;
1297;Vrouwen;Pleeglocatie: Openbare weg;2005;5;
1298;Vrouwen;Pleeglocatie: Openbare weg;2006;6;
1299;Vrouwen;Pleeglocatie: Openbare weg;2007;3;
1300;Vrouwen;Pleeglocatie: Openbare weg;2008;4;
1301;Vrouwen;Pleeglocatie: Openbare weg;2009;5;
1302;Vrouwen;Pleeglocatie: Openbare weg;2010;2;
1303;Vrouwen;Pleeglocatie: Openbare weg;2011;1;
1304;Vrouwen;Pleeglocatie: Openbare weg;2012;3;
1305;Vrouwen;Pleeglocatie: Openbare weg;2013;5;
1306;Vrouwen;Pleeglocatie: Openbare weg;2014;5;
1307;Vrouwen;Pleeglocatie: Openbare weg;2015;3;
1308;Vrouwen;Pleeglocatie: Openbare weg;2016;4;
1309;Vrouwen;Pleeglocatie: Openbare weg;2017;3;
1310;Vrouwen;Pleeglocatie: Openbare weg;2018;1;
1311;Vrouwen;Pleeglocatie: Openbare weg;2019;5;
1312;Vrouwen;Pleeglocatie: Openbare weg;2020;0;
1313;Vrouwen;Pleeglocatie: Openbare weg;2021;3;
1314;Vrouwen;Pleeglocatie: Openbare weg;2022;2;
1315;Vrouwen;Pleeglocatie: Openbare weg;2023;3;
1316;Vrouwen;Pleeglocatie: Overige of onbekend;1996;28;
1317;Vrouwen;Pleeglocatie: Overige of onbekend;1997;28;
1318;Vrouwen;Pleeglocatie: Overige of onbekend;1998;24;
1319;Vrouwen;Pleeglocatie: Overige of onbekend;1999;24;
1320;Vrouwen;Pleeglocatie: Overige of onbekend;2000;18;
1321;Vrouwen;Pleeglocatie: Overige of onbekend;2001;13;
1322;Vrouwen;Pleeglocatie: Overige of onbekend;2002;11;
1323;Vrouwen;Pleeglocatie: Overige of onbekend;2003;22;
1324;Vrouwen;Pleeglocatie: Overige of onbekend;2004;9;
1325;Vrouwen;Pleeglocatie: Overige of onbekend;2005;8;
1326;Vrouwen;Pleeglocatie: Overige of onbekend;2006;12;
1327;Vrouwen;Pleeglocatie: Overige of onbekend;2007;5;
1328;Vrouwen;Pleeglocatie: Overige of onbekend;2008;2;
1329;Vrouwen;Pleeglocatie: Overige of onbekend;2009;6;
1330;Vrouwen;Pleeglocatie: Overige of onbekend;2010;2;
1331;Vrouwen;Pleeglocatie: Overige of onbekend;2011;3;
1332;Vrouwen;Pleeglocatie: Overige of onbekend;2012;5;
1333;Vrouwen;Pleeglocatie: Overige of onbekend;2013;2;
1334;Vrouwen;Pleeglocatie: Overige of onbekend;2014;1;
1335;Vrouwen;Pleeglocatie: Overige of onbekend;2015;5;
1336;Vrouwen;Pleeglocatie: Overige of onbekend;2016;4;
1337;Vrouwen;Pleeglocatie: Overige of onbekend;2017;9;
1338;Vrouwen;Pleeglocatie: Overige of onbekend;2018;1;
1339;Vrouwen;Pleeglocatie: Overige of onbekend;2019;5;
1340;Vrouwen;Pleeglocatie: Overige of onbekend;2020;2;
1341;Vrouwen;Pleeglocatie: Overige of onbekend;2021;4;
1342;Vrouwen;Pleeglocatie: Overige of onbekend;2022;7;
1343;Vrouwen;Pleeglocatie: Overige of onbekend;2023;6;
