ID;Geslacht;Leeftijd;BurgerlijkeStaat;Migratieachtergrond;Perioden;GemiddeldAantalVerzekerdeJarenAOW_1;GemiddeldOpbouwpercentageAOW_2
8499;Totaal mannen en vrouwen;14700;Niet-gehuwd;Met migratieachtergrond;2016;13.0;41.9
8500;Totaal mannen en vrouwen;14700;Niet-gehuwd;Met migratieachtergrond;2017;12.0;40.9
8501;Totaal mannen en vrouwen;14700;Niet-gehuwd;Met migratieachtergrond;2018;12.0;40.1
8502;Totaal mannen en vrouwen;14700;Niet-gehuwd;Met migratieachtergrond;2019;12.0;38.2
8503;Totaal mannen en vrouwen;14700;Niet-gehuwd;Met migratieachtergrond;2020;11.0;36.7
8504;Totaal mannen en vrouwen;14700;Niet-gehuwd;Met migratieachtergrond;2021;11.0;35.2
8505;Totaal mannen en vrouwen;14700;Niet-gehuwd;1e generatie migratieachtergrond;2015;7.0;22.8
8506;Totaal mannen en vrouwen;14700;Niet-gehuwd;1e generatie migratieachtergrond;2016;7.0;23.5
8507;Totaal mannen en vrouwen;14700;Niet-gehuwd;1e generatie migratieachtergrond;2017;8.0;24.9
8508;Totaal mannen en vrouwen;14700;Niet-gehuwd;1e generatie migratieachtergrond;2018;8.0;24.9
8509;Totaal mannen en vrouwen;14700;Niet-gehuwd;1e generatie migratieachtergrond;2019;7.0;24.5
8510;Totaal mannen en vrouwen;14700;Niet-gehuwd;1e generatie migratieachtergrond;2020;8.0;24.7
8511;Totaal mannen en vrouwen;14700;Niet-gehuwd;1e generatie migratieachtergrond;2021;7.0;24.3
8512;Totaal mannen en vrouwen;14700;Niet-gehuwd;2e generatie migratieachtergrond;2015;30.0;98.1
8513;Totaal mannen en vrouwen;14700;Niet-gehuwd;2e generatie migratieachtergrond;2016;30.0;98.1
8514;Totaal mannen en vrouwen;14700;Niet-gehuwd;2e generatie migratieachtergrond;2017;30.0;98.4
8515;Totaal mannen en vrouwen;14700;Niet-gehuwd;2e generatie migratieachtergrond;2018;30.0;98.4
8516;Totaal mannen en vrouwen;14700;Niet-gehuwd;2e generatie migratieachtergrond;2019;30.0;98.3
8517;Totaal mannen en vrouwen;14700;Niet-gehuwd;2e generatie migratieachtergrond;2020;30.0;98.0
8518;Totaal mannen en vrouwen;14700;Niet-gehuwd;2e generatie migratieachtergrond;2021;30.0;97.9
8519;Totaal mannen en vrouwen;14700;Niet-gehuwd;Westerse migratieachtergrond;2015;14.0;46.7
8520;Totaal mannen en vrouwen;14700;Niet-gehuwd;Westerse migratieachtergrond;2016;14.0;46.4
8521;Totaal mannen en vrouwen;14700;Niet-gehuwd;Westerse migratieachtergrond;2017;13.0;44.2
8522;Totaal mannen en vrouwen;14700;Niet-gehuwd;Westerse migratieachtergrond;2018;13.0;41.5
8523;Totaal mannen en vrouwen;14700;Niet-gehuwd;Westerse migratieachtergrond;2019;12.0;38.5
8524;Totaal mannen en vrouwen;14700;Niet-gehuwd;Westerse migratieachtergrond;2020;11.0;36.0
8525;Totaal mannen en vrouwen;14700;Niet-gehuwd;Westerse migratieachtergrond;2021;10.0;33.1
8526;Totaal mannen en vrouwen;14700;Niet-gehuwd;Niet-westerse migratieachtergrond;2015;10.0;33.6
8527;Totaal mannen en vrouwen;14700;Niet-gehuwd;Niet-westerse migratieachtergrond;2016;11.0;34.5
8528;Totaal mannen en vrouwen;14700;Niet-gehuwd;Niet-westerse migratieachtergrond;2017;11.0;35.9
8529;Totaal mannen en vrouwen;14700;Niet-gehuwd;Niet-westerse migratieachtergrond;2018;12.0;37.8
8530;Totaal mannen en vrouwen;14700;Niet-gehuwd;Niet-westerse migratieachtergrond;2019;12.0;37.7
8531;Totaal mannen en vrouwen;14700;Niet-gehuwd;Niet-westerse migratieachtergrond;2020;12.0;37.9
8532;Totaal mannen en vrouwen;14700;Niet-gehuwd;Niet-westerse migratieachtergrond;2021;12.0;38.5
8533;Totaal mannen en vrouwen;14700;Niet-gehuwd;Marokko;2015;12.0;38.1
8534;Totaal mannen en vrouwen;14700;Niet-gehuwd;Marokko;2016;11.0;37.6
8535;Totaal mannen en vrouwen;14700;Niet-gehuwd;Marokko;2017;13.0;41.6
8536;Totaal mannen en vrouwen;14700;Niet-gehuwd;Marokko;2018;14.0;44.8
8537;Totaal mannen en vrouwen;14700;Niet-gehuwd;Marokko;2019;15.0;49.1
8538;Totaal mannen en vrouwen;14700;Niet-gehuwd;Marokko;2020;16.0;51.6
8539;Totaal mannen en vrouwen;14700;Niet-gehuwd;Marokko;2021;17.0;54.4
8540;Totaal mannen en vrouwen;14700;Niet-gehuwd;Turkije;2015;12.0;39.3
8541;Totaal mannen en vrouwen;14700;Niet-gehuwd;Turkije;2016;12.0;39.5
8542;Totaal mannen en vrouwen;14700;Niet-gehuwd;Turkije;2017;13.0;43.8
8543;Totaal mannen en vrouwen;14700;Niet-gehuwd;Turkije;2018;14.0;46.5
8544;Totaal mannen en vrouwen;14700;Niet-gehuwd;Turkije;2019;16.0;51.3
8545;Totaal mannen en vrouwen;14700;Niet-gehuwd;Turkije;2020;16.0;52.3
8546;Totaal mannen en vrouwen;14700;Niet-gehuwd;Turkije;2021;17.0;54.9
8547;Totaal mannen en vrouwen;14700;Niet-gehuwd;Suriname;2015;20.0;64.1
8548;Totaal mannen en vrouwen;14700;Niet-gehuwd;Suriname;2016;20.0;64.7
8549;Totaal mannen en vrouwen;14700;Niet-gehuwd;Suriname;2017;21.0;67.5
8550;Totaal mannen en vrouwen;14700;Niet-gehuwd;Suriname;2018;21.0;70.3
8551;Totaal mannen en vrouwen;14700;Niet-gehuwd;Suriname;2019;21.0;69.8
8552;Totaal mannen en vrouwen;14700;Niet-gehuwd;Suriname;2020;21.0;69.8
8553;Totaal mannen en vrouwen;14700;Niet-gehuwd;Suriname;2021;22.0;72.1
8554;Totaal mannen en vrouwen;14700;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2015;16.0;51.1
8555;Totaal mannen en vrouwen;14700;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2016;16.0;52.8
8556;Totaal mannen en vrouwen;14700;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2017;17.0;54.5
8557;Totaal mannen en vrouwen;14700;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2018;16.0;53.6
8558;Totaal mannen en vrouwen;14700;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2019;16.0;53.5
8559;Totaal mannen en vrouwen;14700;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2020;15.0;50.5
8560;Totaal mannen en vrouwen;14700;Niet-gehuwd;(voormalige) Nederlandse Antillen, Aruba;2021;16.0;53.1
8561;Totaal mannen en vrouwen;14700;Niet-gehuwd;Overige niet-westerse migratieachterg...;2015;8.0;26.7
8562;Totaal mannen en vrouwen;14700;Niet-gehuwd;Overige niet-westerse migratieachterg...;2016;8.0;27.2
8563;Totaal mannen en vrouwen;14700;Niet-gehuwd;Overige niet-westerse migratieachterg...;2017;9.0;28.6
8564;Totaal mannen en vrouwen;14700;Niet-gehuwd;Overige niet-westerse migratieachterg...;2018;9.0;29.3
8565;Totaal mannen en vrouwen;14700;Niet-gehuwd;Overige niet-westerse migratieachterg...;2019;9.0;29.1
8566;Totaal mannen en vrouwen;14700;Niet-gehuwd;Overige niet-westerse migratieachterg...;2020;9.0;29.0
8567;Totaal mannen en vrouwen;14700;Niet-gehuwd;Overige niet-westerse migratieachterg...;2021;9.0;28.7
8568;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Totaal;2015;27.0;87.0
8569;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Totaal;2016;27.0;86.1
8570;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Totaal;2017;27.0;86.3
8571;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Totaal;2018;27.0;85.1
8572;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Totaal;2019;27.0;84.4
8573;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Totaal;2020;26.0;83.1
8574;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Totaal;2021;26.0;81.8
8575;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Nederlandse achtergrond;2015;31.0;97.3
8576;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Nederlandse achtergrond;2016;31.0;97.3
8577;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Nederlandse achtergrond;2017;31.0;97.3
8578;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Nederlandse achtergrond;2018;31.0;97.2
8579;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Nederlandse achtergrond;2019;31.0;97.1
8580;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Nederlandse achtergrond;2020;31.0;97.2
8581;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Nederlandse achtergrond;2021;31.0;97.2
8582;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Met migratieachtergrond;2015;19.0;59.1
8583;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Met migratieachtergrond;2016;18.0;58.3
8584;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Met migratieachtergrond;2017;19.0;58.9
8585;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Met migratieachtergrond;2018;18.0;57.2
8586;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Met migratieachtergrond;2019;18.0;56.5
8587;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Met migratieachtergrond;2020;17.0;54.7
8588;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Met migratieachtergrond;2021;17.0;53.4
8589;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;1e generatie migratieachtergrond;2015;16.0;49.3
8590;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;1e generatie migratieachtergrond;2016;15.0;49.1
8591;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;1e generatie migratieachtergrond;2017;16.0;49.6
8592;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;1e generatie migratieachtergrond;2018;15.0;48.4
8593;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;1e generatie migratieachtergrond;2019;15.0;47.6
8594;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;1e generatie migratieachtergrond;2020;14.0;45.9
8595;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;1e generatie migratieachtergrond;2021;14.0;45.1
8596;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;2e generatie migratieachtergrond;2015;30.0;94.7
8597;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;2e generatie migratieachtergrond;2016;30.0;94.5
8598;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;2e generatie migratieachtergrond;2017;30.0;94.6
8599;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;2e generatie migratieachtergrond;2018;30.0;94.3
8600;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;2e generatie migratieachtergrond;2019;30.0;94.2
8601;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;2e generatie migratieachtergrond;2020;30.0;94.0
8602;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;2e generatie migratieachtergrond;2021;30.0;93.7
8603;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Westerse migratieachtergrond;2015;18.0;57.5
8604;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Westerse migratieachtergrond;2016;18.0;55.9
8605;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Westerse migratieachtergrond;2017;18.0;56.3
8606;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Westerse migratieachtergrond;2018;17.0;53.5
8607;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Westerse migratieachtergrond;2019;16.0;51.0
8608;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Westerse migratieachtergrond;2020;15.0;49.1
8609;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Westerse migratieachtergrond;2021;15.0;46.7
8610;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2015;19.0;60.8
8611;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2016;19.0;60.6
8612;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2017;19.0;61.3
8613;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2018;19.0;60.6
8614;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2019;19.0;61.7
8615;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2020;19.0;59.9
8616;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Niet-westerse migratieachtergrond;2021;19.0;59.7
8617;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Marokko;2015;23.0;72.0
8618;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Marokko;2016;24.0;74.8
8619;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Marokko;2017;24.0;75.6
8620;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Marokko;2018;24.0;76.7
8621;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Marokko;2019;25.0;78.0
8622;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Marokko;2020;25.0;77.9
8623;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Marokko;2021;25.0;78.8
8624;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Turkije;2015;25.0;77.7
8625;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Turkije;2016;25.0;78.3
8626;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Turkije;2017;25.0;79.3
8627;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Turkije;2018;25.0;79.2
8628;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Turkije;2019;25.0;79.2
8629;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Turkije;2020;25.0;78.5
8630;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Turkije;2021;25.0;77.7
8631;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Suriname;2015;27.0;84.4
8632;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Suriname;2016;27.0;84.4
8633;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Suriname;2017;27.0;84.9
8634;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Suriname;2018;27.0;85.5
8635;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Suriname;2019;27.0;85.8
8636;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Suriname;2020;27.0;85.7
8637;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Suriname;2021;27.0;85.8
8638;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2015;20.0;64.3
8639;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2016;20.0;64.3
8640;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2017;21.0;65.3
8641;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2018;21.0;66.1
8642;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2019;21.0;65.3
8643;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2020;21.0;65.6
8644;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;(voormalige) Nederlandse Antillen, Aruba;2021;20.0;63.9
8645;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2015;13.0;42.4
8646;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2016;13.0;41.2
8647;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2017;13.0;40.8
8648;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2018;13.0;40.2
8649;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2019;13.0;40.1
8650;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2020;12.0;39.4
8651;Totaal mannen en vrouwen;14800;Totaal burgerlijke staat;Overige niet-westerse migratieachterg...;2021;12.0;39.4
8652;Totaal mannen en vrouwen;14800;Gehuwd;Totaal;2015;29.0;92.1
8653;Totaal mannen en vrouwen;14800;Gehuwd;Totaal;2016;29.0;91.1
8654;Totaal mannen en vrouwen;14800;Gehuwd;Totaal;2017;29.0;91.0
8655;Totaal mannen en vrouwen;14800;Gehuwd;Totaal;2018;28.0;89.8
8656;Totaal mannen en vrouwen;14800;Gehuwd;Totaal;2019;28.0;89.1
8657;Totaal mannen en vrouwen;14800;Gehuwd;Totaal;2020;28.0;87.8
8658;Totaal mannen en vrouwen;14800;Gehuwd;Totaal;2021;27.0;86.4
8659;Totaal mannen en vrouwen;14800;Gehuwd;Nederlandse achtergrond;2015;31.0;99.4
8660;Totaal mannen en vrouwen;14800;Gehuwd;Nederlandse achtergrond;2016;31.0;99.5
8661;Totaal mannen en vrouwen;14800;Gehuwd;Nederlandse achtergrond;2017;31.0;99.6
8662;Totaal mannen en vrouwen;14800;Gehuwd;Nederlandse achtergrond;2018;31.0;99.6
8663;Totaal mannen en vrouwen;14800;Gehuwd;Nederlandse achtergrond;2019;31.0;99.7
8664;Totaal mannen en vrouwen;14800;Gehuwd;Nederlandse achtergrond;2020;31.0;99.8
8665;Totaal mannen en vrouwen;14800;Gehuwd;Nederlandse achtergrond;2021;31.0;99.8
8666;Totaal mannen en vrouwen;14800;Gehuwd;Met migratieachtergrond;2015;17.0;52.7
8667;Totaal mannen en vrouwen;14800;Gehuwd;Met migratieachtergrond;2016;16.0;51.1
8668;Totaal mannen en vrouwen;14800;Gehuwd;Met migratieachtergrond;2017;16.0;51.8
8669;Totaal mannen en vrouwen;14800;Gehuwd;Met migratieachtergrond;2018;16.0;50.3
8670;Totaal mannen en vrouwen;14800;Gehuwd;Met migratieachtergrond;2019;16.0;50.0
8671;Totaal mannen en vrouwen;14800;Gehuwd;Met migratieachtergrond;2020;16.0;49.2
8672;Totaal mannen en vrouwen;14800;Gehuwd;Met migratieachtergrond;2021;15.0;49.0
8673;Totaal mannen en vrouwen;14800;Gehuwd;1e generatie migratieachtergrond;2015;10.0;31.5
8674;Totaal mannen en vrouwen;14800;Gehuwd;1e generatie migratieachtergrond;2016;10.0;32.0
8675;Totaal mannen en vrouwen;14800;Gehuwd;1e generatie migratieachtergrond;2017;11.0;33.7
8676;Totaal mannen en vrouwen;14800;Gehuwd;1e generatie migratieachtergrond;2018;11.0;34.9
8677;Totaal mannen en vrouwen;14800;Gehuwd;1e generatie migratieachtergrond;2019;11.0;35.5
8678;Totaal mannen en vrouwen;14800;Gehuwd;1e generatie migratieachtergrond;2020;12.0;36.5
8679;Totaal mannen en vrouwen;14800;Gehuwd;1e generatie migratieachtergrond;2021;12.0;37.8
8680;Totaal mannen en vrouwen;14800;Gehuwd;2e generatie migratieachtergrond;2015;31.0;98.5
8681;Totaal mannen en vrouwen;14800;Gehuwd;2e generatie migratieachtergrond;2016;31.0;98.8
8682;Totaal mannen en vrouwen;14800;Gehuwd;2e generatie migratieachtergrond;2017;31.0;98.8
8683;Totaal mannen en vrouwen;14800;Gehuwd;2e generatie migratieachtergrond;2018;31.0;99.0
8684;Totaal mannen en vrouwen;14800;Gehuwd;2e generatie migratieachtergrond;2019;31.0;99.0
8685;Totaal mannen en vrouwen;14800;Gehuwd;2e generatie migratieachtergrond;2020;31.0;99.1
8686;Totaal mannen en vrouwen;14800;Gehuwd;2e generatie migratieachtergrond;2021;31.0;99.1
8687;Totaal mannen en vrouwen;14800;Gehuwd;Westerse migratieachtergrond;2015;19.0;59.9
8688;Totaal mannen en vrouwen;14800;Gehuwd;Westerse migratieachtergrond;2016;18.0;58.4
8689;Totaal mannen en vrouwen;14800;Gehuwd;Westerse migratieachtergrond;2017;19.0;59.4
8690;Totaal mannen en vrouwen;14800;Gehuwd;Westerse migratieachtergrond;2018;18.0;56.7
8691;Totaal mannen en vrouwen;14800;Gehuwd;Westerse migratieachtergrond;2019;17.0;55.2
8692;Totaal mannen en vrouwen;14800;Gehuwd;Westerse migratieachtergrond;2020;17.0;53.8
8693;Totaal mannen en vrouwen;14800;Gehuwd;Westerse migratieachtergrond;2021;16.0;52.2
8694;Totaal mannen en vrouwen;14800;Gehuwd;Niet-westerse migratieachtergrond;2015;13.0;40.2
8695;Totaal mannen en vrouwen;14800;Gehuwd;Niet-westerse migratieachtergrond;2016;13.0;40.2
8696;Totaal mannen en vrouwen;14800;Gehuwd;Niet-westerse migratieachtergrond;2017;13.0;41.3
8697;Totaal mannen en vrouwen;14800;Gehuwd;Niet-westerse migratieachtergrond;2018;13.0;42.6
8698;Totaal mannen en vrouwen;14800;Gehuwd;Niet-westerse migratieachtergrond;2019;14.0;43.8
8699;Totaal mannen en vrouwen;14800;Gehuwd;Niet-westerse migratieachtergrond;2020;14.0;44.5
8700;Totaal mannen en vrouwen;14800;Gehuwd;Niet-westerse migratieachtergrond;2021;14.0;45.9
8701;Totaal mannen en vrouwen;14800;Gehuwd;Marokko;2015;14.0;45.9
8702;Totaal mannen en vrouwen;14800;Gehuwd;Marokko;2016;15.0;48.5
8703;Totaal mannen en vrouwen;14800;Gehuwd;Marokko;2017;16.0;50.7
8704;Totaal mannen en vrouwen;14800;Gehuwd;Marokko;2018;17.0;53.5
8705;Totaal mannen en vrouwen;14800;Gehuwd;Marokko;2019;18.0;57.0
8706;Totaal mannen en vrouwen;14800;Gehuwd;Marokko;2020;18.0;58.4
8707;Totaal mannen en vrouwen;14800;Gehuwd;Marokko;2021;19.0;61.5
8708;Totaal mannen en vrouwen;14800;Gehuwd;Turkije;2015;14.0;44.3
8709;Totaal mannen en vrouwen;14800;Gehuwd;Turkije;2016;14.0;45.2
8710;Totaal mannen en vrouwen;14800;Gehuwd;Turkije;2017;16.0;50.5
8711;Totaal mannen en vrouwen;14800;Gehuwd;Turkije;2018;17.0;53.0
8712;Totaal mannen en vrouwen;14800;Gehuwd;Turkije;2019;18.0;56.1
8713;Totaal mannen en vrouwen;14800;Gehuwd;Turkije;2020;18.0;58.5
8714;Totaal mannen en vrouwen;14800;Gehuwd;Turkije;2021;19.0;60.0
8715;Totaal mannen en vrouwen;14800;Gehuwd;Suriname;2015;22.0;69.2
8716;Totaal mannen en vrouwen;14800;Gehuwd;Suriname;2016;22.0;69.7
8717;Totaal mannen en vrouwen;14800;Gehuwd;Suriname;2017;23.0;71.7
8718;Totaal mannen en vrouwen;14800;Gehuwd;Suriname;2018;23.0;72.1
8719;Totaal mannen en vrouwen;14800;Gehuwd;Suriname;2019;23.0;73.0
8720;Totaal mannen en vrouwen;14800;Gehuwd;Suriname;2020;23.0;73.6
8721;Totaal mannen en vrouwen;14800;Gehuwd;Suriname;2021;23.0;73.7
8722;Totaal mannen en vrouwen;14800;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2015;19.0;60.9
8723;Totaal mannen en vrouwen;14800;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2016;20.0;62.7
8724;Totaal mannen en vrouwen;14800;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2017;20.0;62.6
8725;Totaal mannen en vrouwen;14800;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2018;21.0;65.2
8726;Totaal mannen en vrouwen;14800;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2019;21.0;65.4
8727;Totaal mannen en vrouwen;14800;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2020;21.0;67.0
8728;Totaal mannen en vrouwen;14800;Gehuwd;(voormalige) Nederlandse Antillen, Aruba;2021;22.0;69.5
8729;Totaal mannen en vrouwen;14800;Gehuwd;Overige niet-westerse migratieachterg...;2015;11.0;35.1
8730;Totaal mannen en vrouwen;14800;Gehuwd;Overige niet-westerse migratieachterg...;2016;11.0;34.9
8731;Totaal mannen en vrouwen;14800;Gehuwd;Overige niet-westerse migratieachterg...;2017;11.0;34.9
8732;Totaal mannen en vrouwen;14800;Gehuwd;Overige niet-westerse migratieachterg...;2018;11.0;35.8
8733;Totaal mannen en vrouwen;14800;Gehuwd;Overige niet-westerse migratieachterg...;2019;11.0;35.5
8734;Totaal mannen en vrouwen;14800;Gehuwd;Overige niet-westerse migratieachterg...;2020;11.0;35.9
8735;Totaal mannen en vrouwen;14800;Gehuwd;Overige niet-westerse migratieachterg...;2021;12.0;36.7
8736;Totaal mannen en vrouwen;14800;Niet-gehuwd;Totaal;2015;27.0;85.1
8737;Totaal mannen en vrouwen;14800;Niet-gehuwd;Totaal;2016;26.0;83.8
8738;Totaal mannen en vrouwen;14800;Niet-gehuwd;Totaal;2017;26.0;83.9
8739;Totaal mannen en vrouwen;14800;Niet-gehuwd;Totaal;2018;26.0;81.9
8740;Totaal mannen en vrouwen;14800;Niet-gehuwd;Totaal;2019;25.0;80.7
8741;Totaal mannen en vrouwen;14800;Niet-gehuwd;Totaal;2020;25.0;78.4
8742;Totaal mannen en vrouwen;14800;Niet-gehuwd;Totaal;2021;24.0;76.3
8743;Totaal mannen en vrouwen;14800;Niet-gehuwd;Nederlandse achtergrond;2015;31.0;99.1
8744;Totaal mannen en vrouwen;14800;Niet-gehuwd;Nederlandse achtergrond;2016;31.0;99.2
8745;Totaal mannen en vrouwen;14800;Niet-gehuwd;Nederlandse achtergrond;2017;31.0;99.3
8746;Totaal mannen en vrouwen;14800;Niet-gehuwd;Nederlandse achtergrond;2018;31.0;99.4
8747;Totaal mannen en vrouwen;14800;Niet-gehuwd;Nederlandse achtergrond;2019;31.0;99.4
8748;Totaal mannen en vrouwen;14800;Niet-gehuwd;Nederlandse achtergrond;2020;31.0;99.5
8749;Totaal mannen en vrouwen;14800;Niet-gehuwd;Nederlandse achtergrond;2021;31.0;99.5
8750;Totaal mannen en vrouwen;14800;Niet-gehuwd;Met migratieachtergrond;2015;14.0;43.1
8751;Totaal mannen en vrouwen;14800;Niet-gehuwd;Met migratieachtergrond;2016;13.0;41.4
8752;Totaal mannen en vrouwen;14800;Niet-gehuwd;Met migratieachtergrond;2017;13.0;42.2
8753;Totaal mannen en vrouwen;14800;Niet-gehuwd;Met migratieachtergrond;2018;13.0;40.4
8754;Totaal mannen en vrouwen;14800;Niet-gehuwd;Met migratieachtergrond;2019;12.0;39.0
8755;Totaal mannen en vrouwen;14800;Niet-gehuwd;Met migratieachtergrond;2020;12.0;38.0
8756;Totaal mannen en vrouwen;14800;Niet-gehuwd;Met migratieachtergrond;2021;11.0;36.5
8757;Totaal mannen en vrouwen;14800;Niet-gehuwd;1e generatie migratieachtergrond;2015;7.0;22.9
8758;Totaal mannen en vrouwen;14800;Niet-gehuwd;1e generatie migratieachtergrond;2016;7.0;22.9
8759;Totaal mannen en vrouwen;14800;Niet-gehuwd;1e generatie migratieachtergrond;2017;8.0;24.3
8760;Totaal mannen en vrouwen;14800;Niet-gehuwd;1e generatie migratieachtergrond;2018;8.0;24.8
8761;Totaal mannen en vrouwen;14800;Niet-gehuwd;1e generatie migratieachtergrond;2019;8.0;24.0
8762;Totaal mannen en vrouwen;14800;Niet-gehuwd;1e generatie migratieachtergrond;2020;8.0;24.6
