ID;Geslacht;Leeftijd;SociaaleconomischeCategorie;BeroepenEnSpecialismen;Sector;Perioden;MedischGeschoolden_1
7591;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2014;5
7592;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2015;5
7593;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2016;5
7594;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2017;5
7595;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2018;5
7596;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2019;5
7597;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2020;5
7598;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2021;5
7599;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2022;5
7600;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Overige zorg;2023;5
7601;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2013;0
7602;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2014;0
7603;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2015;5
7604;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2016;5
7605;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2017;0
7606;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2018;0
7607;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2019;0
7608;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2020;0
7609;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2021;0
7610;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2022;0
7611;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Totaal buiten zorgsector;2023;0
7612;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2013;0
7613;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2014;0
7614;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2015;0
7615;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2016;0
7616;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2017;0
7617;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2018;0
7618;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2019;0
7619;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2020;0
7620;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2021;0
7621;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2022;0
7622;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Zorgverwante sectoren;2023;0
7623;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2013;0
7624;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2014;0
7625;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2015;0
7626;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2016;0
7627;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2017;0
7628;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2018;0
7629;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2019;0
7630;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2020;0
7631;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2021;0
7632;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2022;0
7633;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Uitzendbureaus en arbeidsbemiddeling;2023;0
7634;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2013;0
7635;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2014;0
7636;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2015;5
7637;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2016;5
7638;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2017;0
7639;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2018;0
7640;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2019;0
7641;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2020;0
7642;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2021;0
7643;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2022;0
7644;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Elders;2023;0
7645;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2013;0
7646;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2014;0
7647;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2015;0
7648;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2016;0
7649;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2017;0
7650;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2018;0
7651;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2019;0
7652;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2020;0
7653;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2021;0
7654;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2022;0
7655;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Sector onbekend;2023;0
7656;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2013;0
7657;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2014;0
7658;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2015;0
7659;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2016;0
7660;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2017;0
7661;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2018;0
7662;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2019;0
7663;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2020;0
7664;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2021;0
7665;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2022;0
7666;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; klinische chemie";Geen sector (geen econ. activiteit);2023;0
7667;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2013;185
7668;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2014;195
7669;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2015;205
7670;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2016;210
7671;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2017;220
7672;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2018;230
7673;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2019;245
7674;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2020;245
7675;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2021;245
7676;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2022;255
7677;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal inclusief geen sector;2023;250
7678;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2013;185
7679;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2014;195
7680;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2015;205
7681;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2016;210
7682;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2017;220
7683;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2018;230
7684;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2019;245
7685;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2020;245
7686;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2021;245
7687;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2022;255
7688;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Alle economische activiteiten;2023;250
7689;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2013;185
7690;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2014;190
7691;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2015;200
7692;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2016;205
7693;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2017;215
7694;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2018;230
7695;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2019;240
7696;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2020;240
7697;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2021;245
7698;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2022;250
7699;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Totaal Gezondheids- en welzijnszorg;2023;245
7700;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2013;0
7701;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2014;0
7702;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2015;0
7703;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2016;0
7704;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2017;0
7705;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2018;0
7706;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2019;5
7707;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2020;5
7708;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2021;5
7709;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2022;5
7710;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Universitair medische centra;2023;5
7711;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2013;0
7712;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2014;0
7713;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2015;0
7714;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2016;0
7715;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2017;0
7716;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2018;0
7717;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2019;0
7718;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2020;0
7719;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2021;0
7720;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2022;0
7721;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Algemene ziekenhuizen;2023;0
7722;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2013;5
7723;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2014;10
7724;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2015;10
7725;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2016;5
7726;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2017;5
7727;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2018;5
7728;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2019;5
7729;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2020;5
7730;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2021;10
7731;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2022;10
7732;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Categorale ziekenhuizen en overige MSZ;2023;5
7733;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2013;5
7734;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2014;5
7735;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2015;5
7736;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2016;5
7737;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2017;5
7738;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2018;10
7739;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2019;5
7740;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2020;5
7741;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2021;5
7742;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2022;5
7743;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Geestelijke gezondheidszorg;2023;5
7744;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2013;155
7745;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2014;170
7746;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2015;175
7747;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2016;180
7748;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2017;190
7749;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2018;200
7750;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2019;215
7751;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2020;210
7752;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2021;205
7753;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2022;210
7754;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Gehandicaptenzorg;2023;210
7755;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2013;5
7756;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2014;5
7757;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2015;5
7758;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2016;10
7759;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2017;10
7760;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2018;10
7761;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2019;5
7762;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2020;5
7763;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2021;10
7764;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2022;5
7765;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Verpleeg-, verzorgingshuizen, thuiszorg;2023;5
7766;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2013;0
7767;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2014;0
7768;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2015;0
7769;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2016;0
7770;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2017;0
7771;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2018;0
7772;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2019;0
7773;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2020;5
7774;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2021;5
7775;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2022;10
7776;Totaal mannen en vrouwen;Totaal leeftijd;Werknemer of zelfstandige;"Arts; verstandelijk gehandicapten";Praktijken (muv GGZ en MSZ);2023;0
