ID;Afstudeerrichting;Geslacht;Leeftijd;Herkomstgroepering;Peilmoment;SBI93;Perioden;AfgestudeerdenTotaal_1;WerkTotaal_2;Werknemers_3;Zelfstandigen_4;UitkeringTotaal_5;Arbeidsongeschiktheidsuitkering_6;Werkloosheidsuitkering_7;Bijstandsuitkering_8;AndereUitkering_9;DoorstuderendeAfgestudeerden_10;OverigeAfgestudeerden_11;EmigratieSterfte_12;AfgestudeerdenTotaal_13;WerkTotaal_14;Werknemers_15;Zelfstandigen_16;UitkeringTotaal_17;Arbeidsongeschiktheidsuitkering_18;Werkloosheidsuitkering_19;Bijstandsuitkering_20;AndereUitkering_21;DoorstuderendeAfgestudeerden_22;OverigeAfgestudeerden_23;EmigratieSterfte_24;AfgestudeerdenTotaal_25;WerkTotaal_26;Werknemers_27;Zelfstandigen_28;UitkeringTotaal_29;Arbeidsongeschiktheidsuitkering_30;Werkloosheidsuitkering_31;Bijstandsuitkering_32;AndereUitkering_33;DoorstuderendeAfgestudeerden_34;OverigeAfgestudeerden_35;EmigratieSterfte_36;LoonVanWerknemersHogerOnderwijs_37;LoonVanWerknemersHogerBeroepsond_38;LoonVanWerknemersWetenschOnderw_39
6783;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 80, Onderwijs;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.3;2.3;
6784;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 80, Onderwijs;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6785;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 80, Onderwijs;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6786;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.2;2.2;
6787;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.2;1.2;
6788;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.8;1.8;
6789;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2002/'03;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;1.7;1.7;
6790;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6791;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6792;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6793;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
6794;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.2;2.2;
6795;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2002/'03;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
6796;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6797;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6798;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;Onbekend;Cohort 1999/'00;10.0;0.0;0.0;0.0;;;;;;0.0;0.0;;10.0;0.0;0.0;0.0;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;;;;;;0.0;;;;;
6799;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;Onbekend;Cohort 2000/'01;10.0;0.0;0.0;0.0;;;;;;10.0;0.0;0.0;10.0;0.0;0.0;0.0;;;;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;;;;;
6800;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;Onbekend;Cohort 2001/'02;20.0;0.0;0.0;0.0;;;;;;10.0;0.0;;20.0;0.0;0.0;0.0;;;;;;10.0;0.0;;;;;;;;;;;;;;1.3;1.3;
6801;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;Onbekend;Cohort 2002/'03;10.0;0.0;0.0;0.0;0.0;;0.0;;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;;0.0;;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;;0.0;;;
6802;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;Onbekend;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6803;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Twee jaar na afstuderen;Onbekend;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6804;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Economische activiteiten, totaal;Cohort 1999/'00;30.0;20.0;20.0;0.0;;;;;;0.0;;;30.0;20.0;20.0;0.0;;;;;;0.0;;;0.0;0.0;0.0;0.0;;;;;;;;;2.0;2.0;2.8
6805;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Economische activiteiten, totaal;Cohort 2000/'01;30.0;20.0;20.0;0.0;0.0;;;0.0;;10.0;0.0;;30.0;20.0;20.0;0.0;0.0;;;0.0;;10.0;0.0;;0.0;0.0;0.0;0.0;;;;;;0.0;;;1.9;1.9;
6806;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Economische activiteiten, totaal;Cohort 2001/'02;30.0;20.0;20.0;0.0;;;;;;10.0;0.0;;30.0;20.0;20.0;0.0;;;;;;10.0;0.0;;;;;;;;;;;;;;1.9;1.9;
6807;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Economische activiteiten, totaal;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6808;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Economische activiteiten, totaal;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6809;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Economische activiteiten, totaal;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6810;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6811;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6812;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6813;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6814;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6815;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 01-05, Land-, bosbouw en visserij;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6816;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.8;1.8;
6817;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.2;2.2;
6818;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6819;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6820;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6821;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 10-45, Nijverheid en energievoorz.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6822;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.4;2.4;
6823;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6824;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;0.9;0.9;
6825;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6826;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6827;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 50-52, Handel en reparatie;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6828;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 55, Horeca;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
6829;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 55, Horeca;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6830;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 55, Horeca;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;
6831;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 55, Horeca;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6832;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 55, Horeca;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6833;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 55, Horeca;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6834;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.7;1.7;
6835;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.7;1.7;
6836;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.8;1.8;
6837;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6838;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6839;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 60-64, Vervoer, opslag en comm.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6840;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;2.7;2.6;2.8
6841;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.2;2.2;
6842;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6843;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6844;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6845;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 65-67, Financiële instellingen;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6846;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.8;1.8;
6847;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.8;1.8;
6848;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.3;2.3;
6849;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6850;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6851;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 70-74, Onr.goed., zak. dienstv.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6852;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.5;1.5;
6853;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6854;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.1;1.1;
6855;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6856;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6857;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 74501, Uitzendbureaus;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6858;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 1999/'00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6859;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.0;2.0;
6860;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2001/'02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6861;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6862;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6863;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 75, Openb. best., soc. verz.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6864;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 80, Onderwijs;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.0;2.0;
6865;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 80, Onderwijs;Cohort 2000/'01;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.9;1.9;
6866;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 80, Onderwijs;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.5;2.5;
6867;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 80, Onderwijs;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6868;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 80, Onderwijs;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6869;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 80, Onderwijs;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6870;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.6;2.6;
6871;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2000/'01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6872;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.2;2.2;
6873;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6874;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6875;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 85, Gez.heids- en welz.zorg;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6876;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;1.3;1.3;
6877;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2000/'01;10.0;10.0;10.0;0.0;;;;;;;;;10.0;10.0;10.0;0.0;;;;;;;;;;;;;;;;;;;;;2.0;2.0;
6878;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2001/'02;0.0;0.0;0.0;0.0;;;;;;;;;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;2.2;2.2;
6879;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2002/'03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6880;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2003/'04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6881;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;SBI 90-99, Milieu, cult., recr., ov.;Cohort 2004/'05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6882;Alle afstudeerrichtingen;Mannen en vrouwen;1;Allochtonen;Drie jaar na afstuderen;Onbekend;Cohort 1999/'00;0.0;0.0;0.0;0.0;;;;;;0.0;;;0.0;0.0;0.0;0.0;;;;;;0.0;;;;;;;;;;;;;;;;;
