ID;Geslacht;Leeftijd;Onderwijsrichting;Geboortegeneratie;OnderwijsniveauPersonen_1;OnderwijsniveauPersonenBasisonderwijs_2;OnderwijsniveauPersonenVmboMbo1_3;OnderwijsniveauPersonenHavoVwoMbo_4;OnderwijsniveauPersonenHboWo_5;OnderwijsniveauPersonenWoMaster_6;OnderwijsniveauPersonenOnbekend_7
654;Totaal mannen en vrouwen;60 tot 65 jaar;05+07 Technisch;1955 tot 1960;;;;;;;
655;Totaal mannen en vrouwen;60 tot 65 jaar;05+07 Technisch;1960 tot 1965;;;;;;;
656;Totaal mannen en vrouwen;60 tot 65 jaar;05+07 Technisch;1965 tot 1970;;;;;;;
657;Totaal mannen en vrouwen;60 tot 65 jaar;05+07 Technisch;1970 tot 1975;;;;;;;
658;Totaal mannen en vrouwen;60 tot 65 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
659;Totaal mannen en vrouwen;60 tot 65 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
660;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1925 tot 1930;0.3;;;;;;0.2
661;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1930 tot 1935;0.4;;0.1;0.1;;;0.2
662;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1935 tot 1940;0.8;;0.1;0.2;0.1;;0.3
663;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1940 tot 1945;2.2;;0.1;1.0;0.0;0.5;0.5
664;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1945 tot 1950;2.6;0.1;0.3;1.2;0.2;0.3;0.6
665;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1950 tot 1955;;;;;;;
666;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1955 tot 1960;;;;;;;
667;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1960 tot 1965;;;;;;;
668;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1965 tot 1970;;;;;;;
669;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1970 tot 1975;;;;;;;
670;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
671;Totaal mannen en vrouwen;60 tot 65 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
672;Mannen;30 tot 35 jaar;Totaal;1925 tot 1930;;;;;;;
673;Mannen;30 tot 35 jaar;Totaal;1930 tot 1935;;;;;;;
674;Mannen;30 tot 35 jaar;Totaal;1935 tot 1940;;;;;;;
675;Mannen;30 tot 35 jaar;Totaal;1940 tot 1945;;;;;;;
676;Mannen;30 tot 35 jaar;Totaal;1945 tot 1950;;;;;;;
677;Mannen;30 tot 35 jaar;Totaal;1950 tot 1955;;;;;;;
678;Mannen;30 tot 35 jaar;Totaal;1955 tot 1960;100.0;10.0;21.8;41.0;16.7;10.2;0.3
679;Mannen;30 tot 35 jaar;Totaal;1960 tot 1965;100.0;8.6;22.0;43.4;16.0;9.8;0.3
680;Mannen;30 tot 35 jaar;Totaal;1965 tot 1970;100.0;6.4;20.7;44.4;16.0;11.9;0.7
681;Mannen;30 tot 35 jaar;Totaal;1970 tot 1975;100.0;5.1;17.0;44.5;18.7;13.3;1.4
682;Mannen;30 tot 35 jaar;Totaal;1975 tot 1980;100.0;4.4;14.8;41.8;22.8;15.0;1.3
683;Mannen;30 tot 35 jaar;Totaal;1980 tot 1985;;;;;;;
684;Mannen;30 tot 35 jaar;00 Algemeen;1925 tot 1930;;;;;;;
685;Mannen;30 tot 35 jaar;00 Algemeen;1930 tot 1935;;;;;;;
686;Mannen;30 tot 35 jaar;00 Algemeen;1935 tot 1940;;;;;;;
687;Mannen;30 tot 35 jaar;00 Algemeen;1940 tot 1945;;;;;;;
688;Mannen;30 tot 35 jaar;00 Algemeen;1945 tot 1950;;;;;;;
689;Mannen;30 tot 35 jaar;00 Algemeen;1950 tot 1955;;;;;;;
690;Mannen;30 tot 35 jaar;00 Algemeen;1955 tot 1960;20.1;10.0;4.7;5.4;;;
691;Mannen;30 tot 35 jaar;00 Algemeen;1960 tot 1965;20.6;8.6;5.5;6.4;;;
692;Mannen;30 tot 35 jaar;00 Algemeen;1965 tot 1970;19.4;6.4;5.7;7.4;;;
693;Mannen;30 tot 35 jaar;00 Algemeen;1970 tot 1975;18.6;5.1;5.2;8.3;;;
694;Mannen;30 tot 35 jaar;00 Algemeen;1975 tot 1980;16.7;4.3;4.7;7.7;;;
695;Mannen;30 tot 35 jaar;00 Algemeen;1980 tot 1985;;;;;;;
696;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
697;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
698;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;;;;;;;
699;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;;;;;;;
700;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;;;;;;;
701;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;;;;;;;
702;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;4.4;;1.0;2.4;0.6;0.4;
703;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;5.2;;1.1;3.1;0.6;0.4;
704;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;4.9;;1.1;2.8;0.7;0.3;
705;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;4.7;;0.9;2.7;0.7;0.3;
706;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;3.7;;0.6;2.3;0.6;0.3;
707;Mannen;30 tot 35 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
708;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
709;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
710;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;;;;;;;
711;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;;;;;;;
712;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;;;;;;;
713;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;;;;;;;
714;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;12.4;;1.8;4.0;5.3;1.4;
715;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;9.7;;1.4;3.6;3.4;1.3;
716;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;7.3;;0.8;2.8;2.3;1.4;
717;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;7.9;;1.2;2.9;2.6;1.3;
718;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;9.3;;1.3;3.0;3.4;1.7;
719;Mannen;30 tot 35 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
720;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
721;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
722;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1935 tot 1940;;;;;;;
723;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1940 tot 1945;;;;;;;
724;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1945 tot 1950;;;;;;;
725;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1950 tot 1955;;;;;;;
726;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1955 tot 1960;9.9;;0.7;3.5;3.0;2.7;
727;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1960 tot 1965;8.6;;0.8;3.3;2.5;2.0;
728;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1965 tot 1970;7.5;;0.7;2.8;2.1;1.8;
729;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1970 tot 1975;8.7;;0.7;2.9;3.1;2.0;
730;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1975 tot 1980;10.5;;0.9;3.1;3.7;2.8;
731;Mannen;30 tot 35 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
732;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
733;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
734;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1935 tot 1940;;;;;;;
735;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1940 tot 1945;;;;;;;
736;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1945 tot 1950;;;;;;;
737;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1950 tot 1955;;;;;;;
738;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1955 tot 1960;18.4;;1.5;9.8;4.3;2.8;
739;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1960 tot 1965;19.5;;1.3;9.8;5.1;3.4;
740;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1965 tot 1970;22.3;;1.1;9.7;6.2;5.4;
741;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1970 tot 1975;23.0;;1.0;9.0;7.5;5.5;
742;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1975 tot 1980;25.1;;0.8;8.4;9.7;6.3;
743;Mannen;30 tot 35 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
744;Mannen;30 tot 35 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
745;Mannen;30 tot 35 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
746;Mannen;30 tot 35 jaar;05+07 Technisch;1935 tot 1940;;;;;;;
747;Mannen;30 tot 35 jaar;05+07 Technisch;1940 tot 1945;;;;;;;
748;Mannen;30 tot 35 jaar;05+07 Technisch;1945 tot 1950;;;;;;;
749;Mannen;30 tot 35 jaar;05+07 Technisch;1950 tot 1955;;;;;;;
750;Mannen;30 tot 35 jaar;05+07 Technisch;1955 tot 1960;34.1;;12.0;15.8;3.5;2.8;
751;Mannen;30 tot 35 jaar;05+07 Technisch;1960 tot 1965;35.8;;11.7;17.0;4.4;2.6;
752;Mannen;30 tot 35 jaar;05+07 Technisch;1965 tot 1970;36.7;;10.8;18.5;4.5;2.9;
753;Mannen;30 tot 35 jaar;05+07 Technisch;1970 tot 1975;32.6;;7.6;17.6;4.7;2.8;
754;Mannen;30 tot 35 jaar;05+07 Technisch;1975 tot 1980;31.2;;6.2;16.3;5.2;3.5;
755;Mannen;30 tot 35 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
756;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
757;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
758;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1935 tot 1940;;;;;;;
759;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1940 tot 1945;;;;;;;
760;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1945 tot 1950;;;;;;;
761;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1950 tot 1955;;;;;;;
762;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1955 tot 1960;0.6;;0.2;0.2;;;0.3
763;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1960 tot 1965;0.7;;0.2;0.1;;;0.3
764;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1965 tot 1970;1.9;;0.6;0.5;0.1;0.1;0.7
765;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1970 tot 1975;4.6;;0.3;1.3;0.2;1.5;1.4
766;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1975 tot 1980;3.5;0.1;0.3;1.0;0.2;0.5;1.3
767;Mannen;30 tot 35 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
768;Mannen;35 tot 40 jaar;Totaal;1925 tot 1930;;;;;;;
769;Mannen;35 tot 40 jaar;Totaal;1930 tot 1935;;;;;;;
770;Mannen;35 tot 40 jaar;Totaal;1935 tot 1940;;;;;;;
771;Mannen;35 tot 40 jaar;Totaal;1940 tot 1945;;;;;;;
772;Mannen;35 tot 40 jaar;Totaal;1945 tot 1950;;;;;;;
773;Mannen;35 tot 40 jaar;Totaal;1950 tot 1955;100.0;11.6;20.6;40.0;17.0;10.4;0.4
774;Mannen;35 tot 40 jaar;Totaal;1955 tot 1960;100.0;9.0;20.8;41.5;17.7;10.6;0.3
775;Mannen;35 tot 40 jaar;Totaal;1960 tot 1965;100.0;7.7;21.1;42.3;16.8;11.4;0.7
776;Mannen;35 tot 40 jaar;Totaal;1965 tot 1970;100.0;5.4;17.9;44.4;17.8;13.5;1.0
777;Mannen;35 tot 40 jaar;Totaal;1970 tot 1975;100.0;4.8;16.2;42.7;20.9;14.2;1.2
778;Mannen;35 tot 40 jaar;Totaal;1975 tot 1980;;;;;;;
779;Mannen;35 tot 40 jaar;Totaal;1980 tot 1985;;;;;;;
780;Mannen;35 tot 40 jaar;00 Algemeen;1925 tot 1930;;;;;;;
781;Mannen;35 tot 40 jaar;00 Algemeen;1930 tot 1935;;;;;;;
782;Mannen;35 tot 40 jaar;00 Algemeen;1935 tot 1940;;;;;;;
783;Mannen;35 tot 40 jaar;00 Algemeen;1940 tot 1945;;;;;;;
784;Mannen;35 tot 40 jaar;00 Algemeen;1945 tot 1950;;;;;;;
785;Mannen;35 tot 40 jaar;00 Algemeen;1950 tot 1955;19.6;11.6;4.4;3.6;;;
786;Mannen;35 tot 40 jaar;00 Algemeen;1955 tot 1960;20.4;9.0;5.1;6.3;;;
787;Mannen;35 tot 40 jaar;00 Algemeen;1960 tot 1965;21.1;7.7;5.8;7.5;;;
788;Mannen;35 tot 40 jaar;00 Algemeen;1965 tot 1970;17.6;5.4;4.4;7.8;;;
789;Mannen;35 tot 40 jaar;00 Algemeen;1970 tot 1975;16.1;4.7;4.5;6.8;;;
790;Mannen;35 tot 40 jaar;00 Algemeen;1975 tot 1980;;;;;;;
791;Mannen;35 tot 40 jaar;00 Algemeen;1980 tot 1985;;;;;;;
792;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
793;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
794;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;;;;;;;
795;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;;;;;;;
796;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;;;;;;;
797;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;3.6;;1.1;1.9;0.3;0.2;
798;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;3.7;;0.9;2.1;0.5;0.3;
799;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;4.6;;1.0;2.7;0.5;0.4;
800;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;5.0;;1.0;3.1;0.6;0.3;
801;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;4.3;;0.7;2.7;0.6;0.3;
802;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
803;Mannen;35 tot 40 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
804;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
805;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
806;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;;;;;;;
807;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;;;;;;;
808;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;;;;;;;
809;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;12.5;;0.9;4.0;6.1;1.5;
810;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;12.4;;1.3;4.0;5.3;1.8;
811;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;8.7;;0.8;3.3;2.9;1.8;
812;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1965 tot 1970;8.1;;1.1;2.8;2.5;1.7;
813;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1970 tot 1975;8.6;;1.2;2.9;2.8;1.7;
814;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1975 tot 1980;;;;;;;
815;Mannen;35 tot 40 jaar;01+02+10 Overige onderwijsrichtingen;1980 tot 1985;;;;;;;
816;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1925 tot 1930;;;;;;;
817;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1930 tot 1935;;;;;;;
818;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1935 tot 1940;;;;;;;
819;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1940 tot 1945;;;;;;;
820;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1945 tot 1950;;;;;;;
821;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1950 tot 1955;10.6;;0.5;3.0;3.7;3.4;
822;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1955 tot 1960;10.3;;0.6;3.3;3.4;2.9;
823;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1960 tot 1965;9.0;;0.8;2.9;3.1;2.2;
824;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1965 tot 1970;8.0;;0.7;2.7;2.7;1.9;
825;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1970 tot 1975;8.7;;0.8;2.9;3.0;2.0;
826;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1975 tot 1980;;;;;;;
827;Mannen;35 tot 40 jaar;03+09 Zorg en maatschappij;1980 tot 1985;;;;;;;
828;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1925 tot 1930;;;;;;;
829;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1930 tot 1935;;;;;;;
830;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1935 tot 1940;;;;;;;
831;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1940 tot 1945;;;;;;;
832;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1945 tot 1950;;;;;;;
833;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1950 tot 1955;17.9;;1.5;10.5;3.4;2.5;
834;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1955 tot 1960;18.1;;1.1;9.5;4.6;2.9;
835;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1960 tot 1965;20.4;;1.1;9.2;5.9;4.2;
836;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1965 tot 1970;22.2;;0.9;8.7;7.3;5.2;
837;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1970 tot 1975;24.9;;1.1;8.6;8.9;6.3;
838;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1975 tot 1980;;;;;;;
839;Mannen;35 tot 40 jaar;04+06 Economisch en juridisch;1980 tot 1985;;;;;;;
840;Mannen;35 tot 40 jaar;05+07 Technisch;1925 tot 1930;;;;;;;
841;Mannen;35 tot 40 jaar;05+07 Technisch;1930 tot 1935;;;;;;;
842;Mannen;35 tot 40 jaar;05+07 Technisch;1935 tot 1940;;;;;;;
843;Mannen;35 tot 40 jaar;05+07 Technisch;1940 tot 1945;;;;;;;
844;Mannen;35 tot 40 jaar;05+07 Technisch;1945 tot 1950;;;;;;;
845;Mannen;35 tot 40 jaar;05+07 Technisch;1950 tot 1955;35.3;;12.1;17.0;3.4;2.7;
846;Mannen;35 tot 40 jaar;05+07 Technisch;1955 tot 1960;34.5;;11.7;16.3;3.9;2.7;
847;Mannen;35 tot 40 jaar;05+07 Technisch;1960 tot 1965;34.6;;11.2;16.3;4.3;2.7;
848;Mannen;35 tot 40 jaar;05+07 Technisch;1965 tot 1970;34.6;;9.3;17.7;4.5;3.0;
849;Mannen;35 tot 40 jaar;05+07 Technisch;1970 tot 1975;33.7;;7.7;17.4;5.4;3.3;
850;Mannen;35 tot 40 jaar;05+07 Technisch;1975 tot 1980;;;;;;;
851;Mannen;35 tot 40 jaar;05+07 Technisch;1980 tot 1985;;;;;;;
852;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1925 tot 1930;;;;;;;
853;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1930 tot 1935;;;;;;;
854;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1935 tot 1940;;;;;;;
855;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1940 tot 1945;;;;;;;
856;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1945 tot 1950;;;;;;;
857;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1950 tot 1955;0.6;;0.2;;;;0.4
858;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1955 tot 1960;0.6;;0.1;0.2;;;0.3
859;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1960 tot 1965;1.6;;0.3;0.4;0.1;0.1;0.7
860;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1965 tot 1970;4.5;;0.4;1.6;0.1;1.5;1.0
861;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1970 tot 1975;3.7;0.1;0.3;1.4;0.2;0.6;1.2
862;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1975 tot 1980;;;;;;;
863;Mannen;35 tot 40 jaar;Onderwijsrichting onbekend;1980 tot 1985;;;;;;;
864;Mannen;40 tot 45 jaar;Totaal;1925 tot 1930;;;;;;;
865;Mannen;40 tot 45 jaar;Totaal;1930 tot 1935;;;;;;;
866;Mannen;40 tot 45 jaar;Totaal;1935 tot 1940;;;;;;;
867;Mannen;40 tot 45 jaar;Totaal;1940 tot 1945;;;;;;;
868;Mannen;40 tot 45 jaar;Totaal;1945 tot 1950;100.0;15.3;20.9;38.8;15.4;9.3;0.3
869;Mannen;40 tot 45 jaar;Totaal;1950 tot 1955;100.0;10.8;20.0;41.1;17.1;10.7;0.3
870;Mannen;40 tot 45 jaar;Totaal;1955 tot 1960;100.0;8.7;20.1;41.8;17.2;11.6;0.5
871;Mannen;40 tot 45 jaar;Totaal;1960 tot 1965;100.0;6.4;19.6;42.9;17.7;12.5;0.9
872;Mannen;40 tot 45 jaar;Totaal;1965 tot 1970;100.0;6.0;17.9;42.4;19.1;13.5;1.1
873;Mannen;40 tot 45 jaar;Totaal;1970 tot 1975;;;;;;;
874;Mannen;40 tot 45 jaar;Totaal;1975 tot 1980;;;;;;;
875;Mannen;40 tot 45 jaar;Totaal;1980 tot 1985;;;;;;;
876;Mannen;40 tot 45 jaar;00 Algemeen;1925 tot 1930;;;;;;;
877;Mannen;40 tot 45 jaar;00 Algemeen;1930 tot 1935;;;;;;;
878;Mannen;40 tot 45 jaar;00 Algemeen;1935 tot 1940;;;;;;;
879;Mannen;40 tot 45 jaar;00 Algemeen;1940 tot 1945;;;;;;;
880;Mannen;40 tot 45 jaar;00 Algemeen;1945 tot 1950;22.7;15.3;5.1;2.2;;;
881;Mannen;40 tot 45 jaar;00 Algemeen;1950 tot 1955;20.1;10.8;5.0;4.4;;;
882;Mannen;40 tot 45 jaar;00 Algemeen;1955 tot 1960;21.5;8.7;5.7;7.1;;;
883;Mannen;40 tot 45 jaar;00 Algemeen;1960 tot 1965;19.4;6.4;5.1;7.9;;;
884;Mannen;40 tot 45 jaar;00 Algemeen;1965 tot 1970;17.1;6.0;4.2;6.9;;;
885;Mannen;40 tot 45 jaar;00 Algemeen;1970 tot 1975;;;;;;;
886;Mannen;40 tot 45 jaar;00 Algemeen;1975 tot 1980;;;;;;;
887;Mannen;40 tot 45 jaar;00 Algemeen;1980 tot 1985;;;;;;;
888;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1925 tot 1930;;;;;;;
889;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1930 tot 1935;;;;;;;
890;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1935 tot 1940;;;;;;;
891;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1940 tot 1945;;;;;;;
892;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1945 tot 1950;4.3;;1.8;2.0;0.2;0.2;
893;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1950 tot 1955;3.4;;1.0;1.8;0.3;0.3;
894;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1955 tot 1960;3.8;;0.9;2.0;0.5;0.4;
895;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1960 tot 1965;4.6;;1.1;2.7;0.5;0.3;
896;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1965 tot 1970;5.1;;1.0;3.2;0.6;0.3;
897;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1970 tot 1975;;;;;;;
898;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1975 tot 1980;;;;;;;
899;Mannen;40 tot 45 jaar;08 Landbouw, diergeneeskunde en -verz...;1980 tot 1985;;;;;;;
900;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1925 tot 1930;;;;;;;
901;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1930 tot 1935;;;;;;;
902;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1935 tot 1940;;;;;;;
903;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1940 tot 1945;;;;;;;
904;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1945 tot 1950;12.2;;1.0;3.8;6.1;1.3;
905;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1950 tot 1955;12.6;;0.7;4.0;6.0;1.8;
906;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1955 tot 1960;11.0;;0.5;3.8;4.6;2.0;
907;Mannen;40 tot 45 jaar;01+02+10 Overige onderwijsrichtingen;1960 tot 1965;9.1;;1.0;3.4;3.1;1.7;
