ID;Inkomensgroepen;KenmerkenVanHuishoudens;Perioden;AantalHuishoudens_1;HuishoudensInVanTotaal_2;Vermogenssom_3;Vermogensaandeel_4;GemiddeldBedrag_5;MediaanVermogen_6
1729;3e 25%-groep van inkomens;Groningen;1994;54;3.4;4.0;3.8;67.0;33.0
1730;3e 25%-groep van inkomens;Groningen;1995;55;3.4;4.0;3.9;72.0;39.0
1731;3e 25%-groep van inkomens;Groningen;1996;56;3.4;4.0;3.4;69.0;39.0
1732;3e 25%-groep van inkomens;Groningen;1997;58;3.5;4.0;3.2;70.0;42.0
1733;3e 25%-groep van inkomens;Groningen;1998;55;3.3;5.0;3.2;86.0;42.0
1734;3e 25%-groep van inkomens;Groningen;1999;58;3.4;5.0;2.9;82.0;44.0
1735;3e 25%-groep van inkomens;Groningen;2000;56;3.3;6.0;3.1;102.0;56.0
1736;3e 25%-groep van inkomens;Friesland;1993;65;4.1;4.0;5.0;65.0;37.0
1737;3e 25%-groep van inkomens;Friesland;1994;66;4.1;5.0;5.1;73.0;41.0
1738;3e 25%-groep van inkomens;Friesland;1995;67;4.2;5.0;4.5;68.0;44.0
1739;3e 25%-groep van inkomens;Friesland;1996;66;4.0;5.0;4.3;76.0;49.0
1740;3e 25%-groep van inkomens;Friesland;1997;69;4.1;6.0;4.3;80.0;50.0
1741;3e 25%-groep van inkomens;Friesland;1998;67;4.0;5.0;3.5;76.0;51.0
1742;3e 25%-groep van inkomens;Friesland;1999;70;4.1;6.0;3.7;87.0;56.0
1743;3e 25%-groep van inkomens;Friesland;2000;70;4.1;9.0;4.8;127.0;65.0
1744;3e 25%-groep van inkomens;Drenthe;1993;51;3.2;3.0;3.2;52.0;30.0
1745;3e 25%-groep van inkomens;Drenthe;1994;51;3.2;3.0;3.1;58.0;33.0
1746;3e 25%-groep van inkomens;Drenthe;1995;51;3.1;3.0;3.1;62.0;40.0
1747;3e 25%-groep van inkomens;Drenthe;1996;53;3.2;4.0;3.3;72.0;46.0
1748;3e 25%-groep van inkomens;Drenthe;1997;53;3.2;4.0;3.1;74.0;51.0
1749;3e 25%-groep van inkomens;Drenthe;1998;52;3.1;4.0;2.8;80.0;46.0
1750;3e 25%-groep van inkomens;Drenthe;1999;56;3.3;6.0;3.7;106.0;63.0
1751;3e 25%-groep van inkomens;Drenthe;2000;55;3.2;7.0;3.6;123.0;79.0
1752;3e 25%-groep van inkomens;Overijssel;1993;108;6.9;6.0;7.3;56.0;34.0
1753;3e 25%-groep van inkomens;Overijssel;1994;110;6.9;6.0;6.8;59.0;36.0
1754;3e 25%-groep van inkomens;Overijssel;1995;114;7.1;7.0;7.1;64.0;45.0
1755;3e 25%-groep van inkomens;Overijssel;1996;116;7.1;8.0;7.2;72.0;48.0
1756;3e 25%-groep van inkomens;Overijssel;1997;114;6.9;9.0;6.7;75.0;53.0
1757;3e 25%-groep van inkomens;Overijssel;1998;116;6.9;10.0;6.7;85.0;55.0
1758;3e 25%-groep van inkomens;Overijssel;1999;117;6.9;11.0;6.9;95.0;63.0
1759;3e 25%-groep van inkomens;Overijssel;2000;116;6.8;12.0;6.2;101.0;69.0
1760;3e 25%-groep van inkomens;Flevoland;1993;26;1.7;1.0;1.3;40.0;16.0
1761;3e 25%-groep van inkomens;Flevoland;1994;28;1.7;1.0;1.3;46.0;21.0
1762;3e 25%-groep van inkomens;Flevoland;1995;28;1.7;1.0;1.4;52.0;27.0
1763;3e 25%-groep van inkomens;Flevoland;1996;28;1.7;1.0;1.1;47.0;29.0
1764;3e 25%-groep van inkomens;Flevoland;1997;29;1.8;2.0;1.3;54.0;33.0
1765;3e 25%-groep van inkomens;Flevoland;1998;31;1.9;2.0;1.4;66.0;34.0
1766;3e 25%-groep van inkomens;Flevoland;1999;34;2.0;2.0;1.4;69.0;39.0
1767;3e 25%-groep van inkomens;Flevoland;2000;35;2.0;3.0;1.7;89.0;52.0
1768;3e 25%-groep van inkomens;Gelderland;1993;205;13.0;12.0;14.6;59.0;33.0
1769;3e 25%-groep van inkomens;Gelderland;1994;206;12.9;13.0;13.6;63.0;37.0
1770;3e 25%-groep van inkomens;Gelderland;1995;206;12.7;14.0;14.1;70.0;42.0
1771;3e 25%-groep van inkomens;Gelderland;1996;206;12.6;16.0;14.0;78.0;47.0
1772;3e 25%-groep van inkomens;Gelderland;1997;209;12.6;18.0;14.1;86.0;54.0
1773;3e 25%-groep van inkomens;Gelderland;1998;212;12.7;20.0;13.7;95.0;55.0
1774;3e 25%-groep van inkomens;Gelderland;1999;214;12.6;23.0;14.1;107.0;64.0
1775;3e 25%-groep van inkomens;Gelderland;2000;214;12.5;25.0;13.6;119.0;77.0
1776;3e 25%-groep van inkomens;Utrecht;1993;107;6.7;6.0;6.9;54.0;31.0
1777;3e 25%-groep van inkomens;Utrecht;1994;108;6.8;7.0;7.2;63.0;38.0
1778;3e 25%-groep van inkomens;Utrecht;1995;111;6.9;8.0;8.2;75.0;44.0
1779;3e 25%-groep van inkomens;Utrecht;1996;110;6.7;10.0;8.4;89.0;47.0
1780;3e 25%-groep van inkomens;Utrecht;1997;113;6.8;12.0;9.1;103.0;53.0
1781;3e 25%-groep van inkomens;Utrecht;1998;112;6.7;12.0;8.3;109.0;52.0
1782;3e 25%-groep van inkomens;Utrecht;1999;111;6.5;12.0;7.4;108.0;51.0
1783;3e 25%-groep van inkomens;Utrecht;2000;114;6.6;12.0;6.7;109.0;59.0
1784;3e 25%-groep van inkomens;Noord-Holland;1993;242;15.3;11.0;13.8;48.0;20.0
1785;3e 25%-groep van inkomens;Noord-Holland;1994;248;15.5;17.0;17.4;67.0;23.0
1786;3e 25%-groep van inkomens;Noord-Holland;1995;248;15.4;15.0;14.3;59.0;31.0
1787;3e 25%-groep van inkomens;Noord-Holland;1996;250;15.3;17.0;14.3;66.0;34.0
1788;3e 25%-groep van inkomens;Noord-Holland;1997;252;15.2;20.0;15.8;80.0;36.0
1789;3e 25%-groep van inkomens;Noord-Holland;1998;255;15.2;27.0;18.0;104.0;34.0
1790;3e 25%-groep van inkomens;Noord-Holland;1999;264;15.6;27.0;16.7;103.0;42.0
1791;3e 25%-groep van inkomens;Noord-Holland;2000;267;15.6;31.0;16.7;117.0;46.0
1792;3e 25%-groep van inkomens;Zuid-Holland;1993;324;20.5;15.0;18.5;48.0;19.0
1793;3e 25%-groep van inkomens;Zuid-Holland;1994;331;20.7;17.0;17.7;51.0;22.0
1794;3e 25%-groep van inkomens;Zuid-Holland;1995;330;20.4;18.0;17.5;54.0;25.0
1795;3e 25%-groep van inkomens;Zuid-Holland;1996;341;20.8;22.0;19.1;65.0;29.0
1796;3e 25%-groep van inkomens;Zuid-Holland;1997;345;20.9;23.0;18.5;68.0;34.0
1797;3e 25%-groep van inkomens;Zuid-Holland;1998;353;21.1;27.0;18.6;78.0;31.0
1798;3e 25%-groep van inkomens;Zuid-Holland;1999;346;20.4;29.0;17.7;83.0;34.0
1799;3e 25%-groep van inkomens;Zuid-Holland;2000;353;20.6;34.0;18.1;96.0;39.0
1800;3e 25%-groep van inkomens;Zeeland;1993;39;2.5;2.0;2.8;59.0;35.0
1801;3e 25%-groep van inkomens;Zeeland;1994;39;2.5;3.0;2.7;64.0;37.0
1802;3e 25%-groep van inkomens;Zeeland;1995;40;2.5;3.0;2.8;69.0;41.0
1803;3e 25%-groep van inkomens;Zeeland;1996;43;2.6;3.0;2.8;75.0;45.0
1804;3e 25%-groep van inkomens;Zeeland;1997;42;2.5;3.0;2.7;82.0;50.0
1805;3e 25%-groep van inkomens;Zeeland;1998;39;2.3;3.0;2.3;86.0;55.0
1806;3e 25%-groep van inkomens;Zeeland;1999;42;2.5;4.0;2.5;96.0;59.0
1807;3e 25%-groep van inkomens;Zeeland;2000;43;2.5;5.0;2.7;117.0;67.0
1808;3e 25%-groep van inkomens;Noord-Brabant;1993;237;15.0;12.0;14.6;52.0;30.0
1809;3e 25%-groep van inkomens;Noord-Brabant;1994;236;14.8;13.0;14.2;57.0;35.0
1810;3e 25%-groep van inkomens;Noord-Brabant;1995;237;14.7;15.0;14.9;64.0;43.0
1811;3e 25%-groep van inkomens;Noord-Brabant;1996;244;14.9;16.0;14.3;68.0;44.0
1812;3e 25%-groep van inkomens;Noord-Brabant;1997;245;14.8;17.0;13.7;71.0;48.0
1813;3e 25%-groep van inkomens;Noord-Brabant;1998;251;15.0;20.0;13.4;78.0;48.0
1814;3e 25%-groep van inkomens;Noord-Brabant;1999;253;14.9;25.0;15.1;97.0;56.0
1815;3e 25%-groep van inkomens;Noord-Brabant;2000;261;15.2;28.0;15.1;108.0;67.0
1816;3e 25%-groep van inkomens;Limburg;1993;123;7.8;7.0;8.0;55.0;36.0
1817;3e 25%-groep van inkomens;Limburg;1994;123;7.7;7.0;7.2;55.0;37.0
1818;3e 25%-groep van inkomens;Limburg;1995;127;7.8;8.0;8.1;65.0;46.0
1819;3e 25%-groep van inkomens;Limburg;1996;125;7.6;9.0;7.7;71.0;49.0
1820;3e 25%-groep van inkomens;Limburg;1997;127;7.7;10.0;7.5;76.0;56.0
1821;3e 25%-groep van inkomens;Limburg;1998;131;7.8;12.0;8.0;90.0;65.0
1822;3e 25%-groep van inkomens;Limburg;1999;131;7.7;13.0;7.9;98.0;74.0
1823;3e 25%-groep van inkomens;Limburg;2000;132;7.7;15.0;7.8;111.0;83.0
1824;Hoogste 25%-groep van inkomens;0;1993;1580;100.0;200.0;100.0;126.0;61.0
1825;Hoogste 25%-groep van inkomens;0;1994;1600;100.0;211.0;100.0;132.0;69.0
1826;Hoogste 25%-groep van inkomens;0;1995;1614;100.0;223.0;100.0;138.0;74.0
1827;Hoogste 25%-groep van inkomens;0;1996;1637;100.0;249.0;100.0;152.0;82.0
1828;Hoogste 25%-groep van inkomens;0;1997;1654;100.0;260.0;100.0;157.0;90.0
1829;Hoogste 25%-groep van inkomens;0;1998;1676;100.0;285.0;100.0;170.0;95.0
1830;Hoogste 25%-groep van inkomens;0;1999;1696;100.0;324.0;100.0;191.0;112.0
1831;Hoogste 25%-groep van inkomens;0;2000;1714;100.0;387.0;100.0;226.0;132.0
1832;Hoogste 25%-groep van inkomens;Eenpersoonshuishouden;1993;65;4.1;18.0;8.8;273.0;134.0
1833;Hoogste 25%-groep van inkomens;Eenpersoonshuishouden;1994;61;3.8;17.0;8.2;286.0;129.0
1834;Hoogste 25%-groep van inkomens;Eenpersoonshuishouden;1995;63;3.9;18.0;7.9;279.0;120.0
1835;Hoogste 25%-groep van inkomens;Eenpersoonshuishouden;1996;63;3.8;18.0;7.3;291.0;130.0
1836;Hoogste 25%-groep van inkomens;Eenpersoonshuishouden;1997;63;3.8;17.0;6.7;278.0;150.0
1837;Hoogste 25%-groep van inkomens;Eenpersoonshuishouden;1998;55;3.3;15.0;5.4;281.0;147.0
1838;Hoogste 25%-groep van inkomens;Eenpersoonshuishouden;1999;61;3.6;21.0;6.4;339.0;163.0
1839;Hoogste 25%-groep van inkomens;Eenpersoonshuishouden;2000;66;3.9;26.0;6.7;389.0;201.0
1840;Hoogste 25%-groep van inkomens;Meerpersoonshuishouden;1993;1516;95.9;182.0;91.2;120.0;60.0
1841;Hoogste 25%-groep van inkomens;Meerpersoonshuishouden;1994;1539;96.2;193.0;91.8;126.0;67.0
1842;Hoogste 25%-groep van inkomens;Meerpersoonshuishouden;1995;1551;96.1;205.0;92.1;132.0;73.0
1843;Hoogste 25%-groep van inkomens;Meerpersoonshuishouden;1996;1575;96.2;231.0;92.7;147.0;81.0
1844;Hoogste 25%-groep van inkomens;Meerpersoonshuishouden;1997;1592;96.2;242.0;93.3;152.0;89.0
1845;Hoogste 25%-groep van inkomens;Meerpersoonshuishouden;1998;1621;96.7;270.0;94.6;167.0;93.0
1846;Hoogste 25%-groep van inkomens;Meerpersoonshuishouden;1999;1635;96.4;303.0;93.6;186.0;111.0
1847;Hoogste 25%-groep van inkomens;Meerpersoonshuishouden;2000;1647;96.1;361.0;93.3;219.0;130.0
1848;Hoogste 25%-groep van inkomens;Met minderjarige kinderen;1993;582;36.8;59.0;29.7;102.0;58.0
1849;Hoogste 25%-groep van inkomens;Met minderjarige kinderen;1994;595;37.2;63.0;29.7;105.0;62.0
1850;Hoogste 25%-groep van inkomens;Met minderjarige kinderen;1995;605;37.5;69.0;30.9;114.0;71.0
1851;Hoogste 25%-groep van inkomens;Met minderjarige kinderen;1996;619;37.8;81.0;32.3;130.0;78.0
1852;Hoogste 25%-groep van inkomens;Met minderjarige kinderen;1997;631;38.1;85.0;32.7;135.0;85.0
1853;Hoogste 25%-groep van inkomens;Met minderjarige kinderen;1998;644;38.4;95.0;33.2;147.0;89.0
1854;Hoogste 25%-groep van inkomens;Met minderjarige kinderen;1999;658;38.8;105.0;32.5;160.0;105.0
1855;Hoogste 25%-groep van inkomens;Met minderjarige kinderen;2000;668;39.0;126.0;32.7;189.0;123.0
1856;Hoogste 25%-groep van inkomens;Eén volwassene met kind;1993;8;;;;;
1857;Hoogste 25%-groep van inkomens;Eén volwassene met kind;1994;8;;;;;
1858;Hoogste 25%-groep van inkomens;Eén volwassene met kind;1995;7;;;;;
1859;Hoogste 25%-groep van inkomens;Eén volwassene met kind;1996;7;;;;;
1860;Hoogste 25%-groep van inkomens;Eén volwassene met kind;1997;6;;;;;
1861;Hoogste 25%-groep van inkomens;Eén volwassene met kind;1998;8;;;;;
1862;Hoogste 25%-groep van inkomens;Eén volwassene met kind;1999;7;;;;;
1863;Hoogste 25%-groep van inkomens;Eén volwassene met kind;2000;9;;;;;
1864;Hoogste 25%-groep van inkomens;Twee volwassenen met kind;1993;400;25.3;40.0;20.1;101.0;59.0
1865;Hoogste 25%-groep van inkomens;Twee volwassenen met kind;1994;421;26.3;43.0;20.5;103.0;63.0
1866;Hoogste 25%-groep van inkomens;Twee volwassenen met kind;1995;435;26.9;48.0;21.6;111.0;71.0
1867;Hoogste 25%-groep van inkomens;Twee volwassenen met kind;1996;448;27.4;55.0;22.0;122.0;79.0
1868;Hoogste 25%-groep van inkomens;Twee volwassenen met kind;1997;459;27.7;62.0;23.7;134.0;87.0
1869;Hoogste 25%-groep van inkomens;Twee volwassenen met kind;1998;467;27.9;66.0;23.3;142.0;90.0
1870;Hoogste 25%-groep van inkomens;Twee volwassenen met kind;1999;479;28.2;75.0;23.1;156.0;106.0
1871;Hoogste 25%-groep van inkomens;Twee volwassenen met kind;2000;487;28.4;89.0;23.1;184.0;125.0
1872;Hoogste 25%-groep van inkomens;Drie of meer volwassenen met kind;1993;174;11.0;18.0;9.0;104.0;54.0
1873;Hoogste 25%-groep van inkomens;Drie of meer volwassenen met kind;1994;166;10.4;18.0;8.7;110.0;58.0
1874;Hoogste 25%-groep van inkomens;Drie of meer volwassenen met kind;1995;163;10.1;20.0;8.8;121.0;67.0
1875;Hoogste 25%-groep van inkomens;Drie of meer volwassenen met kind;1996;164;10.0;21.0;8.3;126.0;71.0
1876;Hoogste 25%-groep van inkomens;Drie of meer volwassenen met kind;1997;166;10.0;22.0;8.6;134.0;78.0
1877;Hoogste 25%-groep van inkomens;Drie of meer volwassenen met kind;1998;169;10.1;27.0;9.5;160.0;85.0
1878;Hoogste 25%-groep van inkomens;Drie of meer volwassenen met kind;1999;172;10.1;29.0;9.1;171.0;101.0
1879;Hoogste 25%-groep van inkomens;Drie of meer volwassenen met kind;2000;171;10.0;35.0;9.1;206.0;117.0
1880;Hoogste 25%-groep van inkomens;Zonder minderjarige kinderen;1993;934;59.1;123.0;61.5;132.0;61.0
1881;Hoogste 25%-groep van inkomens;Zonder minderjarige kinderen;1994;944;59.0;131.0;62.1;139.0;71.0
1882;Hoogste 25%-groep van inkomens;Zonder minderjarige kinderen;1995;946;58.6;137.0;61.3;144.0;74.0
1883;Hoogste 25%-groep van inkomens;Zonder minderjarige kinderen;1996;955;58.4;150.0;60.4;157.0;84.0
1884;Hoogste 25%-groep van inkomens;Zonder minderjarige kinderen;1997;961;58.1;157.0;60.6;164.0;92.0
1885;Hoogste 25%-groep van inkomens;Zonder minderjarige kinderen;1998;977;58.3;175.0;61.4;179.0;98.0
1886;Hoogste 25%-groep van inkomens;Zonder minderjarige kinderen;1999;977;57.6;198.0;61.1;203.0;117.0
1887;Hoogste 25%-groep van inkomens;Zonder minderjarige kinderen;2000;980;57.2;235.0;60.7;240.0;136.0
1888;Hoogste 25%-groep van inkomens;Twee volwassenen zonder kind;1993;540;34.2;77.0;38.5;142.0;62.0
1889;Hoogste 25%-groep van inkomens;Twee volwassenen zonder kind;1994;561;35.1;84.0;40.0;150.0;74.0
1890;Hoogste 25%-groep van inkomens;Twee volwassenen zonder kind;1995;576;35.7;88.0;39.6;153.0;76.0
1891;Hoogste 25%-groep van inkomens;Twee volwassenen zonder kind;1996;596;36.4;100.0;40.3;169.0;87.0
1892;Hoogste 25%-groep van inkomens;Twee volwassenen zonder kind;1997;616;37.2;107.0;41.0;173.0;95.0
1893;Hoogste 25%-groep van inkomens;Twee volwassenen zonder kind;1998;630;37.6;119.0;41.8;189.0;98.0
1894;Hoogste 25%-groep van inkomens;Twee volwassenen zonder kind;1999;639;37.7;136.0;42.1;213.0;118.0
1895;Hoogste 25%-groep van inkomens;Twee volwassenen zonder kind;2000;643;37.5;166.0;42.8;258.0;139.0
1896;Hoogste 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1993;394;24.9;46.0;23.0;117.0;60.0
1897;Hoogste 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1994;383;23.9;47.0;22.1;121.0;66.0
1898;Hoogste 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1995;370;22.9;48.0;21.6;130.0;71.0
1899;Hoogste 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1996;359;22.0;50.0;20.0;139.0;77.0
1900;Hoogste 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1997;345;20.9;51.0;19.6;148.0;88.0
1901;Hoogste 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1998;346;20.7;56.0;19.7;162.0;97.0
1902;Hoogste 25%-groep van inkomens;Drie of meer volwassenen zonder kind;1999;337;19.9;61.0;19.0;182.0;114.0
1903;Hoogste 25%-groep van inkomens;Drie of meer volwassenen zonder kind;2000;337;19.7;69.0;17.9;205.0;132.0
1904;Hoogste 25%-groep van inkomens;Winst;1993;165;10.5;40.0;19.9;241.0;175.0
1905;Hoogste 25%-groep van inkomens;Winst;1994;152;9.5;37.0;17.6;244.0;166.0
1906;Hoogste 25%-groep van inkomens;Winst;1995;151;9.4;37.0;16.4;242.0;171.0
1907;Hoogste 25%-groep van inkomens;Winst;1996;169;10.3;41.0;16.6;245.0;177.0
1908;Hoogste 25%-groep van inkomens;Winst;1997;161;9.7;41.0;15.9;257.0;193.0
1909;Hoogste 25%-groep van inkomens;Winst;1998;163;9.7;43.0;15.2;267.0;192.0
1910;Hoogste 25%-groep van inkomens;Winst;1999;172;10.2;49.0;15.2;285.0;213.0
1911;Hoogste 25%-groep van inkomens;Winst;2000;166;9.7;53.0;13.6;317.0;231.0
1912;Hoogste 25%-groep van inkomens;Loon;1993;1159;73.3;87.0;43.6;75.0;47.0
1913;Hoogste 25%-groep van inkomens;Loon;1994;1191;74.5;99.0;46.8;83.0;54.0
1914;Hoogste 25%-groep van inkomens;Loon;1995;1202;74.5;105.0;47.0;87.0;61.0
1915;Hoogste 25%-groep van inkomens;Loon;1996;1206;73.7;115.0;46.3;96.0;66.0
1916;Hoogste 25%-groep van inkomens;Loon;1997;1222;73.9;126.0;48.4;103.0;74.0
1917;Hoogste 25%-groep van inkomens;Loon;1998;1243;74.2;138.0;48.3;111.0;77.0
1918;Hoogste 25%-groep van inkomens;Loon;1999;1259;74.3;162.0;50.0;129.0;92.0
1919;Hoogste 25%-groep van inkomens;Loon;2000;1278;74.6;193.0;50.0;151.0;109.0
1920;Hoogste 25%-groep van inkomens;Pensioen;1993;169;10.7;50.0;24.9;294.0;160.0
1921;Hoogste 25%-groep van inkomens;Pensioen;1994;171;10.7;51.0;24.4;301.0;167.0
1922;Hoogste 25%-groep van inkomens;Pensioen;1995;170;10.5;53.0;24.0;315.0;174.0
1923;Hoogste 25%-groep van inkomens;Pensioen;1996;163;10.0;56.0;22.4;342.0;187.0
1924;Hoogste 25%-groep van inkomens;Pensioen;1997;172;10.4;57.0;22.0;332.0;199.0
1925;Hoogste 25%-groep van inkomens;Pensioen;1998;167;10.0;61.0;21.5;367.0;213.0
1926;Hoogste 25%-groep van inkomens;Pensioen;1999;170;10.0;68.0;21.1;402.0;248.0
1927;Hoogste 25%-groep van inkomens;Pensioen;2000;169;9.9;83.0;21.5;491.0;289.0
1928;Hoogste 25%-groep van inkomens;Uitkering;1993;34;2.2;5.0;2.3;136.0;65.0
1929;Hoogste 25%-groep van inkomens;Uitkering;1994;33;2.1;4.0;1.9;123.0;73.0
1930;Hoogste 25%-groep van inkomens;Uitkering;1995;35;2.2;4.0;1.9;118.0;81.0
1931;Hoogste 25%-groep van inkomens;Uitkering;1996;33;2.0;4.0;1.6;124.0;96.0
1932;Hoogste 25%-groep van inkomens;Uitkering;1997;30;1.8;4.0;1.6;143.0;97.0
1933;Hoogste 25%-groep van inkomens;Uitkering;1998;28;1.7;5.0;1.7;173.0;98.0
1934;Hoogste 25%-groep van inkomens;Uitkering;1999;21;1.3;4.0;1.1;175.0;125.0
1935;Hoogste 25%-groep van inkomens;Uitkering;2000;21;1.2;4.0;1.2;217.0;132.0
1936;Hoogste 25%-groep van inkomens;Overige inkomsten;1993;52;3.3;18.0;9.2;353.0;170.0
1937;Hoogste 25%-groep van inkomens;Overige inkomsten;1994;53;3.3;20.0;9.3;368.0;204.0
1938;Hoogste 25%-groep van inkomens;Overige inkomsten;1995;55;3.4;24.0;10.7;432.0;199.0
1939;Hoogste 25%-groep van inkomens;Overige inkomsten;1996;66;4.0;32.0;13.0;490.0;213.0
1940;Hoogste 25%-groep van inkomens;Overige inkomsten;1997;70;4.2;32.0;12.1;453.0;205.0
1941;Hoogste 25%-groep van inkomens;Overige inkomsten;1998;76;4.5;38.0;13.3;503.0;226.0
1942;Hoogste 25%-groep van inkomens;Overige inkomsten;1999;73;4.3;41.0;12.6;560.0;262.0
1943;Hoogste 25%-groep van inkomens;Overige inkomsten;2000;80;4.6;53.0;13.8;670.0;289.0
1944;Hoogste 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1993;33;2.1;3.0;1.5;90.0;36.0
1945;Hoogste 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1994;29;1.8;2.0;1.1;80.0;34.0
1946;Hoogste 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1995;23;1.5;2.0;1.1;100.0;41.0
1947;Hoogste 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1996;23;1.4;3.0;1.2;132.0;42.0
1948;Hoogste 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1997;17;1.0;2.0;1.0;143.0;58.0
1949;Hoogste 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1998;16;1.0;3.0;0.9;168.0;45.0
1950;Hoogste 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;1999;18;1.1;3.0;0.8;152.0;66.0
1951;Hoogste 25%-groep van inkomens;Leeftijd jonger dan 25 jaar;2000;18;1.1;3.0;0.7;141.0;55.0
1952;Hoogste 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1993;304;19.2;20.0;10.1;67.0;39.0
1953;Hoogste 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1994;304;19.0;22.0;10.5;73.0;46.0
1954;Hoogste 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1995;310;19.2;24.0;10.6;76.0;50.0
1955;Hoogste 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1996;312;19.1;26.0;10.6;84.0;53.0
1956;Hoogste 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1997;305;18.5;26.0;9.9;84.0;57.0
1957;Hoogste 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1998;303;18.1;24.0;8.3;79.0;49.0
1958;Hoogste 25%-groep van inkomens;Leeftijd 25 - 34 jaar;1999;294;17.3;24.0;7.4;82.0;54.0
1959;Hoogste 25%-groep van inkomens;Leeftijd 25 - 34 jaar;2000;286;16.7;26.0;6.6;90.0;58.0
1960;Hoogste 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1993;430;27.2;39.0;19.7;92.0;53.0
1961;Hoogste 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1994;433;27.1;41.0;19.3;94.0;57.0
1962;Hoogste 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1995;436;27.0;44.0;19.6;100.0;65.0
1963;Hoogste 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1996;441;26.9;48.0;19.1;108.0;73.0
1964;Hoogste 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1997;446;26.9;53.0;20.3;118.0;81.0
1965;Hoogste 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1998;450;26.8;55.0;19.1;121.0;81.0
1966;Hoogste 25%-groep van inkomens;Leeftijd 35 - 44 jaar;1999;457;27.0;64.0;19.7;139.0;97.0
1967;Hoogste 25%-groep van inkomens;Leeftijd 35 - 44 jaar;2000;462;26.9;77.0;19.8;166.0;118.0
1968;Hoogste 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1993;480;30.4;55.0;27.3;114.0;64.0
1969;Hoogste 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1994;494;30.9;59.0;27.8;118.0;71.0
1970;Hoogste 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1995;507;31.4;66.0;29.8;131.0;76.0
1971;Hoogste 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1996;522;31.9;77.0;30.7;147.0;83.0
1972;Hoogste 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1997;537;32.4;81.0;31.2;151.0;92.0
1973;Hoogste 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1998;558;33.3;95.0;33.4;170.0;102.0
1974;Hoogste 25%-groep van inkomens;Leeftijd 45 - 54 jaar;1999;562;33.1;105.0;32.5;187.0;119.0
1975;Hoogste 25%-groep van inkomens;Leeftijd 45 - 54 jaar;2000;572;33.4;128.0;33.0;223.0;136.0
1976;Hoogste 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1993;207;13.1;37.0;18.7;180.0;95.0
1977;Hoogste 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1994;216;13.5;39.0;18.7;182.0;108.0
1978;Hoogste 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1995;216;13.4;38.0;17.2;177.0;112.0
1979;Hoogste 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1996;218;13.3;44.0;17.8;204.0;122.0
1980;Hoogste 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1997;221;13.4;47.0;18.3;215.0;132.0
1981;Hoogste 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1998;223;13.3;54.0;18.8;241.0;150.0
1982;Hoogste 25%-groep van inkomens;Leeftijd 55 - 64 jaar;1999;233;13.7;65.0;20.1;279.0;173.0
1983;Hoogste 25%-groep van inkomens;Leeftijd 55 - 64 jaar;2000;242;14.1;79.0;20.3;325.0;198.0
1984;Hoogste 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1993;126;8.0;45.0;22.6;359.0;207.0
1985;Hoogste 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1994;124;7.8;48.0;22.6;384.0;220.0
1986;Hoogste 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1995;122;7.6;48.0;21.7;396.0;219.0
1987;Hoogste 25%-groep van inkomens;Leeftijd 65 jaar of ouder;1996;121;7.4;51.0;20.6;423.0;236.0
