ID;Geslacht;Persoonskenmerken;Onderwijsvolgend;KenmerkenArbeid;Uitkering;IngeschrevenUWVWerkbedrijf;Perioden;Jongeren15Tot27Jaar_1
8574;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2011;161600
8575;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2012;177500
8576;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2013;183600
8577;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2014;185500
8578;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2015;185200
8579;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2016;182700
8580;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2017;169400
8581;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Totaal;2018;166500
8582;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2005;35100
8583;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2006;23200
8584;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2007;15100
8585;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2008;13300
8586;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2009;19700
8587;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2010;17700
8588;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2011;16500
8589;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2012;17500
8590;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2013;24600
8591;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2014;22600
8592;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2015;25200
8593;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2016;28600
8594;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2017;33000
8595;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Ingeschreven bij UWV werkbedrijf;2018;31900
8596;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2005;122500
8597;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2006;121400
8598;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2007;119700
8599;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2008;129400
8600;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2009;134800
8601;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2010;141000
8602;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2011;145100
8603;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2012;159900
8604;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2013;159000
8605;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2014;163000
8606;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2015;159900
8607;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2016;154100
8608;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2017;136400
8609;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Totaal met of zonder uitkering;Niet ingeschreven bij UWV werkbedrijf;2018;134700
8610;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2005;55900
8611;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2006;48600
8612;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2007;46000
8613;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2008;48300
8614;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2009;58200
8615;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2010;62300
8616;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2011;64400
8617;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2012;69800
8618;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2013;75500
8619;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2014;75200
8620;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2015;73200
8621;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2016;71600
8622;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2017;66600
8623;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Totaal;2018;58900
8624;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;25100
8625;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;16800
8626;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;11700
8627;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;10100
8628;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;15000
8629;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;13600
8630;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;12600
8631;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;12500
8632;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;17500
8633;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;17000
8634;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;18700
8635;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;21200
8636;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;28600
8637;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;27600
8638;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;30800
8639;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;31800
8640;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;34200
8641;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;38200
8642;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;43100
8643;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;48700
8644;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;51800
8645;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;57200
8646;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;58000
8647;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;58100
8648;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;54400
8649;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;50400
8650;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;38000
8651;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Met uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;31300
8652;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2005;101600
8653;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2006;96000
8654;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2007;88800
8655;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2008;94400
8656;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2009;96300
8657;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2010;96400
8658;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2011;97200
8659;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2012;107700
8660;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2013;108200
8661;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2014;110400
8662;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2015;112000
8663;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2016;111100
8664;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2017;102900
8665;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Totaal;2018;107600
8666;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2005;9900
8667;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2006;6400
8668;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2007;3400
8669;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2008;3200
8670;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2009;4600
8671;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2010;4100
8672;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2011;3900
8673;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2012;5000
8674;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2013;7200
8675;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2014;5500
8676;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2015;6500
8677;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2016;7400
8678;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2017;4400
8679;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Ingeschreven bij UWV werkbedrijf;2018;4300
8680;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2005;91700
8681;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2006;89600
8682;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2007;85500
8683;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2008;91200
8684;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2009;91600
8685;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2010;92300
8686;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2011;93400
8687;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2012;102700
8688;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2013;101000
8689;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2014;104900
8690;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2015;105500
8691;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2016;103700
8692;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2017;98500
8693;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Arb.pos.: niet-werkzame bevolking;Zonder uitkering sociale zekerheid;Niet ingeschreven bij UWV werkbedrijf;2018;103400
8694;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2005;482300
8695;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2006;474000
8696;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2007;477800
8697;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2008;483200
8698;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2009;453900
8699;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2010;444300
8700;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2011;438400
8701;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2012;438100
8702;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2013;416700
8703;Totaal mannen en vrouwen;Leeftijd: 15 tot 25  jaar;Volgt geen formeel onderwijs;Werkkring: werknemer;Totaal met of zonder uitkering;Totaal;2014;415000
