ID;Geslacht;Migratieachtergrond;Regiokenmerken;Perioden;LeerlingenSpeciaalBasisonderwijs_1;TotaalLeerlingenBasisonderwijs_2;TotaalLeerlingenAchterstandscategorie_3;Achterstandscategorie030_4;Achterstandscategorie120_5;LeerlingenGeenAchterstandscategorie_6;LeerlingenSpeciaalBasisonderwijs_7
3973;Vrouwen;Westerse migratieachtergrond;'s-Gravenhage;2013/'14;2677;2659;403.0;149.0;254.0;2256.0;18
3974;Vrouwen;Westerse migratieachtergrond;'s-Gravenhage;2014/'15;2869;2847;393.0;132.0;261.0;2454.0;22
3975;Vrouwen;Westerse migratieachtergrond;'s-Gravenhage;2015/'16;3126;3102;403.0;142.0;261.0;2699.0;24
3976;Vrouwen;Westerse migratieachtergrond;'s-Gravenhage;2016/'17;3318;3291;348.0;128.0;220.0;2943.0;27
3977;Vrouwen;Westerse migratieachtergrond;'s-Gravenhage;2017/'18;3555;3522;355.0;125.0;230.0;3167.0;33
3978;Vrouwen;Westerse migratieachtergrond;'s-Gravenhage;2018/'19;3928;3892;347.0;134.0;213.0;3545.0;36
3979;Vrouwen;Westerse migratieachtergrond;'s-Gravenhage;2019/'20;4095;4055;;;;;40
3980;Vrouwen;Westerse migratieachtergrond;'s-Gravenhage;2020/'21;4201;4161;;;;;40
3981;Vrouwen;Westerse migratieachtergrond;'s-Gravenhage;2021/'22;4240;4194;;;;;46
3982;Vrouwen;Westerse migratieachtergrond;Rotterdam;2011/'12;2269;2230;510.0;182.0;328.0;1720.0;39
3983;Vrouwen;Westerse migratieachtergrond;Rotterdam;2012/'13;2401;2371;551.0;199.0;352.0;1820.0;30
3984;Vrouwen;Westerse migratieachtergrond;Rotterdam;2013/'14;2486;2447;562.0;223.0;339.0;1885.0;39
3985;Vrouwen;Westerse migratieachtergrond;Rotterdam;2014/'15;2645;2597;545.0;209.0;336.0;2052.0;48
3986;Vrouwen;Westerse migratieachtergrond;Rotterdam;2015/'16;2685;2637;495.0;198.0;297.0;2142.0;48
3987;Vrouwen;Westerse migratieachtergrond;Rotterdam;2016/'17;2814;2778;467.0;186.0;281.0;2311.0;36
3988;Vrouwen;Westerse migratieachtergrond;Rotterdam;2017/'18;2910;2876;436.0;183.0;253.0;2440.0;34
3989;Vrouwen;Westerse migratieachtergrond;Rotterdam;2018/'19;2989;2956;434.0;181.0;253.0;2522.0;33
3990;Vrouwen;Westerse migratieachtergrond;Rotterdam;2019/'20;3059;3018;;;;;41
3991;Vrouwen;Westerse migratieachtergrond;Rotterdam;2020/'21;3048;3001;;;;;47
3992;Vrouwen;Westerse migratieachtergrond;Rotterdam;2021/'22;3019;2971;;;;;48
3993;Vrouwen;Westerse migratieachtergrond;Utrecht;2011/'12;1011;1001;92.0;39.0;53.0;909.0;10
3994;Vrouwen;Westerse migratieachtergrond;Utrecht;2012/'13;1055;1048;92.0;38.0;54.0;956.0;7
3995;Vrouwen;Westerse migratieachtergrond;Utrecht;2013/'14;1125;1118;96.0;41.0;55.0;1022.0;7
3996;Vrouwen;Westerse migratieachtergrond;Utrecht;2014/'15;1218;1209;87.0;36.0;51.0;1122.0;9
3997;Vrouwen;Westerse migratieachtergrond;Utrecht;2015/'16;1271;1260;88.0;41.0;47.0;1172.0;11
3998;Vrouwen;Westerse migratieachtergrond;Utrecht;2016/'17;1345;1336;94.0;44.0;50.0;1242.0;9
3999;Vrouwen;Westerse migratieachtergrond;Utrecht;2017/'18;1430;1418;86.0;33.0;53.0;1332.0;12
4000;Vrouwen;Westerse migratieachtergrond;Utrecht;2018/'19;1468;1448;76.0;28.0;48.0;1372.0;20
4001;Vrouwen;Westerse migratieachtergrond;Utrecht;2019/'20;1511;1490;;;;;21
4002;Vrouwen;Westerse migratieachtergrond;Utrecht;2020/'21;1561;1539;;;;;22
4003;Vrouwen;Westerse migratieachtergrond;Utrecht;2021/'22;1559;1535;;;;;24
4004;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2011/'12;128050;124996;43498.0;11134.0;32364.0;81498.0;3054
4005;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2012/'13;127083;124132;41022.0;10461.0;30561.0;83110.0;2951
4006;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2013/'14;125773;122974;37971.0;9392.0;28579.0;85003.0;2799
4007;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2014/'15;125369;122657;35077.0;8514.0;26563.0;87580.0;2712
4008;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2015/'16;126178;123686;32701.0;7977.0;24724.0;90985.0;2492
4009;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2016/'17;127531;125090;31044.0;7630.0;23414.0;94046.0;2441
4010;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2017/'18;129515;127116;30657.0;7621.0;23036.0;96459.0;2399
4011;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2018/'19;131196;128690;29886.0;7415.0;22471.0;98804.0;2506
4012;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2019/'20;132091;129432;;;;;2659
4013;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2020/'21;132336;129600;;;;;2736
4014;Vrouwen;Niet-westerse migratieachtergrond;Nederland;2021/'22;132907;130058;;;;;2849
4015;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2011/'12;5426;5311;1484.0;535.0;949.0;3827.0;115
4016;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2012/'13;5492;5365;1402.0;456.0;946.0;3963.0;127
4017;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2013/'14;5543;5404;1403.0;428.0;975.0;4001.0;139
4018;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2014/'15;5655;5514;1394.0;404.0;990.0;4120.0;141
4019;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2015/'16;5920;5788;1352.0;380.0;972.0;4436.0;132
4020;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2016/'17;6138;6004;1499.0;388.0;1111.0;4505.0;134
4021;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2017/'18;6460;6346;1679.0;415.0;1264.0;4667.0;114
4022;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2018/'19;6614;6493;1717.0;425.0;1292.0;4776.0;121
4023;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2019/'20;6701;6553;;;;;148
4024;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2020/'21;6717;6558;;;;;159
4025;Vrouwen;Niet-westerse migratieachtergrond;Noord-Nederland (LD);2021/'22;6999;6831;;;;;168
4026;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2011/'12;20823;20213;6285.0;1701.0;4584.0;13928.0;610
4027;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2012/'13;20732;20133;5933.0;1592.0;4341.0;14200.0;599
4028;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2013/'14;20332;19789;5519.0;1406.0;4113.0;14270.0;543
4029;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2014/'15;20192;19680;5141.0;1333.0;3808.0;14539.0;512
4030;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2015/'16;20155;19698;4763.0;1236.0;3527.0;14935.0;457
4031;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2016/'17;20409;19952;4648.0;1214.0;3434.0;15304.0;457
4032;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2017/'18;20933;20487;4689.0;1252.0;3437.0;15798.0;446
4033;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2018/'19;21141;20679;4596.0;1278.0;3318.0;16083.0;462
4034;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2019/'20;21409;20929;;;;;480
4035;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2020/'21;21461;20986;;;;;475
4036;Vrouwen;Niet-westerse migratieachtergrond;Oost-Nederland (LD);2021/'22;21629;21158;;;;;471
4037;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2011/'12;82851;81074;28667.0;6985.0;21682.0;52407.0;1777
4038;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2012/'13;82105;80401;27011.0;6600.0;20411.0;53390.0;1704
4039;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2013/'14;81236;79623;24857.0;5995.0;18862.0;54766.0;1613
4040;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2014/'15;80884;79294;22648.0;5324.0;17324.0;56646.0;1590
4041;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2015/'16;81403;79920;20971.0;4997.0;15974.0;58949.0;1483
4042;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2016/'17;82140;80681;19537.0;4723.0;14814.0;61144.0;1459
4043;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2017/'18;82919;81454;18907.0;4629.0;14278.0;62547.0;1465
4044;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2018/'19;83876;82345;18326.0;4465.0;13861.0;64019.0;1531
4045;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2019/'20;84257;82636;;;;;1621
4046;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2020/'21;84386;82682;;;;;1704
4047;Vrouwen;Niet-westerse migratieachtergrond;West-Nederland (LD);2021/'22;84353;82589;;;;;1764
4048;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2011/'12;18651;18107;6955.0;1869.0;5086.0;11152.0;544
4049;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2012/'13;18416;17907;6543.0;1762.0;4781.0;11364.0;509
4050;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2013/'14;18293;17800;6069.0;1519.0;4550.0;11731.0;493
4051;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2014/'15;18235;17773;5750.0;1401.0;4349.0;12023.0;462
4052;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2015/'16;18349;17938;5496.0;1327.0;4169.0;12442.0;411
4053;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2016/'17;18492;18106;5237.0;1270.0;3967.0;12869.0;386
4054;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2017/'18;18871;18499;5287.0;1300.0;3987.0;13212.0;372
4055;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2018/'19;19226;18838;5148.0;1226.0;3922.0;13690.0;388
4056;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2019/'20;19394;18988;;;;;406
4057;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2020/'21;19457;19060;;;;;397
4058;Vrouwen;Niet-westerse migratieachtergrond;Zuid-Nederland (LD);2021/'22;19564;19121;;;;;443
4059;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2011/'12;299;291;107.0;44.0;63.0;184.0;8
4060;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2012/'13;338;326;133.0;51.0;82.0;193.0;12
4061;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2013/'14;369;358;123.0;44.0;79.0;235.0;11
4062;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2014/'15;403;396;144.0;52.0;92.0;252.0;7
4063;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2015/'16;351;342;119.0;37.0;82.0;223.0;9
4064;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2016/'17;352;347;123.0;35.0;88.0;224.0;5
4065;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2017/'18;332;330;95.0;25.0;70.0;235.0;2
4066;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2018/'19;339;335;99.0;21.0;78.0;236.0;4
4067;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2019/'20;330;326;;;;;4
4068;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2020/'21;315;314;;;;;1
4069;Vrouwen;Niet-westerse migratieachtergrond;Niet in te delen (LD);2021/'22;362;359;;;;;3
4070;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2011/'12;44176;43275;17612.0;3994.0;13618.0;25663.0;901
4071;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2012/'13;43497;42649;16391.0;3735.0;12656.0;26258.0;848
4072;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2013/'14;42661;41873;14914.0;3347.0;11567.0;26959.0;788
4073;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2014/'15;42083;41322;13238.0;2884.0;10354.0;28084.0;761
4074;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2015/'16;41754;41072;12009.0;2648.0;9361.0;29063.0;682
4075;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2016/'17;41485;40840;10852.0;2430.0;8422.0;29988.0;645
4076;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2017/'18;41046;40380;10085.0;2316.0;7769.0;30295.0;666
4077;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2018/'19;40883;40182;9531.0;2238.0;7293.0;30651.0;701
4078;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2019/'20;40425;39667;;;;;758
4079;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2020/'21;39595;38810;;;;;785
4080;Vrouwen;Niet-westerse migratieachtergrond;Vier grootste gemeenten (G4);2021/'22;38638;37854;;;;;784
4081;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12;29568;28794;8853.0;2403.0;6450.0;19941.0;774
4082;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13;29942;29151;8444.0;2286.0;6158.0;20707.0;791
4083;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2013/'14;30440;29682;8092.0;2091.0;6001.0;21590.0;758
4084;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2014/'15;32461;31668;8040.0;2091.0;5949.0;23628.0;793
4085;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2015/'16;33261;32541;7635.0;2015.0;5620.0;24906.0;720
4086;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2016/'17;33478;32764;7148.0;1873.0;5275.0;25616.0;714
4087;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2017/'18;33839;33125;6989.0;1843.0;5146.0;26136.0;714
4088;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2018/'19;34395;33657;6723.0;1765.0;4958.0;26934.0;738
4089;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2019/'20;34879;34100;;;;;779
4090;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2020/'21;35724;34912;;;;;812
4091;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2021/'22;35965;35124;;;;;841
4092;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2011/'12;54007;52636;16926.0;4693.0;12233.0;35710.0;1371
4093;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2012/'13;53306;52006;16054.0;4389.0;11665.0;35952.0;1300
4094;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2013/'14;52303;51061;14842.0;3910.0;10932.0;36219.0;1242
4095;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2014/'15;50422;49271;13655.0;3487.0;10168.0;35616.0;1151
4096;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2015/'16;50812;49731;12938.0;3277.0;9661.0;36793.0;1081
4097;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2016/'17;52216;51139;12921.0;3292.0;9629.0;38218.0;1077
4098;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2017/'18;54298;53281;13488.0;3437.0;10051.0;39793.0;1017
4099;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2018/'19;55579;54516;13533.0;3391.0;10142.0;40983.0;1063
4100;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2019/'20;56457;55339;;;;;1118
4101;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2020/'21;56702;55564;;;;;1138
4102;Vrouwen;Niet-westerse migratieachtergrond;Gemeenten < 100 000 inwoners;2021/'22;57942;56721;;;;;1221
4103;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2011/'12;299;291;107.0;44.0;63.0;184.0;8
4104;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2012/'13;338;326;133.0;51.0;82.0;193.0;12
4105;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2013/'14;369;358;123.0;44.0;79.0;235.0;11
4106;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2014/'15;403;396;144.0;52.0;92.0;252.0;7
4107;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2015/'16;351;342;119.0;37.0;82.0;223.0;9
4108;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2016/'17;352;347;123.0;35.0;88.0;224.0;5
4109;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2017/'18;332;330;95.0;25.0;70.0;235.0;2
4110;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2018/'19;339;335;99.0;21.0;78.0;236.0;4
4111;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2019/'20;330;326;;;;;4
4112;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2020/'21;315;314;;;;;1
4113;Vrouwen;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2021/'22;362;359;;;;;3
4114;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2011/'12;15950;15682;6107.0;1511.0;4596.0;9575.0;268
4115;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2012/'13;15673;15419;5664.0;1424.0;4240.0;9755.0;254
4116;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2013/'14;15373;15148;5093.0;1275.0;3818.0;10055.0;225
4117;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2014/'15;15156;14946;4443.0;1079.0;3364.0;10503.0;210
4118;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2015/'16;14870;14680;3960.0;946.0;3014.0;10720.0;190
4119;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2016/'17;14697;14524;3522.0;817.0;2705.0;11002.0;173
4120;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2017/'18;14287;14104;3280.0;769.0;2511.0;10824.0;183
4121;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2018/'19;14038;13862;3109.0;749.0;2360.0;10753.0;176
4122;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2019/'20;13846;13654;;;;;192
4123;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2020/'21;13492;13292;;;;;200
4124;Vrouwen;Niet-westerse migratieachtergrond;Amsterdam;2021/'22;13061;12865;;;;;196
4125;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2011/'12;10166;9988;3979.0;759.0;3220.0;6009.0;178
4126;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2012/'13;10004;9823;3672.0;687.0;2985.0;6151.0;181
4127;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2013/'14;9870;9691;3307.0;601.0;2706.0;6384.0;179
4128;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2014/'15;9750;9574;2998.0;552.0;2446.0;6576.0;176
4129;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2015/'16;9868;9699;2809.0;529.0;2280.0;6890.0;169
4130;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2016/'17;9865;9683;2497.0;496.0;2001.0;7186.0;182
4131;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2017/'18;9920;9728;2326.0;488.0;1838.0;7402.0;192
4132;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2018/'19;10000;9789;2222.0;465.0;1757.0;7567.0;211
4133;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2019/'20;9894;9687;;;;;207
4134;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2020/'21;9750;9538;;;;;212
4135;Vrouwen;Niet-westerse migratieachtergrond;'s-Gravenhage;2021/'22;9559;9336;;;;;223
4136;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2011/'12;13414;13038;5640.0;1441.0;4199.0;7398.0;376
4137;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2012/'13;13116;12785;5272.0;1359.0;3913.0;7513.0;331
4138;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2013/'14;12676;12384;4800.0;1229.0;3571.0;7584.0;292
4139;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2014/'15;12436;12163;4195.0;1023.0;3172.0;7968.0;273
4140;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2015/'16;12330;12106;3814.0;941.0;2873.0;8292.0;224
4141;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2016/'17;12197;12010;3479.0;888.0;2591.0;8531.0;187
4142;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2017/'18;12129;11946;3232.0;824.0;2408.0;8714.0;183
4143;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2018/'19;12088;11899;3024.0;797.0;2227.0;8875.0;189
4144;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2019/'20;11929;11716;;;;;213
4145;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2020/'21;11680;11446;;;;;234
4146;Vrouwen;Niet-westerse migratieachtergrond;Rotterdam;2021/'22;11425;11188;;;;;237
4147;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2011/'12;4646;4567;1886.0;283.0;1603.0;2681.0;79
4148;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2012/'13;4704;4622;1783.0;265.0;1518.0;2839.0;82
4149;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2013/'14;4742;4650;1714.0;242.0;1472.0;2936.0;92
4150;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2014/'15;4741;4639;1602.0;230.0;1372.0;3037.0;102
4151;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2015/'16;4686;4587;1426.0;232.0;1194.0;3161.0;99
4152;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2016/'17;4726;4623;1354.0;229.0;1125.0;3269.0;103
4153;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2017/'18;4710;4602;1247.0;235.0;1012.0;3355.0;108
4154;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2018/'19;4757;4632;1176.0;227.0;949.0;3456.0;125
4155;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2019/'20;4756;4610;;;;;146
4156;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2020/'21;4673;4534;;;;;139
4157;Vrouwen;Niet-westerse migratieachtergrond;Utrecht;2021/'22;4593;4465;;;;;128
4158;Vrouwen;Onbekende migratieachtergrond;Nederland;2011/'12;2780;2741;979.0;187.0;792.0;1762.0;39
4159;Vrouwen;Onbekende migratieachtergrond;Nederland;2012/'13;2781;2746;967.0;173.0;794.0;1779.0;35
4160;Vrouwen;Onbekende migratieachtergrond;Nederland;2013/'14;2895;2845;921.0;158.0;763.0;1924.0;50
4161;Vrouwen;Onbekende migratieachtergrond;Nederland;2014/'15;2895;2856;906.0;167.0;739.0;1950.0;39
4162;Vrouwen;Onbekende migratieachtergrond;Nederland;2015/'16;2972;2942;824.0;167.0;657.0;2118.0;30
4163;Vrouwen;Onbekende migratieachtergrond;Nederland;2016/'17;2733;2709;698.0;159.0;539.0;2011.0;24
4164;Vrouwen;Onbekende migratieachtergrond;Nederland;2017/'18;2019;2005;447.0;137.0;310.0;1558.0;14
4165;Vrouwen;Onbekende migratieachtergrond;Nederland;2018/'19;1878;1858;501.0;123.0;378.0;1357.0;20
4166;Vrouwen;Onbekende migratieachtergrond;Nederland;2019/'20;1942;1916;;;;;26
4167;Vrouwen;Onbekende migratieachtergrond;Nederland;2020/'21;1696;1681;;;;;15
4168;Vrouwen;Onbekende migratieachtergrond;Nederland;2021/'22;1612;1599;;;;;13
4169;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2011/'12;150;148;85.0;8.0;77.0;63.0;2
4170;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2012/'13;180;180;112.0;6.0;106.0;68.0;0
4171;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2013/'14;210;207;142.0;10.0;132.0;65.0;3
4172;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2014/'15;236;235;179.0;15.0;164.0;56.0;1
4173;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2015/'16;268;267;169.0;22.0;147.0;98.0;1
4174;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2016/'17;258;258;157.0;27.0;130.0;101.0;0
4175;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2017/'18;182;182;92.0;21.0;71.0;90.0;0
4176;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2018/'19;206;204;96.0;11.0;85.0;108.0;2
4177;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2019/'20;203;200;;;;;3
4178;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2020/'21;191;190;;;;;1
4179;Vrouwen;Onbekende migratieachtergrond;Noord-Nederland (LD);2021/'22;186;185;;;;;1
4180;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2011/'12;244;244;123.0;19.0;104.0;121.0;0
4181;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2012/'13;218;214;112.0;14.0;98.0;102.0;4
4182;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2013/'14;242;234;121.0;9.0;112.0;113.0;8
4183;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2014/'15;233;227;99.0;13.0;86.0;128.0;6
4184;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2015/'16;303;301;130.0;19.0;111.0;171.0;2
4185;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2016/'17;257;254;117.0;24.0;93.0;137.0;3
4186;Vrouwen;Onbekende migratieachtergrond;Oost-Nederland (LD);2017/'18;166;164;74.0;18.0;56.0;90.0;2
