ID;Geslacht;Leeftijd;SBI93;Herkomstgroepering;Perioden;OndernemersTotaal_1;DirecteurGrootaandeelhouders_2;ZelfstandigenTotaal_3;ZonderBaanAlsWerknemer_4;MetBaanAlsWerknemer_5;OndernemersTotaal_6;DirecteurGrootaandeelhouders_7;ZelfstandigenTotaal_8;ZonderBaanAlsWerknemer_9;MetBaanAlsWerknemer_10
9225;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;0.1;0.0;0.0;0.0;0.0;53.5;;;;
9226;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;0.1;0.1;0.0;0.0;0.0;48.0;54.9;;;
9227;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9228;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9229;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;0.1;0.0;0.1;0.0;0.0;27.3;;27.3;;
9230;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9231;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9232;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9233;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9234;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9235;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9236;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9237;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9238;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9239;Totaal mannen en vrouwen;0;Onbekend;Ov. niet-west. 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.1;0.0;0.1;0.0;0.0;13.8;;13.3;;
9240;Totaal mannen en vrouwen;2;0;0;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9241;Totaal mannen en vrouwen;2;0;0;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9242;Totaal mannen en vrouwen;2;0;0;2001, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;2.5;;;;
9243;Totaal mannen en vrouwen;2;0;0;2002, vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;11.2;;;;
9244;Totaal mannen en vrouwen;2;0;0;2003, vrijdag 26 september;0.1;0.0;0.0;0.0;0.0;5.5;;;;
9245;Totaal mannen en vrouwen;2;0;0;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9246;Totaal mannen en vrouwen;2;0;0;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9247;Totaal mannen en vrouwen;2;0;0;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9248;Totaal mannen en vrouwen;2;0;0;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;2.8;;;;
9249;Totaal mannen en vrouwen;2;0;0;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9250;Totaal mannen en vrouwen;2;0;1;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9251;Totaal mannen en vrouwen;2;0;1;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9252;Totaal mannen en vrouwen;2;0;1;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9253;Totaal mannen en vrouwen;2;0;1;2002, vrijdag 27 september;0.1;0.0;0.0;0.0;0.0;10.7;;;;
9254;Totaal mannen en vrouwen;2;0;1;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9255;Totaal mannen en vrouwen;2;0;1;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9256;Totaal mannen en vrouwen;2;0;1;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9257;Totaal mannen en vrouwen;2;0;1;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9258;Totaal mannen en vrouwen;2;0;1;2007, vrijdag 28 september;0.1;0.0;0.0;0.0;0.0;2.3;;;;
9259;Totaal mannen en vrouwen;2;0;1;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9260;Totaal mannen en vrouwen;2;0;2;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9261;Totaal mannen en vrouwen;2;0;2;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9262;Totaal mannen en vrouwen;2;0;2;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9263;Totaal mannen en vrouwen;2;0;2;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9264;Totaal mannen en vrouwen;2;0;2;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9265;Totaal mannen en vrouwen;2;0;2;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9266;Totaal mannen en vrouwen;2;0;2;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9267;Totaal mannen en vrouwen;2;0;2;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9268;Totaal mannen en vrouwen;2;0;2;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9269;Totaal mannen en vrouwen;2;0;2;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9270;Totaal mannen en vrouwen;2;0;3;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9271;Totaal mannen en vrouwen;2;0;3;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9272;Totaal mannen en vrouwen;2;0;3;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9273;Totaal mannen en vrouwen;2;0;3;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9274;Totaal mannen en vrouwen;2;0;3;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9275;Totaal mannen en vrouwen;2;0;3;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9276;Totaal mannen en vrouwen;2;0;3;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9277;Totaal mannen en vrouwen;2;0;3;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9278;Totaal mannen en vrouwen;2;0;3;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9279;Totaal mannen en vrouwen;2;0;3;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9280;Totaal mannen en vrouwen;2;0;4;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9281;Totaal mannen en vrouwen;2;0;4;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9282;Totaal mannen en vrouwen;2;0;4;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9283;Totaal mannen en vrouwen;2;0;4;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9284;Totaal mannen en vrouwen;2;0;4;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9285;Totaal mannen en vrouwen;2;0;4;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9286;Totaal mannen en vrouwen;2;0;4;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9287;Totaal mannen en vrouwen;2;0;4;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9288;Totaal mannen en vrouwen;2;0;4;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9289;Totaal mannen en vrouwen;2;0;4;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9290;Totaal mannen en vrouwen;2;0;5;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9291;Totaal mannen en vrouwen;2;0;5;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9292;Totaal mannen en vrouwen;2;0;5;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9293;Totaal mannen en vrouwen;2;0;5;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9294;Totaal mannen en vrouwen;2;0;5;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9295;Totaal mannen en vrouwen;2;0;5;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9296;Totaal mannen en vrouwen;2;0;5;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9297;Totaal mannen en vrouwen;2;0;5;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9298;Totaal mannen en vrouwen;2;0;5;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9299;Totaal mannen en vrouwen;2;0;5;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9300;Totaal mannen en vrouwen;2;0;6;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9301;Totaal mannen en vrouwen;2;0;6;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9302;Totaal mannen en vrouwen;2;0;6;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9303;Totaal mannen en vrouwen;2;0;6;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9304;Totaal mannen en vrouwen;2;0;6;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9305;Totaal mannen en vrouwen;2;0;6;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9306;Totaal mannen en vrouwen;2;0;6;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9307;Totaal mannen en vrouwen;2;0;6;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9308;Totaal mannen en vrouwen;2;0;6;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9309;Totaal mannen en vrouwen;2;0;6;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9310;Totaal mannen en vrouwen;2;0;7;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9311;Totaal mannen en vrouwen;2;0;7;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9312;Totaal mannen en vrouwen;2;0;7;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9313;Totaal mannen en vrouwen;2;0;7;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9314;Totaal mannen en vrouwen;2;0;7;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9315;Totaal mannen en vrouwen;2;0;7;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9316;Totaal mannen en vrouwen;2;0;7;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9317;Totaal mannen en vrouwen;2;0;7;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9318;Totaal mannen en vrouwen;2;0;7;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9319;Totaal mannen en vrouwen;2;0;7;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9320;Totaal mannen en vrouwen;2;0;8;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9321;Totaal mannen en vrouwen;2;0;8;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9322;Totaal mannen en vrouwen;2;0;8;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9323;Totaal mannen en vrouwen;2;0;8;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9324;Totaal mannen en vrouwen;2;0;8;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9325;Totaal mannen en vrouwen;2;0;8;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9326;Totaal mannen en vrouwen;2;0;8;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9327;Totaal mannen en vrouwen;2;0;8;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9328;Totaal mannen en vrouwen;2;0;8;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9329;Totaal mannen en vrouwen;2;0;8;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9330;Totaal mannen en vrouwen;2;0;9;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9331;Totaal mannen en vrouwen;2;0;9;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9332;Totaal mannen en vrouwen;2;0;9;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9333;Totaal mannen en vrouwen;2;0;9;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9334;Totaal mannen en vrouwen;2;0;9;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9335;Totaal mannen en vrouwen;2;0;9;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9336;Totaal mannen en vrouwen;2;0;9;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9337;Totaal mannen en vrouwen;2;0;9;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9338;Totaal mannen en vrouwen;2;0;9;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9339;Totaal mannen en vrouwen;2;0;9;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9340;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9341;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9342;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9343;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9344;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9345;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9346;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9347;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9348;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9349;Totaal mannen en vrouwen;2;0;West. alloch. 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9350;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9351;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9352;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9353;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9354;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9355;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9356;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9357;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9358;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9359;Totaal mannen en vrouwen;2;0;West. alloch, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9360;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9361;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9362;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9363;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9364;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9365;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9366;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9367;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9368;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9369;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9370;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9371;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9372;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9373;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9374;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9375;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9376;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9377;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9378;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9379;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 1e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9380;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9381;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9382;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9383;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9384;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9385;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9386;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9387;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9388;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9389;Totaal mannen en vrouwen;2;0;Niet-westerse allochtonen, 2e generatie;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9390;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9391;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9392;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9393;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9394;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9395;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9396;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9397;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9398;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9399;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 1 ouder buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9400;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9401;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9402;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9403;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9404;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9405;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9406;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9407;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9408;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9409;Totaal mannen en vrouwen;2;0;Niet-westers, 2e gen. 2 ouders buitenl.;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9410;Totaal mannen en vrouwen;2;0;Turkije;1999, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9411;Totaal mannen en vrouwen;2;0;Turkije;2000, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9412;Totaal mannen en vrouwen;2;0;Turkije;2001, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9413;Totaal mannen en vrouwen;2;0;Turkije;2002, vrijdag 27 september;0.0;0.0;0.0;0.0;0.0;;;;;
9414;Totaal mannen en vrouwen;2;0;Turkije;2003, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
9415;Totaal mannen en vrouwen;2;0;Turkije;2004, vrijdag 24 september;0.0;0.0;0.0;0.0;0.0;;;;;
9416;Totaal mannen en vrouwen;2;0;Turkije;2005, vrijdag 30 september;0.0;0.0;0.0;0.0;0.0;;;;;
9417;Totaal mannen en vrouwen;2;0;Turkije;2006, vrijdag 29 september;0.0;0.0;0.0;0.0;0.0;;;;;
9418;Totaal mannen en vrouwen;2;0;Turkije;2007, vrijdag 28 september;0.0;0.0;0.0;0.0;0.0;;;;;
9419;Totaal mannen en vrouwen;2;0;Turkije;2008, vrijdag 26 september;0.0;0.0;0.0;0.0;0.0;;;;;
