ID;Geslacht;Leeftijd;HoogstBehaaldOpleidingsniveau;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;k_12Tot20UurPerWeek_13;k_20Tot35UurPerWeek_14;k_20Tot28UurPerWeek_15;k_28Tot35UurPerWeek_16;Voltijd_17;WerklozeBeroepsbevolking_18;Werkloosheidspercentage_19;NietBeroepsbevolking_20;BrutoArbeidsparticipatie_21;NettoArbeidsparticipatie_22
7120;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2013 3e kwartaal;177.0;131.0;115.0;93.0;75.0;18.0;22.0;15.0;6.0;1.0;0.0;40.0;9.0;30.0;17.0;14.0;76.0;15.0;11.8;46.0;73.9;65.2
7121;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2013 4e kwartaal;178.0;131.0;116.0;97.0;77.0;20.0;19.0;13.0;5.0;1.0;0.0;43.0;11.0;32.0;17.0;15.0;74.0;15.0;11.2;47.0;73.5;65.3
7122;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2013;172.0;127.0;112.0;92.0;75.0;17.0;20.0;14.0;5.0;1.0;0.0;41.0;10.0;31.0;18.0;13.0;71.0;15.0;11.5;45.0;73.7;65.2
7123;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2014 1e kwartaal;181.0;131.0;112.0;91.0;73.0;18.0;21.0;16.0;4.0;1.0;0.0;42.0;13.0;29.0;15.0;13.0;70.0;19.0;14.5;50.0;72.5;62.0
7124;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2014 2e kwartaal;184.0;137.0;120.0;97.0;79.0;19.0;22.0;16.0;6.0;1.0;0.0;41.0;11.0;29.0;16.0;14.0;79.0;17.0;12.6;47.0;74.3;65.0
7125;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2014 3e kwartaal;181.0;132.0;118.0;99.0;79.0;20.0;20.0;14.0;5.0;1.0;0.0;43.0;10.0;33.0;18.0;15.0;75.0;14.0;10.5;49.0;73.0;65.3
7126;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2014 4e kwartaal;180.0;133.0;117.0;98.0;77.0;21.0;18.0;12.0;6.0;0.0;0.0;42.0;10.0;32.0;16.0;16.0;75.0;16.0;12.4;47.0;74.0;64.8
7127;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2014;181.0;133.0;117.0;96.0;77.0;19.0;20.0;14.0;5.0;1.0;0.0;42.0;11.0;31.0;16.0;14.0;75.0;17.0;12.5;48.0;73.5;64.3
7128;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2015 1e kwartaal;174.0;124.0;108.0;91.0;72.0;20.0;17.0;12.0;4.0;0.0;0.0;40.0;9.0;31.0;15.0;16.0;67.0;16.0;12.8;50.0;71.1;61.9
7129;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2015 2e kwartaal;178.0;124.0;107.0;91.0;74.0;17.0;16.0;13.0;3.0;0.0;0.0;36.0;9.0;27.0;12.0;15.0;71.0;17.0;13.6;54.0;69.4;59.9
7130;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2015 3e kwartaal;164.0;116.0;103.0;89.0;72.0;17.0;15.0;12.0;2.0;1.0;0.0;35.0;9.0;26.0;12.0;14.0;68.0;12.0;10.6;49.0;70.3;62.9
7131;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2015 4e kwartaal;163.0;114.0;102.0;86.0;65.0;20.0;16.0;12.0;4.0;0.0;0.0;36.0;7.0;29.0;14.0;14.0;66.0;12.0;10.7;49.0;70.1;62.6
7132;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2015;170.0;119.0;105.0;89.0;71.0;18.0;16.0;12.0;3.0;0.0;0.0;37.0;9.0;28.0;14.0;15.0;68.0;14.0;12.0;51.0;70.2;61.8
7133;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2016 1e kwartaal;165.0;116.0;104.0;83.0;65.0;18.0;21.0;15.0;6.0;0.0;0.0;37.0;7.0;30.0;17.0;13.0;67.0;11.0;9.8;50.0;70.0;63.1
7134;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2016 2e kwartaal;160.0;115.0;105.0;83.0;68.0;15.0;22.0;15.0;6.0;1.0;0.0;37.0;6.0;31.0;16.0;15.0;68.0;10.0;8.6;45.0;71.7;65.6
7135;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2016 3e kwartaal;165.0;116.0;108.0;88.0;64.0;23.0;20.0;14.0;5.0;1.0;0.0;35.0;8.0;27.0;16.0;12.0;72.0;9.0;7.5;48.0;70.6;65.4
7136;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2016 4e kwartaal;170.0;115.0;106.0;81.0;60.0;21.0;25.0;18.0;6.0;1.0;0.0;33.0;7.0;26.0;15.0;11.0;73.0;9.0;7.8;56.0;67.3;62.1
7137;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2016;165.0;115.0;106.0;84.0;64.0;19.0;22.0;16.0;6.0;1.0;0.0;36.0;7.0;29.0;16.0;13.0;70.0;10.0;8.4;50.0;69.9;64.0
7138;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2017 1e kwartaal;159.0;111.0;102.0;80.0;64.0;16.0;23.0;18.0;5.0;0.0;0.0;33.0;9.0;24.0;15.0;9.0;70.0;9.0;7.8;48.0;69.6;64.2
7139;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2017 2e kwartaal;151.0;106.0;100.0;80.0;59.0;21.0;20.0;16.0;3.0;1.0;0.0;36.0;8.0;28.0;16.0;11.0;64.0;6.0;5.5;45.0;70.2;66.4
7140;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2017 3e kwartaal;151.0;100.0;93.0;76.0;58.0;17.0;17.0;13.0;4.0;0.0;0.0;34.0;8.0;25.0;16.0;10.0;59.0;8.0;7.7;51.0;66.4;61.3
7141;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2017 4e kwartaal;148.0;102.0;96.0;78.0;62.0;16.0;18.0;14.0;4.0;0.0;0.0;32.0;6.0;27.0;16.0;11.0;64.0;6.0;6.3;45.0;69.3;64.9
7142;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2017;152.0;105.0;98.0;78.0;61.0;18.0;19.0;15.0;4.0;0.0;0.0;34.0;8.0;26.0;16.0;10.0;64.0;7.0;6.8;47.0;68.9;64.2
7143;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2018 1e kwartaal;148.0;106.0;99.0;81.0;64.0;17.0;17.0;13.0;4.0;0.0;0.0;33.0;8.0;25.0;14.0;11.0;65.0;7.0;7.0;42.0;71.7;66.7
7144;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2018 2e kwartaal;149.0;106.0;101.0;84.0;65.0;18.0;18.0;14.0;4.0;0.0;0.0;35.0;11.0;25.0;14.0;11.0;66.0;5.0;4.5;42.0;71.5;68.3
7145;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2018 3e kwartaal;148.0;104.0;99.0;83.0;63.0;20.0;16.0;12.0;4.0;0.0;0.0;38.0;10.0;28.0;15.0;13.0;62.0;5.0;4.8;44.0;70.5;67.1
7146;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2018 4e kwartaal;146.0;103.0;96.0;82.0;61.0;21.0;14.0;9.0;5.0;0.0;0.0;38.0;9.0;29.0;15.0;14.0;58.0;6.0;6.3;44.0;70.2;65.7
7147;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2018;148.0;105.0;99.0;83.0;63.0;19.0;16.0;12.0;4.0;0.0;0.0;36.0;9.0;27.0;14.0;12.0;63.0;6.0;5.6;43.0;71.0;67.0
7148;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2019 1e kwartaal;149.0;105.0;96.0;79.0;59.0;20.0;17.0;13.0;4.0;0.0;0.0;37.0;9.0;28.0;14.0;15.0;59.0;8.0;8.0;45.0;70.0;64.4
7149;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2019 2e kwartaal;148.0;100.0;95.0;80.0;61.0;19.0;15.0;11.0;4.0;1.0;0.0;36.0;9.0;27.0;12.0;15.0;59.0;5.0;5.2;48.0;67.8;64.2
7150;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2019 3e kwartaal;143.0;102.0;96.0;77.0;57.0;19.0;19.0;12.0;7.0;1.0;0.0;37.0;9.0;28.0;12.0;16.0;59.0;6.0;5.9;41.0;71.4;67.1
7151;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2019 4e kwartaal;147.0;108.0;104.0;85.0;62.0;23.0;19.0;11.0;8.0;0.0;0.0;36.0;7.0;29.0;15.0;14.0;68.0;4.0;3.5;39.0;73.4;70.8
7152;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2019;147.0;104.0;98.0;80.0;60.0;20.0;18.0;12.0;6.0;1.0;0.0;36.0;8.0;28.0;13.0;15.0;61.0;6.0;5.7;43.0;70.6;66.6
7153;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2020 1e kwartaal;144.0;103.0;96.0;79.0;60.0;19.0;17.0;11.0;6.0;0.0;0.0;33.0;6.0;27.0;13.0;14.0;63.0;7.0;6.9;41.0;71.5;66.6
7154;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2020 2e kwartaal;139.0;98.0;88.0;71.0;56.0;15.0;17.0;11.0;5.0;0.0;0.0;33.0;6.0;27.0;14.0;14.0;55.0;10.0;9.8;41.0;70.2;63.4
7155;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2020 3e kwartaal;139.0;102.0;91.0;77.0;64.0;13.0;14.0;10.0;4.0;0.0;0.0;34.0;6.0;28.0;16.0;12.0;57.0;11.0;10.9;37.0;73.3;65.3
7156;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2020 4e kwartaal;136.0;96.0;88.0;74.0;62.0;12.0;15.0;11.0;4.0;0.0;0.0;36.0;6.0;30.0;16.0;14.0;52.0;8.0;8.3;40.0;70.6;64.7
7157;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2020;140.0;100.0;91.0;75.0;60.0;15.0;16.0;11.0;5.0;0.0;0.0;34.0;6.0;28.0;15.0;13.0;57.0;9.0;8.9;40.0;71.4;65.0
7158;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2021 1e kwartaal;142.0;99.0;91.0;79.0;62.0;16.0;12.0;10.0;3.0;0.0;0.0;32.0;8.0;24.0;12.0;12.0;59.0;9.0;8.6;43.0;69.8;63.8
7159;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2021 2e kwartaal;134.0;95.0;88.0;72.0;60.0;13.0;16.0;13.0;3.0;0.0;0.0;36.0;12.0;24.0;11.0;13.0;52.0;7.0;7.0;40.0;70.5;65.6
7160;Totaal mannen en vrouwen;35 tot 40 jaar;1 Laag onderwijsniveau;2021 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;
7161;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2003 1e kwartaal;601.0;499.0;474.0;406.0;375.0;31.0;67.0;36.0;27.0;4.0;0.0;188.0;56.0;132.0;78.0;53.0;286.0;25.0;5.1;102.0;83.1;78.9
7162;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2003 2e kwartaal;599.0;499.0;476.0;412.0;379.0;33.0;64.0;36.0;25.0;4.0;0.0;184.0;59.0;125.0;73.0;52.0;292.0;23.0;4.6;100.0;83.4;79.5
7163;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2003 3e kwartaal;599.0;497.0;472.0;408.0;381.0;27.0;64.0;35.0;26.0;3.0;0.0;182.0;62.0;120.0;71.0;49.0;290.0;24.0;4.9;102.0;82.9;78.8
7164;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2003 4e kwartaal;598.0;503.0;475.0;409.0;374.0;35.0;66.0;36.0;27.0;4.0;0.0;188.0;63.0;125.0;74.0;50.0;287.0;28.0;5.6;95.0;84.1;79.4
7165;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2003;599.0;499.0;474.0;409.0;377.0;31.0;66.0;36.0;26.0;4.0;0.0;185.0;60.0;126.0;74.0;51.0;289.0;25.0;5.0;100.0;83.4;79.2
7166;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2004 1e kwartaal;594.0;497.0;467.0;397.0;371.0;27.0;69.0;36.0;29.0;3.0;0.0;180.0;63.0;117.0;68.0;49.0;287.0;31.0;6.1;97.0;83.6;78.5
7167;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2004 2e kwartaal;590.0;494.0;464.0;389.0;362.0;27.0;75.0;40.0;31.0;3.0;0.0;183.0;59.0;124.0;73.0;51.0;281.0;30.0;6.0;96.0;83.7;78.7
7168;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2004 3e kwartaal;599.0;498.0;467.0;398.0;367.0;31.0;69.0;39.0;27.0;3.0;0.0;179.0;61.0;118.0;68.0;49.0;288.0;31.0;6.1;101.0;83.1;78.0
7169;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2004 4e kwartaal;603.0;500.0;471.0;400.0;366.0;34.0;70.0;38.0;28.0;4.0;0.0;184.0;59.0;124.0;76.0;48.0;287.0;29.0;5.8;104.0;82.8;78.0
7170;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2004;597.0;497.0;467.0;396.0;367.0;30.0;71.0;39.0;29.0;4.0;0.0;181.0;61.0;121.0;71.0;49.0;286.0;30.0;6.0;100.0;83.3;78.3
7171;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2005 1e kwartaal;611.0;508.0;476.0;407.0;369.0;38.0;69.0;41.0;25.0;3.0;0.0;184.0;58.0;126.0;73.0;54.0;292.0;33.0;6.4;102.0;83.3;77.9
7172;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2005 2e kwartaal;603.0;504.0;470.0;401.0;369.0;32.0;69.0;40.0;25.0;3.0;0.0;185.0;57.0;128.0;72.0;56.0;285.0;34.0;6.7;99.0;83.5;77.9
7173;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2005 3e kwartaal;609.0;514.0;481.0;406.0;375.0;31.0;75.0;43.0;28.0;4.0;0.0;187.0;58.0;129.0;72.0;56.0;294.0;33.0;6.4;95.0;84.4;79.0
7174;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2005 4e kwartaal;609.0;516.0;486.0;415.0;378.0;37.0;72.0;43.0;26.0;3.0;0.0;190.0;60.0;130.0;75.0;56.0;296.0;30.0;5.7;93.0;84.7;79.8
7175;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2005;608.0;510.0;478.0;407.0;373.0;34.0;71.0;42.0;26.0;3.0;0.0;186.0;58.0;128.0;73.0;55.0;292.0;32.0;6.3;98.0;84.0;78.7
7176;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2006 1e kwartaal;601.0;509.0;477.0;405.0;370.0;35.0;71.0;43.0;25.0;3.0;0.0;187.0;59.0;129.0;71.0;57.0;290.0;33.0;6.4;92.0;84.8;79.3
7177;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2006 2e kwartaal;602.0;509.0;479.0;410.0;377.0;33.0;69.0;41.0;26.0;2.0;0.0;189.0;59.0;129.0;75.0;54.0;291.0;30.0;5.8;93.0;84.6;79.6
7178;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2006 3e kwartaal;600.0;510.0;485.0;414.0;381.0;32.0;72.0;40.0;30.0;2.0;0.0;184.0;58.0;126.0;73.0;53.0;301.0;24.0;4.8;90.0;85.0;80.9
7179;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2006 4e kwartaal;598.0;514.0;487.0;417.0;381.0;36.0;70.0;38.0;29.0;3.0;0.0;190.0;61.0;129.0;77.0;52.0;297.0;27.0;5.2;84.0;86.0;81.5
7180;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2006;600.0;510.0;482.0;412.0;377.0;34.0;71.0;40.0;28.0;2.0;0.0;188.0;59.0;128.0;74.0;54.0;294.0;28.0;5.6;90.0;85.1;80.3
7181;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2007 1e kwartaal;601.0;519.0;495.0;420.0;372.0;47.0;75.0;40.0;32.0;2.0;0.0;189.0;62.0;127.0;75.0;52.0;306.0;24.0;4.7;82.0;86.3;82.2
7182;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2007 2e kwartaal;603.0;516.0;496.0;420.0;374.0;47.0;76.0;42.0;32.0;2.0;0.0;194.0;61.0;133.0;80.0;52.0;303.0;19.0;3.7;88.0;85.5;82.3
7183;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2007 3e kwartaal;586.0;501.0;484.0;410.0;360.0;49.0;75.0;41.0;31.0;3.0;0.0;193.0;60.0;133.0;81.0;53.0;291.0;16.0;3.2;85.0;85.5;82.7
7184;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2007 4e kwartaal;574.0;492.0;476.0;405.0;359.0;47.0;71.0;40.0;28.0;3.0;0.0;195.0;55.0;140.0;81.0;59.0;281.0;16.0;3.2;82.0;85.7;82.9
7185;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2007;591.0;507.0;488.0;414.0;366.0;47.0;74.0;41.0;31.0;2.0;0.0;193.0;60.0;133.0;79.0;54.0;295.0;19.0;3.7;84.0;85.7;82.5
7186;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2008 1e kwartaal;567.0;486.0;467.0;401.0;353.0;49.0;66.0;38.0;26.0;2.0;0.0;188.0;53.0;135.0;81.0;54.0;278.0;19.0;4.0;81.0;85.7;82.3
7187;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2008 2e kwartaal;558.0;486.0;471.0;406.0;359.0;47.0;65.0;39.0;24.0;2.0;0.0;192.0;55.0;137.0;82.0;56.0;279.0;14.0;3.0;73.0;87.0;84.4
7188;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2008 3e kwartaal;547.0;482.0;467.0;402.0;359.0;43.0;65.0;38.0;24.0;3.0;0.0;190.0;53.0;137.0;82.0;55.0;277.0;16.0;3.3;65.0;88.2;85.3
7189;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2008 4e kwartaal;545.0;481.0;467.0;405.0;357.0;48.0;62.0;37.0;23.0;2.0;0.0;193.0;51.0;142.0;83.0;59.0;273.0;14.0;3.0;64.0;88.2;85.6
7190;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2008;554.0;484.0;468.0;403.0;357.0;47.0;64.0;38.0;24.0;2.0;0.0;191.0;53.0;138.0;82.0;56.0;277.0;16.0;3.3;71.0;87.3;84.4
7191;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2009 1e kwartaal;545.0;479.0;463.0;397.0;352.0;45.0;66.0;40.0;24.0;2.0;0.0;186.0;48.0;137.0;79.0;58.0;278.0;15.0;3.2;66.0;87.8;85.0
7192;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2009 2e kwartaal;530.0;464.0;449.0;383.0;342.0;41.0;66.0;40.0;24.0;2.0;0.0;183.0;47.0;137.0;77.0;60.0;266.0;14.0;3.0;66.0;87.5;84.9
7193;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2009 3e kwartaal;524.0;459.0;439.0;377.0;336.0;41.0;62.0;36.0;24.0;2.0;0.0;183.0;46.0;137.0;78.0;59.0;256.0;19.0;4.2;65.0;87.6;83.9
7194;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2009 4e kwartaal;518.0;460.0;436.0;371.0;332.0;39.0;65.0;40.0;23.0;2.0;0.0;178.0;43.0;135.0;78.0;57.0;258.0;24.0;5.1;58.0;88.9;84.3
7195;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2009;529.0;465.0;447.0;382.0;341.0;42.0;65.0;39.0;24.0;2.0;0.0;182.0;46.0;136.0;78.0;59.0;265.0;18.0;3.9;64.0;87.9;84.5
7196;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2010 1e kwartaal;510.0;453.0;429.0;364.0;329.0;35.0;65.0;40.0;23.0;2.0;0.0;180.0;45.0;135.0;78.0;56.0;249.0;24.0;5.4;57.0;88.8;84.0
7197;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2010 2e kwartaal;487.0;428.0;409.0;351.0;312.0;39.0;58.0;37.0;20.0;1.0;0.0;170.0;45.0;125.0;74.0;51.0;239.0;19.0;4.4;59.0;87.9;84.0
7198;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2010 3e kwartaal;494.0;438.0;423.0;355.0;315.0;40.0;67.0;40.0;25.0;3.0;0.0;183.0;43.0;140.0;81.0;59.0;240.0;15.0;3.4;57.0;88.5;85.5
7199;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2010 4e kwartaal;484.0;429.0;412.0;352.0;313.0;39.0;60.0;38.0;20.0;2.0;0.0;172.0;40.0;133.0;76.0;57.0;240.0;17.0;3.9;55.0;88.6;85.1
7200;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2010;494.0;437.0;418.0;356.0;317.0;38.0;63.0;39.0;22.0;2.0;0.0;176.0;43.0;133.0;77.0;56.0;242.0;19.0;4.3;57.0;88.5;84.7
7201;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2011 1e kwartaal;473.0;417.0;402.0;344.0;309.0;35.0;58.0;35.0;20.0;2.0;0.0;169.0;42.0;127.0;71.0;56.0;232.0;15.0;3.7;56.0;88.2;84.9
7202;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2011 2e kwartaal;464.0;410.0;393.0;339.0;301.0;37.0;55.0;32.0;20.0;3.0;0.0;165.0;38.0;127.0;72.0;55.0;228.0;17.0;4.1;54.0;88.4;84.8
7203;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2011 3e kwartaal;451.0;393.0;377.0;326.0;289.0;37.0;51.0;31.0;19.0;2.0;0.0;159.0;33.0;126.0;73.0;53.0;218.0;16.0;4.0;58.0;87.1;83.6
7204;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2011 4e kwartaal;447.0;392.0;372.0;323.0;288.0;35.0;50.0;32.0;16.0;2.0;0.0;155.0;34.0;121.0;71.0;50.0;217.0;20.0;5.1;54.0;87.8;83.3
7205;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2011;459.0;403.0;386.0;333.0;297.0;36.0;53.0;33.0;19.0;2.0;0.0;162.0;37.0;125.0;72.0;54.0;224.0;17.0;4.2;56.0;87.9;84.2
7206;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2012 1e kwartaal;440.0;383.0;361.0;309.0;276.0;33.0;52.0;35.0;15.0;2.0;0.0;158.0;38.0;120.0;71.0;49.0;203.0;23.0;5.9;57.0;87.1;81.9
7207;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2012 2e kwartaal;436.0;380.0;357.0;308.0;270.0;38.0;49.0;30.0;17.0;2.0;0.0;155.0;35.0;120.0;69.0;51.0;202.0;23.0;6.0;56.0;87.1;81.9
7208;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2012 3e kwartaal;428.0;374.0;350.0;299.0;263.0;36.0;52.0;33.0;17.0;2.0;0.0;152.0;37.0;115.0;70.0;45.0;198.0;24.0;6.4;54.0;87.5;81.9
7209;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2012 4e kwartaal;424.0;372.0;347.0;294.0;262.0;33.0;52.0;33.0;18.0;2.0;0.0;150.0;34.0;116.0;66.0;49.0;197.0;25.0;6.8;52.0;87.7;81.8
7210;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2012;432.0;377.0;354.0;302.0;268.0;35.0;51.0;33.0;17.0;2.0;0.0;154.0;36.0;118.0;69.0;49.0;200.0;24.0;6.3;55.0;87.3;81.9
7211;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2013 1e kwartaal;439.0;385.0;354.0;296.0;256.0;40.0;58.0;40.0;16.0;2.0;0.0;151.0;32.0;119.0;69.0;50.0;203.0;31.0;8.0;54.0;87.6;80.6
7212;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2013 2e kwartaal;425.0;369.0;338.0;286.0;246.0;40.0;52.0;33.0;17.0;2.0;0.0;142.0;30.0;112.0;66.0;46.0;196.0;31.0;8.3;57.0;86.7;79.5
7213;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2013 3e kwartaal;407.0;356.0;328.0;274.0;234.0;39.0;54.0;34.0;18.0;2.0;0.0;138.0;27.0;111.0;62.0;49.0;190.0;29.0;8.1;51.0;87.6;80.5
7214;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2013 4e kwartaal;398.0;355.0;324.0;270.0;231.0;40.0;54.0;36.0;16.0;2.0;0.0;139.0;26.0;113.0;64.0;49.0;185.0;31.0;8.7;43.0;89.2;81.4
7215;Totaal mannen en vrouwen;35 tot 40 jaar;2 Middelbaar onderwijsniveau;2013;417.0;366.0;336.0;282.0;242.0;40.0;54.0;36.0;17.0;2.0;0.0;143.0;29.0;114.0;65.0;48.0;193.0;30.0;8.3;51.0;87.7;80.5
