ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
1291;Driebergen-Rijsenburg;Eenpersoonshuishouden;2.4;18.9;18.9
1292;Driebergen-Rijsenburg;Paar zonder kinderen;2.3;38.1;27.8
1293;Driebergen-Rijsenburg;Paar met kinderen;2.3;45.6;24.2
1294;Driebergen-Rijsenburg;Eenoudergezin;0.3;25.8;17.8
1295;Eemnes;Totaal particulier huishouden;3.3;32.8;21.7
1296;Eemnes;Eenpersoonshuishouden;0.8;18.4;18.4
1297;Eemnes;Paar zonder kinderen;0.9;33.6;24.5
1298;Eemnes;Paar met kinderen;1.3;41.3;22.0
1299;Eemnes;Eenoudergezin;0.2;24.6;16.7
1300;Houten;Totaal particulier huishouden;13.8;33.3;21.6
1301;Houten;Eenpersoonshuishouden;3.1;18.0;18.0
1302;Houten;Paar zonder kinderen;3.7;33.9;24.8
1303;Houten;Paar met kinderen;5.9;41.6;22.1
1304;Houten;Eenoudergezin;0.8;26.8;17.7
1305;Leersum;Totaal particulier huishouden;3.0;32.0;21.8
1306;Leersum;Eenpersoonshuishouden;0.9;17.1;17.1
1307;Leersum;Paar zonder kinderen;1.0;34.7;25.3
1308;Leersum;Paar met kinderen;0.9;42.5;22.7
1309;Leersum;Eenoudergezin;0.1;25.3;17.1
1310;Leusden;Totaal particulier huishouden;11.4;33.9;22.9
1311;Leusden;Eenpersoonshuishouden;3.0;20.0;20.0
1312;Leusden;Paar zonder kinderen;3.5;36.3;26.5
1313;Leusden;Paar met kinderen;4.1;42.8;22.8
1314;Leusden;Eenoudergezin;0.7;25.0;16.8
1315;Loenen;Totaal particulier huishouden;3.3;36.5;24.5
1316;Loenen;Eenpersoonshuishouden;0.9;19.2;19.2
1317;Loenen;Paar zonder kinderen;1.1;37.6;27.5
1318;Loenen;Paar met kinderen;1.1;49.3;26.3
1319;Loenen;Eenoudergezin;0.2;32.0;21.1
1320;Lopik;Totaal particulier huishouden;4.8;32.9;20.9
1321;Lopik;Eenpersoonshuishouden;0.9;17.1;17.1
1322;Lopik;Paar zonder kinderen;1.4;31.9;23.3
1323;Lopik;Paar met kinderen;2.1;39.8;20.8
1324;Lopik;Eenoudergezin;0.2;31.1;20.2
1325;Maarn;Totaal particulier huishouden;2.4;37.0;25.8
1326;Maarn;Eenpersoonshuishouden;0.6;22.9;22.9
1327;Maarn;Paar zonder kinderen;0.9;40.4;29.5
1328;Maarn;Paar met kinderen;0.7;45.4;24.2
1329;Maarn;Eenoudergezin;0.1;28.8;20.2
1330;Maarssen;Totaal particulier huishouden;15.8;32.8;22.0
1331;Maarssen;Eenpersoonshuishouden;4.1;18.8;18.8
1332;Maarssen;Paar zonder kinderen;4.5;34.0;24.8
1333;Maarssen;Paar met kinderen;5.7;42.7;22.9
1334;Maarssen;Eenoudergezin;1.1;25.3;17.1
1335;Montfoort;Totaal particulier huishouden;4.9;33.6;22.0
1336;Montfoort;Eenpersoonshuishouden;1.0;19.6;19.6
1337;Montfoort;Paar zonder kinderen;1.5;34.4;25.1
1338;Montfoort;Paar met kinderen;2.0;40.4;21.2
1339;Montfoort;Eenoudergezin;0.2;28.0;18.4
1340;Renswoude;Totaal particulier huishouden;1.4;32.3;20.3
1341;Renswoude;Eenpersoonshuishouden;0.2;18.6;18.6
1342;Renswoude;Paar zonder kinderen;0.4;31.4;22.9
1343;Renswoude;Paar met kinderen;0.6;36.8;19.0
1344;Renswoude;Eenoudergezin;;;
1345;Rhenen;Totaal particulier huishouden;6.8;29.6;20.0
1346;Rhenen;Eenpersoonshuishouden;1.7;18.4;18.4
1347;Rhenen;Paar zonder kinderen;2.3;30.2;22.0
1348;Rhenen;Paar met kinderen;2.2;36.8;19.5
1349;Rhenen;Eenoudergezin;0.3;24.7;16.4
1350;Soest;Totaal particulier huishouden;18.8;31.1;21.5
1351;Soest;Eenpersoonshuishouden;5.9;18.2;18.2
1352;Soest;Paar zonder kinderen;5.8;33.7;24.6
1353;Soest;Paar met kinderen;5.6;41.7;22.3
1354;Soest;Eenoudergezin;1.0;26.4;18.0
1355;Utrecht;Totaal particulier huishouden;116.2;26.3;19.6
1356;Utrecht;Eenpersoonshuishouden;50.6;17.6;17.6
1357;Utrecht;Paar zonder kinderen;30.4;32.2;23.5
1358;Utrecht;Paar met kinderen;23.7;37.2;20.2
1359;Utrecht;Eenoudergezin;7.0;22.0;15.0
1360;Veenendaal;Totaal particulier huishouden;22.9;28.9;19.1
1361;Veenendaal;Eenpersoonshuishouden;5.8;16.3;16.3
1362;Veenendaal;Paar zonder kinderen;6.8;29.5;21.5
1363;Veenendaal;Paar met kinderen;8.6;37.0;19.5
1364;Veenendaal;Eenoudergezin;1.1;23.9;16.1
1365;Woudenberg;Totaal particulier huishouden;4.0;31.9;20.8
1366;Woudenberg;Eenpersoonshuishouden;0.9;17.2;17.2
1367;Woudenberg;Paar zonder kinderen;1.2;33.0;24.1
1368;Woudenberg;Paar met kinderen;1.6;38.8;20.3
1369;Woudenberg;Eenoudergezin;0.2;26.0;17.4
1370;Wijk bij Duurstede;Totaal particulier huishouden;8.7;31.3;20.6
1371;Wijk bij Duurstede;Eenpersoonshuishouden;2.0;17.7;17.7
1372;Wijk bij Duurstede;Paar zonder kinderen;2.5;32.0;23.4
1373;Wijk bij Duurstede;Paar met kinderen;3.6;38.8;20.6
1374;Wijk bij Duurstede;Eenoudergezin;0.4;24.4;16.7
1375;IJsselstein;Totaal particulier huishouden;12.7;31.4;21.2
1376;IJsselstein;Eenpersoonshuishouden;3.1;18.3;18.3
1377;IJsselstein;Paar zonder kinderen;4.0;33.7;24.6
1378;IJsselstein;Paar met kinderen;4.5;39.1;21.0
1379;IJsselstein;Eenoudergezin;0.7;23.1;15.4
1380;Zeist;Totaal particulier huishouden;25.5;30.7;21.8
1381;Zeist;Eenpersoonshuishouden;9.5;18.5;18.5
1382;Zeist;Paar zonder kinderen;7.6;35.5;25.9
1383;Zeist;Paar met kinderen;6.4;43.4;23.1
1384;Zeist;Eenoudergezin;1.4;25.5;17.4
1385;Nieuwegein;Totaal particulier huishouden;25.8;30.0;20.6
1386;Nieuwegein;Eenpersoonshuishouden;7.5;17.8;17.8
1387;Nieuwegein;Paar zonder kinderen;7.4;32.1;23.4
1388;Nieuwegein;Paar met kinderen;8.3;39.8;21.4
1389;Nieuwegein;Eenoudergezin;1.8;24.4;16.5
1390;Aalsmeer;Totaal particulier huishouden;9.2;32.5;22.0
1391;Aalsmeer;Eenpersoonshuishouden;2.4;18.3;18.3
1392;Aalsmeer;Paar zonder kinderen;2.9;33.7;24.6
1393;Aalsmeer;Paar met kinderen;3.1;42.1;22.6
1394;Aalsmeer;Eenoudergezin;0.4;28.6;19.6
1395;Alkmaar;Totaal particulier huishouden;40.5;26.4;18.6
1396;Alkmaar;Eenpersoonshuishouden;14.5;16.2;16.2
1397;Alkmaar;Paar zonder kinderen;11.0;29.9;21.8
1398;Alkmaar;Paar met kinderen;11.1;36.7;19.7
1399;Alkmaar;Eenoudergezin;2.9;21.4;14.6
1400;Amstelveen;Totaal particulier huishouden;34.9;32.5;23.5
1401;Amstelveen;Eenpersoonshuishouden;14.0;20.7;20.7
1402;Amstelveen;Paar zonder kinderen;9.4;36.9;26.9
1403;Amstelveen;Paar met kinderen;8.5;47.3;25.5
1404;Amstelveen;Eenoudergezin;2.1;26.9;18.6
1405;Amsterdam;Totaal particulier huishouden;373.9;23.9;18.6
1406;Amsterdam;Eenpersoonshuishouden;194.1;17.3;17.3
1407;Amsterdam;Paar zonder kinderen;75.3;32.3;23.5
1408;Amsterdam;Paar met kinderen;53.6;35.3;19.2
1409;Amsterdam;Eenoudergezin;36.1;20.9;14.4
1410;Andijk;Totaal particulier huishouden;2.5;28.9;19.2
1411;Andijk;Eenpersoonshuishouden;0.7;16.0;16.0
1412;Andijk;Paar zonder kinderen;0.8;28.4;20.7
1413;Andijk;Paar met kinderen;0.9;38.6;20.4
1414;Andijk;Eenoudergezin;0.1;23.8;15.9
1415;Graft-De Rijp;Totaal particulier huishouden;2.5;31.2;20.8
1416;Graft-De Rijp;Eenpersoonshuishouden;0.6;18.2;18.2
1417;Graft-De Rijp;Paar zonder kinderen;0.8;30.0;21.9
1418;Graft-De Rijp;Paar met kinderen;0.9;40.7;21.8
1419;Graft-De Rijp;Eenoudergezin;0.1;25.1;17.4
1420;Anna Paulowna;Totaal particulier huishouden;5.4;28.5;18.8
1421;Anna Paulowna;Eenpersoonshuishouden;1.2;15.5;15.5
1422;Anna Paulowna;Paar zonder kinderen;1.8;29.2;21.3
1423;Anna Paulowna;Paar met kinderen;2.1;35.8;19.0
1424;Anna Paulowna;Eenoudergezin;0.2;23.6;16.1
1425;Beemster;Totaal particulier huishouden;3.3;32.0;21.2
1426;Beemster;Eenpersoonshuishouden;0.8;17.9;17.9
1427;Beemster;Paar zonder kinderen;1.1;31.4;22.9
1428;Beemster;Paar met kinderen;1.2;42.1;22.3
1429;Beemster;Eenoudergezin;0.2;28.5;19.4
1430;Bennebroek;Totaal particulier huishouden;2.2;35.7;25.0
1431;Bennebroek;Eenpersoonshuishouden;0.6;21.5;21.5
1432;Bennebroek;Paar zonder kinderen;0.8;40.5;29.6
1433;Bennebroek;Paar met kinderen;0.6;44.9;24.0
1434;Bennebroek;Eenoudergezin;0.1;27.8;19.2
1435;Bergen;Totaal particulier huishouden;13.3;32.0;22.4
1436;Bergen;Eenpersoonshuishouden;4.3;19.2;19.2
1437;Bergen;Paar zonder kinderen;4.1;35.6;26.0
1438;Bergen;Paar met kinderen;3.8;42.5;22.6
1439;Bergen;Eenoudergezin;0.8;26.1;17.7
1440;Beverwijk;Totaal particulier huishouden;16.0;26.6;18.9
1441;Beverwijk;Eenpersoonshuishouden;5.6;17.0;17.0
1442;Beverwijk;Paar zonder kinderen;4.8;29.3;21.4
1443;Beverwijk;Paar met kinderen;4.2;36.6;19.7
1444;Beverwijk;Eenoudergezin;1.0;21.4;14.8
1445;Blaricum;Totaal particulier huishouden;3.8;44.1;29.9
1446;Blaricum;Eenpersoonshuishouden;1.0;23.6;23.6
1447;Blaricum;Paar zonder kinderen;1.3;48.8;35.6
1448;Blaricum;Paar met kinderen;1.2;57.2;30.4
1449;Blaricum;Eenoudergezin;0.2;30.8;20.9
1450;Bloemendaal;Totaal particulier huishouden;6.8;44.7;30.7
1451;Bloemendaal;Eenpersoonshuishouden;2.1;25.3;25.3
1452;Bloemendaal;Paar zonder kinderen;2.2;49.1;35.8
1453;Bloemendaal;Paar met kinderen;2.1;59.6;31.7
1454;Bloemendaal;Eenoudergezin;0.3;32.6;22.4
1455;Bussum;Totaal particulier huishouden;14.0;33.0;23.5
1456;Bussum;Eenpersoonshuishouden;5.5;19.8;19.8
1457;Bussum;Paar zonder kinderen;3.8;37.3;27.2
1458;Bussum;Paar met kinderen;3.5;49.9;26.5
1459;Bussum;Eenoudergezin;0.8;26.8;18.6
1460;Castricum;Totaal particulier huishouden;14.0;33.2;22.6
1461;Castricum;Eenpersoonshuishouden;3.7;19.2;19.2
1462;Castricum;Paar zonder kinderen;4.6;35.4;25.8
1463;Castricum;Paar met kinderen;4.7;42.2;22.5
1464;Castricum;Eenoudergezin;0.7;27.4;18.6
1465;Diemen;Totaal particulier huishouden;10.4;30.6;21.9
1466;Diemen;Eenpersoonshuishouden;3.7;20.2;20.2
1467;Diemen;Paar zonder kinderen;2.8;35.0;25.5
1468;Diemen;Paar met kinderen;2.7;41.3;22.4
1469;Diemen;Eenoudergezin;0.9;24.1;16.4
1470;Edam-Volendam;Totaal particulier huishouden;10.5;33.3;21.5
1471;Edam-Volendam;Eenpersoonshuishouden;2.5;16.9;16.9
1472;Edam-Volendam;Paar zonder kinderen;2.8;31.4;22.9
1473;Edam-Volendam;Paar met kinderen;4.5;43.5;23.1
1474;Edam-Volendam;Eenoudergezin;0.4;31.0;20.6
1475;Enkhuizen;Totaal particulier huishouden;7.2;26.7;18.5
1476;Enkhuizen;Eenpersoonshuishouden;2.3;15.9;15.9
1477;Enkhuizen;Paar zonder kinderen;2.2;29.2;21.3
1478;Enkhuizen;Paar met kinderen;2.2;35.3;18.8
1479;Enkhuizen;Eenoudergezin;0.4;23.2;15.6
1480;Haarlem;Totaal particulier huishouden;67.8;26.7;19.5
1481;Haarlem;Eenpersoonshuishouden;27.7;17.1;17.1
1482;Haarlem;Paar zonder kinderen;18.3;31.3;22.9
1483;Haarlem;Paar met kinderen;15.6;37.8;20.4
1484;Haarlem;Eenoudergezin;4.3;23.0;15.8
1485;Haarlemmerliede c.a.;Totaal particulier huishouden;2.2;32.3;21.8
1486;Haarlemmerliede c.a.;Eenpersoonshuishouden;0.6;18.2;18.2
1487;Haarlemmerliede c.a.;Paar zonder kinderen;0.7;35.6;26.0
1488;Haarlemmerliede c.a.;Paar met kinderen;0.8;40.0;21.5
1489;Haarlemmerliede c.a.;Eenoudergezin;0.1;26.2;18.0
1490;Haarlemmermeer;Totaal particulier huishouden;46.7;32.5;21.8
1491;Haarlemmermeer;Eenpersoonshuishouden;12.0;18.0;18.0
1492;Haarlemmermeer;Paar zonder kinderen;14.1;34.9;25.5
1493;Haarlemmermeer;Paar met kinderen;16.8;41.1;22.1
1494;Haarlemmermeer;Eenoudergezin;2.6;26.5;17.8
1495;Harenkarspel;Totaal particulier huishouden;5.8;30.7;20.1
1496;Harenkarspel;Eenpersoonshuishouden;1.4;16.4;16.4
1497;Harenkarspel;Paar zonder kinderen;1.6;31.1;22.7
1498;Harenkarspel;Paar met kinderen;2.3;39.3;20.7
1499;Harenkarspel;Eenoudergezin;0.3;26.6;17.5
1500;Heemskerk;Totaal particulier huishouden;14.7;29.1;19.9
1501;Heemskerk;Eenpersoonshuishouden;4.1;17.6;17.6
1502;Heemskerk;Paar zonder kinderen;4.6;31.1;22.7
1503;Heemskerk;Paar met kinderen;4.7;37.6;20.0
1504;Heemskerk;Eenoudergezin;0.9;22.6;15.3
1505;Heemstede;Totaal particulier huishouden;10.8;37.7;26.3
1506;Heemstede;Eenpersoonshuishouden;3.6;22.1;22.1
1507;Heemstede;Paar zonder kinderen;3.3;42.5;31.0
1508;Heemstede;Paar met kinderen;3.1;51.8;27.5
1509;Heemstede;Eenoudergezin;0.6;29.1;19.6
1510;Heerhugowaard;Totaal particulier huishouden;17.9;29.6;19.8
1511;Heerhugowaard;Eenpersoonshuishouden;4.3;17.2;17.2
1512;Heerhugowaard;Paar zonder kinderen;5.5;31.1;22.7
1513;Heerhugowaard;Paar met kinderen;6.7;37.2;19.8
1514;Heerhugowaard;Eenoudergezin;1.1;22.5;15.3
1515;Heiloo;Totaal particulier huishouden;9.0;32.9;22.7
1516;Heiloo;Eenpersoonshuishouden;2.5;19.2;19.2
1517;Heiloo;Paar zonder kinderen;3.1;35.9;26.2
1518;Heiloo;Paar met kinderen;2.9;42.2;22.5
1519;Heiloo;Eenoudergezin;0.4;25.9;17.5
1520;Den Helder;Totaal particulier huishouden;26.1;24.9;17.7
1521;Den Helder;Eenpersoonshuishouden;8.8;15.8;15.8
1522;Den Helder;Paar zonder kinderen;8.0;27.8;20.3
1523;Den Helder;Paar met kinderen;7.0;33.5;18.1
1524;Den Helder;Eenoudergezin;1.8;20.1;13.7
1525;Hilversum;Totaal particulier huishouden;37.7;29.5;21.2
1526;Hilversum;Eenpersoonshuishouden;14.4;18.3;18.3
1527;Hilversum;Paar zonder kinderen;11.0;33.3;24.3
1528;Hilversum;Paar met kinderen;9.1;42.6;22.9
1529;Hilversum;Eenoudergezin;2.2;26.0;17.8
1530;Hoorn;Totaal particulier huishouden;27.7;28.0;19.3
1531;Hoorn;Eenpersoonshuishouden;8.5;16.1;16.1
1532;Hoorn;Paar zonder kinderen;7.9;31.0;22.7
1533;Hoorn;Paar met kinderen;8.6;37.2;19.9
1534;Hoorn;Eenoudergezin;1.9;24.7;17.1
1535;Huizen;Totaal particulier huishouden;16.8;32.3;22.0
1536;Huizen;Eenpersoonshuishouden;4.8;19.3;19.3
1537;Huizen;Paar zonder kinderen;4.7;35.9;26.2
1538;Huizen;Paar met kinderen;5.8;41.5;22.1
1539;Huizen;Eenoudergezin;1.2;23.7;15.9
1540;Niedorp;Totaal particulier huishouden;4.3;30.9;20.1
1541;Niedorp;Eenpersoonshuishouden;0.9;16.7;16.7
1542;Niedorp;Paar zonder kinderen;1.5;29.8;21.8
1543;Niedorp;Paar met kinderen;1.7;39.0;20.7
1544;Niedorp;Eenoudergezin;0.2;27.6;17.8
1545;Landsmeer;Totaal particulier huishouden;4.1;34.0;23.0
1546;Landsmeer;Eenpersoonshuishouden;1.0;20.3;20.3
1547;Landsmeer;Paar zonder kinderen;1.3;35.9;26.2
1548;Landsmeer;Paar met kinderen;1.4;42.1;22.8
1549;Landsmeer;Eenoudergezin;0.3;25.7;17.1
1550;Langedijk;Totaal particulier huishouden;9.2;32.0;20.7
1551;Langedijk;Eenpersoonshuishouden;1.9;17.2;17.2
1552;Langedijk;Paar zonder kinderen;2.8;31.3;22.9
1553;Langedijk;Paar met kinderen;3.7;40.7;21.4
1554;Langedijk;Eenoudergezin;0.5;23.7;15.9
1555;Laren;Totaal particulier huishouden;4.6;38.6;27.1
1556;Laren;Eenpersoonshuishouden;1.5;22.3;22.3
1557;Laren;Paar zonder kinderen;1.6;43.2;31.5
1558;Laren;Paar met kinderen;1.2;52.8;28.2
1559;Laren;Eenoudergezin;0.2;30.0;20.1
1560;Medemblik;Totaal particulier huishouden;3.2;27.6;18.9
1561;Medemblik;Eenpersoonshuishouden;0.9;16.0;16.0
1562;Medemblik;Paar zonder kinderen;1.0;30.6;22.3
1563;Medemblik;Paar met kinderen;1.0;36.2;19.5
1564;Medemblik;Eenoudergezin;0.2;18.4;12.7
1565;Muiden;Totaal particulier huishouden;2.8;34.8;23.9
1566;Muiden;Eenpersoonshuishouden;0.8;20.8;20.8
1567;Muiden;Paar zonder kinderen;0.9;38.2;27.9
1568;Muiden;Paar met kinderen;0.9;44.4;23.9
1569;Muiden;Eenoudergezin;0.2;27.1;18.2
1570;Naarden;Totaal particulier huishouden;7.1;38.2;26.3
1571;Naarden;Eenpersoonshuishouden;2.3;21.6;21.6
1572;Naarden;Paar zonder kinderen;2.1;42.7;31.2
1573;Naarden;Paar met kinderen;2.2;50.7;27.0
1574;Naarden;Eenoudergezin;0.3;32.1;22.3
1575;Obdam;Totaal particulier huishouden;2.3;31.7;20.3
1576;Obdam;Eenpersoonshuishouden;0.5;16.7;16.7
1577;Obdam;Paar zonder kinderen;0.7;29.9;21.9
1578;Obdam;Paar met kinderen;1.1;39.3;20.6
1579;Obdam;Eenoudergezin;0.1;29.9;21.2
1580;Oostzaan;Totaal particulier huishouden;3.6;32.3;21.8
1581;Oostzaan;Eenpersoonshuishouden;0.8;19.0;19.0
1582;Oostzaan;Paar zonder kinderen;1.2;33.0;24.1
1583;Oostzaan;Paar met kinderen;1.3;40.2;21.8
1584;Oostzaan;Eenoudergezin;0.2;27.8;18.6
1585;Opmeer;Totaal particulier huishouden;4.1;30.5;19.9
1586;Opmeer;Eenpersoonshuishouden;0.9;17.5;17.5
1587;Opmeer;Paar zonder kinderen;1.3;29.6;21.6
1588;Opmeer;Paar met kinderen;1.7;38.4;20.1
1589;Opmeer;Eenoudergezin;0.1;23.9;15.9
1590;Ouder-Amstel;Totaal particulier huishouden;5.5;34.6;24.1
1591;Ouder-Amstel;Eenpersoonshuishouden;1.7;20.7;20.7
1592;Ouder-Amstel;Paar zonder kinderen;1.6;38.2;27.9
1593;Ouder-Amstel;Paar met kinderen;1.7;46.0;24.8
1594;Ouder-Amstel;Eenoudergezin;0.3;27.5;18.6
1595;Purmerend;Totaal particulier huishouden;30.7;28.0;19.2
1596;Purmerend;Eenpersoonshuishouden;9.1;16.3;16.3
1597;Purmerend;Paar zonder kinderen;9.0;30.5;22.3
1598;Purmerend;Paar met kinderen;9.8;37.0;20.1
1599;Purmerend;Eenoudergezin;2.1;21.8;14.8
1600;Schagen;Totaal particulier huishouden;7.1;28.5;19.6
1601;Schagen;Eenpersoonshuishouden;2.0;17.0;17.0
1602;Schagen;Paar zonder kinderen;2.3;29.0;21.2
1603;Schagen;Paar met kinderen;2.2;38.1;20.4
1604;Schagen;Eenoudergezin;0.5;25.2;17.4
1605;Texel;Totaal particulier huishouden;5.6;26.4;18.2
1606;Texel;Eenpersoonshuishouden;1.7;15.9;15.9
1607;Texel;Paar zonder kinderen;1.8;28.1;20.5
1608;Texel;Paar met kinderen;1.7;34.6;18.5
1609;Texel;Eenoudergezin;0.3;20.3;14.1
1610;Uitgeest;Totaal particulier huishouden;4.5;32.4;21.5
1611;Uitgeest;Eenpersoonshuishouden;1.0;18.8;18.8
1612;Uitgeest;Paar zonder kinderen;1.5;33.0;24.1
1613;Uitgeest;Paar met kinderen;1.8;40.3;21.4
1614;Uitgeest;Eenoudergezin;0.2;27.2;18.2
1615;Uithoorn;Totaal particulier huishouden;11.1;32.4;22.4
1616;Uithoorn;Eenpersoonshuishouden;3.2;19.2;19.2
1617;Uithoorn;Paar zonder kinderen;3.6;34.4;25.1
1618;Uithoorn;Paar met kinderen;3.5;42.4;22.9
1619;Uithoorn;Eenoudergezin;0.6;27.0;18.6
1620;Velsen;Totaal particulier huishouden;28.2;28.9;20.0
1621;Velsen;Eenpersoonshuishouden;8.7;17.7;17.7
1622;Velsen;Paar zonder kinderen;8.4;30.7;22.4
1623;Velsen;Paar met kinderen;8.9;38.5;20.7
1624;Velsen;Eenoudergezin;1.6;22.5;15.3
1625;Venhuizen;Totaal particulier huishouden;2.9;31.3;20.4
1626;Venhuizen;Eenpersoonshuishouden;0.7;14.6;14.6
1627;Venhuizen;Paar zonder kinderen;1.0;32.1;23.4
1628;Venhuizen;Paar met kinderen;1.2;39.8;21.1
1629;Venhuizen;Eenoudergezin;0.1;26.0;17.7
1630;Weesp;Totaal particulier huishouden;8.2;28.6;20.5
1631;Weesp;Eenpersoonshuishouden;3.1;17.6;17.6
1632;Weesp;Paar zonder kinderen;2.4;33.1;24.1
1633;Weesp;Paar met kinderen;2.0;39.9;21.5
1634;Weesp;Eenoudergezin;0.5;23.0;15.9
1635;Schermer;Totaal particulier huishouden;1.8;35.1;23.0
1636;Schermer;Eenpersoonshuishouden;0.4;20.2;20.2
1637;Schermer;Paar zonder kinderen;0.7;34.2;24.9
1638;Schermer;Paar met kinderen;0.7;41.5;21.7
1639;Schermer;Eenoudergezin;;;
1640;Wervershoof;Totaal particulier huishouden;3.1;28.7;18.8
1641;Wervershoof;Eenpersoonshuishouden;0.7;16.5;16.5
1642;Wervershoof;Paar zonder kinderen;0.9;28.4;20.8
1643;Wervershoof;Paar met kinderen;1.3;36.2;18.9
1644;Wervershoof;Eenoudergezin;0.1;22.4;15.4
1645;Wieringen;Totaal particulier huishouden;3.5;29.4;20.1
1646;Wieringen;Eenpersoonshuishouden;1.0;15.9;15.9
1647;Wieringen;Paar zonder kinderen;1.2;31.8;23.2
1648;Wieringen;Paar met kinderen;1.1;38.8;20.8
1649;Wieringen;Eenoudergezin;0.1;24.8;17.0
1650;Wieringermeer;Totaal particulier huishouden;4.9;27.5;18.4
1651;Wieringermeer;Eenpersoonshuishouden;1.1;16.1;16.1
1652;Wieringermeer;Paar zonder kinderen;1.7;27.6;20.1
1653;Wieringermeer;Paar met kinderen;1.7;34.3;18.2
1654;Wieringermeer;Eenoudergezin;0.3;28.4;19.3
1655;Wognum;Totaal particulier huishouden;2.8;31.4;19.9
1656;Wognum;Eenpersoonshuishouden;0.6;13.3;13.3
1657;Wognum;Paar zonder kinderen;0.9;31.1;22.7
1658;Wognum;Paar met kinderen;1.2;40.4;21.0
1659;Wognum;Eenoudergezin;0.1;30.4;20.1
1660;Zandvoort;Totaal particulier huishouden;7.9;28.2;20.7
1661;Zandvoort;Eenpersoonshuishouden;3.1;18.0;18.0
1662;Zandvoort;Paar zonder kinderen;2.3;34.3;25.0
1663;Zandvoort;Paar met kinderen;1.7;38.7;21.1
1664;Zandvoort;Eenoudergezin;0.5;23.8;16.4
1665;Zijpe;Totaal particulier huishouden;4.4;29.3;19.5
1666;Zijpe;Eenpersoonshuishouden;1.1;16.2;16.2
1667;Zijpe;Paar zonder kinderen;1.5;29.4;21.4
1668;Zijpe;Paar met kinderen;1.5;38.7;20.4
1669;Zijpe;Eenoudergezin;0.2;27.1;18.6
1670;Zeevang;Totaal particulier huishouden;2.5;32.8;21.6
1671;Zeevang;Eenpersoonshuishouden;0.5;16.3;16.3
1672;Zeevang;Paar zonder kinderen;0.9;33.6;24.5
1673;Zeevang;Paar met kinderen;0.9;40.0;21.4
1674;Zeevang;Eenoudergezin;0.1;33.8;21.8
1675;Zaanstad;Totaal particulier huishouden;58.3;27.8;19.2
1676;Zaanstad;Eenpersoonshuishouden;17.7;16.5;16.5
1677;Zaanstad;Paar zonder kinderen;17.6;30.1;21.9
1678;Zaanstad;Paar met kinderen;17.3;37.3;20.1
1679;Zaanstad;Eenoudergezin;4.0;22.6;15.4
1680;Ter Aar;Totaal particulier huishouden;3.2;34.3;21.8
1681;Ter Aar;Eenpersoonshuishouden;0.6;19.4;19.4
1682;Ter Aar;Paar zonder kinderen;0.9;31.8;23.2
1683;Ter Aar;Paar met kinderen;1.5;41.6;21.8
1684;Ter Aar;Eenoudergezin;0.1;33.4;21.8
1685;Alblasserdam;Totaal particulier huishouden;7.2;27.7;18.4
1686;Alblasserdam;Eenpersoonshuishouden;1.8;15.0;15.0
1687;Alblasserdam;Paar zonder kinderen;2.3;28.2;20.6
1688;Alblasserdam;Paar met kinderen;2.5;36.4;19.2
1689;Alblasserdam;Eenoudergezin;0.4;24.7;17.0
1690;Alkemade;Totaal particulier huishouden;5.4;32.2;20.7
1691;Alkemade;Eenpersoonshuishouden;1.3;16.9;16.9
1692;Alkemade;Paar zonder kinderen;1.6;30.5;22.2
1693;Alkemade;Paar met kinderen;2.2;41.8;21.9
1694;Alkemade;Eenoudergezin;0.2;26.2;17.7
1695;Alphen aan den Rijn;Totaal particulier huishouden;28.2;30.6;20.8
1696;Alphen aan den Rijn;Eenpersoonshuishouden;7.9;18.1;18.1
1697;Alphen aan den Rijn;Paar zonder kinderen;8.4;32.5;23.8
1698;Alphen aan den Rijn;Paar met kinderen;9.5;39.9;21.3
1699;Alphen aan den Rijn;Eenoudergezin;1.6;23.7;15.8
1700;Barendrecht;Totaal particulier huishouden;13.0;32.9;21.7
1701;Barendrecht;Eenpersoonshuishouden;2.7;17.6;17.6
1702;Barendrecht;Paar zonder kinderen;4.3;34.2;24.9
1703;Barendrecht;Paar met kinderen;5.1;40.2;21.6
1704;Barendrecht;Eenoudergezin;0.6;26.1;17.8
1705;Bergambacht;Totaal particulier huishouden;3.5;31.5;20.9
1706;Bergambacht;Eenpersoonshuishouden;0.8;17.5;17.5
1707;Bergambacht;Paar zonder kinderen;1.2;32.1;23.4
1708;Bergambacht;Paar met kinderen;1.3;39.3;20.7
1709;Bergambacht;Eenoudergezin;0.1;27.5;18.5
1710;Bergschenhoek;Totaal particulier huishouden;4.8;36.1;23.0
1711;Bergschenhoek;Eenpersoonshuishouden;0.8;19.3;19.3
1712;Bergschenhoek;Paar zonder kinderen;1.4;35.4;25.9
1713;Bergschenhoek;Paar met kinderen;2.3;42.7;23.0
1714;Bergschenhoek;Eenoudergezin;0.2;25.9;17.7
1715;Berkel en Rodenrijs;Totaal particulier huishouden;6.3;33.1;21.7
1716;Berkel en Rodenrijs;Eenpersoonshuishouden;1.3;18.7;18.7
1717;Berkel en Rodenrijs;Paar zonder kinderen;2.1;33.5;24.4
1718;Berkel en Rodenrijs;Paar met kinderen;2.5;41.5;21.9
