ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
1447;Hunsel;Winst;0.4;39.4
1448;Hunsel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.3
1449;Hunsel;Pensioen;0.5;21.5
1450;IJsselstein;Totaal particulier huishouden;13.2;33.5
1451;IJsselstein;Loon;8.5;36.8
1452;IJsselstein;Winst;1.2;42.2
1453;IJsselstein;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.9
1454;IJsselstein;Pensioen;2.5;22.6
1455;Jacobswoude;Totaal particulier huishouden;4.1;36.5
1456;Jacobswoude;Loon;2.2;39.1
1457;Jacobswoude;Winst;0.7;44.9
1458;Jacobswoude;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.8
1459;Jacobswoude;Pensioen;0.9;23.5
1460;Kampen;Totaal particulier huishouden;18.9;28.8
1461;Kampen;Loon;10.4;32.1
1462;Kampen;Winst;2.1;37.3
1463;Kampen;Werkloosheid,bijstand,arbeidsongeschikt;1.5;17.9
1464;Kampen;Pensioen;4.5;20.1
1465;Kapelle;Totaal particulier huishouden;4.5;32.3
1466;Kapelle;Loon;2.5;35.8
1467;Kapelle;Winst;0.5;43.4
1468;Kapelle;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.5
1469;Kapelle;Pensioen;1.2;21.6
1470;Katwijk;Totaal particulier huishouden;22.6;32.5
1471;Katwijk;Loon;13.8;35.7
1472;Katwijk;Winst;2.1;42.1
1473;Katwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.9
1474;Katwijk;Pensioen;5.4;21.7
1475;Kerkrade;Totaal particulier huishouden;22.3;25.1
1476;Kerkrade;Loon;10.8;29.7
1477;Kerkrade;Winst;1.3;32.3
1478;Kerkrade;Werkloosheid,bijstand,arbeidsongeschikt;3.4;17.0
1479;Kerkrade;Pensioen;6.4;20.3
1480;Kessel;Totaal particulier huishouden;1.7;29.8
1481;Kessel;Loon;0.9;33.1
1482;Kessel;Winst;0.3;34.1
1483;Kessel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.1
1484;Kessel;Pensioen;0.4;21.3
1485;Kollumerland en Nieuwkruisland;Totaal particulier huishouden;5.0;26.6
1486;Kollumerland en Nieuwkruisland;Loon;2.5;29.5
1487;Kollumerland en Nieuwkruisland;Winst;0.7;35.1
1488;Kollumerland en Nieuwkruisland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;16.8
1489;Kollumerland en Nieuwkruisland;Pensioen;1.2;19.7
1490;Korendijk;Totaal particulier huishouden;4.0;33.6
1491;Korendijk;Loon;2.3;38.0
1492;Korendijk;Winst;0.6;38.3
1493;Korendijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.0
1494;Korendijk;Pensioen;1.0;22.2
1495;Krimpen aan den IJssel;Totaal particulier huishouden;11.2;34.3
1496;Krimpen aan den IJssel;Loon;6.1;37.6
1497;Krimpen aan den IJssel;Winst;1.1;47.4
1498;Krimpen aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.3
1499;Krimpen aan den IJssel;Pensioen;3.2;25.3
1500;Laarbeek;Totaal particulier huishouden;8.4;31.2
1501;Laarbeek;Loon;4.7;35.3
1502;Laarbeek;Winst;1.0;37.8
1503;Laarbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.7
1504;Laarbeek;Pensioen;1.9;21.8
1505;Landerd;Totaal particulier huishouden;5.4;33.2
1506;Landerd;Loon;3.0;36.5
1507;Landerd;Winst;0.8;41.9
1508;Landerd;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.5
1509;Landerd;Pensioen;1.2;21.4
1510;Landgraaf;Totaal particulier huishouden;16.8;27.7
1511;Landgraaf;Loon;8.6;32.6
1512;Landgraaf;Winst;1.2;34.9
1513;Landgraaf;Werkloosheid,bijstand,arbeidsongeschikt;2.2;17.3
1514;Landgraaf;Pensioen;4.6;21.8
1515;Landsmeer;Totaal particulier huishouden;4.2;36.8
1516;Landsmeer;Loon;2.1;41.1
1517;Landsmeer;Winst;0.7;43.9
1518;Landsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.8
1519;Landsmeer;Pensioen;1.1;25.0
1520;Langedijk;Totaal particulier huishouden;9.8;34.0
1521;Langedijk;Loon;5.6;36.9
1522;Langedijk;Winst;1.2;42.6
1523;Langedijk;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.2
1524;Langedijk;Pensioen;2.2;23.6
1525;Laren (NH.);Totaal particulier huishouden;4.7;42.6
1526;Laren (NH.);Loon;1.8;48.5
1527;Laren (NH.);Winst;0.8;52.2
1528;Laren (NH.);Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.1
1529;Laren (NH.);Pensioen;1.6;32.6
1530;Leek;Totaal particulier huishouden;7.3;29.0
1531;Leek;Loon;3.8;33.2
1532;Leek;Winst;0.8;33.5
1533;Leek;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.2
1534;Leek;Pensioen;2.1;21.7
1535;Leerdam;Totaal particulier huishouden;8.0;30.7
1536;Leerdam;Loon;4.4;34.6
1537;Leerdam;Winst;0.7;42.7
1538;Leerdam;Werkloosheid,bijstand,arbeidsongeschikt;0.7;22.6
1539;Leerdam;Pensioen;2.1;21.7
1540;Leeuwarden;Totaal particulier huishouden;40.7;25.2
1541;Leeuwarden;Loon;20.9;28.4
1542;Leeuwarden;Winst;3.1;34.8
1543;Leeuwarden;Werkloosheid,bijstand,arbeidsongeschikt;6.1;15.1
1544;Leeuwarden;Pensioen;9.8;21.9
1545;Leeuwarderadeel;Totaal particulier huishouden;4.0;29.6
1546;Leeuwarderadeel;Loon;2.4;32.8
1547;Leeuwarderadeel;Winst;0.4;33.7
1548;Leeuwarderadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.8
1549;Leeuwarderadeel;Pensioen;1.0;22.7
1550;Leiden;Totaal particulier huishouden;50.5;29.5
1551;Leiden;Loon;30.4;32.9
1552;Leiden;Winst;4.1;38.8
1553;Leiden;Werkloosheid,bijstand,arbeidsongeschikt;5.3;16.4
1554;Leiden;Pensioen;10.0;22.0
1555;Leiderdorp;Totaal particulier huishouden;10.8;34.6
1556;Leiderdorp;Loon;6.1;38.1
1557;Leiderdorp;Winst;1.0;48.1
1558;Leiderdorp;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.9
1559;Leiderdorp;Pensioen;2.9;26.5
1560;Leidschendam-Voorburg;Totaal particulier huishouden;33.6;32.6
1561;Leidschendam-Voorburg;Loon;17.3;36.9
1562;Leidschendam-Voorburg;Winst;2.7;41.3
1563;Leidschendam-Voorburg;Werkloosheid,bijstand,arbeidsongeschikt;2.8;18.8
1564;Leidschendam-Voorburg;Pensioen;10.2;26.1
1565;Lelystad;Totaal particulier huishouden;29.3;28.8
1566;Lelystad;Loon;17.2;32.1
1567;Lelystad;Winst;2.5;36.3
1568;Lelystad;Werkloosheid,bijstand,arbeidsongeschikt;3.7;17.8
1569;Lelystad;Pensioen;5.3;22.1
1570;Lemsterland;Totaal particulier huishouden;5.4;29.0
1571;Lemsterland;Loon;2.5;32.9
1572;Lemsterland;Winst;1.0;35.1
1573;Lemsterland;Werkloosheid,bijstand,arbeidsongeschikt;0.5;17.0
1574;Lemsterland;Pensioen;1.3;21.2
1575;Leusden;Totaal particulier huishouden;11.4;35.9
1576;Leusden;Loon;6.6;38.9
1577;Leusden;Winst;1.3;43.3
1578;Leusden;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.7
1579;Leusden;Pensioen;2.8;27.4
1580;Liemeer;Totaal particulier huishouden;2.3;35.4
1581;Liemeer;Loon;1.3;36.9
1582;Liemeer;Winst;0.4;42.0
1583;Liemeer;Werkloosheid,bijstand,arbeidsongeschikt;;
1584;Liemeer;Pensioen;0.5;21.1
1585;Liesveld;Totaal particulier huishouden;3.5;33.8
1586;Liesveld;Loon;2.0;35.8
1587;Liesveld;Winst;0.5;45.3
1588;Liesveld;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.2
1589;Liesveld;Pensioen;0.8;21.5
1590;Lingewaal;Totaal particulier huishouden;4.0;34.7
1591;Lingewaal;Loon;2.3;37.7
1592;Lingewaal;Winst;0.6;45.2
1593;Lingewaal;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.6
1594;Lingewaal;Pensioen;0.9;22.7
1595;Lingewaard;Totaal particulier huishouden;16.9;31.4
1596;Lingewaard;Loon;10.0;35.1
1597;Lingewaard;Winst;1.8;37.1
1598;Lingewaard;Werkloosheid,bijstand,arbeidsongeschikt;1.1;20.0
1599;Lingewaard;Pensioen;3.9;21.6
1600;Lisse;Totaal particulier huishouden;8.9;32.0
1601;Lisse;Loon;5.2;35.8
1602;Lisse;Winst;0.8;38.3
1603;Lisse;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.3
1604;Lisse;Pensioen;2.4;23.2
1605;Lith;Totaal particulier huishouden;2.3;34.4
1606;Lith;Loon;1.2;38.4
1607;Lith;Winst;0.5;39.7
1608;Lith;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.1
1609;Lith;Pensioen;0.4;22.5
1610;Littenseradiel;Totaal particulier huishouden;4.0;31.1
1611;Littenseradiel;Loon;2.1;33.1
1612;Littenseradiel;Winst;0.8;37.7
1613;Littenseradiel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.8
1614;Littenseradiel;Pensioen;0.8;21.7
1615;Lochem;Totaal particulier huishouden;13.1;33.7
1616;Lochem;Loon;6.0;36.7
1617;Lochem;Winst;1.9;43.5
1618;Lochem;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.0
1619;Lochem;Pensioen;4.1;26.1
1620;Loenen;Totaal particulier huishouden;3.4;40.0
1621;Loenen;Loon;1.7;43.5
1622;Loenen;Winst;0.6;49.1
1623;Loenen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
1624;Loenen;Pensioen;0.9;26.3
1625;Loon op Zand;Totaal particulier huishouden;8.9;32.4
1626;Loon op Zand;Loon;5.0;36.2
1627;Loon op Zand;Winst;0.9;38.3
1628;Loon op Zand;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.8
1629;Loon op Zand;Pensioen;2.2;22.2
1630;Lopik;Totaal particulier huishouden;5.0;35.4
1631;Lopik;Loon;2.9;36.2
1632;Lopik;Winst;0.8;48.5
1633;Lopik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.6
1634;Lopik;Pensioen;1.0;21.7
1635;Loppersum;Totaal particulier huishouden;4.4;27.9
1636;Loppersum;Loon;2.1;31.8
1637;Loppersum;Winst;0.8;32.9
1638;Loppersum;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.0
1639;Loppersum;Pensioen;1.0;19.7
1640;Losser;Totaal particulier huishouden;8.5;30.2
1641;Losser;Loon;4.5;33.8
1642;Losser;Winst;0.9;37.5
1643;Losser;Werkloosheid,bijstand,arbeidsongeschikt;0.7;20.9
1644;Losser;Pensioen;2.2;22.6
1645;Maarssen;Totaal particulier huishouden;16.0;34.3
1646;Maarssen;Loon;9.7;37.7
1647;Maarssen;Winst;1.7;39.8
1648;Maarssen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;21.9
1649;Maarssen;Pensioen;3.2;24.6
1650;Maasbracht;Totaal particulier huishouden;5.6;30.7
1651;Maasbracht;Loon;2.8;35.7
1652;Maasbracht;Winst;0.6;39.2
1653;Maasbracht;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.8
1654;Maasbracht;Pensioen;1.6;21.0
1655;Maasbree;Totaal particulier huishouden;4.8;33.0
1656;Maasbree;Loon;2.8;36.0
1657;Maasbree;Winst;0.6;41.0
1658;Maasbree;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.5
1659;Maasbree;Pensioen;1.1;22.7
1660;Maasdonk;Totaal particulier huishouden;4.0;33.5
1661;Maasdonk;Loon;2.2;37.0
1662;Maasdonk;Winst;0.6;43.5
1663;Maasdonk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.7
1664;Maasdonk;Pensioen;0.9;20.7
1665;Maasdriel;Totaal particulier huishouden;8.8;32.8
1666;Maasdriel;Loon;4.8;36.7
1667;Maasdriel;Winst;1.5;38.7
1668;Maasdriel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.1
1669;Maasdriel;Pensioen;1.9;21.0
1670;Maassluis;Totaal particulier huishouden;13.4;30.6
1671;Maassluis;Loon;7.5;34.9
1672;Maassluis;Winst;1.0;37.4
1673;Maassluis;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.5
1674;Maassluis;Pensioen;3.5;24.1
1675;Maastricht;Totaal particulier huishouden;51.9;26.7
1676;Maastricht;Loon;25.5;31.3
1677;Maastricht;Winst;3.9;34.1
1678;Maastricht;Werkloosheid,bijstand,arbeidsongeschikt;7.3;16.9
1679;Maastricht;Pensioen;14.3;21.9
1680;Margraten;Totaal particulier huishouden;5.2;33.4
1681;Margraten;Loon;2.7;37.5
1682;Margraten;Winst;0.7;40.0
1683;Margraten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;22.5
1684;Margraten;Pensioen;1.4;24.6
1685;Marum;Totaal particulier huishouden;3.8;30.2
1686;Marum;Loon;2.0;33.3
1687;Marum;Winst;0.5;36.6
1688;Marum;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
1689;Marum;Pensioen;0.9;20.5
1690;Medemblik;Totaal particulier huishouden;3.4;29.0
1691;Medemblik;Loon;1.7;31.9
1692;Medemblik;Winst;0.5;37.8
1693;Medemblik;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.3
1694;Medemblik;Pensioen;0.8;20.6
1695;Meerlo-Wanssum;Totaal particulier huishouden;2.9;31.7
1696;Meerlo-Wanssum;Loon;1.7;33.9
1697;Meerlo-Wanssum;Winst;0.4;39.0
1698;Meerlo-Wanssum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.1
1699;Meerlo-Wanssum;Pensioen;0.6;21.3
1700;Meerssen;Totaal particulier huishouden;8.2;31.5
1701;Meerssen;Loon;4.2;36.7
1702;Meerssen;Winst;0.8;37.1
1703;Meerssen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.4
1704;Meerssen;Pensioen;2.3;23.9
1705;Meijel;Totaal particulier huishouden;2.2;32.3
1706;Meijel;Loon;1.2;35.4
1707;Meijel;Winst;0.3;40.2
1708;Meijel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;23.3
1709;Meijel;Pensioen;0.5;21.4
1710;Menaldumadeel;Totaal particulier huishouden;5.5;29.7
1711;Menaldumadeel;Loon;3.0;32.7
1712;Menaldumadeel;Winst;0.7;38.2
1713;Menaldumadeel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.4
1714;Menaldumadeel;Pensioen;1.4;20.5
1715;Menterwolde;Totaal particulier huishouden;5.1;27.1
1716;Menterwolde;Loon;2.7;32.0
1717;Menterwolde;Winst;0.6;30.5
1718;Menterwolde;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.2
1719;Menterwolde;Pensioen;1.2;18.7
1720;Meppel;Totaal particulier huishouden;13.0;28.5
1721;Meppel;Loon;7.3;31.3
1722;Meppel;Winst;1.1;38.6
1723;Meppel;Werkloosheid,bijstand,arbeidsongeschikt;1.1;17.0
1724;Meppel;Pensioen;3.2;22.8
1725;Middelburg (Z.);Totaal particulier huishouden;20.2;28.6
1726;Middelburg (Z.);Loon;10.7;31.6
1727;Middelburg (Z.);Winst;1.8;39.0
1728;Middelburg (Z.);Werkloosheid,bijstand,arbeidsongeschikt;1.8;17.0
1729;Middelburg (Z.);Pensioen;5.6;23.4
1730;Middelharnis;Totaal particulier huishouden;6.9;30.4
1731;Middelharnis;Loon;3.9;34.6
1732;Middelharnis;Winst;0.7;38.3
1733;Middelharnis;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.0
1734;Middelharnis;Pensioen;2.0;21.6
1735;Midden-Delfland;Totaal particulier huishouden;6.4;36.4
1736;Midden-Delfland;Loon;3.6;39.5
1737;Midden-Delfland;Winst;1.0;42.3
1738;Midden-Delfland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.1
1739;Midden-Delfland;Pensioen;1.5;25.4
1740;Midden-Drenthe;Totaal particulier huishouden;13.3;29.3
1741;Midden-Drenthe;Loon;6.8;33.1
1742;Midden-Drenthe;Winst;1.7;34.1
1743;Midden-Drenthe;Werkloosheid,bijstand,arbeidsongeschikt;0.9;20.1
1744;Midden-Drenthe;Pensioen;3.8;21.9
1745;Mill en Sint Hubert;Totaal particulier huishouden;4.2;30.9
1746;Mill en Sint Hubert;Loon;2.2;35.3
1747;Mill en Sint Hubert;Winst;0.6;40.0
1748;Mill en Sint Hubert;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.1
1749;Mill en Sint Hubert;Pensioen;1.0;19.6
1750;Millingen aan de Rijn;Totaal particulier huishouden;2.3;29.4
1751;Millingen aan de Rijn;Loon;1.4;33.6
1752;Millingen aan de Rijn;Winst;0.2;34.0
1753;Millingen aan de Rijn;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.6
1754;Millingen aan de Rijn;Pensioen;0.5;19.8
1755;Moerdijk;Totaal particulier huishouden;14.8;31.4
1756;Moerdijk;Loon;8.5;35.5
1757;Moerdijk;Winst;1.6;37.1
1758;Moerdijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.4
1759;Moerdijk;Pensioen;3.7;22.1
1760;Montferland;Totaal particulier huishouden;13.6;30.4
1761;Montferland;Loon;7.3;33.9
1762;Montferland;Winst;1.5;39.5
1763;Montferland;Werkloosheid,bijstand,arbeidsongeschikt;1.2;20.8
1764;Montferland;Pensioen;3.4;21.6
1765;Montfoort;Totaal particulier huishouden;5.0;35.0
1766;Montfoort;Loon;3.0;38.0
1767;Montfoort;Winst;0.8;42.4
1768;Montfoort;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.1
1769;Montfoort;Pensioen;1.0;23.7
1770;Mook en Middelaar;Totaal particulier huishouden;3.3;34.8
1771;Mook en Middelaar;Loon;1.7;38.9
1772;Mook en Middelaar;Winst;0.4;41.0
1773;Mook en Middelaar;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.1
1774;Mook en Middelaar;Pensioen;0.9;26.3
1775;Moordrecht;Totaal particulier huishouden;3.0;33.4
1776;Moordrecht;Loon;1.8;37.7
1777;Moordrecht;Winst;0.3;40.8
1778;Moordrecht;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.7
1779;Moordrecht;Pensioen;0.6;22.4
1780;Muiden;Totaal particulier huishouden;2.7;39.5
1781;Muiden;Loon;1.3;43.0
1782;Muiden;Winst;0.5;49.1
1783;Muiden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.3
1784;Muiden;Pensioen;0.7;28.2
1785;Naarden;Totaal particulier huishouden;7.1;42.2
1786;Naarden;Loon;3.4;47.9
1787;Naarden;Winst;0.9;53.5
1788;Naarden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.6
1789;Naarden;Pensioen;2.1;31.2
1790;Neder-Betuwe;Totaal particulier huishouden;7.6;32.9
1791;Neder-Betuwe;Loon;4.3;35.7
1792;Neder-Betuwe;Winst;1.2;44.6
1793;Neder-Betuwe;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.8
1794;Neder-Betuwe;Pensioen;1.6;20.3
1795;Nederlek;Totaal particulier huishouden;6.0;32.6
1796;Nederlek;Loon;3.2;36.9
1797;Nederlek;Winst;0.7;40.9
1798;Nederlek;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.9
1799;Nederlek;Pensioen;1.7;22.0
1800;Nederweert;Totaal particulier huishouden;6.2;31.9
1801;Nederweert;Loon;3.4;35.0
1802;Nederweert;Winst;0.8;40.4
1803;Nederweert;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.1
1804;Nederweert;Pensioen;1.5;21.5
1805;Neerijnen;Totaal particulier huishouden;4.4;33.3
1806;Neerijnen;Loon;2.3;37.1
1807;Neerijnen;Winst;0.8;40.5
1808;Neerijnen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.4
1809;Neerijnen;Pensioen;1.0;20.3
1810;Niedorp;Totaal particulier huishouden;4.4;33.0
1811;Niedorp;Loon;2.3;36.2
1812;Niedorp;Winst;0.9;41.5
1813;Niedorp;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.3
1814;Niedorp;Pensioen;0.9;21.1
1815;Nieuwegein;Totaal particulier huishouden;25.9;31.5
1816;Nieuwegein;Loon;16.4;35.0
1817;Nieuwegein;Winst;1.8;38.1
1818;Nieuwegein;Werkloosheid,bijstand,arbeidsongeschikt;2.3;18.2
1819;Nieuwegein;Pensioen;5.1;24.0
1820;Nieuwerkerk aan den IJssel;Totaal particulier huishouden;8.5;36.0
1821;Nieuwerkerk aan den IJssel;Loon;5.3;39.8
1822;Nieuwerkerk aan den IJssel;Winst;0.9;45.4
1823;Nieuwerkerk aan den IJssel;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.6
1824;Nieuwerkerk aan den IJssel;Pensioen;1.7;23.6
1825;Nieuwkoop;Totaal particulier huishouden;4.2;36.4
1826;Nieuwkoop;Loon;2.3;38.4
1827;Nieuwkoop;Winst;0.6;47.0
1828;Nieuwkoop;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.6
1829;Nieuwkoop;Pensioen;1.0;24.9
1830;Nieuw-Lekkerland;Totaal particulier huishouden;3.2;32.7
1831;Nieuw-Lekkerland;Loon;2.0;36.8
1832;Nieuw-Lekkerland;Winst;0.3;35.9
1833;Nieuw-Lekkerland;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.8
1834;Nieuw-Lekkerland;Pensioen;0.8;22.1
1835;Nijefurd;Totaal particulier huishouden;4.6;26.9
1836;Nijefurd;Loon;1.8;29.7
1837;Nijefurd;Winst;0.9;33.3
1838;Nijefurd;Werkloosheid,bijstand,arbeidsongeschikt;0.4;15.8
1839;Nijefurd;Pensioen;1.4;20.8
1840;Nijkerk;Totaal particulier huishouden;14.7;32.8
1841;Nijkerk;Loon;8.3;35.7
1842;Nijkerk;Winst;1.9;42.3
1843;Nijkerk;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.1
1844;Nijkerk;Pensioen;3.4;23.8
1845;Nijmegen;Totaal particulier huishouden;68.7;26.6
1846;Nijmegen;Loon;37.3;30.1
1847;Nijmegen;Winst;5.6;34.8
1848;Nijmegen;Werkloosheid,bijstand,arbeidsongeschikt;9.9;16.5
1849;Nijmegen;Pensioen;14.8;21.7
1850;Noord-Beveland;Totaal particulier huishouden;3.2;28.3
1851;Noord-Beveland;Loon;1.5;30.9
1852;Noord-Beveland;Winst;0.5;38.0
1853;Noord-Beveland;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.3
1854;Noord-Beveland;Pensioen;1.0;22.2
1855;Noordenveld;Totaal particulier huishouden;13.0;30.9
1856;Noordenveld;Loon;6.4;34.5
1857;Noordenveld;Winst;1.5;40.6
1858;Noordenveld;Werkloosheid,bijstand,arbeidsongeschikt;0.9;20.8
1859;Noordenveld;Pensioen;4.1;23.7
1860;Noorder-Koggenland;Totaal particulier huishouden;4.1;33.0
1861;Noorder-Koggenland;Loon;2.1;36.3
1862;Noorder-Koggenland;Winst;0.8;38.7
1863;Noorder-Koggenland;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.8
1864;Noorder-Koggenland;Pensioen;0.9;22.8
1865;Noordoostpolder;Totaal particulier huishouden;17.6;27.9
1866;Noordoostpolder;Loon;9.0;31.3
1867;Noordoostpolder;Winst;2.8;31.0
1868;Noordoostpolder;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.7
1869;Noordoostpolder;Pensioen;4.1;21.6
1870;Noordwijk;Totaal particulier huishouden;10.0;33.9
1871;Noordwijk;Loon;5.6;37.1
1872;Noordwijk;Winst;1.2;42.3
1873;Noordwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.4
1874;Noordwijk;Pensioen;2.4;24.5
1875;Noordwijkerhout;Totaal particulier huishouden;6.0;32.3
1876;Noordwijkerhout;Loon;3.1;35.5
1877;Noordwijkerhout;Winst;0.8;42.0
1878;Noordwijkerhout;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.1
1879;Noordwijkerhout;Pensioen;1.6;23.2
1880;Nuenen, Gerwen en Nederwetten;Totaal particulier huishouden;8.9;37.1
1881;Nuenen, Gerwen en Nederwetten;Loon;4.8;41.5
1882;Nuenen, Gerwen en Nederwetten;Winst;1.1;42.6
1883;Nuenen, Gerwen en Nederwetten;Werkloosheid,bijstand,arbeidsongeschikt;0.6;23.2
1884;Nuenen, Gerwen en Nederwetten;Pensioen;2.4;29.4
1885;Nunspeet;Totaal particulier huishouden;9.5;32.3
1886;Nunspeet;Loon;5.1;35.2
1887;Nunspeet;Winst;1.2;41.6
1888;Nunspeet;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.4
1889;Nunspeet;Pensioen;2.7;24.1
1890;Nuth;Totaal particulier huishouden;6.5;31.3
1891;Nuth;Loon;3.2;36.9
1892;Nuth;Winst;0.7;41.9
1893;Nuth;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.7
1894;Nuth;Pensioen;2.0;22.0
1895;Obdam;Totaal particulier huishouden;2.5;34.4
1896;Obdam;Loon;1.5;36.3
1897;Obdam;Winst;0.4;49.3
1898;Obdam;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.8
1899;Obdam;Pensioen;0.5;20.5
1900;Oegstgeest;Totaal particulier huishouden;8.6;40.5
1901;Oegstgeest;Loon;4.7;43.8
1902;Oegstgeest;Winst;0.8;54.4
1903;Oegstgeest;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.3
1904;Oegstgeest;Pensioen;2.4;32.2
1905;Oirschot;Totaal particulier huishouden;6.6;33.9
1906;Oirschot;Loon;3.6;37.5
1907;Oirschot;Winst;1.0;41.0
1908;Oirschot;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.5
1909;Oirschot;Pensioen;1.6;22.9
1910;Oisterwijk;Totaal particulier huishouden;10.2;34.0
1911;Oisterwijk;Loon;5.3;38.1
1912;Oisterwijk;Winst;1.2;41.9
1913;Oisterwijk;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.1
1914;Oisterwijk;Pensioen;2.7;24.8
1915;Oldebroek;Totaal particulier huishouden;7.6;33.6
1916;Oldebroek;Loon;4.5;36.7
1917;Oldebroek;Winst;1.0;44.7
1918;Oldebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.9
1919;Oldebroek;Pensioen;1.8;22.1
1920;Oldenzaal;Totaal particulier huishouden;12.7;29.6
1921;Oldenzaal;Loon;7.0;33.1
1922;Oldenzaal;Winst;1.0;38.8
1923;Oldenzaal;Werkloosheid,bijstand,arbeidsongeschikt;1.2;18.8
1924;Oldenzaal;Pensioen;3.4;22.2
1925;Olst-Wijhe;Totaal particulier huishouden;6.6;31.3
1926;Olst-Wijhe;Loon;3.5;34.6
1927;Olst-Wijhe;Winst;0.9;42.2
1928;Olst-Wijhe;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.9
1929;Olst-Wijhe;Pensioen;1.6;21.6
1930;Ommen;Totaal particulier huishouden;6.5;32.1
1931;Ommen;Loon;3.4;35.2
1932;Ommen;Winst;1.0;36.8
1933;Ommen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.8
1934;Ommen;Pensioen;1.7;23.7
1935;Onderbanken;Totaal particulier huishouden;3.3;28.7
1936;Onderbanken;Loon;1.7;33.7
1937;Onderbanken;Winst;0.3;32.8
