ID;Geslacht;Leeftijd;Diagnose;RegioS;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
7840;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Groningen (GG);2008;3300.0;575.0;2990;521
7841;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Groningen (GG);2009;3270.0;568.0;2885;501
7842;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Groningen (GG);2010;3345.0;579.0;2935;508
7843;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Groningen (GG);2011;;;3170;547
7844;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hart voor Brabant (GG);2008;7820.0;768.0;7420;729
7845;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hart voor Brabant (GG);2009;7620.0;745.0;7195;704
7846;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hart voor Brabant (GG);2010;6930.0;675.0;6415;624
7847;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hart voor Brabant (GG);2011;;;6415;622
7848;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hollands-Midden (GG);2008;5240.0;692.0;4885;645
7849;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hollands-Midden (GG);2009;5735.0;755.0;5325;701
7850;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hollands-Midden (GG);2010;5675.0;744.0;5230;686
7851;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hollands-Midden (GG);2011;;;5020;656
7852;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hollands-Noorden (GG);2008;7310.0;1146.0;7020;1101
7853;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hollands-Noorden (GG);2009;7765.0;1212.0;7225;1127
7854;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hollands-Noorden (GG);2010;7895.0;1228.0;7475;1162
7855;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Hollands-Noorden (GG);2011;;;7365;1142
7856;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;Veiligh. en Gez. Gelderland-Midden (GG);2008;4650.0;715.0;4180;643
7857;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;Veiligh. en Gez. Gelderland-Midden (GG);2009;4515.0;689.0;4215;644
7858;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;Veiligh. en Gez. Gelderland-Midden (GG);2010;4135.0;628.0;3825;581
7859;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;Veiligh. en Gez. Gelderland-Midden (GG);2011;;;3795;574
7860;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD IJsselland (GG);2008;2065.0;411.0;1835;365
7861;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD IJsselland (GG);2009;1990.0;394.0;1795;355
7862;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD IJsselland (GG);2010;2130.0;419.0;1925;379
7863;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD IJsselland (GG);2011;;;1980;388
7864;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Kennemerland (GG);2008;7070.0;1373.0;6730;1307
7865;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Kennemerland (GG);2009;6595.0;1272.0;6205;1197
7866;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Kennemerland (GG);2010;5940.0;1139.0;5535;1061
7867;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Kennemerland (GG);2011;;;5845;1115
7868;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Limburg-Noord (GG);2008;2890.0;563.0;2625;511
7869;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Limburg-Noord (GG);2009;3080.0;599.0;2800;544
7870;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Limburg-Noord (GG);2010;2935.0;570.0;2630;511
7871;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Limburg-Noord (GG);2011;;;2880;559
7872;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Midden-Nederland (GG);2008;6490.0;714.0;5955;655
7873;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Midden-Nederland (GG);2009;6690.0;733.0;6105;669
7874;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Midden-Nederland (GG);2010;6570.0;718.0;6005;656
7875;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Midden-Nederland (GG);2011;;;5715;622
7876;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Regio Nijmegen (GG);2008;2735.0;872.0;2480;790
7877;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Regio Nijmegen (GG);2009;2860.0;908.0;2635;836
7878;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Regio Nijmegen (GG);2010;2605.0;823.0;2340;739
7879;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Regio Nijmegen (GG);2011;;;2345;738
7880;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Regio Twente (GG);2008;4260.0;687.0;3825;617
7881;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Regio Twente (GG);2009;4155.0;668.0;3830;615
7882;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Regio Twente (GG);2010;4205.0;673.0;3830;614
7883;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Regio Twente (GG);2011;;;3700;591
7884;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Rivierenland (GG);2008;1110.0;515.0;980;454
7885;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Rivierenland (GG);2009;1200.0;555.0;1090;504
7886;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Rivierenland (GG);2010;1185.0;547.0;1070;494
7887;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Rivierenland (GG);2011;;;1145;527
7888;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Rotterdam-Rijnmond (GG);2008;11960.0;969.0;11230;910
7889;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Rotterdam-Rijnmond (GG);2009;12140.0;977.0;11365;915
7890;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Rotterdam-Rijnmond (GG);2010;12295.0;982.0;11615;927
7891;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Rotterdam-Rijnmond (GG);2011;;;12815;1016
7892;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GG en GD Utrecht (GG);2008;2595.0;872.0;2395;806
7893;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GG en GD Utrecht (GG);2009;2235.0;736.0;2025;667
7894;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GG en GD Utrecht (GG);2010;2535.0;819.0;2330;753
7895;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GG en GD Utrecht (GG);2011;;;2355;751
7896;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD West-Brabant (GG);2008;4555.0;670.0;4205;618
7897;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD West-Brabant (GG);2009;4905.0;719.0;4495;658
7898;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD West-Brabant (GG);2010;4650.0;679.0;4300;628
7899;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD West-Brabant (GG);2011;;;3705;539
7900;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zaanstreek/Waterland (GG);2008;4080.0;1284.0;3850;1213
7901;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zaanstreek/Waterland (GG);2009;3850.0;1205.0;3560;1116
7902;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zaanstreek/Waterland (GG);2010;4075.0;1270.0;3830;1193
7903;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zaanstreek/Waterland (GG);2011;;;3710;1150
7904;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zeeland (GG);2008;2055.0;540.0;1950;512
7905;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zeeland (GG);2009;1725.0;453.0;1650;432
7906;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zeeland (GG);2010;1910.0;501.0;1835;481
7907;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zeeland (GG);2011;;;1400;366
7908;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Holland-West (GG);2008;3760.0;718.0;3490;667
7909;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Holland-West (GG);2009;3455.0;656.0;3240;615
7910;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Holland-West (GG);2010;3785.0;715.0;3505;661
7911;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Holland-West (GG);2011;;;3790;710
7912;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Holland-Zuid (GG);2008;2850.0;597.0;2630;551
7913;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Holland-Zuid (GG);2009;2940.0;614.0;2740;573
7914;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Holland-Zuid (GG);2010;2790.0;581.0;2635;548
7915;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Holland-Zuid (GG);2011;;;2740;569
7916;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Limburg (GG);2008;3370.0;553.0;2870;471
7917;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Limburg (GG);2009;3190.0;524.0;2735;449
7918;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Limburg (GG);2010;3035.0;500.0;2740;451
7919;Totaal mannen en vrouwen;Totaal alle leeftijden;HK2.8 Tot.overig traumatologie/SEH;GGD Zuid-Limburg (GG);2011;;;2700;445
7920;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Nederland;2008;393165.0;2391.0;323020;1964
7921;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Nederland;2009;406265.0;2458.0;334655;2024
7922;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Nederland;2010;417715.0;2514.0;348700;2099
7923;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Nederland;2011;;;362980;2174
7924;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Nederland (LD);2008;44465.0;2605.0;35855;2101
7925;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Nederland (LD);2009;45680.0;2669.0;37375;2184
7926;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Nederland (LD);2010;45625.0;2659.0;38360;2236
7927;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Nederland (LD);2011;;;40300;2345
7928;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Oost-Nederland (LD);2008;84495.0;2420.0;68815;1971
7929;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Oost-Nederland (LD);2009;86140.0;2455.0;71545;2039
7930;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Oost-Nederland (LD);2010;88970.0;2525.0;74460;2113
7931;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Oost-Nederland (LD);2011;;;79905;2259
7932;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;West-Nederland (LD);2008;179815.0;2337.0;149595;1944
7933;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;West-Nederland (LD);2009;187765.0;2423.0;153140;1976
7934;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;West-Nederland (LD);2010;190320.0;2439.0;158950;2037
7935;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;West-Nederland (LD);2011;;;162630;2070
7936;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zuid-Nederland (LD);2008;84915.0;2390.0;68820;1937
7937;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zuid-Nederland (LD);2009;87095.0;2445.0;72665;2040
7938;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zuid-Nederland (LD);2010;93000.0;2604.0;76945;2154
7939;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zuid-Nederland (LD);2011;;;80165;2238
7940;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Groningen (PV);2008;14580.0;2541.0;11105;1935
7941;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Groningen (PV);2009;15445.0;2684.0;12065;2097
7942;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Groningen (PV);2010;14585.0;2524.0;12105;2095
7943;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Groningen (PV);2011;;;13035;2248
7944;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Friesland (PV);2008;16645.0;2584.0;13930;2163
7945;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Friesland (PV);2009;16605.0;2572.0;13640;2113
7946;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Friesland (PV);2010;17235.0;2665.0;14445;2233
7947;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Friesland (PV);2011;;;15330;2369
7948;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Drenthe (PV);2008;13290.0;2718.0;10825;2214
7949;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Drenthe (PV);2009;13650.0;2783.0;11670;2380
7950;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Drenthe (PV);2010;13845.0;2818.0;11820;2406
7951;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Drenthe (PV);2011;;;11940;2431
7952;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Overijssel (PV);2008;28140.0;2507.0;24075;2144
7953;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Overijssel (PV);2009;28550.0;2531.0;24615;2182
7954;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Overijssel (PV);2010;29120.0;2571.0;24920;2201
7955;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Overijssel (PV);2011;;;26735;2353
7956;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Flevoland (PV);2008;8980.0;2356.0;7445;1953
7957;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Flevoland (PV);2009;9500.0;2464.0;7510;1947
7958;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Flevoland (PV);2010;9835.0;2522.0;7925;2033
7959;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Flevoland (PV);2011;;;8835;2244
7960;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Gelderland (PV);2008;47430.0;2386.0;37305;1877
7961;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Gelderland (PV);2009;48290.0;2421.0;39425;1976
7962;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Gelderland (PV);2010;50090.0;2502.0;41625;2079
7963;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Gelderland (PV);2011;;;44335;2208
7964;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Utrecht (PV);2008;27015.0;2240.0;22605;1874
7965;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Utrecht (PV);2009;26360.0;2168.0;22060;1814
7966;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Utrecht (PV);2010;27765.0;2267.0;22880;1868
7967;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Utrecht (PV);2011;;;24105;1955
7968;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Holland (PV);2008;63500.0;2409.0;51800;1965
7969;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Holland (PV);2009;68325.0;2571.0;52175;1963
7970;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Holland (PV);2010;67385.0;2514.0;55145;2057
7971;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Holland (PV);2011;;;56915;2107
7972;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zuid-Holland (PV);2008;80020.0;2305.0;67215;1936
7973;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zuid-Holland (PV);2009;83105.0;2379.0;70465;2017
7974;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zuid-Holland (PV);2010;85675.0;2436.0;72495;2061
7975;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zuid-Holland (PV);2011;;;72985;2062
7976;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zeeland (PV);2008;9410.0;2471.0;7985;2097
7977;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zeeland (PV);2009;10045.0;2635.0;8445;2215
7978;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zeeland (PV);2010;9575.0;2511.0;8440;2212
7979;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Zeeland (PV);2011;;;8635;2263
7980;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Brabant (PV);2008;57645.0;2372.0;47725;1964
7981;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Brabant (PV);2009;59410.0;2435.0;50530;2071
7982;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Brabant (PV);2010;63835.0;2606.0;52465;2142
7983;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Noord-Brabant (PV);2011;;;56220;2286
7984;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Limburg (PV);2008;27300.0;2431.0;21100;1879
7985;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Limburg (PV);2009;27710.0;2468.0;22135;1972
7986;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Limburg (PV);2010;29185.0;2600.0;24480;2181
7987;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;Limburg (PV);2011;;;23950;2133
7988;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Amsterdam (GG);2008;21575.0;2338.0;17395;1885
7989;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Amsterdam (GG);2009;21970.0;2348.0;17395;1859
7990;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Amsterdam (GG);2010;22335.0;2350.0;17800;1873
7991;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Amsterdam (GG);2011;;;18545;1924
7992;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Brabant-Zuidoost (GG);2008;19690.0;2692.0;15595;2133
7993;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Brabant-Zuidoost (GG);2009;20445.0;2785.0;17400;2371
7994;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Brabant-Zuidoost (GG);2010;20985.0;2847.0;17615;2390
7995;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Brabant-Zuidoost (GG);2011;;;19370;2615
7996;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Den Haag (GG);2008;10635.0;2221.0;8700;1817
7997;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Den Haag (GG);2009;10850.0;2236.0;9470;1952
7998;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Den Haag (GG);2010;10295.0;2093.0;8720;1773
7999;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Den Haag (GG);2011;;;9010;1807
8000;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Drenthe (GG);2008;13290.0;2718.0;10825;2214
8001;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Drenthe (GG);2009;13650.0;2783.0;11670;2380
8002;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Drenthe (GG);2010;13845.0;2818.0;11820;2406
8003;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Drenthe (GG);2011;;;11940;2431
8004;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Flevoland (GG);2008;8980.0;2356.0;7445;1953
8005;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Flevoland (GG);2009;9500.0;2464.0;7510;1947
8006;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Flevoland (GG);2010;9835.0;2522.0;7925;2033
8007;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Flevoland (GG);2011;;;8835;2244
8008;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Fryslân (GG);2008;16645.0;2584.0;13930;2163
8009;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Fryslân (GG);2009;16605.0;2572.0;13640;2113
8010;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Fryslân (GG);2010;17235.0;2665.0;14445;2233
8011;Totaal mannen en vrouwen;Totaal alle leeftijden;HK3 Totaal oncol.long,gastroint. chir.;GGD Fryslân (GG);2011;;;15330;2369
