ID;Kenmerken;Perioden;PersonenInParticuliereHuishoudens_1;MediaanInkomen_2;GemiddeldInkomen_3;Theilcoefficient_4;Ginicoefficient_5;PolarisatieIndex_6;RelatieveInterkwartielafstand_7;Ratio8020_8;k_1eDeciel_9;k_2eDeciel_10;k_3eDeciel_11;k_4eDeciel_12;k_5eDeciel_13;k_6eDeciel_14;k_7eDeciel_15;k_8eDeciel_16;k_9eDeciel_17;k_10eDeciel_18
528;410;2003;1166;21.0;22.3;0.153;0.264;0.18;0.501;4.241;2.0;6.2;7.2;8.1;9.0;9.9;10.9;12.0;13.8;21.0
529;410;2004;1186;21.2;23.0;0.132;0.254;0.181;0.511;3.76;3.2;6.0;7.1;8.0;8.8;9.6;10.6;11.8;13.6;21.2
530;410;2005;1203;21.1;23.1;0.134;0.255;0.183;0.514;3.707;3.5;6.0;7.0;7.9;8.7;9.6;10.5;11.7;13.6;21.6
531;410;2006;1220;21.9;24.0;0.126;0.25;0.18;0.501;3.601;3.7;6.0;7.1;7.9;8.7;9.5;10.5;11.7;13.5;21.4
532;410;2007;1237;23.0;25.9;0.155;0.268;0.186;0.507;3.89;3.6;5.8;6.9;7.7;8.5;9.3;10.3;11.4;13.3;23.2
533;410;2008;1258;23.7;26.1;0.14;0.26;0.186;0.518;3.803;3.4;5.9;6.9;7.8;8.7;9.5;10.5;11.7;13.6;22.0
534;410;2009;1274;23.8;26.0;0.139;0.262;0.19;0.535;3.9;3.2;5.8;6.9;7.8;8.7;9.6;10.6;11.8;13.7;21.7
535;410;2010;1280;23.7;26.0;0.138;0.261;0.191;0.534;3.831;3.5;5.8;6.9;7.8;8.7;9.6;10.5;11.8;13.7;21.8
536;410;2011;1280;23.9;26.3;0.137;0.263;0.192;0.535;3.905;3.3;5.8;6.9;7.8;8.7;9.6;10.5;11.8;13.8;21.8
537;410;2012;1275;23.8;26.2;0.142;0.267;0.196;0.549;4.02;3.1;5.8;6.9;7.8;8.6;9.5;10.6;11.9;13.9;21.9
538;410;2013;1265;24.1;26.6;0.149;0.272;0.199;0.555;4.11;3.2;5.6;6.8;7.7;8.6;9.5;10.5;11.8;13.9;22.3
539;410;2014;1264;24.8;28.1;0.174;0.29;0.204;0.566;4.416;3.1;5.5;6.6;7.5;8.4;9.3;10.3;11.6;13.7;24.1
540;411;2000;1169;19.7;22.8;0.281;0.305;0.191;0.527;4.66;2.9;5.5;6.6;7.4;8.2;9.1;10.0;11.2;13.0;26.1
541;411;2001;1136;21.4;23.9;0.158;0.274;0.197;0.544;4.079;3.4;5.6;6.8;7.6;8.5;9.4;10.4;11.7;13.6;23.0
542;411;2002;1114;22.0;24.3;0.152;0.264;0.19;0.535;3.872;3.5;5.8;6.9;7.8;8.6;9.5;10.5;11.8;13.6;22.1
543;411;2003;1102;22.2;24.2;0.133;0.258;0.19;0.536;3.821;3.4;5.8;6.9;7.9;8.7;9.6;10.6;11.9;13.7;21.4
544;411;2004;1101;22.6;24.7;0.143;0.262;0.187;0.522;3.902;3.3;5.8;6.9;7.9;8.7;9.6;10.5;11.7;13.6;21.9
545;411;2005;1106;22.8;25.1;0.151;0.265;0.19;0.531;3.913;3.4;5.8;6.9;7.8;8.6;9.5;10.5;11.7;13.6;22.1
546;411;2006;1117;23.6;26.2;0.145;0.262;0.189;0.531;3.772;3.7;5.8;6.8;7.8;8.6;9.5;10.5;11.6;13.5;22.3
547;411;2007;1129;24.8;28.0;0.166;0.279;0.193;0.533;4.08;3.5;5.6;6.7;7.6;8.4;9.3;10.2;11.4;13.4;23.9
548;411;2008;1145;25.7;28.4;0.14;0.264;0.191;0.536;3.874;3.5;5.7;6.8;7.8;8.6;9.5;10.5;11.7;13.5;22.2
549;411;2009;1165;26.1;28.4;0.134;0.262;0.193;0.538;3.908;3.4;5.7;6.9;7.8;8.7;9.7;10.7;11.8;13.7;21.6
550;411;2010;1185;25.6;28.1;0.135;0.261;0.194;0.552;3.85;3.5;5.7;6.8;7.8;8.7;9.6;10.6;11.9;13.7;21.7
551;411;2011;1203;25.7;28.1;0.139;0.263;0.195;0.552;3.902;3.5;5.6;6.8;7.8;8.7;9.6;10.6;11.9;13.7;21.8
552;411;2012;1222;25.5;27.8;0.133;0.262;0.197;0.555;3.931;3.4;5.6;6.8;7.8;8.7;9.7;10.7;12.0;13.8;21.6
553;411;2013;1236;25.7;28.2;0.144;0.27;0.202;0.573;4.078;3.3;5.5;6.7;7.8;8.7;9.6;10.7;12.0;13.9;22.0
554;411;2014;1248;26.3;29.4;0.161;0.283;0.206;0.583;4.281;3.3;5.4;6.5;7.5;8.5;9.4;10.5;11.8;13.7;23.5
555;412;2000;867;18.4;21.7;0.309;0.329;0.216;0.612;5.253;2.7;5.1;6.1;7.1;8.0;8.9;10.0;11.3;13.5;27.3
556;412;2001;956;20.1;23.2;0.18;0.294;0.218;0.611;4.417;3.3;5.4;6.4;7.3;8.2;9.1;10.3;11.7;14.0;24.3
557;412;2002;1029;21.1;24.2;0.173;0.291;0.217;0.608;4.372;3.2;5.4;6.5;7.4;8.3;9.2;10.4;11.8;14.0;23.9
558;412;2003;1074;21.4;24.2;0.157;0.281;0.214;0.597;4.185;3.3;5.5;6.6;7.4;8.4;9.3;10.5;11.9;14.1;23.0
559;412;2004;1103;21.8;24.9;0.171;0.29;0.214;0.6;4.385;3.2;5.4;6.5;7.4;8.3;9.2;10.3;11.8;14.0;23.9
560;412;2005;1137;22.0;25.2;0.162;0.285;0.215;0.607;4.248;3.3;5.5;6.5;7.4;8.3;9.3;10.4;11.8;14.1;23.5
561;412;2006;1101;22.6;25.8;0.168;0.281;0.209;0.585;4.093;3.6;5.5;6.5;7.4;8.3;9.3;10.3;11.7;13.8;23.5
562;412;2007;1079;23.9;27.8;0.183;0.295;0.211;0.588;4.361;3.4;5.4;6.4;7.3;8.2;9.1;10.1;11.5;13.6;25.0
563;412;2008;1072;24.9;28.2;0.159;0.281;0.208;0.58;4.166;3.4;5.5;6.6;7.5;8.4;9.3;10.4;11.7;13.9;23.3
564;412;2009;1073;25.6;28.3;0.143;0.272;0.208;0.581;4.031;3.5;5.5;6.6;7.6;8.5;9.5;10.6;11.9;13.9;22.4
565;412;2010;1078;25.6;28.3;0.141;0.269;0.205;0.576;3.989;3.5;5.6;6.7;7.6;8.5;9.5;10.6;11.9;13.9;22.1
566;412;2011;1093;25.9;28.5;0.139;0.269;0.205;0.579;4.011;3.4;5.5;6.7;7.6;8.6;9.6;10.7;12.0;13.9;22.0
567;412;2012;1102;25.8;28.5;0.145;0.272;0.206;0.58;4.109;3.3;5.5;6.7;7.7;8.6;9.6;10.7;12.0;13.9;22.2
568;412;2013;1114;26.2;29.1;0.155;0.279;0.21;0.592;4.281;3.1;5.4;6.6;7.6;8.5;9.5;10.6;12.0;13.9;22.6
569;412;2014;1135;27.0;30.7;0.178;0.297;0.217;0.599;4.547;3.3;5.2;6.3;7.3;8.3;9.3;10.4;11.6;13.7;24.6
570;413;2000;734;15.8;18.1;0.219;0.3;0.213;0.611;4.558;2.7;5.7;6.5;7.3;8.2;9.2;10.3;11.8;13.9;24.4
571;413;2001;747;17.0;20.2;0.188;0.295;0.22;0.613;4.202;3.7;5.6;6.3;7.1;8.0;8.9;10.1;11.5;13.8;25.0
572;413;2002;765;17.9;21.3;0.179;0.293;0.222;0.626;4.142;3.8;5.5;6.3;7.1;8.0;8.9;10.1;11.6;13.9;24.9
573;413;2003;787;18.4;21.5;0.179;0.295;0.221;0.622;4.342;3.3;5.6;6.4;7.2;8.1;9.0;10.2;11.8;14.1;24.4
574;413;2004;814;18.9;22.2;0.182;0.299;0.224;0.627;4.432;3.2;5.6;6.4;7.2;8.0;9.0;10.2;11.7;14.1;24.7
575;413;2005;831;19.6;23.5;0.222;0.31;0.225;0.623;4.612;3.2;5.4;6.2;7.0;7.9;8.8;10.0;11.5;13.9;26.0
576;413;2006;915;20.3;23.9;0.187;0.291;0.218;0.609;4.195;3.6;5.6;6.4;7.2;8.0;8.9;10.0;11.6;14.1;24.5
577;413;2007;988;21.3;26.2;0.199;0.309;0.227;0.623;4.456;3.6;5.4;6.2;6.9;7.7;8.7;9.8;11.3;13.7;26.5
578;413;2008;1033;22.5;26.4;0.163;0.287;0.218;0.601;4.106;3.8;5.6;6.4;7.2;8.1;9.0;10.1;11.6;14.0;24.3
579;413;2009;1059;22.9;26.7;0.165;0.292;0.228;0.637;4.299;3.4;5.5;6.4;7.2;8.1;9.1;10.3;11.9;14.3;23.9
580;413;2010;1091;22.9;26.7;0.163;0.288;0.225;0.628;4.179;3.6;5.5;6.4;7.2;8.1;9.1;10.3;11.8;14.2;23.8
581;413;2011;1059;23.3;26.9;0.158;0.286;0.225;0.64;4.181;3.5;5.5;6.4;7.3;8.2;9.2;10.4;11.9;14.3;23.4
582;413;2012;1040;23.4;27.0;0.147;0.278;0.218;0.614;4.033;3.6;5.6;6.5;7.4;8.3;9.2;10.4;11.9;14.1;23.1
583;413;2013;1031;23.9;27.3;0.15;0.281;0.221;0.622;4.125;3.5;5.5;6.5;7.4;8.3;9.3;10.4;12.0;14.2;23.0
584;413;2014;1031;24.9;28.9;0.171;0.295;0.227;0.633;4.357;3.5;5.3;6.3;7.2;8.1;9.2;10.3;11.8;13.9;24.5
585;414;2000;638;14.8;17.2;0.176;0.263;0.194;0.552;3.569;3.9;6.3;6.8;7.4;8.2;9.1;10.2;11.6;13.7;22.8
586;414;2001;641;15.8;18.7;0.131;0.245;0.19;0.535;3.152;5.1;6.3;6.9;7.4;8.1;8.9;10.0;11.4;13.5;22.5
587;414;2002;643;16.5;19.5;0.126;0.245;0.192;0.541;3.179;4.9;6.3;6.9;7.4;8.1;9.0;10.0;11.5;13.6;22.2
588;414;2003;656;17.1;20.1;0.127;0.248;0.192;0.541;3.245;4.8;6.3;6.8;7.4;8.1;8.9;10.0;11.5;13.6;22.4
589;414;2004;669;17.6;20.8;0.133;0.252;0.195;0.558;3.271;4.9;6.2;6.8;7.3;8.1;8.9;10.0;11.5;13.5;22.8
590;414;2005;690;18.2;21.5;0.136;0.257;0.198;0.548;3.386;4.7;6.2;6.8;7.3;8.0;8.9;10.0;11.4;13.7;23.0
591;414;2006;702;18.9;22.5;0.14;0.256;0.194;0.53;3.353;4.8;6.2;6.8;7.3;8.0;8.9;9.9;11.3;13.5;23.3
592;414;2007;719;20.1;24.6;0.184;0.283;0.198;0.54;3.732;4.5;5.9;6.5;7.1;7.8;8.6;9.6;11.0;13.1;25.9
593;414;2008;740;21.0;24.9;0.143;0.265;0.198;0.541;3.542;4.5;6.0;6.7;7.3;8.0;8.9;9.9;11.3;13.6;23.6
594;414;2009;769;21.6;25.5;0.135;0.26;0.196;0.536;3.442;4.7;6.1;6.7;7.3;8.1;8.9;9.9;11.3;13.6;23.5
595;414;2010;784;21.6;25.6;0.137;0.258;0.192;0.53;3.393;4.7;6.1;6.7;7.4;8.1;8.9;9.9;11.3;13.5;23.4
596;414;2011;868;22.1;25.9;0.13;0.255;0.193;0.524;3.383;4.6;6.2;6.8;7.4;8.1;9.0;10.0;11.4;13.6;22.9
597;414;2012;936;22.5;26.2;0.124;0.25;0.191;0.526;3.302;4.8;6.2;6.8;7.5;8.2;9.0;10.1;11.4;13.6;22.5
598;414;2013;977;22.3;25.9;0.13;0.248;0.188;0.519;3.293;4.6;6.2;6.9;7.5;8.3;9.1;10.1;11.4;13.6;22.3
599;414;2014;1006;22.8;27.3;0.156;0.265;0.193;0.527;3.456;4.8;6.1;6.7;7.3;8.0;8.8;9.8;11.1;13.2;24.3
600;415;2000;547;14.1;17.5;0.272;0.265;0.184;0.522;3.356;5.0;6.3;6.7;7.2;7.8;8.5;9.6;11.0;13.0;24.9
601;415;2001;554;14.9;17.6;0.118;0.23;0.175;0.499;2.936;5.4;6.6;7.1;7.6;8.1;8.9;9.8;11.3;13.4;21.8
602;415;2002;563;15.7;18.6;0.119;0.233;0.178;0.503;2.989;5.2;6.6;7.1;7.6;8.1;8.9;9.9;11.4;13.5;21.8
603;415;2003;565;16.1;19.0;0.107;0.226;0.176;0.489;2.872;5.6;6.6;7.1;7.6;8.1;8.9;9.9;11.3;13.4;21.6
604;415;2004;569;16.3;19.2;0.098;0.22;0.174;0.496;2.816;5.5;6.7;7.2;7.7;8.2;9.0;9.9;11.4;13.4;21.0
605;415;2005;569;16.5;19.7;0.111;0.229;0.179;0.507;2.907;5.5;6.6;7.1;7.6;8.1;8.9;9.9;11.4;13.4;21.7
606;415;2006;574;17.1;20.3;0.117;0.232;0.175;0.494;2.96;5.4;6.6;7.1;7.6;8.1;8.9;9.9;11.3;13.3;22.0
607;415;2007;578;17.9;21.5;0.132;0.243;0.179;0.495;3.105;5.2;6.4;7.0;7.5;8.0;8.8;9.8;11.1;13.3;22.9
608;415;2008;595;18.9;22.3;0.118;0.239;0.182;0.506;3.112;5.0;6.4;7.0;7.6;8.2;8.9;10.0;11.3;13.5;22.1
609;415;2009;609;19.4;22.6;0.104;0.227;0.174;0.485;2.925;5.2;6.6;7.2;7.7;8.2;9.0;10.0;11.4;13.4;21.3
610;415;2010;628;19.4;22.8;0.109;0.229;0.173;0.473;2.957;5.2;6.6;7.2;7.7;8.2;8.9;10.0;11.3;13.4;21.6
611;415;2011;640;19.9;22.9;0.097;0.22;0.171;0.474;2.856;5.3;6.7;7.3;7.8;8.3;9.1;10.1;11.4;13.4;20.7
612;415;2012;658;20.5;23.6;0.106;0.227;0.172;0.483;2.941;5.1;6.6;7.2;7.7;8.3;9.1;10.1;11.4;13.2;21.3
613;415;2013;678;20.5;23.7;0.106;0.224;0.17;0.472;2.899;5.2;6.7;7.2;7.7;8.3;9.1;10.0;11.3;13.4;21.1
614;415;2014;705;20.9;24.7;0.121;0.235;0.175;0.473;3.008;5.3;6.6;7.1;7.5;8.1;8.9;9.9;11.1;13.1;22.4
615;416;2000;435;13.6;16.3;0.125;0.241;0.193;0.549;3.112;4.9;6.6;7.0;7.5;8.0;8.8;10.0;11.6;14.0;21.8
616;416;2001;439;14.3;17.5;0.144;0.251;0.183;0.51;3.22;4.9;6.5;7.0;7.4;7.9;8.6;9.6;11.2;13.6;23.3
617;416;2002;438;15.3;18.4;0.119;0.234;0.178;0.507;2.954;5.5;6.6;7.1;7.5;8.0;8.7;9.7;11.3;13.5;22.3
618;416;2003;439;15.6;18.7;0.113;0.228;0.175;0.488;2.894;5.5;6.7;7.2;7.5;8.0;8.8;9.7;11.2;13.5;21.9
619;416;2004;442;15.9;19.0;0.111;0.225;0.171;0.486;2.872;5.4;6.7;7.2;7.6;8.1;8.8;9.8;11.3;13.4;21.5
620;416;2005;451;16.1;19.1;0.104;0.222;0.17;0.474;2.829;5.6;6.7;7.2;7.6;8.2;8.8;9.8;11.2;13.4;21.4
621;416;2006;459;16.6;19.6;0.101;0.218;0.163;0.454;2.772;5.7;6.8;7.3;7.7;8.2;8.9;9.8;11.2;13.2;21.3
622;416;2007;470;17.3;20.5;0.108;0.225;0.169;0.477;2.859;5.6;6.6;7.2;7.6;8.2;8.9;9.8;11.2;13.3;21.7
623;416;2008;472;18.1;21.2;0.1;0.221;0.167;0.47;2.831;5.5;6.7;7.2;7.7;8.3;9.0;9.8;11.3;13.3;21.3
624;416;2009;479;18.6;21.6;0.104;0.22;0.163;0.451;2.846;5.2;6.8;7.3;7.8;8.3;9.0;10.0;11.3;13.3;20.9
625;416;2010;481;18.5;21.3;0.084;0.203;0.154;0.425;2.609;5.8;6.9;7.5;7.9;8.4;9.0;9.9;11.2;13.2;20.1
626;416;2011;491;18.7;21.5;0.085;0.204;0.155;0.436;2.639;5.5;7.0;7.5;7.9;8.4;9.1;10.1;11.3;13.2;19.9
627;416;2012;496;19.0;21.9;0.089;0.207;0.156;0.441;2.675;5.5;6.9;7.5;7.9;8.4;9.1;10.0;11.3;13.2;20.2
628;416;2013;509;19.0;21.7;0.079;0.199;0.15;0.42;2.59;5.7;7.0;7.6;8.0;8.5;9.1;10.0;11.3;13.2;19.6
629;416;2014;527;19.3;22.5;0.094;0.207;0.15;0.422;2.661;5.7;7.0;7.5;7.9;8.3;8.9;9.8;11.2;13.1;20.6
630;417;2000;252;13.1;15.8;0.096;0.224;0.187;0.545;2.838;5.7;6.7;7.0;7.5;8.0;8.7;9.9;11.5;14.0;21.1
631;417;2001;264;13.7;16.6;0.112;0.23;0.174;0.491;2.915;5.5;6.7;7.1;7.6;8.0;8.6;9.7;11.3;13.7;21.8
632;417;2002;276;14.8;18.1;0.118;0.241;0.187;0.535;3.05;5.4;6.5;6.9;7.4;7.9;8.6;9.6;11.3;13.7;22.6
633;417;2003;295;15.1;18.8;0.141;0.249;0.189;0.532;3.137;5.3;6.5;6.9;7.3;7.8;8.4;9.6;11.2;13.6;23.5
634;417;2004;306;15.5;18.7;0.113;0.232;0.179;0.499;2.947;5.5;6.6;7.1;7.5;8.0;8.7;9.7;11.2;13.7;22.0
635;417;2005;309;16.0;19.7;0.13;0.244;0.191;0.547;3.066;5.5;6.5;6.9;7.3;7.8;8.6;9.6;11.3;13.7;22.8
636;417;2006;313;16.6;19.9;0.121;0.236;0.174;0.487;2.999;5.5;6.5;7.0;7.5;8.0;8.7;9.6;11.1;13.5;22.5
637;417;2007;316;17.0;20.6;0.116;0.234;0.178;0.498;2.976;5.4;6.6;7.1;7.5;8.0;8.7;9.7;11.2;13.5;22.3
638;417;2008;321;17.8;21.3;0.115;0.229;0.171;0.479;2.902;5.6;6.6;7.1;7.6;8.1;8.8;9.7;11.2;13.3;22.1
639;417;2009;322;18.2;21.5;0.101;0.215;0.159;0.458;2.724;5.8;6.8;7.3;7.8;8.2;8.8;9.7;11.1;13.2;21.2
640;417;2010;332;18.2;21.2;0.094;0.206;0.152;0.426;2.626;5.9;6.9;7.4;7.8;8.3;8.9;9.8;11.1;13.1;20.7
641;417;2011;343;18.3;21.0;0.072;0.192;0.149;0.416;2.491;6.0;7.1;7.6;8.0;8.5;9.1;10.0;11.2;13.2;19.3
642;417;2012;354;18.7;21.3;0.076;0.195;0.149;0.415;2.535;5.8;7.0;7.6;8.1;8.5;9.1;10.0;11.3;13.2;19.4
643;417;2013;356;18.6;21.3;0.069;0.19;0.143;0.413;2.459;6.0;7.2;7.7;8.1;8.5;9.1;9.9;11.2;13.1;19.3
644;417;2014;366;18.8;21.8;0.09;0.2;0.141;0.404;2.563;5.8;7.1;7.6;8.0;8.4;8.9;9.7;11.1;13.1;20.2
645;418;2000;158;12.8;15.9;0.129;0.246;0.199;0.581;3.146;5.2;6.4;6.9;7.4;7.8;8.5;9.7;11.6;14.3;22.2
646;418;2001;161;13.4;16.8;0.119;0.246;0.197;0.585;3.132;5.4;6.4;6.9;7.3;7.8;8.3;9.5;11.5;14.1;22.7
647;418;2002;163;14.2;17.8;0.12;0.246;0.195;0.572;3.098;5.5;6.5;6.9;7.3;7.7;8.4;9.4;11.4;14.1;22.8
648;418;2003;159;14.6;18.4;0.123;0.246;0.193;0.557;3.115;5.4;6.5;6.9;7.3;7.7;8.3;9.5;11.3;13.9;23.1
649;418;2004;168;15.1;19.0;0.126;0.247;0.195;0.567;3.119;5.4;6.4;6.9;7.2;7.8;8.4;9.5;11.4;13.9;23.0
650;418;2005;180;15.5;19.2;0.129;0.245;0.191;0.548;3.07;5.5;6.5;6.9;7.3;7.8;8.5;9.6;11.3;13.7;22.9
651;418;2006;192;16.3;19.7;0.114;0.236;0.186;0.533;2.978;5.5;6.5;7.0;7.4;7.9;8.7;9.8;11.4;13.6;22.1
652;418;2007;204;17.0;20.6;0.124;0.243;0.192;0.548;3.062;5.4;6.4;6.8;7.3;7.9;8.6;9.8;11.3;13.7;22.6
653;418;2008;218;17.7;21.4;0.116;0.238;0.192;0.539;3.008;5.5;6.5;6.9;7.4;7.9;8.8;9.9;11.3;13.7;22.2
654;418;2009;234;18.2;21.4;0.089;0.215;0.173;0.483;2.751;5.7;6.8;7.3;7.7;8.2;8.9;10.0;11.3;13.7;20.6
655;418;2010;240;18.0;21.7;0.122;0.23;0.168;0.479;2.906;5.6;6.7;7.1;7.6;8.0;8.7;9.6;11.1;13.3;22.3
656;418;2011;249;18.0;21.0;0.082;0.208;0.162;0.447;2.677;5.7;6.9;7.4;7.8;8.3;8.9;9.9;11.3;13.5;20.3
657;418;2012;257;18.4;21.9;0.104;0.221;0.164;0.478;2.808;5.6;6.8;7.3;7.7;8.2;8.7;9.8;11.3;13.3;21.4
658;418;2013;259;18.5;21.8;0.092;0.209;0.154;0.44;2.666;5.7;7.0;7.4;7.9;8.3;8.8;9.8;11.2;13.2;20.7
659;418;2014;272;18.6;21.7;0.077;0.197;0.147;0.419;2.539;5.9;7.1;7.6;8.0;8.4;8.9;9.8;11.2;13.3;19.9
660;422;2000;12911;16.5;18.5;0.194;0.274;0.195;0.556;3.998;3.2;5.9;6.7;7.6;8.5;9.4;10.4;11.7;13.6;22.9
661;422;2001;12957;18.0;20.1;0.14;0.262;0.197;0.557;3.739;3.6;5.9;6.8;7.6;8.5;9.4;10.5;11.8;13.8;22.0
662;422;2002;12965;18.7;20.7;0.145;0.262;0.195;0.55;3.819;3.3;6.0;6.9;7.7;8.6;9.5;10.6;11.9;13.8;21.7
663;422;2003;12963;18.9;20.8;0.14;0.26;0.194;0.55;3.823;3.2;6.1;6.9;7.8;8.6;9.6;10.6;11.9;13.9;21.4
664;422;2004;12979;19.3;21.5;0.143;0.263;0.194;0.545;3.841;3.3;6.0;6.9;7.7;8.6;9.5;10.5;11.8;13.8;21.9
665;422;2005;13010;19.5;21.8;0.141;0.262;0.195;0.546;3.768;3.5;6.0;6.9;7.7;8.5;9.4;10.5;11.8;13.8;22.0
666;422;2006;13002;20.4;22.8;0.133;0.255;0.19;0.535;3.617;3.7;6.1;6.9;7.7;8.5;9.4;10.4;11.8;13.7;21.7
667;422;2007;13032;21.4;24.5;0.159;0.274;0.196;0.548;3.925;3.5;5.9;6.7;7.5;8.3;9.2;10.2;11.6;13.6;23.4
668;422;2008;13049;22.3;24.9;0.138;0.262;0.195;0.546;3.764;3.5;6.0;6.9;7.7;8.5;9.4;10.4;11.8;13.8;22.1
669;422;2009;13016;22.6;25.1;0.137;0.262;0.196;0.551;3.807;3.3;6.0;6.9;7.7;8.6;9.5;10.5;11.9;13.9;21.7
670;422;2010;13022;22.6;25.2;0.133;0.259;0.195;0.548;3.703;3.6;6.0;6.9;7.7;8.5;9.4;10.5;11.8;13.8;21.7
671;422;2011;13036;22.8;25.4;0.132;0.258;0.195;0.546;3.701;3.5;6.0;6.9;7.7;8.5;9.5;10.5;11.9;13.9;21.6
672;422;2012;13044;23.0;25.5;0.132;0.258;0.193;0.54;3.73;3.5;6.0;6.9;7.7;8.6;9.5;10.5;11.8;13.8;21.6
673;422;2013;13012;23.2;25.7;0.135;0.261;0.197;0.552;3.799;3.4;6.0;6.9;7.7;8.6;9.5;10.5;11.9;13.9;21.6
674;422;2014;13029;23.8;26.9;0.151;0.272;0.2;0.56;3.94;3.5;5.8;6.7;7.5;8.4;9.3;10.4;11.7;13.7;23.0
675;423;2000;1330;16.2;18.2;0.193;0.29;0.216;0.608;4.509;2.7;5.6;6.5;7.5;8.4;9.4;10.6;12.0;14.1;23.3
676;423;2001;1351;17.7;20.2;0.176;0.295;0.224;0.618;4.501;3.0;5.5;6.4;7.3;8.2;9.3;10.4;11.9;14.2;23.9
677;423;2002;1356;18.1;20.6;0.182;0.297;0.221;0.613;4.681;2.5;5.6;6.5;7.4;8.3;9.3;10.5;12.0;14.2;23.7
678;423;2003;1355;18.2;20.5;0.182;0.298;0.22;0.623;4.817;2.3;5.6;6.5;7.5;8.4;9.4;10.6;12.1;14.4;23.4
679;423;2004;1363;18.5;20.9;0.182;0.299;0.22;0.617;4.808;2.3;5.6;6.5;7.4;8.3;9.3;10.5;12.0;14.3;23.6
680;423;2005;1370;18.7;21.6;0.19;0.298;0.219;0.612;4.623;2.8;5.5;6.5;7.3;8.2;9.2;10.3;11.8;14.1;24.2
681;423;2006;1378;19.5;22.4;0.178;0.294;0.215;0.592;4.495;3.0;5.5;6.5;7.4;8.2;9.2;10.3;11.7;14.0;24.1
682;423;2007;1386;20.4;23.7;0.194;0.306;0.222;0.607;4.769;2.8;5.4;6.4;7.2;8.1;9.1;10.2;11.7;14.0;25.1
683;423;2008;1413;20.9;24.1;0.174;0.295;0.222;0.609;4.575;2.9;5.5;6.5;7.3;8.2;9.2;10.4;11.9;14.1;24.0
684;423;2009;1454;21.1;24.3;0.182;0.303;0.229;0.635;4.9;2.5;5.4;6.5;7.3;8.2;9.2;10.5;12.0;14.4;24.1
685;423;2010;1475;21.1;24.3;0.182;0.305;0.229;0.633;4.863;2.6;5.4;6.4;7.3;8.2;9.2;10.4;11.9;14.4;24.3
686;423;2011;1503;21.1;24.2;0.186;0.306;0.228;0.627;5.05;2.3;5.4;6.4;7.4;8.3;9.3;10.5;12.0;14.4;24.2
687;423;2012;1527;21.3;24.2;0.188;0.307;0.228;0.636;5.064;2.3;5.3;6.4;7.3;8.3;9.3;10.5;12.0;14.4;24.2
688;423;2013;1540;21.2;24.4;0.183;0.306;0.232;0.647;4.934;2.5;5.3;6.4;7.3;8.2;9.2;10.4;12.0;14.5;24.2
689;423;2014;1564;21.6;25.4;0.201;0.317;0.24;0.665;5.113;2.6;5.2;6.2;7.1;8.0;9.1;10.3;11.9;14.3;25.4
690;424;2000;400;17.4;19.1;0.141;0.26;0.204;0.583;3.74;3.6;5.8;6.7;7.6;8.6;9.6;10.7;12.1;14.0;21.3
691;424;2001;403;18.8;21.0;0.145;0.274;0.215;0.614;4.079;3.3;5.6;6.6;7.6;8.5;9.5;10.6;12.1;14.2;22.1
692;424;2002;399;19.5;21.3;0.176;0.289;0.205;0.589;4.703;1.9;5.8;6.8;7.7;8.6;9.6;10.7;12.2;14.1;22.5
693;424;2003;394;19.4;21.6;0.184;0.294;0.215;0.615;4.864;1.9;5.7;6.6;7.6;8.5;9.6;10.7;12.2;14.4;22.7
694;424;2004;392;19.8;22.1;0.137;0.268;0.206;0.596;3.97;3.3;5.8;6.7;7.7;8.5;9.5;10.6;12.0;14.2;21.8
695;424;2005;389;20.1;23.1;0.176;0.283;0.203;0.577;4.158;3.4;5.7;6.6;7.5;8.3;9.2;10.2;11.6;13.8;23.8
696;424;2006;388;20.8;23.6;0.153;0.276;0.204;0.583;4.097;3.3;5.7;6.7;7.6;8.4;9.3;10.4;11.8;14.0;22.8
697;424;2007;386;21.8;25.4;0.18;0.294;0.208;0.58;4.395;3.2;5.5;6.6;7.4;8.2;9.0;10.1;11.5;13.7;24.8
698;424;2008;382;22.6;25.7;0.154;0.278;0.208;0.583;4.126;3.3;5.7;6.6;7.5;8.4;9.3;10.4;11.8;14.0;23.1
699;424;2009;378;23.4;26.4;0.155;0.281;0.207;0.575;4.242;3.1;5.6;6.7;7.5;8.4;9.3;10.4;11.8;14.0;23.2
700;424;2010;376;23.1;26.2;0.156;0.281;0.207;0.579;4.206;3.2;5.6;6.6;7.5;8.4;9.3;10.3;11.8;14.0;23.2
701;424;2011;373;23.1;26.4;0.152;0.279;0.208;0.586;4.106;3.4;5.7;6.7;7.5;8.3;9.3;10.3;11.8;13.9;23.2
702;424;2012;369;23.3;26.5;0.159;0.281;0.21;0.597;4.22;3.1;5.7;6.6;7.5;8.4;9.3;10.4;11.9;14.0;23.1
703;424;2013;368;23.5;26.8;0.147;0.277;0.216;0.612;4.081;3.4;5.6;6.6;7.5;8.3;9.3;10.5;12.0;14.1;22.7
704;424;2014;365;24.0;28.1;0.174;0.294;0.224;0.619;4.328;3.4;5.5;6.4;7.2;8.1;9.1;10.3;11.7;13.9;24.5
