ID;Geslacht;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1;Deeltijd_2;MinderDan20UurPerWeek_3;MinderDan12UurPerWeek_4;k_12Tot20UurPerWeek_5;k_20Tot35UurPerWeek_6;k_20Tot28UurPerWeek_7;k_28Tot35UurPerWeek_8;Voltijd_9;GemiddeldeArbeidsduurInUren_10
4123;Vrouwen;Totaal personen;2021 2e kwartaal;4341;3079;987;501;486;2092;1038;1054;1262;27.2
4124;Vrouwen;Totaal personen;2021 3e kwartaal;4396;3078;965;475;490;2113;1048;1065;1318;27.6
4125;Vrouwen;Totaal personen;2021 4e kwartaal;4422;3103;970;501;469;2133;1055;1077;1319;27.5
4126;Vrouwen;Totaal personen;2021;4368;3078;982;492;490;2096;1038;1058;1290;27.4
4127;Vrouwen;Totaal personen;2022 1e kwartaal;4439;3073;954;500;453;2119;1032;1088;1366;27.7
4128;Vrouwen;Leeftijd: 15 tot 25 jaar;2003 1e kwartaal;578;419;300;237;62;120;44;76;158;20.5
4129;Vrouwen;Leeftijd: 15 tot 25 jaar;2003 2e kwartaal;584;434;307;241;66;127;50;77;150;20.2
4130;Vrouwen;Leeftijd: 15 tot 25 jaar;2003 3e kwartaal;601;440;295;221;75;145;56;89;160;21.1
4131;Vrouwen;Leeftijd: 15 tot 25 jaar;2003 4e kwartaal;572;425;303;243;60;122;46;75;147;20.0
4132;Vrouwen;Leeftijd: 15 tot 25 jaar;2003;583;430;301;235;66;128;49;79;154;20.5
4133;Vrouwen;Leeftijd: 15 tot 25 jaar;2004 1e kwartaal;554;412;298;241;58;114;42;72;141;19.9
4134;Vrouwen;Leeftijd: 15 tot 25 jaar;2004 2e kwartaal;566;423;307;241;66;116;45;71;143;19.9
4135;Vrouwen;Leeftijd: 15 tot 25 jaar;2004 3e kwartaal;580;424;290;219;71;133;55;78;156;21.0
4136;Vrouwen;Leeftijd: 15 tot 25 jaar;2004 4e kwartaal;558;419;310;251;59;109;44;65;139;19.4
4137;Vrouwen;Leeftijd: 15 tot 25 jaar;2004;564;419;301;238;63;118;46;72;145;20.0
4138;Vrouwen;Leeftijd: 15 tot 25 jaar;2005 1e kwartaal;545;422;311;252;59;112;44;68;123;18.9
4139;Vrouwen;Leeftijd: 15 tot 25 jaar;2005 2e kwartaal;562;433;316;252;64;116;51;66;129;19.0
4140;Vrouwen;Leeftijd: 15 tot 25 jaar;2005 3e kwartaal;583;443;306;231;75;137;59;78;140;20.1
4141;Vrouwen;Leeftijd: 15 tot 25 jaar;2005 4e kwartaal;567;440;321;252;70;119;46;73;127;19.0
4142;Vrouwen;Leeftijd: 15 tot 25 jaar;2005;564;435;314;247;67;121;50;71;130;19.3
4143;Vrouwen;Leeftijd: 15 tot 25 jaar;2006 1e kwartaal;555;428;317;253;63;112;47;64;127;18.8
4144;Vrouwen;Leeftijd: 15 tot 25 jaar;2006 2e kwartaal;569;443;322;249;73;121;51;69;126;19.0
4145;Vrouwen;Leeftijd: 15 tot 25 jaar;2006 3e kwartaal;585;441;309;228;80;132;59;73;144;20.1
4146;Vrouwen;Leeftijd: 15 tot 25 jaar;2006 4e kwartaal;573;442;328;254;74;114;50;65;131;19.0
4147;Vrouwen;Leeftijd: 15 tot 25 jaar;2006;571;439;319;246;73;120;52;68;132;19.2
4148;Vrouwen;Leeftijd: 15 tot 25 jaar;2007 1e kwartaal;567;439;331;254;77;108;47;62;128;18.8
4149;Vrouwen;Leeftijd: 15 tot 25 jaar;2007 2e kwartaal;594;463;341;255;86;122;58;64;131;19.0
4150;Vrouwen;Leeftijd: 15 tot 25 jaar;2007 3e kwartaal;620;479;336;239;97;143;68;75;141;19.8
4151;Vrouwen;Leeftijd: 15 tot 25 jaar;2007 4e kwartaal;614;478;354;271;83;125;56;69;136;18.9
4152;Vrouwen;Leeftijd: 15 tot 25 jaar;2007;599;465;340;254;86;125;57;67;134;19.1
4153;Vrouwen;Leeftijd: 15 tot 25 jaar;2008 1e kwartaal;603;480;355;271;84;125;55;70;123;18.4
4154;Vrouwen;Leeftijd: 15 tot 25 jaar;2008 2e kwartaal;620;495;356;266;90;139;62;76;125;18.8
4155;Vrouwen;Leeftijd: 15 tot 25 jaar;2008 3e kwartaal;638;501;341;250;91;160;75;85;137;19.7
4156;Vrouwen;Leeftijd: 15 tot 25 jaar;2008 4e kwartaal;623;488;349;270;78;140;64;76;135;19.0
4157;Vrouwen;Leeftijd: 15 tot 25 jaar;2008;621;491;350;264;86;141;64;77;130;19.0
4158;Vrouwen;Leeftijd: 15 tot 25 jaar;2009 1e kwartaal;618;494;358;274;84;136;60;75;125;18.6
4159;Vrouwen;Leeftijd: 15 tot 25 jaar;2009 2e kwartaal;628;507;363;272;91;144;64;80;121;18.6
4160;Vrouwen;Leeftijd: 15 tot 25 jaar;2009 3e kwartaal;634;503;342;255;87;162;75;87;131;19.4
4161;Vrouwen;Leeftijd: 15 tot 25 jaar;2009 4e kwartaal;611;498;363;284;79;135;61;74;113;18.0
4162;Vrouwen;Leeftijd: 15 tot 25 jaar;2009;623;501;357;271;85;144;65;79;122;18.7
4163;Vrouwen;Leeftijd: 15 tot 25 jaar;2010 1e kwartaal;597;493;368;286;82;125;55;70;104;17.4
4164;Vrouwen;Leeftijd: 15 tot 25 jaar;2010 2e kwartaal;611;507;369;284;85;138;66;72;104;17.6
4165;Vrouwen;Leeftijd: 15 tot 25 jaar;2010 3e kwartaal;626;521;356;265;91;164;80;84;105;18.4
4166;Vrouwen;Leeftijd: 15 tot 25 jaar;2010 4e kwartaal;606;506;371;281;90;136;59;77;99;17.4
4167;Vrouwen;Leeftijd: 15 tot 25 jaar;2010;610;507;366;279;87;141;65;76;103;17.7
4168;Vrouwen;Leeftijd: 15 tot 25 jaar;2011 1e kwartaal;598;504;366;284;83;137;60;77;94;17.2
4169;Vrouwen;Leeftijd: 15 tot 25 jaar;2011 2e kwartaal;618;517;380;290;90;138;64;73;101;17.3
4170;Vrouwen;Leeftijd: 15 tot 25 jaar;2011 3e kwartaal;636;529;372;271;101;156;76;81;108;18.1
4171;Vrouwen;Leeftijd: 15 tot 25 jaar;2011 4e kwartaal;629;529;389;297;93;139;66;73;101;17.2
4172;Vrouwen;Leeftijd: 15 tot 25 jaar;2011;620;519;377;285;92;143;67;76;101;17.5
4173;Vrouwen;Leeftijd: 15 tot 25 jaar;2012 1e kwartaal;612;515;375;292;83;140;67;74;97;17.2
4174;Vrouwen;Leeftijd: 15 tot 25 jaar;2012 2e kwartaal;620;527;386;289;97;141;70;71;93;17.0
4175;Vrouwen;Leeftijd: 15 tot 25 jaar;2012 3e kwartaal;635;534;372;272;99;162;80;81;102;17.9
4176;Vrouwen;Leeftijd: 15 tot 25 jaar;2012 4e kwartaal;623;527;383;294;89;144;68;76;96;17.1
4177;Vrouwen;Leeftijd: 15 tot 25 jaar;2012;623;526;379;287;92;147;71;76;97;17.3
4178;Vrouwen;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;605;511;374;287;87;136;70;66;95;16.9
4179;Vrouwen;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;619;525;388;288;100;137;67;70;94;16.9
4180;Vrouwen;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;622;525;368;271;96;157;79;78;97;17.7
4181;Vrouwen;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;603;517;387;302;85;129;62;67;87;16.4
4182;Vrouwen;Leeftijd: 15 tot 25 jaar;2013;612;519;379;287;92;140;69;70;93;17.0
4183;Vrouwen;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;572;488;368;291;77;121;61;60;84;16.3
4184;Vrouwen;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;585;501;371;286;85;130;72;57;84;16.3
4185;Vrouwen;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;605;515;369;272;97;146;74;72;90;17.3
4186;Vrouwen;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;607;519;388;300;88;132;62;69;87;16.6
4187;Vrouwen;Leeftijd: 15 tot 25 jaar;2014;592;506;374;287;87;132;67;65;86;16.6
4188;Vrouwen;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;606;523;388;303;85;135;69;66;83;16.3
4189;Vrouwen;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;626;536;398;306;92;138;69;69;91;16.6
4190;Vrouwen;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;632;531;375;275;101;156;81;75;101;17.9
4191;Vrouwen;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;621;532;398;302;97;134;68;66;89;16.5
4192;Vrouwen;Leeftijd: 15 tot 25 jaar;2015;621;530;390;296;94;141;72;69;91;16.8
4193;Vrouwen;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;607;518;395;303;92;124;62;62;89;16.2
4194;Vrouwen;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;633;548;406;304;103;142;76;65;85;16.4
4195;Vrouwen;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;647;556;389;279;110;167;89;78;91;17.3
4196;Vrouwen;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;638;547;407;306;101;140;69;71;91;16.6
4197;Vrouwen;Leeftijd: 15 tot 25 jaar;2016;631;542;399;298;101;143;74;69;89;16.6
4198;Vrouwen;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal ;628;545;401;312;89;144;70;74;83;16.3
4199;Vrouwen;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;649;564;420;316;104;144;73;71;85;16.3
4200;Vrouwen;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;670;568;410;297;112;158;81;77;102;17.4
4201;Vrouwen;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;668;569;422;320;103;147;70;77;99;16.9
4202;Vrouwen;Leeftijd: 15 tot 25 jaar;2017;654;562;413;311;102;148;73;75;92;16.7
4203;Vrouwen;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;657;566;417;318;99;150;70;80;91;16.7
4204;Vrouwen;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;676;581;422;314;108;160;79;80;94;16.8
4205;Vrouwen;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;685;571;397;287;110;173;93;80;114;18.0
4206;Vrouwen;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;678;577;420;315;105;156;77;80;102;17.0
4207;Vrouwen;Leeftijd: 15 tot 25 jaar;2018;674;574;414;308;106;160;80;80;100;17.2
4208;Vrouwen;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;668;573;418;314;104;155;76;78;96;16.8
4209;Vrouwen;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;688;589;434;320;114;155;75;80;99;16.8
4210;Vrouwen;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;696;589;413;299;114;176;87;89;107;17.8
4211;Vrouwen;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;690;585;436;324;112;149;74;75;105;16.9
4212;Vrouwen;Leeftijd: 15 tot 25 jaar;2019;686;584;425;314;111;159;78;81;102;17.1
4213;Vrouwen;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;676;578;431;321;110;147;69;78;98;16.6
4214;Vrouwen;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;639;548;408;308;101;140;69;71;91;16.5
4215;Vrouwen;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;666;576;405;296;109;170;85;86;90;17.2
4216;Vrouwen;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;669;578;432;335;97;145;67;79;91;16.2
4217;Vrouwen;Leeftijd: 15 tot 25 jaar;2020;663;570;419;315;104;151;72;78;93;16.6
4218;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;745;608;428;290;138;180;85;95;137;19.4
4219;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;764;622;428;284;144;194;87;107;142;19.6
4220;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;790;638;423;270;153;215;109;106;152;20.4
4221;Vrouwen;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;786;646;456;310;146;191;94;97;140;19.1
4222;Vrouwen;Leeftijd: 15 tot 25 jaar;2021;771;628;433;288;145;195;94;101;143;19.6
4223;Vrouwen;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;781;643;459;320;139;184;91;92;138;18.8
4224;Vrouwen;Leeftijd: 25 tot 35 jaar;2003 1e kwartaal;868;528;175;64;111;353;186;167;340;28.6
4225;Vrouwen;Leeftijd: 25 tot 35 jaar;2003 2e kwartaal;869;526;178;62;116;348;182;166;343;28.6
4226;Vrouwen;Leeftijd: 25 tot 35 jaar;2003 3e kwartaal;858;520;173;62;111;347;180;167;338;28.8
4227;Vrouwen;Leeftijd: 25 tot 35 jaar;2003 4e kwartaal;855;517;166;60;105;351;181;171;338;28.8
4228;Vrouwen;Leeftijd: 25 tot 35 jaar;2003;863;523;173;62;111;350;182;168;340;28.7
4229;Vrouwen;Leeftijd: 25 tot 35 jaar;2004 1e kwartaal;844;526;163;60;103;363;183;179;318;28.7
4230;Vrouwen;Leeftijd: 25 tot 35 jaar;2004 2e kwartaal;841;523;165;59;106;357;178;180;318;28.8
4231;Vrouwen;Leeftijd: 25 tot 35 jaar;2004 3e kwartaal;838;508;167;58;109;341;173;167;329;28.8
4232;Vrouwen;Leeftijd: 25 tot 35 jaar;2004 4e kwartaal;839;510;164;54;110;346;172;173;329;28.9
4233;Vrouwen;Leeftijd: 25 tot 35 jaar;2004;840;516;165;58;107;352;177;175;324;28.8
4234;Vrouwen;Leeftijd: 25 tot 35 jaar;2005 1e kwartaal;824;501;165;55;110;336;171;164;323;28.8
4235;Vrouwen;Leeftijd: 25 tot 35 jaar;2005 2e kwartaal;826;500;162;51;111;338;174;164;327;29.0
4236;Vrouwen;Leeftijd: 25 tot 35 jaar;2005 3e kwartaal;818;491;160;49;111;331;169;162;327;29.0
4237;Vrouwen;Leeftijd: 25 tot 35 jaar;2005 4e kwartaal;820;499;154;46;108;345;177;168;321;29.0
4238;Vrouwen;Leeftijd: 25 tot 35 jaar;2005;822;498;160;50;110;337;173;165;324;29.0
4239;Vrouwen;Leeftijd: 25 tot 35 jaar;2006 1e kwartaal;819;498;146;44;102;352;182;170;321;29.2
4240;Vrouwen;Leeftijd: 25 tot 35 jaar;2006 2e kwartaal;818;490;146;44;102;344;177;167;328;29.2
4241;Vrouwen;Leeftijd: 25 tot 35 jaar;2006 3e kwartaal;819;489;144;44;100;345;171;175;330;29.4
4242;Vrouwen;Leeftijd: 25 tot 35 jaar;2006 4e kwartaal;821;486;138;43;95;348;173;175;334;29.6
4243;Vrouwen;Leeftijd: 25 tot 35 jaar;2006;819;491;143;44;100;347;176;172;328;29.3
4244;Vrouwen;Leeftijd: 25 tot 35 jaar;2007 1e kwartaal;809;487;134;46;88;352;176;176;322;29.4
4245;Vrouwen;Leeftijd: 25 tot 35 jaar;2007 2e kwartaal;825;486;134;41;94;352;178;173;339;29.7
4246;Vrouwen;Leeftijd: 25 tot 35 jaar;2007 3e kwartaal;817;473;129;40;89;344;174;170;344;29.9
4247;Vrouwen;Leeftijd: 25 tot 35 jaar;2007 4e kwartaal;811;480;129;37;92;351;174;177;332;29.8
4248;Vrouwen;Leeftijd: 25 tot 35 jaar;2007;816;481;132;41;91;350;176;174;334;29.7
4249;Vrouwen;Leeftijd: 25 tot 35 jaar;2008 1e kwartaal;818;475;120;35;85;354;181;173;343;30.0
4250;Vrouwen;Leeftijd: 25 tot 35 jaar;2008 2e kwartaal;819;474;125;37;88;349;177;172;346;30.0
4251;Vrouwen;Leeftijd: 25 tot 35 jaar;2008 3e kwartaal;815;471;121;33;88;350;178;172;344;30.1
4252;Vrouwen;Leeftijd: 25 tot 35 jaar;2008 4e kwartaal;822;478;115;32;83;363;186;177;344;30.1
4253;Vrouwen;Leeftijd: 25 tot 35 jaar;2008;819;474;120;34;86;354;181;173;344;30.1
4254;Vrouwen;Leeftijd: 25 tot 35 jaar;2009 1e kwartaal;818;489;122;38;84;367;184;183;329;29.9
4255;Vrouwen;Leeftijd: 25 tot 35 jaar;2009 2e kwartaal;812;480;118;33;84;362;185;176;332;30.0
4256;Vrouwen;Leeftijd: 25 tot 35 jaar;2009 3e kwartaal;808;471;112;34;78;360;182;177;337;30.1
4257;Vrouwen;Leeftijd: 25 tot 35 jaar;2009 4e kwartaal;807;481;116;37;79;365;188;177;326;29.9
4258;Vrouwen;Leeftijd: 25 tot 35 jaar;2009;811;480;117;35;81;363;185;179;331;30.0
4259;Vrouwen;Leeftijd: 25 tot 35 jaar;2010 1e kwartaal;804;473;112;32;79;362;179;182;331;30.1
4260;Vrouwen;Leeftijd: 25 tot 35 jaar;2010 2e kwartaal;807;472;109;30;79;363;180;183;335;30.3
4261;Vrouwen;Leeftijd: 25 tot 35 jaar;2010 3e kwartaal;807;473;109;33;76;364;182;182;334;30.2
4262;Vrouwen;Leeftijd: 25 tot 35 jaar;2010 4e kwartaal;817;480;113;31;82;366;191;176;337;30.1
4263;Vrouwen;Leeftijd: 25 tot 35 jaar;2010;809;474;111;31;79;364;183;181;334;30.2
4264;Vrouwen;Leeftijd: 25 tot 35 jaar;2011 1e kwartaal;812;482;113;34;79;369;190;180;330;29.9
4265;Vrouwen;Leeftijd: 25 tot 35 jaar;2011 2e kwartaal;805;485;114;33;81;371;180;192;320;29.9
4266;Vrouwen;Leeftijd: 25 tot 35 jaar;2011 3e kwartaal;799;470;107;32;74;363;182;181;330;30.2
4267;Vrouwen;Leeftijd: 25 tot 35 jaar;2011 4e kwartaal;807;490;113;37;76;377;191;186;317;29.8
4268;Vrouwen;Leeftijd: 25 tot 35 jaar;2011;806;482;112;34;78;370;186;185;324;30.0
4269;Vrouwen;Leeftijd: 25 tot 35 jaar;2012 1e kwartaal;808;491;114;36;78;377;187;189;317;29.9
4270;Vrouwen;Leeftijd: 25 tot 35 jaar;2012 2e kwartaal;811;492;107;31;75;385;196;189;320;30.1
4271;Vrouwen;Leeftijd: 25 tot 35 jaar;2012 3e kwartaal;809;500;105;35;71;394;188;206;310;30.0
4272;Vrouwen;Leeftijd: 25 tot 35 jaar;2012 4e kwartaal;814;507;108;36;72;399;196;203;307;29.8
4273;Vrouwen;Leeftijd: 25 tot 35 jaar;2012;811;497;109;35;74;389;192;197;313;29.9
4274;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;805;492;114;42;72;378;185;193;313;29.7
4275;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;807;502;116;44;72;385;188;197;305;29.6
4276;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;803;493;114;44;69;379;185;195;311;29.7
4277;Vrouwen;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;810;500;113;41;72;387;183;204;310;29.8
4278;Vrouwen;Leeftijd: 25 tot 35 jaar;2013;806;497;114;43;71;382;185;197;310;29.7
4279;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;803;495;105;43;62;390;184;206;308;29.9
4280;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;802;499;109;43;66;390;185;206;303;29.8
4281;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;804;500;109;41;67;391;181;210;304;29.8
4282;Vrouwen;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;810;497;111;46;65;385;189;196;313;29.7
4283;Vrouwen;Leeftijd: 25 tot 35 jaar;2014;805;498;108;43;65;389;185;204;307;29.8
4284;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;805;496;115;50;65;381;184;196;309;29.6
4285;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;815;509;119;49;70;390;194;196;306;29.5
4286;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;814;503;116;47;70;387;186;201;311;29.6
4287;Vrouwen;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;817;502;116;42;74;386;184;202;316;29.8
4288;Vrouwen;Leeftijd: 25 tot 35 jaar;2015;813;502;116;47;70;386;187;199;310;29.7
4289;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;814;502;110;41;69;392;179;212;312;29.9
4290;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;819;500;112;38;74;389;185;204;319;30.1
4291;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;833;503;109;38;71;394;184;210;331;30.2
4292;Vrouwen;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;843;514;113;41;72;401;187;215;329;30.0
4293;Vrouwen;Leeftijd: 25 tot 35 jaar;2016;827;505;111;39;71;394;184;210;323;30.0
4294;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal ;840;517;112;47;65;405;191;214;324;29.8
4295;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;845;502;101;45;56;400;184;217;344;30.5
4296;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;850;501;96;43;53;405;178;227;349;30.7
4297;Vrouwen;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;853;511;103;42;60;408;174;234;342;30.4
4298;Vrouwen;Leeftijd: 25 tot 35 jaar;2017;847;507;103;44;58;404;181;223;340;30.3
4299;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;857;518;102;42;60;416;176;240;339;30.4
4300;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;871;520;102;39;64;418;178;240;351;30.6
4301;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;897;531;106;39;67;425;187;238;366;30.6
4302;Vrouwen;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;900;531;101;37;64;430;191;238;370;30.6
4303;Vrouwen;Leeftijd: 25 tot 35 jaar;2018;881;525;103;39;64;422;183;239;356;30.5
4304;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;896;530;103;41;62;428;186;242;366;30.6
4305;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;901;531;103;40;63;429;174;254;369;30.6
4306;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;909;542;105;37;68;437;181;257;367;30.5
4307;Vrouwen;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;915;544;102;32;70;442;181;261;371;30.7
4308;Vrouwen;Leeftijd: 25 tot 35 jaar;2019;905;537;103;37;65;434;180;254;368;30.6
4309;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;914;547;104;32;72;443;182;262;366;30.6
4310;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;911;545;111;47;64;434;180;253;367;30.5
4311;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;912;540;109;47;62;431;175;256;372;30.5
4312;Vrouwen;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;929;553;102;44;58;451;177;274;376;30.7
4313;Vrouwen;Leeftijd: 25 tot 35 jaar;2020;916;546;106;42;64;440;178;261;370;30.6
4314;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;922;516;90;30;60;426;174;252;406;31.7
4315;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;926;507;83;39;44;425;180;244;419;31.7
4316;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;929;505;81;32;49;424;174;250;423;32.0
4317;Vrouwen;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;948;514;85;35;50;429;186;243;434;31.8
4318;Vrouwen;Leeftijd: 25 tot 35 jaar;2021;931;511;85;34;51;426;179;247;420;31.8
4319;Vrouwen;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;955;508;85;32;53;423;173;250;448;32.0
4320;Vrouwen;Leeftijd: 25 tot 45 jaar;2003 1e kwartaal;1778;1245;461;162;299;784;447;337;533;26.6
4321;Vrouwen;Leeftijd: 25 tot 45 jaar;2003 2e kwartaal;1776;1246;464;161;303;782;445;337;530;26.6
4322;Vrouwen;Leeftijd: 25 tot 45 jaar;2003 3e kwartaal;1771;1240;463;160;303;777;444;333;530;26.6
4323;Vrouwen;Leeftijd: 25 tot 45 jaar;2003 4e kwartaal;1777;1250;467;159;308;783;444;339;526;26.5
4324;Vrouwen;Leeftijd: 25 tot 45 jaar;2003;1775;1245;464;160;303;782;445;336;530;26.6
4325;Vrouwen;Leeftijd: 25 tot 45 jaar;2004 1e kwartaal;1767;1256;465;163;302;791;450;341;511;26.4
4326;Vrouwen;Leeftijd: 25 tot 45 jaar;2004 2e kwartaal;1766;1256;456;156;301;799;450;349;510;26.6
4327;Vrouwen;Leeftijd: 25 tot 45 jaar;2004 3e kwartaal;1762;1240;463;156;307;777;444;333;522;26.5
4328;Vrouwen;Leeftijd: 25 tot 45 jaar;2004 4e kwartaal;1767;1240;460;153;307;780;445;335;526;26.6
4329;Vrouwen;Leeftijd: 25 tot 45 jaar;2004;1765;1248;461;157;304;787;447;340;517;26.5
4330;Vrouwen;Leeftijd: 25 tot 45 jaar;2005 1e kwartaal;1749;1233;454;151;304;779;447;332;516;26.6
4331;Vrouwen;Leeftijd: 25 tot 45 jaar;2005 2e kwartaal;1760;1233;449;150;299;783;452;331;527;26.7
4332;Vrouwen;Leeftijd: 25 tot 45 jaar;2005 3e kwartaal;1755;1226;455;149;306;771;439;332;529;26.7
4333;Vrouwen;Leeftijd: 25 tot 45 jaar;2005 4e kwartaal;1774;1246;452;148;304;794;449;345;528;26.7
4334;Vrouwen;Leeftijd: 25 tot 45 jaar;2005;1759;1234;453;149;303;782;447;335;525;26.7
4335;Vrouwen;Leeftijd: 25 tot 45 jaar;2006 1e kwartaal;1773;1245;436;146;289;809;456;353;529;26.9
4336;Vrouwen;Leeftijd: 25 tot 45 jaar;2006 2e kwartaal;1774;1236;438;143;295;798;445;352;539;27.0
4337;Vrouwen;Leeftijd: 25 tot 45 jaar;2006 3e kwartaal;1777;1233;429;137;292;804;438;366;544;27.2
4338;Vrouwen;Leeftijd: 25 tot 45 jaar;2006 4e kwartaal;1794;1243;431;135;296;812;452;360;552;27.2
4339;Vrouwen;Leeftijd: 25 tot 45 jaar;2006;1780;1239;433;140;293;806;448;358;541;27.1
4340;Vrouwen;Leeftijd: 25 tot 45 jaar;2007 1e kwartaal;1788;1240;421;137;284;818;455;363;548;27.2
4341;Vrouwen;Leeftijd: 25 tot 45 jaar;2007 2e kwartaal;1804;1240;423;127;296;818;463;355;563;27.3
4342;Vrouwen;Leeftijd: 25 tot 45 jaar;2007 3e kwartaal;1798;1239;408;121;287;832;467;365;559;27.4
4343;Vrouwen;Leeftijd: 25 tot 45 jaar;2007 4e kwartaal;1807;1259;408;119;289;850;466;384;549;27.4
4344;Vrouwen;Leeftijd: 25 tot 45 jaar;2007;1799;1244;415;126;289;830;463;367;555;27.4
4345;Vrouwen;Leeftijd: 25 tot 45 jaar;2008 1e kwartaal;1806;1251;387;117;270;864;481;383;554;27.6
4346;Vrouwen;Leeftijd: 25 tot 45 jaar;2008 2e kwartaal;1814;1248;387;113;273;861;479;382;566;27.7
4347;Vrouwen;Leeftijd: 25 tot 45 jaar;2008 3e kwartaal;1811;1245;381;112;269;864;479;385;567;27.7
4348;Vrouwen;Leeftijd: 25 tot 45 jaar;2008 4e kwartaal;1821;1251;365;107;258;886;492;395;570;27.9
4349;Vrouwen;Leeftijd: 25 tot 45 jaar;2008;1813;1249;380;112;268;869;483;386;564;27.7
4350;Vrouwen;Leeftijd: 25 tot 45 jaar;2009 1e kwartaal;1814;1258;365;111;254;892;484;408;556;27.8
