ID;Geslacht;Leeftijd;IndicatieOfGebruikZZV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4
9429;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oss;2012;1105.0;1.28;760.0;0.89
9430;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oss;2013;1075.0;1.25;770.0;0.91
9431;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oss;2014;1095.0;1.27;785.0;0.92
9432;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oud-Beijerland;2009;205.0;0.85;135.0;0.57
9433;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oud-Beijerland;2010;210.0;0.88;135.0;0.57
9434;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oud-Beijerland;2011;215.0;0.91;140.0;0.59
9435;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oud-Beijerland;2012;200.0;0.84;125.0;0.54
9436;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oud-Beijerland;2013;185.0;0.78;130.0;0.55
9437;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oud-Beijerland;2014;190.0;0.78;135.0;0.57
9438;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oude IJsselstreek;2009;435.0;1.07;290.0;0.73
9439;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oude IJsselstreek;2010;460.0;1.14;305.0;0.77
9440;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oude IJsselstreek;2011;495.0;1.22;355.0;0.89
9441;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oude IJsselstreek;2012;490.0;1.22;345.0;0.87
9442;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oude IJsselstreek;2013;460.0;1.14;340.0;0.86
9443;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oude IJsselstreek;2014;480.0;1.19;350.0;0.88
9444;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouder-Amstel;2009;90.0;0.68;65.0;0.49
9445;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouder-Amstel;2010;100.0;0.74;65.0;0.5
9446;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouder-Amstel;2011;105.0;0.79;65.0;0.48
9447;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouder-Amstel;2012;115.0;0.85;60.0;0.46
9448;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouder-Amstel;2013;95.0;0.69;55.0;0.42
9449;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouder-Amstel;2014;100.0;0.76;60.0;0.46
9450;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouderkerk;2009;95.0;1.14;65.0;0.77
9451;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouderkerk;2010;75.0;0.93;55.0;0.7
9452;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouderkerk;2011;80.0;0.96;55.0;0.7
9453;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouderkerk;2012;80.0;0.99;50.0;0.63
9454;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouderkerk;2013;70.0;0.82;45.0;0.52
9455;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ouderkerk;2014;80.0;0.94;50.0;0.61
9456;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oudewater;2009;80.0;0.79;60.0;0.6
9457;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oudewater;2010;85.0;0.86;55.0;0.55
9458;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oudewater;2011;85.0;0.85;55.0;0.55
9459;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oudewater;2012;80.0;0.82;55.0;0.57
9460;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oudewater;2013;75.0;0.75;55.0;0.56
9461;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Oudewater;2014;75.0;0.75;55.0;0.55
9462;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Overbetuwe;2009;350.0;0.77;245.0;0.54
9463;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Overbetuwe;2010;400.0;0.86;275.0;0.6
9464;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Overbetuwe;2011;450.0;0.96;300.0;0.65
9465;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Overbetuwe;2012;480.0;1.02;325.0;0.7
9466;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Overbetuwe;2013;415.0;0.88;290.0;0.62
9467;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Overbetuwe;2014;425.0;0.9;295.0;0.63
9468;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Papendrecht;2009;245.0;0.77;180.0;0.57
9469;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Papendrecht;2010;305.0;0.95;205.0;0.64
9470;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Papendrecht;2011;285.0;0.87;200.0;0.62
9471;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Papendrecht;2012;290.0;0.9;205.0;0.63
9472;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Papendrecht;2013;295.0;0.91;210.0;0.66
9473;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Papendrecht;2014;305.0;0.94;210.0;0.65
9474;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Peel en Maas;2009;;;;
9475;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Peel en Maas;2010;410.0;0.94;275.0;0.64
9476;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Peel en Maas;2011;415.0;0.95;300.0;0.69
9477;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Peel en Maas;2012;445.0;1.01;315.0;0.73
9478;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Peel en Maas;2013;455.0;1.03;320.0;0.73
9479;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Peel en Maas;2014;445.0;1.01;310.0;0.72
9480;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pekela;2009;235.0;1.75;175.0;1.34
9481;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pekela;2010;250.0;1.87;170.0;1.3
9482;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pekela;2011;250.0;1.9;190.0;1.47
9483;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pekela;2012;270.0;2.04;210.0;1.63
9484;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pekela;2013;275.0;2.08;220.0;1.72
9485;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pekela;2014;270.0;2.05;205.0;1.63
9486;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pijnacker-Nootdorp;2009;275.0;0.59;180.0;0.38
9487;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pijnacker-Nootdorp;2010;305.0;0.63;200.0;0.41
9488;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pijnacker-Nootdorp;2011;340.0;0.67;230.0;0.46
9489;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pijnacker-Nootdorp;2012;390.0;0.76;240.0;0.48
9490;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pijnacker-Nootdorp;2013;335.0;0.65;225.0;0.44
9491;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Pijnacker-Nootdorp;2014;310.0;0.6;220.0;0.43
9492;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Purmerend;2009;760.0;0.95;545.0;0.69
9493;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Purmerend;2010;860.0;1.07;615.0;0.78
9494;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Purmerend;2011;900.0;1.12;660.0;0.84
9495;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Purmerend;2012;925.0;1.15;655.0;0.82
9496;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Purmerend;2013;930.0;1.15;665.0;0.84
9497;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Purmerend;2014;975.0;1.21;655.0;0.82
9498;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Putten;2009;215.0;0.9;125.0;0.53
9499;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Putten;2010;215.0;0.9;145.0;0.62
9500;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Putten;2011;235.0;0.97;145.0;0.6
9501;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Putten;2012;225.0;0.92;145.0;0.61
9502;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Putten;2013;215.0;0.88;135.0;0.57
9503;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Putten;2014;195.0;0.8;140.0;0.58
9504;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Raalte;2009;450.0;1.21;335.0;0.91
9505;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Raalte;2010;460.0;1.24;320.0;0.87
9506;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Raalte;2011;490.0;1.32;350.0;0.96
9507;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Raalte;2012;480.0;1.29;355.0;0.98
9508;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Raalte;2013;495.0;1.34;385.0;1.05
9509;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Raalte;2014;520.0;1.4;410.0;1.12
9510;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reeuwijk;2009;115.0;0.88;75.0;0.58
9511;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reeuwijk;2010;115.0;0.87;80.0;0.61
9512;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reeuwijk;2011;;;;
9513;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reeuwijk;2012;;;;
9514;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reeuwijk;2013;;;;
9515;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reeuwijk;2014;;;;
9516;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reiderland;2009;110.0;1.55;100.0;1.42
9517;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reiderland;2010;;;;
9518;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reiderland;2011;;;;
9519;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reiderland;2012;;;;
9520;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reiderland;2013;;;;
9521;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reiderland;2014;;;;
9522;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reimerswaal;2009;160.0;0.73;115.0;0.54
9523;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reimerswaal;2010;175.0;0.81;120.0;0.55
9524;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reimerswaal;2011;195.0;0.89;135.0;0.62
9525;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reimerswaal;2012;195.0;0.88;130.0;0.6
9526;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reimerswaal;2013;185.0;0.82;120.0;0.56
9527;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reimerswaal;2014;175.0;0.77;120.0;0.54
9528;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renkum;2009;415.0;1.3;280.0;0.89
9529;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renkum;2010;445.0;1.38;300.0;0.95
9530;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renkum;2011;490.0;1.53;325.0;1.03
9531;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renkum;2012;485.0;1.52;320.0;1.01
9532;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renkum;2013;470.0;1.47;345.0;1.09
9533;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renkum;2014;475.0;1.48;340.0;1.08
9534;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renswoude;2009;40.0;0.87;25.0;0.54
9535;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renswoude;2010;35.0;0.77;25.0;0.57
9536;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renswoude;2011;40.0;0.79;30.0;0.64
9537;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renswoude;2012;40.0;0.86;35.0;0.67
9538;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renswoude;2013;40.0;0.76;30.0;0.57
9539;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Renswoude;2014;45.0;0.91;35.0;0.72
9540;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reusel-De Mierden;2009;130.0;1.04;90.0;0.71
9541;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reusel-De Mierden;2010;130.0;1.03;90.0;0.71
9542;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reusel-De Mierden;2011;125.0;0.98;85.0;0.67
9543;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reusel-De Mierden;2012;125.0;0.99;85.0;0.66
9544;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reusel-De Mierden;2013;110.0;0.87;85.0;0.67
9545;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Reusel-De Mierden;2014;125.0;0.97;90.0;0.7
9546;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rheden;2009;585.0;1.32;405.0;0.92
9547;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rheden;2010;610.0;1.38;440.0;1.0
9548;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rheden;2011;670.0;1.51;465.0;1.06
9549;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rheden;2012;685.0;1.55;480.0;1.1
9550;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rheden;2013;675.0;1.53;490.0;1.12
9551;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rheden;2014;690.0;1.56;500.0;1.15
9552;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rhenen;2009;165.0;0.86;110.0;0.57
9553;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rhenen;2010;190.0;1.0;125.0;0.67
9554;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rhenen;2011;200.0;1.05;140.0;0.74
9555;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rhenen;2012;215.0;1.12;140.0;0.73
9556;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rhenen;2013;210.0;1.08;140.0;0.74
9557;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rhenen;2014;215.0;1.11;145.0;0.76
9558;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ridderkerk;2009;365.0;0.81;250.0;0.56
9559;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ridderkerk;2010;450.0;0.99;270.0;0.6
9560;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ridderkerk;2011;450.0;0.99;290.0;0.65
9561;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ridderkerk;2012;440.0;0.96;285.0;0.63
9562;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ridderkerk;2013;420.0;0.91;280.0;0.62
9563;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Ridderkerk;2014;390.0;0.86;260.0;0.58
9564;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwaarden;2009;130.0;1.16;85.0;0.76
9565;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwaarden;2010;125.0;1.13;85.0;0.76
9566;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwaarden;2011;135.0;1.2;95.0;0.87
9567;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwaarden;2012;150.0;1.33;110.0;0.99
9568;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwaarden;2013;145.0;1.29;110.0;0.99
9569;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwaarden;2014;140.0;1.28;115.0;1.04
9570;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwoude;2009;125.0;0.66;80.0;0.42
9571;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwoude;2010;140.0;0.75;85.0;0.46
9572;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwoude;2011;125.0;0.67;75.0;0.4
9573;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwoude;2012;125.0;0.66;75.0;0.41
9574;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwoude;2013;145.0;0.77;90.0;0.48
9575;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijnwoude;2014;;;;
9576;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijssen-Holten;2009;430.0;1.15;305.0;0.83
9577;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijssen-Holten;2010;420.0;1.12;295.0;0.79
9578;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijssen-Holten;2011;425.0;1.12;295.0;0.79
9579;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijssen-Holten;2012;415.0;1.09;305.0;0.81
9580;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijssen-Holten;2013;420.0;1.1;320.0;0.85
9581;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijssen-Holten;2014;445.0;1.16;345.0;0.91
9582;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijswijk (ZH.);2009;650.0;1.36;425.0;0.91
9583;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijswijk (ZH.);2010;690.0;1.45;465.0;1.0
9584;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijswijk (ZH.);2011;755.0;1.59;485.0;1.03
9585;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijswijk (ZH.);2012;740.0;1.54;510.0;1.08
9586;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijswijk (ZH.);2013;745.0;1.53;505.0;1.06
9587;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rijswijk (ZH.);2014;840.0;1.72;560.0;1.17
9588;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roerdalen;2009;245.0;1.13;175.0;0.82
9589;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roerdalen;2010;260.0;1.21;200.0;0.93
9590;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roerdalen;2011;280.0;1.31;230.0;1.09
9591;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roerdalen;2012;310.0;1.45;215.0;1.02
9592;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roerdalen;2013;290.0;1.36;205.0;0.99
9593;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roerdalen;2014;295.0;1.39;205.0;0.98
9594;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roermond;2009;780.0;1.4;605.0;1.1
9595;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roermond;2010;875.0;1.55;680.0;1.23
9596;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roermond;2011;1010.0;1.78;795.0;1.42
9597;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roermond;2012;1050.0;1.84;820.0;1.45
9598;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roermond;2013;1080.0;1.87;850.0;1.5
9599;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roermond;2014;1055.0;1.82;885.0;1.55
9600;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;De Ronde Venen;2009;235.0;0.68;145.0;0.42
9601;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;De Ronde Venen;2010;240.0;0.69;145.0;0.43
9602;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;De Ronde Venen;2011;335.0;0.77;195.0;0.46
9603;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;De Ronde Venen;2012;315.0;0.72;190.0;0.44
9604;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;De Ronde Venen;2013;310.0;0.71;195.0;0.45
9605;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;De Ronde Venen;2014;320.0;0.74;185.0;0.44
9606;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roosendaal;2009;840.0;1.06;605.0;0.78
9607;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roosendaal;2010;870.0;1.1;600.0;0.78
9608;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roosendaal;2011;905.0;1.15;660.0;0.85
9609;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roosendaal;2012;920.0;1.17;680.0;0.88
9610;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roosendaal;2013;925.0;1.18;685.0;0.89
9611;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Roosendaal;2014;975.0;1.24;715.0;0.93
9612;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rotterdam;2009;8040.0;1.32;5920.0;1.0
9613;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rotterdam;2010;8840.0;1.44;6210.0;1.04
9614;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rotterdam;2011;9200.0;1.45;6485.0;1.05
9615;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rotterdam;2012;9220.0;1.45;6680.0;1.08
9616;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rotterdam;2013;9215.0;1.45;6770.0;1.1
9617;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rotterdam;2014;9440.0;1.48;6975.0;1.12
9618;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozenburg;2009;105.0;0.81;65.0;0.51
9619;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozenburg;2010;100.0;0.78;65.0;0.51
9620;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozenburg;2011;;;;
9621;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozenburg;2012;;;;
9622;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozenburg;2013;;;;
9623;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozenburg;2014;;;;
9624;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozendaal;2009;20.0;1.37;15.0;1.06
9625;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozendaal;2010;25.0;1.66;10.0;0.73
9626;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozendaal;2011;20.0;1.24;10.0;0.79
9627;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozendaal;2012;25.0;1.5;10.0;0.66
9628;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozendaal;2013;15.0;0.99;10.0;0.54
9629;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rozendaal;2014;5.0;0.46;5.0;0.46
9630;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rucphen;2009;230.0;1.02;155.0;0.68
9631;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rucphen;2010;220.0;0.97;145.0;0.64
9632;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rucphen;2011;250.0;1.11;160.0;0.72
9633;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rucphen;2012;240.0;1.07;165.0;0.74
9634;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rucphen;2013;250.0;1.11;160.0;0.72
9635;Totaal mannen en vrouwen;Totaal leeftijd;Indicatie begeleiding individueel;Rucphen;2014;260.0;1.15;170.0;0.77
